	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001296.1_15	QGNH01001296.1	QGNH01001296.1	15	7875	9581	1	D			YP_355415.1	YP_355415.1 terminase large subunit [Burkholderia phage Bcep176]	True	0.536	574.0	6.007e-180								Terminase large subunit, endonuclease domain [PF20441.1]; Terminase large subunit, ATPase domain [PF03354.18]					VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01001296.1_16	QGNH01001296.1	QGNH01001296.1	16	9581	10906	1	D			YP_001686872.1	YP_001686872.1 portal protein [Azospirillum phage Cd]	False	0.312	181.0	2.2059999999999997e-47								Phage portal protein [PF04860.15]					VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xp;Xr;Xh;Xs	0	False	V
QGNH01001296.1_17	QGNH01001296.1	QGNH01001296.1	17	10903	12150	1	C	K06904	uncharacterized protein	YP_009909166.1	YP_009909166.1 major capsid protein [Escherichia phage JLK-2012]	False	0.306	70.0	1.69e-11	MER1076339	S78	MER1076339 - family S78 unassigned peptidases (Mesorhizobium sp. LNJC391B00) [S78.UPW]#S78#{peptidase unit: 32-155}~source A0A0E2PBG7~	False	0.422	91.0	1.496e-17	Caudovirus prohead serine protease [PF04586.20]					VOG02183	sp|D3WAC4|PRO_BPLP2 Probable capsid maturation protease; XhXs	Xh;Xs	0	False	VP
QGNH01001296.1_18	QGNH01001296.1	QGNH01001296.1	18	12214	13626	1	D			YP_001111085.1	YP_001111085.1 gp6, major capsid head protein [Burkholderia phage phi644-2]	False	0.303	211.0	7.049e-57								Phage capsid family [PF05065.16]					VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	V
QGNH01001296.1_19	QGNH01001296.1	QGNH01001296.1	19	13675	14136	1	E																								0	False	
QGNH01001296.1_20	QGNH01001296.1	QGNH01001296.1	20	14139	14858	1	E																								0	False	
QGNH01001296.1_21	QGNH01001296.1	QGNH01001296.1	21	14867	15079	1	E																								0	False	
QGNH01001296.1_22	QGNH01001296.1	QGNH01001296.1	22	15082	15552	1	E																								0	False	
QGNH01001296.1_23	QGNH01001296.1	QGNH01001296.1	23	15549	16226	1	E																								0	False	
QGNH01001296.1_24	QGNH01001296.1	QGNH01001296.1	24	16247	16657	1	E																								0	False	
QGNH01001296.1_25	QGNH01001296.1	QGNH01001296.1	25	16666	17043	1	E																								0	False	
QGNH01001296.1_26	QGNH01001296.1	QGNH01001296.1	26	17040	17426	1	E																								0	False	
QGNH01001296.1_27	QGNH01001296.1	QGNH01001296.1	27	17429	17923	1	D			NP_958672.1	NP_958672.1 endolysin [Bordetella phage BPP-1]	False	0.406	108.0	3.2700000000000005e-26								Glycosyl hydrolase 108 [PF05838.15]; Predicted Peptidoglycan domain [PF09374.13]	GH108	GH108 N-acetylmuramidase (EC 3.2.1.17)	3.2.1.17	GH108.hmm	VOG04462	REFSEQ endolysin; Xu	Xu	0	False	
QGNH01001296.1_28	QGNH01001296.1	QGNH01001296.1	28	17927	18103	1	E																								0	False	
QGNH01001296.1_29	QGNH01001296.1	QGNH01001296.1	29	18103	18327	1	E																								0	False	
QGNH01001296.1_30	QGNH01001296.1	QGNH01001296.1	30	18327	18554	1	E																								0	False	
QGNH01001296.1_31	QGNH01001296.1	QGNH01001296.1	31	18653	20887	1	C	K00737	beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.144]	YP_001498640.1	YP_001498640.1 hypothetical protein AR158_C559R [Paramecium bursaria Chlorella virus AR158]	False	0.329	118.0	1.686e-25								Glycosyltransferase family 17 [PF04724.16]	GT17	GT17 beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase (EC 2.4.1.144).	2.4.1.144	GT17.hmm	VOG18555	REFSEQ hypothetical protein; Xu	Xu	0	False	MK
QGNH01001296.1_32	QGNH01001296.1	QGNH01001296.1	32	20934	21416	1	E																								0	False	
QGNH01001296.1_33	QGNH01001296.1	QGNH01001296.1	33	21506	22132	1	E																								0	False	
QGNH01001296.1_34	QGNH01001296.1	QGNH01001296.1	34	22177	22437	1	E																								0	False	
QGNH01001296.1_35	QGNH01001296.1	QGNH01001296.1	35	22410	22823	1	E																								0	False	
QGNH01001296.1_36	QGNH01001296.1	QGNH01001296.1	36	22825	23520	1	E			YP_001686883.1	YP_001686883.1 hypothetical protein APCd_gp42 [Azospirillum phage Cd]	False	0.26	66.0	5.512e-11																0	False	
QGNH01001296.1_37	QGNH01001296.1	QGNH01001296.1	37	23520	30305	1	E																								0	False	
QGNH01001296.1_38	QGNH01001296.1	QGNH01001296.1	38	30367	31377	1	E			YP_001293357.1	YP_001293357.1 tail length tape measure protein [Pseudomonas phage F10]	False	0.713	64.0	6.964e-10																0	False	
QGNH01001296.1_39	QGNH01001296.1	QGNH01001296.1	39	31374	33194	1	E			YP_001686889.1	YP_001686889.1 hypothetical protein APCd_gp48 [Azospirillum phage Cd]	False	0.328	263.0	5.4700000000000004e-73																0	False	
QGNH01001296.1_40	QGNH01001296.1	QGNH01001296.1	40	33196	34044	1	E			YP_001686890.1	YP_001686890.1 tail protein [Azospirillum phage Cd]	False	0.393	203.0	8.407e-57																0	False	
QGNH01001296.1_41	QGNH01001296.1	QGNH01001296.1	41	34058	35347	1	E																								0	False	
QGNH01001296.1_42	QGNH01001296.1	QGNH01001296.1	42	35363	35944	1	E																								0	False	
QGNH01001296.1_43	QGNH01001296.1	QGNH01001296.1	43	36001	38472	-1	C	K02334	DNA polymerase bacteriophage-type [EC:2.7.7.7]	YP_009823334.1	YP_009823334.1 DNA polymerase [Staphylococcus phage vB_SpsS_QT1]	False	0.258	266.0	4.5050000000000004e-72								DNA polymerase family A [PF00476.23]					VOG00693	sp|P06225|DPOL_BPSP2 DNA polymerase; XhXr	Xr;Xh	0	False	V
QGNH01001296.1_44	QGNH01001296.1	QGNH01001296.1	44	38469	38612	-1	E																								0	False	
QGNH01001296.1_45	QGNH01001296.1	QGNH01001296.1	45	38609	39040	-1	C	K01493	dCMP deaminase [EC:3.5.4.12]	YP_007674956.1	YP_007674956.1 deoxycytidylate deaminase [Loktanella phage pCB2051-A]	False	0.464	111.0	2.152e-27								Cytidine and deoxycytidylate deaminase zinc-binding region [PF00383.26]; MafB19-like deaminase [PF14437.9]					VOG01436	sp|O22000|DCTD_BPMD2 Deoxycytidylate deaminase; Xr	Xr	0	False	V
QGNH01001296.1_46	QGNH01001296.1	QGNH01001296.1	46	39037	39213	-1	E																								0	False	
QGNH01001296.1_47	QGNH01001296.1	QGNH01001296.1	47	39185	40336	-1	C	K00571	site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	YP_009616325.1	YP_009616325.1 DNA methyltransferase [Rhodobacter phage RcCronus]	False	0.45	307.0	5.146e-91								DNA methylase [PF01555.21]					VOG00517	sp|A9M916|CCRM_BRUC2 DNA methyltransferase CcrM; XhXr	Xr;Xh	0	False	V
QGNH01001296.1_48	QGNH01001296.1	QGNH01001296.1	48	40330	40536	-1	E																								0	False	
QGNH01001296.1_49	QGNH01001296.1	QGNH01001296.1	49	40533	41093	-1	D			YP_009810398.1	YP_009810398.1 DNA polymerase III alpha subunit [Caulobacter phage CcrSC]	False	0.337	102.0	1.099e-23								Exonuclease [PF00929.27]					VOG00088	sp|P04536|EXOD_BPT4 Exodeoxyribonuclease; Xu	Xu	0	False	F
QGNH01001296.1_50	QGNH01001296.1	QGNH01001296.1	50	41090	41266	-1	E																								0	False	F
QGNH01001296.1_51	QGNH01001296.1	QGNH01001296.1	51	41263	41430	-1	E																								0	False	F
QGNH01001296.1_52	QGNH01001296.1	QGNH01001296.1	52	41427	43223	-1	D			YP_009224046.1	YP_009224046.1 hypothetical protein AXJ13_gp040 [Achromobacter phage JWF]	False	0.415	193.0	9.655e-50	MER0113243	N10	MER0113243 - family N10 unassigned peptide lyases (Arthrospira maxima) [N10.UPW]#N10#{peptidase unit: 97-340}~source EDZ95540~	False	0.221	63.0	9.656e-09	Intein splicing domain [PF14890.9]; Thymidylate synthase complementing protein [PF02511.18]					VOG00743	sp|A6LP90|THYX_THEM4 Flavin-dependent thymidylate synthase; XhXr	Xr;Xh	1	False	VF
QGNH01001296.1_53	QGNH01001296.1	QGNH01001296.1	53	43223	43681	-1	D			YP_010052657.1	YP_010052657.1 hypothetical protein KEM14_gp33 [Xanthomonas virus phiXaf18]	False	0.493	76.0	3.1e-15								Domain of unknown function (DUF6378) [PF19905.2]					VOG35440	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001296.1_54	QGNH01001296.1	QGNH01001296.1	54	43737	44645	-1	E			YP_007003045.1	YP_007003045.1 Gp2.5-like ssDNA binding protein and ssDNA annealing protein [Vibrio phage CP-T1]	False	0.277	117.0	1.999e-27													VOG00262	sp|P20313|SSB_BPT3 Single-stranded DNA-binding protein; Xr	Xr	0	False	VF
QGNH01001296.1_55	QGNH01001296.1	QGNH01001296.1	55	44642	45682	-1	D			YP_007006394.1	YP_007006394.1 exonuclease [Vibrio phage vB_VchM-138]	False	0.237	114.0	8.322e-26								Protein of unknown function (DUF2800) [PF10926.11]					VOG00510	sp|O64262|VG69_BPMD2 Gene 69 protein; Xu	Xu	0	False	F
QGNH01001296.1_56	QGNH01001296.1	QGNH01001296.1	56	45679	45879	-1	E																								0	False	F
