KO Id	Name	Count
K04564	SOD2; superoxide dismutase, Fe-Mn family	6
K07683	nreB; two-component system, NarL family, sensor histidine kinase NreB	27
K07777	degS; two-component system, NarL family, sensor histidine kinase DegS	75
K00164	OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component	6
K11229	BCK1; mitogen-activated protein kinase kinase kinase	3
K07642	baeS, smeS; two-component system, OmpR family, sensor histidine kinase BaeS	87
K02342	dnaQ; DNA polymerase III subunit epsilon	10
K01537	ATP2C; P-type Ca2+ transporter type 2C	7
K08856	STK16; serine/threonine kinase 16	36
K08282	E2.7.11.1; non-specific serine/threonine protein kinase	243
K08853	AAK; AP2-associated kinase	36
K08286	E2.7.11.-; protein-serine/threonine kinase	164
K08854	BMP2K, BIKE; BMP2 inducible kinase	36
K08855	GAK; cyclin G-associated kinase	36
K01951	guaA, GMPS; GMP synthase (glutamine-hydrolysing)	1
K02476	K02476; two-component system, CitB family, sensor kinase	84
K01509	ENTPD2; adenosinetriphosphatase	4
K05349	bglX; beta-glucosidase	12
K02486	K02486; two-component system, sensor kinase	72
K08840	TNIK; TRAF2 and NCK interacting kinase	42
K04407	MAP4K4, HGK; mitogen-activated protein kinase kinase kinase kinase 4	42
K04413	MINK; misshapen/NIK-related kinase	42
K08834	MYO3, DFNB30; myosin III	42
K08836	SLK; STE20-like kinase	42
K08837	STK10, LOK; serine/threonine kinase 10	42
K01956	carA, CPA1; carbamoyl-phosphate synthase small subunit	14
K00146	feaB; phenylacetaldehyde dehydrogenase	8
K00756	pdp; pyrimidine-nucleoside phosphorylase	1
K01744	aspA; aspartate ammonia-lyase	1
K08805	DCLK1_2; doublecortin-like kinase 1/2	9
K07700	dpiB, citA; two-component system, CitB family, cit operon sensor histidine kinase CitA	6
K08963	mtnA; methylthioribose-1-phosphate isomerase	1
K01515	nudF; ADP-ribose pyrophosphatase	5
K01652	E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit	2
K02484	K02484; two-component system, OmpR family, sensor kinase	423
K07645	qseC; two-component system, OmpR family, sensor histidine kinase QseC	114
K00384	trxB, TRR; thioredoxin reductase (NADPH)	2
K12972	ghrA; glyoxylate/hydroxypyruvate reductase	1
K07678	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA	81
K02218	CSNK1, CKI; casein kinase 1	21
K01081	E3.1.3.5; 5'-nucleotidase	20
K11527	K11527; two-component system, sensor histidine kinase and response regulator	75
K03781	katE, CAT, catB, srpA; catalase	4
K01176	AMY, amyA, malS; alpha-amylase	8
K12647	IFIH1, MDA5; interferon-induced helicase C domain-containing protein 1	1
K01182	IMA, malL; oligo-1,6-glucosidase	3
K00362	nirB; nitrite reductase (NADH) large subunit	4
K02778	ptsGb; glucose PTS system EIIB component	224
K02779	ptsG; glucose PTS system EIICB or EIICBA component	27
K02777	crr; sugar PTS system EIIA component	624
K02478	K02478; two-component system, LytTR family, sensor kinase	33
K05343	treS; maltose alpha-D-glucosyltransferase / alpha-amylase	4
K01768	E4.6.1.1; adenylate cyclase	7
K00758	deoA, TYMP; thymidine phosphorylase	2
K13530	adaA; AraC family transcriptional regulator, regulatory protein of adaptative response / methylphosphotriester-DNA alkyltransferase methyltransferase	2
K08812	CAMKV; CaM kinase-like vesicle-associated	20
K07710	atoS; two-component system, NtrC family, sensor histidine kinase AtoS	72
K08957	CSNK1A; casein kinase 1, alpha	12
K08960	CSNK1E; casein kinase 1, epsilon	15
K07718	yesM; two-component system, sensor histidine kinase YesM	36
K07638	envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ	15
K00326	E1.6.2.2; cytochrome-b5 reductase	1
K00001	E1.1.1.1, adh; alcohol dehydrogenase	180
K07704	lytS; two-component system, LytTR family, sensor histidine kinase LytS	42
K00011	AKR1B; aldehyde reductase	4
K02844	waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase	12
K07644	cusS, copS, silS; two-component system, OmpR family, heavy metal sensor histidine kinase CusS	84
K00529	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component	7
K08832	SRPK3, STK23; serine/threonine-protein kinase SRPK3	15
K06861	lptB; lipopolysaccharide export system ATP-binding protein	1
K05708	hcaE, hcaA1; 3-phenylpropionate/trans-cinnamate dioxygenase subunit alpha	2
K00130	betB, gbsA; betaine-aldehyde dehydrogenase	4
K11637	citS; two-component system, CitB family, sensor histidine kinase CitS	30
K11614	yufL, malK; two-component system, CitB family, sensor histidine kinase MalK	48
K07701	dcuS; two-component system, CitB family, sensor histidine kinase DcuS	63
K07646	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD	111
K07677	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC	42
K02760	celA, chbB; cellobiose PTS system EIIB component	14
K00567	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase	14
K00285	dadA; D-amino-acid dehydrogenase	1
K00480	E1.14.13.1; salicylate hydroxylase	1
K00123	fdoG, fdhF, fdwA; formate dehydrogenase major subunit	28
K03379	chnB; cyclohexanone monooxygenase	3
K12771	SPS1; sporulation-specific protein 1	3
K01933	purM; phosphoribosylformylglycinamidine cyclo-ligase	5
K01485	codA; cytosine/creatinine deaminase	6
K04487	iscS, NFS1; cysteine desulfurase	2
K00860	cysC; adenylylsulfate kinase	28
K00955	cysNC; bifunctional enzyme CysN/CysC	66
K00956	cysN; sulfate adenylyltransferase subunit 1	54
K02536	lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	10
K01838	pgmB; beta-phosphoglucomutase	10
K00688	PYG, glgP; glycogen phosphorylase	3
K01609	trpC; indole-3-glycerol phosphate synthase	3
K00971	manC, cpsB; mannose-1-phosphate guanylyltransferase	12
K01809	manA, MPI; mannose-6-phosphate isomerase	12
K03778	ldhA; D-lactate dehydrogenase	4
K01776	murI; glutamate racemase	3
K00873	PK, pyk; pyruvate kinase	15
K01188	E3.2.1.21; beta-glucosidase	20
K03040	rpoA; DNA-directed RNA polymerase subunit alpha	2
K00124	fdoH, fdsB; formate dehydrogenase iron-sulfur subunit	12
K01895	ACSS1_2, acs; acetyl-CoA synthetase	3
K04441	P38; p38 MAP kinase	12
K02000	proV; glycine betaine/proline transport system ATP-binding protein	2
K07304	msrA; peptide-methionine (S)-S-oxide reductase	21
K00176	korD, oorD; 2-oxoglutarate ferredoxin oxidoreductase subunit delta	6
K01905	acdA; acetate---CoA ligase (ADP-forming) subunit alpha	4
K01657	trpE; anthranilate synthase component I	48
K13497	trpGD; anthranilate synthase/phosphoribosyltransferase	171
K07516	fadN; 3-hydroxyacyl-CoA dehydrogenase	70
K13788	pta; phosphate acetyltransferase	10
K07651	resE; two-component system, OmpR family, sensor histidine kinase ResE	60
K07652	vicK; two-component system, OmpR family, sensor histidine kinase VicK	198
K13529	ada-alkA; AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II	10
K13587	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA	8
K11594	DDX3X, bel; ATP-dependent RNA helicase DDX3X	3
K12835	DDX42, SF3B125; ATP-dependent RNA helicase DDX42	5
K12858	DDX23, PRP28; ATP-dependent RNA helicase DDX23/PRP28	4
K12811	DDX46, PRP5; ATP-dependent RNA helicase DDX46/PRP5	7
K13982	DDX4, VASA; probable ATP-dependent RNA helicase DDX4	8
K13116	DDX41, ABS; ATP-dependent RNA helicase DDX41	4
K14498	SNRK2; serine/threonine-protein kinase SRK2	6
K01711	gmd, GMDS; GDPmannose 4,6-dehydratase	4
K01571	oadA; oxaloacetate decarboxylase (Na+ extruding) subunit alpha	7
K01960	pycB; pyruvate carboxylase subunit B	24
K02489	hk1; two-component system, glycerol uptake and utilization sensor kinase	36
K05366	mrcA; penicillin-binding protein 1A	6
K01007	pps, ppsA; pyruvate, water dikinase	16
K02363	entE, dhbE, vibE, mxcE; 2,3-dihydroxybenzoate-AMP ligase	6
K01784	galE, GALE; UDP-glucose 4-epimerase	6
K00928	lysC; aspartate kinase	96
K09697	natA; sodium transport system ATP-binding protein	1
K01928	murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	6
K13987	NUDT5; ADP-sugar pyrophosphatase / 8-oxo-dGDP phosphatase / ADP-D-ribose pyrophosphorylase	3
K11154	RDH16; retinol dehydrogenase 16	5
K00135	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase	21
K07250	gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase	6
K00966	GMPP; mannose-1-phosphate guanylyltransferase	5
K02052	ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein	4
K02798	cmtB; mannitol PTS system EIIA component	77
K00249	ACADM, acd; acyl-CoA dehydrogenase	15
K01995	livG; branched-chain amino acid transport system ATP-binding protein	5
K00974	cca; tRNA nucleotidyltransferase (CCA-adding enzyme)	3
K01448	amiABC; N-acetylmuramoyl-L-alanine amidase	10
K01449	cwlJ, sleB; N-acetylmuramoyl-L-alanine amidase	6
K00700	GBE1, glgB; 1,4-alpha-glucan branching enzyme	1
K02017	modC; molybdate transport system ATP-binding protein	4
K00845	glk; glucokinase	6
K02029	ABC.PA.P; polar amino acid transport system permease protein	14
K09471	puuB, ordL; gamma-glutamylputrescine oxidase	1
K02822	ulaB, sgaB; ascorbate PTS system EIIB component	35
K03475	ulaA, sgaT; ascorbate PTS system EIIC component	2
K10778	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase	8
K07258	dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6)	6
K01286	E3.4.16.4; D-alanyl-D-alanine carboxypeptidase	8
K05816	ugpC; sn-glycerol 3-phosphate transport system ATP-binding protein	1
K02803	nagEb; N-acetylglucosamine PTS system EIIB component	182
K02804	nagE; N-acetylglucosamine PTS system EIICBA or EIICB component	20
K01825	fadB; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase	85
K00962	pnp, PNPT1; polyribonucleotide nucleotidyltransferase	2
K02341	holB; DNA polymerase III subunit delta'	6
K00486	KMO; kynurenine 3-monooxygenase	1
K01740	metY; O-acetylhomoserine (thiol)-lyase	1
K01451	hipO; hippurate hydrolase	2
K09810	lolD; lipoprotein-releasing system ATP-binding protein	3
K13954	yiaY; alcohol dehydrogenase	40
K00705	malQ; 4-alpha-glucanotransferase	3
K02806	ptsN; nitrogen PTS system EIIA component	119
K02480	K02480; two-component system, NarL family, sensor kinase	132
K15634	gpmB; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	44
K01834	PGAM, gpmA; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	60
K00712	tagE; poly(glycerol-phosphate) alpha-glucosyltransferase	2
K02769	fruAb; fructose PTS system EIIB component	231
K02770	fruA; fructose PTS system EIIBC or EIIC component	26
K11202	fryB; fructose-like PTS system EIIB component	140
K00721	DPM1; dolichol-phosphate mannosyltransferase	4
K12990	rfbF, rhlC; rhamnosyltransferase	6
K02821	ulaC, sgaA; ascorbate PTS system EIIA or EIIAB component	49
K02025	ABC.MS.P; multiple sugar transport system permease protein	3
K00847	E2.7.1.4, scrK; fructokinase	1
K07675	uhpB; two-component system, NarL family, sensor histidine kinase UhpB	105
K07673	narX; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX	78
K07674	narQ; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ	30
K07824	CYP53A1; benzoate 4-monooxygenase	1
K01739	metB; cystathionine gamma-synthase	12
K00835	avtA; valine--pyruvate aminotransferase	1
K00004	BDH, butB; (R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase	14
K08857	NEK1_4_5; NIMA (never in mitosis gene a)-related kinase 1/4/5	9
K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR	312
K01588	purE; 5-(carboxyamino)imidazole ribonucleotide mutase	1
K00823	puuE; 4-aminobutyrate aminotransferase	6
K13415	BRI1; protein brassinosteroid insensitive 1	6
K04443	MAPKAPK2; mitogen-activated protein kinase-activated protein kinase 2	18
K04444	MAPKAPK3; mitogen-activated protein kinase-activated protein kinase 3	18
K04442	MAPKAPK5, PRAK; mitogen-activated protein kinase-activated protein kinase 5	18
K04373	RPS6KA; ribosomal protein S6 kinase alpha-1/2/3/6	27
K04445	RPS6KA5, MSK1; ribosomal protein S6 kinase alpha-5	27
K04372	MKNK, MNK; MAP kinase interacting serine/threonine kinase	21
K13412	CPK; calcium-dependent protein kinase	6
K00390	cysH; phosphoadenosine phosphosulfate reductase	3
K09655	B4GALNT2; beta-1,4-N-acetylgalactosaminyltransferase 2	6
K01090	E3.1.3.16; protein phosphatase	10
K12993	wbdA, mtfA; O-antigen biosynthesis alpha-1,2-mannosyltransferase	6
K00608	pyrBI; aspartate carbamoyltransferase	2
K00609	pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit	8
K00610	pyrI; aspartate carbamoyltransferase regulatory subunit	2
K03885	ndh; NADH:ubiquinone reductase (H+-translocating)	6
K00371	narH, narY, nxrB; nitrate reductase / nitrite oxidoreductase, beta subunit	4
K07778	desK; two-component system, NarL family, sensor histidine kinase DesK	57
K00626	ACAT, atoB; acetyl-CoA C-acetyltransferase	6
K00121	frmA, ADH5, adhC; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase	66
K01965	PCCA, pccA; propionyl-CoA carboxylase alpha chain	3
K01226	treC; trehalose-6-phosphate hydrolase	1
K01208	cd, ma, nplT; cyclomaltodextrinase / maltogenic alpha-amylase / neopullulanase	8
K05992	amyM; maltogenic alpha-amylase	3
K00380	cysJ; sulfite reductase (NADPH) flavoprotein alpha-component	11
K11755	hisIE; phosphoribosyl-AMP cyclohydrolase / phosphoribosyl-ATP pyrophosphohydrolase	18
K01496	hisI; phosphoribosyl-AMP cyclohydrolase	14
K00294	E1.2.1.88; 1-pyrroline-5-carboxylate dehydrogenase	6
K00318	PRODH, fadM, putB; proline dehydrogenase	6
K13821	putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase	6
K02774	gatB, sgcB; galactitol PTS system EIIB component	35
K02018	modB; molybdate transport system permease protein	2
K02003	ABC.CD.A; putative ABC transport system ATP-binding protein	3
K02755	bglFa; beta-glucoside PTS system EIIA component	273
K02757	bglF, bglP; beta-glucoside PTS system EIICBA component	27
K00817	hisC; histidinol-phosphate aminotransferase	15
K01491	folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase	6
K00252	GCDH, gcdH; glutaryl-CoA dehydrogenase	2
K12132	prkC, stkP; eukaryotic-like serine/threonine-protein kinase	9
K03843	ALG2; alpha-1,3/alpha-1,6-mannosyltransferase	7
K07708	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL	45
K07639	rstB; two-component system, OmpR family, sensor histidine kinase RstB	27
K05712	mhpA; 3-(3-hydroxy-phenyl)propionate hydroxylase	4
K00203	fwdD, fmdD; formylmethanofuran dehydrogenase subunit D	6
K00201	fwdB, fmdB; formylmethanofuran dehydrogenase subunit B	12
K00202	fwdC, fmdC; formylmethanofuran dehydrogenase subunit C	12
K04371	ERK, MAPK1_3; mitogen-activated protein kinase 1/3	60
K08293	SMK1; sporulation-specific mitogen-activated protein kinase SMK1	68
K14512	MPK6; mitogen-activated protein kinase 6	16
K08484	ptsP; phosphotransferase system, enzyme I, PtsP	6
K11201	frvA; fructose-like PTS system EIIA component	200
K13745	ddc; L-2,4-diaminobutyrate decarboxylase	1
K01802	E5.2.1.8; peptidylprolyl isomerase	1
K02216	CHEK1; serine/threonine-protein kinase CHEK1	3
K10773	NTH; endonuclease III	15
K00493	XANG; xanthocillin biosynthesis cytochrome P450 monooxygenase	2
K01212	sacC, levB; levanase	6
K01656	TRP3; anthranilate synthase / indole-3-glycerol phosphate synthase	50
K13501	TRP1; anthranilate synthase / indole-3-glycerol phosphate synthase / phosphoribosylanthranilate isomerase	99
K00698	CHS1; chitin synthase	4
K12997	rgpB; rhamnosyltransferase	12
K02028	ABC.PA.A; polar amino acid transport system ATP-binding protein	24
K00266	gltD; glutamate synthase (NADPH) small chain	6
K01215	dexB; glucan 1,6-alpha-glucosidase	2
K11230	SSK2; mitogen-activated protein kinase kinase kinase	2
K04428	MAP3K4, MEKK4; mitogen-activated protein kinase kinase kinase 4	1
K01525	apaH; bis(5'-nucleosyl)-tetraphosphatase (symmetrical)	1
K00759	APRT, apt; adenine phosphoribosyltransferase	1
K07305	msrB; peptide-methionine (R)-S-oxide reductase	12
K02305	norC; nitric oxide reductase subunit C	1
K00122	FDH; formate dehydrogenase	3
K01759	GLO1, gloA; lactoylglutathione lyase	3
K07676	rcsD; two-component system, NarL family, sensor histidine kinase RcsD	12
K07640	cpxA; two-component system, OmpR family, sensor histidine kinase CpxA	18
K08959	CSNK1D; casein kinase 1, delta	6
K00240	sdhB, frdB; succinate dehydrogenase / fumarate reductase, iron-sulfur subunit	33
K00245	frdB; fumarate reductase iron-sulfur subunit	30
K13533	kinE; two-component system, sporulation sensor kinase E	24
K11633	yxdK; two-component system, OmpR family, sensor histidine kinase YxdK	9
K00658	DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase)	1
K02335	polA; DNA polymerase I	8
K02535	lpxC; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	2
K08877	UHMK1, KIS; serine/threonine-protein kinase Kist	6
K07649	tctE; two-component system, OmpR family, sensor histidine kinase TctE	63
K10111	malK, mtlK, thuK; multiple sugar transport system ATP-binding protein	2
K00749	E2.4.1.183; alpha-1,3-glucan synthase	1
K02554	mhpD; 2-keto-4-pentenoate hydratase	2
K08299	caiD; crotonobetainyl-CoA hydratase	16
K11356	cikA; two-component system, sensor histidine kinase and response regulator	12
K01619	deoC, DERA; deoxyribose-phosphate aldolase	1
K03824	yhbS; putative acetyltransferase	2
K00024	mdh; malate dehydrogenase	10
K00850	pfkA, PFK; 6-phosphofructokinase 1	10
K01990	ABC-2.A; ABC-2 type transport system ATP-binding protein	5
K01992	ABC-2.P; ABC-2 type transport system permease protein	1
K02800	mtlA, cmtA; mannitol PTS system EIICBA or EIICB component	8
K07698	kinC; two-component system, sporulation sensor kinase C	18
K04429	TAO; thousand and one amino acid protein kinase	24
K04414	MAP4K2, GCK; mitogen-activated protein kinase kinase kinase kinase 2	36
K08833	MAP4K5, KHS1; mitogen-activated protein kinase kinase kinase kinase 5	39
K04408	MAP4K1, HPK1; mitogen-activated protein kinase kinase kinase kinase 1	39
K04406	MAP4K3, GLK; mitogen-activated protein kinase kinase kinase kinase 3	39
K00013	hisD; histidinol dehydrogenase	2
K10942	flrB, fleS, flaL; two-component system, sensor histidine kinase FlrB	30
K00383	GSR, gor; glutathione reductase (NADPH)	1
K01582	E4.1.1.18, ldcC, cadA; lysine decarboxylase	2
K11927	rhlE; ATP-dependent RNA helicase RhlE	6
K00031	IDH1, IDH2, icd; isocitrate dehydrogenase	3
K05605	HIBCH; 3-hydroxyisobutyryl-CoA hydrolase	2
K01584	adiA; arginine decarboxylase	3
K01844	kamD; beta-lysine 5,6-aminomutase alpha subunit	1
K07647	torS; two-component system, OmpR family, sensor histidine kinase TorS	51
K12984	waaE, kdtX; (heptosyl)LPS beta-1,4-glucosyltransferase	6
K04072	adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase	60
K00925	ackA; acetate kinase	3
K07653	mprB; two-component system, OmpR family, sensor histidine kinase MprB	57
K07654	mtrB; two-component system, OmpR family, sensor histidine kinase MtrB	57
K07641	creC; two-component system, OmpR family, sensor histidine kinase CreC	36
K13766	liuC; methylglutaconyl-CoA hydratase	2
K13131	DDX20, GEMIN3; ATP-dependent RNA helicase DDX20	2
K12614	DDX6, RCK, DHH1; ATP-dependent RNA helicase DDX6/DHH1	3
K12812	DDX39B, UAP56, SUB2; ATP-dependent RNA helicase UAP56/SUB2	2
K13182	DDX39; ATP-dependent RNA helicase DDX39	2
K08847	RIPK3; receptor-interacting serine/threonine-protein kinase 3	24
K08848	RIPK4; receptor-interacting serine/threonine-protein kinase 4	24
K08846	RIPK2; receptor-interacting serine/threonine-protein kinase 2	24
K05744	LIMK2; LIM domain kinase 2	24
K05743	LIMK1; LIM domain kinase 1	24
K04367	MOS; proto-oncogene serine/threonine-protein kinase mos	9
K07711	glrK, qseE; two-component system, NtrC family, sensor histidine kinase GlrK	57
K01115	PLD1_2; phospholipase D1/2	1
K12767	RIM15; serine/threonine-protein kinase RIM15	9
K02533	lasT; tRNA/rRNA methyltransferase	2
K01762	ACS; 1-aminocyclopropane-1-carboxylate synthase	2
K07252	DOLPP1; dolichyldiphosphatase	1
K00848	rhaB; rhamnulokinase	1
K00696	E2.4.1.14; sucrose-phosphate synthase	3
K01958	PC, pyc; pyruvate carboxylase	14
K10441	rbsA; ribose transport system ATP-binding protein	49
K03431	glmM; phosphoglucosamine mutase	2
K02501	hisH; imidazole glycerol-phosphate synthase subunit HisH	4
K01044	CES1; carboxylesterase 1	5
K01760	metC; cysteine-S-conjugate beta-lyase	20
K05341	E2.4.1.4; amylosucrase	3
K07679	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS	60
K05845	opuC; osmoprotectant transport system substrate-binding protein	1
K00368	nirK; nitrite reductase (NO-forming)	17
K00854	xylB, XYLB; xylulokinase	3
K01735	aroB; 3-dehydroquinate synthase	9
K13829	aroKB; shikimate kinase / 3-dehydroquinate synthase	4
K00891	aroK, aroL; shikimate kinase	9
K08852	ERN1; serine/threonine-protein kinase/endoribonuclease IRE1	6
K00945	cmk; CMP/dCMP kinase	5
K02515	HSL1; serine/threonine-protein kinase HSL1, negative regulator of Swe1 kinase	4
K00278	nadB; L-aspartate oxidase	1
K04427	MAP3K7, TAK1; mitogen-activated protein kinase kinase kinase 7	3
K07680	comP; two-component system, NarL family, sensor histidine kinase ComP	27
K06632	WEE1; wee1-like protein kinase	21
K06633	PKMYT; membrane-associated tyrosine- and threonine-specific cdc2-inhibitory kinase	21
K03114	SWE1; mitosis inhibitor protein kinase SWE1	21
K00058	serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase	5
K00014	aroE; shikimate dehydrogenase	16
K00812	aspB; aspartate aminotransferase	18
K12316	GAA; lysosomal alpha-glucosidase	5
K00703	glgA; starch synthase	2
K01968	E6.4.1.4A; 3-methylcrotonyl-CoA carboxylase alpha subunit	2
K01697	CBS; cystathionine beta-synthase	8
K05396	dcyD; D-cysteine desulfhydrase	2
K00262	E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+)	4
K00674	dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	9
K05822	dapH, dapD; tetrahydrodipicolinate N-acetyltransferase	2
K03829	yedL; putative acetyltransferase	2
K08475	pgtB; two-component system, NtrC family, phosphoglycerate transport system sensor histidine kinase PgtB	15
K11617	liaS; two-component system, NarL family, sensor histidine kinase LiaS	27
K15864	nirS; nitrite reductase (NO-forming) / hydroxylamine reductase	16
K01915	glnA, GLUL; glutamine synthetase	3
K08835	OXSR1, STK39; serine/threonine-protein kinase OSR1/STK39	3
K09903	pyrH; uridylate kinase	1
K01139	spoT; GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase	3
K00284	GLU, gltS; glutamate synthase (ferredoxin)	3
K04783	irp5, ybtE; yersiniabactin salicyl-AMP ligase	2
K01663	HIS7; imidazole glycerol-phosphate synthase	30
K01236	treZ, glgZ; maltooligosyltrehalose trehalohydrolase	1
K00012	UGDH, ugd; UDPglucose 6-dehydrogenase	2
K01424	E3.5.1.1, ansA, ansB; L-asparaginase	2
K01438	argE; acetylornithine deacetylase	4
K01948	CPS1; carbamoyl-phosphate synthase (ammonia)	2
K02053	ABC.SP.P; putative spermidine/putrescine transport system permease protein	2
K01684	dgoD; galactonate dehydratase	1
K00129	ALDH3; aldehyde dehydrogenase (NAD(P)+)	1
K00639	kbl, GCAT; glycine C-acetyltransferase	3
K14489	AHK2_3_4; arabidopsis histidine kinase 2/3/4 (cytokinin receptor)	21
K02491	kinA; two-component system, sporulation sensor kinase A	21
K00760	hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase	2
K01937	pyrG, CTPS; CTP synthase	1
