	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001132.1_73	QGNH01001132.1	QGNH01001132.1	73	63887	64219	1	E																								0	False	
QGNH01001132.1_74	QGNH01001132.1	QGNH01001132.1	74	64678	65937	1	E																								0	False	
QGNH01001132.1_75	QGNH01001132.1	QGNH01001132.1	75	66066	66251	1	E																								0	False	
QGNH01001132.1_76	QGNH01001132.1	QGNH01001132.1	76	66456	67313	1	E																								0	False	
QGNH01001132.1_77	QGNH01001132.1	QGNH01001132.1	77	67325	67561	1	E																								0	False	
QGNH01001132.1_78	QGNH01001132.1	QGNH01001132.1	78	67574	67990	1	E																								0	False	
QGNH01001132.1_79	QGNH01001132.1	QGNH01001132.1	79	68007	68402	1	E																								0	False	
QGNH01001132.1_80	QGNH01001132.1	QGNH01001132.1	80	68403	68831	1	C	K01449	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	YP_009007132.1	YP_009007132.1 endolysin [Pseudomonas phage vB_PaeP_Tr60_Ab31]	False	0.388	82.0	1.436e-17								Cell Wall Hydrolase [PF07486.15]								0	False	
QGNH01001132.1_81	QGNH01001132.1	QGNH01001132.1	81	68828	69625	1	E																								0	False	
QGNH01001132.1_82	QGNH01001132.1	QGNH01001132.1	82	69622	70212	1	E																								0	False	
QGNH01001132.1_83	QGNH01001132.1	QGNH01001132.1	83	70209	72443	1	D																Glycosyl hydrolases family 32 N-terminal domain [PF00251.23]								0	False	
QGNH01001132.1_84	QGNH01001132.1	QGNH01001132.1	84	72494	72688	1	E																								0	False	
QGNH01001132.1_85	QGNH01001132.1	QGNH01001132.1	85	72685	72978	1	E																								0	False	
QGNH01001132.1_86	QGNH01001132.1	QGNH01001132.1	86	72985	73449	1	E																								0	False	
QGNH01001132.1_87	QGNH01001132.1	QGNH01001132.1	87	73561	74181	1	E																								0	False	
QGNH01001132.1_88	QGNH01001132.1	QGNH01001132.1	88	74198	75259	1	D																Methyltransferase domain [PF13578.9]; Macrocin-O-methyltransferase (TylF) [PF05711.14]; Methyltransferase domain [PF08241.15]; ubiE/COQ5 methyltransferase family [PF01209.21]; Methyltransferase domain [PF13489.9]; O-methyltransferase [PF01596.20]								0	False	MK
QGNH01001132.1_89	QGNH01001132.1	QGNH01001132.1	89	75256	76200	1	D																Domain of unknown function (DUF4082) [PF13313.9]								0	False	
QGNH01001132.1_90	QGNH01001132.1	QGNH01001132.1	90	76208	76900	1	D																Glycosyl transferase family 2 [PF00535.29]; Glycosyltransferase like family 2 [PF13641.9]	GT2_Glycos_transf_2	GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289); alternating beta-1,3/4-N-acetylmannan synthase (2.4.1.-); UDP-GlcA: N-acetylglucosaminyl-proteoglycan beta-1,4-glucuronosyltransferase (EC 2.4.1.225); [inverting] UDP-Glc: glycocin S-beta-glucosyltransferase (EC 2.4.1.-); [inverting] UDP-Glc: protein O-beta-glucosyltransferase (EC 2.4.1.-)		GT2_Glycos_transf_2.hmm				0	False	M
QGNH01001132.1_91	QGNH01001132.1	QGNH01001132.1	91	76897	77091	1	E																								0	False	
QGNH01001132.1_92	QGNH01001132.1	QGNH01001132.1	92	77096	78418	1	E			YP_010670313.1	YP_010670313.1 tetratricopeptide repeat protein [Synechococcus phage S-SRM01]	False	0.227	65.0	7.514e-10																0	False	
QGNH01001132.1_93	QGNH01001132.1	QGNH01001132.1	93	78418	79023	1	E																								0	False	
QGNH01001132.1_94	QGNH01001132.1	QGNH01001132.1	94	79020	81452	1	E																								0	False	
QGNH01001132.1_95	QGNH01001132.1	QGNH01001132.1	95	81511	81756	-1	E																								0	False	
QGNH01001132.1_96	QGNH01001132.1	QGNH01001132.1	96	81851	83248	1	E																								0	False	
QGNH01001132.1_97	QGNH01001132.1	QGNH01001132.1	97	83297	84082	1	E																								0	False	
QGNH01001132.1_98	QGNH01001132.1	QGNH01001132.1	98	84142	88425	1	E																								0	False	
QGNH01001132.1_99	QGNH01001132.1	QGNH01001132.1	99	88422	88745	1	E																								0	False	
QGNH01001132.1_100	QGNH01001132.1	QGNH01001132.1	100	88742	88915	1	E																								0	False	
QGNH01001132.1_101	QGNH01001132.1	QGNH01001132.1	101	89068	90219	1	E																								0	False	
QGNH01001132.1_102	QGNH01001132.1	QGNH01001132.1	102	90216	90683	1	C	K06940	uncharacterized protein														Putative zinc- or iron-chelating domain [PF03692.18]								0	False	
QGNH01001132.1_103	QGNH01001132.1	QGNH01001132.1	103	90692	91237	1	E																								0	False	
QGNH01001132.1_104	QGNH01001132.1	QGNH01001132.1	104	91371	91787	1	E																								0	False	
QGNH01001132.1_105	QGNH01001132.1	QGNH01001132.1	105	91791	92210	1	E																								0	False	
QGNH01001132.1_106	QGNH01001132.1	QGNH01001132.1	106	92284	93474	1	D			YP_009507619.1	YP_009507619.1 nucleotide-sugar epimerase [Heterosigma akashiwo virus 01]	False	0.216	94.0	6.576e-19								C-methyltransferase C-terminal domain [PF08484.14]; Putative zinc binding domain [PF08421.14]								0	False	
QGNH01001132.1_107	QGNH01001132.1	QGNH01001132.1	107	93471	94181	1	E																								0	False	
QGNH01001132.1_108	QGNH01001132.1	QGNH01001132.1	108	94178	94831	1	E																								0	False	
QGNH01001132.1_109	QGNH01001132.1	QGNH01001132.1	109	94828	95916	1	D			YP_009810868.1	YP_009810868.1 hypothetical protein HOU04_gp110 [Synechococcus phage S-T4]	False	0.238	81.0	6.554e-15								Reversibly glycosylated polypeptide [PF03214.16]	GT75	GT75 UDP-Glc: self-glucosylating beta-glucosyltransferase (EC 2.4.1.-); UDP-L-arabinopyranose mutase (EC 5.4.99.-)	2.4.1.-,5.4.99.30	GT75.hmm				0	False	
QGNH01001132.1_110	QGNH01001132.1	QGNH01001132.1	110	95874	96209	1	D																Bacterial regulatory proteins, luxR family [PF00196.22]								0	False	
QGNH01001132.1_111	QGNH01001132.1	QGNH01001132.1	111	96206	97162	1	C	K01711	GDPmannose 4,6-dehydratase [EC:4.2.1.47]	YP_009817907.1	YP_009817907.1 nucleotide-sugar epimerase [Sulfolobales Beppu filamentous virus 2]	False	0.437	252.0	3.353e-73								GDP-mannose 4,6 dehydratase [PF16363.8]; NAD dependent epimerase/dehydratase family [PF01370.24]; RmlD substrate binding domain [PF04321.20]; 3-beta hydroxysteroid dehydrogenase/isomerase family [PF01073.22]; short chain dehydrogenase [PF00106.28]					VOG00055	sp|Q9SYM5|RHM1_ARATH Trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM1; Xh	Xh	0	False	MK
QGNH01001132.1_112	QGNH01001132.1	QGNH01001132.1	112	97181	99310	1	E																								0	False	
QGNH01001132.1_113	QGNH01001132.1	QGNH01001132.1	113	99334	99579	1	E																								0	False	
QGNH01001132.1_114	QGNH01001132.1	QGNH01001132.1	114	99634	99888	1	E																								0	False	
QGNH01001132.1_115	QGNH01001132.1	QGNH01001132.1	115	99910	100842	1	E																								0	False	
QGNH01001132.1_116	QGNH01001132.1	QGNH01001132.1	116	100880	101089	1	E																								0	False	
QGNH01001132.1_117	QGNH01001132.1	QGNH01001132.1	117	101103	101843	1	E			YP_010675677.1	YP_010675677.1 head maturation protease [Gordonia phage ChisanaKitsune]	False	0.422	63.0	5.809e-10																0	False	
QGNH01001132.1_118	QGNH01001132.1	QGNH01001132.1	118	102061	102621	1	E																								0	False	
QGNH01001132.1_119	QGNH01001132.1	QGNH01001132.1	119	102626	103471	1	D			YP_004894457.1	YP_004894457.1 peptidase [Megavirus chiliensis]	False	0.287	95.0	3.072e-20	MER0428178	C01A	MER0428178 - xylellain (Pseudomonas syringae) [C01.128]#C01A#{peptidase unit: 8-253}~source EGH58742~	False	0.34	125.0	6.167e-30	Papain family cysteine protease [PF00112.26]								0	False	P
QGNH01001132.1_120	QGNH01001132.1	QGNH01001132.1	120	103494	104135	1	E																								0	False	
QGNH01001132.1_121	QGNH01001132.1	QGNH01001132.1	121	104238	104537	1	E																								0	False	
QGNH01001132.1_122	QGNH01001132.1	QGNH01001132.1	122	104537	105283	1	D			YP_009792694.1	YP_009792694.1 hypothetical protein HOS14_gp028 [Bordetella phage vB_BbrM_PHB04]	False	0.404	103.0	4.07e-23								Inorganic Pyrophosphatase [PF18823.4]								0	False	
QGNH01001132.1_123	QGNH01001132.1	QGNH01001132.1	123	105303	105554	1	E																								0	False	
QGNH01001132.1_124	QGNH01001132.1	QGNH01001132.1	124	105564	106481	1	D																Zeta toxin [PF06414.15]; AAA domain [PF13671.9]								0	False	
QGNH01001132.1_125	QGNH01001132.1	QGNH01001132.1	125	106429	106590	1	E																								0	False	
QGNH01001132.1_126	QGNH01001132.1	QGNH01001132.1	126	106587	107006	1	E																					VOG01378	REFSEQ phosphoheptose isomerase; Xu	Xu	0	False	
QGNH01001132.1_127	QGNH01001132.1	QGNH01001132.1	127	107003	107614	1	E																								0	False	
QGNH01001132.1_128	QGNH01001132.1	QGNH01001132.1	128	107598	107744	1	E																								0	False	
QGNH01001132.1_129	QGNH01001132.1	QGNH01001132.1	129	107741	108343	1	E																								0	False	
QGNH01001132.1_130	QGNH01001132.1	QGNH01001132.1	130	108499	108843	1	E																								0	False	
QGNH01001132.1_131	QGNH01001132.1	QGNH01001132.1	131	108972	109268	1	E																								0	False	
QGNH01001132.1_132	QGNH01001132.1	QGNH01001132.1	132	109278	109469	1	E																								0	False	
QGNH01001132.1_133	QGNH01001132.1	QGNH01001132.1	133	109469	109780	1	E																								0	False	
QGNH01001132.1_134	QGNH01001132.1	QGNH01001132.1	134	109808	110185	1	E																								0	False	
QGNH01001132.1_135	QGNH01001132.1	QGNH01001132.1	135	110266	110442	1	E																								0	False	
QGNH01001132.1_136	QGNH01001132.1	QGNH01001132.1	136	110503	111198	1	D																Glycosyltransferase like family 2 [PF13641.9]; Glycosyl transferase family 2 [PF00535.29]								0	False	
QGNH01001132.1_137	QGNH01001132.1	QGNH01001132.1	137	111202	111966	1	C	K00973	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]	YP_009012397.1	YP_009012397.1 Phi92_gp066 [Escherichia phage phi92]	False	0.395	170.0	5.6090000000000014e-46								Nucleotidyl transferase [PF00483.26]; MobA-like NTP transferase domain [PF12804.10]								0	False	
QGNH01001132.1_138	QGNH01001132.1	QGNH01001132.1	138	111963	112919	1	D			YP_009786550.1	YP_009786550.1 nucleotide-sugar epimerase [Escherichia phage ESCO13]	False	0.379	209.0	1.546e-58								GDP-mannose 4,6 dehydratase [PF16363.8]; NAD dependent epimerase/dehydratase family [PF01370.24]; RmlD substrate binding domain [PF04321.20]; 3-beta hydroxysteroid dehydrogenase/isomerase family [PF01073.22]; Male sterility protein [PF07993.15]; Polysaccharide biosynthesis protein [PF02719.18]; NAD(P)H-binding [PF13460.9]					VOG00055	sp|Q9SYM5|RHM1_ARATH Trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM1; Xh	Xh	0	False	MK
QGNH01001132.1_139	QGNH01001132.1	QGNH01001132.1	139	112932	113324	1	E																								0	False	
QGNH01001132.1_140	QGNH01001132.1	QGNH01001132.1	140	113364	113828	1	E																					VOG00684	sp|O48499|D14_BPT5 Protein D14; Xh	Xh	0	False	
QGNH01001132.1_141	QGNH01001132.1	QGNH01001132.1	141	113807	114823	1	E			YP_010655496.1	YP_010655496.1 glycosyltransferase [Streptomyces phage Zuko]	False	0.266	119.0	1.0239999999999999e-27													VOG04652	REFSEQ glycosyltransferase; Xu	Xu	0	False	
QGNH01001132.1_142	QGNH01001132.1	QGNH01001132.1	142	114820	115032	1	E																								0	False	
QGNH01001132.1_143	QGNH01001132.1	QGNH01001132.1	143	115029	115283	1	E																								0	False	
QGNH01001132.1_144	QGNH01001132.1	QGNH01001132.1	144	115261	116079	1	E																								0	False	
QGNH01001132.1_145	QGNH01001132.1	QGNH01001132.1	145	116076	116261	1	E																								0	False	
QGNH01001132.1_146	QGNH01001132.1	QGNH01001132.1	146	116264	116680	1	E																								0	False	
QGNH01001132.1_147	QGNH01001132.1	QGNH01001132.1	147	116680	116985	1	E																								0	False	
QGNH01001132.1_148	QGNH01001132.1	QGNH01001132.1	148	116982	117521	1	E			YP_009055461.1	YP_009055461.1 HNH endonuclease [Acinetobacter phage YMC-13-01-C62]	False	0.472	139.0	9.719e-37													VOG00117	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01001132.1_149	QGNH01001132.1	QGNH01001132.1	149	117473	117718	1	E																								0	False	
QGNH01001132.1_150	QGNH01001132.1	QGNH01001132.1	150	117927	118535	1	C	K04078	chaperonin GroES														Chaperonin 10 Kd subunit [PF00166.24]								0	False	
QGNH01001132.1_151	QGNH01001132.1	QGNH01001132.1	151	118539	120386	1	E			YP_009908086.1	YP_009908086.1 large subunit terminase [Stx1 converting phage AU5Stx1]	False	0.188	83.0	4.999e-15													VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001132.1_152	QGNH01001132.1	QGNH01001132.1	152	120794	121225	1	E																								0	False	F
QGNH01001132.1_153	QGNH01001132.1	QGNH01001132.1	153	121262	122833	1	D			YP_009217026.1	YP_009217026.1 MAG: AAA ATPase [Phormidium phage MIS-PhV1B]	False	0.205	98.0	1.06e-19								ATPase family associated with various cellular activities (AAA) [PF00004.32]								0	False	F
QGNH01001132.1_154	QGNH01001132.1	QGNH01001132.1	154	122836	123018	1	E																								0	False	F
QGNH01001132.1_155	QGNH01001132.1	QGNH01001132.1	155	123018	123353	1	E																								0	False	F
QGNH01001132.1_156	QGNH01001132.1	QGNH01001132.1	156	123355	123690	1	E																								0	False	F
