	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001136.1_107	QGNH01001136.1	QGNH01001136.1	107	58778	63685	1	D																Cellulase (glycosyl hydrolase family 5) [PF00150.21]	GH5_40; GH5_5; GH5_8	GH5 endo-beta-1,4-glucanase / cellulase (EC 3.2.1.4); endo-beta-1,4-xylanase (EC 3.2.1.8); beta-glucosidase (EC 3.2.1.21); beta-mannosidase (EC 3.2.1.25); beta-glucosylceramidase (EC 3.2.1.45); glucan beta-1,3-glucosidase (EC 3.2.1.58); exo-beta-1,4-glucanase / cellodextrinase (EC 3.2.1.74); glucan endo-1,6-beta-glucosidase (EC 3.2.1.75); mannan endo-beta-1,4-mannosidase (EC 3.2.1.78); cellulose beta-1,4-cellobiosidase (EC 3.2.1.91); steryl beta-glucosidase (EC 3.2.1.104); endoglycoceramidase (EC 3.2.1.123); beta-primeverosidase (EC 3.2.1.149); xyloglucan-specific endo-beta-1,4-glucanase (EC 3.2.1.151); endo-beta-1,6-galactanase (EC 3.2.1.164); beta-1,3-mannanase (EC 3.2.1.-); arabinoxylan-specific endo-beta-1,4-xylanase (EC 3.2.1.-); mannan transglycosylase (EC 2.4.1.-); lichenase / endo-beta-1,3-1,4-glucanase (EC 3.2.1.73); beta-glycosidase (EC 3.2.1.-); endo-beta-1,3-glucanase / laminarinase (EC 3.2.1.39); beta-N-acetylhexosaminidase (EC 3.2.1.52); chitosanase (EC 3.2.1.132); beta-D-galactofuranosidase (EC 3.2.1.146); beta-galactosylceramidase (EC 3.2.1.46); ; beta-rutinosidase /alpha-L-rhamnose-(1,6)-beta-D-glucosidase (EC 3.2.1.-); alpha-L-arabinofuranosidase (EC 3.2.1.55); glucomannan-specific endo-beta-1,4-glucanase (EC 3.2.1.-); hesperidin 6-O-alpha-L-rhamnosyl-beta-glucosidase (EC 3.2.1.168)	3.2.1.78; 3.2.1.4; 3.2.1.4,3.2.1.78,3.2.1.-	GH5_5.hmm				0	False	MKE
QGNH01001136.1_108	QGNH01001136.1	QGNH01001136.1	108	63689	66640	1	E																								0	False	
QGNH01001136.1_109	QGNH01001136.1	QGNH01001136.1	109	66654	70562	1	E																								0	False	
QGNH01001136.1_110	QGNH01001136.1	QGNH01001136.1	110	70633	70935	1	E																								0	False	
QGNH01001136.1_111	QGNH01001136.1	QGNH01001136.1	111	70960	71367	1	E																								0	False	
QGNH01001136.1_112	QGNH01001136.1	QGNH01001136.1	112	71370	71990	1	E																								0	False	
QGNH01001136.1_113	QGNH01001136.1	QGNH01001136.1	113	71987	72208	-1	E																								0	False	
QGNH01001136.1_114	QGNH01001136.1	QGNH01001136.1	114	72271	72819	-1	D			YP_010676429.1	YP_010676429.1 putative 3D domain-containing protein [Carnobacterium phage cd2]	False	0.337	61.0	9.827e-10								3D domain [PF06725.14]								0	False	
QGNH01001136.1_115	QGNH01001136.1	QGNH01001136.1	115	72839	73096	-1	E																								0	False	
QGNH01001136.1_116	QGNH01001136.1	QGNH01001136.1	116	73093	73431	-1	E																								0	False	
QGNH01001136.1_117	QGNH01001136.1	QGNH01001136.1	117	73473	73634	-1	E																								0	False	
QGNH01001136.1_118	QGNH01001136.1	QGNH01001136.1	118	73639	73806	-1	E																								0	False	
QGNH01001136.1_119	QGNH01001136.1	QGNH01001136.1	119	73803	74294	-1	C	K01159	crossover junction endodeoxyribonuclease RuvC [EC:3.1.21.10]														Crossover junction endodeoxyribonuclease RuvC [PF02075.20]					VOG00053	sp|P13004|YLYS_BPPHV Uncharacterized protein near lysin gene (Fragment); Xu	Xu	0	False	
QGNH01001136.1_120	QGNH01001136.1	QGNH01001136.1	120	74291	75118	-1	D			YP_008130194.1	YP_008130194.1 Gp37/Gp68 family protein [Rhizobium phage RR1-A]	False	0.508	265.0	2.639e-78								Protein of unknown function (DUF5131) [PF07505.14]					VOG04018	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001136.1_121	QGNH01001136.1	QGNH01001136.1	121	75111	75344	-1	E																								0	False	
QGNH01001136.1_122	QGNH01001136.1	QGNH01001136.1	122	75380	75994	-1	E																								0	False	
QGNH01001136.1_123	QGNH01001136.1	QGNH01001136.1	123	75991	76245	-1	E																								0	False	
QGNH01001136.1_124	QGNH01001136.1	QGNH01001136.1	124	76242	76646	-1	E																								0	False	
QGNH01001136.1_125	QGNH01001136.1	QGNH01001136.1	125	76708	77070	-1	C	K03111	single-strand DNA-binding protein	YP_009792767.1	YP_009792767.1 single strand DNA binding protein [Bordetella phage vB_BbrM_PHB04]	False	0.446	92.0	3.125e-21								Single-strand binding protein family [PF00436.28]					VOG00906	sp|O21902|SSB_BPLSK SSB protein; Xh	Xh	0	False	
QGNH01001136.1_126	QGNH01001136.1	QGNH01001136.1	126	77151	78323	1	D			YP_006546279.1	YP_006546279.1 peptidase [Thermoanaerobacterium phage THSA-485A]	False	0.242	69.0	3.387e-11	MER0703940	C01A	MER0703940 - CPXaC peptidase ({Xanthomonas} sp.) (Kutzneria sp. 744) [C01.164]#C01A#{peptidase unit: 64-255}~source W7T8W9~	False	0.291	85.0	5.004e-16	Papain family cysteine protease [PF00112.26]					VOG04780	REFSEQ hypothetical protein; Xu	Xu	0	False	P
QGNH01001136.1_127	QGNH01001136.1	QGNH01001136.1	127	78330	78968	-1	D			YP_009820589.1	YP_009820589.1 endonuclease [Gordonia phage BrutonGaster]	False	0.416	117.0	1.898e-28								HNH endonuclease [PF13392.9]; Zinc-binding loop region of homing endonuclease [PF05551.14]					VOG00032	sp|P03796|Y77_BPT7 Protein 7.7; Xu	Xu	0	False	
QGNH01001136.1_128	QGNH01001136.1	QGNH01001136.1	128	79031	79519	1	E																								0	False	
QGNH01001136.1_129	QGNH01001136.1	QGNH01001136.1	129	79539	79826	-1	E																								0	False	
QGNH01001136.1_130	QGNH01001136.1	QGNH01001136.1	130	79841	80071	-1	E																								0	False	
QGNH01001136.1_131	QGNH01001136.1	QGNH01001136.1	131	80068	80301	-1	E																								0	False	
QGNH01001136.1_132	QGNH01001136.1	QGNH01001136.1	132	80314	80484	-1	E																								0	False	
QGNH01001136.1_133	QGNH01001136.1	QGNH01001136.1	133	80474	80839	-1	E																								0	False	
QGNH01001136.1_134	QGNH01001136.1	QGNH01001136.1	134	80851	82170	-1	C	K02314	replicative DNA helicase [EC:5.6.2.3]	NP_795382.1	NP_795382.1 putative DNA polymerase III delta prime subunit [Streptococcus phage 315.1]	False	0.445	346.0	2.106e-103								DnaB-like helicase C terminal domain [PF03796.18]; DnaB-like helicase N terminal domain [PF00772.24]; AAA domain [PF13481.9]; KaiC [PF06745.16]					VOG00297	sp|Q8X5V3|DNAB_ECO57 Replicative DNA helicase; XhXr	Xr;Xh	0	False	V
QGNH01001136.1_135	QGNH01001136.1	QGNH01001136.1	135	82167	82364	-1	E																								0	False	
QGNH01001136.1_136	QGNH01001136.1	QGNH01001136.1	136	82358	82570	-1	E																								0	False	
QGNH01001136.1_137	QGNH01001136.1	QGNH01001136.1	137	82552	82737	-1	E																								0	False	
QGNH01001136.1_138	QGNH01001136.1	QGNH01001136.1	138	82798	83049	-1	E																								0	False	
QGNH01001136.1_139	QGNH01001136.1	QGNH01001136.1	139	83046	83234	-1	E																								0	False	
QGNH01001136.1_140	QGNH01001136.1	QGNH01001136.1	140	83231	83431	-1	E																								0	False	
QGNH01001136.1_141	QGNH01001136.1	QGNH01001136.1	141	83428	83616	-1	E																								0	False	
QGNH01001136.1_142	QGNH01001136.1	QGNH01001136.1	142	83613	84050	-1	E																								0	False	
QGNH01001136.1_143	QGNH01001136.1	QGNH01001136.1	143	84047	84610	-1	D			YP_009173803.1	YP_009173803.1 nucleotide pyrophosphohydrolase [Synechococcus phage P60]	False	0.409	64.0	1.303e-10								Phosphoribosyl-ATP pyrophosphohydrolase [PF01503.20]					VOG02193	REFSEQ hydrolase; Xu	Xu	0	False	MK
QGNH01001136.1_144	QGNH01001136.1	QGNH01001136.1	144	84607	84804	-1	E																								0	False	
QGNH01001136.1_145	QGNH01001136.1	QGNH01001136.1	145	84801	85547	-1	E			YP_009847515.1	YP_009847515.1 endonuclease [Aeromonas phage LAh_9]	False	0.296	70.0	3.768e-12																0	False	
QGNH01001136.1_146	QGNH01001136.1	QGNH01001136.1	146	85738	85932	-1	E																								0	False	
QGNH01001136.1_147	QGNH01001136.1	QGNH01001136.1	147	85929	86513	-1	E																								0	False	
QGNH01001136.1_148	QGNH01001136.1	QGNH01001136.1	148	86506	86802	-1	E																								0	False	
QGNH01001136.1_149	QGNH01001136.1	QGNH01001136.1	149	86978	87178	-1	E																								0	False	
QGNH01001136.1_150	QGNH01001136.1	QGNH01001136.1	150	87180	88220	-1	D			YP_009904538.1	YP_009904538.1 RNA ligase [Burkholderia phage BcepSauron]	False	0.328	191.0	6.596e-52								RNA ligase [PF09414.13]					VOG00459	sp|P32277|RLIG2_BPT4 RNA ligase 2; Xh	Xh	0	False	
QGNH01001136.1_151	QGNH01001136.1	QGNH01001136.1	151	88214	88537	-1	E																								0	False	
QGNH01001136.1_152	QGNH01001136.1	QGNH01001136.1	152	88537	88785	-1	E																								0	False	
QGNH01001136.1_153	QGNH01001136.1	QGNH01001136.1	153	88795	89142	-1	E																								0	False	
QGNH01001136.1_154	QGNH01001136.1	QGNH01001136.1	154	89139	89963	-1	E			YP_009193878.1	YP_009193878.1 replication initiation protein [Paenibacillus phage Harrison]	False	0.369	76.0	5.006e-14													VOG01284	REFSEQ replication initiation protein; Xu	Xu	0	False	
QGNH01001136.1_155	QGNH01001136.1	QGNH01001136.1	155	89964	90275	-1	D																HNH endonuclease [PF14279.9]; HNH endonuclease [PF01844.26]; HNH endonuclease [PF13395.9]								0	False	
QGNH01001136.1_156	QGNH01001136.1	QGNH01001136.1	156	90468	91652	-1	C	K14059	integrase	YP_009221649.1	YP_009221649.1 integrase [Clostridium phage phiCD211]	False	0.308	143.0	6.209e-35								Phage integrase family [PF00589.25]					VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	V
QGNH01001136.1_157	QGNH01001136.1	QGNH01001136.1	157	91819	92061	-1	E																								0	False	
QGNH01001136.1_158	QGNH01001136.1	QGNH01001136.1	158	92010	92192	-1	E																								0	False	
QGNH01001136.1_159	QGNH01001136.1	QGNH01001136.1	159	92230	92460	-1	E																								0	False	
QGNH01001136.1_160	QGNH01001136.1	QGNH01001136.1	160	92457	92633	-1	E																								0	False	
