	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001866.1_26	QGNH01001866.1	QGNH01001866.1	26	21924	28763	1	D			YP_007517923.1	YP_007517923.1 VrlC protein [Pelagibacter phage HTVC008M]	True	0.257	782.0	1.361e-229								Domain of unknown function (DUF4815) [PF16075.8]					VOG04291	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001866.1_27	QGNH01001866.1	QGNH01001866.1	27	28768	29055	1	E																								0	False	
QGNH01001866.1_28	QGNH01001866.1	QGNH01001866.1	28	29059	29427	1	D																T4-like virus tail tube protein gp19 [PF06841.15]								0	False	
QGNH01001866.1_29	QGNH01001866.1	QGNH01001866.1	29	29446	29730	1	E																								0	False	
QGNH01001866.1_30	QGNH01001866.1	QGNH01001866.1	30	30009	30332	1	E																								0	False	
QGNH01001866.1_31	QGNH01001866.1	QGNH01001866.1	31	30340	30858	1	E																								0	False	
QGNH01001866.1_32	QGNH01001866.1	QGNH01001866.1	32	30869	31780	1	E																					VOG00069	sp|Q7Y5D9|FIBL2_BPT5 Collar protein p132; XhXs	Xs;Xh	0	False	V
QGNH01001866.1_33	QGNH01001866.1	QGNH01001866.1	33	31795	31977	1	E																								0	False	
QGNH01001866.1_34	QGNH01001866.1	QGNH01001866.1	34	31968	32348	1	E			YP_005087314.1	YP_005087314.1 hypothetical protein RoPhREQ1_gp62 [Rhodococcus phage REQ1]	False	0.287	60.0	4.778e-10													VOG01029	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001866.1_35	QGNH01001866.1	QGNH01001866.1	35	32529	32993	1	D			YP_009018159.1	YP_009018159.1 HNH endonuclease [Mycobacterium phage Thibault]	False	0.39	89.0	7.865000000000001e-20								HNH endonuclease [PF13392.9]					VOG02127	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01001866.1_36	QGNH01001866.1	QGNH01001866.1	36	33015	33359	1	E																								0	False	
QGNH01001866.1_37	QGNH01001866.1	QGNH01001866.1	37	33356	33913	1	E																								0	False	
QGNH01001866.1_38	QGNH01001866.1	QGNH01001866.1	38	34002	38474	1	E																								0	False	
QGNH01001866.1_39	QGNH01001866.1	QGNH01001866.1	39	38471	38641	1	E																								0	False	
QGNH01001866.1_40	QGNH01001866.1	QGNH01001866.1	40	38855	39091	1	E																								0	False	
QGNH01001866.1_41	QGNH01001866.1	QGNH01001866.1	41	39439	40284	1	E			YP_007517939.1	YP_007517939.1 head-tail adaptor Ad2 [Pelagibacter phage HTVC008M]	False	0.454	231.0	1.298e-66													VOG00449	sp|P11110|NECK1_BPT4 Neck protein gp13; Xs	Xs	0	False	V
QGNH01001866.1_42	QGNH01001866.1	QGNH01001866.1	42	40540	40881	-1	E																								0	False	
QGNH01001866.1_43	QGNH01001866.1	QGNH01001866.1	43	40961	41194	-1	E																								0	False	
QGNH01001866.1_44	QGNH01001866.1	QGNH01001866.1	44	41231	41452	-1	E																								0	False	
QGNH01001866.1_45	QGNH01001866.1	QGNH01001866.1	45	41449	41709	-1	E																								0	False	
QGNH01001866.1_46	QGNH01001866.1	QGNH01001866.1	46	42058	42252	-1	E																								0	False	
QGNH01001866.1_47	QGNH01001866.1	QGNH01001866.1	47	42249	42539	-1	E																								0	False	
QGNH01001866.1_48	QGNH01001866.1	QGNH01001866.1	48	42536	42781	-1	E																								0	False	
QGNH01001866.1_49	QGNH01001866.1	QGNH01001866.1	49	42798	43133	-1	E																								0	False	
QGNH01001866.1_50	QGNH01001866.1	QGNH01001866.1	50	43087	43311	-1	E																								0	False	
QGNH01001866.1_51	QGNH01001866.1	QGNH01001866.1	51	43313	44452	-1	D																ATP dependent DNA ligase domain [PF01068.24]					VOG00242	sp|P00970|DNLI_BPT4 DNA ligase; XhXr	Xr;Xh	0	False	V
QGNH01001866.1_52	QGNH01001866.1	QGNH01001866.1	52	44911	45513	1	E			YP_009795372.1	YP_009795372.1 endonuclease [Ralstonia phage DU_RP_I]	False	0.355	66.0	2.851e-11																0	False	
QGNH01001866.1_53	QGNH01001866.1	QGNH01001866.1	53	45507	45986	1	E																								0	False	
QGNH01001866.1_54	QGNH01001866.1	QGNH01001866.1	54	46124	46306	1	E																								0	False	
QGNH01001866.1_55	QGNH01001866.1	QGNH01001866.1	55	46303	46839	-1	E																								0	False	
QGNH01001866.1_56	QGNH01001866.1	QGNH01001866.1	56	46841	47686	-1	E																								0	False	
QGNH01001866.1_57	QGNH01001866.1	QGNH01001866.1	57	47695	48081	-1	E																								0	False	
QGNH01001866.1_58	QGNH01001866.1	QGNH01001866.1	58	48078	48551	-1	E																								0	False	
QGNH01001866.1_59	QGNH01001866.1	QGNH01001866.1	59	48560	48721	-1	E																								0	False	
QGNH01001866.1_60	QGNH01001866.1	QGNH01001866.1	60	48726	48920	-1	E																								0	False	
QGNH01001866.1_61	QGNH01001866.1	QGNH01001866.1	61	48917	49390	-1	E																								0	False	
QGNH01001866.1_62	QGNH01001866.1	QGNH01001866.1	62	49434	50222	1	D			YP_009188184.1	YP_009188184.1 head closure Hc2 [Cyanophage P-TIM40]	False	0.475	156.0	4.16e-41								Virus neck protein [PF11649.11]					VOG07292	sp|P11111|NECK2_BPT4 Neck protein gp14; Xs	Xs	0	False	V
QGNH01001866.1_63	QGNH01001866.1	QGNH01001866.1	63	50223	51335	1	D			YP_010053263.1	YP_010053263.1 homing endonuclease [Salmonella phage vB_SenS_SB28]	False	0.413	201.0	6.1310000000000005e-55								Protein of unknown function (DUF723) [PF05265.16]					VOG00023	sp|Q6QGD3|ENDO1_BPT5 Putative endonuclease; Xh	Xh	0	False	
QGNH01001866.1_64	QGNH01001866.1	QGNH01001866.1	64	51332	51517	1	E																								0	False	
QGNH01001866.1_65	QGNH01001866.1	QGNH01001866.1	65	51517	51915	1	E																								0	False	
QGNH01001866.1_66	QGNH01001866.1	QGNH01001866.1	66	51915	52769	1	D			YP_010669290.1	YP_010669290.1 tail sheath stabilizer [Synechococcus phage S-H9-2]	False	0.507	213.0	3.6249999999999997e-60								T4-like virus Myoviridae tail sheath stabiliser [PF16724.8]					VOG04621	sp|P11112|COMPL_BPT4 Tail completion protein gp15; XhXs	Xs;Xh	0	False	V
QGNH01001866.1_67	QGNH01001866.1	QGNH01001866.1	67	52766	54241	1	E																								0	False	
QGNH01001866.1_68	QGNH01001866.1	QGNH01001866.1	68	54238	54369	1	E																								0	False	
QGNH01001866.1_69	QGNH01001866.1	QGNH01001866.1	69	54649	55185	1	D			YP_009596140.1	YP_009596140.1 endonuclease [Acinetobacter phage vB_AbaM_ME3]	False	0.296	78.0	2.071e-15								Protein of unknown function (DUF723) [PF05265.16]					VOG00023	sp|Q6QGD3|ENDO1_BPT5 Putative endonuclease; Xh	Xh	0	False	
QGNH01001866.1_70	QGNH01001866.1	QGNH01001866.1	70	55182	55775	1	E																								0	False	
QGNH01001866.1_71	QGNH01001866.1	QGNH01001866.1	71	55772	56890	1	E																								0	False	
QGNH01001866.1_72	QGNH01001866.1	QGNH01001866.1	72	56909	57331	1	E																								0	False	
QGNH01001866.1_73	QGNH01001866.1	QGNH01001866.1	73	57354	57680	1	E																					VOG01316	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001866.1_74	QGNH01001866.1	QGNH01001866.1	74	57682	58098	1	E																								0	False	
QGNH01001866.1_75	QGNH01001866.1	QGNH01001866.1	75	58124	58645	1	D			YP_214356.1	YP_214356.1 terminase small subunit [Prochlorococcus phage P-SSM2]	False	0.423	83.0	1.662e-17								Terminase DNA packaging enzyme [PF11053.11]					VOG07293	sp|P17311|TERS_BPT4 Terminase, small subunit; Xr	Xr	0	False	V
QGNH01001866.1_76	QGNH01001866.1	QGNH01001866.1	76	59137	59406	-1	E																								0	False	
QGNH01001866.1_77	QGNH01001866.1	QGNH01001866.1	77	59403	59699	-1	E																								0	False	
QGNH01001866.1_78	QGNH01001866.1	QGNH01001866.1	78	59723	59941	-1	E																								0	False	
QGNH01001866.1_79	QGNH01001866.1	QGNH01001866.1	79	59941	60228	-1	E																								0	False	
QGNH01001866.1_80	QGNH01001866.1	QGNH01001866.1	80	60308	61393	1	E																								0	False	
QGNH01001866.1_81	QGNH01001866.1	QGNH01001866.1	81	61612	62652	1	E			YP_007673288.1	YP_007673288.1 hypothetical protein TVGG_00032 [Tetraselmis viridis virus S20]	False	0.275	100.0	2.955e-21													VOG01064	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001866.1_82	QGNH01001866.1	QGNH01001866.1	82	62655	63656	1	E			YP_009904203.1	YP_009904203.1 hypothetical protein H1O16_gp270 [Burkholderia phage BcepSaruman]	False	0.182	60.0	1.584e-08													VOG01064	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001866.1_83	QGNH01001866.1	QGNH01001866.1	83	63681	64739	1	E																					VOG01064	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001866.1_84	QGNH01001866.1	QGNH01001866.1	84	64752	65366	1	D			YP_009151745.1	YP_009151745.1 HNH endonuclease [Bacillus phage Moonbeam]	False	0.414	115.0	9.369e-28								HNH endonuclease [PF13392.9]; NUMOD4 motif [PF07463.14]					VOG00302	sp|Q5UPT6|YL245_MIMIV Uncharacterized HNH endonuclease L245; Xu	Xu	0	False	
QGNH01001866.1_85	QGNH01001866.1	QGNH01001866.1	85	65374	66258	1	E																								0	False	
QGNH01001866.1_86	QGNH01001866.1	QGNH01001866.1	86	66258	66641	1	E			YP_009810335.1	YP_009810335.1 hypothetical protein HOU03_gp123 [Caulobacter phage CcrSC]	False	0.322	66.0	2.377e-12													VOG04042	REFSEQ head protein; Xu	Xu	0	False	
QGNH01001866.1_87	QGNH01001866.1	QGNH01001866.1	87	66626	67180	1	E																								0	False	
QGNH01001866.1_88	QGNH01001866.1	QGNH01001866.1	88	67177	67605	-1	E			YP_009098945.1	YP_009098945.1 tail sheath [Caulobacter phage Cr30]	False	0.359	81.0	3.686e-17																0	False	
QGNH01001866.1_89	QGNH01001866.1	QGNH01001866.1	89	67605	68561	-1	E																								0	False	
QGNH01001866.1_90	QGNH01001866.1	QGNH01001866.1	90	69197	69430	-1	E																								0	False	
QGNH01001866.1_91	QGNH01001866.1	QGNH01001866.1	91	69427	69825	-1	C	K06204	DnaK suppressor protein														Prokaryotic dksA/traR C4-type zinc finger [PF01258.20]								0	False	
QGNH01001866.1_92	QGNH01001866.1	QGNH01001866.1	92	69946	70353	1	E			YP_009851263.1	YP_009851263.1 head protein [Stenotrophomonas phage Mendera]	False	0.313	67.0	1.689e-12													VOG04042	REFSEQ head protein; Xu	Xu	0	False	
QGNH01001866.1_93	QGNH01001866.1	QGNH01001866.1	93	70418	70828	1	E			YP_655911.1	YP_655911.1 hypothetical protein Wildcat_46 [Mycobacterium phage Wildcat]	False	0.475	121.0	4.4100000000000005e-31																0	False	
QGNH01001866.1_94	QGNH01001866.1	QGNH01001866.1	94	70851	71135	-1	E																								0	False	
QGNH01001866.1_95	QGNH01001866.1	QGNH01001866.1	95	71533	73890	1	E			YP_004063877.1	YP_004063877.1 tail fiber protein [Escherichia phage vB_EcoM_VR7]	False	0.52	90.0	6.914e-17																0	False	
QGNH01001866.1_96	QGNH01001866.1	QGNH01001866.1	96	74003	76960	1	D			YP_009612937.1	YP_009612937.1 putative carbohydrate binding protein [Erwinia phage vB_EamM_RisingSun]	False	0.323	69.0	1.683e-10								F5/8 type C domain [PF00754.28]								0	False	
QGNH01001866.1_97	QGNH01001866.1	QGNH01001866.1	97	77065	78252	1	D			YP_009778172.1	YP_009778172.1 glycosyltransferase [Synechococcus phage ACG-2014f_Syn7803C7]	False	0.359	224.0	2.904e-62								Glycosyl transferases group 1 [PF00534.23]; Glycosyl transferases group 1 [PF13692.9]	GT4	GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342); [retaining] UDP-GlcNAc: polypeptide alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-); UDP-GlcNAc: alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-)	2.4.1.131,2.4.1.13,2.4.1.14,2.4.1.157,2.4.1.198,2.4.1.208,2.4.1.21,2.4.1.231,2.4.1.241,2.4.1.245,2.4.1.252,2.4.1.257,2.4.1.270,2.4.1.283,2.4.1.285,2.4.1.290,2.4.1.342,2.4.1.57,2.4.1.-,2.4.2.-,2.4.1.132	GT4.hmm	VOG17757	REFSEQ glycosyltransferase; Xu	Xu	0	False	MK
QGNH01001866.1_98	QGNH01001866.1	QGNH01001866.1	98	78252	79136	1	E																								0	False	
QGNH01001866.1_99	QGNH01001866.1	QGNH01001866.1	99	79138	80292	1	E																								0	False	
QGNH01001866.1_100	QGNH01001866.1	QGNH01001866.1	100	80366	81421	1	E																								0	False	
QGNH01001866.1_101	QGNH01001866.1	QGNH01001866.1	101	81422	83005	1	E																								0	False	
QGNH01001866.1_102	QGNH01001866.1	QGNH01001866.1	102	83042	84106	1	E			YP_006382778.1	YP_006382778.1 hypothetical protein LU11_gp248 [Pseudomonas phage Lu11]	False	0.196	74.0	8.234e-13													VOG01064	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001866.1_103	QGNH01001866.1	QGNH01001866.1	103	84108	85454	1	E																					VOG01064	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001866.1_104	QGNH01001866.1	QGNH01001866.1	104	85457	86476	1	E			YP_009904651.1	YP_009904651.1 hypothetical protein H1O17_gp273 [Burkholderia phage BcepSauron]	False	0.211	76.0	1.663e-13													VOG02230	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001866.1_105	QGNH01001866.1	QGNH01001866.1	105	86494	87522	1	E			YP_009904651.1	YP_009904651.1 hypothetical protein H1O17_gp273 [Burkholderia phage BcepSauron]	False	0.197	72.0	3.106e-12													VOG01064	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001866.1_106	QGNH01001866.1	QGNH01001866.1	106	87522	89975	1	E																								0	False	
QGNH01001866.1_107	QGNH01001866.1	QGNH01001866.1	107	90088	91065	1	E																								0	False	
QGNH01001866.1_108	QGNH01001866.1	QGNH01001866.1	108	91066	91659	1	E			YP_010651214.1	YP_010651214.1 hypothetical protein PP453_gp192 [Streptomyces phage Tomas]	False	0.35	77.0	4.909e-15													VOG00171	sp|Q5UQL9|YR423_MIMIV Uncharacterized protein R423; Xu	Xu	0	False	
QGNH01001866.1_109	QGNH01001866.1	QGNH01001866.1	109	91656	93317	1	E			YP_003084218.1	YP_003084218.1 virion structural protein [Cyanophage PSS2]	False	0.369	137.0	6.758e-32																0	False	
QGNH01001866.1_110	QGNH01001866.1	QGNH01001866.1	110	93346	93960	1	E																								0	False	
QGNH01001866.1_111	QGNH01001866.1	QGNH01001866.1	111	94182	94280	-1	E																								0	False	
QGNH01001866.1_112	QGNH01001866.1	QGNH01001866.1	112	94277	94420	-1	E																								0	False	
QGNH01001866.1_113	QGNH01001866.1	QGNH01001866.1	113	94496	94702	1	E																								0	False	
QGNH01001866.1_114	QGNH01001866.1	QGNH01001866.1	114	94699	94986	1	E																								0	False	
QGNH01001866.1_115	QGNH01001866.1	QGNH01001866.1	115	94889	95170	-1	E																								0	False	
QGNH01001866.1_116	QGNH01001866.1	QGNH01001866.1	116	95187	95423	1	E																								0	False	
QGNH01001866.1_117	QGNH01001866.1	QGNH01001866.1	117	95553	95990	1	D			YP_009037213.1	YP_009037213.1 ATPase [Nitrincola phage 1M3-16]	False	0.376	83.0	6.257e-18								AAA domain [PF13671.9]; Zeta toxin [PF06414.15]								0	False	
QGNH01001866.1_118	QGNH01001866.1	QGNH01001866.1	118	95987	96217	1	E																								0	False	
QGNH01001866.1_119	QGNH01001866.1	QGNH01001866.1	119	96202	96303	1	E																								0	False	
QGNH01001866.1_120	QGNH01001866.1	QGNH01001866.1	120	96316	97236	1	D			YP_004323017.1	YP_004323017.1 terminase large subunit [Synechococcus phage S-SM1]	False	0.589	295.0	4.054e-88								Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]					VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xr;Xh	0	False	V
QGNH01001866.1_121	QGNH01001866.1	QGNH01001866.1	121	97215	97418	1	E																								0	False	
QGNH01001866.1_122	QGNH01001866.1	QGNH01001866.1	122	97411	98595	1	D			YP_004322538.1	YP_004322538.1 terminase large subunit [Prochlorococcus phage P-HM1]	False	0.468	243.0	5.067e-69								Terminase RNaseH-like domain [PF17289.5]					VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xr;Xh	0	False	V
QGNH01001866.1_123	QGNH01001866.1	QGNH01001866.1	123	98584	98922	-1	E																								0	False	
QGNH01001866.1_124	QGNH01001866.1	QGNH01001866.1	124	99002	99181	-1	E																								0	False	
QGNH01001866.1_125	QGNH01001866.1	QGNH01001866.1	125	99398	99661	1	E																								0	False	
QGNH01001866.1_126	QGNH01001866.1	QGNH01001866.1	126	99645	100205	-1	C	K02520	translation initiation factor IF-3	YP_009611666.1	YP_009611666.1 translation initiation factor [Agrobacterium phage Atu_ph07]	False	0.364	84.0	1.844e-17								Translation initiation factor IF-3, C-terminal domain [PF00707.25]; Translation initiation factor IF-3, N-terminal domain [PF05198.19]					VOG11642	sp|O67653|IF3_AQUAE Translation initiation factor IF-3; Xh	Xh	0	False	
QGNH01001866.1_127	QGNH01001866.1	QGNH01001866.1	127	100415	100969	-1	D			YP_009598952.1	YP_009598952.1 RNA ligase [Ralstonia phage RP12]	False	0.559	201.0	5.605000000000001e-58								Family of unknown function (DUF5565) [PF17720.4]					VOG05185	REFSEQ RNA ligase; Xu	Xu	0	False	
QGNH01001866.1_128	QGNH01001866.1	QGNH01001866.1	128	100966	101304	-1	E																								0	False	
QGNH01001866.1_129	QGNH01001866.1	QGNH01001866.1	129	101309	101764	-1	E																								0	False	
QGNH01001866.1_130	QGNH01001866.1	QGNH01001866.1	130	101971	102399	-1	E																								0	False	
QGNH01001866.1_131	QGNH01001866.1	QGNH01001866.1	131	102436	103323	-1	C	K10979	DNA end-binding protein Ku														Ku70/Ku80 beta-barrel domain [PF02735.19]					VOG09290	sp|Q853W0|KU_BPMOM Protein Ku; XpXr	Xr;Xp	0	False	V
QGNH01001866.1_132	QGNH01001866.1	QGNH01001866.1	132	103468	103740	-1	E																								0	False	
QGNH01001866.1_133	QGNH01001866.1	QGNH01001866.1	133	103730	104407	-1	E																								0	False	
QGNH01001866.1_134	QGNH01001866.1	QGNH01001866.1	134	105135	106157	1	E			YP_009507026.1	YP_009507026.1 zinc-ribbon-containing protein [Tunisvirus fontaine2]	False	0.325	65.0	5.405e-10																0	False	
QGNH01001866.1_135	QGNH01001866.1	QGNH01001866.1	135	106182	108368	1	D			YP_009609693.1	YP_009609693.1 tail sheath [Acidovorax phage ACP17]	True	0.39	484.0	2.822e-146								Phage tail sheath protein subtilisin-like domain [PF04984.17]; Phage tail sheath C-terminal domain [PF17482.5]					VOG00168	sp|P13332|TSP_BPT4 Tail sheath protein; XpXrXs	Xr;Xs;Xp	0	False	V
QGNH01001866.1_136	QGNH01001866.1	QGNH01001866.1	136	108439	108996	1	D			YP_009810939.1	YP_009810939.1 tail tube [Synechococcus phage S-T4]	False	0.51	163.0	7.889e-45								T4-like virus tail tube protein gp19 [PF06841.15]					VOG00050	sp|P13333|TUBE_BPT4 Tail tube protein gp19; XhXpXrXs	Xr;Xs;Xh;Xp	0	False	V
QGNH01001866.1_137	QGNH01001866.1	QGNH01001866.1	137	109112	110566	1	D			YP_009222243.1	YP_009222243.1 HNH endonuclease [Lactobacillus phage LfeInf]	False	0.353	146.0	2.361e-35								Protein of unknown function (DUF723) [PF05265.16]					VOG00023	sp|Q6QGD3|ENDO1_BPT5 Putative endonuclease; Xh	Xh	0	False	
