	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_027329.1_16	NC_027329.1	NC_027329.1	16	10082	10288	1	E			YP_009219454.1	YP_009219454.1 hypothetical protein AVV43_gp011 [Escherichia phage JH2]	False	0.986	144.0	1.964e-40													VOG14627	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_17	NC_027329.1	NC_027329.1	17	10379	10759	1	E			YP_009146262.1	YP_009146262.1 hypothetical protein HB2014_17 [Salmonella phage vB_SPuM_SP116]	False	0.98	263.0	1.6000000000000001e-80													VOG11495	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_18	NC_027329.1	NC_027329.1	18	10848	11138	1	E			YP_009146263.1	YP_009146263.1 hypothetical protein HB2014_18 [Salmonella phage vB_SPuM_SP116]	False	0.943	192.0	9.918e-57													VOG01213	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_19	NC_027329.1	NC_027329.1	19	11229	11525	1	E			YP_009146264.1	YP_009146264.1 hypothetical protein HB2014_19 [Salmonella phage vB_SPuM_SP116]	False	0.972	203.0	2.147e-60													VOG09179	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_20	NC_027329.1	NC_027329.1	20	11519	11851	1	E			YP_009146265.1	YP_009146265.1 hypothetical protein HB2014_20 [Salmonella phage vB_SPuM_SP116]	False	0.904	210.0	1.789e-62													VOG03292	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_21	NC_027329.1	NC_027329.1	21	11940	12212	1	E			YP_009146266.1	YP_009146266.1 hypothetical protein HB2014_21 [Salmonella phage vB_SPuM_SP116]	False	0.996	192.0	1.389e-56													VOG02451	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_22	NC_027329.1	NC_027329.1	22	12298	12702	1	E			YP_009146267.1	YP_009146267.1 hypothetical protein HB2014_22 [Salmonella phage vB_SPuM_SP116]	False	0.947	269.0	2.064e-82													VOG12887	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_23	NC_027329.1	NC_027329.1	23	12894	13097	1	E			YP_009146268.1	YP_009146268.1 hypothetical protein HB2014_23 [Salmonella phage vB_SPuM_SP116]	False	0.962	138.0	2.159e-38													VOG11042	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_24	NC_027329.1	NC_027329.1	24	13183	13725	1	E			YP_009146269.1	YP_009146269.1 hypothetical protein HB2014_24 [Salmonella phage vB_SPuM_SP116]	True	0.995	381.0	2.203e-120													VOG09178	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_25	NC_027329.1	NC_027329.1	25	13792	14025	1	E			YP_009146270.1	YP_009146270.1 hypothetical protein HB2014_25 [Salmonella phage vB_SPuM_SP116]	False	0.998	165.0	1.598e-47													VOG09180	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_26	NC_027329.1	NC_027329.1	26	14310	14651	1	E			YP_009146272.1	YP_009146272.1 hypothetical protein HB2014_27 [Salmonella phage vB_SPuM_SP116]	False	0.987	238.0	3.736e-72													VOG12886	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_27	NC_027329.1	NC_027329.1	27	14874	15404	1	E			YP_009146274.1	YP_009146274.1 hypothetical protein HB2014_29 [Salmonella phage vB_SPuM_SP116]	True	0.956	356.0	7.817e-112													VOG09181	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_28	NC_027329.1	NC_027329.1	28	15471	15719	1	E			YP_009146275.1	YP_009146275.1 hypothetical protein HB2014_30 [Salmonella phage vB_SPuM_SP116]	False	1.0	183.0	9.809999999999999e-54													VOG11540	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_29	NC_027329.1	NC_027329.1	29	17406	17963	-1	E			YP_009146276.1	YP_009146276.1 hypothetical protein HB2014_31 [Salmonella phage vB_SPuM_SP116]	True	0.987	381.0	1.488e-120													VOG04308	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_30	NC_027329.1	NC_027329.1	30	17968	18432	-1	E			YP_009146277.1	YP_009146277.1 hypothetical protein HB2014_32 [Salmonella phage vB_SPuM_SP116]	False	0.978	320.0	8.092e-100													VOG00764	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_31	NC_027329.1	NC_027329.1	31	18422	18850	-1	E			YP_009146278.1	YP_009146278.1 hypothetical protein HB2014_33 [Salmonella phage vB_SPuM_SP116]	False	0.987	298.0	1.576e-92													VOG12885	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_32	NC_027329.1	NC_027329.1	32	18854	19126	-1	E			YP_009146279.1	YP_009146279.1 hypothetical protein HB2014_34 [Salmonella phage vB_SPuM_SP116]	False	1.0	198.0	8.817e-59													VOG18428	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_33	NC_027329.1	NC_027329.1	33	19180	19404	-1	E			YP_009146280.1	YP_009146280.1 hypothetical protein HB2014_35 [Salmonella phage vB_SPuM_SP116]	False	0.88	138.0	3.069e-38													VOG12881	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_34	NC_027329.1	NC_027329.1	34	19481	19984	-1	E			YP_009146281.1	YP_009146281.1 hypothetical protein HB2014_36 [Salmonella phage vB_SPuM_SP116]	False	0.969	343.0	1.693e-107													VOG12882	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_35	NC_027329.1	NC_027329.1	35	19981	20214	-1	E			YP_009146282.1	YP_009146282.1 hypothetical protein HB2014_37 [Salmonella phage vB_SPuM_SP116]	False	1.0	166.0	8.486e-48													VOG12879	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_36	NC_027329.1	NC_027329.1	36	20283	20864	-1	E			YP_009146283.1	YP_009146283.1 hypothetical protein HB2014_38 [Salmonella phage vB_SPuM_SP116]	True	0.981	402.0	2.242e-127													VOG09171	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_37	NC_027329.1	NC_027329.1	37	20864	21208	-1	E			YP_009146284.1	YP_009146284.1 hypothetical protein HB2014_39 [Salmonella phage vB_SPuM_SP116]	False	0.971	235.0	2.611e-71													VOG09170	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_38	NC_027329.1	NC_027329.1	38	21201	21494	-1	E			YP_009146285.1	YP_009146285.1 hypothetical protein HB2014_40 [Salmonella phage vB_SPuM_SP116]	False	0.986	204.0	7.917e-61													VOG12878	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_39	NC_027329.1	NC_027329.1	39	21494	21904	-1	E			YP_009146286.1	YP_009146286.1 hypothetical protein HB2014_41 [Salmonella phage vB_SPuM_SP116]	False	0.982	284.0	1.019e-87													VOG12880	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_40	NC_027329.1	NC_027329.1	40	21897	22295	-1	E			YP_009146287.1	YP_009146287.1 hypothetical protein HB2014_42 [Salmonella phage vB_SPuM_SP116]	False	0.966	271.0	3.864e-83													VOG12877	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_41	NC_027329.1	NC_027329.1	41	22347	22811	-1	C	K01185	lysozyme [EC:3.2.1.17]	YP_009146288.1	YP_009146288.1 endolysin [Salmonella phage vB_SPuM_SP116]	False	0.963	314.0	6.718e-98								Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	
NC_027329.1_42	NC_027329.1	NC_027329.1	42	22811	23443	-1	D			YP_009146289.1	YP_009146289.1 tail protein [Salmonella phage vB_SPuM_SP116]	True	0.948	420.0	1.832e-133								Immunoglobulin domain [PF13895.9]; Immunoglobulin I-set domain [PF07679.19]; Immunoglobulin domain [PF13927.9]					VOG17365	sp|P18056|HOC_BPT4 Highly immunogenic outer capsid protein; Xs	Xs	0	False	V
NC_027329.1_43	NC_027329.1	NC_027329.1	43	23636	24226	-1	E			YP_009146290.1	YP_009146290.1 hypothetical protein HB2014_45 [Salmonella phage vB_SPuM_SP116]	True	0.954	395.0	4.025e-125													VOG09144	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_44	NC_027329.1	NC_027329.1	44	24846	25217	1	D			YP_009146291.1	YP_009146291.1 DUF5681 domain-containing protein [Salmonella phage vB_SPuM_SP116]	False	0.901	233.0	1.9600000000000002e-70								Family of unknown function (DUF5681) [PF18932.3]					VOG09145	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_45	NC_027329.1	NC_027329.1	45	25299	26714	1	D			YP_009146292.1	YP_009146292.1 RNA-binding protein [Salmonella phage vB_SPuM_SP116]	True	0.964	957.0	1.98e-314								Domain of unknown function (DUF2828) [PF11443.11]					VOG01989	sp|Q5UNY4|YL728_MIMIV Uncharacterized protein L728; Xu	Xu	0	False	
NC_027329.1_46	NC_027329.1	NC_027329.1	46	29853	30410	1	E			YP_009146294.1	YP_009146294.1 hypothetical protein HB2014_51 [Salmonella phage vB_SPuM_SP116]	True	1.0	402.0	8.140000000000001e-128													VOG10084	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_47	NC_027329.1	NC_027329.1	47	30799	31596	1	E			YP_002922837.1	YP_002922837.1 hypothetical protein WV8_gp056 [Escherichia phage wV8]	True	0.884	467.0	8.911999999999999e-149													VOG09147	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_48	NC_027329.1	NC_027329.1	48	31993	32193	1	E			YP_009146296.1	YP_009146296.1 hypothetical protein HB2014_53 [Salmonella phage vB_SPuM_SP116]	False	0.903	127.0	1.461e-34													VOG07003	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_49	NC_027329.1	NC_027329.1	49	32215	33816	1	D			YP_009324603.1	YP_009324603.1 terminase large subunit [Salmonella phage BPS15Q2]	True	0.992	1118.0	0.0								Terminase RNaseH-like domain [PF17289.5]; Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]					VOG02138	sp|P39786|XTMB_BACSU PBSX phage terminase large subunit; Xr	Xr	0	False	V
NC_027329.1_50	NC_027329.1	NC_027329.1	50	33833	35299	1	E			YP_009146298.1	YP_009146298.1 portal protein [Salmonella phage vB_SPuM_SP116]	True	0.965	992.0	0.0													VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	
NC_027329.1_51	NC_027329.1	NC_027329.1	51	35299	35799	1	E			YP_009146299.1	YP_009146299.1 hypothetical protein HB2014_56 [Salmonella phage vB_SPuM_SP116]	False	0.958	336.0	2.517e-105													VOG09149	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_52	NC_027329.1	NC_027329.1	52	35799	36131	1	E			YP_009621714.1	YP_009621714.1 head protein [Salmonella phage BPS17W1]	False	0.949	222.0	1.3649999999999998e-66													VOG04042	REFSEQ head protein; Xu	Xu	0	False	
NC_027329.1_53	NC_027329.1	NC_027329.1	53	36143	37489	1	C	K04773	protease IV [EC:3.4.21.-]	YP_009600445.1	YP_009600445.1 head maturation protease [Salmonella phage Mushroom]	True	0.903	846.0	3.525e-276	MER0320705	S49B	MER0320705 - protein C (bacteriophage lambda) () [S49.003]#S49B#{peptidase unit: 96-292}~source ACZ55514~	True	383.0	9.307e-116	0.923	Peptidase family S49 [PF01343.21]; Clp protease [PF00574.26]					VOG07465	sp|P03711|SCAF_LAMBD Capsid assembly protease C; XhXs	Xs;Xh	0	False	VP
NC_027329.1_54	NC_027329.1	NC_027329.1	54	37501	37878	1	E			YP_009146302.1	YP_009146302.1 tail protease [Salmonella phage vB_SPuM_SP116]	False	0.958	254.0	1.587e-77													VOG02529	REFSEQ head decoration; Xu	Xu	0	False	
NC_027329.1_55	NC_027329.1	NC_027329.1	55	37912	39018	1	D			YP_009146303.1	YP_009146303.1 major capsid protein [Salmonella phage vB_SPuM_SP116]	True	0.967	751.0	5.859e-245								Phage major capsid protein E [PF03864.18]					VOG01069	sp|D6RRG1|CAPSD_BPKPP Major capsid protein; XhXs	Xs;Xh	0	False	V
NC_027329.1_56	NC_027329.1	NC_027329.1	56	39040	39489	1	E			YP_009324610.1	YP_009324610.1 hypothetical protein BPS15Q2_29 [Salmonella phage BPS15Q2]	False	0.996	316.0	1.494e-98													VOG01675	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_57	NC_027329.1	NC_027329.1	57	39489	39971	1	E			YP_009219538.1	YP_009219538.1 hypothetical protein AVV43_gp095 [Escherichia phage JH2]	False	0.937	317.0	1.347e-98													VOG02678	REFSEQ tail completion or Neck1 protein; Xu	Xu	0	False	
NC_027329.1_58	NC_027329.1	NC_027329.1	58	39968	40369	1	E			YP_009600261.1	YP_009600261.1 hypothetical protein FDH39_gp108 [Salmonella phage Si3]	False	0.986	279.0	5.345e-86													VOG00405	REFSEQ minor head protein; Xu	Xu	0	False	
NC_027329.1_59	NC_027329.1	NC_027329.1	59	40344	40943	1	E			YP_009600262.1	YP_009600262.1 hypothetical protein FDH39_gp107 [Salmonella phage Si3]	True	0.96	404.0	4.495e-128													VOG02701	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_60	NC_027329.1	NC_027329.1	60	40944	42296	1	D			YP_009146308.1	YP_009146308.1 tail sheath [Salmonella phage vB_SPuM_SP116]	True	0.936	885.0	1.108e-289								Protein of unknown function (DUF3383) [PF11863.11]					VOG03778	REFSEQ tail sheath; Xu	Xu	0	False	
NC_027329.1_61	NC_027329.1	NC_027329.1	61	42312	42758	1	D			YP_009219534.1	YP_009219534.1 virion structural protein [Escherichia phage JH2]	False	0.961	301.0	1.683e-93								Bacteriophage KPP10, Structural protein ORF10 [PF11681.11]					VOG03723	sp|D6RRG7|ORF10_BPKPP Structural protein ORF10; Xs	Xs	0	False	V
NC_027329.1_62	NC_027329.1	NC_027329.1	62	42832	43230	1	E			YP_009146310.1	YP_009146310.1 tail assembly chaperone [Salmonella phage vB_SPuM_SP116]	False	0.935	261.0	7.561e-80													VOG00091	REFSEQ tail assembly chaperone; Xu	Xu	0	False	
NC_027329.1_63	NC_027329.1	NC_027329.1	63	43233	43472	1	E			YP_009219532.1	YP_009219532.1 tail assembly chaperone [Escherichia phage JH2]	False	0.946	159.0	1.483e-45													VOG12904	REFSEQ tail assembly chaperone; Xu	Xu	0	False	
NC_027329.1_64	NC_027329.1	NC_027329.1	64	43472	45718	1	D			YP_009146312.1	YP_009146312.1 tail length tape measure protein [Salmonella phage vB_SPuM_SP116]	True	0.911	1424.0	0.0								Tape measure protein [PF20155.2]					VOG00914	sp|Q38305|TMP_BPLC2 Probable tape measure protein; Xs	Xs	0	False	V
NC_027329.1_65	NC_027329.1	NC_027329.1	65	45718	46515	1	E			YP_009146313.1	YP_009146313.1 hypothetical protein HB2014_70 [Salmonella phage vB_SPuM_SP116]	True	0.923	514.0	6.259e-165													VOG01485	REFSEQ tail fiber protein; Xu	Xu	0	False	
NC_027329.1_66	NC_027329.1	NC_027329.1	66	46515	46856	1	E			YP_009200809.1	YP_009200809.1 hypothetical protein AVT61_gp108 [Escherichia phage vB_EcoM_AYO145A]	False	0.987	238.0	3.736e-72													VOG00258	REFSEQ virion structural protein; Xu	Xu	0	False	
NC_027329.1_67	NC_027329.1	NC_027329.1	67	46856	47833	1	E			YP_009146315.1	YP_009146315.1 baseplate hub [Salmonella phage vB_SPuM_SP116]	True	0.967	664.0	1.375e-215													VOG01442	REFSEQ baseplate hub; Xu	Xu	0	False	
NC_027329.1_68	NC_027329.1	NC_027329.1	68	47833	48456	1	D			YP_009288252.1	YP_009288252.1 baseplate spike [Escherichia phage vB_EcoM_Alf5]	True	1.0	441.0	1.197e-140								Phage protein Gp138 N-terminal domain [PF18352.4]					VOG00324	sp|P31340|SPIKE_BPP2 Spike protein; XhXpXs	Xs;Xh;Xp	0	False	V
NC_027329.1_69	NC_027329.1	NC_027329.1	69	48456	48875	1	E			YP_009146317.1	YP_009146317.1 baseplate wedge subunit [Salmonella phage vB_SPuM_SP116]	False	0.943	277.0	2.525e-85																0	False	
NC_027329.1_70	NC_027329.1	NC_027329.1	70	48875	50344	1	D			YP_009146318.1	YP_009146318.1 baseplate wedge subunit [Salmonella phage vB_SPuM_SP116]	True	0.936	961.0	2.685e-315								Baseplate J-like protein [PF04865.17]					VOG00521	sp|P51767|BPJ_BPP2 Baseplate protein J; XhXs	Xs;Xh	0	False	V
NC_027329.1_71	NC_027329.1	NC_027329.1	71	50347	51204	1	E			YP_009146319.1	YP_009146319.1 baseplate protein [Salmonella phage vB_SPuM_SP116]	True	0.937	562.0	4.355e-181																0	False	
NC_027329.1_72	NC_027329.1	NC_027329.1	72	51204	51506	1	E			YP_009146320.1	YP_009146320.1 hypothetical protein HB2014_77 [Salmonella phage vB_SPuM_SP116]	False	0.988	211.0	4.2530000000000003e-63													VOG09150	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_73	NC_027329.1	NC_027329.1	73	51509	52675	1	E			YP_009146321.1	YP_009146321.1 tail fiber protein [Salmonella phage vB_SPuM_SP116]	True	0.932	760.0	1.4550000000000002e-247													VOG06551	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_74	NC_027329.1	NC_027329.1	74	52722	55064	1	D			YP_009146322.1	YP_009146322.1 tail fiber protein [Salmonella phage vB_SPuM_SP116]	True	0.943	1545.0	0.0								Tail fibre protein gp37 C terminal [PF12604.11]					VOG01628	sp|P03744|FIB37_BPT4 Long-tail fiber protein gp37; XhXpXs	Xs;Xh;Xp	0	False	V
NC_027329.1_75	NC_027329.1	NC_027329.1	75	55339	55710	1	E			YP_009146324.1	YP_009146324.1 hypothetical protein HB2014_81 [Salmonella phage vB_SPuM_SP116]	False	0.887	229.0	4.615e-69													VOG01607	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_76	NC_027329.1	NC_027329.1	76	55750	56649	-1	C	K00560	thymidylate synthase [EC:2.1.1.45]	YP_009146325.1	YP_009146325.1 thymidylate synthase [Salmonella phage vB_SPuM_SP116]	True	1.0	636.0	2.117e-206								Thymidylate synthase [PF00303.22]					VOG00416	sp|P00471|TYSY_BPT4 Thymidylate synthase; Xr	Xr	0	False	VM
NC_027329.1_77	NC_027329.1	NC_027329.1	77	56651	57196	-1	C	K00287	dihydrofolate reductase [EC:1.5.1.3]	YP_009146326.1	YP_009146326.1 dihydrofolate reductase [Salmonella phage vB_SPuM_SP116]	True	0.99	381.0	2.311e-120								Dihydrofolate reductase [PF00186.22]					VOG00346	sp|P04382|DYR_BPT4 Dihydrofolate reductase; Xh	Xh	0	False	
NC_027329.1_78	NC_027329.1	NC_027329.1	78	57193	57453	-1	E			YP_009146327.1	YP_009146327.1 hypothetical protein HB2014_84 [Salmonella phage vB_SPuM_SP116]	False	1.0	198.0	7.226e-59													VOG04301	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_79	NC_027329.1	NC_027329.1	79	57454	57969	-1	E			YP_009146328.1	YP_009146328.1 hypothetical protein HB2014_85 [Salmonella phage vB_SPuM_SP116]	True	0.967	350.0	5.104e-110													VOG12902	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_80	NC_027329.1	NC_027329.1	80	57983	58342	-1	E			YP_002922873.1	YP_002922873.1 hypothetical protein WV8_gp091 [Escherichia phage wV8]	False	0.994	252.0	5.756e-77													VOG09157	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_81	NC_027329.1	NC_027329.1	81	58344	58643	-1	D			YP_009621555.1	YP_009621555.1 transcriptional regulator [Salmonella phage BPS17L1]	False	0.97	205.0	6.367999999999999e-61								Helix-turn-helix [PF01381.25]; Helix-turn-helix domain [PF12844.10]; Helix-turn-helix domain [PF13744.9]; Helix-turn-helix domain [PF13560.9]								0	False	
NC_027329.1_82	NC_027329.1	NC_027329.1	82	58636	58848	-1	E			YP_009621683.1	YP_009621683.1 hypothetical protein FDJ22_gp071 [Salmonella phage BPS17W1]	False	0.939	140.0	3.7559999999999996e-39													VOG12901	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_83	NC_027329.1	NC_027329.1	83	58850	59233	-1	E			YP_009146332.1	YP_009146332.1 hypothetical protein HB2014_89 [Salmonella phage vB_SPuM_SP116]	False	0.936	252.0	1.163e-76													VOG12903	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_84	NC_027329.1	NC_027329.1	84	59664	60764	-1	D			YP_009146333.1	YP_009146333.1 DNA ligase [Salmonella phage vB_SPuM_SP116]	True	0.993	769.0	1.972e-251								ATP dependent DNA ligase domain [PF01068.24]					VOG00242	sp|P00970|DNLI_BPT4 DNA ligase; XhXr	Xh;Xr	0	False	V
NC_027329.1_85	NC_027329.1	NC_027329.1	85	60761	60958	-1	E			YP_009146334.1	YP_009146334.1 hypothetical protein HB2014_91 [Salmonella phage vB_SPuM_SP116]	False	1.0	149.0	2.7500000000000006e-42													VOG06765	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_86	NC_027329.1	NC_027329.1	86	60955	61161	-1	E			YP_009146335.1	YP_009146335.1 hypothetical protein HB2014_92 [Salmonella phage vB_SPuM_SP116]	False	0.986	144.0	1.964e-40													VOG12899	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_87	NC_027329.1	NC_027329.1	87	61588	61800	-1	E			YP_009146337.1	YP_009146337.1 hypothetical protein HB2014_94 [Salmonella phage vB_SPuM_SP116]	False	0.946	141.0	1.453e-39													VOG12898	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027329.1_88	NC_027329.1	NC_027329.1	88	61852	62364	-1	D			YP_009146338.1	YP_009146338.1 HNH endonuclease [Salmonella phage vB_SPuM_SP116]	True	1.0	366.0	1.604e-115								HNH endonuclease [PF13392.9]; AP2 domain [PF00847.23]					VOG00011	sp|P03795|Y28_BPT7 Protein 2.8; Xu	Xu	0	False	
NC_027329.1_89	NC_027329.1	NC_027329.1	89	62364	65096	-1	D			YP_009146339.1	YP_009146339.1 DNA polymerase [Salmonella phage vB_SPuM_SP116]	True	0.999	1922.0	0.0								DNA polymerase family A [PF00476.23]					VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xh;Xr	0	False	V
NC_027329.1_90	NC_027329.1	NC_027329.1	90	65320	65742	1	E			YP_009146340.1	YP_009146340.1 hypothetical protein HB2014_97 [Salmonella phage vB_SPuM_SP116]	False	0.945	280.0	2.905e-86													VOG09159	REFSEQ hypothetical protein; Xu	Xu	0	False	
