	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001285.1_36	QGNH01001285.1	QGNH01001285.1	36	22250	23590	1	D																Sulfotransferase domain [PF17784.4]; N-terminal domain of galactosyltransferase [PF02709.17]; Glycosyltransferase like family 2 [PF10111.12]								0	False	
QGNH01001285.1_37	QGNH01001285.1	QGNH01001285.1	37	23634	24200	1	D			YP_009277057.1	YP_009277057.1 phosphoesterase [Ralstonia phage RSP15]	False	0.446	149.0	1.009e-39								Calcineurin-like phosphoesterase superfamily domain [PF12850.10]								0	False	
QGNH01001285.1_38	QGNH01001285.1	QGNH01001285.1	38	24200	24799	1	D			YP_004300847.1	YP_004300847.1 exonuclease [Aeromonas phage 65]	False	0.293	85.0	1.469e-17								3'-5' exoribonuclease Rv2179c-like domain [PF16473.8]					VOG00088	sp|P04536|EXOD_BPT4 Exodeoxyribonuclease; Xu	Xu	0	False	
QGNH01001285.1_39	QGNH01001285.1	QGNH01001285.1	39	24792	25169	1	E																								0	False	
QGNH01001285.1_40	QGNH01001285.1	QGNH01001285.1	40	25169	25369	1	E																								0	False	
QGNH01001285.1_41	QGNH01001285.1	QGNH01001285.1	41	25366	25773	1	E																								0	False	
QGNH01001285.1_42	QGNH01001285.1	QGNH01001285.1	42	25773	26483	1	E			YP_009323196.1	YP_009323196.1 exonuclease [Synechococcus phage S-CAM7]	False	0.394	134.0	8.855e-34													VOG01274	REFSEQ exonuclease; Xu	Xu	0	False	
QGNH01001285.1_43	QGNH01001285.1	QGNH01001285.1	43	26455	26763	1	E																								0	False	
QGNH01001285.1_44	QGNH01001285.1	QGNH01001285.1	44	26760	26972	1	E																								0	False	
QGNH01001285.1_45	QGNH01001285.1	QGNH01001285.1	45	27073	27270	1	E																								0	False	
QGNH01001285.1_46	QGNH01001285.1	QGNH01001285.1	46	27371	27676	1	E																								0	False	
QGNH01001285.1_47	QGNH01001285.1	QGNH01001285.1	47	27768	28520	1	E																								0	False	
QGNH01001285.1_48	QGNH01001285.1	QGNH01001285.1	48	28816	29205	1	E																								0	False	
QGNH01001285.1_49	QGNH01001285.1	QGNH01001285.1	49	29212	29922	1	D			YP_009320668.1	YP_009320668.1 PhoH-like phosphate starvation-inducible [Synechococcus phage S-CAM4]	False	0.506	207.0	3.248e-59								PhoH-like protein [PF02562.19]					VOG02569	sp|P46343|PHOL_BACSU PhoH-like protein; Xh	Xh	0	False	MK
QGNH01001285.1_50	QGNH01001285.1	QGNH01001285.1	50	29938	30159	1	D																Phage late-transcription coactivator [PF16805.8]								0	False	
QGNH01001285.1_51	QGNH01001285.1	QGNH01001285.1	51	30156	30353	1	E																								0	False	
QGNH01001285.1_52	QGNH01001285.1	QGNH01001285.1	52	30372	31823	1	D																Intein splicing domain [PF14890.9]; ATPase family associated with various cellular activities (AAA) [PF00004.32]								0	False	
QGNH01001285.1_53	QGNH01001285.1	QGNH01001285.1	53	31892	32842	1	D			YP_009322934.1	YP_009322934.1 single strand DNA binding protein [Synechococcus phage S-CAM7]	False	0.464	228.0	4.429e-65								gp32 DNA binding protein like [PF08804.13]					VOG07309	sp|P03695|SSB_BPT4 Single-stranded DNA-binding protein; Xr	Xr	0	False	V
QGNH01001285.1_54	QGNH01001285.1	QGNH01001285.1	54	32909	35146	-1	E			YP_007673840.1	YP_007673840.1 peptidase [Prochlorococcus phage MED4-213]	False	0.364	87.0	4.4e-16																0	False	
QGNH01001285.1_55	QGNH01001285.1	QGNH01001285.1	55	35146	35331	-1	E																								0	False	
QGNH01001285.1_56	QGNH01001285.1	QGNH01001285.1	56	35367	36098	-1	D			YP_010669904.1	YP_010669904.1 baseplate hub [Synechococcus phage S-SCSM1]	False	0.347	138.0	2.672e-35								T4 bacteriophage base plate protein [PF12322.11]					VOG00549	sp|P17173|TAP51_BPT4 Baseplate hub assembly protein gp51; XhXs	Xh;Xs	0	False	V
QGNH01001285.1_57	QGNH01001285.1	QGNH01001285.1	57	36107	36931	-1	E			YP_009595608.1	YP_009595608.1 tail tube protein [Pseudomonas phage pf16]	False	0.253	70.0	5.816e-12													VOG00050	sp|P13333|TUBE_BPT4 Tail tube protein gp19; XhXpXrXs	Xs;Xh;Xp;Xr	0	False	V
QGNH01001285.1_58	QGNH01001285.1	QGNH01001285.1	58	36931	37452	-1	E			YP_009212357.1	YP_009212357.1 DNA end protector [Sinorhizobium phage phiN3]	False	0.395	112.0	2.729e-27													VOG07289	sp|P15076|DNAPR_BPT4 Terminal DNA protecting protein; XpXs	Xs;Xp	0	False	V
QGNH01001285.1_59	QGNH01001285.1	QGNH01001285.1	59	37456	37899	-1	C	K26046	Escherichia phage head completion nuclease [EC:3.1.-.-]	YP_010670011.1	YP_010670011.1 head closure [Synechococcus phage S-SRM01]	False	0.588	166.0	1.237e-46								TnsA-like endonuclease N terminal [PF08722.14]								0	False	
QGNH01001285.1_60	QGNH01001285.1	QGNH01001285.1	60	37939	39102	1	D			YP_007517893.1	YP_007517893.1 baseplate tail tube cap [Pelagibacter phage HTVC008M]	False	0.243	115.0	5.404e-26								Tail-tube assembly protein [PF11091.11]					VOG03896	sp|P13339|BP48_BPT4 Baseplate tail-tube junction protein gp48; XhXs	Xh;Xs	0	False	V
QGNH01001285.1_61	QGNH01001285.1	QGNH01001285.1	61	39105	39779	1	D			YP_009098986.1	YP_009098986.1 baseplate wedge subunit [Caulobacter phage Cr30]	False	0.278	82.0	2.512e-16								Base plate wedge protein 53 [PF11246.11]					VOG03642	sp|P16011|BP53_BPT4 Baseplate wedge protein gp53; XhXs	Xh;Xs	0	False	V
QGNH01001285.1_62	QGNH01001285.1	QGNH01001285.1	62	39780	41084	1	E			YP_009277035.1	YP_009277035.1 tail protein [Ralstonia phage RSP15]	False	0.239	120.0	3.254e-27													VOG02101	sp|P17172|BP27_BPT4 Baseplate central spike complex protein gp27; XhXs	Xh;Xs	0	False	V
QGNH01001285.1_63	QGNH01001285.1	QGNH01001285.1	63	41084	43063	1	C	K01185	lysozyme [EC:3.2.1.17]	YP_009143031.1	YP_009143031.1 baseplate hub subunit and tail lysozyme [Sinorhizobium phage phiM12]	False	0.285	157.0	7.765e-38								Phage lysozyme [PF00959.22]; Gp5 N-terminal OB domain [PF06714.14]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm	VOG04851	REFSEQ baseplate hub subunit and tail lysozyme; Xu	Xu	0	False	
QGNH01001285.1_64	QGNH01001285.1	QGNH01001285.1	64	43093	45174	1	E																								0	False	F
QGNH01001285.1_65	QGNH01001285.1	QGNH01001285.1	65	45174	46469	1	E																								0	False	F
QGNH01001285.1_66	QGNH01001285.1	QGNH01001285.1	66	46495	46905	1	D			YP_007517919.1	YP_007517919.1 baseplate wedge subunit [Pelagibacter phage HTVC008M]	False	0.44	102.0	2.273e-24								Baseplate wedge protein gp25 [PF04965.17]					VOG00875	sp|P09425|BP25_BPT4 Baseplate wedge protein gp25; XhXs	Xh;Xs	0	False	VF
QGNH01001285.1_67	QGNH01001285.1	QGNH01001285.1	67	46905	48983	1	E			YP_007517920.1	YP_007517920.1 baseplate wedge subunit [Pelagibacter phage HTVC008M]	False	0.322	301.0	1.277e-84													VOG01398	sp|P19060|BP06_BPT4 Baseplate wedge protein gp6; Xs	Xs	0	False	VF
QGNH01001285.1_68	QGNH01001285.1	QGNH01001285.1	68	48983	49147	1	E																								0	False	F
