	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001406.1_21	QGNH01001406.1	QGNH01001406.1	21	14835	15491	1	D			YP_004421849.1	YP_004421849.1 glycoside hydrolase [Roseobacter phage RDJL Phi 1]	False	0.312	102.0	4.2799999999999993e-23								Conserved hypothetical protein 2217 (DUF2460) [PF09343.13]								0	False	
QGNH01001406.1_22	QGNH01001406.1	QGNH01001406.1	22	15488	16426	1	D			YP_009603878.1	YP_009603878.1 tail assembly protein [Roseobacter phage RDJL Phi 2]	False	0.288	129.0	3.622e-31								Uncharacterized conserved protein (DUF2163) [PF09931.12]; Phage conserved hypothetical protein BR0599 [PF09356.13]					VOG04054	REFSEQ tail assembly protein; Xu	Xu	0	False	
QGNH01001406.1_23	QGNH01001406.1	QGNH01001406.1	23	16423	16839	1	D			YP_009600751.1	YP_009600751.1 minor tail protein [Sphingobium phage Lacusarx]	False	0.32	69.0	5.353e-13	MER0454109	C40	MER0454109 - family C40 unassigned peptidases () [C40.UPW]#C40#{peptidase unit: 10-136}~source ZP_08629303~	False	0.338	71.0	2.063e-13	NlpC/P60 family [PF00877.22]								0	False	P
QGNH01001406.1_24	QGNH01001406.1	QGNH01001406.1	24	16856	17698	1	E			YP_224010.1	YP_224010.1 tail protein [Alphaproteobacteria phage PhiJL001]	False	0.324	101.0	4.271e-22																0	False	
QGNH01001406.1_25	QGNH01001406.1	QGNH01001406.1	25	17808	21614	1	D			YP_007673285.1	YP_007673285.1 tail protein [Tetraselmis viridis virus S20]	False	0.258	196.0	6.377e-49								Putative phage tail protein [PF13550.9]					VOG04279	REFSEQ tail protein; Xu	Xu	0	False	
QGNH01001406.1_26	QGNH01001406.1	QGNH01001406.1	26	21638	22924	1	E																					VOG01052	REFSEQ tail fiber protein; Xu	Xu	0	False	
QGNH01001406.1_27	QGNH01001406.1	QGNH01001406.1	27	23034	23234	1	E																								0	False	
QGNH01001406.1_28	QGNH01001406.1	QGNH01001406.1	28	23231	23716	1	D			YP_010053934.1	YP_010053934.1 endolysin [Salmonella phage VB_StyS_BS5]	False	0.39	106.0	1.919e-25									GH104	GH104 peptidoglycan lytic transglycosylase (EC 3.2.1.-)	4.2.2.n1	GH104.hmm				0	False	
QGNH01001406.1_29	QGNH01001406.1	QGNH01001406.1	29	23719	23982	1	D																Bacterial regulatory proteins, luxR family [PF00196.22]								0	False	F
QGNH01001406.1_30	QGNH01001406.1	QGNH01001406.1	30	23979	24254	1	E																								0	False	F
QGNH01001406.1_31	QGNH01001406.1	QGNH01001406.1	31	24263	24631	1	E																								0	False	F
QGNH01001406.1_32	QGNH01001406.1	QGNH01001406.1	32	24631	24810	1	E																								0	False	F
QGNH01001406.1_33	QGNH01001406.1	QGNH01001406.1	33	24807	25316	1	E																								0	False	F
QGNH01001406.1_34	QGNH01001406.1	QGNH01001406.1	34	25313	25567	-1	E																								0	False	F
QGNH01001406.1_35	QGNH01001406.1	QGNH01001406.1	35	25690	26085	-1	E																								0	False	F
QGNH01001406.1_36	QGNH01001406.1	QGNH01001406.1	36	26541	28106	1	D			YP_002321479.1	YP_002321479.1 integrase arm-type DNA-binding domain-containing protein [Stenotrophomonas phage S1]	False	0.26	174.0	3.966e-44								Arm DNA-binding domain [PF13356.9]; Phage integrase family [PF00589.25]					VOG00657	sp|P08320|VINT_BPP4 Integrase; Xr	Xr	0	False	VF
QGNH01001406.1_37	QGNH01001406.1	QGNH01001406.1	37	27986	28252	-1	C	K07733	prophage regulatory protein														Prophage CP4-57 regulatory protein (AlpA) [PF05930.15]; Helix-turn-helix domain [PF12728.10]								0	False	F
QGNH01001406.1_38	QGNH01001406.1	QGNH01001406.1	38	28249	28587	-1	E																								0	False	F
QGNH01001406.1_39	QGNH01001406.1	QGNH01001406.1	39	28727	28894	-1	E																								0	False	F
