	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001306.1_22	QGNH01001306.1	QGNH01001306.1	22	22896	23714	-1	D																PLD-like domain [PF13091.9]								0	False	MK
QGNH01001306.1_23	QGNH01001306.1	QGNH01001306.1	23	23711	23965	-1	E																								0	False	
QGNH01001306.1_24	QGNH01001306.1	QGNH01001306.1	24	24125	24841	-1	E																								0	False	
QGNH01001306.1_25	QGNH01001306.1	QGNH01001306.1	25	24844	25317	-1	C	K01185	lysozyme [EC:3.2.1.17]	YP_009289771.1	YP_009289771.1 endolysin [Acinetobacter phage vB_AbaS_TRS1]	False	0.445	115.0	1.187e-28								Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	
QGNH01001306.1_26	QGNH01001306.1	QGNH01001306.1	26	25537	25791	-1	E																								0	False	
QGNH01001306.1_27	QGNH01001306.1	QGNH01001306.1	27	25817	26074	-1	E																								0	False	
QGNH01001306.1_28	QGNH01001306.1	QGNH01001306.1	28	26160	26708	-1	D																Helix-turn-helix domain [PF12844.10]; Helix-turn-helix [PF01381.25]; Helix-turn-helix domain [PF13560.9]; Antitoxin component of bacterial toxin-antitoxin system, MqsA [PF15731.8]; Putative antitoxin of bacterial toxin-antitoxin system, YdaS/YdaT [PF15943.8]								0	False	
QGNH01001306.1_29	QGNH01001306.1	QGNH01001306.1	29	27105	27473	1	E																					VOG10169	REFSEQ transcriptional regulator; Xu	Xu	0	False	
QGNH01001306.1_30	QGNH01001306.1	QGNH01001306.1	30	27470	29530	1	D			YP_009797310.1	YP_009797310.1 transposase [Faecalibacterium phage FP_Mushu]	False	0.183	79.0	1.295e-13								Bacteriophage Mu transposase [PF02914.18]					VOG00376	sp|P16942|T629_SHISO Transposase for insertion sequence element IS629; Xr	Xr	0	False	V
QGNH01001306.1_31	QGNH01001306.1	QGNH01001306.1	31	29523	30488	1	D																AAA domain [PF13401.9]; Bacterial TniB protein [PF05621.14]; AAA domain (dynein-related subfamily) [PF07728.17]					VOG02271	sp|P03763|TARGB_BPMU ATP-dependent target DNA activator B; XhXr	Xr;Xh	0	False	V
QGNH01001306.1_32	QGNH01001306.1	QGNH01001306.1	32	30485	30802	1	E																								0	False	
QGNH01001306.1_33	QGNH01001306.1	QGNH01001306.1	33	30799	31083	1	E																								0	False	
QGNH01001306.1_34	QGNH01001306.1	QGNH01001306.1	34	31080	31355	1	E																								0	False	
QGNH01001306.1_35	QGNH01001306.1	QGNH01001306.1	35	31355	31627	1	E																								0	False	
QGNH01001306.1_36	QGNH01001306.1	QGNH01001306.1	36	31624	32199	1	E																								0	False	
QGNH01001306.1_37	QGNH01001306.1	QGNH01001306.1	37	32196	32426	1	E																								0	False	
QGNH01001306.1_38	QGNH01001306.1	QGNH01001306.1	38	32597	32995	1	E																								0	False	
QGNH01001306.1_39	QGNH01001306.1	QGNH01001306.1	39	32992	33252	1	E																								0	False	
QGNH01001306.1_40	QGNH01001306.1	QGNH01001306.1	40	33249	33569	1	E																								0	False	
QGNH01001306.1_41	QGNH01001306.1	QGNH01001306.1	41	33569	33823	1	E																								0	False	
QGNH01001306.1_42	QGNH01001306.1	QGNH01001306.1	42	33826	34296	1	E																								0	False	
QGNH01001306.1_43	QGNH01001306.1	QGNH01001306.1	43	34293	34403	1	E																								0	False	
QGNH01001306.1_44	QGNH01001306.1	QGNH01001306.1	44	34406	34606	1	E																								0	False	
QGNH01001306.1_45	QGNH01001306.1	QGNH01001306.1	45	34603	35106	1	E																								0	False	
QGNH01001306.1_46	QGNH01001306.1	QGNH01001306.1	46	35609	36109	1	E			YP_002221438.1	YP_002221438.1 hypothetical protein KS10_gp22 [Burkholderia phage KS10]	False	0.367	78.0	7.605e-16													VOG36593	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001306.1_47	QGNH01001306.1	QGNH01001306.1	47	36164	36676	1	E																								0	False	
QGNH01001306.1_48	QGNH01001306.1	QGNH01001306.1	48	36673	37221	1	E																								0	False	
QGNH01001306.1_49	QGNH01001306.1	QGNH01001306.1	49	37277	39472	1	E																								0	False	F
QGNH01001306.1_50	QGNH01001306.1	QGNH01001306.1	50	39478	40584	1	E																								0	False	F
QGNH01001306.1_51	QGNH01001306.1	QGNH01001306.1	51	40655	40996	1	E																								0	False	F
QGNH01001306.1_52	QGNH01001306.1	QGNH01001306.1	52	41005	41580	1	E			YP_007237914.1	YP_007237914.1 methyltransferase [Tetrasphaera phage TJE1]	False	0.426	109.0	6.449000000000001e-26																0	False	F
