NZ_LHQS01000004.1_orf61135	3d79f8b4e923b29d464b1b3e3c7e9b53	715	Pfam	PF00202	Aminotransferase class-III	317	659	2.5E-44	T	24-06-2023	IPR005814	Aminotransferase class-III
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SMART	SM00086	pac_2	851	893	0.0028	T	24-06-2023	IPR001610	PAC motif
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SMART	SM00086	pac_2	359	400	0.022	T	24-06-2023	IPR001610	PAC motif
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SMART	SM00086	pac_2	233	275	9.0E-6	T	24-06-2023	IPR001610	PAC motif
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SMART	SM00086	pac_2	1095	1135	120.0	T	24-06-2023	IPR001610	PAC motif
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SMART	SM00086	pac_2	478	520	8.7E-6	T	24-06-2023	IPR001610	PAC motif
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SMART	SM00086	pac_2	1338	1380	1.1E-4	T	24-06-2023	IPR001610	PAC motif
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SMART	SM00086	pac_2	604	645	2.9E-7	T	24-06-2023	IPR001610	PAC motif
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SMART	SM00086	pac_2	729	770	24.0	T	24-06-2023	IPR001610	PAC motif
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SMART	SM00086	pac_2	1217	1259	2.8E-5	T	24-06-2023	IPR001610	PAC motif
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Gene3D	G3DSA:3.30.450.20	PAS domain	905	1025	2.3E-27	T	24-06-2023	-	-
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	CDD	cd00130	PAS	296	397	1.38682E-8	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	ProSiteProfiles	PS50113	PAC domain profile.	346	409	11.331577	T	24-06-2023	IPR000700	PAS-associated, C-terminal
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Pfam	PF00989	PAS fold	783	890	2.3E-13	T	24-06-2023	IPR013767	PAS fold
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	ProSiteProfiles	PS50113	PAC domain profile.	970	1022	13.564197	T	24-06-2023	IPR000700	PAS-associated, C-terminal
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	CDD	cd00130	PAS	1034	1132	1.13734E-4	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Coils	Coil	Coil	1548	1568	-	T	24-06-2023	-	-
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SUPERFAMILY	SSF55785	PYP-like sensor domain (PAS domain)	1009	1128	3.14E-21	T	24-06-2023	IPR035965	PAS domain superfamily
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	CDD	cd00130	PAS	1276	1377	8.32324E-10	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	ProSiteProfiles	PS50113	PAC domain profile.	849	902	13.378145	T	24-06-2023	IPR000700	PAS-associated, C-terminal
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Gene3D	G3DSA:3.30.450.20	PAS domain	162	283	2.2E-22	T	24-06-2023	-	-
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Gene3D	G3DSA:3.30.450.20	PAS domain	533	653	1.9E-29	T	24-06-2023	-	-
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Gene3D	G3DSA:3.30.450.20	PAS domain	1148	1266	1.6E-26	T	24-06-2023	-	-
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	ProSiteProfiles	PS50113	PAC domain profile.	1093	1144	9.364746	T	24-06-2023	IPR000700	PAS-associated, C-terminal
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SUPERFAMILY	SSF55785	PYP-like sensor domain (PAS domain)	272	398	3.49E-24	T	24-06-2023	IPR035965	PAS domain superfamily
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Coils	Coil	Coil	645	665	-	T	24-06-2023	-	-
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Gene3D	G3DSA:3.30.450.40	-	1555	1725	1.9E-20	T	24-06-2023	IPR029016	GAF-like domain superfamily
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Gene3D	G3DSA:3.30.450.40	-	1383	1554	5.1E-30	T	24-06-2023	IPR029016	GAF-like domain superfamily
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	PRINTS	PR00344	Bacterial sensor protein C-terminal signature	1862	1876	5.5E-9	T	24-06-2023	IPR004358	Signal transduction histidine kinase-related protein, C-terminal
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	PRINTS	PR00344	Bacterial sensor protein C-terminal signature	1921	1934	5.5E-9	T	24-06-2023	IPR004358	Signal transduction histidine kinase-related protein, C-terminal
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	PRINTS	PR00344	Bacterial sensor protein C-terminal signature	1893	1911	5.5E-9	T	24-06-2023	IPR004358	Signal transduction histidine kinase-related protein, C-terminal
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SUPERFAMILY	SSF55785	PYP-like sensor domain (PAS domain)	766	888	3.49E-22	T	24-06-2023	IPR035965	PAS domain superfamily
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	CDD	cd00130	PAS	1158	1256	1.66152E-14	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Pfam	PF08447	PAS fold	555	637	9.2E-13	T	24-06-2023	IPR013655	PAS fold-3
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	ProSiteProfiles	PS50113	PAC domain profile.	232	284	9.391324	T	24-06-2023	IPR000700	PAS-associated, C-terminal
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SUPERFAMILY	SSF55785	PYP-like sensor domain (PAS domain)	159	273	4.71E-17	T	24-06-2023	IPR035965	PAS domain superfamily
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SMART	SM00091	pas_2	778	849	8.7E-5	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SMART	SM00091	pas_2	532	598	7.0E-7	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SMART	SM00091	pas_2	901	969	7.8E-4	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SMART	SM00091	pas_2	408	476	4.5E-5	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SMART	SM00091	pas_2	1267	1333	7.8E-8	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SMART	SM00091	pas_2	287	353	1.9E-6	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SMART	SM00091	pas_2	163	231	0.016	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SMART	SM00091	pas_2	18	86	2.6	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SMART	SM00091	pas_2	657	723	4.7E-10	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SMART	SM00091	pas_2	1147	1214	1.2E-7	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SMART	SM00091	pas_2	1025	1091	0.025	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	CDD	cd00130	PAS	419	517	1.90379E-9	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	CDD	cd00075	HATPase	1830	1933	8.56089E-29	T	24-06-2023	-	-
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Gene3D	G3DSA:3.30.450.20	PAS domain	284	409	2.4E-25	T	24-06-2023	-	-
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Gene3D	G3DSA:3.30.450.20	PAS domain	654	779	3.8E-28	T	24-06-2023	-	-
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	CDD	cd00130	PAS	913	1010	9.40589E-11	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	ProSiteProfiles	PS50112	PAS repeat profile.	530	585	13.773154	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SMART	SM00387	HKATPase_4	1825	1937	3.4E-29	T	24-06-2023	IPR003594	Histidine kinase/HSP90-like ATPase
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Gene3D	G3DSA:3.30.450.20	PAS domain	21	106	6.4E-6	T	24-06-2023	-	-
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	ProSiteProfiles	PS50113	PAC domain profile.	1216	1268	14.148931	T	24-06-2023	IPR000700	PAS-associated, C-terminal
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SUPERFAMILY	SSF55785	PYP-like sensor domain (PAS domain)	642	768	7.26E-28	T	24-06-2023	IPR035965	PAS domain superfamily
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SUPERFAMILY	SSF55785	PYP-like sensor domain (PAS domain)	913	1020	4.03E-21	T	24-06-2023	IPR035965	PAS domain superfamily
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	CDD	cd00130	PAS	787	890	2.57436E-9	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Pfam	PF02518	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	1830	1934	1.8E-20	T	24-06-2023	IPR003594	Histidine kinase/HSP90-like ATPase
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SMART	SM00065	gaf_1	1409	1556	3.8E-17	T	24-06-2023	IPR003018	GAF domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SMART	SM00065	gaf_1	1577	1720	4.5E-8	T	24-06-2023	IPR003018	GAF domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SUPERFAMILY	SSF55785	PYP-like sensor domain (PAS domain)	1132	1257	2.79E-26	T	24-06-2023	IPR035965	PAS domain superfamily
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	CDD	cd00130	PAS	175	272	1.66125E-9	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SUPERFAMILY	SSF55785	PYP-like sensor domain (PAS domain)	1278	1386	3.01E-21	T	24-06-2023	IPR035965	PAS domain superfamily
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SUPERFAMILY	SSF55781	GAF domain-like	1409	1559	1.42E-24	T	24-06-2023	-	-
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Pfam	PF13426	PAS domain	175	273	2.4E-10	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Pfam	PF13426	PAS domain	912	1012	9.6E-13	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Pfam	PF13426	PAS domain	419	519	2.4E-11	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Pfam	PF13426	PAS domain	1159	1258	4.6E-15	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Pfam	PF13426	PAS domain	1279	1379	2.8E-9	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Pfam	PF13426	PAS domain	34	104	0.018	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	ProSiteProfiles	PS50113	PAC domain profile.	726	779	11.49105	T	24-06-2023	IPR000700	PAS-associated, C-terminal
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	ProSiteProfiles	PS50112	PAS repeat profile.	1265	1322	13.225912	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	CDD	cd00130	PAS	666	767	9.9171E-10	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	ProSiteProfiles	PS50112	PAS repeat profile.	655	725	15.382689	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	ProSiteProfiles	PS50112	PAS repeat profile.	32	61	9.620554	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	ProSiteProfiles	PS50113	PAC domain profile.	603	654	13.670511	T	24-06-2023	IPR000700	PAS-associated, C-terminal
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	ProSiteProfiles	PS50112	PAS repeat profile.	906	940	10.36094	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Gene3D	G3DSA:3.30.565.10	-	1796	1940	1.6E-30	T	24-06-2023	IPR036890	Histidine kinase/HSP90-like ATPase superfamily
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	CDD	cd00130	PAS	541	642	5.32709E-12	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SUPERFAMILY	SSF55785	PYP-like sensor domain (PAS domain)	517	643	4.33E-27	T	24-06-2023	IPR035965	PAS domain superfamily
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	ProSiteProfiles	PS50112	PAS repeat profile.	776	847	13.322484	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	ProSiteProfiles	PS50112	PAS repeat profile.	157	199	10.103415	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SUPERFAMILY	SSF55781	GAF domain-like	1556	1718	5.02E-18	T	24-06-2023	-	-
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	TIGRFAM	TIGR00229	sensory_box: PAS domain S-box protein	414	526	1.3E-15	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	TIGRFAM	TIGR00229	sensory_box: PAS domain S-box protein	528	652	5.6E-25	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	TIGRFAM	TIGR00229	sensory_box: PAS domain S-box protein	1028	1142	2.2E-6	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	TIGRFAM	TIGR00229	sensory_box: PAS domain S-box protein	906	1020	7.0E-21	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	TIGRFAM	TIGR00229	sensory_box: PAS domain S-box protein	164	282	4.2E-13	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	TIGRFAM	TIGR00229	sensory_box: PAS domain S-box protein	284	407	2.7E-16	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	TIGRFAM	TIGR00229	sensory_box: PAS domain S-box protein	1150	1265	5.2E-22	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	TIGRFAM	TIGR00229	sensory_box: PAS domain S-box protein	653	777	2.7E-22	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	TIGRFAM	TIGR00229	sensory_box: PAS domain S-box protein	783	900	2.0E-16	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	TIGRFAM	TIGR00229	sensory_box: PAS domain S-box protein	1271	1385	1.0E-14	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	ProSiteProfiles	PS50113	PAC domain profile.	1335	1389	12.102363	T	24-06-2023	IPR000700	PAS-associated, C-terminal
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	ProSiteProfiles	PS50112	PAS repeat profile.	285	355	11.487615	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SUPERFAMILY	SSF55874	ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase	1808	1934	5.63E-28	T	24-06-2023	IPR036890	Histidine kinase/HSP90-like ATPase superfamily
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Gene3D	G3DSA:3.30.450.20	PAS domain	1026	1147	3.4E-21	T	24-06-2023	-	-
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Gene3D	G3DSA:3.30.450.20	PAS domain	1267	1382	2.1E-22	T	24-06-2023	-	-
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	ProSiteProfiles	PS50112	PAS repeat profile.	1023	1067	9.330837	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	ProSiteProfiles	PS50113	PAC domain profile.	477	529	11.437892	T	24-06-2023	IPR000700	PAS-associated, C-terminal
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Pfam	PF13185	GAF domain	1577	1711	3.3E-9	T	24-06-2023	IPR003018	GAF domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Pfam	PF13185	GAF domain	1409	1547	2.1E-13	T	24-06-2023	IPR003018	GAF domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SUPERFAMILY	SSF55785	PYP-like sensor domain (PAS domain)	419	529	1.01E-18	T	24-06-2023	IPR035965	PAS domain superfamily
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Pfam	PF08448	PAS fold	1031	1137	4.2E-12	T	24-06-2023	IPR013656	PAS fold-4
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Pfam	PF08448	PAS fold	664	771	5.7E-17	T	24-06-2023	IPR013656	PAS fold-4
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Pfam	PF08448	PAS fold	294	402	2.5E-17	T	24-06-2023	IPR013656	PAS fold-4
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	ProSiteProfiles	PS50112	PAS repeat profile.	1145	1200	13.644391	T	24-06-2023	IPR000014	PAS domain
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	Gene3D	G3DSA:3.30.450.20	PAS domain	414	532	1.5E-23	T	24-06-2023	-	-
NZ_LHQS01000001.1_orf17953	9b7902744b7956d366939dc3b478318b	1947	SUPERFAMILY	SSF55785	PYP-like sensor domain (PAS domain)	31	75	8.66E-6	T	24-06-2023	IPR035965	PAS domain superfamily
NZ_LHQS01000011.1_orf21887	07b632e74aa73efd5c4068013f5ee59a	91	MobiDBLite	mobidb-lite	consensus disorder prediction	1	91	-	T	24-06-2023	-	-
NZ_LHQS01000011.1_orf21887	07b632e74aa73efd5c4068013f5ee59a	91	MobiDBLite	mobidb-lite	consensus disorder prediction	1	46	-	T	24-06-2023	-	-
NZ_LHQS01000011.1_orf21887	07b632e74aa73efd5c4068013f5ee59a	91	MobiDBLite	mobidb-lite	consensus disorder prediction	57	82	-	T	24-06-2023	-	-
NZ_LHQS01000009.1_orf65223	38627015047f0ad90a34f82295c3fe18	106	MobiDBLite	mobidb-lite	consensus disorder prediction	1	106	-	T	24-06-2023	-	-
NZ_LHQS01000009.1_orf65223	38627015047f0ad90a34f82295c3fe18	106	MobiDBLite	mobidb-lite	consensus disorder prediction	9	34	-	T	24-06-2023	-	-
NZ_LHQS01000009.1_orf65223	38627015047f0ad90a34f82295c3fe18	106	MobiDBLite	mobidb-lite	consensus disorder prediction	54	83	-	T	24-06-2023	-	-
NZ_LHQS01000012.1_orf21899	5a6e476aa93900f16ac3508e7bbc450c	54	MobiDBLite	mobidb-lite	consensus disorder prediction	34	54	-	T	24-06-2023	-	-
NZ_LHQS01000002.1_orf43087	b383822f02a867c6e7dbbd20cb648b32	1996	SUPERFAMILY	SSF63446	Type I dockerin domain	1927	1985	2.85E-7	T	24-06-2023	IPR036439	Dockerin domain superfamily
NZ_LHQS01000002.1_orf43087	b383822f02a867c6e7dbbd20cb648b32	1996	Gene3D	G3DSA:2.60.40.680	-	56	188	5.5E-15	T	24-06-2023	-	-
NZ_LHQS01000002.1_orf43087	b383822f02a867c6e7dbbd20cb648b32	1996	Gene3D	G3DSA:1.50.10.20	-	1172	1484	1.7E-36	T	24-06-2023	-	-
NZ_LHQS01000002.1_orf43087	b383822f02a867c6e7dbbd20cb648b32	1996	SUPERFAMILY	SSF49384	Carbohydrate-binding domain	780	893	9.42E-6	T	24-06-2023	IPR008965	CBM2/CBM3, carbohydrate-binding domain superfamily
NZ_LHQS01000002.1_orf43087	b383822f02a867c6e7dbbd20cb648b32	1996	Pfam	PF00404	Dockerin type I domain	1929	1984	7.0E-5	T	24-06-2023	IPR002105	Dockerin type I repeat
NZ_LHQS01000002.1_orf43087	b383822f02a867c6e7dbbd20cb648b32	1996	Gene3D	G3DSA:1.10.1330.10	Dockerin domain	1927	1985	2.1E-8	T	24-06-2023	IPR036439	Dockerin domain superfamily
NZ_LHQS01000002.1_orf43087	b383822f02a867c6e7dbbd20cb648b32	1996	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	897	1002	1.7E-6	T	24-06-2023	IPR013783	Immunoglobulin-like fold
NZ_LHQS01000002.1_orf43087	b383822f02a867c6e7dbbd20cb648b32	1996	SUPERFAMILY	SSF48239	Terpenoid cyclases/Protein prenyltransferases	1176	1478	5.81E-25	T	24-06-2023	IPR008930	Terpenoid cyclases/protein prenyltransferase alpha-alpha toroid
NZ_LHQS01000002.1_orf43087	b383822f02a867c6e7dbbd20cb648b32	1996	CDD	cd14256	Dockerin_I	1928	1984	1.99613E-7	T	24-06-2023	-	-
NZ_LHQS01000002.1_orf43087	b383822f02a867c6e7dbbd20cb648b32	1996	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	536	662	6.8E-5	T	24-06-2023	IPR013783	Immunoglobulin-like fold
NZ_LHQS01000002.1_orf43087	b383822f02a867c6e7dbbd20cb648b32	1996	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	663	774	6.5E-6	T	24-06-2023	IPR013783	Immunoglobulin-like fold
