KO Id	Name	Count
COG0101	COG0101: TruA:tRNA modification	1
COG0102	COG0102: RplM:Ribosome 50S subunit	1
COG0103	COG0103: RpsI:Ribosome 30S subunit	1
COG0104	COG0104: PurA:Purine biosynthesis	1
COG0105	COG0105: Ndk:Pyrimidine biosynthesis	1
COG0106	COG0106: HisA:Histidine biosynthesis	1
COG0107	COG0107: HisF:Histidine biosynthesis	1
COG0109	COG0109: CyoE:	2
COG0110	COG0110: WbbJ:	1
COG0111	COG0111: SerA:Serine biosynthesis	1
COG0112	COG0112: GlyA:Serine biosynthesis	1
COG0113	COG0113: HemB:Heme biosynthesis	1
COG0114	COG0114: FumC:TCA cycle	1
COG0115	COG0115: IlvE:Isoleucine, leucine, valine biosynthesis	2
COG0116	COG0116: RlmL:23S rRNA modification	1
COG0118	COG0118: HisH:Histidine biosynthesis	1
COG0122	COG0122: AlkA:	1
COG0123	COG0123: AcuC:	1
COG0124	COG0124: HisS:Aminoacyl-tRNA synthetases	1
COG0125	COG0125: Tmk:Thymidylate biosynthesis	1
COG0126	COG0126: Pgk:Glycolysis	1
COG0127	COG0127: RdgB:	1
COG0128	COG0128: AroA:Aromatic amino acid biosynthesis	1
COG0130	COG0130: TruB:tRNA modification	1
COG0131	COG0131: HisB2:Histidine biosynthesis	1
COG0133	COG0133: TrpB:Aromatic amino acid biosynthesis	1
COG0134	COG0134: TrpC:Aromatic amino acid biosynthesis	1
COG0135	COG0135: TrpF:Aromatic amino acid biosynthesis	1
COG0136	COG0136: Asd:Lysine biosynthesis	1
COG0137	COG0137: ArgG:Arginine biosynthesis	1
COG0138	COG0138: PurH:Purine biosynthesis	1
COG0139	COG0139: HisI1:Histidine biosynthesis	1
COG0140	COG0140: HisI2:Histidine biosynthesis	1
COG0141	COG0141: HisD:Histidine biosynthesis	1
COG0142	COG0142: IspA:Isoprenoid biosynthesis	1
COG0143	COG0143: MetG:Aminoacyl-tRNA synthetases	1
COG0144	COG0144: RsmB:16S rRNA modification	1
COG0147	COG0147: TrpE:Aromatic amino acid biosynthesis	2
COG0148	COG0148: Eno:Glycolysis	1
COG0149	COG0149: TpiA:Glycolysis	1
COG0150	COG0150: PurM:Purine biosynthesis	1
COG0151	COG0151: PurD:Purine biosynthesis	1
COG0152	COG0152: PurC:Purine biosynthesis	1
COG0153	COG0153: GalK:	1
COG0154	COG0154: GatA:Aminoacyl-tRNA synthetases	1
COG0156	COG0156: BioF:Biotin biosynthesis	1
COG0157	COG0157: NadC:NAD biosynthesis	1
COG0159	COG0159: TrpA:Aromatic amino acid biosynthesis	1
COG0162	COG0162: TyrS:Aminoacyl-tRNA synthetases	1
COG0164	COG0164: RnhB:	1
COG0165	COG0165: ArgH:Arginine biosynthesis	1
COG0166	COG0166: Pgi:Glycolysis	1
COG0167	COG0167: PyrD:Pyrimidine biosynthesis	1
COG0168	COG0168: TrkG:	1
COG0169	COG0169: AroE:Aromatic amino acid biosynthesis	1
COG0170	COG0170: SEC59:	2
COG0171	COG0171: NadE:NAD biosynthesis	1
COG0172	COG0172: SerS:Aminoacyl-tRNA synthetases	1
COG0173	COG0173: AspS:Aminoacyl-tRNA synthetases	1
COG0174	COG0174: GlnA:Glutamine biosynthesis	1
COG0175	COG0175: CysD:Cysteine biosynthesis	2
COG0176	COG0176: TalA:Pentose phosphate pathway	1
COG0177	COG0177: Nth:	1
COG0178	COG0178: UvrA:	1
COG0179	COG0179: YcgM:	1
COG0180	COG0180: TrpS:Aminoacyl-tRNA synthetases	1
COG0181	COG0181: HemC:Heme biosynthesis	1
COG0182	COG0182: MtnA:	1
COG0183	COG0183: PaaJ:Fatty acid biosynthesis	1
COG0184	COG0184: RpsO:Ribosome 30S subunit	1
COG0185	COG0185: RpsS:Ribosome 30S subunit	1
COG0186	COG0186: RpsQ:Ribosome 30S subunit	1
COG0187	COG0187: GyrB:	1
COG0188	COG0188: GyrA:	1
COG0189	COG0189: LysX:Lysine biosynthesis	4
COG0190	COG0190: FolD:	1
COG0191	COG0191: Fba:Glycolysis	1
COG0192	COG0192: MetK:Methionine biosynthesis	1
COG0193	COG0193: Pth:Translation factors	1
COG0194	COG0194: Gmk:	1
COG0195	COG0195: NusA:	1
COG0196	COG0196: RibF:Riboflavin/FAD biosynthesis	1
COG0197	COG0197: RplP:Ribosome 50S subunit	1
COG0198	COG0198: RplX:Ribosome 50S subunit	1
COG0199	COG0199: RpsN:Ribosome 30S subunit	1
COG0200	COG0200: RplO:Ribosome 50S subunit	1
COG0201	COG0201: SecY:	1
COG0202	COG0202: RpoA:RNA polymerase	1
COG0203	COG0203: RplQ:Ribosome 50S subunit	1
COG0204	COG0204: PlsC:Phospholipid biosynthesis	1
COG0205	COG0205: PfkA:Glycolysis	1
COG0206	COG0206: FtsZ:	1
COG0207	COG0207: ThyA:Thymidylate biosynthesis	1
COG0208	COG0208: NrdB:Pyrimidine salvage	1
COG0209	COG0209: NrdA:Pyrimidine salvage	1
COG0210	COG0210: UvrD:	1
COG0211	COG0211: RpmA:Ribosome 50S subunit	1
COG0212	COG0212: FAU1:	1
COG0213	COG0213: DeoA:Pyrimidine salvage	1
COG0214	COG0214: PdxS:Pyridoxal phosphate biosynthesis	1
COG0215	COG0215: CysS:Aminoacyl-tRNA synthetases	1
COG0216	COG0216: PrfA:Translation factors	1
COG0217	COG0217: TACO1:	2
COG0218	COG0218: EngB:	1
COG0219	COG0219: TrmL:tRNA modification	1
COG0220	COG0220: TrmB:tRNA modification	1
COG0222	COG0222: RplL:Ribosome 50S subunit	1
COG0223	COG0223: Fmt:	1
COG0224	COG0224: AtpG:FoF1-type ATP synthase	1
COG0226	COG0226: PstS:	1
COG0228	COG0228: RpsP:Ribosome 30S subunit	1
COG0229	COG0229: MsrB:	1
COG0230	COG0230: RpmH:Ribosome 50S subunit	1
COG0231	COG0231: Efp:Translation factors	1
COG0233	COG0233: Frr:	1
COG0234	COG0234: GroES:	1
COG0235	COG0235: AraD:Urea cycle	2
COG0237	COG0237: CoaE:Pantothenate/CoA biosynthesis	1
COG0238	COG0238: RpsR:Ribosome 30S subunit	1
COG0239	COG0239: CrcB:	2
COG0240	COG0240: GpsA:Isoprenoid biosynthesis	1
COG0242	COG0242: Def:	1
COG0244	COG0244: RplJ:Ribosome 50S subunit	1
COG0245	COG0245: IspF:Isoprenoid biosynthesis	1
COG0246	COG0246: MtlD:	1
COG0248	COG0248: GppA:	2
COG0249	COG0249: MutS:	1
COG0250	COG0250: NusG:	1
COG0252	COG0252: AnsA:	2
COG0254	COG0254: RpmE:Ribosome 50S subunit	1
COG0256	COG0256: RplR:Ribosome 50S subunit	1
COG0258	COG0258: ExoIX:	1
COG0260	COG0260: PepB:	1
COG0261	COG0261: RplU:Ribosome 50S subunit	1
COG0262	COG0262: FolA:Folate biosynthesis	1
COG0264	COG0264: Tsf:Translation factors	1
COG0265	COG0265: DegQ:	1
COG0266	COG0266: Nei:	1
COG0267	COG0267: RpmG:Ribosome 50S subunit	1
COG0268	COG0268: RpsT:Ribosome 30S subunit	1
COG0272	COG0272: Lig:	1
COG0274	COG0274: DeoC:	1
COG0275	COG0275: RmsH:16S rRNA modification	1
COG0276	COG0276: HemH:Heme biosynthesis	1
COG0277	COG0277: GlcD:	1
COG0278	COG0278: GrxD:	1
COG0280	COG0280: Pta:	1
COG0281	COG0281: SfcA:Urea cycle	1
COG0282	COG0282: AckA:	1
COG0283	COG0283: Cmk:	1
COG0284	COG0284: PyrF:Pyrimidine biosynthesis	1
COG0285	COG0285: FolC:Folate biosynthesis	1
COG0286	COG0286: HsdM:	1
COG0288	COG0288: CynT:	1
COG0289	COG0289: DapB:Lysine biosynthesis	1
COG0290	COG0290: InfC:Translation factors	1
COG0291	COG0291: RpmI:Ribosome 50S subunit	1
COG0292	COG0292: RplT:Ribosome 50S subunit	1
COG0294	COG0294: FolP:Folate biosynthesis	1
COG0295	COG0295: Cdd:Pyrimidine salvage	1
COG0297	COG0297: GlgA:	1
COG0299	COG0299: PurN:Purine biosynthesis	1
COG0303	COG0303: MoeA:Molybdopterin biosynthesis	1
COG0304	COG0304: FabB:Fatty acid biosynthesis	2
COG0305	COG0305: DnaB:	1
COG0307	COG0307: RibC:Riboflavin/FAD biosynthesis	1
COG0311	COG0311: PdxT:Pyridoxal phosphate biosynthesis	1
COG0313	COG0313: RsmI:16S rRNA modification	1
COG0314	COG0314: MoaE:Molybdopterin biosynthesis	1
COG0315	COG0315: MoaC:Molybdopterin biosynthesis	1
COG0317	COG0317: SpoT:	2
COG0319	COG0319: YbeY:16S rRNA modification	1
COG0320	COG0320: LipA:Lipoate biosynthesis	1
COG0322	COG0322: UvrC:	1
COG0323	COG0323: MutL:	1
COG0324	COG0324: MiaA:tRNA modification	1
COG0325	COG0325: YggS:	1
COG0326	COG0326: HtpG:	1
COG0328	COG0328: RnhA:	1
COG0329	COG0329: DapA:Lysine biosynthesis	2
COG0331	COG0331: FabD:Fatty acid biosynthesis	1
COG0332	COG0332: FabH:Fatty acid biosynthesis	1
COG0333	COG0333: RpmF:Ribosome 50S subunit	1
COG0334	COG0334: GdhA:Glutamine biosynthesis	1
COG0335	COG0335: RplS:Ribosome 50S subunit	1
COG0336	COG0336: TrmD:tRNA modification	1
COG0337	COG0337: AroB:Aromatic amino acid biosynthesis	1
COG0340	COG0340: BirA2:Biotin biosynthesis	1
COG0341	COG0341: SecF:	1
COG0342	COG0342: SecD:	1
COG0343	COG0343: Tgt:tRNA modification	1
COG0344	COG0344: PlsY:	1
COG0345	COG0345: ProC:Proline biosynthesis	1
COG0346	COG0346: GloA:	1
COG0351	COG0351: ThiD:Thiamine biosynthesis	1
COG0352	COG0352: ThiE:Thiamine biosynthesis	1
COG0353	COG0353: RecR:	1
COG0355	COG0355: AtpC:FoF1-type ATP synthase	1
COG0356	COG0356: AtpB:FoF1-type ATP synthase	1
COG0357	COG0357: RsmG:16S rRNA modification	1
COG0358	COG0358: DnaG:	1
COG0359	COG0359: RplI:Ribosome 50S subunit	1
COG0360	COG0360: RpsF:Ribosome 30S subunit	1
COG0361	COG0361: InfA:Translation factors	1
COG0363	COG0363: NagB:Pentose phosphate pathway	1
COG0365	COG0365: Acs:	1
COG0366	COG0366: AmyA:	1
COG0367	COG0367: AsnB:Asparagine biosynthesis	1
COG0371	COG0371: GldA:Isoprenoid biosynthesis	1
COG0372	COG0372: GltA:TCA cycle	1
COG0373	COG0373: HemA:Heme biosynthesis	1
COG0379	COG0379: NadA:NAD biosynthesis	1
COG0381	COG0381: WecB:	1
COG0383	COG0383: MngB:	1
COG0389	COG0389: DinP:	1
COG0390	COG0390: FetB:	1
COG0391	COG0391: CofD:	2
COG0394	COG0394: Wzb:	1
COG0395	COG0395: UgpE:	1
COG0396	COG0396: SufC:	1
COG0397	COG0397: SelO:	1
COG0398	COG0398: TVP38:	1
COG0399	COG0399: WecE:	1
COG0400	COG0400: YpfH:	1
COG0403	COG0403: GcvP1:Glycine cleavage	1
COG0404	COG0404: GcvT:Glycine cleavage	1
COG0406	COG0406: PhoE:	1
COG0407	COG0407: HemE:Heme biosynthesis	1
COG0413	COG0413: PanB:Pantothenate/CoA biosynthesis	1
COG0414	COG0414: PanC:Pantothenate/CoA biosynthesis	1
COG0415	COG0415: PhrB:	1
COG0416	COG0416: PlsX:	1
COG0419	COG0419: SbcC:	1
COG0420	COG0420: SbcD:	1
COG0421	COG0421: SpeE:	1
COG0424	COG0424: Maf:	1
COG0428	COG0428: ZupT:	1
COG0431	COG0431: SsuE:	1
COG0436	COG0436: AspB:Isoleucine, leucine, valine biosynthesis	1
COG0437	COG0437: HybA:	1
COG0441	COG0441: ThrS:Aminoacyl-tRNA synthetases	1
COG0442	COG0442: ProS:Aminoacyl-tRNA synthetases	1
COG0443	COG0443: DnaK:	1
COG0444	COG0444: DppD:	2
COG0445	COG0445: MnmG:tRNA modification	1
COG0447	COG0447: MenB:Menaquinone biosynthesis	1
COG0448	COG0448: GlgC:	1
COG0449	COG0449: GlmS:	1
COG0452	COG0452: CoaBC:Pantothenate/CoA biosynthesis	1
COG0454	COG0454: PhnO:	2
COG0455	COG0455: FlhG:	2
COG0456	COG0456: RimI:	1
COG0458	COG0458: CarB:Arginine biosynthesis	2
COG0459	COG0459: GroEL:	1
COG0461	COG0461: PyrE:Pyrimidine biosynthesis	1
COG0462	COG0462: PrsA:Histidine biosynthesis, Purine biosynthesis	1
COG0464	COG0464: SpoVK:	3
COG0465	COG0465: HflB:	1
COG0466	COG0466: Lon:	1
COG0468	COG0468: RecA:	1
COG0471	COG0471: CitT:	1
COG0472	COG0472: Rfe:Mureine biosynthesis	1
COG0474	COG0474: MgtA:	1
COG0475	COG0475: KefB:	1
COG0476	COG0476: ThiF:Molybdopterin biosynthesis	1
COG0477	COG0477: ProP:	4
COG0479	COG0479: SdhB/FrdB:TCA cycle	1
COG0480	COG0480: FusA:Translation factors	1
COG0481	COG0481: LepA:	1
COG0482	COG0482: MnmA:tRNA modification	1
COG0483	COG0483: SuhB:Gluconeogenesis	1
COG0484	COG0484: DnaJ:	1
COG0486	COG0486: MnmE:tRNA modification	1
COG0488	COG0488: Uup:	1
COG0489	COG0489: Mrp:	1
COG0490	COG0490: KhtT:	2
COG0491	COG0491: GloB:	1
COG0492	COG0492: TrxB:	1
COG0494	COG0494: MutT:	1
COG0495	COG0495: LeuS:Aminoacyl-tRNA synthetases	1
COG0497	COG0497: RecN:	1
COG0500	COG0500: SmtA:	2
COG0501	COG0501: HtpX:	1
COG0503	COG0503: Apt:Purine salvage	1
COG0504	COG0504: PyrG:Pyrimidine biosynthesis	1
COG0505	COG0505: CarA:Arginine biosynthesis	2
COG0506	COG0506: PutA:Proline degradation	1
COG0507	COG0507: RecD:	1
COG0508	COG0508: AceF:Pyruvate oxidation	1
COG0509	COG0509: GcvH:Glycine cleavage	1
COG0510	COG0510: CotS:	1
COG0511	COG0511: AccB:Fatty acid biosynthesis	1
COG0512	COG0512: PabA:Aromatic amino acid biosynthesis	2
COG0513	COG0513: SrmB:	1
COG0514	COG0514: RecQ:	1
COG0516	COG0516: GuaB:Purine biosynthesis	1
COG0519	COG0519: GuaA2:Purine biosynthesis	1
COG0520	COG0520: CsdA:	1
COG0521	COG0521: MoaB:Molybdopterin biosynthesis	1
COG0522	COG0522: RpsD:Ribosome 30S subunit	1
COG0523	COG0523: YejR:	1
COG0524	COG0524: RbsK:Glycolysis	1
COG0525	COG0525: ValS:Aminoacyl-tRNA synthetases	1
COG0526	COG0526: TrxA:	1
COG0527	COG0527: MetL1:Lysine biosynthesis	1
COG0528	COG0528: PyrH:Pyrimidine biosynthesis	1
COG0530	COG0530: ECM27:	1
COG0531	COG0531: PotE:	1
COG0532	COG0532: InfB:Translation factors	1
COG0533	COG0533: TsaD:tRNA modification	1
COG0534	COG0534: NorM:	1
COG0535	COG0535: SkfB:	2
COG0536	COG0536: Obg:	2
COG0537	COG0537: HinT:	2
COG0538	COG0538: Icd:TCA cycle	1
COG0539	COG0539: RpsA:Ribosome 30S subunit	1
COG0540	COG0540: PyrB:Pyrimidine biosynthesis	1
COG0541	COG0541: Ffh:	1
COG0542	COG0542: ClpA:	1
COG0543	COG0543: Mcr1:	2
COG0544	COG0544: Tig:	1
COG0546	COG0546: Gph:	1
COG0547	COG0547: TrpD:Aromatic amino acid biosynthesis	1
COG0548	COG0548: ArgB:Arginine biosynthesis	1
COG0549	COG0549: ArcC:	1
COG0550	COG0550: TopA:	1
COG0551	COG0551: YrdD:	1
COG0552	COG0552: FtsY:	1
COG0554	COG0554: GlpK:	1
COG0556	COG0556: UvrB:	1
COG0557	COG0557: VacB:	1
COG0558	COG0558: PgsA:Phospholipid biosynthesis	1
COG0561	COG0561: Cof:	2
COG0563	COG0563: Adk:Pyrimidine biosynthesis	1
COG0564	COG0564: RluA:23S rRNA modification	1
COG0566	COG0566: SpoU:tRNA modification	1
COG0567	COG0567: SucA:TCA cycle	1
COG0568	COG0568: RpoD:RNA polymerase	1
COG0569	COG0569: TrkA:	2
COG0571	COG0571: Rnc:	1
COG0572	COG0572: Udk:Pyrimidine salvage	1
COG0573	COG0573: PstC:	1
COG0575	COG0575: CdsA:Phospholipid biosynthesis	1
COG0576	COG0576: GrpE:	1
COG0577	COG0577: SalY:	1
COG0578	COG0578: GlpA:Isoprenoid biosynthesis	1
COG0579	COG0579: LhgO:	1
COG0580	COG0580: GlpF:	1
COG0581	COG0581: PstA:	1
COG0584	COG0584: UgpQ:	1
COG0586	COG0586: DedA:	1
COG0587	COG0587: DnaE:	1
COG0589	COG0589: UspA:	1
COG0590	COG0590: TadA:Pyrimidine salvagetRNA modification	1
COG0591	COG0591: PutP:	1
COG0592	COG0592: DnaN:	1
COG0593	COG0593: DnaA:	1
COG0594	COG0594: RnpA:	1
COG0595	COG0595: RnjA:	1
COG0597	COG0597: LspA:	2
COG0598	COG0598: CorA:	1
COG0601	COG0601: DppB:	2
COG0602	COG0602: QueE:tRNA modification	1
COG0603	COG0603: QueC:tRNA modification	1
COG0605	COG0605: SodA:	1
COG0609	COG0609: FepD:	1
COG0610	COG0610: :	1
COG0612	COG0612: PqqL:	1
COG0614	COG0614: FepB:	1
COG0617	COG0617: PcnB:tRNA modification	1
COG0618	COG0618: NrnA:	2
COG0619	COG0619: EcfT:	1
COG0622	COG0622: YfcE:	1
COG0623	COG0623: FabI:Fatty acid biosynthesis	1
COG0624	COG0624: ArgE:Arginine biosynthesis	1
COG0625	COG0625: GstA:	1
COG0626	COG0626: MetC:Methionine biosynthesis	1
COG0628	COG0628: PerM:	1
COG0629	COG0629: Ssb:	1
COG0631	COG0631: PTC1:	1
COG0632	COG0632: RuvA:	1
COG0634	COG0634: HptA:Purine salvage	1
COG0635	COG0635: HemN:Heme biosynthesis	1
COG0636	COG0636: AtpE:FoF1-type ATP synthase	1
COG0637	COG0637: YcjU:	1
COG0640	COG0640: ArsR:	1
COG0643	COG0643: CheA:	1
COG0644	COG0644: FixC:	1
COG0645	COG0645: :	1
COG0647	COG0647: NagD:	1
COG0648	COG0648: Nfo:	1
COG0651	COG0651: HyfB:	2
COG0652	COG0652: PpiB:	1
COG0653	COG0653: SecA:	1
COG0654	COG0654: UbiH:Ubiquinone biosynthesis	2
COG0655	COG0655: WrbA:	1
COG0656	COG0656: ARA1:	1
COG0657	COG0657: Aes:	1
COG0659	COG0659: SUL1:	1
COG0661	COG0661: AarF:Ubiquinone biosynthesis	2
COG0663	COG0663: PaaY:	1
COG0664	COG0664: Crp:	1
COG0665	COG0665: DadA:	1
COG0667	COG0667: PdxI:	2
COG0668	COG0668: MscS:	1
COG0669	COG0669: CoaD:Pantothenate/CoA biosynthesis	1
COG0671	COG0671: PgpB:Phospholipid biosynthesis	1
COG0675	COG0675: InsQ:	1
COG0677	COG0677: WecC:	1
COG0681	COG0681: LepB:	1
COG0682	COG0682: Lgt:	1
COG0686	COG0686: Ald:Urea cycle	1
COG0687	COG0687: PotD:	1
COG0688	COG0688: Psd:Phospholipid biosynthesis	1
COG0689	COG0689: Rph:	1
COG0690	COG0690: SecE:	1
COG0691	COG0691: SmpB:	1
COG0692	COG0692: Ung:	1
COG0693	COG0693: YajL:	1
COG0696	COG0696: GpmI:Glycolysis	1
COG0697	COG0697: RhaT:	3
COG0698	COG0698: RpiB:Pentose phosphate pathway	1
COG0702	COG0702: YbjT:	1
COG0703	COG0703: AroK:Aromatic amino acid biosynthesis	1
COG0704	COG0704: PhoU:	1
COG0705	COG0705: GlpG:	1
COG0706	COG0706: YidC:	1
COG0707	COG0707: MurG:Mureine biosynthesis	1
COG0711	COG0711: AtpF:FoF1-type ATP synthase	1
COG0712	COG0712: AtpH:FoF1-type ATP synthase	1
COG0714	COG0714: MoxR:Cobalamine/B12 biosynthesis	1
COG0716	COG0716: FldA:Heme biosynthesis	1
COG0718	COG0718: YbaB:	1
COG0719	COG0719: SufB:	1
COG0720	COG0720: QueD:tRNA modification	1
COG0721	COG0721: GatC:Aminoacyl-tRNA synthetases	1
COG0723	COG0723: QcrA/PetC:	1
COG0725	COG0725: ModA:Molybdopterin biosynthesis	1
COG0726	COG0726: CDA1:	2
COG0728	COG0728: MurJ:	1
COG0730	COG0730: TauE:	1
COG0732	COG0732: HsdS:	1
COG0733	COG0733: YocR:	1
COG0735	COG0735: Fur:	1
COG0736	COG0736: AcpS:	1
COG0737	COG0737: UshA:	2
COG0738	COG0738: FucP:	1
COG0739	COG0739: NlpD:	1
COG0740	COG0740: ClpP:	1
COG0742	COG0742: RsmD:16S rRNA modification	1
COG0743	COG0743: Dxr:Isoprenoid biosynthesis	1
COG0744	COG0744: MrcB:	1
COG0746	COG0746: MobA:Molybdopterin biosynthesis	1
COG0750	COG0750: RseP:	2
COG0751	COG0751: GlyS:Aminoacyl-tRNA synthetases	1
COG0752	COG0752: GlyQ:Aminoacyl-tRNA synthetases	1
COG0753	COG0753: KatE:	1
COG0754	COG0754: Gsp:	1
COG0755	COG0755: CcmC:	1
COG0758	COG0758: Smf:	1
COG0759	COG0759: YidD:	1
COG0760	COG0760: SurA:	1
COG0761	COG0761: IspH:Isoprenoid biosynthesis	1
COG0762	COG0762: Ycf19:	1
COG0764	COG0764: FabA:Fatty acid biosynthesis	1
COG0765	COG0765: HisM:	1
COG0766	COG0766: MurA:Mureine biosynthesis	1
COG0768	COG0768: FtsI:	2
COG0769	COG0769: MurE:Mureine biosynthesis	1
COG0770	COG0770: MurF:Mureine biosynthesis	1
COG0771	COG0771: MurD:Mureine biosynthesis	1
COG0772	COG0772: FtsW:	1
COG0773	COG0773: MurC:Mureine biosynthesis	1
COG0775	COG0775: MtnN:Menaquinone biosynthesis	2
COG0776	COG0776: HimA:	1
COG0777	COG0777: AccD:Fatty acid biosynthesis	1
COG0778	COG0778: NfnB:Pyrimidine degradation	1
COG0779	COG0779: RimP:	1
COG0780	COG0780: QueFC:tRNA modification	1
COG0781	COG0781: NusB:	1
COG0782	COG0782: GreA:	1
COG0783	COG0783: Dps:	2
COG0785	COG0785: CcdA:	2
COG0786	COG0786: GltS:	1
COG0787	COG0787: Alr:Mureine biosynthesis	1
COG0789	COG0789: SoxR:	1
COG0791	COG0791: NlpC:	1
COG0793	COG0793: CtpA:	1
COG0796	COG0796: MurI:Mureine biosynthesis	1
COG0799	COG0799: RsfS:	1
COG0801	COG0801: FolK:Folate biosynthesis	1
COG0802	COG0802: TsaE:tRNA modification	1
COG0803	COG0803: ZnuA:	1
COG0805	COG0805: TatC:	1
COG0806	COG0806: RimM:16S rRNA modification	1
COG0807	COG0807: RibA:Riboflavin/FAD biosynthesis	1
COG0809	COG0809: QueA:tRNA modification	1
COG0812	COG0812: MurB:Mureine biosynthesis	1
COG0813	COG0813: DeoD:Purine salvage	1
COG0816	COG0816: YqgF:	3
COG0818	COG0818: DgkA:	1
COG0819	COG0819: TenA:	1
COG0820	COG0820: RlmN:23S rRNA modification	1
COG0821	COG0821: IspG:Isoprenoid biosynthesis	1
COG0822	COG0822: IscU:	1
COG0824	COG0824: FadM:Menaquinone biosynthesis	1
COG0825	COG0825: AccA:Fatty acid biosynthesis	1
COG0826	COG0826: RlhA:23S rRNA modification	1
COG0827	COG0827: YtxK:	1
COG0828	COG0828: RpsU:Ribosome 30S subunit	1
COG0834	COG0834: HisJ:	2
COG0835	COG0835: CheW:	1
COG0841	COG0841: AcrB:	1
COG0842	COG0842: YadH:	1
COG0843	COG0843: CyoB:	1
COG0845	COG0845: AcrA:	2
COG0847	COG0847: DnaQ:	1
COG0849	COG0849: FtsA:	1
COG0850	COG0850: MinC:	1
COG0853	COG0853: PanD:Pantothenate/CoA biosynthesis	1
COG0855	COG0855: Ppk:	1
