	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000495.1_29	QGNH01000495.1	QGNH01000495.1	29	21128	21700	-1	C	K01759	lactoylglutathione lyase [EC:4.4.1.5]														Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily [PF00903.28]								0	False	
QGNH01000495.1_30	QGNH01000495.1	QGNH01000495.1	30	21805	22386	1	D																Bacteriocin-protection, YdeI or OmpD-Associated [PF13376.9]								0	False	
QGNH01000495.1_31	QGNH01000495.1	QGNH01000495.1	31	22521	23285	1	C	K12410	NAD-dependent deacetylase [EC:2.3.1.286]	YP_009216195.1	YP_009216195.1 Sir2 (NAD-dependent deacetylase) [Bacillus phage Shanette]	False	0.319	119.0	1.137e-28								Sir2 family [PF02146.20]					VOG09350	sp|Q7VIN2|NPD_HELHP NAD-dependent protein deacylase; Xh	Xh	0	False	
QGNH01000495.1_32	QGNH01000495.1	QGNH01000495.1	32	23422	24018	1	C	K03704	cold shock protein	YP_009909757.1	YP_009909757.1 cold shock protein [Escherichia phage 2H10]	False	0.484	64.0	1.695e-10								'Cold-shock' DNA-binding domain [PF00313.25]					VOG05245	sp|Q9KSW4|CSPD_VIBCH Cold shock-like protein CspD; Xu	Xu	0	False	
QGNH01000495.1_33	QGNH01000495.1	QGNH01000495.1	33	24315	24791	1	C	K09005	uncharacterized protein														Uncharacterized ACR, COG1430 [PF02643.18]								0	False	
QGNH01000495.1_34	QGNH01000495.1	QGNH01000495.1	34	25155	26372	-1	E																					VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	V
QGNH01000495.1_35	QGNH01000495.1	QGNH01000495.1	35	26353	26628	-1	E																								0	False	
QGNH01000495.1_36	QGNH01000495.1	QGNH01000495.1	36	26645	27187	-1	E																								0	False	
QGNH01000495.1_37	QGNH01000495.1	QGNH01000495.1	37	27599	27997	-1	E																								0	False	
QGNH01000495.1_38	QGNH01000495.1	QGNH01000495.1	38	28218	29132	1	E																								0	False	
QGNH01000495.1_39	QGNH01000495.1	QGNH01000495.1	39	29297	30085	1	E																								0	False	
QGNH01000495.1_40	QGNH01000495.1	QGNH01000495.1	40	30103	30663	1	E																								0	False	
QGNH01000495.1_41	QGNH01000495.1	QGNH01000495.1	41	30667	32655	1	D																Type IV secretion-system coupling protein DNA-binding domain [PF10412.12]; Type IV secretory system Conjugative DNA transfer [PF02534.17]; Helicase HerA, central domain [PF01935.20]					VOG09543	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000495.1_42	QGNH01000495.1	QGNH01000495.1	42	32677	33636	1	D																Replication-relaxation [PF13814.9]					VOG02254	REFSEQ replication initiation protein; Xu	Xu	0	False	
QGNH01000495.1_43	QGNH01000495.1	QGNH01000495.1	43	33633	35480	-1	D																KAP family P-loop domain [PF07693.17]								0	False	
QGNH01000495.1_44	QGNH01000495.1	QGNH01000495.1	44	35486	36100	-1	E																								0	False	
QGNH01000495.1_45	QGNH01000495.1	QGNH01000495.1	45	36546	37847	1	E																					VOG04095	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000495.1_46	QGNH01000495.1	QGNH01000495.1	46	37844	38692	1	C	K06223	DNA adenine methylase [EC:2.1.1.72]	YP_010109768.1	YP_010109768.1 DNA adenine methylase [Vibrio phage ValB1MD-2]	False	0.452	221.0	3.416e-63								D12 class N6 adenine-specific DNA methyltransferase [PF02086.18]								0	False	
QGNH01000495.1_47	QGNH01000495.1	QGNH01000495.1	47	39005	39289	1	E																								0	False	
QGNH01000495.1_48	QGNH01000495.1	QGNH01000495.1	48	39282	39395	1	E																								0	False	
QGNH01000495.1_49	QGNH01000495.1	QGNH01000495.1	49	39355	39645	1	E																								0	False	
QGNH01000495.1_50	QGNH01000495.1	QGNH01000495.1	50	39642	39926	1	C	K19092	toxin ParE1/3/4														ParE toxin of type II toxin-antitoxin system, parDE [PF05016.18]								0	False	
QGNH01000495.1_51	QGNH01000495.1	QGNH01000495.1	51	40234	42006	1	E																								0	False	
QGNH01000495.1_52	QGNH01000495.1	QGNH01000495.1	52	42008	42517	1	E																								0	False	
QGNH01000495.1_53	QGNH01000495.1	QGNH01000495.1	53	42538	42903	1	E																								0	False	
QGNH01000495.1_54	QGNH01000495.1	QGNH01000495.1	54	43077	44225	-1	D																Endonuclease NucS [PF01939.19]; MrcB-like, N-terminal domain [PF12102.11]; YhcG PDDEXK nuclease domain [PF06250.14]								0	False	
QGNH01000495.1_55	QGNH01000495.1	QGNH01000495.1	55	44335	44724	-1	E																								0	False	
QGNH01000495.1_56	QGNH01000495.1	QGNH01000495.1	56	44816	45049	-1	E																								0	False	
QGNH01000495.1_57	QGNH01000495.1	QGNH01000495.1	57	44991	46130	-1	E																								0	False	
QGNH01000495.1_58	QGNH01000495.1	QGNH01000495.1	58	46246	46557	-1	D																Type IV secretion system pilin [PF18895.3]								0	False	
QGNH01000495.1_59	QGNH01000495.1	QGNH01000495.1	59	46572	46694	1	E																								0	False	
QGNH01000495.1_60	QGNH01000495.1	QGNH01000495.1	60	46879	47865	1	D																DKNYY family [PF13644.9]								0	False	
QGNH01000495.1_61	QGNH01000495.1	QGNH01000495.1	61	47867	48829	-1	E																								0	False	
QGNH01000495.1_62	QGNH01000495.1	QGNH01000495.1	62	48846	49517	-1	E																								0	False	
QGNH01000495.1_63	QGNH01000495.1	QGNH01000495.1	63	49646	50884	-1	D			YP_009015459.1	YP_009015459.1 gp156 [Bacillus phage G]	False	0.256	136.0	1.518e-32								Type IV secretion-system coupling protein DNA-binding domain [PF10412.12]; Type IV secretory system Conjugative DNA transfer [PF02534.17]; Helicase HerA, central domain [PF01935.20]					VOG09543	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000495.1_64	QGNH01000495.1	QGNH01000495.1	64	51861	52283	-1	D																ChrR Cupin-like domain [PF12973.10]; EutQ-like cupin domain [PF05899.15]								0	False	
QGNH01000495.1_65	QGNH01000495.1	QGNH01000495.1	65	52510	52752	-1	E																								0	False	
QGNH01000495.1_66	QGNH01000495.1	QGNH01000495.1	66	53198	54709	-1	E																								0	False	
QGNH01000495.1_67	QGNH01000495.1	QGNH01000495.1	67	54771	55370	-1	E																								0	False	
QGNH01000495.1_68	QGNH01000495.1	QGNH01000495.1	68	55379	56458	1	C	K07448	restriction system protein														Restriction endonuclease [PF04471.15]								0	False	
QGNH01000495.1_69	QGNH01000495.1	QGNH01000495.1	69	56548	57666	1	D			YP_008050826.1	YP_008050826.1 DNA methyltransferase [Mycobacterium phage PattyP]	False	0.213	79.0	3.069e-14								DNA methylase [PF01555.21]					VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xp;Xh	0	False	
QGNH01000495.1_70	QGNH01000495.1	QGNH01000495.1	70	57634	58248	-1	E																								0	False	
QGNH01000495.1_71	QGNH01000495.1	QGNH01000495.1	71	58419	58658	1	E																								0	False	
QGNH01000495.1_72	QGNH01000495.1	QGNH01000495.1	72	58686	58937	1	E																								0	False	
QGNH01000495.1_73	QGNH01000495.1	QGNH01000495.1	73	59085	59978	1	E																								0	False	
QGNH01000495.1_74	QGNH01000495.1	QGNH01000495.1	74	60219	60524	1	C	K03937	NADH dehydrogenase (ubiquinone) Fe-S protein 4														NADH dehydrogenase ubiquinone Fe-S protein 4 [PF04800.15]								0	False	MK
QGNH01000495.1_75	QGNH01000495.1	QGNH01000495.1	75	61110	61763	-1	E																								0	False	
QGNH01000495.1_76	QGNH01000495.1	QGNH01000495.1	76	61977	62111	1	E																								0	False	
QGNH01000495.1_77	QGNH01000495.1	QGNH01000495.1	77	62435	63004	1	D																dTDP-4-dehydrorhamnose 3,5-epimerase [PF00908.20]								0	False	
QGNH01000495.1_78	QGNH01000495.1	QGNH01000495.1	78	62967	64256	1	D																Glycosyl transferase family 2 [PF00535.29]; Glycosyltransferase like family 2 [PF13641.9]; Glycosyltransferase like family 2 [PF10111.12]	GT2_Glycos_transf_2	GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289); alternating beta-1,3/4-N-acetylmannan synthase (2.4.1.-); UDP-GlcA: N-acetylglucosaminyl-proteoglycan beta-1,4-glucuronosyltransferase (EC 2.4.1.225); [inverting] UDP-Glc: glycocin S-beta-glucosyltransferase (EC 2.4.1.-); [inverting] UDP-Glc: protein O-beta-glucosyltransferase (EC 2.4.1.-)		GT2_Glycos_transf_2.hmm				0	False	M
QGNH01000495.1_79	QGNH01000495.1	QGNH01000495.1	79	64398	65393	-1	D																Rhamnan synthesis protein F [PF05045.15]					VOG02897	REFSEQ hypothetical protein; Xu	Xu	0	False	MK
QGNH01000495.1_80	QGNH01000495.1	QGNH01000495.1	80	65591	66880	1	D																Methyltransferase domain [PF13489.9]; Methyltransferase domain [PF08242.15]; Protein of unknown function (DUF1698) [PF08003.14]; Methyltransferase domain [PF13847.9]								1	False	
QGNH01000495.1_81	QGNH01000495.1	QGNH01000495.1	81	68085	70442	1	D									MER0249680	C14B	MER0249680 - subfamily C14B unassigned peptidases (Methylomonas methanica) [C14.UPB]#C14B#{peptidase unit: 518-687}~source YP_004514314~	False	0.383	120.0	6.653000000000001e-26	Caspase domain [PF00656.25]								0	False	P
QGNH01000495.1_82	QGNH01000495.1	QGNH01000495.1	82	70739	71077	1	D																Helix-turn-helix domain [PF12840.10]; Bacterial regulatory protein, arsR family [PF01022.23]								0	False	
QGNH01000495.1_83	QGNH01000495.1	QGNH01000495.1	83	71074	71538	1	D																Activator of Hsp90 ATPase homolog 1-like protein [PF08327.14]								0	False	
QGNH01000495.1_84	QGNH01000495.1	QGNH01000495.1	84	71749	71967	1	E																								0	False	
QGNH01000495.1_85	QGNH01000495.1	QGNH01000495.1	85	72048	72230	1	E																								0	False	
QGNH01000495.1_86	QGNH01000495.1	QGNH01000495.1	86	72617	74329	1	C	K08677	kumamolisin							MER0143965	S53	MER0143965 - family S53 unassigned peptidases (Rhizobium leguminosarum) [S53.UPW]#S53#{peptidase unit: 54-534}~source EDR75161~	True	0.452	395.0	5.336e-118	Pro-kumamolisin, activation domain [PF09286.14]; Subtilase family [PF00082.25]					VOG21381	REFSEQ subtilase family serine protease; Xu	Xu	0	False	PF
QGNH01000495.1_87	QGNH01000495.1	QGNH01000495.1	87	74664	75008	-1	E																								0	False	F
QGNH01000495.1_88	QGNH01000495.1	QGNH01000495.1	88	74963	75445	-1	E																								0	False	F
QGNH01000495.1_89	QGNH01000495.1	QGNH01000495.1	89	76485	78119	1	C	K14645	serine protease [EC:3.4.21.-]	YP_009849965.1	YP_009849965.1 protease [Bacillus phage vB_BmeM-Goe8]	False	0.244	110.0	1.844e-23	MER0989733	S08A	MER0989733 - subfamily S8A unassigned peptidases (Mesorhizobium sp. LNJC395A00) [S08.UPA]#S08A#{peptidase unit: 4-323}~source X5Z110~	False	0.422	260.0	1.644e-72	Subtilase family [PF00082.25]					VOG14942	sp|P29139|ISP_PAEPO Intracellular serine protease; Xh	Xh	0	False	PF
