strain_GIC31_complete_genome_949	K00001,K13954	1.1.1.1
	3.9e-58	194.2
strain_GIC31_complete_genome_949	K00001,K13954	1.1.1.1
	3.4e-36	122.2
strain_GIC31_complete_genome_1579	K00001	1.1.1.1
	4.9e-129	425.2
strain_GIC31_complete_genome_1579	K00001	1.1.1.1
	1.2e-62	208.3
strain_GIC31_complete_genome_1579	K00001	1.1.1.1
	9.7e-50	165.7
strain_GIC31_complete_genome_239	K00001	1.1.1.1
	3.1e-38	126.9
strain_GIC31_complete_genome_949	K00001	1.1.1.1
	1.4e-33	113.3
strain_GIC31_complete_genome_2457	K00003,K00928,K12524	1.1.1.3	5.7e-22	58.0
strain_GIC31_complete_genome_2457	K00003,K00928	1.1.1.3	1.9e-36	123.3
strain_GIC31_complete_genome_1257	K00003	1.1.1.3
	1.4e-23	79.4
strain_GIC31_complete_genome_1257	K00003	1.1.1.3
	1.4e-23	79.4
strain_GIC31_complete_genome_1756	K00003	1.1.1.3
	3.5e-08	29.3
strain_GIC31_complete_genome_2457	K00003	1.1.1.3
	2.6e-35	119.2
strain_GIC31_complete_genome_1265	K00004	1.1.1.4	1.9e-27	58.1
strain_GIC31_complete_genome_2151	K00004	1.1.1.4	1.9e-15	48.0
strain_GIC31_complete_genome_1265	K00004	1.1.1.4	3.3e-28	40.8
strain_GIC31_complete_genome_1265	K00004	1.1.1.4	1.2e-18	37.3
strain_GIC31_complete_genome_1265	K00004	1.1.1.4	1.2e-18	25.7
strain_GIC31_complete_genome_1714	K00006	1.1.1.8
	9e-63	203.5
strain_GIC31_complete_genome_1714	K00006	1.1.1.8
	5.7e-37	123.7
strain_GIC31_complete_genome_2517	K00007	1.1.1.11
	1.7e-26	88.9
strain_GIC31_complete_genome_2517	K00007	1.1.1.11
	7.4e-26	86.6
strain_GIC31_complete_genome_1265	K00008,K05351	1.1.1.14	4.3e-17	43.5
strain_GIC31_complete_genome_2151	K00008,K05351	1.1.1.14	1.5e-13	36.4
strain_GIC31_complete_genome_2156	K00011	1.1.1.21
	8e-91	301.1
strain_GIC31_complete_genome_1587	K00011	1.1.1.21
	4.8e-59	196.8
strain_GIC31_complete_genome_1458	K00011	1.1.1.21
	5.6e-53	176.9
strain_GIC31_complete_genome_2881	K00011	1.1.1.21
	7.9e-43	143.7
strain_GIC31_complete_genome_745	K00011	1.1.1.21
	4.2e-30	102.0
strain_GIC31_complete_genome_560	K00012	1.1.1.22
	9e-161	523.1
strain_GIC31_complete_genome_601	K00012	1.1.1.22
	1.4e-51	165.6
strain_GIC31_complete_genome_560	K00012	1.1.1.22
	4.2e-45	148.1
strain_GIC31_complete_genome_658	K00012	1.1.1.22
	1.8e-41	135.6
strain_GIC31_complete_genome_560	K00012	1.1.1.22
	8.5e-40	126.8
strain_GIC31_complete_genome_1649	K00013	1.1.1.23
	1.5e-152	505.6
strain_GIC31_complete_genome_1649	K00013	1.1.1.23
	7e-128	425.0
strain_GIC31_complete_genome_1649	K00013	1.1.1.23
	7.3e-122	404.6
strain_GIC31_complete_genome_1642	K00013	1.1.1.23
	3.5e-08	30.0
strain_GIC31_complete_genome_1647	K00013	1.1.1.23
	6.9e-43	132.4
strain_GIC31_complete_genome_2193	K00014,K00800,K00891,K01735,K03785,K13830	1.1.1.25	1.1e-08	31.9
strain_GIC31_complete_genome_2073	K00014,K00800,K00891,K01735,K03785,K13830	1.1.1.25	1.8e-07	27.6
strain_GIC31_complete_genome_1153	K00014,K00891	1.1.1.25	1.6e-25	86.9
strain_GIC31_complete_genome_2193	K00014,K00891	1.1.1.25	2.2e-40	86.2
strain_GIC31_complete_genome_2193	K00014,K00891	1.1.1.25	2.2e-40	48.2
strain_GIC31_complete_genome_431	K00014,K03785	1.1.1.25	9.2e-18	60.9
strain_GIC31_complete_genome_388	K00014,K03785	1.1.1.25	2.1e-16	44.6
strain_GIC31_complete_genome_1703	K00014,K03785	1.1.1.25	4.1e-47	157.9
strain_GIC31_complete_genome_2193	K00014,K13832	1.1.1.25	8.7e-37	79.6
strain_GIC31_complete_genome_2193	K00014,K13832	1.1.1.25	8.7e-37	42.8
strain_GIC31_complete_genome_1704	K00014	1.1.1.25
	5.8e-46	154.1
strain_GIC31_complete_genome_2193	K00014	1.1.1.25
	3.5e-57	140.1
strain_GIC31_complete_genome_2193	K00014	1.1.1.25
	2e-36	117.4
strain_GIC31_complete_genome_2193	K00014	1.1.1.25
	7.5e-34	106.0
strain_GIC31_complete_genome_2193	K00014	1.1.1.25
	2.9e-32	100.7
strain_GIC31_complete_genome_1137	K00016	1.1.1.27
	4.2e-146	483.2
strain_GIC31_complete_genome_900	K00016	1.1.1.27
	8.5e-63	209.4
strain_GIC31_complete_genome_1137	K00016	1.1.1.27
	3.5e-61	204.5
strain_GIC31_complete_genome_900	K00016	1.1.1.27
	2e-52	175.7
strain_GIC31_complete_genome_1030	K00016	1.1.1.27
	2.9e-38	129.2
strain_GIC31_complete_genome_2840	K00018,K00058	1.1.1.29	3.7e-30	92.0
strain_GIC31_complete_genome_1071	K00018,K00058	1.1.1.29	1.6e-26	87.5
strain_GIC31_complete_genome_2840	K00018,K00058	1.1.1.29	2.7e-65	216.2
strain_GIC31_complete_genome_587	K00018,K00058	1.1.1.29	3.9e-42	140.9
strain_GIC31_complete_genome_2840	K00018	1.1.1.29
	4.3e-50	166.0
strain_GIC31_complete_genome_2840	K00018	1.1.1.29
	1.2e-41	139.3
strain_GIC31_complete_genome_587	K00018	1.1.1.29
	2.9e-39	131.6
strain_GIC31_complete_genome_2840	K00018	1.1.1.29
	2.2e-34	115.4
strain_GIC31_complete_genome_587	K00018	1.1.1.29
	4e-34	114.9
strain_GIC31_complete_genome_1306	K00020	1.1.1.31
	1.1e-89	295.5
strain_GIC31_complete_genome_1306	K00020	1.1.1.31
	2.7e-34	115.4
strain_GIC31_complete_genome_1306	K00020	1.1.1.31
	8e-33	110.4
strain_GIC31_complete_genome_1306	K00020	1.1.1.31
	6.9e-32	107.7
strain_GIC31_complete_genome_1306	K00020	1.1.1.31
	2.7e-30	102.5
strain_GIC31_complete_genome_500	K00022,K08683	1.1.1.35	2.9e-29	99.4
strain_GIC31_complete_genome_1820	K00022,K08683	1.1.1.35	1.1e-34	117.5
strain_GIC31_complete_genome_2873	K00022,K08683	1.1.1.35	4e-32	108.9
strain_GIC31_complete_genome_2745	K00022,K08683	1.1.1.35	1.4e-31	107.1
strain_GIC31_complete_genome_1422	K00022,K08683	1.1.1.35	1.1e-30	104.6
strain_GIC31_complete_genome_2348	K00022,K10527,K01692,K07516,K07514	1.1.1.35	1.1e-22	77.5
strain_GIC31_complete_genome_880	K00022,K10527,K01692,K07516,K07514	1.1.1.35	2.8e-64	58.9
strain_GIC31_complete_genome_880	K00022,K10527,K01692,K07516,K07514	1.1.1.35	2.8e-64	143.4
strain_GIC31_complete_genome_2214	K00022,K10527,K01692,K07516,K07514	1.1.1.35	3.7e-33	112.1
strain_GIC31_complete_genome_880	K00022	1.1.1.35
	5.6e-48	143.8
strain_GIC31_complete_genome_880	K00022	1.1.1.35
	1.5e-45	136.2
strain_GIC31_complete_genome_503	K00022	1.1.1.35
	1.4e-31	106.3
strain_GIC31_complete_genome_1820	K00022	1.1.1.35
	2.2e-31	105.7
strain_GIC31_complete_genome_2745	K00022	1.1.1.35
	3.7e-31	105.2
strain_GIC31_complete_genome_1820	K00023	1.1.1.36
	2.2e-54	181.1
strain_GIC31_complete_genome_1820	K00023	1.1.1.36
	3.9e-45	151.1
strain_GIC31_complete_genome_879	K00023	1.1.1.36
	3.6e-36	121.7
strain_GIC31_complete_genome_1820	K00023	1.1.1.36
	4.7e-35	117.8
strain_GIC31_complete_genome_2745	K00023	1.1.1.36
	1.4e-30	103.3
strain_GIC31_complete_genome_1030	K00024	1.1.1.37
	3.8e-151	499.8
strain_GIC31_complete_genome_1030	K00024	1.1.1.37
	3.3e-79	263.4
strain_GIC31_complete_genome_1137	K00024	1.1.1.37
	3e-69	230.9
strain_GIC31_complete_genome_1137	K00024	1.1.1.37
	1.3e-36	123.6
strain_GIC31_complete_genome_900	K00024	1.1.1.37
	1e-34	117.4
strain_GIC31_complete_genome_1137	K00026,K00024,K00025	1.1.1.37
	1.4e-37	126.7
strain_GIC31_complete_genome_1030	K00026,K00024,K00025	1.1.1.37
	2.5e-33	112.6
strain_GIC31_complete_genome_900	K00026,K00024,K00025	1.1.1.37
	1.3e-32	110.4
strain_GIC31_complete_genome_2368	K00029,K00625	1.1.1.40	6.5e-142	471.4
strain_GIC31_complete_genome_2368	K00029,K00625	1.1.1.40	1.2e-117	391.0
strain_GIC31_complete_genome_292	K00029,K00625	1.1.1.40	1.2e-48	162.9
strain_GIC31_complete_genome_292	K00029,K00625	1.1.1.40	1.4e-47	159.6
strain_GIC31_complete_genome_292	K00029,K00625	1.1.1.40	2.3e-44	148.8
strain_GIC31_complete_genome_1029	K00031	1.1.1.42
	1.7e-210	398.5
strain_GIC31_complete_genome_1029	K00031	1.1.1.42
	3.2e-145	281.2
strain_GIC31_complete_genome_1017	K00031	1.1.1.42
	3.9e-10	27.3
strain_GIC31_complete_genome_1029	K00031	1.1.1.42
	3.9e-160	209.1
strain_GIC31_complete_genome_1029	K00031	1.1.1.42
	3.2e-145	197.6
strain_GIC31_complete_genome_521	K00033	1.1.1.44
	1.8e-81	271.3
strain_GIC31_complete_genome_521	K00033	1.1.1.44
	8.6e-37	124.3
strain_GIC31_complete_genome_521	K00033	1.1.1.44
	1.6e-30	103.5
strain_GIC31_complete_genome_536	K00033	1.1.1.44
	1.6e-30	103.2
strain_GIC31_complete_genome_521	K00033	1.1.1.44
	8.2e-30	100.9
strain_GIC31_complete_genome_948	K00035	1.1.1.48
	1.9e-26	89.6
strain_GIC31_complete_genome_1461	K00035	1.1.1.48
	2.8e-18	63.2
strain_GIC31_complete_genome_228	K00035	1.1.1.48
	7e-15	51.9
strain_GIC31_complete_genome_1562	K00035	1.1.1.48
	7.2e-13	45.6
strain_GIC31_complete_genome_1365	K00035	1.1.1.48
	4.6e-10	36.3
strain_GIC31_complete_genome_2864	K00036	1.1.1.49
	1.6e-10	37.7
strain_GIC31_complete_genome_2745	K00039	1.1.1.56
	8.6e-28	94.6
strain_GIC31_complete_genome_2873	K00039	1.1.1.56
	3.5e-19	66.5
strain_GIC31_complete_genome_503	K00039	1.1.1.56
	1.9e-39	133.0
strain_GIC31_complete_genome_503	K00039	1.1.1.56
	1.1e-32	110.4
strain_GIC31_complete_genome_2873	K00039	1.1.1.56
	5.3e-30	101.9
strain_GIC31_complete_genome_2517	K00040,K00045	1.1.1.57	3.8e-14	48.3
strain_GIC31_complete_genome_2517	K00040,K00854	1.1.1.57	8.4e-12	40.8
strain_GIC31_complete_genome_2517	K00040	1.1.1.57
	5.8e-24	79.9
strain_GIC31_complete_genome_2517	K00040	1.1.1.57
	3.1e-23	78.2
strain_GIC31_complete_genome_2517	K00040	1.1.1.57
	1.7e-19	66.1
strain_GIC31_complete_genome_2517	K00040	1.1.1.57
	6.5e-10	34.7
strain_GIC31_complete_genome_2517	K00040	1.1.1.57
	4.5e-31	103.0
strain_GIC31_complete_genome_2517	K00041	1.1.1.58
	8.6e-23	77.1
strain_GIC31_complete_genome_1579	K00043	1.1.1.61
	6.8e-61	202.6
strain_GIC31_complete_genome_1579	K00043	1.1.1.61
	2.6e-56	187.2
strain_GIC31_complete_genome_1579	K00043	1.1.1.61
	1.1e-47	157.5
strain_GIC31_complete_genome_1579	K00043	1.1.1.61
	3.5e-46	152.7
strain_GIC31_complete_genome_1579	K00043	1.1.1.61
	1.1e-41	139.3
strain_GIC31_complete_genome_1436	K00044,K10251	1.1.1.62	1.2e-28	96.9
strain_GIC31_complete_genome_1209	K00044,K10251	1.1.1.62	7.7e-21	71.5
strain_GIC31_complete_genome_616	K00044,K10251	1.1.1.62	7e-19	65.1
strain_GIC31_complete_genome_2745	K00044,K10251	1.1.1.62	2.1e-15	53.9
strain_GIC31_complete_genome_500	K00044,K10251	1.1.1.62	2.6e-13	47.0
strain_GIC31_complete_genome_1820	K00046,K00065	1.1.1.69	3.1e-38	128.2
strain_GIC31_complete_genome_503	K00046,K00065	1.1.1.69	4.2e-33	112.1
strain_GIC31_complete_genome_2873	K00046,K00065	1.1.1.69	7.4e-32	107.7
strain_GIC31_complete_genome_2745	K00046,K00065	1.1.1.69	1.6e-30	103.3
strain_GIC31_complete_genome_1422	K00046,K00065	1.1.1.69	4.5e-30	101.9
strain_GIC31_complete_genome_2840	K00050	1.1.1.81
	1.3e-52	174.7
strain_GIC31_complete_genome_2840	K00050	1.1.1.81
	2e-52	173.9
strain_GIC31_complete_genome_2840	K00050	1.1.1.81
	6.5e-50	166.1
strain_GIC31_complete_genome_587	K00050	1.1.1.81
	1.4e-37	125.9
strain_GIC31_complete_genome_587	K00050	1.1.1.81
	7.5e-37	123.6
strain_GIC31_complete_genome_1029	K00052	1.1.1.85
	1e-60	94.5
strain_GIC31_complete_genome_1029	K00052	1.1.1.85
	5.9e-63	81.9
strain_GIC31_complete_genome_1029	K00052	1.1.1.85
	1e-60	105.2
strain_GIC31_complete_genome_1029	K00052	1.1.1.85
	5.9e-63	101.2
strain_GIC31_complete_genome_2151	K00055	1.1.1.90
	4.7e-23	60.8
strain_GIC31_complete_genome_1265	K00055	1.1.1.90
	3.3e-23	52.7
strain_GIC31_complete_genome_1265	K00055	1.1.1.90
	1.8e-21	43.0
strain_GIC31_complete_genome_1265	K00055	1.1.1.90
	3.3e-23	31.2
strain_GIC31_complete_genome_311	K00055	1.1.1.90
	6e-10	29.3
strain_GIC31_complete_genome_2840	K00058,K00100	1.1.1.95
	1.4e-21	74.1
strain_GIC31_complete_genome_587	K00058,K00100	1.1.1.95
	1.2e-20	70.5
strain_GIC31_complete_genome_1071	K00058,K00100	1.1.1.95
	3.2e-15	42.4
strain_GIC31_complete_genome_2840	K00058,K04496	1.1.1.95
	1.1e-50	168.2
strain_GIC31_complete_genome_2840	K00058,K04496	1.1.1.95
	2.2e-49	163.9
strain_GIC31_complete_genome_587	K00058,K04496	1.1.1.95
	3.4e-45	150.6
strain_GIC31_complete_genome_587	K00058,K04496	1.1.1.95
	1.9e-44	148.2
strain_GIC31_complete_genome_1071	K00058,K04496	1.1.1.95
	4.8e-32	106.9
strain_GIC31_complete_genome_587	K00058	1.1.1.95
	2.7e-63	209.7
strain_GIC31_complete_genome_2840	K00058	1.1.1.95
	1.9e-47	157.6
strain_GIC31_complete_genome_587	K00058	1.1.1.95
	2.6e-43	144.3
strain_GIC31_complete_genome_587	K00058	1.1.1.95
	2.3e-42	141.7
strain_GIC31_complete_genome_1071	K00058	1.1.1.95
	5.1e-37	123.2
strain_GIC31_complete_genome_1265	K00060	1.1.1.103
	3.1e-27	59.5
strain_GIC31_complete_genome_2151	K00060	1.1.1.103
	3.5e-15	47.0
strain_GIC31_complete_genome_1265	K00060	1.1.1.103
	3.1e-27	35.7
strain_GIC31_complete_genome_543	K00060	1.1.1.103
	7.5e-10	35.6
strain_GIC31_complete_genome_1820	K00061	1.1.1.-
	1.7e-13	47.5
strain_GIC31_complete_genome_503	K00061	1.1.1.-
	1.5e-11	41.6
strain_GIC31_complete_genome_2745	K00061	1.1.1.-
	8e-11	39.3
strain_GIC31_complete_genome_2873	K00061	1.1.1.-
	4.1e-10	37.0
strain_GIC31_complete_genome_1960	K00061	1.1.1.-
	1.1e-09	35.3
strain_GIC31_complete_genome_1820	K00065	1.1.1.125
	3e-47	157.8
strain_GIC31_complete_genome_2745	K00065	1.1.1.125
	3.2e-47	157.3
strain_GIC31_complete_genome_1422	K00065	1.1.1.125
	7.5e-41	136.6
strain_GIC31_complete_genome_2873	K00065	1.1.1.125
	1e-40	136.3
strain_GIC31_complete_genome_500	K00065	1.1.1.125
	9.6e-37	123.7
strain_GIC31_complete_genome_601	K00066	1.1.1.132
	1.6e-64	210.0
strain_GIC31_complete_genome_601	K00066	1.1.1.132
	2.4e-63	206.3
strain_GIC31_complete_genome_658	K00066	1.1.1.132
	5.9e-51	167.1
strain_GIC31_complete_genome_560	K00066	1.1.1.132
	1.2e-46	148.9
strain_GIC31_complete_genome_658	K00066	1.1.1.132
	3.2e-45	147.9
strain_GIC31_complete_genome_418	K00075	1.1.1.158
	2e-09	33.7
strain_GIC31_complete_genome_2674	K00075	1.1.1.158
	6.3e-85	145.4
strain_GIC31_complete_genome_2674	K00075	1.1.1.158
	2.9e-43	143.1
strain_GIC31_complete_genome_2674	K00075	1.1.1.158
	6.3e-85	134.4
strain_GIC31_complete_genome_2674	K00075	1.1.1.158
	2.9e-32	108.9
strain_GIC31_complete_genome_948	K00078	1.3.1.20	3.7e-25	83.6
strain_GIC31_complete_genome_1562	K00078	1.3.1.20	1.8e-12	42.5
strain_GIC31_complete_genome_228	K00078	1.3.1.20	1.3e-10	38.2
strain_GIC31_complete_genome_1461	K00078	1.3.1.20	7.6e-36	118.7
strain_GIC31_complete_genome_2965	K00088,K00364	1.1.1.205	1.3e-158	413.8
strain_GIC31_complete_genome_2859	K00088,K00364	1.1.1.205	1e-65	216.8
strain_GIC31_complete_genome_2965	K00088,K00364	1.1.1.205	1.3e-158	112.2
strain_GIC31_complete_genome_2965	K00088	1.1.1.205
	1.6e-113	300.2
strain_GIC31_complete_genome_2028	K00088	1.1.1.205
	2e-08	29.3
strain_GIC31_complete_genome_2965	K00088	1.1.1.205
	7.7e-90	255.3
strain_GIC31_complete_genome_2859	K00088	1.1.1.205
	1.6e-76	254.8
strain_GIC31_complete_genome_2859	K00088	1.1.1.205
	1.3e-51	169.0
strain_GIC31_complete_genome_1579	K00093	1.1.1.244
	2.4e-76	251.0
strain_GIC31_complete_genome_949	K00093	1.1.1.244
	2.9e-44	148.5
strain_GIC31_complete_genome_1265	K00094	1.1.1.251
	1.6e-29	57.1
strain_GIC31_complete_genome_2151	K00094	1.1.1.251
	2.8e-17	50.3
strain_GIC31_complete_genome_1265	K00094	1.1.1.251
	1.6e-29	43.7
strain_GIC31_complete_genome_311	K00094	1.1.1.251
	4.6e-12	26.2
strain_GIC31_complete_genome_2840	K00100,K00058	1.1.1.95
	6.9e-22	75.1
strain_GIC31_complete_genome_587	K00100,K00058	1.1.1.95
	6.4e-21	71.9
strain_GIC31_complete_genome_1071	K00100,K00058	1.1.1.95
	3.1e-12	43.3
strain_GIC31_complete_genome_2151	K00100,K00153,K00155	1.1.1.306
	3.8e-17	43.5
strain_GIC31_complete_genome_1265	K00100,K00153,K00155	1.1.1.306
	7.4e-16	36.2
strain_GIC31_complete_genome_311	K00100,K00153,K00155	1.1.1.306
	5.9e-09	27.0
strain_GIC31_complete_genome_1820	K00100,K00224
		1.4e-25	87.5
strain_GIC31_complete_genome_879	K00100,K00224
		2e-23	80.1
strain_GIC31_complete_genome_2873	K00100,K00224
		4.7e-20	69.2
strain_GIC31_complete_genome_2745	K00100,K00224
		5.3e-20	68.9
strain_GIC31_complete_genome_500	K00100,K00224
		1.7e-18	64.0
strain_GIC31_complete_genome_2674	K00102,K00004	1.1.2.4	7e-07	25.2
strain_GIC31_complete_genome_418	K00102,K00004	1.1.2.4	1.2e-93	178.9
strain_GIC31_complete_genome_418	K00102,K00004	1.1.2.4	1.2e-93	130.6
strain_GIC31_complete_genome_418	K00102,K00004	1.1.2.4	2.2e-33	109.5
strain_GIC31_complete_genome_418	K00102,K00004	1.1.2.4	2.2e-33	109.5
strain_GIC31_complete_genome_418	K00107	1.1.3.37
	1.4e-10	38.0
strain_GIC31_complete_genome_418	K00107	1.1.3.37
	1.8e-10	37.4
strain_GIC31_complete_genome_715	K00108	1.1.99.1
	1.4e-63	46.0
strain_GIC31_complete_genome_715	K00108	1.1.99.1
	4.2e-61	201.5
strain_GIC31_complete_genome_715	K00108	1.1.99.1
	1.4e-63	164.8
strain_GIC31_complete_genome_1338	K00108	1.1.99.1
	1.4e-38	123.8
strain_GIC31_complete_genome_1338	K00108	1.1.99.1
	1.4e-34	108.9
strain_GIC31_complete_genome_2912	K00109	1.1.99.2
	3e-10	35.2
strain_GIC31_complete_genome_1372	K00109	1.1.99.2
	6.6e-13	34.5
strain_GIC31_complete_genome_1593	K00109	1.1.99.2
	8.1e-10	34.5
strain_GIC31_complete_genome_381	K00109	1.1.99.2
	3.2e-12	29.8
strain_GIC31_complete_genome_2852	K00109	1.1.99.2
	1.1e-13	26.4
strain_GIC31_complete_genome_2156	K00120
		2.7e-106	351.8
strain_GIC31_complete_genome_2745	K00120
		5.5e-44	146.9
strain_GIC31_complete_genome_500	K00120
		7.4e-39	130.2
strain_GIC31_complete_genome_2873	K00120
		2.1e-36	122.3
strain_GIC31_complete_genome_503	K00120
		6.7e-34	114.0
strain_GIC31_complete_genome_1306	K00120,K08319	1.1.-.-
	6.9e-11	39.4
strain_GIC31_complete_genome_1579	K00120,K08325	1.1.-.-
	8.1e-24	81.1
strain_GIC31_complete_genome_949	K00120,K08325	1.1.-.-
	1.1e-100	334.3
strain_GIC31_complete_genome_949	K00120,K08325	1.1.-.-
	4.9e-98	325.6
strain_GIC31_complete_genome_949	K00120,K08325	1.1.-.-
	2.6e-73	244.2
strain_GIC31_complete_genome_1579	K00120,K08325	1.1.-.-
	3.7e-37	125.4
strain_GIC31_complete_genome_2873	K00120,K11163	1.1.-.-
	4.8e-23	78.6
strain_GIC31_complete_genome_1820	K00120,K11163	1.1.-.-
	3.4e-22	75.7
strain_GIC31_complete_genome_1422	K00120,K11163	1.1.-.-
	1.4e-19	67.4
strain_GIC31_complete_genome_2745	K00120,K11163	1.1.-.-
	1e-16	57.9
strain_GIC31_complete_genome_500	K00120,K11163	1.1.-.-
	1.2e-16	57.6
strain_GIC31_complete_genome_1265	K00121,K00001,K13953	1.1.1.284	1.2e-31	57.9
strain_GIC31_complete_genome_2151	K00121,K00001,K13953	1.1.1.284	4e-20	56.7
strain_GIC31_complete_genome_1265	K00121,K00001,K13953	1.1.1.284	1.2e-31	53.3
strain_GIC31_complete_genome_2000	K00121,K00001,K13953	1.1.1.284	8.1e-21	40.8
strain_GIC31_complete_genome_2000	K00121,K00001,K13953	1.1.1.284	8.1e-21	29.7
strain_GIC31_complete_genome_2151	K00121,K00001,K13980,K13952,K13951	1.1.1.284	5e-21	56.1
strain_GIC31_complete_genome_1265	K00121,K00001,K13980,K13952,K13951	1.1.1.284	4.1e-26	50.3
strain_GIC31_complete_genome_1265	K00121,K00001,K13980,K13952,K13951	1.1.1.284	4.1e-26	42.1
strain_GIC31_complete_genome_311	K00121,K00001,K13980,K13952,K13951	1.1.1.284	6.1e-12	26.4
strain_GIC31_complete_genome_2000	K00121,K00001,K13980,K13952,K13951	1.1.1.284	1.1e-13	25.6
strain_GIC31_complete_genome_2151	K00121,K00001	1.1.1.284	6.8e-36	81.7
strain_GIC31_complete_genome_1265	K00121,K00001	1.1.1.284	1e-25	47.5
strain_GIC31_complete_genome_1265	K00121,K00001	1.1.1.284	1e-25	44.9
strain_GIC31_complete_genome_2000	K00121,K00001	1.1.1.284	2.4e-15	36.8
strain_GIC31_complete_genome_311	K00121,K00001	1.1.1.284	1.2e-11	29.0
strain_GIC31_complete_genome_1265	K00121,K14465	1.1.1.284	1.1e-27	54.4
strain_GIC31_complete_genome_2151	K00121,K14465	1.1.1.284	9.9e-22	52.7
