Name	Count
Isoleucyl-tRNA synthetase	1
NAD kinase	1
NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	1
Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	1
Glutamate synthase domain 2	1
Glutamate synthase domain 3	1
Small heat shock protein IbpA, HSP20 family	1
Phenylalanyl-tRNA synthetase beta subunit	1
Succinyl-CoA synthetase, alpha subunit	1
Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	2
Ornithine carbamoyltransferase	1
Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	1
Ribosomal protein L11	1
Ribosomal protein L1	1
Chorismate synthase	1
3'->5' ssDNA/RNA exonuclease TatD	1
DNA-directed RNA polymerase, beta subunit/140 kD subunit	1
DNA-directed RNA polymerase, beta' subunit/160 kD subunit	1
Ribosomal protein L3	1
Ribosomal protein L4	1
Ribosomal protein L23	1
Ribosomal protein L2	1
Ribosomal protein L22	1
Ribosomal protein S3	1
Ribosomal protein L14	1
Ribosomal protein L5	1
Lipoate-protein ligase A	1
Ribosomal protein S8	1
Ribosomal protein L6P/L9E	1
Ribosomal protein S5	1
Ribosomal protein S13	1
Ribosomal protein S11	1
tRNA U38,U39,U40 pseudouridine synthase TruA	1
Ribosomal protein L13	1
Ribosomal protein S9	1
Adenylosuccinate synthase	1
Nucleoside diphosphate kinase	1
Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	1
Imidazole glycerol phosphate synthase subunit HisF	1
Polyprenyltransferase (heme O synthase)	2
Acetyltransferase, isoleucine patch superfamily	1
Phosphoglycerate dehydrogenase or related dehydrogenase	1
Glycine/serine hydroxymethyltransferase	1
Delta-aminolevulinic acid dehydratase, porphobilinogen synthase	1
Fumarate hydratase class II	1
Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	2
23S rRNA G2445 N2-methylase RlmL	1
Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	1
3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	1
Acetoin utilization deacetylase AcuC or a related deacetylase	1
Histidyl-tRNA synthetase	1
Thymidylate kinase	1
3-phosphoglycerate kinase	1
Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	1
5-enolpyruvylshikimate-3-phosphate synthase	1
tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA	1
Imidazoleglycerol phosphate dehydratase HisB	1
Tryptophan synthase beta chain	1
Indole-3-glycerol phosphate synthase	1
Phosphoribosylanthranilate isomerase	1
Aspartate-semialdehyde dehydrogenase	1
Argininosuccinate synthase	1
AICAR transformylase/IMP cyclohydrolase PurH	1
Phosphoribosyl-AMP cyclohydrolase	1
Phosphoribosyl-ATP pyrophosphohydrolase	1
Histidinol dehydrogenase	1
Geranylgeranyl pyrophosphate synthase	1
Methionyl-tRNA synthetase	1
16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family	1
Anthranilate/para-aminobenzoate synthases component I	2
Enolase	1
Triosephosphate isomerase	1
Phosphoribosylaminoimidazole (AIR) synthetase	1
Phosphoribosylamine-glycine ligase	1
Phosphoribosylaminoimidazole-succinocarboxamide synthase	1
Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	1
7-keto-8-aminopelargonate synthetase or related enzyme	1
Nicotinate-nucleotide pyrophosphorylase	1
Tryptophan synthase alpha chain	1
Tyrosyl-tRNA synthetase	1
Ribonuclease HII	1
Argininosuccinate lyase	1
Glucose-6-phosphate isomerase	1
Dihydroorotate dehydrogenase	1
Trk-type K+ transport system, membrane component	1
Shikimate 5-dehydrogenase	1
Dolichol kinase	2
NH3-dependent NAD+ synthetase	1
Seryl-tRNA synthetase	1
Aspartyl-tRNA synthetase	1
Glutamine synthetase	1
3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase or related enzyme	2
Transaldolase/fructose-6-phosphate aldolase	1
Endonuclease III	1
Excinuclease UvrABC ATPase subunit	1
2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	1
Tryptophanyl-tRNA synthetase	1
Porphobilinogen deaminase	1
5-methylthioribose/5-deoxyribulose 1-phosphate isomerase (methionine salvage pathway), a paralog of eIF-2B alpha subunit	1
Acetyl-CoA acetyltransferase	1
Ribosomal protein S15P/S13E	1
Ribosomal protein S19	1
Ribosomal protein S17	1
DNA gyrase/topoisomerase IV, subunit B	1
DNA gyrase/topoisomerase IV, subunit A	1
Glutathione synthase, LysX or RimK-type ligase, ATP-grasp superfamily	4
5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase	1
Fructose/tagatose bisphosphate aldolase	1
S-adenosylmethionine synthetase	1
Peptidyl-tRNA hydrolase	1
Guanylate kinase	1
Transcription antitermination factor NusA, contains S1 and KH domains	1
FAD synthase	1
Ribosomal protein L16/L10AE	1
Ribosomal protein L24	1
Ribosomal protein S14	1
Ribosomal protein L15	1
Preprotein translocase subunit SecY	1
DNA-directed RNA polymerase, alpha subunit/40 kD subunit	1
Ribosomal protein L17	1
1-acyl-sn-glycerol-3-phosphate acyltransferase	1
6-phosphofructokinase	1
Cell division GTPase FtsZ	1
Thymidylate synthase	1
Ribonucleotide reductase beta subunit, ferritin-like domain	1
Ribonucleotide reductase alpha subunit	1
Superfamily I DNA or RNA helicase	1
Ribosomal protein L27	1
5-formyltetrahydrofolate cyclo-ligase	1
Thymidine phosphorylase	1
Pyridoxal 5'-phosphate synthase subunit PdxS	1
Cysteinyl-tRNA synthetase	1
Protein chain release factor RF1	1
Transcriptional and/or translational regulatory protein YebC/TACO1	2
GTP-binding protein EngB required for normal cell division	1
tRNA(Leu) C34 or U34 (ribose-2'-O)-methylase TrmL, contains SPOUT domain	1
tRNA G46 N7-methylase TrmB	1
Ribosomal protein L7/L12	1
Methionyl-tRNA formyltransferase	1
FoF1-type ATP synthase, gamma subunit	1
ABC-type phosphate transport system, periplasmic component	1
Ribosomal protein L28	1
Ribosomal protein S16	1
Peptide methionine sulfoxide reductase MsrB	1
Ribosomal protein L34	1
Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	1
Ribosome recycling factor	1
Co-chaperonin GroES (HSP10)	1
5-methylthioribulose/5-deoxyribulose/Fuculose 1-phosphate aldolase (methionine salvage, sugar degradation)	2
Dephospho-CoA kinase	1
Ribosomal protein S18	1
Fluoride ion exporter CrcB/FEX, affects chromosome condensation	2
Glycerol-3-phosphate dehydrogenase	2
Peptide deformylase	1
Ribosomal protein L10	1
2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	1
Mannitol-1-phosphate/altronate dehydrogenases	1
Exopolyphosphatase/pppGpp-phosphohydrolase	2
DNA mismatch repair ATPase MutS	1
Transcription termination/antitermination protein NusG	1
L-asparaginase/archaeal Glu-tRNAGln amidotransferase subunit D	2
Ribosomal protein L31	1
Ribosomal protein L18	1
5'-3' exonuclease Xni/ExoIX (flap endonuclease)	1
Leucyl aminopeptidase	1
Ribosomal protein L21	1
Dihydrofolate reductase	1
Translation elongation factor EF-Ts	1
Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain	1
Formamidopyrimidine-DNA glycosylase	1
Ribosomal protein L33	1
Ribosomal protein S20	1
NAD-dependent DNA ligase	1
Deoxyribose-phosphate aldolase	1
16S rRNA C1402 N4-methylase RsmH	1
Protoheme ferro-lyase (ferrochelatase)	1
FAD/FMN-containing lactate dehydrogenase/glycolate oxidase	1
Glutaredoxin-related protein	1
Phosphotransacetylase (includes Pta, EutD and phosphobutyryltransferase)	1
Malic enzyme	1
Acetate kinase	1
Cytidylate kinase	1
Orotidine-5'-phosphate decarboxylase	1
Folylpolyglutamate synthase/Dihydropteroate synthase	1
Carbonic anhydrase	1
4-hydroxy-tetrahydrodipicolinate reductase	1
Translation initiation factor IF-3	1
Ribosomal protein L35	1
Ribosomal protein L20	1
Dihydropteroate synthase	1
Cytidine deaminase	1
Glycogen synthase	1
Folate-dependent phosphoribosylglycinamide formyltransferase PurN	1
3-oxoacyl-(acyl-carrier-protein) synthase	2
Replicative DNA helicase	1
Riboflavin synthase alpha chain	1
Pyridoxal 5'-phosphate synthase subunit PdxT (glutamine amidotransferase)	1
16S rRNA C1402 (ribose-2'-O) methylase RsmI	1
Molybdenum cofactor biosynthesis enzyme MoaC	1
(p)ppGpp synthase/hydrolase, HD superfamily	2
ssRNA-specific RNase YbeY, 16S rRNA maturation enzyme	1
Lipoate synthase	1
Excinuclease UvrABC, nuclease subunit	1
DNA mismatch repair ATPase MutL	1
tRNA A37 N6-isopentenylltransferase MiaA	1
Pyridoxal 5'-phosphate homeostasis protein YggS, UPF0001 family	1
Molecular chaperone, HSP90 family	1
Ribonuclease HI	1
4-hydroxy-tetrahydrodipicolinate synthase/N-acetylneuraminate lyase	2
Malonyl CoA-acyl carrier protein transacylase	1
3-oxoacyl-[acyl-carrier-protein] synthase III	1
Glutamate dehydrogenase/leucine dehydrogenase	1
Ribosomal protein L19	1
tRNA G37 N-methylase TrmD	1
3-dehydroquinate synthetase	1
Biotin-(acetyl-CoA carboxylase) ligase	1
Preprotein translocase subunit SecF	1
Preprotein translocase subunit SecD	1
Queuine/archaeosine tRNA-ribosyltransferase	1
Phospholipid biosynthesis protein PlsY, probable glycerol-3-phosphate acyltransferase	1
Pyrroline-5-carboxylate reductase	1
Catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family	1
Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	1
Thiamine monophosphate synthase	1
Recombinational DNA repair protein RecR	1
FoF1-type ATP synthase, epsilon subunit	1
FoF1-type ATP synthase, membrane subunit a	1
16S rRNA G527 N7-methylase RsmG (former glucose-inhibited division protein B)	1
DNA primase (bacterial type)	1
Ribosomal protein L9	1
Ribosomal protein S6	1
Translation initiation factor IF-1	1
6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase	1
Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	1
Glycosidase/amylase (phosphorylase)	1
Asparagine synthetase B (glutamine-hydrolyzing)	1
Glycerol dehydrogenase or related enzyme, iron-containing ADH family	1
Citrate synthase	1
Glutamyl-tRNA reductase	1
Quinolinate synthase	1
UDP-N-acetylglucosamine 2-epimerase	1
Nucleotidyltransferase/DNA polymerase DinP involved in DNA repair	1
ABC-type iron transport system FetAB, permease component	1
Archaeal 2-phospho-L-lactate transferase/Bacterial gluconeogenesis factor, CofD/UPF0052 family	2
Protein-tyrosine-phosphatase	1
ABC-type glycerol-3-phosphate transport system, permease component	1
Fe-S cluster assembly ATPase SufC	1
Protein adenylyltransferase (AMPylase) SelO/YdiU (selenoprotein O)	1
Uncharacterized membrane protein YdjX, related to fungal oxalate transporter, TVP38/TMEM64 family	1
dTDP-4-amino-4,6-dideoxygalactose transaminase	1
Predicted esterase	1
Glycine cleavage system protein P (pyridoxal-binding), N-terminal domain	1
Glycine cleavage system protein T (aminomethyltransferase)	1
Broad specificity phosphatase PhoE	1
Uroporphyrinogen-III decarboxylase HemE	1
Ketopantoate hydroxymethyltransferase	1
Panthothenate synthetase	1
Deoxyribodipyrimidine photolyase	1
Acyl-ACP:phosphate acyltransferase (fatty acid/phospholipid biosynthesis)	1
DNA repair exonuclease SbcCD ATPase subunit	1
DNA repair exonuclease SbcCD nuclease subunit	1
Spermidine synthase (polyamine aminopropyltransferase)	1
7-methyl-GTP pyrophosphatase and related NTP pyrophosphatases, Maf/HAM1 superfamily	1
Zinc transporter ZupT	1
NAD(P)H-dependent FMN reductase	1
Aspartate/methionine/tyrosine aminotransferase	1
Threonyl-tRNA synthetase	1
Prolyl-tRNA synthetase	1
Molecular chaperone DnaK (HSP70)	1
ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component	2
tRNA U34 5-carboxymethylaminomethyl modifying enzyme MnmG/GidA	1
1,4-Dihydroxy-2-naphthoyl-CoA synthase	1
Glucose-1-phosphate adenylyltransferase (ADP-glucose pyrophosphorylase)	1
Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains	1
Phosphopantothenoylcysteine synthetase/decarboxylase CoaBC	1
N-acetyltransferase, GNAT superfamily (includes histone acetyltransferase HPA2)	2
MinD-like ATPase FlhG/YlxH, activator of the FlhF-type GTPase	2
Ribosomal protein S18 acetylase RimI and related acetyltransferases	1
Carbamoylphosphate synthase large subunit	2
Chaperonin GroEL (HSP60 family)	1
Orotate phosphoribosyltransferase	1
Phosphoribosylpyrophosphate synthetase	1
AAA+-type ATPase, SpoVK/Ycf46/Vps4 family	3
ATP-dependent Zn proteases	1
ATP-dependent Lon protease, bacterial type	1
RecA/RadA recombinase	1
Di- and tricarboxylate antiporter	1
UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase	1
Magnesium-transporting ATPase (P-type)	1
Kef-type K+ transport system, membrane component KefB	1
Molybdopterin or thiamine biosynthesis adenylyltransferase	1
MFS family permease, includes anhydromuropeptide permease AmpG	4
Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit	1
Translation elongation factor EF-G, a GTPase	1
Translation elongation factor EF-4, membrane-bound GTPase	1
tRNA U34 2-thiouridine synthase MnmA/TrmU, contains the PP-loop ATPase domain	1
Archaeal fructose-1,6-bisphosphatase or related enzyme, inositol monophosphatase family	1
DnaJ-class molecular chaperone with C-terminal Zn finger domain	1
tRNA U34 5-carboxymethylaminomethyl modifying GTPase MnmE/TrmE	1
ATPase components of ABC transporters with duplicated ATPase domains	1
Fe-S cluster carrier ATPase, Mrp/ApbC/NBP35 family	1
Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	1
Thioredoxin reductase	1
8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family	1
Leucyl-tRNA synthetase	1
DNA repair ATPase RecN	1
SAM-dependent methyltransferase	2
Zn-dependent protease with chaperone function	1
Adenine/guanine phosphoribosyltransferase or related PRPP-binding protein	1
CTP synthase (UTP-ammonia lyase)	1
Carbamoylphosphate synthase small subunit	2
Proline dehydrogenase	1
ATPase/5�-3� helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V)	1
Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component	1
Glycine cleavage system protein H (lipoate-binding)	1
Thiamine kinase or a related kinase	1
Biotin carboxyl carrier protein	1
Anthranilate/para-aminobenzoate synthase component II (glutamine amidotransferase)	2
Superfamily II DNA and RNA helicase	1
Superfamily II DNA helicase RecQ	1
IMP dehydrogenase/GMP reductase	1
GMP synthase, PP-ATPase domain/subunit	1
Selenocysteine lyase/Cysteine desulfurase	1
Ribosomal protein S4 or related protein	1
Zinc metallochaperone YeiR/ZagA and related GTPases, G3E family	1
Sugar or nucleoside kinase, ribokinase family	1
Valyl-tRNA synthetase	1
Thiol-disulfide isomerase or thioredoxin	1
Aspartate kinase	1
Uridylate kinase	1
Ca2+/Na+ antiporter	1
Serine transporter YbeC, amino acid:H+ symporter family	1
Translation initiation factor IF-2, a GTPase	1
tRNA A37 threonylcarbamoyltransferase TsaD	1
Na+-driven multidrug efflux pump, DinF/NorM/MATE family	1
Radical SAM superfamily maturase, SkfB/NifB/PqqE family	2
GTPase involved in cell partioning and DNA repair	2
Purine nucleoside phosphoramidase/Ap4A hydrolase, histidine triade (HIT) family	2
Isocitrate dehydrogenase	1
Ribosomal protein S1	1
Aspartate carbamoyltransferase, catalytic subunit	1
Signal recognition particle GTPase	1
ATP-dependent Clp protease, ATP-binding subunit ClpA	1
NAD(P)H-flavin reductase	2
FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)	1
Phosphoglycolate phosphatase, HAD superfamily	1
Anthranilate phosphoribosyltransferase, glycosyltransferase domain	1
N-acetylglutamate kinase	1
Carbamate kinase	1
DNA topoisomerase IA	1
DNA topoisomerase I, ssDNA-binding Zn-finger and Zn-ribbon domains	1
Signal recognition particle GTPase FtsY	1
Glycerol kinase	1
Excinuclease UvrABC helicase subunit UvrB	1
Exoribonuclease R	1
Phosphatidylglycerophosphate synthase	1
Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases	2
Adenylate kinase or related kinase	1
Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific	1
tRNA G18 (ribose-2'-O)-methylase SpoU	1
2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, and related enzymes	1
DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	1
Trk/Ktr K+ transport system regulatory component TrkA/KtrA/KtrC, RCK domain	2
dsRNA-specific ribonuclease	1
Uridine kinase	1
ABC-type phosphate transport system, permease component	2
CDP-diglyceride synthetase	1
Molecular chaperone GrpE (heat shock protein HSP-70)	1
L-2-hydroxyglutarate oxidase LhgO	1
Glycerol uptake facilitator or related aquaporin (Major Intrinsic protein Family)	1
Glycerophosphoryl diester phosphodiesterase	1
Membrane integrity protein DedA, putative transporter, DedA/Tvp38 family	1
DNA polymerase III, alpha subunit	1
Nucleotide-binding universal stress protein,  UspA family	1
tRNA(Arg) A34 adenosine deaminase TadA	1
Na+/proline symporter	1
DNA polymerase III sliding clamp (beta) subunit, PCNA homolog	1
Chromosomal replication initiation ATPase DnaA	1
RNase P protein component	1
mRNA degradation ribonuclease J1/J2	1
Lipoprotein signal peptidase	2
Mg2+ and Co2+ transporter CorA	1
ABC-type dipeptide/oligopeptide/nickel transport system, permease component	4
Organic radical activating enzyme NrdG/QueE	1
7-cyano-7-deazaguanine synthase (queuosine biosynthesis)	1
Superoxide dismutase	1
ABC-type Fe3+-siderophore transport system, permease component	1
Predicted Zn-dependent peptidase, M16 family	1
ABC-type Fe3+-hydroxamate transport system, periplasmic component	1
tRNA nucleotidyltransferase/poly(A) polymerase	1
nanoRNase/pAp phosphatase, hydrolyzes c-di-AMP and oligoRNAs	2
ECF-type transporter transmembrane protein EcfT	1
Predicted phosphodiesterase, calcineurin family	1
Enoyl-[acyl-carrier-protein] reductase FabI	1
Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase	1
Glutathione S-transferase	1
Cystathionine beta-lyase/cystathionine gamma-synthase	1
Predicted PurR-regulated permease PerM	1
Single-stranded DNA-binding protein	1
Serine/threonine protein phosphatase PrpC	1
Holliday junction resolvasome RuvABC DNA-binding subunit	1
Hypoxanthine-guanine phosphoribosyltransferase	1
Coproporphyrinogen-III oxidase HemN  (oxygen-independent) or related Fe-S oxidoreductase	1
FoF1-type ATP synthase, membrane subunit c/Archaeal/vacuolar-type H+-ATPase, subunit K	1
Beta-phosphoglucomutase, HAD superfamily	1
DNA-binding transcriptional regulator, ArsR family	1
Chemotaxis protein histidine kinase CheA	1
Predicted kinase, contains AAA domain	1
Ribonucleotide monophosphatase NagD, HAD superfamily	1
Endonuclease IV	1
Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit	2
Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family	1
Preprotein translocase subunit SecA (ATPase, RNA helicase)	1
2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	2
Multimeric flavodoxin WrbA, includes NAD(P)H:quinone oxidoreductase	1
Aldo/keto reductase, related to diketogulonate reductase	1
Acetyl esterase/lipase	1
Sulfate permease or related transporter, MFS superfamily	1
Carbonic anhydrase or acetyltransferase, isoleucine patch superfamily	1
cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	1
Glycine/D-amino acid oxidase (deaminating)	1
Pyridoxal reductase PdxI or related oxidoreductase, aldo/keto reductase family	2
Small-conductance mechanosensitive channel	1
Phosphopantetheine adenylyltransferase	1
Membrane-associated phospholipid phosphatase	1
Transposase	3
UDP-N-acetyl-D-mannosaminuronate dehydrogenase	1
Signal peptidase I	1
Prolipoprotein diacylglyceryltransferase	1
Alanine dehydrogenase (includes sporulation protein SpoVN)	1
Spermidine/putrescine-binding periplasmic protein	1
Phosphatidylserine decarboxylase	1
Ribonuclease PH	1
Preprotein translocase subunit SecE	1
tmRNA-binding protein	1
Uracil-DNA glycosylase	1
Protein/nucleotide deglycase, PfpI/YajL/DJ-1 family (repair of methylglyoxal-glycated proteins and nucleic acids)	1
Phosphoglycerate mutase (BPG-independent), AlkP superfamily	1
Permease of the drug/metabolite transporter (DMT) superfamily	3
Ribose 5-phosphate isomerase RpiB	1
Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains	1
Shikimate kinase	1
Phosphate uptake regulator PhoU	1
Membrane-associated serine protease, rhomboid family	1
Membrane protein insertase Oxa1/YidC/SpoIIIJ	1
UDP-N-acetylglucosamine:LPS N-acetylglucosamine transferase	1
FoF1-type ATP synthase, membrane subunit b or b'	1
FoF1-type ATP synthase, delta subunit	1
MoxR-like ATPase	1
Flavodoxin	1
DNA-binding nucleoid-associated protein YbaB/EfbC	1
Fe-S cluster assembly scaffold protein SufB	1
6-pyruvoyl-tetrahydropterin synthase	1
Asp-tRNAAsn/Glu-tRNAGln amidotransferase C subunit	1
Rieske Fe-S protein	1
ABC-type molybdate transport system, periplasmic Mo-binding protein ModA	1
Peptidoglycan/xylan/chitin deacetylase, PgdA/NodB/CDA1 family	2
Sulfite exporter TauE/SafE/YfcA and related permeases, UPF0721 family	1
Na+-dependent transporter, SNF family	1
Fe2+ or Zn2+ uptake regulation protein Fur/Zur	1
Phosphopantetheinyl transferase (holo-ACP synthase)	1
2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'- or 3'-nucleotidase, 5'-nucleotidase family	2
Fucose permease	1
Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contains LysM domain	1
ATP-dependent protease ClpP, protease subunit	1
16S rRNA G966 N2-methylase RsmD	1
1-deoxy-D-xylulose 5-phosphate reductoisomerase	1
Penicillin-binding protein 1B/1F, peptidoglycan  transglycosylase/transpeptidase	1
Membrane-associated protease RseP, regulator of RpoE activity	2
Glycyl-tRNA synthetase, beta subunit	1
Glycyl-tRNA synthetase, alpha subunit	1
Catalase	1
Glutathionylspermidine synthase, CHAP domain	1
ABC-type transport system involved in cytochrome c biogenesis, permease component	1
Predicted Rossmann fold nucleotide-binding protein DprA/Smf involved in DNA uptake	1
Membrane-anchored protein YidD, putatitve component of membrane protein insertase Oxa1/YidC/SpoIIIJ	1
Peptidyl-prolyl isomerase, parvulin family	1
4-Hydroxy-3-methylbut-2-enyl diphosphate reductase IspH	1
Cytochrome b6 maturation protein CCB3/Ycf19 and related maturases, YggT family	1
3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl carrier protein) dehydratase	1
ABC-type amino acid transport system, permease component	1
UDP-N-acetylglucosamine enolpyruvyl transferase	1
Cell division protein FtsI, peptidoglycan transpeptidase (Penicillin-binding protein 2)	2
UDP-N-acetylmuramyl tripeptide synthase	1
UDP-N-acetylmuramyl pentapeptide synthase	1
UDP-N-acetylmuramoylalanine-D-glutamate ligase	1
Peptodoglycan polymerase FtsW/RodA/SpoVE	1
UDP-N-acetylmuramate-alanine ligase MurC and related ligases, MurC/Mpl family	1
Nucleoside phosphorylase/nucleosidase, includes 5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase MtnN and futalosine hydrolase MqnB	2
Bacterial nucleoid DNA-binding protein IHF-alpha	1
Acetyl-CoA carboxylase beta subunit	1
Nitroreductase	1
Ribosome maturation factor RimP	1
NADPH-dependent 7-cyano-7-deazaguanine reductase QueF, C-terminal domain, T-fold superfamily	1
Transcription antitermination protein NusB	1
Transcription elongation factor, GreA/GreB family	1
DNA-binding ferritin-like protein (oxidative damage protectant)	2
Cytochrome c biogenesis protein CcdA	2
Alanine racemase	1
DNA-binding transcriptional regulator, MerR family	1
Cell wall-associated hydrolase, NlpC_P60 family	1
C-terminal processing protease CtpA/Prc, contains a PDZ domain	1
Glutamate racemase	1
Ribosomal silencing factor RsfS, regulates association of 30S and 50S subunits	1
7,8-dihydro-6-hydroxymethylpterin pyrophosphokinase (folate biosynthesis)	1
tRNA A37 threonylcarbamoyladenosine biosynthesis protein TsaE	1
ABC-type Zn uptake system ZnuABC, Zn-binding component ZnuA	1
Twin-arginine protein secretion pathway component TatC	1
Ribosomal 30S subunit maturation factor RimM, required for 16S rRNA processing	1
GTP cyclohydrolase II	1
S-adenosylmethionine:tRNA-ribosyltransferase-isomerase (queuine synthetase)	1
UDP-N-acetylenolpyruvoylglucosamine reductase	1
Purine-nucleoside phosphorylase	1
YqgF/RuvX protein, pre-16S rRNA maturation RNase/Holliday junction resolvase/anti-termination factor	3
Diacylglycerol kinase	1
Aminopyrimidine aminohydrolase TenA (thiamine salvage pathway)	1
Adenine C2-methylase RlmN of 23S rRNA A2503 and tRNA A37	1
4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase IspG/GcpE	1
Fe-S cluster assembly scaffold protein IscU, NifU family	1
Acyl-CoA thioesterase FadM	1
Acetyl-CoA carboxylase alpha subunit	1
23S rRNA C2501 and tRNA U34 5'-hydroxylation protein RlhA/YrrN/YrrO, U32 peptidase family	1
Adenine-specific DNA N6-methylase	1
Ribosomal protein S21	1
ABC-type amino acid transport/signal transduction system, periplasmic component/domain	2
Chemotaxis signal transduction protein CheW	1
Mannose-1-phosphate guanylyltransferase	1
Multidrug efflux pump subunit AcrB	1
ABC-type multidrug transport system, permease component	1
Heme/copper-type cytochrome/quinol oxidase, subunit 1	1
