	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000652.1_44	QGNH01000652.1	QGNH01000652.1	44	24555	25001	-1	E																								0	False	
QGNH01000652.1_45	QGNH01000652.1	QGNH01000652.1	45	25001	25258	-1	E																								0	False	
QGNH01000652.1_46	QGNH01000652.1	QGNH01000652.1	46	25269	25757	-1	E																								0	False	
QGNH01000652.1_47	QGNH01000652.1	QGNH01000652.1	47	25939	28038	-1	C	K03466	DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family																						0	False	
QGNH01000652.1_48	QGNH01000652.1	QGNH01000652.1	48	28120	28488	-1	E																								0	False	
QGNH01000652.1_49	QGNH01000652.1	QGNH01000652.1	49	28512	28736	-1	D																Protein of unknown function (DUF2637) [PF10935.11]								0	False	
QGNH01000652.1_50	QGNH01000652.1	QGNH01000652.1	50	28733	28951	-1	E																								0	False	
QGNH01000652.1_51	QGNH01000652.1	QGNH01000652.1	51	28948	29223	-1	E																								0	False	
QGNH01000652.1_52	QGNH01000652.1	QGNH01000652.1	52	29220	29396	-1	E																								0	False	
QGNH01000652.1_53	QGNH01000652.1	QGNH01000652.1	53	29393	29737	-1	E																								0	False	
QGNH01000652.1_54	QGNH01000652.1	QGNH01000652.1	54	29734	30315	-1	E																								0	False	F
QGNH01000652.1_55	QGNH01000652.1	QGNH01000652.1	55	30312	30689	-1	E			YP_009880130.1	YP_009880130.1 hypothetical protein HYP59_gp47 [Ralstonia phage RsoM1USA]	False	0.572	93.0	1.492e-21																0	False	F
QGNH01000652.1_56	QGNH01000652.1	QGNH01000652.1	56	30686	30886	-1	E																								0	False	F
QGNH01000652.1_57	QGNH01000652.1	QGNH01000652.1	57	30883	31122	-1	E																								0	False	F
QGNH01000652.1_58	QGNH01000652.1	QGNH01000652.1	58	31119	31634	-1	E																								0	False	F
QGNH01000652.1_59	QGNH01000652.1	QGNH01000652.1	59	31634	31837	-1	E																								0	False	F
QGNH01000652.1_60	QGNH01000652.1	QGNH01000652.1	60	31837	32205	-1	D																Histidine kinase-like ATPase domain [PF13581.9]								0	False	F
QGNH01000652.1_61	QGNH01000652.1	QGNH01000652.1	61	32202	32378	-1	E																								0	False	F
QGNH01000652.1_62	QGNH01000652.1	QGNH01000652.1	62	32472	32777	-1	D																MerR family regulatory protein [PF00376.26]								0	False	F
QGNH01000652.1_63	QGNH01000652.1	QGNH01000652.1	63	32898	33686	1	C	K03710	GntR family transcriptional regulator														UTRA domain [PF07702.16]; Bacterial regulatory proteins, gntR family [PF00392.24]					VOG06448	REFSEQ helix-turn-helix DNA-binding protein; Xu	Xu	0	False	F
QGNH01000652.1_64	QGNH01000652.1	QGNH01000652.1	64	33691	34725	1	D																Periplasmic binding protein [PF13458.9]								0	False	F
