	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001274.1_28	QGNH01001274.1	QGNH01001274.1	28	13371	14588	1	C	K07318	adenine-specific DNA-methyltransferase [EC:2.1.1.72]	YP_001497432.1	YP_001497432.1 DNA methyltransferase [Paramecium bursaria Chlorella virus NY2A]	False	0.211	85.0	5.528e-16								D12 class N6 adenine-specific DNA methyltransferase [PF02086.18]					VOG08969	sp|P24582|MTN3_NEILA Type II methyltransferase M.NlaIII; XhXp	Xh;Xp	0	False	
QGNH01001274.1_29	QGNH01001274.1	QGNH01001274.1	29	15006	15869	1	E																					VOG01525	sp|O64245|VG54_BPMD2 Gene 54 protein; Xu	Xu	0	False	
QGNH01001274.1_30	QGNH01001274.1	QGNH01001274.1	30	15948	16163	1	E																								0	False	
QGNH01001274.1_31	QGNH01001274.1	QGNH01001274.1	31	16129	16908	1	D																Papain family cysteine protease [PF00112.26]								0	False	
QGNH01001274.1_32	QGNH01001274.1	QGNH01001274.1	32	17064	17567	1	E																								0	False	
QGNH01001274.1_33	QGNH01001274.1	QGNH01001274.1	33	17740	18552	1	D			YP_009829581.1	YP_009829581.1 minor head protein [Pseudomonas phage PA01]	False	0.423	72.0	9.204e-13								Inorganic Pyrophosphatase [PF18823.4]								0	False	
QGNH01001274.1_34	QGNH01001274.1	QGNH01001274.1	34	18563	22819	1	E																								0	False	
QGNH01001274.1_35	QGNH01001274.1	QGNH01001274.1	35	22874	23269	1	E																								0	False	
QGNH01001274.1_36	QGNH01001274.1	QGNH01001274.1	36	23283	23627	1	E																								0	False	
QGNH01001274.1_37	QGNH01001274.1	QGNH01001274.1	37	23642	23923	1	E																								0	False	
QGNH01001274.1_38	QGNH01001274.1	QGNH01001274.1	38	23901	24128	1	E																								0	False	
QGNH01001274.1_39	QGNH01001274.1	QGNH01001274.1	39	24174	24635	1	E			YP_009191697.1	YP_009191697.1 DNA methyltransferase [Streptococcus phage T12]	False	0.476	136.0	5.67e-36													VOG03586	REFSEQ DNA methyltransferase; Xu	Xu	0	False	
QGNH01001274.1_40	QGNH01001274.1	QGNH01001274.1	40	24614	25312	1	E																								0	False	
QGNH01001274.1_41	QGNH01001274.1	QGNH01001274.1	41	25368	25907	1	E																								0	False	
QGNH01001274.1_42	QGNH01001274.1	QGNH01001274.1	42	26261	27163	1	D			YP_010767754.1	YP_010767754.1 endonuclease VII [Pseudomonas phage phiPsa267]	False	0.331	74.0	4.433e-13								Recombination endonuclease VII [PF02945.18]					VOG00650	sp|O64250|VG59_BPMD2 Gene 59 protein; Xu	Xu	0	False	
QGNH01001274.1_43	QGNH01001274.1	QGNH01001274.1	43	27144	27407	1	E																								0	False	
QGNH01001274.1_44	QGNH01001274.1	QGNH01001274.1	44	27407	27760	1	E																								0	False	
QGNH01001274.1_45	QGNH01001274.1	QGNH01001274.1	45	27750	27962	1	E																								0	False	
QGNH01001274.1_46	QGNH01001274.1	QGNH01001274.1	46	27972	28715	1	D			YP_010676965.1	YP_010676965.1 DNA methylase subunit [Shewanella phage X14]	False	0.414	126.0	4.706e-31								N-6 DNA Methylase [PF02384.19]; Methyltransferase small domain [PF05175.17]								0	False	
QGNH01001274.1_47	QGNH01001274.1	QGNH01001274.1	47	28721	29257	1	E																								0	False	
QGNH01001274.1_48	QGNH01001274.1	QGNH01001274.1	48	29310	29516	1	E																								0	False	
QGNH01001274.1_49	QGNH01001274.1	QGNH01001274.1	49	29517	31151	1	E																								0	False	
QGNH01001274.1_50	QGNH01001274.1	QGNH01001274.1	50	31151	31873	1	E																								0	False	
QGNH01001274.1_51	QGNH01001274.1	QGNH01001274.1	51	31960	33426	1	E																								0	False	
QGNH01001274.1_52	QGNH01001274.1	QGNH01001274.1	52	33499	34818	1	E			YP_009854471.1	YP_009854471.1 hypothetical protein HWC84_gp104 [Erwinia phage Hena1]	False	0.358	71.0	1.454e-11													VOG08312	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001274.1_53	QGNH01001274.1	QGNH01001274.1	53	34828	36876	1	E																								0	False	
QGNH01001274.1_54	QGNH01001274.1	QGNH01001274.1	54	36947	38824	1	D			YP_009015325.1	YP_009015325.1 portal protein [Bacillus phage G]	False	0.399	220.0	1.318e-58	MER0179746	N11	MER0179746 - family N11 unassigned peptide lyases (Catenulispora acidiphila) [N11.UPW]#N11#{peptidase unit: 318-663}~source ACU71763~	False	0.231	82.0	1.663e-14						VOG01402	sp|O31953|YONE_BACSU SPbeta prophage-derived uncharacterized protein YonE; Xu	Xu	0	False	P
QGNH01001274.1_55	QGNH01001274.1	QGNH01001274.1	55	38772	39812	1	D									MER0180123	N11	MER0180123 - family N11 unassigned peptide lyases (Synechococcus sp. PCC 7002) [N11.UPW]#N11#{peptidase unit: 142-211, 356-474}~source ACB00317~	False	0.376	61.0	1.369e-08									0	False	P
QGNH01001274.1_56	QGNH01001274.1	QGNH01001274.1	56	39860	42505	1	D			YP_009615766.1	YP_009615766.1 head morphogenesis [Gordonia phage Lennon]	False	0.268	78.0	3.328e-13								Protein of unknown function (DUF559) [PF04480.15]; Pretoxin HINT domain [PF07591.14]; REase_MTES_1575 [PF18741.4]; Hint module [PF01079.23]; Intein splicing domain [PF14890.9]								0	False	
QGNH01001274.1_57	QGNH01001274.1	QGNH01001274.1	57	42505	42891	1	E																								0	False	
QGNH01001274.1_58	QGNH01001274.1	QGNH01001274.1	58	42863	43027	1	E																								0	False	
QGNH01001274.1_59	QGNH01001274.1	QGNH01001274.1	59	43014	43700	1	E																								0	False	
QGNH01001274.1_60	QGNH01001274.1	QGNH01001274.1	60	43705	46320	1	E			YP_009015330.1	YP_009015330.1 gp19 [Bacillus phage G]	False	0.315	110.0	6.085e-23													VOG12310	REFSEQ head maturation protease; Xu	Xu	0	False	
QGNH01001274.1_61	QGNH01001274.1	QGNH01001274.1	61	46364	46837	1	E																								0	False	
QGNH01001274.1_62	QGNH01001274.1	QGNH01001274.1	62	46858	47835	1	E			YP_009015338.1	YP_009015338.1 major head protein [Bacillus phage G]	False	0.391	182.0	5.719e-49													VOG04117	sp|P19693|CAPSA_BPT3 Major capsid protein; XrXs	Xs;Xr	0	False	VF
QGNH01001274.1_63	QGNH01001274.1	QGNH01001274.1	63	47918	48484	1	E																								0	False	F
QGNH01001274.1_64	QGNH01001274.1	QGNH01001274.1	64	48545	48886	1	E																								0	False	F
QGNH01001274.1_65	QGNH01001274.1	QGNH01001274.1	65	48903	49766	1	E																								0	False	F
QGNH01001274.1_66	QGNH01001274.1	QGNH01001274.1	66	49789	51729	1	E																								0	False	F
QGNH01001274.1_67	QGNH01001274.1	QGNH01001274.1	67	52015	52206	-1	E																								0	False	F
