	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000510.1_18	QGNH01000510.1	QGNH01000510.1	18	16788	17459	1	D			YP_008129951.1	YP_008129951.1 head maturation protease [Prochlorococcus phage P-SSM3]	False	0.495	203.0	8.293000000000001e-58	MER1358783	S77	MER1358783 - family S77 non-peptidase homologues () [S77.UNW]#S77#{peptidase unit: 21-163}~source PNX49280~	False	162.0	2.328e-43	0.588	Prohead core protein serine protease [PF03420.16]					VOG00647	sp|P06807|PCPP_BPT4 Prohead core protein protease; XhXs	Xs;Xh	0	False	VPT
QGNH01000510.1_19	QGNH01000510.1	QGNH01000510.1	19	17521	19104	1	E			YP_009322546.1	YP_009322546.1 head scaffolding protein [Synechococcus phage S-CAM9]	False	0.27	79.0	7.897e-14													VOG03635	sp|Q9ZXI1|SCAF_BPAR1 Capsid assembly scaffolding protein; Xs	Xs	0	False	VT
QGNH01000510.1_20	QGNH01000510.1	QGNH01000510.1	20	19165	20481	1	D			YP_010097731.1	YP_010097731.1 major head protein [Synechococcus virus S-PRM1]	True	0.56	482.0	2.195e-150								Major capsid protein Gp23 [PF07068.14]					VOG00452	sp|P04535|CAPSH_BPT4 Major capsid protein; XhXs	Xs;Xh	0	False	VT
QGNH01000510.1_21	QGNH01000510.1	QGNH01000510.1	21	20624	21622	1	D			YP_010110619.1	YP_010110619.1 homing endonuclease [uncultured phage cr1_1]	False	0.378	89.0	9.56e-18								GIY-YIG catalytic domain [PF01541.27]					VOG00495	sp|P19895|SEGD_BPT4 Putative endonuclease segD; Xu	Xu	0	False	T
QGNH01000510.1_22	QGNH01000510.1	QGNH01000510.1	22	21629	21958	1	E																								0	False	T
QGNH01000510.1_23	QGNH01000510.1	QGNH01000510.1	23	22073	22711	1	D			YP_010357643.1	YP_010357643.1 Eco29kI restriction endonuclease [Haloarcula virus HJTV-2]	False	0.467	155.0	1.2459999999999998e-41								Eco29kI restriction endonuclease [PF09517.13]								0	False	T
QGNH01000510.1_24	QGNH01000510.1	QGNH01000510.1	24	22719	23900	1	E																								0	False	T
QGNH01000510.1_25	QGNH01000510.1	QGNH01000510.1	25	23897	25051	1	E																								0	False	T
QGNH01000510.1_26	QGNH01000510.1	QGNH01000510.1	26	25439	25675	-1	E																								0	False	T
QGNH01000510.1_27	QGNH01000510.1	QGNH01000510.1	27	26419	26652	-1	E																								0	False	T
QGNH01000510.1_28	QGNH01000510.1	QGNH01000510.1	28	26645	27106	-1	E			YP_009907949.1	YP_009907949.1 hypothetical protein H3H24_gp04 [Escherichia phage SH2026Stx1]	False	0.3	65.0	1.464e-11																0	False	T
QGNH01000510.1_29	QGNH01000510.1	QGNH01000510.1	29	27111	27380	-1	E																								0	False	T
QGNH01000510.1_30	QGNH01000510.1	QGNH01000510.1	30	27398	27655	-1	E																					VOG03506	REFSEQ hypothetical protein; Xu	Xu	0	False	T
QGNH01000510.1_31	QGNH01000510.1	QGNH01000510.1	31	27655	27885	-1	E																								0	False	T
QGNH01000510.1_32	QGNH01000510.1	QGNH01000510.1	32	27882	28094	-1	E																								0	False	T
QGNH01000510.1_33	QGNH01000510.1	QGNH01000510.1	33	28127	28789	-1	E																								0	False	T
QGNH01000510.1_34	QGNH01000510.1	QGNH01000510.1	34	28793	28960	-1	E																								0	False	T
QGNH01000510.1_35	QGNH01000510.1	QGNH01000510.1	35	28957	29214	-1	E																								0	False	T
QGNH01000510.1_36	QGNH01000510.1	QGNH01000510.1	36	29289	30443	-1	D			YP_009997125.1	YP_009997125.1 DUF932 domain-containing protein [Synechococcus virus S-ESS1]	False	0.26	137.0	3.441e-33								Domain of unknown function (DUF932) [PF06067.14]					VOG04221	REFSEQ hypothetical protein; Xu	Xu	0	False	T
QGNH01000510.1_37	QGNH01000510.1	QGNH01000510.1	37	30522	30686	-1	E																								0	False	T
QGNH01000510.1_38	QGNH01000510.1	QGNH01000510.1	38	30862	31017	-1	E																								0	False	T
QGNH01000510.1_39	QGNH01000510.1	QGNH01000510.1	39	31091	31633	1	E			YP_004323494.1	YP_004323494.1 head-proximal tip of tail tube tail completion + sheath stabilizer protein [Prochlorococcus phage P-HM2]	False	0.328	91.0	7.651e-20																0	False	T
QGNH01000510.1_40	QGNH01000510.1	QGNH01000510.1	40	31673	31894	1	E																								0	False	T
QGNH01000510.1_41	QGNH01000510.1	QGNH01000510.1	41	31910	32158	1	E																								0	False	T
QGNH01000510.1_42	QGNH01000510.1	QGNH01000510.1	42	32169	32957	1	C	K07074	uncharacterized protein	YP_010013962.1	YP_010013962.1 nucleotidyltransferase [Mycobacterium phage MrMagoo]	False	0.43	192.0	1.3549999999999996e-53								RNA repair pathway DNA polymerase beta family [PF10127.12]					VOG01053	sp|P39242|Y05G_BPT4 Uncharacterized 38.9 kDa protein in nrdC-mobD intergenic region; Xu	Xu	0	False	T
QGNH01000510.1_43	QGNH01000510.1	QGNH01000510.1	43	33176	33649	1	D			YP_009212296.1	YP_009212296.1 UvsY [Sinorhizobium phage phiN3]	False	0.321	71.0	1.553e-13								Recombination, repair and ssDNA binding protein UvsY [PF11056.11]					VOG02596	sp|P04537|UVSY_BPT4 Recombination protein uvsY; Xr	Xr	0	False	VT
QGNH01000510.1_44	QGNH01000510.1	QGNH01000510.1	44	33646	34659	1	D			YP_010772396.1	YP_010772396.1 adenine-specific methyltransferase [Methanoculleus virus L4768]	False	0.352	213.0	1.337e-59								DNA methylase [PF01555.21]								0	False	T
QGNH01000510.1_45	QGNH01000510.1	QGNH01000510.1	45	34700	35569	1	E																								0	False	T
QGNH01000510.1_46	QGNH01000510.1	QGNH01000510.1	46	35585	37078	1	D			YP_009325114.1	YP_009325114.1 DNA helicase [Synechococcus phage S-WAM1]	False	0.312	213.0	1.685e-57								Type III restriction enzyme, res subunit [PF04851.18]					VOG00203	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	T
QGNH01000510.1_47	QGNH01000510.1	QGNH01000510.1	47	37075	37545	1	E																								0	False	T
QGNH01000510.1_48	QGNH01000510.1	QGNH01000510.1	48	38083	38805	1	E			YP_007517965.1	YP_007517965.1 late sigma transcription factor [Pelagibacter phage HTVC008M]	False	0.498	144.0	3.058e-37													VOG07256	sp|P04524|SIGML_BPT4 RNA polymerase sigma-like factor; XhXr	Xr;Xh	0	False	VT
QGNH01000510.1_49	QGNH01000510.1	QGNH01000510.1	49	38848	39969	1	C	K26048	Escherichia phage exonuclease subunit 1 [EC:3.1.11.-]	YP_009142958.1	YP_009142958.1 SbcD-like subunit of palindrome specific endonuclease [Sinorhizobium phage phiM12]	False	0.396	247.0	1.484e-70								Calcineurin-like phosphoesterase superfamily domain [PF12850.10]					VOG00413	sp|P04521|EXO1_BPT4 Exonuclease subunit 1; Xp	Xp	0	False	T
QGNH01000510.1_50	QGNH01000510.1	QGNH01000510.1	50	39966	40292	1	E			NP_817549.1	NP_817549.1 DNA methyltransferase [Mycobacterium phage Cjw1]	False	0.6	78.0	1.648e-16																0	False	T
QGNH01000510.1_51	QGNH01000510.1	QGNH01000510.1	51	40292	41992	1	D			YP_008125654.1	YP_008125654.1 SbcC-like subunit of palindrome specific endonuclease [Synechococcus phage S-CAM8]	True	0.367	348.0	2.144e-102								AAA domain [PF13476.9]; RecF/RecN/SMC N terminal domain [PF02463.22]; P-loop containing region of AAA domain [PF13555.9]					VOG00264	sp|P04522|EXO2_BPT4 Exonuclease subunit 2; XhXp	Xh;Xp	0	False	T
QGNH01000510.1_52	QGNH01000510.1	QGNH01000510.1	52	42027	42509	1	E																								0	False	T
QGNH01000510.1_53	QGNH01000510.1	QGNH01000510.1	53	42547	42852	1	E																								0	False	T
QGNH01000510.1_54	QGNH01000510.1	QGNH01000510.1	54	43014	43925	1	E			YP_009142954.1	YP_009142954.1 hypothetical protein AB690_gp034 [Sinorhizobium phage phiM12]	False	0.512	296.0	1.021e-88													VOG01514	REFSEQ hypothetical protein; Xu	Xu	0	False	T
QGNH01000510.1_55	QGNH01000510.1	QGNH01000510.1	55	43956	44720	1	E			YP_010678924.1	YP_010678924.1 deoxynucleoside monophosphate kinase [Pseudomonas phage vB_PaeM_PA5oct]	False	0.338	119.0	1.55e-28													VOG02121	sp|Q7Y4Y9|DNMK_BPR69 Deoxynucleotide monophosphate kinase; Xh	Xh	0	False	T
QGNH01000510.1_56	QGNH01000510.1	QGNH01000510.1	56	44739	44966	-1	E																								0	False	T
QGNH01000510.1_57	QGNH01000510.1	QGNH01000510.1	57	45152	45865	1	E			YP_007517980.1	YP_007517980.1 DNA polymerase processivity factor [Pelagibacter phage HTVC008M]	False	0.278	92.0	1.214e-19													VOG07267	sp|P04525|CLAMP_BPT4 Sliding clamp; Xr	Xr	0	False	VT
QGNH01000510.1_58	QGNH01000510.1	QGNH01000510.1	58	45870	46013	1	E																								0	False	T
QGNH01000510.1_59	QGNH01000510.1	QGNH01000510.1	59	46010	46963	1	D			YP_007517981.1	YP_007517981.1 clamp loader of DNA polymerase [Pelagibacter phage HTVC008M]	False	0.479	269.0	3.32e-79								DNA polymerase III, delta subunit [PF13177.9]; ATPase family associated with various cellular activities (AAA) [PF00004.32]; Rad17 P-loop domain [PF03215.18]; AAA domain (dynein-related subfamily) [PF07728.17]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.15]; AAA domain [PF13173.9]					VOG00282	sp|O64301|LOADL_BPR69 Sliding-clamp-loader large subunit; XhXr	Xr;Xh	0	False	VT
QGNH01000510.1_60	QGNH01000510.1	QGNH01000510.1	60	47157	47738	1	E																								1	False	T
QGNH01000510.1_61	QGNH01000510.1	QGNH01000510.1	61	47735	48157	1	D																Bacteriophage clamp loader A subunit [PF16790.8]					VOG07251	sp|P04527|LOADS_BPT4 Sliding-clamp-loader small subunit; Xr	Xr	0	False	VT
QGNH01000510.1_62	QGNH01000510.1	QGNH01000510.1	62	48186	48611	1	D			YP_008125669.1	YP_008125669.1 translation repressor [Synechococcus phage S-CAM8]	False	0.567	135.0	6.377e-36								Bacteriophage translational regulator [PF01818.20]					VOG03886	sp|P69626|REGA_BPT6 Translation repressor protein; Xr	Xr	0	False	VT
QGNH01000510.1_63	QGNH01000510.1	QGNH01000510.1	63	48626	49102	1	C	K01185	lysozyme [EC:3.2.1.17]	YP_009191752.1	YP_009191752.1 endolysin [Salmonella phage SEN5]	False	0.362	84.0	7.306e-18								Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	T
QGNH01000510.1_64	QGNH01000510.1	QGNH01000510.1	64	49130	49483	1	E																								0	False	T
QGNH01000510.1_65	QGNH01000510.1	QGNH01000510.1	65	49571	49756	-1	E																								0	False	T
QGNH01000510.1_66	QGNH01000510.1	QGNH01000510.1	66	49866	52652	1	D			YP_009791318.1	YP_009791318.1 DNA polymerase [Synechococcus phage Bellamy]	True	0.361	548.0	2.331000000000001e-165								DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]					VOG00345	sp|Q38087|DPOL_BPR69 DNA-directed DNA polymerase; XhXr	Xr;Xh	0	False	VT
QGNH01000510.1_67	QGNH01000510.1	QGNH01000510.1	67	53006	54070	1	D			YP_007517990.1	YP_007517990.1 RecA-like protein [Pelagibacter phage HTVC008M]	False	0.495	291.0	4.622e-86								recA bacterial DNA recombination protein [PF00154.24]; Rad51 [PF08423.14]; KaiC [PF06745.16]					VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	VT
QGNH01000510.1_68	QGNH01000510.1	QGNH01000510.1	68	54070	54291	1	E																								0	False	T
QGNH01000510.1_69	QGNH01000510.1	QGNH01000510.1	69	54291	54869	1	D			YP_009207556.1	YP_009207556.1 hypothetical protein AVV29_gp120 [Vibrio phage phi 3]	False	0.467	131.0	1.617e-33								DNA N-6-adenine-methyltransferase (Dam) [PF05869.14]								0	False	T
QGNH01000510.1_70	QGNH01000510.1	QGNH01000510.1	70	54918	56375	1	D			YP_009810901.1	YP_009810901.1 DNA primase/helicase [Synechococcus phage S-T4]	True	0.5	404.0	1.316e-122								DnaB-like helicase C terminal domain [PF03796.18]					VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	VT
QGNH01000510.1_71	QGNH01000510.1	QGNH01000510.1	71	56469	57233	1	E																								0	False	T
QGNH01000510.1_72	QGNH01000510.1	QGNH01000510.1	72	57263	57526	1	E																								0	False	T
QGNH01000510.1_73	QGNH01000510.1	QGNH01000510.1	73	57530	57934	1	E																								0	False	T
QGNH01000510.1_74	QGNH01000510.1	QGNH01000510.1	74	57960	58529	1	D			YP_007518000.1	YP_007518000.1 5'-3' deoxyribonucleotidase [Pelagibacter phage HTVC008M]	False	0.318	81.0	1.3e-16								5' nucleotidase, deoxy (Pyrimidine), cytosolic type C protein (NT5C) [PF06941.15]					VOG00418	sp|P59935|53DR_BPKV4 Putative 5'(3')-deoxyribonucleotidase; Xu	Xu	0	False	T
QGNH01000510.1_75	QGNH01000510.1	QGNH01000510.1	75	58644	59312	1	E																								0	False	T
QGNH01000510.1_76	QGNH01000510.1	QGNH01000510.1	76	59444	59725	1	E																								0	False	T
QGNH01000510.1_77	QGNH01000510.1	QGNH01000510.1	77	59732	60400	1	E																								0	False	TF
QGNH01000510.1_78	QGNH01000510.1	QGNH01000510.1	78	60422	60811	1	E			YP_009324336.1	YP_009324336.1 hypothetical protein BOW91_gp078 [Synechococcus phage S-WAM2]	False	0.468	87.0	1.453e-19													VOG07700	REFSEQ hypothetical protein; Xu	Xu	0	False	TF
QGNH01000510.1_79	QGNH01000510.1	QGNH01000510.1	79	60754	61599	1	E			YP_007518007.1	YP_007518007.1 hypothetical protein I899_gp141 [Pelagibacter phage HTVC008M]	False	0.403	98.0	2.711e-21													VOG08076	REFSEQ hypothetical protein; Xu	Xu	0	False	TF
QGNH01000510.1_80	QGNH01000510.1	QGNH01000510.1	80	61602	62096	1	E																								0	False	TF
QGNH01000510.1_81	QGNH01000510.1	QGNH01000510.1	81	62124	62657	1	E																								0	False	TF
QGNH01000510.1_82	QGNH01000510.1	QGNH01000510.1	82	62670	63767	1	E			YP_010106211.1	YP_010106211.1 DNA primase [Phage NBEco003]	False	0.285	149.0	3.251e-37																0	False	TF
QGNH01000510.1_83	QGNH01000510.1	QGNH01000510.1	83	63794	64603	1	E																					VOG01359	REFSEQ pyrophosphatase; Xu	Xu	0	False	TF
QGNH01000510.1_84	QGNH01000510.1	QGNH01000510.1	84	64600	64866	1	E																								0	False	TF
