	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001128.1_38	QGNH01001128.1	QGNH01001128.1	38	28565	30076	-1	D			YP_009594821.1	YP_009594821.1 DEAD/DEAH box helicase family protein [Pectinobacterium phage vB_PcaM_CBB]	False	0.21	88.0	8.333e-17								Type III restriction enzyme, res subunit [PF04851.18]; DEAD/DEAH box helicase [PF00270.32]					VOG00203	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	
QGNH01001128.1_39	QGNH01001128.1	QGNH01001128.1	39	30254	32026	1	C	K04077	chaperonin GroEL [EC:5.6.1.7]	YP_010356609.1	YP_010356609.1 chaperonin groEL [Cellulophaga phage Calle_1]	False	0.258	181.0	6.2180000000000006e-46								TCP-1/cpn60 chaperonin family [PF00118.27]					VOG10769	sp|A8Z640|CH60_SULMW Chaperonin GroEL; Xh	Xh	0	False	
QGNH01001128.1_40	QGNH01001128.1	QGNH01001128.1	40	32350	32712	1	E																								0	False	
QGNH01001128.1_41	QGNH01001128.1	QGNH01001128.1	41	32993	33850	1	D			YP_009904503.1	YP_009904503.1 hypothetical protein H1O17_gp125 [Burkholderia phage BcepSauron]	False	0.341	90.0	1.701e-18								REase_MTES_1575 [PF18741.4]								0	False	
QGNH01001128.1_42	QGNH01001128.1	QGNH01001128.1	42	33840	35699	1	C	K06909	phage terminase large subunit	YP_010683488.1	YP_010683488.1 terminase large subunit [Streptococcus phage SW18]	False	0.247	60.0	6.697e-08																0	False	
QGNH01001128.1_43	QGNH01001128.1	QGNH01001128.1	43	35687	36205	1	D			YP_009701834.1	YP_009701834.1 GIY-YIG catalytic domain-containing endonuclease [Paramecium bursaria Chlorella virus CVA-1]	False	0.352	90.0	1.09e-19								Putative endonuclease segE, GIY-YIG domain [PF19835.2]; GIY-YIG catalytic domain [PF01541.27]					VOG00100	REFSEQ homing endonuclease; Xu	Xu	0	False	
QGNH01001128.1_44	QGNH01001128.1	QGNH01001128.1	44	36235	37710	1	E																								0	False	
QGNH01001128.1_45	QGNH01001128.1	QGNH01001128.1	45	37731	39590	1	D			YP_002300346.1	YP_002300346.1 portal protein [Bacillus phage SPO1]	False	0.228	128.0	4.835e-29								Phage portal protein [PF04860.15]					VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xr;Xs;Xh;Xp	0	False	V
QGNH01001128.1_46	QGNH01001128.1	QGNH01001128.1	46	39600	40283	1	E																								0	False	
QGNH01001128.1_47	QGNH01001128.1	QGNH01001128.1	47	40287	41057	1	E																								0	False	
QGNH01001128.1_48	QGNH01001128.1	QGNH01001128.1	48	41733	41969	-1	E																								0	False	
QGNH01001128.1_49	QGNH01001128.1	QGNH01001128.1	49	41959	42198	-1	E																								0	False	
QGNH01001128.1_50	QGNH01001128.1	QGNH01001128.1	50	42176	43024	-1	D			YP_009810401.1	YP_009810401.1 RNA ligase [Caulobacter phage CcrSC]	False	0.456	133.0	7.173e-33								RNA ligase [PF09414.13]					VOG31445	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001128.1_51	QGNH01001128.1	QGNH01001128.1	51	43025	43432	-1	E																								0	False	
QGNH01001128.1_52	QGNH01001128.1	QGNH01001128.1	52	43450	43683	-1	E																								0	False	
QGNH01001128.1_53	QGNH01001128.1	QGNH01001128.1	53	43680	44828	-1	D			YP_004347077.1	YP_004347077.1 ATP-dependent DNA ligase [Lausannevirus]	False	0.308	194.0	1.7119999999999998e-52								ATP dependent DNA ligase domain [PF01068.24]; DNA ligase OB-like domain [PF14743.9]					VOG00242	sp|P00970|DNLI_BPT4 DNA ligase; XhXr	Xr;Xh	0	False	V
QGNH01001128.1_54	QGNH01001128.1	QGNH01001128.1	54	44825	45160	-1	E																								0	False	
QGNH01001128.1_55	QGNH01001128.1	QGNH01001128.1	55	45157	45420	-1	E																								0	False	
QGNH01001128.1_56	QGNH01001128.1	QGNH01001128.1	56	45417	46229	-1	D			YP_009481557.1	YP_009481557.1 Isopenicillin N synthase domain containing protein [Pandoravirus macleodensis]	False	0.225	70.0	5.468e-12								2OG-Fe(II) oxygenase superfamily [PF03171.23]; non-haem dioxygenase in morphine synthesis N-terminal [PF14226.9]								0	False	MK
QGNH01001128.1_57	QGNH01001128.1	QGNH01001128.1	57	46287	46799	1	D																Family of unknown function (DUF5675) [PF18925.3]					VOG03732	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001128.1_58	QGNH01001128.1	QGNH01001128.1	58	46792	47031	-1	E																								0	False	
QGNH01001128.1_59	QGNH01001128.1	QGNH01001128.1	59	47028	47609	-1	E																								0	False	
QGNH01001128.1_60	QGNH01001128.1	QGNH01001128.1	60	47734	48177	-1	C	K15529	ADP-ribose 1''-phosphate phosphatase [EC:3.1.3.84]														Macro domain [PF01661.24]								0	False	
QGNH01001128.1_61	QGNH01001128.1	QGNH01001128.1	61	48321	48809	-1	D			YP_010738415.1	YP_010738415.1 hypothetical protein P9A45_gp70 [Stenotrophomonas phage A1432]	False	0.532	161.0	1.442e-44								NADAR domain [PF08719.14]								0	False	
QGNH01001128.1_62	QGNH01001128.1	QGNH01001128.1	62	48809	50299	-1	C	K03462	nicotinamide phosphoribosyltransferase [EC:2.4.2.12]	YP_010679348.1	YP_010679348.1 nicotinamide phosphoribosyl transferase [Bacillus phage PBC2]	True	0.624	599.0	7.726999999999998e-190								Nicotinate phosphoribosyltransferase (NAPRTase) family [PF04095.19]; Nicotinamide phosphoribosyltransferase, N-terminal domain [PF18127.4]					VOG00801	sp|Q99KQ4|NAMPT_MOUSE Nicotinamide phosphoribosyltransferase; Xh	Xh	0	False	MK
QGNH01001128.1_63	QGNH01001128.1	QGNH01001128.1	63	50301	51092	-1	C	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	YP_006987749.1	YP_006987749.1 ribose-phosphate pyrophosphokinase [Cronobacter phage vB_CsaP_GAP52]	False	0.375	135.0	6.225e-34								Phosphoribosyl synthetase-associated domain [PF14572.9]; Phosphoribosyl transferase domain [PF00156.30]					VOG07355	sp|Q0C5A1|KPRS_HYPNA Ribose-phosphate pyrophosphokinase; XhXr	Xr;Xh	0	False	VM
QGNH01001128.1_64	QGNH01001128.1	QGNH01001128.1	64	51200	51742	-1	E			YP_009223806.1	YP_009223806.1 HNH endonuclease [Geobacillus virus E3]	False	0.283	69.0	1.992e-12																0	False	
QGNH01001128.1_65	QGNH01001128.1	QGNH01001128.1	65	51967	52545	-1	E			YP_010678910.1	YP_010678910.1 hypothetical protein PQE65_gp304 [Pseudomonas phage vB_PaeM_PA5oct]	False	0.248	64.0	1.472e-10																0	False	
QGNH01001128.1_66	QGNH01001128.1	QGNH01001128.1	66	52672	54657	-1	E																								0	False	
QGNH01001128.1_67	QGNH01001128.1	QGNH01001128.1	67	54860	55336	1	E																								0	False	
QGNH01001128.1_68	QGNH01001128.1	QGNH01001128.1	68	55363	56532	1	E																								0	False	
QGNH01001128.1_69	QGNH01001128.1	QGNH01001128.1	69	56556	57956	1	E																					VOG02591	sp|Q6Y7S3|CAPSD_BPPGK Major capsid protein; Xs	Xs	0	False	V
QGNH01001128.1_70	QGNH01001128.1	QGNH01001128.1	70	58037	58732	1	C	K07096	uncharacterized protein	YP_010114451.1	YP_010114451.1 metallo-phosphoesterase [Flavobacterium phage vB_FspM_immuto_2-6A]	False	0.415	155.0	3.4969999999999995e-41								Metallophosphoesterase, calcineurin superfamily [PF14582.9]					VOG00211	sp|Q5UQ73|YL509_MIMIV Uncharacterized protein L509; Xu	Xu	0	False	
QGNH01001128.1_71	QGNH01001128.1	QGNH01001128.1	71	58790	60673	1	D																Ice-binding-like [PF11999.11]; Chitobiase/beta-hexosaminidase C-terminal domain [PF13290.9]; Fn3 associated [PF13287.9]	CBM56	CBM56 beta-1,3-glucan binding function demonstrated by Yamamoto et al. (1998) FEBS Letters 433:41-43 [PMID: 9738929]		CBM56.hmm				0	False	
QGNH01001128.1_72	QGNH01001128.1	QGNH01001128.1	72	60734	61144	-1	D			YP_009596169.1	YP_009596169.1 endolysin; inhibits RNA polymerase [Pseudomonas phage VSW-3]	False	0.536	114.0	9.415999999999999e-29								dATP/dGTP diphosphohydrolase, N-terminal [PF18909.3]					VOG04108	REFSEQ dCMP deaminase; Xu	Xu	0	False	
QGNH01001128.1_73	QGNH01001128.1	QGNH01001128.1	73	61249	61698	1	E																								0	False	
QGNH01001128.1_74	QGNH01001128.1	QGNH01001128.1	74	61698	62531	1	E																					VOG07388	REFSEQ tail fiber protein; Xu	Xu	0	False	
QGNH01001128.1_75	QGNH01001128.1	QGNH01001128.1	75	62531	63595	1	E																								0	False	
QGNH01001128.1_76	QGNH01001128.1	QGNH01001128.1	76	63596	64105	1	E																								0	False	
QGNH01001128.1_77	QGNH01001128.1	QGNH01001128.1	77	64107	64277	1	E																								0	False	
QGNH01001128.1_78	QGNH01001128.1	QGNH01001128.1	78	64277	65242	1	E																								0	False	
QGNH01001128.1_79	QGNH01001128.1	QGNH01001128.1	79	65289	65795	1	E																								0	False	
QGNH01001128.1_80	QGNH01001128.1	QGNH01001128.1	80	65809	66129	1	E																								0	False	
QGNH01001128.1_81	QGNH01001128.1	QGNH01001128.1	81	66122	68119	1	D																minimal CRISPR polymerase domain [PF18182.4]								0	False	
QGNH01001128.1_82	QGNH01001128.1	QGNH01001128.1	82	68342	69139	1	E																								0	False	
QGNH01001128.1_83	QGNH01001128.1	QGNH01001128.1	83	69139	70143	1	E																								0	False	
QGNH01001128.1_84	QGNH01001128.1	QGNH01001128.1	84	70272	71063	1	E																								0	False	
QGNH01001128.1_85	QGNH01001128.1	QGNH01001128.1	85	71092	71352	1	E																								0	False	
QGNH01001128.1_86	QGNH01001128.1	QGNH01001128.1	86	71365	73524	1	E																								0	False	
QGNH01001128.1_87	QGNH01001128.1	QGNH01001128.1	87	73550	74050	1	E																								0	False	
QGNH01001128.1_88	QGNH01001128.1	QGNH01001128.1	88	74135	74587	1	E																								0	False	
QGNH01001128.1_89	QGNH01001128.1	QGNH01001128.1	89	74599	79494	1	E																								0	False	
QGNH01001128.1_90	QGNH01001128.1	QGNH01001128.1	90	79520	79792	1	E																								0	False	
QGNH01001128.1_91	QGNH01001128.1	QGNH01001128.1	91	79789	80190	-1	E																								0	False	
QGNH01001128.1_92	QGNH01001128.1	QGNH01001128.1	92	80181	80474	-1	E																								0	False	
QGNH01001128.1_93	QGNH01001128.1	QGNH01001128.1	93	80471	80647	-1	E																								0	False	
QGNH01001128.1_94	QGNH01001128.1	QGNH01001128.1	94	81084	81458	1	E																								0	False	
QGNH01001128.1_95	QGNH01001128.1	QGNH01001128.1	95	81458	81781	1	E																								0	False	
QGNH01001128.1_96	QGNH01001128.1	QGNH01001128.1	96	82504	82899	-1	E																								0	False	
QGNH01001128.1_97	QGNH01001128.1	QGNH01001128.1	97	82896	83216	-1	E																								0	False	
QGNH01001128.1_98	QGNH01001128.1	QGNH01001128.1	98	83225	83497	-1	E																								0	False	
QGNH01001128.1_99	QGNH01001128.1	QGNH01001128.1	99	83756	84235	1	E																								0	False	
QGNH01001128.1_100	QGNH01001128.1	QGNH01001128.1	100	84235	84708	1	E																								0	False	
QGNH01001128.1_101	QGNH01001128.1	QGNH01001128.1	101	84703	84939	-1	E																								0	False	
QGNH01001128.1_102	QGNH01001128.1	QGNH01001128.1	102	84941	85111	-1	E																								0	False	
QGNH01001128.1_103	QGNH01001128.1	QGNH01001128.1	103	85121	85345	-1	E																								0	False	
QGNH01001128.1_104	QGNH01001128.1	QGNH01001128.1	104	85345	85782	-1	D																SpoU rRNA Methylase family [PF00588.22]								0	False	
QGNH01001128.1_105	QGNH01001128.1	QGNH01001128.1	105	85779	86024	-1	E																								0	False	
QGNH01001128.1_106	QGNH01001128.1	QGNH01001128.1	106	86017	86277	-1	E																								0	False	
QGNH01001128.1_107	QGNH01001128.1	QGNH01001128.1	107	86261	87073	-1	C	K10761	tRNA(His) guanylyltransferase [EC:2.7.7.79]	YP_009206969.1	YP_009206969.1 tRNA-His guanylyltransferase [Bacillus phage TsarBomba]	False	0.439	201.0	2.557e-56								tRNAHis guanylyltransferase [PF04446.15]; Thg1 C terminal domain [PF14413.9]					VOG09745	sp|Q5UP24|YR259_MIMIV Uncharacterized protein R259; Xu	Xu	0	False	
QGNH01001128.1_108	QGNH01001128.1	QGNH01001128.1	108	87070	88389	-1	C	K08900	mitochondrial chaperone BCS1	YP_009609226.1	YP_009609226.1 hypothetical protein FDI21_gp231 [Pseudomonas phage Noxifer]	False	0.277	164.0	1.3509999999999999e-41								BCS1 N terminal [PF08740.14]; ATPase family associated with various cellular activities (AAA) [PF00004.32]					VOG00101	REFSEQ AAA family ATPase; Xu	Xu	0	False	
QGNH01001128.1_109	QGNH01001128.1	QGNH01001128.1	109	88389	88589	-1	E																								0	False	
QGNH01001128.1_110	QGNH01001128.1	QGNH01001128.1	110	88586	88843	-1	E																								0	False	
QGNH01001128.1_111	QGNH01001128.1	QGNH01001128.1	111	88840	89028	-1	E																								0	False	
QGNH01001128.1_112	QGNH01001128.1	QGNH01001128.1	112	89025	89351	-1	E																								0	False	
QGNH01001128.1_113	QGNH01001128.1	QGNH01001128.1	113	89348	89545	-1	E																								0	False	
QGNH01001128.1_114	QGNH01001128.1	QGNH01001128.1	114	89520	89744	-1	E																								0	False	
QGNH01001128.1_115	QGNH01001128.1	QGNH01001128.1	115	89731	89940	-1	E																								0	False	
QGNH01001128.1_116	QGNH01001128.1	QGNH01001128.1	116	89918	90238	-1	E																								0	False	
QGNH01001128.1_117	QGNH01001128.1	QGNH01001128.1	117	90235	90501	-1	E																								0	False	
QGNH01001128.1_118	QGNH01001128.1	QGNH01001128.1	118	90498	90770	-1	E																								0	False	
QGNH01001128.1_119	QGNH01001128.1	QGNH01001128.1	119	90767	90964	-1	E																								0	False	
QGNH01001128.1_120	QGNH01001128.1	QGNH01001128.1	120	90973	91356	-1	E																					VOG04368	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001128.1_121	QGNH01001128.1	QGNH01001128.1	121	91356	91586	-1	E																								0	False	
QGNH01001128.1_122	QGNH01001128.1	QGNH01001128.1	122	91987	92730	-1	D																PA14 domain [PF07691.15]								0	False	
QGNH01001128.1_123	QGNH01001128.1	QGNH01001128.1	123	92734	92949	-1	E																								0	False	
QGNH01001128.1_124	QGNH01001128.1	QGNH01001128.1	124	92888	93142	-1	E																								0	False	
QGNH01001128.1_125	QGNH01001128.1	QGNH01001128.1	125	93142	94098	-1	E			YP_003969030.1	YP_003969030.1 RIIB lysis inhibitor [Aeromonas phage phiAS4]	False	0.42	164.0	7.16e-43													VOG00728	sp|P03691|VR2B_BPT4 Protein rIIB; XhXr	Xr;Xh	0	False	V
QGNH01001128.1_126	QGNH01001128.1	QGNH01001128.1	126	94101	96218	-1	E			YP_009839329.1	YP_009839329.1 RIIA lysis inhibitor [Streptomyces phage Blueeyedbeauty]	False	0.231	126.0	3.115e-28													VOG00493	sp|P03690|VR2A_BPT4 Protein rIIA; XhXr	Xr;Xh	0	False	V
QGNH01001128.1_127	QGNH01001128.1	QGNH01001128.1	127	96219	96692	-1	E																								0	False	
QGNH01001128.1_128	QGNH01001128.1	QGNH01001128.1	128	96694	96900	-1	E																								0	False	
QGNH01001128.1_129	QGNH01001128.1	QGNH01001128.1	129	96897	97427	-1	E																								0	False	
QGNH01001128.1_130	QGNH01001128.1	QGNH01001128.1	130	97381	97680	-1	E																								0	False	
QGNH01001128.1_131	QGNH01001128.1	QGNH01001128.1	131	97689	97991	-1	D																PHB/PHA accumulation regulator DNA-binding domain [PF07879.14]								0	False	
QGNH01001128.1_132	QGNH01001128.1	QGNH01001128.1	132	98016	98357	-1	E																								0	False	
QGNH01001128.1_133	QGNH01001128.1	QGNH01001128.1	133	98428	99075	-1	E																								0	False	
QGNH01001128.1_134	QGNH01001128.1	QGNH01001128.1	134	99072	99368	-1	E																								0	False	
QGNH01001128.1_135	QGNH01001128.1	QGNH01001128.1	135	99365	99637	-1	E																								0	False	
QGNH01001128.1_136	QGNH01001128.1	QGNH01001128.1	136	99646	100161	-1	E																								0	False	
QGNH01001128.1_137	QGNH01001128.1	QGNH01001128.1	137	100158	100343	-1	E																								0	False	
QGNH01001128.1_138	QGNH01001128.1	QGNH01001128.1	138	100494	100742	-1	E																								0	False	
QGNH01001128.1_139	QGNH01001128.1	QGNH01001128.1	139	100739	101089	-1	E																								0	False	
QGNH01001128.1_140	QGNH01001128.1	QGNH01001128.1	140	101090	101341	-1	D																KTSC domain [PF13619.9]								0	False	
QGNH01001128.1_141	QGNH01001128.1	QGNH01001128.1	141	101369	101653	-1	E																								0	False	
QGNH01001128.1_142	QGNH01001128.1	QGNH01001128.1	142	102052	102297	-1	E																								0	False	
QGNH01001128.1_143	QGNH01001128.1	QGNH01001128.1	143	102639	102896	-1	E																								0	False	
QGNH01001128.1_144	QGNH01001128.1	QGNH01001128.1	144	103015	103440	-1	E			YP_010110203.1	YP_010110203.1 HNH endonuclease [uncultured phage cr50_1]	False	0.425	85.0	1.12e-18																0	False	
QGNH01001128.1_145	QGNH01001128.1	QGNH01001128.1	145	103437	104108	-1	D			YP_010754524.1	YP_010754524.1 hypothetical protein QEH35_gp056 [Streptomyces phage Gilgamesh]	False	0.379	137.0	3.386e-35								Gene product 88 [PF17338.5]					VOG01505	sp|O64269|VG88_BPMD2 Gene 88 protein; Xu	Xu	0	False	
QGNH01001128.1_146	QGNH01001128.1	QGNH01001128.1	146	104144	104542	-1	E																								0	False	
QGNH01001128.1_147	QGNH01001128.1	QGNH01001128.1	147	104544	105002	-1	E																								0	False	
QGNH01001128.1_148	QGNH01001128.1	QGNH01001128.1	148	105097	105303	-1	E																								0	False	
QGNH01001128.1_149	QGNH01001128.1	QGNH01001128.1	149	105284	105457	-1	E																								0	False	
QGNH01001128.1_150	QGNH01001128.1	QGNH01001128.1	150	105487	105681	-1	E																								0	False	
QGNH01001128.1_151	QGNH01001128.1	QGNH01001128.1	151	105757	106545	-1	D																Domain of unknown function (DUF932) [PF06067.14]								0	False	
QGNH01001128.1_152	QGNH01001128.1	QGNH01001128.1	152	106987	107199	-1	E																								0	False	
QGNH01001128.1_153	QGNH01001128.1	QGNH01001128.1	153	107364	107573	-1	E																								0	False	
QGNH01001128.1_154	QGNH01001128.1	QGNH01001128.1	154	107597	107791	-1	E																								0	False	
QGNH01001128.1_155	QGNH01001128.1	QGNH01001128.1	155	108028	108426	-1	E																					VOG01330	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001128.1_156	QGNH01001128.1	QGNH01001128.1	156	108580	108864	-1	E																								0	False	
QGNH01001128.1_157	QGNH01001128.1	QGNH01001128.1	157	110264	110566	1	E																								0	False	
QGNH01001128.1_158	QGNH01001128.1	QGNH01001128.1	158	111524	111730	1	E																								0	False	
QGNH01001128.1_159	QGNH01001128.1	QGNH01001128.1	159	111681	111941	1	E																								0	False	
QGNH01001128.1_160	QGNH01001128.1	QGNH01001128.1	160	111938	112189	1	E																								0	False	
QGNH01001128.1_161	QGNH01001128.1	QGNH01001128.1	161	112189	112287	1	E																								0	False	
QGNH01001128.1_162	QGNH01001128.1	QGNH01001128.1	162	112429	112557	1	E																								0	False	
QGNH01001128.1_163	QGNH01001128.1	QGNH01001128.1	163	112554	112793	1	E																								0	False	
QGNH01001128.1_164	QGNH01001128.1	QGNH01001128.1	164	112790	113017	1	E																								0	False	F
QGNH01001128.1_165	QGNH01001128.1	QGNH01001128.1	165	113220	113435	1	E																								0	False	F
QGNH01001128.1_166	QGNH01001128.1	QGNH01001128.1	166	113435	113773	1	E																								0	False	F
QGNH01001128.1_167	QGNH01001128.1	QGNH01001128.1	167	113770	113988	1	E																								0	False	F
QGNH01001128.1_168	QGNH01001128.1	QGNH01001128.1	168	113985	114437	1	D			YP_006988422.1	YP_006988422.1 hypothetical protein CcrColossus_gp188 [Caulobacter phage CcrColossus]	False	0.563	141.0	1.135e-37								Nucleoside 2-deoxyribosyltransferase like [PF15891.8]					VOG13503	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001128.1_169	QGNH01001128.1	QGNH01001128.1	169	114437	114811	1	E			YP_008771480.1	YP_008771480.1 hypothetical protein Grass_114 [Bacillus phage Grass]	False	0.576	127.0	2.292e-33																0	False	F
QGNH01001128.1_170	QGNH01001128.1	QGNH01001128.1	170	114813	115184	1	E																								0	False	F
QGNH01001128.1_171	QGNH01001128.1	QGNH01001128.1	171	115181	115384	1	E																								0	False	F
QGNH01001128.1_172	QGNH01001128.1	QGNH01001128.1	172	115381	115833	1	E																								0	False	F
QGNH01001128.1_173	QGNH01001128.1	QGNH01001128.1	173	115830	116078	1	E																								0	False	F
QGNH01001128.1_174	QGNH01001128.1	QGNH01001128.1	174	116142	116363	1	E																								0	False	F
QGNH01001128.1_175	QGNH01001128.1	QGNH01001128.1	175	116363	116833	1	E																								0	False	F
QGNH01001128.1_176	QGNH01001128.1	QGNH01001128.1	176	116830	117222	-1	E																								0	False	F
