	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000490.1_63	QGNH01000490.1	QGNH01000490.1	63	68772	70487	-1	C	K06400	site-specific DNA recombinase	YP_008320369.1	YP_008320369.1 integrase [Paenibacillus phage phiIBB_P123]	False	0.216	91.0	2.119e-17								Recombinase [PF07508.16]; Resolvase, N terminal domain [PF00239.24]					VOG00303	sp|P03014|PINE_ECOLI Serine recombinase PinE; Xr	Xr	0	False	V
QGNH01000490.1_64	QGNH01000490.1	QGNH01000490.1	64	70484	71254	-1	E																								0	False	
QGNH01000490.1_65	QGNH01000490.1	QGNH01000490.1	65	71355	71594	1	D																Helix-turn-helix [PF01381.25]								0	False	
QGNH01000490.1_66	QGNH01000490.1	QGNH01000490.1	66	71591	71737	1	E																								0	False	
QGNH01000490.1_67	QGNH01000490.1	QGNH01000490.1	67	71734	72048	1	E																								1	False	
QGNH01000490.1_68	QGNH01000490.1	QGNH01000490.1	68	72045	72593	1	E																								0	False	
QGNH01000490.1_69	QGNH01000490.1	QGNH01000490.1	69	72590	73939	1	C	K06919	putative DNA primase/helicase	YP_009215353.1	YP_009215353.1 DNA primase [Streptomyces phage YDN12]	False	0.31	181.0	2.6889999999999996e-47								Family of unknown function (DUF5906) [PF19263.2]; D5 N terminal like [PF08706.14]; Poxvirus D5 protein-like [PF03288.19]					VOG00749	sp|P10277|PRIM_BPP4 Putative P4-specific DNA primase; XhXr	Xr;Xh	0	False	V
QGNH01000490.1_70	QGNH01000490.1	QGNH01000490.1	70	74402	75136	1	E																								0	False	
QGNH01000490.1_71	QGNH01000490.1	QGNH01000490.1	71	75156	75338	1	E																								0	False	
QGNH01000490.1_72	QGNH01000490.1	QGNH01000490.1	72	75316	75729	1	E																								0	False	
QGNH01000490.1_73	QGNH01000490.1	QGNH01000490.1	73	75750	76424	1	E																								0	False	
QGNH01000490.1_74	QGNH01000490.1	QGNH01000490.1	74	76428	76862	1	E																								0	False	
QGNH01000490.1_75	QGNH01000490.1	QGNH01000490.1	75	76859	77050	1	E																								0	False	
QGNH01000490.1_76	QGNH01000490.1	QGNH01000490.1	76	77050	77556	1	E																								0	False	
QGNH01000490.1_77	QGNH01000490.1	QGNH01000490.1	77	77553	78491	1	D			YP_008059213.1	YP_008059213.1 terminase large subunit [Halogranum tailed virus 1]	False	0.302	103.0	1.911e-22								Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]					VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01000490.1_78	QGNH01000490.1	QGNH01000490.1	78	78488	79135	1	D																Terminase RNaseH-like domain [PF17289.5]								0	False	F
QGNH01000490.1_79	QGNH01000490.1	QGNH01000490.1	79	79270	79539	1	E																								0	False	F
QGNH01000490.1_80	QGNH01000490.1	QGNH01000490.1	80	79567	79821	1	E																								0	False	F
QGNH01000490.1_81	QGNH01000490.1	QGNH01000490.1	81	79818	80339	1	E																								0	False	F
QGNH01000490.1_82	QGNH01000490.1	QGNH01000490.1	82	80336	80875	-1	D			YP_009009518.1	YP_009009518.1 integrase [Mycobacterium phage 32HC]	False	0.335	85.0	4.256e-18								Phage integrase family [PF00589.25]								0	False	F
QGNH01000490.1_83	QGNH01000490.1	QGNH01000490.1	83	80957	81262	-1	E																								0	False	F
QGNH01000490.1_84	QGNH01000490.1	QGNH01000490.1	84	81379	82083	-1	D																Collagen triple helix repeat (20 copies) [PF01391.21]								0	False	F
QGNH01000490.1_85	QGNH01000490.1	QGNH01000490.1	85	82101	82814	-1	E																								0	False	F
QGNH01000490.1_86	QGNH01000490.1	QGNH01000490.1	86	83516	83710	-1	E																								0	False	F
