CAJNCI010000004.1_136	1102f09cb48047eb97968d0e41311bf8	41	Pfam	PF03047	COMC family	1	29	1.3E-12	T	10-07-2023	IPR004288	Competence protein, ComC
CAJNCI010000019.1_9	742fcd09c9c655e9948b94e34d41bded	229	Gene3D	G3DSA:1.10.10.10	-	124	229	2.5E-32	T	10-07-2023	IPR036388	Winged helix-like DNA-binding domain superfamily
CAJNCI010000019.1_9	742fcd09c9c655e9948b94e34d41bded	229	SUPERFAMILY	SSF46894	C-terminal effector domain of the bipartite response regulators	136	227	5.95E-26	T	10-07-2023	IPR016032	Signal transduction response regulator, C-terminal effector
CAJNCI010000019.1_9	742fcd09c9c655e9948b94e34d41bded	229	Pfam	PF00486	Transcriptional regulatory protein, C terminal	154	226	1.6E-23	T	10-07-2023	IPR001867	OmpR/PhoB-type DNA-binding domain
CAJNCI010000019.1_9	742fcd09c9c655e9948b94e34d41bded	229	Gene3D	G3DSA:3.40.50.2300	-	1	123	5.6E-20	T	10-07-2023	-	-
CAJNCI010000019.1_9	742fcd09c9c655e9948b94e34d41bded	229	ProSiteProfiles	PS51755	OmpR/PhoB-type DNA-binding domain profile.	132	229	31.822157	T	10-07-2023	IPR001867	OmpR/PhoB-type DNA-binding domain
CAJNCI010000019.1_9	742fcd09c9c655e9948b94e34d41bded	229	Pfam	PF00072	Response regulator receiver domain	5	114	5.4E-12	T	10-07-2023	IPR001789	Signal transduction response regulator, receiver domain
CAJNCI010000019.1_9	742fcd09c9c655e9948b94e34d41bded	229	SUPERFAMILY	SSF52172	CheY-like	3	182	4.41E-20	T	10-07-2023	IPR011006	CheY-like superfamily
CAJNCI010000019.1_9	742fcd09c9c655e9948b94e34d41bded	229	SMART	SM00448	REC_2	3	114	9.6E-9	T	10-07-2023	IPR001789	Signal transduction response regulator, receiver domain
CAJNCI010000019.1_9	742fcd09c9c655e9948b94e34d41bded	229	SMART	SM00862	Trans_reg_C_3	153	227	2.0E-21	T	10-07-2023	IPR001867	OmpR/PhoB-type DNA-binding domain
CAJNCI010000008.1_3	7bd0be1cc3261fbfb40afbee67770e4e	614	Gene3D	G3DSA:1.20.1740.10	Amino acid/polyamine transporter I	29	473	2.2E-37	T	10-07-2023	-	-
CAJNCI010000008.1_3	7bd0be1cc3261fbfb40afbee67770e4e	614	Pfam	PF13520	Amino acid permease	28	448	1.5E-29	T	10-07-2023	IPR002293	Amino acid/polyamine transporter I
CAJNCI010000008.1_3	7bd0be1cc3261fbfb40afbee67770e4e	614	PANTHER	PTHR47704	POTASSIUM TRANSPORTER KIMA	1	614	2.2E-202	T	10-07-2023	-	-
CAJNCI010000003.1_84	562c76045a4af5bc58f52d1b44dc2cf4	210	SMART	SM00382	AAA_5	26	210	2.3E-11	T	10-07-2023	IPR003593	AAA+ ATPase domain
CAJNCI010000003.1_84	562c76045a4af5bc58f52d1b44dc2cf4	210	PANTHER	PTHR42798	LIPOPROTEIN-RELEASING SYSTEM ATP-BINDING PROTEIN LOLD	4	209	8.1E-50	T	10-07-2023	-	-
CAJNCI010000003.1_84	562c76045a4af5bc58f52d1b44dc2cf4	210	TIGRFAM	TIGR03608	L_ocin_972_ABC: putative bacteriocin export ABC transporter, lactococcin 972 group	4	205	1.7E-78	T	10-07-2023	IPR019895	Putative bacteriocin export ABC transporter,  lactococcin 972 group
CAJNCI010000003.1_84	562c76045a4af5bc58f52d1b44dc2cf4	210	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	2	206	3.4E-55	T	10-07-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
CAJNCI010000003.1_84	562c76045a4af5bc58f52d1b44dc2cf4	210	ProSiteProfiles	PS50893	ATP-binding cassette, ABC transporter-type domain profile.	2	209	18.560886	T	10-07-2023	IPR003439	ABC transporter-like, ATP-binding domain
CAJNCI010000003.1_84	562c76045a4af5bc58f52d1b44dc2cf4	210	ProSitePatterns	PS00211	ABC transporters family signature.	135	149	-	T	10-07-2023	IPR017871	ABC transporter-like, conserved site
CAJNCI010000003.1_84	562c76045a4af5bc58f52d1b44dc2cf4	210	Gene3D	G3DSA:3.40.50.300	-	1	210	9.9E-59	T	10-07-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
CAJNCI010000003.1_84	562c76045a4af5bc58f52d1b44dc2cf4	210	Pfam	PF00005	ABC transporter	18	163	1.0E-30	T	10-07-2023	IPR003439	ABC transporter-like, ATP-binding domain
CAJNCI010000002.1_205	a1893b55e0f947de84dee8b84ff339cd	225	Pfam	PF07261	Replication initiation and membrane attachment	127	198	1.9E-23	T	10-07-2023	IPR006343	DnaD domain
CAJNCI010000002.1_205	a1893b55e0f947de84dee8b84ff339cd	225	Gene3D	G3DSA:1.10.10.630	-	123	196	1.8E-25	T	10-07-2023	IPR034829	DnaD-like domain superfamily
CAJNCI010000002.1_205	a1893b55e0f947de84dee8b84ff339cd	225	PANTHER	PTHR37293	PHAGE REPLICATION PROTEIN-RELATED	119	225	2.6E-39	T	10-07-2023	-	-
CAJNCI010000002.1_205	a1893b55e0f947de84dee8b84ff339cd	225	Gene3D	G3DSA:1.10.10.10	-	2	122	1.2E-12	T	10-07-2023	IPR036388	Winged helix-like DNA-binding domain superfamily
CAJNCI010000002.1_205	a1893b55e0f947de84dee8b84ff339cd	225	TIGRFAM	TIGR01446	DnaD_dom: DnaD domain protein	125	197	8.8E-29	T	10-07-2023	IPR006343	DnaD domain
CAJNCI010000002.1_205	a1893b55e0f947de84dee8b84ff339cd	225	SUPERFAMILY	SSF158499	DnaD domain-like	125	191	3.92E-19	T	10-07-2023	IPR034829	DnaD-like domain superfamily
CAJNCI010000012.1_44	167c39e529dfeceb37f3669bec69fb74	449	SUPERFAMILY	SSF55874	ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase	308	425	9.99E-8	T	10-07-2023	IPR036890	Histidine kinase/HSP90-like ATPase superfamily
CAJNCI010000012.1_44	167c39e529dfeceb37f3669bec69fb74	449	CDD	cd16935	HATPase_AgrC-ComD-like	307	442	2.64446E-25	T	10-07-2023	-	-
CAJNCI010000012.1_44	167c39e529dfeceb37f3669bec69fb74	449	Gene3D	G3DSA:3.30.565.10	-	294	445	8.0E-24	T	10-07-2023	IPR036890	Histidine kinase/HSP90-like ATPase superfamily
CAJNCI010000012.1_44	167c39e529dfeceb37f3669bec69fb74	449	PANTHER	PTHR40448	TWO-COMPONENT SENSOR HISTIDINE KINASE	6	443	2.6E-138	T	10-07-2023	-	-
CAJNCI010000012.1_44	167c39e529dfeceb37f3669bec69fb74	449	FunFam	G3DSA:3.30.565.10:FF:000077	BlpH histidine kinase TCS13	294	445	9.4E-99	T	10-07-2023	-	-
CAJNCI010000012.1_44	167c39e529dfeceb37f3669bec69fb74	449	Pfam	PF14501	GHKL domain	340	442	4.3E-12	T	10-07-2023	IPR032834	Sensor histidine kinase NatK, C-terminal domain
CAJNCI010000017.1_19	b283de1ba79b968738de2955c873905c	263	CDD	cd05403	NT_KNTase_like	12	103	2.7657E-7	T	10-07-2023	-	-
CAJNCI010000017.1_19	b283de1ba79b968738de2955c873905c	263	Pfam	PF01909	Nucleotidyltransferase domain	5	61	7.9E-6	T	10-07-2023	IPR002934	Polymerase, nucleotidyl transferase domain
CAJNCI010000017.1_19	b283de1ba79b968738de2955c873905c	263	SUPERFAMILY	SSF81301	Nucleotidyltransferase	1	132	3.15E-19	T	10-07-2023	IPR043519	Nucleotidyltransferase superfamily
CAJNCI010000017.1_19	b283de1ba79b968738de2955c873905c	263	Gene3D	G3DSA:3.30.460.10	Beta Polymerase, domain 2	2	138	7.6E-7	T	10-07-2023	IPR043519	Nucleotidyltransferase superfamily
CAJNCI010000017.1_19	b283de1ba79b968738de2955c873905c	263	Pfam	PF13228	Domain of unknown function (DUF4037)	117	207	4.6E-6	T	10-07-2023	IPR025117	Domain of unknown function DUF4037
CAJNCI010000001.1_18	89c2979db28d13abb7c0eb2c8360dd8d	292	Pfam	PF12849	PBP superfamily domain	33	258	1.0E-32	T	10-07-2023	IPR024370	PBP domain
CAJNCI010000001.1_18	89c2979db28d13abb7c0eb2c8360dd8d	292	PANTHER	PTHR30570	PERIPLASMIC PHOSPHATE BINDING COMPONENT OF PHOSPHATE ABC TRANSPORTER	3	280	1.3E-64	T	10-07-2023	-	-
CAJNCI010000001.1_18	89c2979db28d13abb7c0eb2c8360dd8d	292	Gene3D	G3DSA:3.40.190.10	-	107	228	2.1E-88	T	10-07-2023	-	-
CAJNCI010000001.1_18	89c2979db28d13abb7c0eb2c8360dd8d	292	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II	34	279	6.04E-71	T	10-07-2023	-	-
CAJNCI010000001.1_18	89c2979db28d13abb7c0eb2c8360dd8d	292	Gene3D	G3DSA:3.40.190.10	-	34	269	2.1E-88	T	10-07-2023	-	-
CAJNCI010000001.1_18	89c2979db28d13abb7c0eb2c8360dd8d	292	FunFam	G3DSA:3.40.190.10:FF:000107	Phosphate ABC transporter, phosphate-binding protein	107	228	1.4E-50	T	10-07-2023	-	-
CAJNCI010000001.1_18	89c2979db28d13abb7c0eb2c8360dd8d	292	CDD	cd13653	PBP2_phosphate_like_1	30	268	1.97166E-92	T	10-07-2023	-	-
CAJNCI010000001.1_18	89c2979db28d13abb7c0eb2c8360dd8d	292	TIGRFAM	TIGR02136	ptsS_2: phosphate binding protein	1	271	2.8E-92	T	10-07-2023	IPR011862	Phosphate binding protein
CAJNCI010000001.1_18	89c2979db28d13abb7c0eb2c8360dd8d	292	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	1	23	9.0	T	10-07-2023	-	-
CAJNCI010000004.1_48	2e86dc82ef84483eff2c8e5842e68778	307	Gene3D	G3DSA:1.10.3720.10	-	16	298	1.7E-65	T	10-07-2023	IPR035906	MetI-like superfamily
CAJNCI010000004.1_48	2e86dc82ef84483eff2c8e5842e68778	307	SUPERFAMILY	SSF161098	MetI-like	23	306	3.01E-54	T	10-07-2023	IPR035906	MetI-like superfamily
CAJNCI010000004.1_48	2e86dc82ef84483eff2c8e5842e68778	307	Pfam	PF00528	Binding-protein-dependent transport system inner membrane component	123	301	1.7E-17	T	10-07-2023	IPR000515	ABC transporter type 1, transmembrane domain MetI-like
CAJNCI010000004.1_48	2e86dc82ef84483eff2c8e5842e68778	307	CDD	cd06261	TM_PBP2	87	268	5.85427E-9	T	10-07-2023	IPR000515	ABC transporter type 1, transmembrane domain MetI-like
CAJNCI010000004.1_48	2e86dc82ef84483eff2c8e5842e68778	307	ProSiteProfiles	PS50928	ABC transporter integral membrane type-1 domain profile.	87	289	15.22119	T	10-07-2023	IPR000515	ABC transporter type 1, transmembrane domain MetI-like
CAJNCI010000004.1_48	2e86dc82ef84483eff2c8e5842e68778	307	PANTHER	PTHR43744	ABC TRANSPORTER PERMEASE PROTEIN MG189-RELATED-RELATED	9	306	1.6E-78	T	10-07-2023	-	-
CAJNCI010000001.1_228	dba1ff44f1df3b2c290a225ec676d2c8	312	SUPERFAMILY	SSF54534	FKBP-like	129	239	2.94E-18	T	10-07-2023	-	-
CAJNCI010000001.1_228	dba1ff44f1df3b2c290a225ec676d2c8	312	PANTHER	PTHR47245	PEPTIDYLPROLYL ISOMERASE	1	310	5.7E-52	T	10-07-2023	-	-
CAJNCI010000001.1_228	dba1ff44f1df3b2c290a225ec676d2c8	312	Pfam	PF13145	PPIC-type PPIASE domain	133	244	2.4E-12	T	10-07-2023	IPR000297	Peptidyl-prolyl cis-trans isomerase, PpiC-type
CAJNCI010000001.1_228	dba1ff44f1df3b2c290a225ec676d2c8	312	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	1	21	7.0	T	10-07-2023	-	-
CAJNCI010000001.1_228	dba1ff44f1df3b2c290a225ec676d2c8	312	Gene3D	G3DSA:3.10.50.40	-	143	249	8.5E-17	T	10-07-2023	IPR046357	Peptidyl-prolyl cis-trans isomerase domain superfamily
CAJNCI010000001.1_228	dba1ff44f1df3b2c290a225ec676d2c8	312	SUPERFAMILY	SSF109998	Triger factor/SurA peptide-binding domain-like	33	173	4.32E-18	T	10-07-2023	IPR027304	Trigger factor/SurA domain superfamily
CAJNCI010000001.1_228	dba1ff44f1df3b2c290a225ec676d2c8	312	Hamap	MF_01145	Foldase protein PrsA [prsA].	4	299	20.697163	T	10-07-2023	IPR023059	Foldase protein PrsA
CAJNCI010000001.1_228	dba1ff44f1df3b2c290a225ec676d2c8	312	ProSiteProfiles	PS50198	PpiC-type peptidyl-prolyl cis-trans isomerase family profile.	143	241	13.370644	T	10-07-2023	IPR000297	Peptidyl-prolyl cis-trans isomerase, PpiC-type
CAJNCI010000001.1_256	d7bf896917d9ded09e723d68feb1498d	212	PANTHER	PTHR10285	URIDINE KINASE	5	190	1.1E-46	T	10-07-2023	-	-
CAJNCI010000001.1_256	d7bf896917d9ded09e723d68feb1498d	212	PRINTS	PR00988	Uridine kinase signature	150	161	8.2E-39	T	10-07-2023	-	-
CAJNCI010000001.1_256	d7bf896917d9ded09e723d68feb1498d	212	PRINTS	PR00988	Uridine kinase signature	35	46	8.2E-39	T	10-07-2023	-	-
CAJNCI010000001.1_256	d7bf896917d9ded09e723d68feb1498d	212	PRINTS	PR00988	Uridine kinase signature	172	185	8.2E-39	T	10-07-2023	-	-
CAJNCI010000001.1_256	d7bf896917d9ded09e723d68feb1498d	212	PRINTS	PR00988	Uridine kinase signature	80	95	8.2E-39	T	10-07-2023	-	-
CAJNCI010000001.1_256	d7bf896917d9ded09e723d68feb1498d	212	PRINTS	PR00988	Uridine kinase signature	136	146	8.2E-39	T	10-07-2023	-	-
CAJNCI010000001.1_256	d7bf896917d9ded09e723d68feb1498d	212	PRINTS	PR00988	Uridine kinase signature	5	22	8.2E-39	T	10-07-2023	-	-
CAJNCI010000001.1_256	d7bf896917d9ded09e723d68feb1498d	212	Hamap	MF_00551	Uridine kinase [udk].	2	206	42.834209	T	10-07-2023	IPR026008	Uridine kinase
CAJNCI010000001.1_256	d7bf896917d9ded09e723d68feb1498d	212	CDD	cd02023	UMPK	23	204	1.52772E-91	T	10-07-2023	IPR000764	Uridine kinase-like
CAJNCI010000001.1_256	d7bf896917d9ded09e723d68feb1498d	212	Pfam	PF00485	Phosphoribulokinase / Uridine kinase family	7	190	8.0E-50	T	10-07-2023	IPR006083	Phosphoribulokinase/uridine kinase
CAJNCI010000001.1_256	d7bf896917d9ded09e723d68feb1498d	212	Gene3D	G3DSA:3.40.50.300	-	3	212	4.5E-67	T	10-07-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
CAJNCI010000001.1_256	d7bf896917d9ded09e723d68feb1498d	212	TIGRFAM	TIGR00235	udk: uridine kinase	3	206	2.0E-87	T	10-07-2023	IPR000764	Uridine kinase-like
CAJNCI010000001.1_256	d7bf896917d9ded09e723d68feb1498d	212	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	3	197	6.99E-49	T	10-07-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
CAJNCI010000005.1_17	96241ea8e936148255eedbd65f3d5a1c	279	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	1	21	6.0	T	10-07-2023	-	-
CAJNCI010000005.1_17	96241ea8e936148255eedbd65f3d5a1c	279	SMART	SM00079	GluR_14	41	268	4.0E-4	T	10-07-2023	IPR001320	Ionotropic glutamate receptor, C-terminal
CAJNCI010000005.1_17	96241ea8e936148255eedbd65f3d5a1c	279	Coils	Coil	Coil	173	193	-	T	10-07-2023	-	-
CAJNCI010000005.1_17	96241ea8e936148255eedbd65f3d5a1c	279	Gene3D	G3DSA:3.40.190.10	-	127	225	4.4E-83	T	10-07-2023	-	-
CAJNCI010000005.1_17	96241ea8e936148255eedbd65f3d5a1c	279	SMART	SM00062	AABind_6	41	269	4.2E-67	T	10-07-2023	IPR001638	Solute-binding protein  family 3/N-terminal domain of MltF
CAJNCI010000005.1_17	96241ea8e936148255eedbd65f3d5a1c	279	CDD	cd00996	PBP2_AatB_like	37	267	2.94414E-118	T	10-07-2023	-	-
CAJNCI010000005.1_17	96241ea8e936148255eedbd65f3d5a1c	279	Pfam	PF00497	Bacterial extracellular solute-binding proteins, family 3	42	268	3.0E-63	T	10-07-2023	IPR001638	Solute-binding protein  family 3/N-terminal domain of MltF
CAJNCI010000005.1_17	96241ea8e936148255eedbd65f3d5a1c	279	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II	5	269	2.04E-68	T	10-07-2023	-	-
CAJNCI010000005.1_17	96241ea8e936148255eedbd65f3d5a1c	279	PANTHER	PTHR35936	MEMBRANE-BOUND LYTIC MUREIN TRANSGLYCOSYLASE F	4	272	3.1E-53	T	10-07-2023	-	-
CAJNCI010000005.1_17	96241ea8e936148255eedbd65f3d5a1c	279	Gene3D	G3DSA:3.40.190.10	-	42	267	4.4E-83	T	10-07-2023	-	-
CAJNCI010000007.1_56	6283bb7c2685bf0c4dc16ad99a77730b	191	Gene3D	G3DSA:3.40.50.850	-	1	191	1.4E-58	T	10-07-2023	IPR036380	Isochorismatase-like superfamily
CAJNCI010000007.1_56	6283bb7c2685bf0c4dc16ad99a77730b	191	Pfam	PF00857	Isochorismatase family	4	180	7.3E-32	T	10-07-2023	IPR000868	Isochorismatase-like
CAJNCI010000007.1_56	6283bb7c2685bf0c4dc16ad99a77730b	191	CDD	cd00431	cysteine_hydrolases	4	174	1.80185E-45	T	10-07-2023	-	-
CAJNCI010000007.1_56	6283bb7c2685bf0c4dc16ad99a77730b	191	PANTHER	PTHR43540	PEROXYUREIDOACRYLATE/UREIDOACRYLATE AMIDOHYDROLASE-RELATED	2	183	4.7E-29	T	10-07-2023	-	-
CAJNCI010000007.1_56	6283bb7c2685bf0c4dc16ad99a77730b	191	SUPERFAMILY	SSF52499	Isochorismatase-like hydrolases	2	182	5.89E-48	T	10-07-2023	IPR036380	Isochorismatase-like superfamily
CAJNCI010000004.1_142	1a8ff144be6981b9467392f1c3094303	64	PANTHER	PTHR38455	HYPOTHETICAL CYTOSOLIC PROTEIN	1	63	2.8E-27	T	10-07-2023	IPR009296	Protein of unknown function DUF951
CAJNCI010000004.1_142	1a8ff144be6981b9467392f1c3094303	64	Pfam	PF06107	Bacterial protein of unknown function (DUF951)	2	63	8.3E-27	T	10-07-2023	IPR009296	Protein of unknown function DUF951
CAJNCI010000003.1_128	82c5e829aa30cd4974cedd3204dada87	132	Gene3D	G3DSA:3.30.1490.10	-	75	132	2.4E-28	T	10-07-2023	-	-
CAJNCI010000003.1_128	82c5e829aa30cd4974cedd3204dada87	132	FunFam	G3DSA:3.30.1370.30:FF:000002	30S ribosomal protein S8	1	74	9.2E-35	T	10-07-2023	-	-
CAJNCI010000003.1_128	82c5e829aa30cd4974cedd3204dada87	132	ProSitePatterns	PS00053	Ribosomal protein S8 signature.	102	119	-	T	10-07-2023	IPR000630	Ribosomal protein S8
CAJNCI010000003.1_128	82c5e829aa30cd4974cedd3204dada87	132	Gene3D	G3DSA:3.30.1370.30	-	1	74	6.5E-31	T	10-07-2023	-	-
CAJNCI010000003.1_128	82c5e829aa30cd4974cedd3204dada87	132	SUPERFAMILY	SSF56047	Ribosomal protein S8	2	132	1.26E-49	T	10-07-2023	IPR035987	Ribosomal protein S8 superfamily
CAJNCI010000003.1_128	82c5e829aa30cd4974cedd3204dada87	132	Hamap	MF_01302_B	30S ribosomal protein S8 [rpsH].	2	132	33.08889	T	10-07-2023	IPR000630	Ribosomal protein S8
CAJNCI010000003.1_128	82c5e829aa30cd4974cedd3204dada87	132	FunFam	G3DSA:3.30.1490.10:FF:000001	30S ribosomal protein S8	75	132	3.3E-31	T	10-07-2023	-	-
CAJNCI010000003.1_128	82c5e829aa30cd4974cedd3204dada87	132	Pfam	PF00410	Ribosomal protein S8	5	132	2.9E-52	T	10-07-2023	IPR000630	Ribosomal protein S8
CAJNCI010000003.1_128	82c5e829aa30cd4974cedd3204dada87	132	PANTHER	PTHR11758	40S RIBOSOMAL PROTEIN S15A	1	130	8.8E-26	T	10-07-2023	IPR000630	Ribosomal protein S8
CAJNCI010000005.1_62	bd9e8051daae7f170ac465b9ac618a02	307	Gene3D	G3DSA:3.40.50.1370	Aspartate/ornithine carbamoyltransferase	136	280	5.4E-83	T	10-07-2023	IPR036901	Aspartate/ornithine carbamoyltransferase superfamily
