CP070629.1_309_5	89c992cb04e9fa6f5b4d3c1204af5a87	519	Pfam	PF16949	Putative ATP-binding cassette	239	471	2.0E-7	T	10-07-2023	IPR031599	Putative ATP-binding cassette
CP070629.1_302_1	5b14fe6f19422ddb6da3930b5e377a47	829	SUPERFAMILY	SSF49265	Fibronectin type III	84	157	7.47E-6	T	10-07-2023	IPR036116	Fibronectin type III superfamily
CP070629.1_302_1	5b14fe6f19422ddb6da3930b5e377a47	829	Pfam	PF05763	Protein of unknown function (DUF835)	679	814	1.4E-31	T	10-07-2023	IPR008553	Domain of unknown function DUF835
CP070629.1_302_1	5b14fe6f19422ddb6da3930b5e377a47	829	ProSiteProfiles	PS50853	Fibronectin type-III domain profile.	164	254	9.878098	T	10-07-2023	IPR003961	Fibronectin type III
CP070629.1_302_1	5b14fe6f19422ddb6da3930b5e377a47	829	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	256	352	2.5E-18	T	10-07-2023	IPR013783	Immunoglobulin-like fold
CP070629.1_302_1	5b14fe6f19422ddb6da3930b5e377a47	829	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	165	252	8.2E-11	T	10-07-2023	IPR013783	Immunoglobulin-like fold
CP070629.1_302_1	5b14fe6f19422ddb6da3930b5e377a47	829	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	443	539	1.5E-8	T	10-07-2023	IPR013783	Immunoglobulin-like fold
CP070629.1_302_1	5b14fe6f19422ddb6da3930b5e377a47	829	ProSiteProfiles	PS50853	Fibronectin type-III domain profile.	259	353	11.692637	T	10-07-2023	IPR003961	Fibronectin type III
CP070629.1_302_1	5b14fe6f19422ddb6da3930b5e377a47	829	SMART	SM00060	FN3_2	71	148	11.0	T	10-07-2023	IPR003961	Fibronectin type III
CP070629.1_302_1	5b14fe6f19422ddb6da3930b5e377a47	829	SMART	SM00060	FN3_2	162	241	1.7	T	10-07-2023	IPR003961	Fibronectin type III
CP070629.1_302_1	5b14fe6f19422ddb6da3930b5e377a47	829	SMART	SM00060	FN3_2	257	339	0.0035	T	10-07-2023	IPR003961	Fibronectin type III
CP070629.1_302_1	5b14fe6f19422ddb6da3930b5e377a47	829	CDD	cd00063	FN3	162	250	0.00149936	T	10-07-2023	IPR003961	Fibronectin type III
CP070629.1_302_1	5b14fe6f19422ddb6da3930b5e377a47	829	CDD	cd00063	FN3	257	349	5.97091E-6	T	10-07-2023	IPR003961	Fibronectin type III
CP070629.1_302_1	5b14fe6f19422ddb6da3930b5e377a47	829	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	73	164	9.7E-8	T	10-07-2023	IPR013783	Immunoglobulin-like fold
CP070629.1_302_1	5b14fe6f19422ddb6da3930b5e377a47	829	SUPERFAMILY	SSF49265	Fibronectin type III	162	350	3.73E-15	T	10-07-2023	IPR036116	Fibronectin type III superfamily
CP070629.1_302_1	5b14fe6f19422ddb6da3930b5e377a47	829	SUPERFAMILY	SSF49299	PKD domain	471	541	7.98E-8	T	10-07-2023	IPR035986	PKD domain superfamily
CP070629.1_134_1	b50af5ed4a75b72eec030f5fbe2579b5	272	Gene3D	G3DSA:3.40.50.200	Peptidase S8/S53 domain	171	272	1.6E-22	T	10-07-2023	IPR036852	Peptidase S8/S53 domain superfamily
CP070629.1_134_1	b50af5ed4a75b72eec030f5fbe2579b5	272	SUPERFAMILY	SSF52743	Subtilisin-like	160	272	1.83E-21	T	10-07-2023	IPR036852	Peptidase S8/S53 domain superfamily
CP070629.1_134_1	b50af5ed4a75b72eec030f5fbe2579b5	272	Pfam	PF00082	Subtilase family	202	271	4.1E-11	T	10-07-2023	IPR000209	Peptidase S8/S53 domain
CP070629.1_134_1	b50af5ed4a75b72eec030f5fbe2579b5	272	ProSiteProfiles	PS51892	Serine proteases, subtilase domain profile.	171	272	17.888033	T	10-07-2023	-	-
CP070629.1_134_1	b50af5ed4a75b72eec030f5fbe2579b5	272	ProSitePatterns	PS00136	Serine proteases, subtilase family, aspartic acid active site.	207	218	-	T	10-07-2023	IPR023827	Peptidase S8, subtilisin,  Asp-active site
CP070629.1_134_1	b50af5ed4a75b72eec030f5fbe2579b5	272	ProSitePatterns	PS00137	Serine proteases, subtilase family, histidine active site.	250	260	-	T	10-07-2023	IPR022398	Peptidase S8, subtilisin, His-active site
CP070629.1_134_1	b50af5ed4a75b72eec030f5fbe2579b5	272	PRINTS	PR00723	Subtilisin serine protease family (S8) signature	202	221	3.0E-9	T	10-07-2023	IPR015500	Peptidase S8, subtilisin-related
CP070629.1_134_1	b50af5ed4a75b72eec030f5fbe2579b5	272	PRINTS	PR00723	Subtilisin serine protease family (S8) signature	246	259	3.0E-9	T	10-07-2023	IPR015500	Peptidase S8, subtilisin-related
CP070629.1_134_1	b50af5ed4a75b72eec030f5fbe2579b5	272	PANTHER	PTHR43806	PEPTIDASE S8	107	271	1.4E-16	T	10-07-2023	-	-
CP070629.1_180_5	3606643f87a03755abae341c1e2ad0de	354	SUPERFAMILY	SSF89796	CoA-transferase family III (CaiB/BaiF)	3	353	7.19E-128	T	10-07-2023	IPR023606	CoA-transferase family III domain 1 superfamily
CP070629.1_180_5	3606643f87a03755abae341c1e2ad0de	354	Pfam	PF02515	CoA-transferase family III	5	353	9.2E-129	T	10-07-2023	IPR003673	CoA-transferase family III
CP070629.1_180_5	3606643f87a03755abae341c1e2ad0de	354	Gene3D	G3DSA:3.30.1540.10	-	226	317	1.1E-131	T	10-07-2023	IPR044855	CoA-transferase family III domain 3 superfamily
CP070629.1_180_5	3606643f87a03755abae341c1e2ad0de	354	Gene3D	G3DSA:3.40.50.10540	-	5	353	1.1E-131	T	10-07-2023	IPR023606	CoA-transferase family III domain 1 superfamily
CP070629.1_180_5	3606643f87a03755abae341c1e2ad0de	354	PANTHER	PTHR48207	SUCCINATE--HYDROXYMETHYLGLUTARATE COA-TRANSFERASE	2	353	8.0E-136	T	10-07-2023	-	-
CP070629.1_214_4	f3db5707598751f0d1cf4657ed270fd9	354	Pfam	PF05763	Protein of unknown function (DUF835)	215	346	6.7E-23	T	10-07-2023	IPR008553	Domain of unknown function DUF835
CP070629.1_349_5	69ea68a525692a7a2fd53e86febf2473	567	Gene3D	G3DSA:3.30.450.380	-	50	278	1.9E-62	T	10-07-2023	-	-
CP070629.1_349_5	69ea68a525692a7a2fd53e86febf2473	567	Gene3D	G3DSA:3.40.50.300	-	280	563	5.6E-90	T	10-07-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
CP070629.1_349_5	69ea68a525692a7a2fd53e86febf2473	567	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	162	499	1.83E-53	T	10-07-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
CP070629.1_349_5	69ea68a525692a7a2fd53e86febf2473	567	Pfam	PF00437	Type II/IV secretion system protein	209	447	4.9E-40	T	10-07-2023	IPR001482	Type II/IV secretion system protein
CP070629.1_349_5	69ea68a525692a7a2fd53e86febf2473	567	CDD	cd01130	VirB11-like_ATPase	298	469	2.68444E-58	T	10-07-2023	-	-
CP070629.1_349_5	69ea68a525692a7a2fd53e86febf2473	567	MobiDBLite	mobidb-lite	consensus disorder prediction	1	74	-	T	10-07-2023	-	-
CP070629.1_349_5	69ea68a525692a7a2fd53e86febf2473	567	Coils	Coil	Coil	122	156	-	T	10-07-2023	-	-
CP070629.1_349_5	69ea68a525692a7a2fd53e86febf2473	567	PANTHER	PTHR30486	TWITCHING MOTILITY PROTEIN PILT	58	534	3.4E-143	T	10-07-2023	-	-
CP070629.1_275_12	e32a2a71586c51a11e4093310008ff85	72	ProSiteProfiles	PS51379	4Fe-4S ferredoxin-type iron-sulfur binding domain profile.	13	42	8.667656	T	10-07-2023	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain
CP070629.1_275_12	e32a2a71586c51a11e4093310008ff85	72	ProSiteProfiles	PS51379	4Fe-4S ferredoxin-type iron-sulfur binding domain profile.	43	72	8.440834	T	10-07-2023	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain
CP070629.1_275_12	e32a2a71586c51a11e4093310008ff85	72	Gene3D	G3DSA:3.30.70.20	-	14	70	2.7E-11	T	10-07-2023	-	-
CP070629.1_275_12	e32a2a71586c51a11e4093310008ff85	72	PANTHER	PTHR43687	ADENYLYLSULFATE REDUCTASE, BETA SUBUNIT	7	69	3.5E-12	T	10-07-2023	-	-
CP070629.1_275_12	e32a2a71586c51a11e4093310008ff85	72	Pfam	PF13237	4Fe-4S dicluster domain	15	63	1.3E-7	T	10-07-2023	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain
CP070629.1_275_12	e32a2a71586c51a11e4093310008ff85	72	SUPERFAMILY	SSF54862	4Fe-4S ferredoxins	13	68	8.38E-14	T	10-07-2023	-	-
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	Pfam	PF02985	HEAT repeat	417	442	1.8E-5	T	10-07-2023	IPR000357	HEAT repeat
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	Gene3D	G3DSA:1.25.10.10	-	11	196	2.9E-54	T	10-07-2023	IPR011989	Armadillo-like helical
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	Gene3D	G3DSA:1.25.10.10	-	323	462	7.9E-45	T	10-07-2023	IPR011989	Armadillo-like helical
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	SMART	SM00185	arm_5	372	412	160.0	T	10-07-2023	IPR000225	Armadillo
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	SMART	SM00185	arm_5	248	288	38.0	T	10-07-2023	IPR000225	Armadillo
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	SMART	SM00185	arm_5	434	475	89.0	T	10-07-2023	IPR000225	Armadillo
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	SMART	SM00185	arm_5	4	43	270.0	T	10-07-2023	IPR000225	Armadillo
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	SMART	SM00185	arm_5	96	136	40.0	T	10-07-2023	IPR000225	Armadillo
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	SMART	SM00185	arm_5	310	350	120.0	T	10-07-2023	IPR000225	Armadillo
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	SUPERFAMILY	SSF48371	ARM repeat	415	547	1.07E-30	T	10-07-2023	IPR016024	Armadillo-type fold
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	Pfam	PF13646	HEAT repeats	449	520	7.8E-13	T	10-07-2023	-	-
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	Pfam	PF13646	HEAT repeats	325	400	3.5E-18	T	10-07-2023	-	-
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	Pfam	PF13646	HEAT repeats	80	162	4.0E-21	T	10-07-2023	-	-
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	Pfam	PF13646	HEAT repeats	231	314	9.9E-17	T	10-07-2023	-	-
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	Gene3D	G3DSA:1.25.10.10	-	223	318	1.1E-24	T	10-07-2023	IPR011989	Armadillo-like helical
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	ProSiteProfiles	PS50077	HEAT repeat profile.	261	297	8.5783	T	10-07-2023	IPR021133	HEAT, type 2
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	SMART	SM00567	E-Z type HEAT repeats	242	271	1.2	T	10-07-2023	IPR004155	PBS lyase HEAT-like repeat
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	SMART	SM00567	E-Z type HEAT repeats	90	119	1.1E-9	T	10-07-2023	IPR004155	PBS lyase HEAT-like repeat
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	SMART	SM00567	E-Z type HEAT repeats	335	364	2.8E-6	T	10-07-2023	IPR004155	PBS lyase HEAT-like repeat
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	SMART	SM00567	E-Z type HEAT repeats	59	88	4.5E-5	T	10-07-2023	IPR004155	PBS lyase HEAT-like repeat
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	SMART	SM00567	E-Z type HEAT repeats	428	457	2.9E-4	T	10-07-2023	IPR004155	PBS lyase HEAT-like repeat
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	SMART	SM00567	E-Z type HEAT repeats	28	57	12.0	T	10-07-2023	IPR004155	PBS lyase HEAT-like repeat
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	SMART	SM00567	E-Z type HEAT repeats	304	333	0.0064	T	10-07-2023	IPR004155	PBS lyase HEAT-like repeat
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	SMART	SM00567	E-Z type HEAT repeats	460	489	0.0051	T	10-07-2023	IPR004155	PBS lyase HEAT-like repeat
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	SMART	SM00567	E-Z type HEAT repeats	121	150	4.9E-7	T	10-07-2023	IPR004155	PBS lyase HEAT-like repeat
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	SMART	SM00567	E-Z type HEAT repeats	273	302	1.4E-4	T	10-07-2023	IPR004155	PBS lyase HEAT-like repeat
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	SMART	SM00567	E-Z type HEAT repeats	366	395	0.78	T	10-07-2023	IPR004155	PBS lyase HEAT-like repeat
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	SMART	SM00567	E-Z type HEAT repeats	152	180	36.0	T	10-07-2023	IPR004155	PBS lyase HEAT-like repeat
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	SMART	SM00567	E-Z type HEAT repeats	397	426	0.0014	T	10-07-2023	IPR004155	PBS lyase HEAT-like repeat
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	SMART	SM00567	E-Z type HEAT repeats	491	520	0.0013	T	10-07-2023	IPR004155	PBS lyase HEAT-like repeat
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	SMART	SM00567	E-Z type HEAT repeats	522	551	15.0	T	10-07-2023	IPR004155	PBS lyase HEAT-like repeat
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	Gene3D	G3DSA:1.25.10.10	-	463	583	5.3E-25	T	10-07-2023	IPR011989	Armadillo-like helical
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	Pfam	PF03130	PBS lyase HEAT-like repeat	30	56	0.093	T	10-07-2023	IPR004155	PBS lyase HEAT-like repeat
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	Pfam	PF03130	PBS lyase HEAT-like repeat	524	546	0.0091	T	10-07-2023	IPR004155	PBS lyase HEAT-like repeat
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	PANTHER	PTHR12697	PBS LYASE HEAT-LIKE PROTEIN	80	183	2.8E-109	T	10-07-2023	-	-
CP070629.1_355_2	73583376a6cff1798313e050cfb3ef90	585	SUPERFAMILY	SSF48371	ARM repeat	19	442	1.73E-63	T	10-07-2023	IPR016024	Armadillo-type fold
CP070629.1_21_11	21c04defc20295cbc7a094065e1ac076	180	SMART	SM00344	asnc	13	124	0.0073	T	10-07-2023	IPR019888	Transcription regulator AsnC-like
CP070629.1_21_11	21c04defc20295cbc7a094065e1ac076	180	Pfam	PF13412	Winged helix-turn-helix DNA-binding	14	56	5.1E-5	T	10-07-2023	-	-
CP070629.1_21_11	21c04defc20295cbc7a094065e1ac076	180	SUPERFAMILY	SSF46785	"Winged helix" DNA-binding domain	14	68	1.66E-6	T	10-07-2023	IPR036390	Winged helix DNA-binding domain superfamily
CP070629.1_21_11	21c04defc20295cbc7a094065e1ac076	180	Gene3D	G3DSA:1.10.10.10	-	13	61	3.5E-8	T	10-07-2023	IPR036388	Winged helix-like DNA-binding domain superfamily
CP070629.1_120_3	bbb01f471797514e26648d79ba6bcea4	1307	Pfam	PF01839	FG-GAP repeat	418	443	8.7E-6	T	10-07-2023	IPR013517	FG-GAP repeat
CP070629.1_120_3	bbb01f471797514e26648d79ba6bcea4	1307	Pfam	PF01839	FG-GAP repeat	158	181	8.2E-5	T	10-07-2023	IPR013517	FG-GAP repeat
CP070629.1_120_3	bbb01f471797514e26648d79ba6bcea4	1307	Pfam	PF17957	Bacterial Ig domain	1220	1286	1.6E-5	T	10-07-2023	-	-
CP070629.1_120_3	bbb01f471797514e26648d79ba6bcea4	1307	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	1055	1181	1.2E-19	T	10-07-2023	IPR013783	Immunoglobulin-like fold
CP070629.1_120_3	bbb01f471797514e26648d79ba6bcea4	1307	Gene3D	G3DSA:2.130.10.130	-	367	565	1.4E-19	T	10-07-2023	IPR028994	Integrin alpha, N-terminal
CP070629.1_120_3	bbb01f471797514e26648d79ba6bcea4	1307	SMART	SM00191	int_alpha_rpt	154	226	61.0	T	10-07-2023	IPR013519	Integrin alpha beta-propellor
CP070629.1_120_3	bbb01f471797514e26648d79ba6bcea4	1307	SMART	SM00191	int_alpha_rpt	413	475	13.0	T	10-07-2023	IPR013519	Integrin alpha beta-propellor
CP070629.1_120_3	bbb01f471797514e26648d79ba6bcea4	1307	SMART	SM00191	int_alpha_rpt	336	400	110.0	T	10-07-2023	IPR013519	Integrin alpha beta-propellor
CP070629.1_120_3	bbb01f471797514e26648d79ba6bcea4	1307	SMART	SM00191	int_alpha_rpt	484	536	69.0	T	10-07-2023	IPR013519	Integrin alpha beta-propellor
CP070629.1_120_3	bbb01f471797514e26648d79ba6bcea4	1307	SMART	SM00191	int_alpha_rpt	91	141	4.1	T	10-07-2023	IPR013519	Integrin alpha beta-propellor
CP070629.1_120_3	bbb01f471797514e26648d79ba6bcea4	1307	PANTHER	PTHR23221	GLYCOSYLPHOSPHATIDYLINOSITOL PHOSPHOLIPASE D	339	509	3.9E-27	T	10-07-2023	-	-
CP070629.1_120_3	bbb01f471797514e26648d79ba6bcea4	1307	Gene3D	G3DSA:2.130.10.130	-	214	366	5.9E-11	T	10-07-2023	IPR028994	Integrin alpha, N-terminal
CP070629.1_120_3	bbb01f471797514e26648d79ba6bcea4	1307	Gene3D	G3DSA:2.130.10.130	-	19	212	2.7E-19	T	10-07-2023	IPR028994	Integrin alpha, N-terminal
CP070629.1_120_3	bbb01f471797514e26648d79ba6bcea4	1307	PRINTS	PR01185	Integrin alpha subunit signature	410	430	2.1E-5	T	10-07-2023	IPR000413	Integrin alpha chain
CP070629.1_120_3	bbb01f471797514e26648d79ba6bcea4	1307	PRINTS	PR01185	Integrin alpha subunit signature	1190	1209	2.1E-5	T	10-07-2023	IPR000413	Integrin alpha chain
CP070629.1_120_3	bbb01f471797514e26648d79ba6bcea4	1307	PRINTS	PR01185	Integrin alpha subunit signature	486	510	2.1E-5	T	10-07-2023	IPR000413	Integrin alpha chain
CP070629.1_120_3	bbb01f471797514e26648d79ba6bcea4	1307	Pfam	PF07705	CARDB	1068	1167	2.7E-15	T	10-07-2023	IPR011635	CARDB domain
CP070629.1_120_3	bbb01f471797514e26648d79ba6bcea4	1307	SUPERFAMILY	SSF69318	Integrin alpha N-terminal domain	72	509	6.02E-40	T	10-07-2023	IPR028994	Integrin alpha, N-terminal
CP070629.1_178_2	de851341f0e995008b2da5397ca82507	115	Pfam	PF01740	STAS domain	30	109	8.7E-8	T	10-07-2023	IPR002645	STAS domain
CP070629.1_178_2	de851341f0e995008b2da5397ca82507	115	PANTHER	PTHR33495	ANTI-SIGMA FACTOR ANTAGONIST TM_1081-RELATED-RELATED	3	111	6.2E-12	T	10-07-2023	-	-
CP070629.1_178_2	de851341f0e995008b2da5397ca82507	115	SUPERFAMILY	SSF52091	SpoIIaa-like	5	111	7.26E-15	T	10-07-2023	IPR036513	STAS domain superfamily
CP070629.1_178_2	de851341f0e995008b2da5397ca82507	115	ProSiteProfiles	PS50801	STAS domain profile.	31	113	14.613614	T	10-07-2023	IPR002645	STAS domain
CP070629.1_178_2	de851341f0e995008b2da5397ca82507	115	Gene3D	G3DSA:3.30.750.24	STAS domain	1	112	1.5E-19	T	10-07-2023	IPR036513	STAS domain superfamily
CP070629.1_178_2	de851341f0e995008b2da5397ca82507	115	CDD	cd07043	STAS_anti-anti-sigma_factors	5	103	3.51239E-15	T	10-07-2023	-	-
