	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000663.1_16	QGNH01000663.1	QGNH01000663.1	16	16242	17498	-1	D																Response regulator receiver domain [PF00072.27]								0	False	
QGNH01000663.1_17	QGNH01000663.1	QGNH01000663.1	17	17541	19832	-1	E																								0	False	
QGNH01000663.1_18	QGNH01000663.1	QGNH01000663.1	18	19964	21211	-1	D																Phage capsid family [PF05065.16]					VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	V
QGNH01000663.1_19	QGNH01000663.1	QGNH01000663.1	19	21259	22023	-1	C	K06904	uncharacterized protein							MER1087795	S78	MER1087795 - family S78 unassigned peptidases (Gluconobacter morbifer) [S78.UPW]#S78#{peptidase unit: 56-176}~source G6XIV8~	False	0.369	76.0	6.395e-14	Caudovirus prohead serine protease [PF04586.20]								0	False	P
QGNH01000663.1_20	QGNH01000663.1	QGNH01000663.1	20	22090	23331	-1	D			YP_010676582.1	YP_010676582.1 portal protein [Brevibacterium phage Cantare]	False	0.242	110.0	3.786e-24								Phage portal protein [PF04860.15]					VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xr;Xp;Xh;Xs	0	False	V
QGNH01000663.1_21	QGNH01000663.1	QGNH01000663.1	21	23385	24893	-1	E			YP_164067.1	YP_164067.1 terminase family protein [Pseudomonas phage B3]	False	0.44	335.0	9.429e-99																0	False	
QGNH01000663.1_22	QGNH01000663.1	QGNH01000663.1	22	24898	25650	-1	E																								0	False	
QGNH01000663.1_23	QGNH01000663.1	QGNH01000663.1	23	25680	25988	-1	E																								0	False	
QGNH01000663.1_24	QGNH01000663.1	QGNH01000663.1	24	26001	26819	-1	E																								0	False	
QGNH01000663.1_25	QGNH01000663.1	QGNH01000663.1	25	27148	27531	-1	E																								0	False	
QGNH01000663.1_26	QGNH01000663.1	QGNH01000663.1	26	27612	28577	1	E																								0	False	
QGNH01000663.1_27	QGNH01000663.1	QGNH01000663.1	27	28710	29897	1	E																								0	False	F
QGNH01000663.1_28	QGNH01000663.1	QGNH01000663.1	28	30083	30277	-1	E																								0	False	F
QGNH01000663.1_29	QGNH01000663.1	QGNH01000663.1	29	30332	31231	1	E																								0	False	F
QGNH01000663.1_30	QGNH01000663.1	QGNH01000663.1	30	31203	31331	-1	E																								0	False	F
QGNH01000663.1_31	QGNH01000663.1	QGNH01000663.1	31	31926	32912	-1	E																								0	False	F
QGNH01000663.1_32	QGNH01000663.1	QGNH01000663.1	32	32944	33366	-1	E																								0	False	F
