KO Id	Name	Count
K00338	nuoI; NADH-quinone oxidoreductase subunit I	1
K00339	nuoJ; NADH-quinone oxidoreductase subunit J	1
K00340	nuoK; NADH-quinone oxidoreductase subunit K	1
K00341	nuoL; NADH-quinone oxidoreductase subunit L	1
K00342	nuoM; NADH-quinone oxidoreductase subunit M	1
K00343	nuoN; NADH-quinone oxidoreductase subunit N	1
K00344	qor, CRYZ; NADPH:quinone reductase	1
K00346	nqrA; Na+-transporting NADH:ubiquinone oxidoreductase subunit A	1
K00347	nqrB; Na+-transporting NADH:ubiquinone oxidoreductase subunit B	1
K00348	nqrC; Na+-transporting NADH:ubiquinone oxidoreductase subunit C	1
K00349	nqrD; Na+-transporting NADH:ubiquinone oxidoreductase subunit D	1
K00350	nqrE; Na+-transporting NADH:ubiquinone oxidoreductase subunit E	1
K00351	nqrF; Na+-transporting NADH:ubiquinone oxidoreductase subunit F	1
K00355	NQO1; NAD(P)H dehydrogenase (quinone)	4
K00362	nirB; nitrite reductase (NADH) large subunit	1
K00372	nasA; assimilatory nitrate reductase catalytic subunit	1
K00380	cysJ; sulfite reductase (NADPH) flavoprotein alpha-component	1
K00381	cysI; sulfite reductase (NADPH) hemoprotein beta-component	1
K00382	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase	10
K00383	GSR, gor; glutathione reductase (NADPH)	3
K00389	yidH; putative membrane protein	1
K00404	ccoN; cytochrome c oxidase cbb3-type subunit I	2
K00405	ccoO; cytochrome c oxidase cbb3-type subunit II	2
K00406	ccoP; cytochrome c oxidase cbb3-type subunit III	2
K00407	ccoQ; cytochrome c oxidase cbb3-type subunit IV	2
K00411	UQCRFS1, RIP1, petA; ubiquinol-cytochrome c reductase iron-sulfur subunit	12
K00412	CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit	13
K00413	CYC1, CYT1, petC; ubiquinol-cytochrome c reductase cytochrome c1 subunit	12
K00424	cydX; cytochrome bd-I ubiquinol oxidase subunit X	2
K00425	cydA; cytochrome bd ubiquinol oxidase subunit I	2
K00426	cydB; cytochrome bd ubiquinol oxidase subunit II	2
K00428	E1.11.1.5; cytochrome c peroxidase	1
K00432	gpx, btuE, bsaA; glutathione peroxidase	6
K00433	cpo; non-heme chloroperoxidase	1
K00446	dmpB, xylE; catechol 2,3-dioxygenase	4
K00448	pcaG; protocatechuate 3,4-dioxygenase, alpha subunit	2
K00449	pcaH; protocatechuate 3,4-dioxygenase, beta subunit	2
K00451	HGD, hmgA; homogentisate 1,2-dioxygenase	2
K00457	HPD, hppD; 4-hydroxyphenylpyruvate dioxygenase	4
K00459	ncd2, npd; nitronate monooxygenase	1
K00477	PHYH; phytanoyl-CoA hydroxylase	1
K00481	pobA; p-hydroxybenzoate 3-monooxygenase	1
K00500	phhA, PAH; phenylalanine-4-hydroxylase	3
K00523	ascD, ddhD, rfbI; CDP-4-dehydro-6-deoxyglucose reductase, E3	2
K00525	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain	3
K00526	E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain	3
K00529	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component	2
K00531	anfG; nitrogenase delta subunit	2
K00537	arsC; arsenate reductase (glutaredoxin)	1
K00548	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase	3
K00549	metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase	2
K00554	trmD; tRNA (guanine37-N1)-methyltransferase	1
K00557	trmA; tRNA (uracil-5-)-methyltransferase	1
K00560	thyA, TYMS; thymidylate synthase	3
K00563	rlmA1; 23S rRNA (guanine745-N1)-methyltransferase	1
K00564	rsmC; 16S rRNA (guanine1207-N2)-methyltransferase	1
K00566	mnmA, trmU; tRNA-uridine 2-sulfurtransferase	2
K00567	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase	1
K00568	ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase	1
K00569	TPMT, tpmT; thiopurine S-methyltransferase	1
K00573	E2.1.1.77, pcm; protein-L-isoaspartate(D-aspartate) O-methyltransferase	1
K00574	cfa; cyclopropane-fatty-acyl-phospholipid synthase	1
K00575	cheR; chemotaxis protein methyltransferase CheR	3
K00588	E2.1.1.104; caffeoyl-CoA O-methyltransferase	3
K00600	glyA, SHMT; glycine hydroxymethyltransferase	6
K00602	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase	4
K00604	MTFMT, fmt; methionyl-tRNA formyltransferase	2
K00605	gcvT, AMT; aminomethyltransferase	3
K00606	panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase	1
K00609	pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit	2
K00611	OTC, argF, argI; ornithine carbamoyltransferase	1
K00612	nodU; carbamoyltransferase	1
K00615	E2.2.1.1, tktA, tktB; transketolase	3
K00616	E2.2.1.2, talA, talB; transaldolase	1
K00619	argA; amino-acid N-acetyltransferase	1
K00620	argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase	1
K00625	E2.3.1.8, pta; phosphate acetyltransferase	5
K00626	ACAT, atoB; acetyl-CoA C-acetyltransferase	15
K00627	DLAT, aceF, pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase)	3
K00632	fadA, fadI; acetyl-CoA acyltransferase	6
K00640	cysE; serine O-acetyltransferase	3
K00641	metX; homoserine O-acetyltransferase/O-succinyltransferase	2
K00645	fabD, MCAT, MCT1; [acyl-carrier-protein] S-malonyltransferase	3
K00652	bioF; 8-amino-7-oxononanoate synthase	2
K00655	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase	3
K00658	DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase)	3
K00661	maa; maltose O-acetyltransferase	1
K00666	K00666; fatty-acyl-CoA synthase	1
K00673	astA; arginine N-succinyltransferase	1
K00674	dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	1
K00677	lpxA; UDP-N-acetylglucosamine acyltransferase	3
K00681	ggt; gamma-glutamyltranspeptidase / glutathione hydrolase	4
K00682	GGCT; gamma-glutamylcyclotransferase	1
K00684	aat; leucyl/phenylalanyl-tRNA---protein transferase	1
K00688	PYG, glgP; glycogen phosphorylase	6
K00694	bcsA; cellulose synthase (UDP-forming)	3
K00697	otsA; trehalose 6-phosphate synthase	2
K00700	GBE1, glgB; 1,4-alpha-glucan branching enzyme	2
K00703	glgA; starch synthase	3
K00705	malQ; 4-alpha-glucanotransferase	1
K00720	UGCG; ceramide glucosyltransferase	2
K00748	lpxB; lipid-A-disaccharide synthase	2
K00754	bshA; L-malate glycosyltransferase	1
K00760	hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase	2
K00761	upp, UPRT; uracil phosphoribosyltransferase	1
K00762	pyrE; orotate phosphoribosyltransferase	1
K00763	pncB, NAPRT1; nicotinate phosphoribosyltransferase	1
K00764	purF, PPAT; amidophosphoribosyltransferase	3
K00765	hisG; ATP phosphoribosyltransferase	1
K00766	trpD; anthranilate phosphoribosyltransferase	1
K00767	nadC, QPRT; nicotinate-nucleotide pyrophosphorylase (carboxylating)	1
K00768	E2.4.2.21, cobU, cobT; nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	1
K00773	tgt; queuine tRNA-ribosyltransferase	1
K00782	lldG; L-lactate dehydrogenase complex protein LldG	1
K00783	rlmH; 23S rRNA (pseudouridine1915-N3)-methyltransferase	1
K00788	thiE; thiamine-phosphate pyrophosphorylase	1
K00789	metK; S-adenosylmethionine synthetase	1
K00790	murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase	3
K00791	miaA, TRIT1; tRNA dimethylallyltransferase	3
K00793	ribE, RIB5; riboflavin synthase	1
K00794	ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase	1
K00795	ispA; farnesyl diphosphate synthase	2
K00796	folP; dihydropteroate synthase	1
K00797	speE, SRM, SPE3; spermidine synthase	3
K00798	MMAB, pduO; cob(I)alamin adenosyltransferase	1
K00799	GST, gst; glutathione S-transferase	12
K00806	uppS; undecaprenyl diphosphate synthase	3
K00812	aspB; aspartate aminotransferase	11
K00817	hisC; histidinol-phosphate aminotransferase	7
K00820	glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing)	5
K00821	argD; acetylornithine/N-succinyldiaminopimelate aminotransferase	3
K00822	E2.6.1.18; beta-alanine--pyruvate transaminase	4
K00826	E2.6.1.42, ilvE; branched-chain amino acid aminotransferase	6
K00831	serC, PSAT1; phosphoserine aminotransferase	5
K00832	tyrB; aromatic-amino-acid transaminase	8
K00833	bioA; adenosylmethionine---8-amino-7-oxononanoate aminotransferase	2
K00836	ectB, dat; diaminobutyrate-2-oxoglutarate transaminase	2
K00840	astC; succinylornithine aminotransferase	2
K00845	glk; glucokinase	6
K00847	E2.7.1.4, scrK; fructokinase	3
K00851	idnK, gntK; gluconokinase	1
K00854	xylB, XYLB; xylulokinase	1
K00858	ppnK, NADK; NAD+ kinase	1
K00859	coaE; dephospho-CoA kinase	1
K00860	cysC; adenylylsulfate kinase	2
K00864	glpK, GK; glycerol kinase	4
K00865	glxK, garK; glycerate 2-kinase	3
K00873	PK, pyk; pyruvate kinase	10
K00882	fruK; 1-phosphofructokinase	2
K00883	dgoK; 2-dehydro-3-deoxygalactonokinase	1
K00887	dgkA; undecaprenol kinase	1
K00912	lpxK; tetraacyldisaccharide 4'-kinase	2
K00919	ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	1
K00925	ackA; acetate kinase	5
K00927	PGK, pgk; phosphoglycerate kinase	4
K00928	lysC; aspartate kinase	4
K00930	argB; acetylglutamate kinase	1
K00931	proB; glutamate 5-kinase	2
K00937	ppk1; polyphosphate kinase	3
K00940	ndk, NME; nucleoside-diphosphate kinase	5
K00941	thiD; hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	1
K00942	E2.7.4.8, gmk; guanylate kinase	1
K00943	tmk, DTYMK; dTMP kinase	1
K00944	AK3; nucleoside-triphosphate--adenylate kinase	1
K00945	cmk; CMP/dCMP kinase	1
K00946	thiL; thiamine-monophosphate kinase	1
K00947	mosAB; molybdenum storage protein	1
K00948	PRPS, prsA; ribose-phosphate pyrophosphokinase	2
K00950	folK; 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	1
K00954	E2.7.7.3A, coaD, kdtB; pantetheine-phosphate adenylyltransferase	1
K00955	cysNC; bifunctional enzyme CysN/CysC	4
K00957	cysD; sulfate adenylyltransferase subunit 2	4
K00962	pnp, PNPT1; polyribonucleotide nucleotidyltransferase	3
K00969	nadD; nicotinate-nucleotide adenylyltransferase	1
K00970	pcnB; poly(A) polymerase	2
K00973	rfbA, rmlA, rffH; glucose-1-phosphate thymidylyltransferase	4
K00974	cca; tRNA nucleotidyltransferase (CCA-adding enzyme)	2
K00978	rfbF; glucose-1-phosphate cytidylyltransferase	3
K00979	kdsB; 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase)	2
K00981	E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase	2
K00982	glnE; [glutamine synthetase] adenylyltransferase / [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase	1
K00986	ltrA; RNA-directed DNA polymerase	1
K00989	rph; ribonuclease PH	1
K00990	glnD; [protein-PII] uridylyltransferase	1
K00991	ispD; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	1
K00992	murU; N-acetyl-alpha-D-muramate 1-phosphate uridylyltransferase	1
K00995	pgsA, PGS1; CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase	1
K01000	mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase	3
K01002	mdoB; phosphoglycerol transferase	1
K01003	bcpA; oxaloacetate decarboxylase	1
K01006	ppdK; pyruvate, orthophosphate dikinase	4
K01007	pps, ppsA; pyruvate, water dikinase	4
K01008	selD, SEPHS; selenide, water dikinase	2
K01011	TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase	3
K01012	bioB; biotin synthase	1
K01023	assT; arylsulfate sulfotransferase	1
K01028	E2.8.3.5A, scoA; 3-oxoacid CoA-transferase subunit A	3
K01029	E2.8.3.5B, scoB; 3-oxoacid CoA-transferase subunit B	3
K01039	gctA; glutaconate CoA-transferase, subunit A	2
K01040	gctB; glutaconate CoA-transferase, subunit B	2
K01046	lip, TGL2; triacylglycerol lipase	1
K01048	pldB; lysophospholipase	1
K01053	gnl, RGN; gluconolactonase	4
K01055	pcaD; 3-oxoadipate enol-lactonase	1
K01056	PTH1, pth, spoVC; peptidyl-tRNA hydrolase, PTH1 family	1
K01057	PGLS, pgl, devB; 6-phosphogluconolactonase	1
K01061	E3.1.1.45; carboxymethylenebutenolidase	3
K01069	gloB, gloC, HAGH; hydroxyacylglutathione hydrolase	1
K01070	frmB, ESD, fghA; S-formylglutathione hydrolase	1
K01073	E3.1.2.20; acyl-CoA hydrolase	1
K01075	E3.1.2.23; 4-hydroxybenzoyl-CoA thioesterase	2
K01077	E3.1.3.1, phoA, phoB; alkaline phosphatase	5
K01079	serB, PSPH; phosphoserine phosphatase	3
K01082	cysQ, MET22, BPNT1; 3'(2'), 5'-bisphosphate nucleotidase	2
K01083	E3.1.3.8; 3-phytase	1
K01086	fbp-SEBP; fructose-1,6-bisphosphatase I / sedoheptulose-1,7-bisphosphatase	5
K01087	otsB; trehalose 6-phosphate phosphatase	1
K01091	gph; phosphoglycolate phosphatase	1
K01092	E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase	3
K01095	pgpA; phosphatidylglycerophosphatase A	1
K01113	phoD; alkaline phosphatase D	2
K01118	acpD, azoR; FMN-dependent NADH-azoreductase	1
K01126	E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase	1
K01129	dgt; dGTPase	1
K01133	betC; choline-sulfatase	1
K01139	spoT; GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase	2
K01141	sbcB, exoI; exodeoxyribonuclease I	2
K01142	E3.1.11.2, xthA; exodeoxyribonuclease III	2
K01150	endA; deoxyribonuclease I	1
K01156	res; type III restriction enzyme	1
K01159	ruvC; crossover junction endodeoxyribonuclease RuvC	2
K01166	RNASET2; ribonuclease T2	1
K01174	nuc; micrococcal nuclease	1
K01178	SGA1; glucoamylase	1
K01182	IMA, malL; oligo-1,6-glucosidase	2
K01193	INV, sacA; beta-fructofuranosidase	2
K01199	EGLC; glucan endo-1,3-beta-D-glucosidase	2
K01207	nagZ; beta-N-acetylhexosaminidase	3
K01214	ISA, treX; isoamylase	1
K01236	treZ, glgZ; maltooligosyltrehalose trehalohydrolase	1
K01241	amn; AMP nucleosidase	1
K01243	mtnN, mtn, pfs; adenosylhomocysteine nucleosidase	1
K01246	tag; DNA-3-methyladenine glycosylase I	2
K01251	E3.3.1.1, ahcY; adenosylhomocysteinase	3
K01252	entB, dhbB, vibB, mxcF; bifunctional isochorismate lyase / aryl carrier protein	2
K01255	CARP, pepA; leucyl aminopeptidase	2
K01256	pepN; aminopeptidase N	2
K01259	pip; proline iminopeptidase	2
K01265	map; methionyl aminopeptidase	1
K01267	DNPEP; aspartyl aminopeptidase	2
K01269	yhfE; aminopeptidase	1
K01273	DPEP; membrane dipeptidase	3
K01286	E3.4.16.4; D-alanyl-D-alanine carboxypeptidase	1
K01303	APEH; acylaminoacyl-peptidase	1
K01338	lon; ATP-dependent Lon protease	2
K01341	KEX2; kexin	2
K01354	ptrB; oligopeptidase B	3
K01356	lexA; repressor LexA	2
K01358	clpP, CLPP; ATP-dependent Clp protease, protease subunit	3
K01390	iga; IgA-specific metalloendopeptidase	1
K01406	prtC; serralysin	2
K01407	ptrA; protease III	1
K01408	IDE, ide; insulysin	2
K01409	KAE1, tsaD, QRI7; N6-L-threonylcarbamoyladenine synthase	1
K01414	prlC; oligopeptidase A	1
K01419	hslV, clpQ; ATP-dependent HslUV protease, peptidase subunit HslV	1
K01420	fnr; CRP/FNR family transcriptional regulator, anaerobic regulatory protein	1
K01423	bepA; beta-barrel assembly-enhancing protease	1
K01424	E3.5.1.1, ansA, ansB; L-asparaginase	2
K01428	ureC; urease subunit alpha	4
K01429	ureB; urease subunit beta	3
K01430	ureA; urease subunit gamma	3
K01433	purU; formyltetrahydrofolate deformylase	2
K01434	pac; penicillin G amidase	2
K01438	argE; acetylornithine deacetylase	1
K01439	dapE; succinyl-diaminopimelate desuccinylase	2
K01448	amiABC; N-acetylmuramoyl-L-alanine amidase	3
K01458	hutG; N-formylglutamate deformylase	2
K01462	PDF, def; peptide deformylase	1
K01465	URA4, pyrC; dihydroorotase	1
K01468	hutI, AMDHD1; imidazolonepropionase	1
K01470	E3.5.2.10; creatinine amidohydrolase	1
K01473	hyuA; N-methylhydantoinase A	1
K01477	alc, ALLC; allantoicase	1
K01483	allA; ureidoglycolate lyase	1
K01485	codA; cytosine/creatinine deaminase	2
K01487	E3.5.4.3, guaD; guanine deaminase	1
K01491	folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase	2
K01494	dcd; dCTP deaminase	1
K01495	GCH1, folE; GTP cyclohydrolase IA	1
K01496	hisI; phosphoribosyl-AMP cyclohydrolase	1
K01497	ribA, RIB1; GTP cyclohydrolase II	3
K01507	ppa; inorganic pyrophosphatase	1
K01512	acyP; acylphosphatase	2
K01515	nudF; ADP-ribose pyrophosphatase	1
K01519	ITPA; inosine triphosphate pyrophosphatase	2
K01520	dut, DUT; dUTP pyrophosphatase	3
K01523	hisE; phosphoribosyl-ATP pyrophosphohydrolase	1
K01524	ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase	1
K01525	apaH; bis(5'-nucleosyl)-tetraphosphatase (symmetrical)	1
K01531	mgtA, mgtB; P-type Mg2+ transporter	1
K01533	copB; P-type Cu2+ transporter	1
K01534	zntA; Zn2+/Cd2+-exporting ATPase	1
K01555	FAH, fahA; fumarylacetoacetase	3
K01557	FAHD1; acylpyruvate hydrolase	1
K01561	dehH; haloacetate dehalogenase	2
K01563	dhaA; haloalkane dehalogenase	2
K01579	panD; aspartate 1-decarboxylase	2
K01581	E4.1.1.17, ODC1, speC, speF; ornithine decarboxylase	2
K01584	adiA; arginine decarboxylase	1
K01585	speA; arginine decarboxylase	1
K01586	lysA; diaminopimelate decarboxylase	1
K01588	purE; 5-(carboxyamino)imidazole ribonucleotide mutase	1
K01589	purK; 5-(carboxyamino)imidazole ribonucleotide synthase	1
K01591	pyrF; orotidine-5'-phosphate decarboxylase	1
K01595	ppc; phosphoenolpyruvate carboxylase	4
K01599	hemE, UROD; uroporphyrinogen decarboxylase	1
K01607	pcaC; 4-carboxymuconolactone decarboxylase	1
K01608	gcl; tartronate-semialdehyde synthase	1
K01609	trpC; indole-3-glycerol phosphate synthase	1
K01610	E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP)	4
K01611	speD, AMD1; S-adenosylmethionine decarboxylase	2
K01613	psd, PISD; phosphatidylserine decarboxylase	1
K01617	dmpH, xylI, nahK; 2-oxo-3-hexenedioate decarboxylase	3
K01621	xfp, xpk; xylulose-5-phosphate/fructose-6-phosphate phosphoketolase	2
K01624	FBA, fbaA; fructose-bisphosphate aldolase, class II	5
K01625	eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase	2
K01626	E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase	2
K01627	kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase)	2
K01631	dgoA; 2-dehydro-3-deoxyphosphogalactonate aldolase	1
K01633	folB; 7,8-dihydroneopterin aldolase/epimerase/oxygenase	1
K01637	E4.1.3.1, aceA; isocitrate lyase	1
K01638	aceB, glcB; malate synthase	2
K01640	E4.1.3.4, HMGCL, hmgL; hydroxymethylglutaryl-CoA lyase	5
K01647	CS, gltA; citrate synthase	2
K01649	leuA, IMS; 2-isopropylmalate synthase	2
K01652	E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit	4
K01653	E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit	4
K01657	trpE; anthranilate synthase component I	4
K01658	trpG; anthranilate synthase component II	4
K01659	prpC; 2-methylcitrate synthase	1
K01662	dxs; 1-deoxy-D-xylulose-5-phosphate synthase	2
K01665	pabB; para-aminobenzoate synthetase component I	1
K01669	phrB; deoxyribodipyrimidine photo-lyase	1
K01673	cynT, can; carbonic anhydrase	1
K01676	E4.2.1.2A, fumA, fumB; fumarate hydratase, class I	3
K01679	E4.2.1.2B, fumC, FH; fumarate hydratase, class II	6
K01681	ACO, acnA; aconitate hydratase	3
K01682	acnB; aconitate hydratase 2 / 2-methylisocitrate dehydratase	4
K01684	dgoD; galactonate dehydratase	1
K01687	ilvD; dihydroxy-acid dehydratase	2
K01689	ENO, eno; enolase	6
K01690	edd; phosphogluconate dehydratase	1
K01693	hisB; imidazoleglycerol-phosphate dehydratase	1
