KO Id	Name	Count
K00979	kdsB; 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase)	2
K01000	mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase	2
K01006	ppdK; pyruvate, orthophosphate dikinase	7
K01007	pps, ppsA; pyruvate, water dikinase	8
K01011	TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase	3
K01028	E2.8.3.5A, scoA; 3-oxoacid CoA-transferase subunit A	1
K01029	E2.8.3.5B, scoB; 3-oxoacid CoA-transferase subunit B	1
K01039	gctA; glutaconate CoA-transferase, subunit A	6
K01040	gctB; glutaconate CoA-transferase, subunit B	1
K01046	lip, TGL2; triacylglycerol lipase	1
K01048	pldB; lysophospholipase	2
K01057	PGLS, pgl, devB; 6-phosphogluconolactonase	1
K01070	frmB, ESD, fghA; S-formylglutathione hydrolase	1
K01079	serB, PSPH; phosphoserine phosphatase	1
K01087	otsB; trehalose 6-phosphate phosphatase	3
K01129	dgt; dGTPase	1
K01139	spoT; GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase	1
K01178	SGA1; glucoamylase	2
K01182	IMA, malL; oligo-1,6-glucosidase	3
K01193	INV, sacA; beta-fructofuranosidase	4
K01199	EGLC; glucan endo-1,3-beta-D-glucosidase	2
K01207	nagZ; beta-N-acetylhexosaminidase	2
K01214	ISA, treX; isoamylase	1
K01236	treZ, glgZ; maltooligosyltrehalose trehalohydrolase	1
K01241	amn; AMP nucleosidase	1
K01243	mtnN, mtn, pfs; adenosylhomocysteine nucleosidase	1
K01251	E3.3.1.1, ahcY; adenosylhomocysteinase	2
K01259	pip; proline iminopeptidase	1
K01286	E3.4.16.4; D-alanyl-D-alanine carboxypeptidase	2
K01303	APEH; acylaminoacyl-peptidase	1
K01424	E3.5.1.1, ansA, ansB; L-asparaginase	2
K01428	ureC; urease subunit alpha	2
K01429	ureB; urease subunit beta	2
K01430	ureA; urease subunit gamma	2
K01438	argE; acetylornithine deacetylase	2
K01439	dapE; succinyl-diaminopimelate desuccinylase	2
K01448	amiABC; N-acetylmuramoyl-L-alanine amidase	1
K01458	hutG; N-formylglutamate deformylase	1
K01465	URA4, pyrC; dihydroorotase	1
K01468	hutI, AMDHD1; imidazolonepropionase	2
K01470	E3.5.2.10; creatinine amidohydrolase	1
K01473	hyuA; N-methylhydantoinase A	3
K01477	alc, ALLC; allantoicase	2
K01483	allA; ureidoglycolate lyase	1
K01485	codA; cytosine/creatinine deaminase	3
K01487	E3.5.4.3, guaD; guanine deaminase	2
K01491	folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase	2
K01494	dcd; dCTP deaminase	1
K01496	hisI; phosphoribosyl-AMP cyclohydrolase	2
K01515	nudF; ADP-ribose pyrophosphatase	1
K01519	ITPA; inosine triphosphate pyrophosphatase	2
K01520	dut, DUT; dUTP pyrophosphatase	1
K01523	hisE; phosphoribosyl-ATP pyrophosphohydrolase	1
K01524	ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase	1
K01525	apaH; bis(5'-nucleosyl)-tetraphosphatase (symmetrical)	1
K01555	FAH, fahA; fumarylacetoacetase	2
K01557	FAHD1; acylpyruvate hydrolase	2
K01581	E4.1.1.17, ODC1, speC, speF; ornithine decarboxylase	1
K01584	adiA; arginine decarboxylase	3
K01585	speA; arginine decarboxylase	3
K01586	lysA; diaminopimelate decarboxylase	2
K01588	purE; 5-(carboxyamino)imidazole ribonucleotide mutase	1
K01589	purK; 5-(carboxyamino)imidazole ribonucleotide synthase	1
K01591	pyrF; orotidine-5'-phosphate decarboxylase	1
K01595	ppc; phosphoenolpyruvate carboxylase	3
K01609	trpC; indole-3-glycerol phosphate synthase	1
K01610	E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP)	2
K01611	speD, AMD1; S-adenosylmethionine decarboxylase	2
K01617	dmpH, xylI, nahK; 2-oxo-3-hexenedioate decarboxylase	1
K01621	xfp, xpk; xylulose-5-phosphate/fructose-6-phosphate phosphoketolase	1
K01624	FBA, fbaA; fructose-bisphosphate aldolase, class II	5
K01625	eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase	3
K01626	E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase	2
K01627	kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase)	3
K01631	dgoA; 2-dehydro-3-deoxyphosphogalactonate aldolase	1
K01637	E4.1.3.1, aceA; isocitrate lyase	1
K01638	aceB, glcB; malate synthase	1
K01640	E4.1.3.4, HMGCL, hmgL; hydroxymethylglutaryl-CoA lyase	1
K01649	leuA, IMS; 2-isopropylmalate synthase	1
K01652	E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit	2
K01653	E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit	2
K01657	trpE; anthranilate synthase component I	2
K01658	trpG; anthranilate synthase component II	8
K01676	E4.2.1.2A, fumA, fumB; fumarate hydratase, class I	3
K01679	E4.2.1.2B, fumC, FH; fumarate hydratase, class II	3
K01681	ACO, acnA; aconitate hydratase	4
K01682	acnB; aconitate hydratase 2 / 2-methylisocitrate dehydratase	3
K01684	dgoD; galactonate dehydratase	1
K01687	ilvD; dihydroxy-acid dehydratase	3
K01689	ENO, eno; enolase	9
K01693	hisB; imidazoleglycerol-phosphate dehydratase	3
K01695	trpA; tryptophan synthase alpha chain	3
K01696	trpB; tryptophan synthase beta chain	4
K01702	LEU1; 3-isopropylmalate dehydratase	1
K01704	leuD, IPMI-S; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit	2
K01712	hutU, UROC1; urocanate hydratase	2
K01714	dapA; 4-hydroxy-tetrahydrodipicolinate synthase	1
K01729	algL; poly(beta-D-mannuronate) lyase	2
K01735	aroB; 3-dehydroquinate synthase	1
K01736	aroC; chorismate synthase	1
K01738	cysK; cysteine synthase	2
K01745	hutH, HAL; histidine ammonia-lyase	2
K01752	E4.3.1.17, sdaA, sdaB, tdcG; L-serine dehydratase	2
K01754	E4.3.1.19, ilvA, tdcB; threonine dehydratase	2
K01755	argH, ASL; argininosuccinate lyase	2
K01756	purB, ADSL; adenylosuccinate lyase	2
K01760	metC; cysteine-S-conjugate beta-lyase	4
K01761	E4.4.1.11; methionine-gamma-lyase	2
K01768	E4.6.1.1; adenylate cyclase	1
K01776	murI; glutamate racemase	3
K01778	dapF; diaminopimelate epimerase	1
K01783	rpe, RPE; ribulose-phosphate 3-epimerase	2
K01784	galE, GALE; UDP-glucose 4-epimerase	2
K01801	nagL; maleylpyruvate isomerase	1
K01803	TPI, tpiA; triosephosphate isomerase (TIM)	5
K01807	rpiA; ribose 5-phosphate isomerase A	4
K01808	rpiB; ribose 5-phosphate isomerase B	4
K01810	GPI, pgi; glucose-6-phosphate isomerase	9
K01814	hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase	2
K01817	trpF; phosphoribosylanthranilate isomerase	1
K01825	fadB; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase	17
K01838	pgmB; beta-phosphoglucomutase	2
K01840	manB; phosphomannomutase	2
K01895	ACSS1_2, acs; acetyl-CoA synthetase	1
K01897	ACSL, fadD; long-chain acyl-CoA synthetase	2
K01899	LSC1; succinyl-CoA synthetase alpha subunit	2
K01903	sucC; succinyl-CoA synthetase beta subunit	4
K01915	glnA, GLUL; glutamine synthetase	3
K01921	ddl; D-alanine-D-alanine ligase	1
K01923	purC; phosphoribosylaminoimidazole-succinocarboxamide synthase	1
K01924	murC; UDP-N-acetylmuramate--alanine ligase	3
K01925	murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase	3
K01929	murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	3
K01933	purM; phosphoribosylformylglycinamidine cyclo-ligase	1
K01937	pyrG, CTPS; CTP synthase	1
K01939	purA, ADSS; adenylosuccinate synthase	2
K01940	argG, ASS1; argininosuccinate synthase	2
K01945	purD; phosphoribosylamine---glycine ligase	1
K01951	guaA, GMPS; GMP synthase (glutamine-hydrolysing)	1
K01952	PFAS, purL; phosphoribosylformylglycinamidine synthase	1
K01953	asnB, ASNS; asparagine synthase (glutamine-hydrolysing)	3
K01955	carB, CPA2; carbamoyl-phosphate synthase large subunit	2
K01956	carA, CPA1; carbamoyl-phosphate synthase small subunit	2
K01959	pycA; pyruvate carboxylase subunit A	2
K01960	pycB; pyruvate carboxylase subunit B	2
K01968	E6.4.1.4A; 3-methylcrotonyl-CoA carboxylase alpha subunit	1
K01969	E6.4.1.4B; 3-methylcrotonyl-CoA carboxylase beta subunit	1
K01990	ABC-2.A; ABC-2 type transport system ATP-binding protein	1
K01995	livG; branched-chain amino acid transport system ATP-binding protein	1
K01996	livF; branched-chain amino acid transport system ATP-binding protein	1
K01997	livH; branched-chain amino acid transport system permease protein	1
K01998	livM; branched-chain amino acid transport system permease protein	1
K01999	livK; branched-chain amino acid transport system substrate-binding protein	1
K02003	ABC.CD.A; putative ABC transport system ATP-binding protein	1
K02004	ABC.CD.P; putative ABC transport system permease protein	1
K02010	afuC, fbpC; iron(III) transport system ATP-binding protein	1
K02011	afuB, fbpB; iron(III) transport system permease protein	1
K02012	afuA, fbpA; iron(III) transport system substrate-binding protein	1
K02013	ABC.FEV.A; iron complex transport system ATP-binding protein	1
K02015	ABC.FEV.P; iron complex transport system permease protein	1
K02016	ABC.FEV.S; iron complex transport system substrate-binding protein	1
K02017	modC; molybdate transport system ATP-binding protein	1
K02018	modB; molybdate transport system permease protein	1
K02020	modA; molybdate transport system substrate-binding protein	1
K02028	ABC.PA.A; polar amino acid transport system ATP-binding protein	1
K02029	ABC.PA.P; polar amino acid transport system permease protein	1
K02030	ABC.PA.S; polar amino acid transport system substrate-binding protein	1
K02032	ddpF; peptide/nickel transport system ATP-binding protein	1
K02033	ABC.PE.P; peptide/nickel transport system permease protein	1
K02034	ABC.PE.P1; peptide/nickel transport system permease protein	1
K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein	1
K02036	pstB; phosphate transport system ATP-binding protein	1
K02037	pstC; phosphate transport system permease protein	1
K02038	pstA; phosphate transport system permease protein	1
K02040	pstS; phosphate transport system substrate-binding protein	1
K02041	phnC; phosphonate transport system ATP-binding protein	1
K02042	phnE; phosphonate transport system permease protein	1
K02044	phnD; phosphonate transport system substrate-binding protein	1
K02045	cysA; sulfate/thiosulfate transport system ATP-binding protein	1
K02046	cysU; sulfate/thiosulfate transport system permease protein	1
K02047	cysW; sulfate/thiosulfate transport system permease protein	1
K02048	cysP; sulfate/thiosulfate transport system substrate-binding protein	1
K02049	ABC.SN.A; NitT/TauT family transport system ATP-binding protein	1
K02052	ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein	1
K02065	mlaF, linL, mkl; phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein	1
K02066	mlaE, linK; phospholipid/cholesterol/gamma-HCH transport system permease protein	1
K02067	mlaD, linM; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein	1
K02071	metN; D-methionine transport system ATP-binding protein	1
K02072	metI; D-methionine transport system permease protein	1
K02073	metQ; D-methionine transport system substrate-binding protein	1
K02193	ccmA; heme exporter protein A	1
K02194	ccmB; heme exporter protein B	1
K02195	ccmC; heme exporter protein C	1
K02196	ccmD; heme exporter protein D	1
K02204	thrB2; homoserine kinase type II	1
K02257	COX10, ctaB, cyoE; heme o synthase	2
K02316	dnaG; DNA primase	1
K02335	polA; DNA polymerase I	2
K02337	dnaE; DNA polymerase III subunit alpha	2
K02338	dnaN; DNA polymerase III subunit beta	2
K02339	holC; DNA polymerase III subunit chi	2
K02340	holA; DNA polymerase III subunit delta	2
K02341	holB; DNA polymerase III subunit delta'	2
K02342	dnaQ; DNA polymerase III subunit epsilon	2
K02343	dnaX; DNA polymerase III subunit gamma/tau	2
K02363	entE, dhbE, vibE, mxcE; 2,3-dihydroxybenzoate-AMP ligase	2
K02364	entF; enterobactin synthetase component F	1
K02372	fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	8
K02427	rlmE, rrmJ, ftsJ; 23S rRNA (uridine2552-2'-O)-methyltransferase	2
K02429	fucP; MFS transporter, FHS family, L-fucose permease	1
K02439	glpE; thiosulfate sulfurtransferase	1
K02474	wbpO; UDP-N-acetyl-D-glucosamine/UDP-N-acetyl-D-galactosamine dehydrogenase	5
K02480	K02480; two-component system, NarL family, sensor kinase	3
K02482	flgS; two-component system, NtrC family, sensor kinase	3
K02484	K02484; two-component system, OmpR family, sensor kinase	3
K02493	hemK, prmC, HEMK; release factor glutamine methyltransferase	2
K02500	hisF; imidazole glycerol-phosphate synthase subunit HisF	1
K02501	hisH; imidazole glycerol-phosphate synthase subunit HisH	2
K02502	hisZ; ATP phosphoribosyltransferase regulatory subunit	1
K02510	hpaI, hpcH; 4-hydroxy-2-oxoheptanedioate aldolase	1
K02517	lpxL, htrB; Kdo2-lipid IVA lauroyltransferase/acyltransferase	2
K02523	ispB; octaprenyl-diphosphate synthase	2
K02532	lacY; MFS transporter, OHS family, lactose permease	1
K02535	lpxC; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	2
K02536	lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	2
K02554	mhpD; 2-keto-4-pentenoate hydratase	2
K02558	mpl; UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	1
K02563	murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	2
K02575	NRT, narK, nrtP, nasA; MFS transporter, NNP family, nitrate/nitrite transporter	1
K02586	nifD; nitrogenase molybdenum-iron protein alpha chain	1
K02591	nifK; nitrogenase molybdenum-iron protein beta chain	1
K02595	nifW; nitrogenase-stabilizing/protective protein	1
K02625	pcaT; MFS transporter, MHS family, dicarboxylic acid transporter PcaT	1
K02654	pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase	2
K02687	prmA; ribosomal protein L11 methyltransferase	2
K02769	fruAb; fructose PTS system EIIB component	7
K02770	fruA; fructose PTS system EIIBC or EIIC component	1
K02784	ptsH; phosphocarrier protein HPr	1
K02806	ptsN; nitrogen PTS system EIIA component	7
K02825	pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase	1
K02844	waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase	6
K02848	waaP, rfaP; heptose I phosphotransferase	1
K03040	rpoA; DNA-directed RNA polymerase subunit alpha	2
K03043	rpoB; DNA-directed RNA polymerase subunit beta	2
K03046	rpoC; DNA-directed RNA polymerase subunit beta'	2
K03060	rpoZ; DNA-directed RNA polymerase subunit omega	2
K03179	ubiA; 4-hydroxybenzoate polyprenyltransferase	2
K03183	ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase	2
K03185	ubiH; 2-octaprenyl-6-methoxyphenol hydroxylase	2
K03215	rumA; 23S rRNA (uracil1939-C5)-methyltransferase	2
K03216	trmL, cspR; tRNA (cytidine/uridine-2'-O-)-methyltransferase	2
K03218	rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase	2
K03269	lpxH; UDP-2,3-diacylglucosamine hydrolase	1
K03270	kdsC; 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase)	3
K03272	gmhC, hldE, waaE, rfaE; D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase	2
K03273	gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase	1
K03275	waaO, rfaI; UDP-glucose:(glucosyl)LPS alpha-1,3-glucosyltransferase	6
K03337	iolB; 5-deoxy-glucuronate isomerase	2
K03366	butA, budC; meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase	6
K03407	cheA; two-component system, chemotaxis family, sensor kinase CheA	3
K03424	tatD; TatD DNase family protein	1
K03431	glmM; phosphoglucosamine mutase	2
K03438	mraW, rsmH; 16S rRNA (cytosine1402-N4)-methyltransferase	2
K03445	nepI; MFS transporter, DHA1 family, purine ribonucleoside efflux pump	1
K03446	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1
K03500	rsmB, sun; 16S rRNA (cytosine967-C5)-methyltransferase	2
K03535	gudP; MFS transporter, ACS family, glucarate transporter	1
K03564	BCP, PRXQ, DOT5; thioredoxin-dependent peroxiredoxin	2
K03575	mutY; A/G-specific adenine glycosylase	1
K03578	hrpA; ATP-dependent helicase HrpA	1
K03579	hrpB; ATP-dependent helicase HrpB	1
K03587	ftsI; cell division protein FtsI (penicillin-binding protein 3)	2
K03648	UNG, UDG; uracil-DNA glycosylase	1
K03669	mdoH; membrane glycosyltransferase	6
K03692	E2.4.1.213; glucosylglycerol-phosphate synthase	1
K03732	rhlB; ATP-dependent RNA helicase RhlB	1
K03761	kgtP; MFS transporter, MHS family, alpha-ketoglutarate permease	1
K03762	proP; MFS transporter, MHS family, proline/betaine transporter	1
K03767	PPIA; peptidyl-prolyl cis-trans isomerase A (cyclophilin A)	1
K03769	ppiC; peptidyl-prolyl cis-trans isomerase C	1
K03770	ppiD; peptidyl-prolyl cis-trans isomerase D	1
K03771	surA; peptidyl-prolyl cis-trans isomerase SurA	1
K03772	fkpA; FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	1
K03773	fklB; FKBP-type peptidyl-prolyl cis-trans isomerase FklB	1
K03774	slpA; FKBP-type peptidyl-prolyl cis-trans isomerase SlpA	1
K03775	slyD; FKBP-type peptidyl-prolyl cis-trans isomerase SlyD	1
K03778	ldhA; D-lactate dehydrogenase	4
K03781	katE, CAT, catB, srpA; catalase	4
K03782	katG; catalase-peroxidase	5
K03784	deoD; purine-nucleoside phosphorylase	2
K03786	aroQ, qutE; 3-dehydroquinate dehydratase II	2
K03787	surE; 5'-nucleotidase	2
