	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000508.1_13	QGNH01000508.1	QGNH01000508.1	13	7023	7679	-1	E																								0	False	
QGNH01000508.1_14	QGNH01000508.1	QGNH01000508.1	14	7679	7900	-1	E																								0	False	
QGNH01000508.1_15	QGNH01000508.1	QGNH01000508.1	15	7904	8584	-1	E																								0	False	
QGNH01000508.1_16	QGNH01000508.1	QGNH01000508.1	16	8584	9558	-1	D			YP_009816454.1	YP_009816454.1 tail fiber protein [Synechococcus phage S-CBWM1]	False	0.267	70.0	8.226e-12								Collagen triple helix repeat (20 copies) [PF01391.21]					VOG00307	REFSEQ minor tail protein; Xu	Xu	0	False	
QGNH01000508.1_17	QGNH01000508.1	QGNH01000508.1	17	9562	9933	-1	E																								0	False	
QGNH01000508.1_18	QGNH01000508.1	QGNH01000508.1	18	9936	10631	-1	E																								0	False	
QGNH01000508.1_19	QGNH01000508.1	QGNH01000508.1	19	10631	10936	-1	E																								0	False	
QGNH01000508.1_20	QGNH01000508.1	QGNH01000508.1	20	11166	12176	-1	D			YP_009831957.1	YP_009831957.1 major head protein [Aeribacillus phage AP45]	False	0.283	125.0	1.397e-29								P22 coat protein - gene protein 5 [PF11651.11]					VOG00529	sp|P19727|CAPSB_BPT7 Minor capsid protein; XrXs	Xr;Xs	0	False	V
QGNH01000508.1_21	QGNH01000508.1	QGNH01000508.1	21	12233	13357	-1	E																								0	False	
QGNH01000508.1_22	QGNH01000508.1	QGNH01000508.1	22	13381	13623	-1	E																								0	False	
QGNH01000508.1_23	QGNH01000508.1	QGNH01000508.1	23	13627	13857	-1	E																								0	False	
QGNH01000508.1_24	QGNH01000508.1	QGNH01000508.1	24	13857	14099	-1	E																								0	False	
QGNH01000508.1_25	QGNH01000508.1	QGNH01000508.1	25	14099	14326	-1	E																								0	False	
QGNH01000508.1_26	QGNH01000508.1	QGNH01000508.1	26	14390	15373	-1	D			YP_009778383.1	YP_009778383.1 nucleotide-sugar epimerase [Synechococcus phage ACG-2014f_Syn7803C7]	False	0.282	119.0	1.464e-27								GDP-mannose 4,6 dehydratase [PF16363.8]; NAD dependent epimerase/dehydratase family [PF01370.24]; 3-beta hydroxysteroid dehydrogenase/isomerase family [PF01073.22]; RmlD substrate binding domain [PF04321.20]					VOG00055	sp|Q9SYM5|RHM1_ARATH Trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM1; Xh	Xh	0	False	MK
QGNH01000508.1_27	QGNH01000508.1	QGNH01000508.1	27	15390	16001	-1	D			YP_010669826.1	YP_010669826.1 methyltransferase [Synechococcus phage S-SCSM1]	False	0.348	89.0	5.494e-19								Methyltransferase domain [PF13578.9]					VOG22952	sp|Q9AJU2|ELMM1_STROV 8-demethyl-8-alpha-L-rhamnosyl tetracenomycin-C 2'-O-methyltransferase; Xh	Xh	1	False	
QGNH01000508.1_28	QGNH01000508.1	QGNH01000508.1	28	15998	16699	-1	E																								0	False	
QGNH01000508.1_29	QGNH01000508.1	QGNH01000508.1	29	16699	17361	-1	E																								0	False	
QGNH01000508.1_30	QGNH01000508.1	QGNH01000508.1	30	17354	19357	-1	D			YP_009174077.1	YP_009174077.1 beta-1,4-glycosyltransferase [Yellowstone lake mimivirus]	False	0.253	224.0	1.981e-59								Tetratricopeptide repeat [PF13429.9]					VOG00251	sp|Q5UQ09|YL193_MIMIV Uncharacterized glycosyltransferase L193; Xh	Xh	0	False	
QGNH01000508.1_31	QGNH01000508.1	QGNH01000508.1	31	19354	19734	-1	D			YP_010678253.1	YP_010678253.1 endonuclease VII [Arthrobacter phage Crewmate]	False	0.534	79.0	1.325e-16								Recombination endonuclease VII [PF02945.18]								0	False	
QGNH01000508.1_32	QGNH01000508.1	QGNH01000508.1	32	19803	20489	-1	E																								0	False	
QGNH01000508.1_33	QGNH01000508.1	QGNH01000508.1	33	20499	21068	-1	D			YP_214256.1	YP_214256.1 hypothetical protein PSSM2_024 [Prochlorococcus phage P-SSM2]	False	0.359	64.0	1.008e-10								Collagen triple helix repeat (20 copies) [PF01391.21]					VOG00613	sp|P02466|CO1A2_RAT Collagen alpha-2(I) chain; Xh	Xh	0	False	
QGNH01000508.1_34	QGNH01000508.1	QGNH01000508.1	34	21129	21938	-1	C	K13472	sulfotransferase	YP_007674643.1	YP_007674643.1 sulfotransferase [Synechococcus phage S-SKS1]	False	0.298	110.0	2.099e-25								Sulfotransferase family [PF13469.9]; Sulfotransferase domain [PF00685.30]					VOG23311	REFSEQ sulfotransferase; Xu	Xu	0	False	MK
QGNH01000508.1_35	QGNH01000508.1	QGNH01000508.1	35	21945	24233	-1	E			YP_008320313.1	YP_008320313.1 head-tail adaptor [Puniceispirillum phage HMO-2011]	False	0.217	115.0	1.655e-24													VOG00516	sp|P03728|PORTL_BPT7 Portal protein; XpXrXs	Xr;Xp;Xs	0	False	V
QGNH01000508.1_36	QGNH01000508.1	QGNH01000508.1	36	24344	24892	1	E																								0	False	
QGNH01000508.1_37	QGNH01000508.1	QGNH01000508.1	37	24879	25649	1	D			YP_009789766.1	YP_009789766.1 DNA polymerase exonuclease subunit [Ralstonia phage RS-PI-1]	False	0.464	209.0	2.059e-59								RNase_H superfamily [PF13482.9]					VOG01302	sp|P00581|DPOL_BPT7 DNA-directed DNA polymerase; XhXr	Xr;Xh	0	False	V
QGNH01000508.1_38	QGNH01000508.1	QGNH01000508.1	38	25733	27205	1	C	K06909	phage terminase large subunit	YP_009800690.1	YP_009800690.1 TerL [Burkholderia phage vB_BmuP_KL4]	False	0.289	201.0	1.3269999999999998e-53													VOG00230	sp|O31952|YONF_BACSU SPbeta prophage-derived uncharacterized protein YonF; Xu	Xu	0	False	
QGNH01000508.1_39	QGNH01000508.1	QGNH01000508.1	39	27336	27476	-1	E																								0	False	
QGNH01000508.1_40	QGNH01000508.1	QGNH01000508.1	40	27481	27780	-1	E																								0	False	
QGNH01000508.1_41	QGNH01000508.1	QGNH01000508.1	41	28056	28439	-1	E																								0	False	
QGNH01000508.1_42	QGNH01000508.1	QGNH01000508.1	42	28488	28853	-1	E																								0	False	
QGNH01000508.1_43	QGNH01000508.1	QGNH01000508.1	43	28831	29454	-1	E																								0	False	
QGNH01000508.1_44	QGNH01000508.1	QGNH01000508.1	44	29451	29942	-1	D			YP_009822196.1	YP_009822196.1 endonuclease VII [Synechococcus phage S-CBP4]	False	0.522	83.0	1.188e-17								Recombination endonuclease VII [PF02945.18]					VOG00049	sp|Q5UPT5|YL246_MIMIV Uncharacterized protein L246; Xu	Xu	0	False	
QGNH01000508.1_45	QGNH01000508.1	QGNH01000508.1	45	29995	30180	-1	E																								0	False	
QGNH01000508.1_46	QGNH01000508.1	QGNH01000508.1	46	30182	30406	-1	E																								0	False	
QGNH01000508.1_47	QGNH01000508.1	QGNH01000508.1	47	30495	30749	-1	E																								0	False	
QGNH01000508.1_48	QGNH01000508.1	QGNH01000508.1	48	30749	31030	-1	E																								0	False	
QGNH01000508.1_49	QGNH01000508.1	QGNH01000508.1	49	31063	31323	-1	E																								0	False	
QGNH01000508.1_50	QGNH01000508.1	QGNH01000508.1	50	31348	31692	-1	E																								0	False	
QGNH01000508.1_51	QGNH01000508.1	QGNH01000508.1	51	31898	32092	-1	E																								0	False	
QGNH01000508.1_52	QGNH01000508.1	QGNH01000508.1	52	32511	32627	1	E																								0	False	
QGNH01000508.1_53	QGNH01000508.1	QGNH01000508.1	53	32921	33097	1	E																								0	False	
QGNH01000508.1_54	QGNH01000508.1	QGNH01000508.1	54	33161	33499	1	E																								0	False	
QGNH01000508.1_55	QGNH01000508.1	QGNH01000508.1	55	33496	33702	1	E																								0	False	
QGNH01000508.1_56	QGNH01000508.1	QGNH01000508.1	56	33890	34204	1	E																								0	False	
QGNH01000508.1_57	QGNH01000508.1	QGNH01000508.1	57	34201	34380	1	E																								0	False	
QGNH01000508.1_58	QGNH01000508.1	QGNH01000508.1	58	34377	34589	1	E																								0	False	
QGNH01000508.1_59	QGNH01000508.1	QGNH01000508.1	59	34678	34926	1	E																								0	False	
QGNH01000508.1_60	QGNH01000508.1	QGNH01000508.1	60	34920	35303	1	E																								0	False	
QGNH01000508.1_61	QGNH01000508.1	QGNH01000508.1	61	35356	35709	1	E																								0	False	
QGNH01000508.1_62	QGNH01000508.1	QGNH01000508.1	62	35706	35873	1	E																								0	False	
QGNH01000508.1_63	QGNH01000508.1	QGNH01000508.1	63	35866	36270	1	E																								0	False	
QGNH01000508.1_64	QGNH01000508.1	QGNH01000508.1	64	36272	37915	1	E			YP_009792363.1	YP_009792363.1 hypothetical protein HOS10_gp08 [Klebsiella phage phiKpS2]	False	0.21	64.0	2.593e-09																1	False	
QGNH01000508.1_65	QGNH01000508.1	QGNH01000508.1	65	37912	39333	1	E			YP_009812094.1	YP_009812094.1 peptidase [Pectobacterium phage Nobby]	False	0.311	145.0	4.789e-35													VOG12793	REFSEQ peptidase; Xu	Xu	0	False	
QGNH01000508.1_66	QGNH01000508.1	QGNH01000508.1	66	39435	39743	1	E																								0	False	
QGNH01000508.1_67	QGNH01000508.1	QGNH01000508.1	67	39992	40249	1	E																								0	False	
QGNH01000508.1_68	QGNH01000508.1	QGNH01000508.1	68	40254	40958	1	E																								0	False	
QGNH01000508.1_69	QGNH01000508.1	QGNH01000508.1	69	41214	41465	1	E																								0	False	
QGNH01000508.1_70	QGNH01000508.1	QGNH01000508.1	70	41521	42480	1	E			YP_009604324.1	YP_009604324.1 DNA polymerase [Pseudomonas phage phiR18]	False	0.247	102.0	5.440999999999999e-22																0	False	
QGNH01000508.1_71	QGNH01000508.1	QGNH01000508.1	71	42477	42923	1	E			YP_010773099.1	YP_010773099.1 hypothetical protein QIT80_gp82 (endogenous virus) [Pseudomonas phage phiAH14a]	False	0.431	77.0	1.055e-15													VOG01554	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01000508.1_72	QGNH01000508.1	QGNH01000508.1	72	42920	43879	1	D			YP_009030597.1	YP_009030597.1 DNA polymerase [Pseudomonas phage KPP25]	False	0.316	154.0	1.681e-39								DNA polymerase family A [PF00476.23]								0	False	
QGNH01000508.1_73	QGNH01000508.1	QGNH01000508.1	73	43876	43974	1	E																								0	False	
QGNH01000508.1_74	QGNH01000508.1	QGNH01000508.1	74	43971	44255	1	E																								0	False	
QGNH01000508.1_75	QGNH01000508.1	QGNH01000508.1	75	44252	44821	1	C	K06952	5'-nucleotidase [EC:3.1.3.89]	YP_008766896.1	YP_008766896.1 deoxyribonucleoside 5' monophosphate phosphatase [Shigella phage SfIV]	False	0.413	126.0	8.514e-32								5'-deoxynucleotidase YfbR-like [PF12917.10]					VOG02646	sp|P76514|YFDR_ECOLI Uncharacterized protein YfdR; Xu	Xu	0	False	
QGNH01000508.1_76	QGNH01000508.1	QGNH01000508.1	76	44818	45255	1	D			YP_009216562.1	YP_009216562.1 endolysin; inhibits RNA polymerase [Ralstonia phage RSJ2]	False	0.424	75.0	6.218e-15								dATP/dGTP diphosphohydrolase, N-terminal [PF18909.3]								0	False	
QGNH01000508.1_77	QGNH01000508.1	QGNH01000508.1	77	45248	45919	1	D																PD-(D/E)XK nuclease superfamily [PF12705.10]					VOG00510	sp|O64262|VG69_BPMD2 Gene 69 protein; Xu	Xu	0	False	
QGNH01000508.1_78	QGNH01000508.1	QGNH01000508.1	78	45919	46146	1	E																								0	False	
QGNH01000508.1_79	QGNH01000508.1	QGNH01000508.1	79	46143	46361	1	E																								0	False	
QGNH01000508.1_80	QGNH01000508.1	QGNH01000508.1	80	46377	46712	1	E																								0	False	
QGNH01000508.1_81	QGNH01000508.1	QGNH01000508.1	81	46752	47009	1	E																								0	False	
QGNH01000508.1_82	QGNH01000508.1	QGNH01000508.1	82	47006	47494	1	E			YP_007236760.1	YP_007236760.1 HNH endonuclease [Burkholderia phage BcepMigl]	False	0.554	121.0	1.293e-30													VOG01554	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01000508.1_83	QGNH01000508.1	QGNH01000508.1	83	47442	47747	1	E																								0	False	
QGNH01000508.1_84	QGNH01000508.1	QGNH01000508.1	84	47747	49288	1	D			YP_239310.1	YP_239310.1 possible DNA helicase [Xanthomonas phage Xp15]	False	0.361	270.0	2.23e-76								SNF2-related domain [PF00176.26]; Helicase conserved C-terminal domain [PF00271.34]; Type III restriction enzyme, res subunit [PF04851.18]					VOG00205	sp|Q9T1Q7|VP41_BPAPS Putative protein p41; Xu	Xu	0	False	
QGNH01000508.1_85	QGNH01000508.1	QGNH01000508.1	85	49285	49680	1	E																								0	False	
QGNH01000508.1_86	QGNH01000508.1	QGNH01000508.1	86	49697	50773	1	E			YP_239308.1	YP_239308.1 hypothetical protein XPXV15_gp40 [Xanthomonas phage Xp15]	False	0.251	75.0	4.804e-13													VOG04801	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000508.1_87	QGNH01000508.1	QGNH01000508.1	87	50781	53759	1	D			YP_009952498.1	YP_009952498.1 DNA polymerase/primase [Mycobacterium phage AlishaPH]	False	0.269	61.0	5.551e-08								Domain of unknown function (DUF927) [PF06048.14]; RepB DNA-primase from phage plasmid [PF16793.8]								0	False	
QGNH01000508.1_88	QGNH01000508.1	QGNH01000508.1	88	53756	54319	-1	D									MER0794713	I87	MER0794713 - family I87 unassigned peptidase inhibitors (Archaeoglobus profundus) [I87.UPW]#I87#{inhibitor unit: 13-200}~source D2RG76~	False	73.0	1.501e-13	0.31	SPFH domain / Band 7 family [PF01145.28]								0	False	MKP
QGNH01000508.1_89	QGNH01000508.1	QGNH01000508.1	89	54312	54551	-1	E																								0	False	
QGNH01000508.1_90	QGNH01000508.1	QGNH01000508.1	90	54569	54760	-1	E																								0	False	
QGNH01000508.1_91	QGNH01000508.1	QGNH01000508.1	91	54767	55114	-1	E																								0	False	
QGNH01000508.1_92	QGNH01000508.1	QGNH01000508.1	92	55138	60324	-1	E																								0	False	F
QGNH01000508.1_93	QGNH01000508.1	QGNH01000508.1	93	60324	62903	-1	E																								0	False	F
QGNH01000508.1_94	QGNH01000508.1	QGNH01000508.1	94	62907	64838	-1	E																					VOG03636	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000508.1_95	QGNH01000508.1	QGNH01000508.1	95	64879	65022	-1	E																								0	False	F
QGNH01000508.1_96	QGNH01000508.1	QGNH01000508.1	96	65022	65219	-1	E																								0	False	F
