	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000412.1_11	QGNH01000412.1	QGNH01000412.1	11	7463	7903	-1	D			YP_009909548.1	YP_009909548.1 NinB/ Orf homologous recombination mediator [Escherichia phage 1H12]	False	0.985	306	4.745e-95								NinB protein [PF05772.15]					VOG00692	sp|P03765|NINB_LAMBD Protein ninB; Xu	Xu	0	False	
QGNH01000412.1_12	QGNH01000412.1	QGNH01000412.1	12	7977	8267	-1	E			YP_007111757.1	YP_007111757.1 Ren-like exclusion protein [Enterobacteria phage HK140]	False	0.933	190	6.612e-56													VOG01473	sp|P03761|VREN_LAMBD Protein ren; Xu	Xu	0	False	
QGNH01000412.1_13	QGNH01000412.1	QGNH01000412.1	13	8264	8965	-1	D			YP_009617221.1	YP_009617221.1 DNA replication protein [Escherichia phage DE3]	True	0.957	471	1.168e-150								Replication protein P [PF06992.14]					VOG09495	sp|P03689|VRPP_LAMBD Replication protein P; Xr	Xr	0	False	V
QGNH01000412.1_14	QGNH01000412.1	QGNH01000412.1	14	8962	9861	-1	D			YP_009909810.1	YP_009909810.1 replication initiation O-like [Enterobacteria phage O276]	True	0.982	621	1.794e-201								Bacteriophage replication protein O [PF04492.16]					VOG04635	REFSEQ DnaD-like helicase loader; Xu	Xu	0	False	
QGNH01000412.1_15	QGNH01000412.1	QGNH01000412.1	15	9894	10187	-1	D			YP_009147496.1	YP_009147496.1 CII-like transcriptional activator [Enterobacteria phage SfI]	False	0.928	191	3.69e-56								Bacteriophage CII protein [PF05269.14]								0	False	
QGNH01000412.1_16	QGNH01000412.1	QGNH01000412.1	16	10306	10506	-1	D			YP_009910086.1	YP_009910086.1 Cro/CI family transcriptional regulator [Escherichia phage ev243]	False	0.962	136	1e-37								Cro [PF09048.13]					VOG00867	sp|P03040|RCRO_LAMBD Regulatory protein cro; XhXp	Xh;Xp	0	False	
QGNH01000412.1_17	QGNH01000412.1	QGNH01000412.1	17	10607	11320	1	D			YP_009147494.1	YP_009147494.1 LexA family transcriptional regulator [Enterobacteria phage SfI]	True	0.95	475	6.026e-152	MER0422765	S24	MER0422765 - phage lambda repressor protein () [S24.002]#S24#{peptidase unit: 103-236}~source ACH42113~	False	1.0	287.0	1.583e-86	Peptidase S24-like [PF00717.26]								0	False	P
QGNH01000412.1_18	QGNH01000412.1	QGNH01000412.1	18	11433	12272	1	D			YP_009147493.1	YP_009147493.1 RexA-like exclusion protein [Enterobacteria phage SfI]	True	0.953	561	8.459e-181								Intracellular sensor of Lambda phage, Abi component [PF15969.8]					VOG13829	sp|P68924|REXA_LAMBD Protein rexA; Xu	Xu	0	False	
QGNH01000412.1_19	QGNH01000412.1	QGNH01000412.1	19	12288	12722	1	D			YP_009147492.1	YP_009147492.1 RexB-like exclusion protein [Enterobacteria phage SfI]	False	0.907	275	2.1330000000000003e-84								Membrane-anchored ion channel, Abi component [PF15968.8]					VOG13827	sp|P03759|REXB_LAMBD Protein rexB; Xu	Xu	0	False	
QGNH01000412.1_20	QGNH01000412.1	QGNH01000412.1	20	13187	13510	1	D			NP_040625.1	NP_040625.1 anti-termination protein N-like [Escherichia phage Lambda]	False	0.94	213	8.994e-64								36-mer N-terminal peptide of the N protein (N36) [PF11438.11]					VOG01417	sp|P03045|REGN_LAMBD Antitermination protein N; Xu	Xu	0	False	
QGNH01000412.1_21	QGNH01000412.1	QGNH01000412.1	21	13511	14050	-1	D			NP_597779.1	NP_597779.1 SieB superinfection exclusion [Escherichia phage Lambda]	True	0.981	372	1.584e-117								Super-infection exclusion protein B [PF14163.9]					VOG34651	sp|P03762|SIEB_LAMBD Superinfection exclusion protein B; Xu	Xu	0	False	
QGNH01000412.1_22	QGNH01000412.1	QGNH01000412.1	22	14260	14460	1	D			YP_007151645.1	YP_007151645.1 restriction alleviation ral [Escherichia phage HK544]	False	1.0	148	5.451000000000001e-42								Antirestriction protein Ral [PF11058.11]					VOG11900	sp|P03703|RAL_LAMBD Restriction inhibitor protein ral; Xp	Xp	0	False	
QGNH01000412.1_23	QGNH01000412.1	QGNH01000412.1	23	14643	15011	1	D			YP_009147487.1	YP_009147487.1 hypothetical protein ACQ56_gp41 [Enterobacteria phage SfI]	False	0.987	256	2.063e-78								Protein of unknown function (DUF2528) [PF10800.11]					VOG09559	sp|P68657|EA10_ECOL6 Lambda prophage-derived protein ea10; Xu	Xu	0	False	
QGNH01000412.1_24	QGNH01000412.1	QGNH01000412.1	24	15084	15248	1	D			YP_794103.1	YP_794103.1 CIII anti-termination [Stx2-converting phage 86]	False	1.0	123	1.882e-33	MER0124292	I75	MER0124292 - bacteriophage lambda CIII protein () [I75.001]#I75#{inhibitor unit: 1-54}~source BAC77928~	False	1.0	123.0	3.478e-33	Lambda Phage CIII [PF02061.19]					VOG02078	sp|P03044|RPC3_LAMBD Protease inhibitor III; Xp	Xp	0	False	P
QGNH01000412.1_25	QGNH01000412.1	QGNH01000412.1	25	15217	15360	1	D			YP_007112576.1	YP_007112576.1 Kil protein for bacterial septation inhibition [Escherichia phage HK630]	False	0.96	97	1.174e-24	MER0124257	I75	MER0124257 - bacteriophage lambda CIII protein (Escherichia coli) [I75.001]#I75#{inhibitor unit: 1-91}~source WP_001445052~	False	0.938	95.0	1.458e-23	Bacteriophage lambda Kil protein [PF06301.14]					VOG07475	sp|P03758|VKIL_LAMBD Protein kil; Xu	Xu	0	False	P
QGNH01000412.1_26	QGNH01000412.1	QGNH01000412.1	26	15435	15731	1	D			YP_007112575.1	YP_007112575.1 gam-like host nuclease inhibitor [Escherichia phage HK630]	False	0.952	198	9.537e-59								Host-nuclease inhibitor protein Gam [PF06064.14]					VOG03812	sp|P03702|GAM_LAMBD Host-nuclease inhibitor protein gam; Xp	Xp	0	False	
QGNH01000412.1_27	QGNH01000412.1	QGNH01000412.1	27	15737	16522	1	D			YP_007112574.1	YP_007112574.1 RecT-like ssDNA annealing protein [Escherichia phage HK630]	True	0.969	535	3.938e-172								RecT family [PF03837.17]					VOG08192	sp|P03698|VBET_LAMBD Recombination protein bet; Xr	Xr	0	False	V
QGNH01000412.1_28	QGNH01000412.1	QGNH01000412.1	28	16519	17199	1	C	K01143	Enterobacteriaceae phage exonuclease [EC:3.1.11.3]	NP_040616.1	NP_040616.1 exonuclease [Escherichia phage Lambda]	True	0.998	479	2.095e-153								YqaJ-like viral recombinase domain [PF09588.13]; Viral alkaline exonuclease [PF01771.20]								0	False	
QGNH01000412.1_29	QGNH01000412.1	QGNH01000412.1	29	17196	17378	1	D			YP_007112572.1	YP_007112572.1 DUF1317 domain-containing protein [Escherichia phage HK630]	False	1.0	129	1.609e-35								Protein of unknown function (DUF1317) [PF07026.14]					VOG09556	REFSEQ DUF1317 domain-containing protein; Xu	Xu	0	False	
QGNH01000412.1_30	QGNH01000412.1	QGNH01000412.1	30	17351	17542	1	D			NP_040614.1	NP_040614.1 DUF1382 family protein [Escherichia phage Lambda]	False	0.92	124	1.5829999999999998e-33								Protein of unknown function (DUF1382) [PF07131.14]					VOG09554	REFSEQ DUF1382 family protein; Xu	Xu	0	False	
QGNH01000412.1_31	QGNH01000412.1	QGNH01000412.1	31	18152	18700	1	D			YP_007112569.1	YP_007112569.1 ead/Ea22-like family protein [Escherichia phage HK630]	True	0.959	369	2.282e-116								Ead/Ea22-like protein [PF13935.9]					VOG00429	REFSEQ ead/Ea22-like family protein; Xu	Xu	0	False	
QGNH01000412.1_32	QGNH01000412.1	QGNH01000412.1	32	18892	19173	1	E			NP_040611.1	NP_040611.1 ea8.5 [Escherichia phage Lambda]	False	1.0	208	2.753e-62													VOG11916	sp|P03755|EA85_LAMBD Protein ea8.5; Xu	Xu	0	False	
QGNH01000412.1_33	QGNH01000412.1	QGNH01000412.1	33	19262	19429	1	E			NP_597778.1	NP_597778.1 hypothetical protein lambdap35 [Escherichia phage Lambda]	False	1.0	126	1.143e-34													VOG11899	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000412.1_34	QGNH01000412.1	QGNH01000412.1	34	19665	20735	1	C	K21039	Escherichia phage integrase [EC:2.7.7.- 3.1.-.-]	NP_040609.1	NP_040609.1 integrase [Escherichia phage Lambda]	True	0.955	716	3.687e-233								Bacteriophage lambda integrase, Arm DNA-binding domain [PF09003.13]; Phage integrase family [PF00589.25]					VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xh;Xr	0	False	V
QGNH01000412.1_35	QGNH01000412.1	QGNH01000412.1	35	21574	23151	1	D			NP_040608.1	NP_040608.1 AAA family ATPase [Escherichia phage Lambda]	True	0.961	1063	0.0								AAA ATPase domain [PF13175.9]; AAA domain, putative AbiEii toxin, Type IV TA system [PF13304.9]					VOG11914	sp|P03754|EA59_LAMBD Protein ea59; Xu	Xu	0	False	
QGNH01000412.1_36	QGNH01000412.1	QGNH01000412.1	36	23148	24038	1	E			YP_007111802.1	YP_007111802.1 HNH endonuclease [Escherichia phage HK629]	True	1.0	629	2.848e-204													VOG01483	sp|P03753|EA31_LAMBD Protein ea31; Xu	Xu	0	False	
QGNH01000412.1_37	QGNH01000412.1	QGNH01000412.1	37	24629	25861	1	E			YP_007111800.1	YP_007111800.1 Ea47 protein [Escherichia phage HK629]	True	0.972	841	1.9270000000000002e-275													VOG11913	sp|P03752|EA47_LAMBD Protein ea47; Xu	Xu	0	False	
QGNH01000412.1_38	QGNH01000412.1	QGNH01000412.1	38	25990	26574	-1	D			NP_040605.1	NP_040605.1 tail fiber assembly [Escherichia phage Lambda]	True	0.978	402	1.251e-127								Caudovirales tail fibre assembly protein, lambda gpK [PF02413.20]					VOG00289	sp|P03740|TFA_LAMBD Tail fiber assembly protein; Xs	Xs	0	False	V
QGNH01000412.1_39	QGNH01000412.1	QGNH01000412.1	39	26574	27518	-1	D			YP_007111798.1	YP_007111798.1 tail fiber protein [Escherichia phage HK629]	True	0.911	600	1.223e-193								Phage Tail Collar Domain [PF07484.15]								0	False	
QGNH01000412.1_40	QGNH01000412.1	QGNH01000412.1	40	27692	28897	-1	D			NP_040602.1	NP_040602.1 tail fiber protein [Escherichia phage Lambda]	True	0.76	621	2.6940000000000005e-199								Prophage tail fibre N-terminal [PF08400.13]; Phage tail fibre repeat [PF03406.16]; Carboxypeptidase regulatory-like domain [PF13620.9]					VOG32463	REFSEQ tail fiber protein; Xu	Xu	0	False	
QGNH01000412.1_41	QGNH01000412.1	QGNH01000412.1	41	28962	29582	-1	D			YP_009617251.1	YP_009617251.1 Lom outer membrane protein [Escherichia phage DE3]	True	0.949	413	6.071000000000002e-131								Enterobacterial Ail/Lom protein [PF06316.14]					VOG09570	sp|Q56957|AIL_YERPS Attachment invasion locus protein; Xh	Xh	0	False	
QGNH01000412.1_42	QGNH01000412.1	QGNH01000412.1	42	29644	33042	-1	D			YP_009617250.1	YP_009617250.1 central tail fiber J [Escherichia phage DE3]	True	0.968	2307	0.0								Fibronectin type III protein [PF12421.11]; Putative phage tail protein [PF13550.9]; Domain of unknown function (DUF1983) [PF09327.14]					VOG00575	sp|Q6QGE9|BPPB3_BPT5 Baseplate hub protein pb3; XhXs	Xs;Xh	0	False	V
QGNH01000412.1_43	QGNH01000412.1	QGNH01000412.1	43	33103	33675	-1	D			YP_009909784.1	YP_009909784.1 tail assembly protein [Enterobacteria phage O276]	True	0.911	364	2.763e-114								Bacteriophage lambda tail assembly protein I [PF06805.15]					VOG02683	sp|O64334|TIPI_BPN15 Tail tip assembly protein I; XhXs	Xs;Xh	0	False	V
QGNH01000412.1_44	QGNH01000412.1	QGNH01000412.1	44	33672	34415	-1	D			YP_009909783.1	YP_009909783.1 C40 family peptidase [Enterobacteria phage O276]	True	1.0	547	8.416e-177	MER0176623	C40	MER0176623 - family C40 unassigned peptidases () [C40.UPW]#C40#{peptidase unit: 53-151}~source NP_040598~	False	1.0	230.0	1.146e-66	Prokaryotic homologs of the JAB domain [PF14464.9]; NlpC/P60 family [PF00877.22]								0	False	P
QGNH01000412.1_45	QGNH01000412.1	QGNH01000412.1	45	34421	35119	-1	D			YP_009909782.1	YP_009909782.1 minor tail protein [Enterobacteria phage O276]	True	0.989	486	5.079e-156								Phage minor tail protein L [PF05100.15]					VOG00504	sp|O64332|TIPL_BPN15 Tail tip protein L; XhXpXrXs	Xs;Xh;Xp;Xr	0	False	V
QGNH01000412.1_46	QGNH01000412.1	QGNH01000412.1	46	35119	35448	-1	D			YP_009909781.1	YP_009909781.1 minor tail protein [Enterobacteria phage O276]	False	0.998	232	2.562e-70								Phage minor tail protein [PF05939.16]					VOG02471	sp|P03737|TIPM_LAMBD Tail tip protein M; XhXpXrXs	Xs;Xh;Xp;Xr	0	False	V
QGNH01000412.1_47	QGNH01000412.1	QGNH01000412.1	47	35445	38006	-1	D			YP_009909780.1	YP_009909780.1 tail length tape measure protein [Enterobacteria phage O276]	True	0.895	1591	0.0								Prophage tail length tape measure protein [PF06791.16]; Lambda phage tail tape-measure protein (Tape_meas_lam_C) [PF09718.13]					VOG03577	sp|Q6XQC4|TMP_BPT1 Tape measure protein; XpXrXs	Xs;Xp;Xr	0	False	V
QGNH01000412.1_48	QGNH01000412.1	QGNH01000412.1	48	37999	38433	-1	D			YP_009909722.1	YP_009909722.1 minor tail protein [Escherichia phage 2H10]	False	0.968	296	1.154e-91								Minor tail protein T [PF06223.15]					VOG09486	sp|P03735|GT_LAMBD Tail assembly protein GT; XhXrXs	Xs;Xh;Xr	0	False	V
QGNH01000412.1_49	QGNH01000412.1	QGNH01000412.1	49	38415	38837	-1	D			YP_009909721.1	YP_009909721.1 Phage minor tail protein [Escherichia phage 2H10]	False	0.954	283	3.187e-87								Bacteriophage lambda tail assembly chaperone, TAC, protein G [PF06894.14]					VOG09486	sp|P03735|GT_LAMBD Tail assembly protein GT; XhXrXs	Xs;Xh;Xr	0	False	V
QGNH01000412.1_50	QGNH01000412.1	QGNH01000412.1	50	38853	39593	-1	D			YP_009909777.1	YP_009909777.1 major tail protein [Enterobacteria phage O276]	True	0.934	484	8.945e-155								Lambda phage tail tube protein, TTP [PF16461.8]; Phage tail tube protein, TTP [PF08813.14]; Bacterial Ig-like domain (group 2) [PF02368.21]								0	False	
QGNH01000412.1_51	QGNH01000412.1	QGNH01000412.1	51	39601	39996	-1	D			YP_009909982.1	YP_009909982.1 tail terminator [Escherichia phage 2G7b]	False	0.982	274	2.943e-84								Phage minor tail protein U [PF06141.14]					VOG09484	sp|O64326|TTTP_BPN15 Tail tube terminator protein; XhXpXrXs	Xs;Xh;Xp;Xr	0	False	V
QGNH01000412.1_52	QGNH01000412.1	QGNH01000412.1	52	39993	40571	-1	D			YP_009909775.1	YP_009909775.1 tail protein [Enterobacteria phage O276]	True	0.885	356	1.669e-111								Prophage minor tail protein Z (GPZ) [PF06763.14]					VOG00456	sp|O64325|COMPL_BPN15 Tail completion protein; XhXs	Xs;Xh	0	False	V
QGNH01000412.1_53	QGNH01000412.1	QGNH01000412.1	53	40583	40936	-1	D			YP_009909774.1	YP_009909774.1 head closure Hc1 [Enterobacteria phage O276]	False	0.997	249	6.536000000000001e-76								Phage Head-Tail Attachment [PF05354.14]					VOG02737	sp|O64324|FII_BPN15 Head-tail joining protein; XhXs	Xs;Xh	0	False	V
QGNH01000412.1_54	QGNH01000412.1	QGNH01000412.1	54	40948	41346	-1	D			YP_007112547.1	YP_007112547.1 DNA packaging chaperone FI [Escherichia phage HK630]	False	0.899	250	7.179e-76								DNA packaging protein FI [PF14000.9]					VOG09483	sp|P03709|FI_LAMBD DNA-packaging protein FI; Xr	Xr	0	False	V
QGNH01000412.1_55	QGNH01000412.1	QGNH01000412.1	55	41388	42413	-1	D			YP_009909772.1	YP_009909772.1 major capsid protein [Enterobacteria phage O276]	True	0.957	688	1.304e-223								Phage major capsid protein E [PF03864.18]					VOG01069	sp|D6RRG1|CAPSD_BPKPP Major capsid protein; XhXs	Xs;Xh	0	False	V
QGNH01000412.1_56	QGNH01000412.1	QGNH01000412.1	56	42469	42801	-1	E			YP_007112545.1	YP_007112545.1 head decoration [Escherichia phage HK630]	False	0.936	218	2.346e-65													VOG01521	sp|O64321|DECO7_BPN15 Putative decoration protein; XhXs	Xs;Xh	0	False	V
QGNH01000412.1_57	QGNH01000412.1	QGNH01000412.1	57	42811	44130	-1	C	K21511	Escherichia phage capsid assembly protease [EC:3.4.21.-]	YP_007112543.1	YP_007112543.1 S49 family peptidase [Escherichia phage HK630]	True	0.911	837	2.376e-273	MER0001303	S49B	MER0001303 - protein C (bacteriophage lambda) () [S49.003]#S49B#{peptidase unit: 114-307}~source VCAC_LAMBD~	True	0.931	381.0	3.137e-115	Peptidase family S49 [PF01343.21]; Clp protease [PF00574.26]					VOG11912	sp|P03711|SCAF_LAMBD Capsid assembly protease C; XhXs	Xs;Xh	0	False	VPF
QGNH01000412.1_58	QGNH01000412.1	QGNH01000412.1	58	44111	45712	-1	D			NP_040583.1	NP_040583.1 portal protein [Escherichia phage Lambda]	True	0.97	1091	0.0								Phage portal protein, lambda family [PF05136.16]					VOG01401	sp|P36272|PORTL_BPP21 Portal protein B; XpXrXs	Xs;Xp;Xr	0	False	VF
QGNH01000412.1_59	QGNH01000412.1	QGNH01000412.1	59	45709	45915	-1	D			YP_009909901.1	YP_009909901.1 head-tail adaptor Ad1 [Escherichia phage ev099]	False	0.924	134	5.393e-37								gpW [PF02831.18]					VOG09482	sp|P68659|VHTJ_ECOL6 Lambda prophage-derived head-to-tail joining protein W; Xu	Xu	0	False	F
QGNH01000412.1_60	QGNH01000412.1	QGNH01000412.1	60	45912	47837	-1	C	K21512	Escherichia phage terminase, large subunit [EC:3.1.21.4]	YP_007112540.1	YP_007112540.1 terminase large subunit [Escherichia phage HK630]	True	1.0	1361	0.0								Terminase large subunit gpA, endonuclease domain [PF20454.1]; Phage terminase large subunit gpA, ATPase domain [PF05876.15]					VOG00695	sp|P03708|TERL_LAMBD Terminase, large subunit; XhXr	Xh;Xr	0	False	VF
QGNH01000412.1_61	QGNH01000412.1	QGNH01000412.1	61	47812	48357	-1	C	K22014	Escherichia phage terminase small subunit, DNA-packaing protein	YP_007112539.1	YP_007112539.1 terminase small subunit [Escherichia phage HK630]	True	0.931	355	1.864e-111								Phage DNA packaging protein Nu1 [PF07471.15]					VOG00371	sp|P03707|TERS_LAMBD Terminase small subunit; XhXr	Xh;Xr	0	False	VF
