	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001255.1_11	QGNH01001255.1	QGNH01001255.1	11	7932	9254	1	C	K01953	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]	YP_010669823.1	YP_010669823.1 asparagine synthase [Synechococcus phage S-SCSM1]	True	0.485	393.0	7.834000000000001e-120	MER0459416	C44	MER0459416 - family C44 unassigned peptidases (Setaria italica) [C44.UPW]#C44#{peptidase unit: 51-273}~source XP_004984856~	False	0.361	89.0	4.38e-17	Glutamine amidotransferase domain [PF13537.9]; Glutamine amidotransferase domain [PF13522.9]; Asparagine synthase [PF00733.24]					VOG02638	sp|P19891|ASNS_CRIGR Asparagine synthetase [glutamine-hydrolyzing]; Xh	Xh	0	False	MKP
QGNH01001255.1_12	QGNH01001255.1	QGNH01001255.1	12	9255	9935	1	E																								0	False	
QGNH01001255.1_13	QGNH01001255.1	QGNH01001255.1	13	9939	10607	1	D																Glycosyl transferase family 2 [PF00535.29]; Glycosyltransferase like family 2 [PF13641.9]								0	False	
QGNH01001255.1_14	QGNH01001255.1	QGNH01001255.1	14	10604	11425	1	D																Glycosyl transferase family 11 [PF01531.19]								0	False	
QGNH01001255.1_15	QGNH01001255.1	QGNH01001255.1	15	11417	12616	-1	D			YP_004061461.1	YP_004061461.1 aminotransferase [Bathycoccus sp. RCC1105 virus BpV1]	False	0.289	163.0	1.2949999999999998e-41								DegT/DnrJ/EryC1/StrS aminotransferase family [PF01041.20]; Cys/Met metabolism PLP-dependent enzyme [PF01053.23]					VOG01698	sp|Q5UPL1|YL136_MIMIV Uncharacterized protein L136; Xu	Xu	0	False	MK
QGNH01001255.1_16	QGNH01001255.1	QGNH01001255.1	16	12652	13485	-1	D																	GT74	GT74 alpha-1,2-L-fucosyltransferase (EC 2.4.1.69)		GT74.hmm				0	False	
QGNH01001255.1_17	QGNH01001255.1	QGNH01001255.1	17	13464	14435	-1	C	K02377	GDP-L-fucose synthase [EC:1.1.1.271]	YP_007674419.1	YP_007674419.1 nucleotide-sugar epimerase [Synechococcus phage S-SKS1]	False	0.501	293.0	2.073e-87								NAD dependent epimerase/dehydratase family [PF01370.24]; GDP-mannose 4,6 dehydratase [PF16363.8]					VOG00055	sp|Q9SYM5|RHM1_ARATH Trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM1; Xh	Xh	0	False	MK
QGNH01001255.1_18	QGNH01001255.1	QGNH01001255.1	18	14496	14696	1	D																Helix-turn-helix domain [PF12728.10]								0	False	
QGNH01001255.1_19	QGNH01001255.1	QGNH01001255.1	19	14701	16233	1	E			YP_009905085.1	YP_009905085.1 HNH endonuclease [Lactococcus phage AM1]	False	0.248	123.0	1.081e-27													VOG00030	sp|Q6QGD3|ENDO1_BPT5 Putative endonuclease; Xh	Xh	0	False	
QGNH01001255.1_20	QGNH01001255.1	QGNH01001255.1	20	16227	16610	-1	E																								0	False	
QGNH01001255.1_21	QGNH01001255.1	QGNH01001255.1	21	16607	16876	-1	E																								0	False	
QGNH01001255.1_22	QGNH01001255.1	QGNH01001255.1	22	16873	18186	-1	D			YP_009611670.1	YP_009611670.1 DNA topoisomerase II [Agrobacterium phage Atu_ph07]	False	0.286	183.0	5.886e-48								DNA gyrase/topoisomerase IV, subunit A [PF00521.23]								0	False	
QGNH01001255.1_23	QGNH01001255.1	QGNH01001255.1	23	18176	18763	-1	D			YP_009352506.1	YP_009352506.1 thymidylate kinase [Kaumoebavirus]	False	0.372	101.0	2.788e-23								AAA domain [PF13521.9]								0	False	
QGNH01001255.1_24	QGNH01001255.1	QGNH01001255.1	24	18760	18963	-1	E																								0	False	
QGNH01001255.1_25	QGNH01001255.1	QGNH01001255.1	25	18956	19093	-1	E																								0	False	
QGNH01001255.1_26	QGNH01001255.1	QGNH01001255.1	26	19090	20175	-1	E			YP_239004.1	YP_239004.1 DNA primase [Escherichia phage RB43]	False	0.197	67.0	1.525e-10																0	False	
QGNH01001255.1_27	QGNH01001255.1	QGNH01001255.1	27	20182	20583	-1	D			YP_009098892.1	YP_009098892.1 translation repressor [Caulobacter phage Cr30]	False	0.399	86.0	4.382e-19								Bacteriophage translational regulator [PF01818.20]					VOG03886	sp|P69626|REGA_BPT6 Translation repressor protein; Xr	Xr	0	False	V
QGNH01001255.1_28	QGNH01001255.1	QGNH01001255.1	28	20612	21052	-1	D																Bacteriophage clamp loader A subunit [PF16790.8]					VOG07251	sp|P04527|LOADS_BPT4 Sliding-clamp-loader small subunit; Xr	Xr	0	False	V
QGNH01001255.1_29	QGNH01001255.1	QGNH01001255.1	29	21076	21969	-1	E																								0	False	
QGNH01001255.1_30	QGNH01001255.1	QGNH01001255.1	30	21981	22904	-1	D			YP_009188229.1	YP_009188229.1 clamp loader of DNA polymerase [Cyanophage P-TIM40]	False	0.372	189.0	8.452e-52								DNA polymerase III, delta subunit [PF13177.9]; ATPase family associated with various cellular activities (AAA) [PF00004.32]; Rad17 P-loop domain [PF03215.18]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.15]; AAA domain (dynein-related subfamily) [PF07728.17]					VOG00282	sp|O64301|LOADL_BPR69 Sliding-clamp-loader large subunit; XhXr	Xr;Xh	0	False	V
QGNH01001255.1_31	QGNH01001255.1	QGNH01001255.1	31	22904	23704	-1	E																					VOG07267	sp|P04525|CLAMP_BPT4 Sliding clamp; Xr	Xr	0	False	V
QGNH01001255.1_32	QGNH01001255.1	QGNH01001255.1	32	23704	24126	-1	E																								0	False	
QGNH01001255.1_33	QGNH01001255.1	QGNH01001255.1	33	24114	26003	-1	D			YP_009595646.1	YP_009595646.1 DNA topoisomerase II [Pseudomonas phage pf16]	False	0.321	314.0	5.220999999999999e-90								DNA gyrase B [PF00204.28]; Toprim domain [PF01751.25]					VOG01293	sp|P07065|TOP5_BPT4 DNA topoisomerase medium subunit; Xh	Xh	0	False	
QGNH01001255.1_34	QGNH01001255.1	QGNH01001255.1	34	26281	27405	1	E			YP_009151167.1	YP_009151167.1 hypothetical protein CPT_Mater208 [Bacillus phage Mater]	False	0.377	74.0	1.308e-12													VOG00495	sp|P19895|SEGD_BPT4 Putative endonuclease segD; Xu	Xu	0	False	
QGNH01001255.1_35	QGNH01001255.1	QGNH01001255.1	35	27473	28447	-1	D			YP_009301509.1	YP_009301509.1 single strand DNA binding protein [Cyanophage S-RIM32]	False	0.277	81.0	4.158e-15								gp32 DNA binding protein like [PF08804.13]					VOG07309	sp|P03695|SSB_BPT4 Single-stranded DNA-binding protein; Xr	Xr	0	False	V
QGNH01001255.1_36	QGNH01001255.1	QGNH01001255.1	36	28538	29164	-1	E																								0	False	
QGNH01001255.1_37	QGNH01001255.1	QGNH01001255.1	37	29157	29444	-1	E																								0	False	
QGNH01001255.1_38	QGNH01001255.1	QGNH01001255.1	38	29410	30849	-1	C	K02314	replicative DNA helicase [EC:5.6.2.3]	YP_009323113.1	YP_009323113.1 DNA primase/helicase [Synechococcus phage S-CAM7]	False	0.349	230.0	2.666e-63								DnaB-like helicase C terminal domain [PF03796.18]; KaiC [PF06745.16]					VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	V
QGNH01001255.1_39	QGNH01001255.1	QGNH01001255.1	39	30910	32070	-1	C	K03553	recombination protein RecA	YP_007675086.1	YP_007675086.1 UvsX [Cyanophage P-RSM6]	False	0.323	158.0	2.6779999999999998e-40								recA bacterial DNA recombination protein [PF00154.24]; Rad51 [PF08423.14]; KaiC [PF06745.16]					VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	V
QGNH01001255.1_40	QGNH01001255.1	QGNH01001255.1	40	32161	34563	1	E																								0	False	
QGNH01001255.1_41	QGNH01001255.1	QGNH01001255.1	41	34560	37466	-1	D			YP_009321065.1	YP_009321065.1 DNA polymerase [Synechococcus phage S-CAM22]	True	0.299	417.0	1.24e-120								DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]; Divergent Family B DNA polymerase [PF20286.1]					VOG00345	sp|Q38087|DPOL_BPR69 DNA-directed DNA polymerase; XhXr	Xr;Xh	0	False	V
QGNH01001255.1_42	QGNH01001255.1	QGNH01001255.1	42	37510	37827	-1	E																								0	False	
QGNH01001255.1_43	QGNH01001255.1	QGNH01001255.1	43	37824	38207	-1	E																								0	False	
QGNH01001255.1_44	QGNH01001255.1	QGNH01001255.1	44	38277	38690	-1	E																								0	False	
QGNH01001255.1_45	QGNH01001255.1	QGNH01001255.1	45	38701	39759	-1	E			YP_010655612.1	YP_010655612.1 glycosyltransferase [Streptomyces phage KimJongPhill]	False	0.252	82.0	2.456e-15													VOG04652	REFSEQ glycosyltransferase; Xu	Xu	0	False	
QGNH01001255.1_46	QGNH01001255.1	QGNH01001255.1	46	39842	40366	1	E			YP_004324208.1	YP_004324208.1 sigma factor for late transcription [Synechococcus phage S-SSM7]	False	0.317	61.0	5.904e-10													VOG07256	sp|P04524|SIGML_BPT4 RNA polymerase sigma-like factor; XhXr	Xr;Xh	0	False	V
QGNH01001255.1_47	QGNH01001255.1	QGNH01001255.1	47	40430	41485	1	E			YP_010095281.1	YP_010095281.1 SbcD-like subunit of palindrome specific endonuclease [Synechococcus phage S-B64]	False	0.346	174.0	4.655e-46													VOG00413	sp|P04521|EXO1_BPT4 Exonuclease subunit 1; Xp	Xp	0	False	
QGNH01001255.1_48	QGNH01001255.1	QGNH01001255.1	48	41520	42206	1	E																								0	False	
QGNH01001255.1_49	QGNH01001255.1	QGNH01001255.1	49	42273	44057	1	E			YP_004322286.1	YP_004322286.1 SbcC-like subunit of palindrome specific endonuclease [Synechococcus phage S-SM2]	False	0.266	214.0	1.1640000000000001e-56													VOG00264	sp|P04522|EXO2_BPT4 Exonuclease subunit 2; XhXp	Xh;Xp	0	False	
QGNH01001255.1_50	QGNH01001255.1	QGNH01001255.1	50	44644	46464	-1	D																Glycosyltransferase like family [PF13712.9]; Glycosyltransferase like family 2 [PF13641.9]								1	False	
QGNH01001255.1_51	QGNH01001255.1	QGNH01001255.1	51	46487	47983	-1	D			YP_010090616.1	YP_010090616.1 DNA helicase [Pseudomonas phage PspYZU05]	False	0.335	252.0	2.059e-70								Type III restriction enzyme, res subunit [PF04851.18]; SWI2/SNF2 ATPase [PF18766.4]					VOG00203	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	
QGNH01001255.1_52	QGNH01001255.1	QGNH01001255.1	52	48043	48537	1	E																								0	False	
QGNH01001255.1_53	QGNH01001255.1	QGNH01001255.1	53	48539	48901	1	E																								0	False	
QGNH01001255.1_54	QGNH01001255.1	QGNH01001255.1	54	48911	49993	1	E																								0	False	
QGNH01001255.1_55	QGNH01001255.1	QGNH01001255.1	55	50042	53047	1	E																								0	False	
QGNH01001255.1_56	QGNH01001255.1	QGNH01001255.1	56	53088	54506	1	E																								0	False	
QGNH01001255.1_57	QGNH01001255.1	QGNH01001255.1	57	54585	55202	1	E			YP_010678872.1	YP_010678872.1 RusA-like Holliday junction resolvase [Pseudomonas phage vB_PaeM_PA5oct]	False	0.277	67.0	1.742e-11													VOG00684	sp|O48499|D14_BPT5 Protein D14; Xh	Xh	0	False	
QGNH01001255.1_58	QGNH01001255.1	QGNH01001255.1	58	55174	57753	1	E																								0	False	
QGNH01001255.1_59	QGNH01001255.1	QGNH01001255.1	59	57798	58307	1	E																								0	False	
QGNH01001255.1_60	QGNH01001255.1	QGNH01001255.1	60	58472	59275	1	E			YP_001426868.1	YP_001426868.1 hypothetical protein ATCV1_Z387R [Acanthocystis turfacea chlorella virus 1]	False	0.257	73.0	6.5e-13													VOG00048	sp|P13299|TEV1_BPT4 Intron-associated endonuclease 1; Xh	Xh	0	False	
QGNH01001255.1_61	QGNH01001255.1	QGNH01001255.1	61	59453	60190	1	D			YP_009301723.1	YP_009301723.1 ribonuclease H [Cyanophage S-RIM32]	False	0.312	96.0	6.97e-21								T4 RNase H, C terminal [PF09293.13]; 5'-3' exonuclease, N-terminal resolvase-like domain [PF02739.19]					VOG07202	sp|P13319|RNH_BPT4 Ribonuclease H; Xr	Xr	0	False	V
QGNH01001255.1_62	QGNH01001255.1	QGNH01001255.1	62	60187	60948	1	C	K06223	DNA adenine methylase [EC:2.1.1.72]	YP_010656392.1	YP_010656392.1 DNA methylase [Arthrobacter phage SilentRX]	False	0.407	169.0	7.392000000000001e-46								D12 class N6 adenine-specific DNA methyltransferase [PF02086.18]								0	False	
QGNH01001255.1_63	QGNH01001255.1	QGNH01001255.1	63	60940	61380	-1	D			YP_009810804.1	YP_009810804.1 head closure [Synechococcus phage S-T4]	False	0.493	131.0	1.853e-34								TnsA-like endonuclease N terminal [PF08722.14]; Phage endonuclease I [PF05367.14]								0	False	
QGNH01001255.1_64	QGNH01001255.1	QGNH01001255.1	64	61427	62005	1	E																								0	False	
QGNH01001255.1_65	QGNH01001255.1	QGNH01001255.1	65	62009	63616	1	D			YP_008129949.1	YP_008129949.1 portal protein [Prochlorococcus phage P-SSM3]	False	0.362	261.0	5.074e-73								Bacteriophage T4-like portal protein (Gp20) [PF07230.14]					VOG00778	sp|E1XTG6|PORTL_BPSAV Portal protein; XhXpXrXs	Xs;Xr;Xh;Xp	0	False	V
QGNH01001255.1_66	QGNH01001255.1	QGNH01001255.1	66	63618	63824	1	E																								0	False	
QGNH01001255.1_67	QGNH01001255.1	QGNH01001255.1	67	63896	65422	1	E																								0	False	
QGNH01001255.1_68	QGNH01001255.1	QGNH01001255.1	68	65429	66136	1	D			YP_009325107.1	YP_009325107.1 head maturation protease [Synechococcus phage S-WAM1]	False	0.368	139.0	7.950000000000001e-36	MER0050419	S77	MER0050419 - prohead peptidase gp21 (bacteriophage T4) () [S77.001]#S77#{peptidase unit: 14-171}~source CAF34170~	False	0.419	124.0	2.0410000000000003e-30	Prohead core protein serine protease [PF03420.16]					VOG00647	sp|P06807|PCPP_BPT4 Prohead core protein protease; XhXs	Xs;Xh	0	False	VPF
QGNH01001255.1_69	QGNH01001255.1	QGNH01001255.1	69	66164	67297	1	E																								0	False	F
QGNH01001255.1_70	QGNH01001255.1	QGNH01001255.1	70	67354	68718	1	D			YP_009778289.1	YP_009778289.1 major head protein [Synechococcus phage ACG-2014f_Syn7803C7]	False	0.321	232.0	2.025e-64								Major capsid protein Gp23 [PF07068.14]					VOG00452	sp|P04535|CAPSH_BPT4 Major capsid protein; XhXs	Xs;Xh	0	False	VF
QGNH01001255.1_71	QGNH01001255.1	QGNH01001255.1	71	68996	70825	1	E			YP_009873987.1	YP_009873987.1 homing endonuclease [Tenacibaculum phage PTm1]	False	0.366	226.0	1.0439999999999999e-60													VOG00102	REFSEQ homing endonuclease; Xu	Xu	1	False	F
