	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000729.1_19	QGNH01000729.1	QGNH01000729.1	19	13995	14141	1	E																								0	False	T
QGNH01000729.1_20	QGNH01000729.1	QGNH01000729.1	20	14149	14433	1	E																								0	False	T
QGNH01000729.1_21	QGNH01000729.1	QGNH01000729.1	21	14434	14685	1	E																								0	False	T
QGNH01000729.1_22	QGNH01000729.1	QGNH01000729.1	22	14687	15991	1	E			YP_010001650.1	YP_010001650.1 esterase [Gordonia phage JKSyngboy]	False	0.188	74.0	1.963e-12																0	False	T
QGNH01000729.1_23	QGNH01000729.1	QGNH01000729.1	23	15991	16542	1	E																								0	False	T
QGNH01000729.1_24	QGNH01000729.1	QGNH01000729.1	24	16600	17841	1	E																								0	False	T
QGNH01000729.1_25	QGNH01000729.1	QGNH01000729.1	25	17854	18711	1	E																								0	False	T
QGNH01000729.1_26	QGNH01000729.1	QGNH01000729.1	26	18714	19112	1	E																								0	False	T
QGNH01000729.1_27	QGNH01000729.1	QGNH01000729.1	27	19126	19581	1	E																								0	False	T
QGNH01000729.1_28	QGNH01000729.1	QGNH01000729.1	28	19582	20496	1	E																								0	False	T
QGNH01000729.1_29	QGNH01000729.1	QGNH01000729.1	29	20493	20921	-1	E																								0	False	TF
QGNH01000729.1_30	QGNH01000729.1	QGNH01000729.1	30	21044	21442	-1	E																								0	False	TF
QGNH01000729.1_31	QGNH01000729.1	QGNH01000729.1	31	21519	21896	1	E																								0	False	TF
QGNH01000729.1_32	QGNH01000729.1	QGNH01000729.1	32	22349	22528	1	E																								0	False	TF
QGNH01000729.1_33	QGNH01000729.1	QGNH01000729.1	33	22525	22731	1	E																								0	False	TF
QGNH01000729.1_34	QGNH01000729.1	QGNH01000729.1	34	22805	23449	1	D			YP_010013817.1	YP_010013817.1 Erf-like ssDNA annealing protein [Mycobacterium phage Estes]	False	0.485	117.0	2.031e-28								ERF superfamily [PF04404.15]					VOG08218	sp|P04892|ERF_BPP22 Essential recombination function protein; Xh	Xh	0	False	TF
QGNH01000729.1_35	QGNH01000729.1	QGNH01000729.1	35	23446	23622	1	E																								0	False	TF
QGNH01000729.1_36	QGNH01000729.1	QGNH01000729.1	36	23687	23905	1	E																								0	False	TF
QGNH01000729.1_37	QGNH01000729.1	QGNH01000729.1	37	23902	24165	1	E																								0	False	TF
QGNH01000729.1_38	QGNH01000729.1	QGNH01000729.1	38	24162	24416	1	E																								0	False	TF
QGNH01000729.1_39	QGNH01000729.1	QGNH01000729.1	39	24413	24613	1	E																								0	False	TF
QGNH01000729.1_40	QGNH01000729.1	QGNH01000729.1	40	24610	25620	1	D			YP_010101690.1	YP_010101690.1 tyrosine integrase [Gordonia phage Walrus]	False	0.208	66.0	2.945e-10								Phage integrase family [PF00589.25]; Phage integrase, N-terminal SAM-like domain [PF02899.20]; Phage integrase, N-terminal SAM-like domain [PF13495.9]					VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	True	VTF
