	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000024.1_46	QGNH01000024.1	QGNH01000024.1	46	29285	29809	1	E																								0	False	
QGNH01000024.1_47	QGNH01000024.1	QGNH01000024.1	47	29806	30171	1	E																								0	False	
QGNH01000024.1_48	QGNH01000024.1	QGNH01000024.1	48	30171	31490	1	E																								0	False	
QGNH01000024.1_49	QGNH01000024.1	QGNH01000024.1	49	31519	32436	1	E																								0	False	
QGNH01000024.1_50	QGNH01000024.1	QGNH01000024.1	50	32433	32834	1	E																								0	False	
QGNH01000024.1_51	QGNH01000024.1	QGNH01000024.1	51	32838	36293	1	E																								0	False	
QGNH01000024.1_52	QGNH01000024.1	QGNH01000024.1	52	36293	37150	1	E																								0	False	
QGNH01000024.1_53	QGNH01000024.1	QGNH01000024.1	53	37191	38420	1	E																								0	False	
QGNH01000024.1_54	QGNH01000024.1	QGNH01000024.1	54	38421	42101	1	D																Malectin domain [PF11721.11]; Malectin-like domain [PF12819.10]	CBM57	CBM57 Created from reading Schallus et al (2008) Mol Biol Cell. 19:3404-3414 [PMID: 18524852] and finding related domains attached to various glycosidases.		CBM57.hmm				0	False	
QGNH01000024.1_55	QGNH01000024.1	QGNH01000024.1	55	42111	42464	1	E																								0	False	
QGNH01000024.1_56	QGNH01000024.1	QGNH01000024.1	56	42506	43768	1	E																								0	False	
QGNH01000024.1_57	QGNH01000024.1	QGNH01000024.1	57	44206	45039	1	C	K19225	rhomboid protease GluP [EC:3.4.21.105]							MER0174849	S54	MER0174849 - family S54 unassigned peptidases (Acidobacterium capsulatum) [S54.UPW]#S54#{peptidase unit: 57-250}~source ACO32441~	False	206.0	7.696000000000001e-58	0.552	Rhomboid family [PF01694.25]								0	False	P
QGNH01000024.1_58	QGNH01000024.1	QGNH01000024.1	58	45134	46111	1	D																Aldo/keto reductase family [PF00248.24]								0	False	MK
QGNH01000024.1_59	QGNH01000024.1	QGNH01000024.1	59	46144	46491	-1	D																Helix-turn-helix domain [PF12844.10]; Helix-turn-helix [PF01381.25]; Helix-turn-helix domain [PF13560.9]; Cro/C1-type HTH DNA-binding domain [PF13443.9]								0	False	
QGNH01000024.1_60	QGNH01000024.1	QGNH01000024.1	60	46630	50142	1	E																								0	False	F
QGNH01000024.1_61	QGNH01000024.1	QGNH01000024.1	61	50183	52339	1	E																								0	False	F
