	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000388.1_109	QGNH01000388.1	QGNH01000388.1	109	70876	72522	1	D			YP_010114608.1	YP_010114608.1 terminase large subunit [Flavobacterium phage vB_FspM_immuto_2-6A]	False	0.29	203.0	1.114e-53								Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]					VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xh;Xr	0	False	V
QGNH01000388.1_110	QGNH01000388.1	QGNH01000388.1	110	72529	73401	1	E																								0	False	
QGNH01000388.1_111	QGNH01000388.1	QGNH01000388.1	111	73421	76696	1	C	K07260	zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	YP_006908090.1	YP_006908090.1 endolysin [Campylobacter phage CP30A]	False	0.285	80.0	8.579e-14	MER0096427	M15B	MER0096427 - subfamily M15B unassigned peptidases (Kineococcus radiotolerans) [M15.UPB]#M15B#{peptidase unit: 341-447}~source YP_001361645~	False	0.438	77.0	1.438e-12	D-alanyl-D-alanine carboxypeptidase [PF02557.20]								0	False	P
QGNH01000388.1_112	QGNH01000388.1	QGNH01000388.1	112	76713	78113	1	E																								0	False	
QGNH01000388.1_113	QGNH01000388.1	QGNH01000388.1	113	78110	79225	-1	E																								0	False	
QGNH01000388.1_114	QGNH01000388.1	QGNH01000388.1	114	79228	81708	-1	D			YP_010669707.1	YP_010669707.1 baseplate wedge subunit [Synechococcus phage S-SCSM1]	False	0.188	64.0	4.803e-09								Protein of unknown function (DUF2793) [PF10983.11]					VOG03889	REFSEQ baseplate wedge subunit; Xu	Xu	0	False	
QGNH01000388.1_115	QGNH01000388.1	QGNH01000388.1	115	81742	82386	-1	E																								0	False	
QGNH01000388.1_116	QGNH01000388.1	QGNH01000388.1	116	82386	82964	-1	E																								0	False	
QGNH01000388.1_117	QGNH01000388.1	QGNH01000388.1	117	82967	83659	-1	E																								0	False	
QGNH01000388.1_118	QGNH01000388.1	QGNH01000388.1	118	83665	84186	-1	E																								0	False	
QGNH01000388.1_119	QGNH01000388.1	QGNH01000388.1	119	84206	84634	-1	D																Baseplate wedge protein gp25 [PF04965.17]					VOG00875	sp|P09425|BP25_BPT4 Baseplate wedge protein gp25; XhXs	Xs;Xh	0	False	V
QGNH01000388.1_120	QGNH01000388.1	QGNH01000388.1	120	84652	84762	-1	E																								0	False	
QGNH01000388.1_121	QGNH01000388.1	QGNH01000388.1	121	84854	85648	-1	E																								0	False	
QGNH01000388.1_122	QGNH01000388.1	QGNH01000388.1	122	85716	86426	-1	E																								0	False	
QGNH01000388.1_123	QGNH01000388.1	QGNH01000388.1	123	86495	86665	-1	E																								0	False	
QGNH01000388.1_124	QGNH01000388.1	QGNH01000388.1	124	86805	86975	1	E																								0	False	
QGNH01000388.1_125	QGNH01000388.1	QGNH01000388.1	125	86997	87182	1	E																								0	False	
QGNH01000388.1_126	QGNH01000388.1	QGNH01000388.1	126	87320	88651	1	D			YP_009230336.1	YP_009230336.1 tRNA nucleotidyltransferase [Acidianus tailed spindle virus]	False	0.255	145.0	3.77e-35								Poly A polymerase head domain [PF01743.23]; tRNA nucleotidyltransferase domain 2 putative [PF13735.9]; HD domain [PF01966.25]					VOG02285	sp|A8H161|CCA_SHEPA Multifunctional CCA protein; XhXr	Xh;Xr	0	False	V
QGNH01000388.1_127	QGNH01000388.1	QGNH01000388.1	127	88683	89219	1	E																								0	False	
QGNH01000388.1_128	QGNH01000388.1	QGNH01000388.1	128	89286	89462	1	E																								0	False	
QGNH01000388.1_129	QGNH01000388.1	QGNH01000388.1	129	89472	89960	1	E																								0	False	
QGNH01000388.1_130	QGNH01000388.1	QGNH01000388.1	130	89951	90376	1	E																								0	False	
QGNH01000388.1_131	QGNH01000388.1	QGNH01000388.1	131	90392	91504	1	C	K07074	uncharacterized protein	YP_009809771.1	YP_009809771.1 hypothetical protein HOU02_gp117 [Caulobacter phage CcrBL9]	False	0.392	246.0	3.3990000000000003e-70								RNA repair pathway DNA polymerase beta family [PF10127.12]					VOG01053	sp|P39242|Y05G_BPT4 Uncharacterized 38.9 kDa protein in nrdC-mobD intergenic region; Xu	Xu	0	False	
QGNH01000388.1_132	QGNH01000388.1	QGNH01000388.1	132	91517	91729	1	E																								0	False	
QGNH01000388.1_133	QGNH01000388.1	QGNH01000388.1	133	91731	91955	1	E																								0	False	
QGNH01000388.1_134	QGNH01000388.1	QGNH01000388.1	134	91957	92151	1	E																								0	False	
QGNH01000388.1_135	QGNH01000388.1	QGNH01000388.1	135	92148	92597	1	E																								0	False	
QGNH01000388.1_136	QGNH01000388.1	QGNH01000388.1	136	92614	93072	1	E																								0	False	
QGNH01000388.1_137	QGNH01000388.1	QGNH01000388.1	137	93082	93339	1	E																								0	False	
QGNH01000388.1_138	QGNH01000388.1	QGNH01000388.1	138	93336	94019	1	D			YP_009225906.1	YP_009225906.1 metallo-phosphoesterase [Streptomyces phage Jay2Jay]	False	0.282	87.0	3.71e-18								Calcineurin-like phosphoesterase [PF00149.31]					VOG00211	sp|Q5UQ73|YL509_MIMIV Uncharacterized protein L509; Xu	Xu	0	False	
QGNH01000388.1_139	QGNH01000388.1	QGNH01000388.1	139	94024	94230	1	E																								0	False	
QGNH01000388.1_140	QGNH01000388.1	QGNH01000388.1	140	94244	94555	1	E																								0	False	
QGNH01000388.1_141	QGNH01000388.1	QGNH01000388.1	141	94570	94752	1	E																								0	False	
QGNH01000388.1_142	QGNH01000388.1	QGNH01000388.1	142	94749	94955	1	E																								0	False	
QGNH01000388.1_143	QGNH01000388.1	QGNH01000388.1	143	94972	95544	1	D																Permuted papain-like amidase enzyme, YaeF/YiiX, C92 family [PF05708.15]								0	False	
QGNH01000388.1_144	QGNH01000388.1	QGNH01000388.1	144	95555	95923	1	E																								0	False	
QGNH01000388.1_145	QGNH01000388.1	QGNH01000388.1	145	95944	96633	1	E																					VOG01611	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000388.1_146	QGNH01000388.1	QGNH01000388.1	146	96749	96976	1	E																								0	False	
QGNH01000388.1_147	QGNH01000388.1	QGNH01000388.1	147	96987	97532	1	E																								0	False	
QGNH01000388.1_148	QGNH01000388.1	QGNH01000388.1	148	97526	97732	1	E																								0	False	
QGNH01000388.1_149	QGNH01000388.1	QGNH01000388.1	149	97748	98323	1	D			YP_010740089.1	YP_010740089.1 tRNAHis-5'-guanylyltransferase [Bacillus phage FADO]	False	0.538	177.0	2.283e-49								tRNAHis guanylyltransferase [PF04446.15]					VOG09745	sp|Q5UP24|YR259_MIMIV Uncharacterized protein R259; Xu	Xu	0	False	
QGNH01000388.1_150	QGNH01000388.1	QGNH01000388.1	150	98411	98920	1	E																								0	False	
QGNH01000388.1_151	QGNH01000388.1	QGNH01000388.1	151	98917	99906	1	D																4Fe-4S single cluster domain [PF13353.9]					VOG06661	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000388.1_152	QGNH01000388.1	QGNH01000388.1	152	99903	100178	1	E																								0	False	
QGNH01000388.1_153	QGNH01000388.1	QGNH01000388.1	153	100168	100581	1	E																								0	False	
QGNH01000388.1_154	QGNH01000388.1	QGNH01000388.1	154	100608	100859	1	E																								0	False	
QGNH01000388.1_155	QGNH01000388.1	QGNH01000388.1	155	100847	101326	1	E																								0	False	
QGNH01000388.1_156	QGNH01000388.1	QGNH01000388.1	156	101319	101474	1	E																								0	False	
QGNH01000388.1_157	QGNH01000388.1	QGNH01000388.1	157	101458	101874	1	E																								0	False	
QGNH01000388.1_158	QGNH01000388.1	QGNH01000388.1	158	101937	103913	-1	D			YP_004934383.1	YP_004934383.1 tail sheath [Yersinia phage phiR1-37]	False	0.232	189.0	4.703e-48								Phage tail sheath C-terminal domain [PF17482.5]					VOG00168	sp|P13332|TSP_BPT4 Tail sheath protein; XpXrXs	Xs;Xp;Xr	0	False	V
QGNH01000388.1_159	QGNH01000388.1	QGNH01000388.1	159	104025	104261	-1	E																								0	False	
QGNH01000388.1_160	QGNH01000388.1	QGNH01000388.1	160	104350	104667	-1	E																								0	False	
QGNH01000388.1_161	QGNH01000388.1	QGNH01000388.1	161	104796	106538	1	C	K01972	DNA ligase (NAD+) [EC:6.5.1.2]	YP_398462.1	YP_398462.1 NAD-dependent DNA ligase [Clostridium phage c-st]	False	0.265	203.0	3.9419999999999996e-53								NAD-dependent DNA ligase adenylation domain [PF01653.21]; NAD-dependent DNA ligase OB-fold domain [PF03120.19]					VOG07820	sp|A6LN55|DNLJ_THEM4 DNA ligase; XhXr	Xh;Xr	0	False	V
QGNH01000388.1_162	QGNH01000388.1	QGNH01000388.1	162	106572	107222	1	E																								0	False	
QGNH01000388.1_163	QGNH01000388.1	QGNH01000388.1	163	107275	108159	-1	E																								0	False	
QGNH01000388.1_164	QGNH01000388.1	QGNH01000388.1	164	108232	108492	-1	E																								0	False	
QGNH01000388.1_165	QGNH01000388.1	QGNH01000388.1	165	108452	108610	-1	E																								0	False	
QGNH01000388.1_166	QGNH01000388.1	QGNH01000388.1	166	108597	108794	-1	E																								0	False	
QGNH01000388.1_167	QGNH01000388.1	QGNH01000388.1	167	108849	110051	-1	E																								0	False	
QGNH01000388.1_168	QGNH01000388.1	QGNH01000388.1	168	110156	112327	-1	E																								0	False	
QGNH01000388.1_169	QGNH01000388.1	QGNH01000388.1	169	112341	112934	-1	E																								0	False	
QGNH01000388.1_170	QGNH01000388.1	QGNH01000388.1	170	112931	113488	-1	E																								0	False	
QGNH01000388.1_171	QGNH01000388.1	QGNH01000388.1	171	113522	113854	-1	C	K09005	uncharacterized protein														Uncharacterized ACR, COG1430 [PF02643.18]								0	False	
QGNH01000388.1_172	QGNH01000388.1	QGNH01000388.1	172	113865	114242	-1	E																								0	False	
QGNH01000388.1_173	QGNH01000388.1	QGNH01000388.1	173	114223	114612	-1	E																								0	False	
QGNH01000388.1_174	QGNH01000388.1	QGNH01000388.1	174	114635	115045	-1	E																								0	False	
QGNH01000388.1_175	QGNH01000388.1	QGNH01000388.1	175	115069	115623	-1	E																								0	False	
QGNH01000388.1_176	QGNH01000388.1	QGNH01000388.1	176	115637	115981	-1	E																								0	False	
QGNH01000388.1_177	QGNH01000388.1	QGNH01000388.1	177	116006	116287	-1	E																								0	False	
QGNH01000388.1_178	QGNH01000388.1	QGNH01000388.1	178	116315	116602	-1	E																								0	False	
QGNH01000388.1_179	QGNH01000388.1	QGNH01000388.1	179	116626	117282	-1	E																								0	False	
QGNH01000388.1_180	QGNH01000388.1	QGNH01000388.1	180	117309	117584	-1	E																								0	False	
QGNH01000388.1_181	QGNH01000388.1	QGNH01000388.1	181	117605	117868	-1	E																								0	False	
