	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001313.1_31	QGNH01001313.1	QGNH01001313.1	31	17626	18009	1	E			YP_010668237.1	YP_010668237.1 virion structural protein [Burkholderia phage BgManors32]	False	0.404	80.0	5.352e-17													VOG19058	REFSEQ virion structural protein; Xu	Xu	0	False	
QGNH01001313.1_32	QGNH01001313.1	QGNH01001313.1	32	18055	19197	1	D			YP_010668103.1	YP_010668103.1 major head protein [Burkholderia phage Magia]	True	0.549	357.0	3.2799999999999998e-108								Uncharacterized protein conserved in bacteria (DUF2184) [PF09950.12]					VOG02112	sp|A0A0U5AF03|CAPSD_BPK22 Major capsid protein; Xs	Xs	0	False	V
QGNH01001313.1_33	QGNH01001313.1	QGNH01001313.1	33	19302	20333	1	E			YP_009219582.1	YP_009219582.1 homing endonuclease [Bacillus phage 250]	False	0.246	76.0	1.737e-13													VOG00048	sp|P13299|TEV1_BPT4 Intron-associated endonuclease 1; Xh	Xh	0	False	
QGNH01001313.1_34	QGNH01001313.1	QGNH01001313.1	34	20335	20580	1	E																								0	False	
QGNH01001313.1_35	QGNH01001313.1	QGNH01001313.1	35	20614	20985	1	E																								0	False	
QGNH01001313.1_36	QGNH01001313.1	QGNH01001313.1	36	20990	21652	1	E																								0	False	
QGNH01001313.1_37	QGNH01001313.1	QGNH01001313.1	37	21649	21918	1	E																								0	False	
QGNH01001313.1_38	QGNH01001313.1	QGNH01001313.1	38	21920	22396	1	D			YP_010668105.1	YP_010668105.1 virion structural protein [Burkholderia phage Magia]	False	0.455	107.0	6.659e-26								Protein of unknown function (DUF4054) [PF13262.9]					VOG00732	REFSEQ virion structural protein; Xu	Xu	0	False	
QGNH01001313.1_39	QGNH01001313.1	QGNH01001313.1	39	22399	22566	1	E																								0	False	
QGNH01001313.1_40	QGNH01001313.1	QGNH01001313.1	40	22548	22988	1	E			YP_009191616.1	YP_009191616.1 tail completion or Neck1 protein [Salmonella phage SEN34]	False	0.455	107.0	4.141e-26													VOG02678	REFSEQ tail completion or Neck1 protein; Xu	Xu	0	False	
QGNH01001313.1_41	QGNH01001313.1	QGNH01001313.1	41	23058	23546	1	C	K17733	peptidoglycan LD-endopeptidase CwlK [EC:3.4.-.-]							MER0386213	M15C	MER0386213 - subfamily M15C unassigned peptidases (Rhizobium leguminosarum) [M15.UPC]#M15C#{peptidase unit: 222-346}~source EJB01761~	False	149.0	6.394e-40	0.601									0	False	P
QGNH01001313.1_42	QGNH01001313.1	QGNH01001313.1	42	23556	23936	1	E			YP_010668107.1	YP_010668107.1 head protein [Burkholderia phage Magia]	False	0.331	67.0	1.222e-12																0	False	
QGNH01001313.1_43	QGNH01001313.1	QGNH01001313.1	43	23936	24544	1	E			YP_010668108.1	YP_010668108.1 hypothetical protein PQC04_gp12 [Burkholderia phage Magia]	False	0.365	119.0	2.056e-29													VOG19061	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001313.1_44	QGNH01001313.1	QGNH01001313.1	44	24566	26077	1	D			YP_010668229.1	YP_010668229.1 tail sheath [Burkholderia phage BgManors32]	True	0.46	409.0	2.4000000000000003e-124								Protein of unknown function (DUF3383) [PF11863.11]					VOG03778	REFSEQ tail sheath; Xu	Xu	0	False	
QGNH01001313.1_45	QGNH01001313.1	QGNH01001313.1	45	26142	26546	1	D			YP_010738136.1	YP_010738136.1 hypothetical protein P9A27_gp60 [Hafnia phage yong1]	False	0.543	125.0	1.2570000000000002e-32								Bacteriophage KPP10, Structural protein ORF10 [PF11681.11]					VOG03723	sp|D6RRG7|ORF10_BPKPP Structural protein ORF10; Xs	Xs	0	False	V
QGNH01001313.1_46	QGNH01001313.1	QGNH01001313.1	46	26583	26984	1	E			YP_009191621.1	YP_009191621.1 tail assembly chaperone [Salmonella phage SEN34]	False	0.351	87.0	2.334e-19																0	False	
QGNH01001313.1_47	QGNH01001313.1	QGNH01001313.1	47	27274	29460	1	D			YP_010668113.1	YP_010668113.1 tail length tape measure protein [Burkholderia phage Magia]	False	0.197	79.0	1.083e-13								Phage tail lysozyme [PF18013.4]								0	False	
QGNH01001313.1_48	QGNH01001313.1	QGNH01001313.1	48	29462	30550	1	E			YP_010668222.1	YP_010668222.1 baseplate hub [Burkholderia phage BgManors32]	False	0.329	171.0	7.596999999999999e-45													VOG01442	REFSEQ baseplate hub; Xu	Xu	0	False	
QGNH01001313.1_49	QGNH01001313.1	QGNH01001313.1	49	30550	31128	1	E			YP_009191623.1	YP_009191623.1 tail fiber protein [Salmonella phage SEN34]	False	0.346	93.0	2.3890000000000003e-20													VOG01485	REFSEQ tail fiber protein; Xu	Xu	0	False	
QGNH01001313.1_50	QGNH01001313.1	QGNH01001313.1	50	31134	31529	1	E			YP_010668223.1	YP_010668223.1 virion structural protein [Burkholderia phage BgManors32]	False	0.418	98.0	3.163e-23													VOG00258	REFSEQ virion structural protein; Xu	Xu	0	False	
QGNH01001313.1_51	QGNH01001313.1	QGNH01001313.1	51	31529	32275	1	D			YP_010668220.1	YP_010668220.1 baseplate spike [Burkholderia phage BgManors32]	False	0.439	167.0	5.493e-45								Phage protein Gp138 N-terminal domain [PF18352.4]					VOG00324	sp|P31340|SPIKE_BPP2 Spike protein; XhXpXs	Xs;Xh;Xp	0	False	V
QGNH01001313.1_52	QGNH01001313.1	QGNH01001313.1	52	32288	35011	1	D			YP_009816454.1	YP_009816454.1 tail fiber protein [Synechococcus phage S-CBWM1]	False	0.27	77.0	6.03e-13								Collagen triple helix repeat (20 copies) [PF01391.21]					VOG01091	sp|B4YNE6|V6_SPTNK Collagen-like protein V6; Xu	Xu	0	False	
QGNH01001313.1_53	QGNH01001313.1	QGNH01001313.1	53	35008	36078	1	D			YP_008433545.1	YP_008433545.1 beta-1,4-glycosyltransferase [Pseudomonas phage PaBG]	False	0.322	169.0	4.054e-44								Glycosyl transferase family 2 [PF13704.9]								0	False	F
QGNH01001313.1_54	QGNH01001313.1	QGNH01001313.1	54	36116	36418	1	E			YP_010668219.1	YP_010668219.1 baseplate wedge subunit [Burkholderia phage BgManors32]	False	0.61	113.0	3.606e-29																0	False	F
QGNH01001313.1_55	QGNH01001313.1	QGNH01001313.1	55	36580	37767	1	D			YP_010668120.1	YP_010668120.1 baseplate wedge subunit [Burkholderia phage Magia]	True	0.491	352.0	1.878e-106								Baseplate J-like protein [PF04865.17]					VOG00521	sp|P51767|BPJ_BPP2 Baseplate protein J; XhXs	Xs;Xh	0	False	VF
QGNH01001313.1_56	QGNH01001313.1	QGNH01001313.1	56	37768	40896	1	D																Fibronectin type III domain [PF00041.24]	GH113	GH113 beta-mannanase (EC 3.2.1.78); beta-mannosidase (EC 3.2.1.25); [retaining] reducing end exo-beta-mannosidase (EC 3.2.1.-)	3.2.1.25,3.2.1.78,3.2.1.-	GH113.hmm				0	False	F
