	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001129.1_16	QGNH01001129.1	QGNH01001129.1	16	6853	7044	-1	E																								0	False	
QGNH01001129.1_17	QGNH01001129.1	QGNH01001129.1	17	7046	7288	-1	E																								0	False	
QGNH01001129.1_18	QGNH01001129.1	QGNH01001129.1	18	7285	7611	-1	E																								0	False	
QGNH01001129.1_19	QGNH01001129.1	QGNH01001129.1	19	7613	7798	-1	E																								0	False	
QGNH01001129.1_20	QGNH01001129.1	QGNH01001129.1	20	7788	7982	-1	E																								0	False	
QGNH01001129.1_21	QGNH01001129.1	QGNH01001129.1	21	8236	8913	-1	C	K09166	uncharacterized protein														Uncharacterized conserved protein (COG2071) [PF09844.12]								0	False	
QGNH01001129.1_22	QGNH01001129.1	QGNH01001129.1	22	8926	9405	-1	D			YP_009846555.1	YP_009846555.1 DNA binding protein [Aeromonas phage 4L372D]	False	0.445	122.0	4.459e-31								Pyrimidine dimer DNA glycosylase [PF03013.17]					VOG07327	REFSEQ DNA binding protein; Xu	Xu	0	False	
QGNH01001129.1_23	QGNH01001129.1	QGNH01001129.1	23	9689	9901	-1	E																								0	False	
QGNH01001129.1_24	QGNH01001129.1	QGNH01001129.1	24	10293	10532	-1	E																								0	False	
QGNH01001129.1_25	QGNH01001129.1	QGNH01001129.1	25	11689	11937	1	E																								0	False	
QGNH01001129.1_26	QGNH01001129.1	QGNH01001129.1	26	11974	12141	1	E																								0	False	
QGNH01001129.1_27	QGNH01001129.1	QGNH01001129.1	27	12141	12347	1	E																								0	False	
QGNH01001129.1_28	QGNH01001129.1	QGNH01001129.1	28	13076	13225	1	E																								0	False	
QGNH01001129.1_29	QGNH01001129.1	QGNH01001129.1	29	13227	13481	1	E																								0	False	
QGNH01001129.1_30	QGNH01001129.1	QGNH01001129.1	30	13478	13750	1	E																								0	False	
QGNH01001129.1_31	QGNH01001129.1	QGNH01001129.1	31	13871	14320	1	D																Transglycosylase SLT domain [PF01464.23]					VOG07277	sp|P13311|Y06E_BPT4 Uncharacterized 20.7 kDa protein in vs-regB intergenic region; Xu	Xu	0	False	
QGNH01001129.1_32	QGNH01001129.1	QGNH01001129.1	32	14387	14830	1	E																								0	False	
QGNH01001129.1_33	QGNH01001129.1	QGNH01001129.1	33	15053	15601	1	E																								0	False	
QGNH01001129.1_34	QGNH01001129.1	QGNH01001129.1	34	15610	15933	1	E																								0	False	
QGNH01001129.1_35	QGNH01001129.1	QGNH01001129.1	35	15926	16447	1	E																								0	False	
QGNH01001129.1_36	QGNH01001129.1	QGNH01001129.1	36	16491	16679	1	E																								0	False	
QGNH01001129.1_37	QGNH01001129.1	QGNH01001129.1	37	16740	17105	1	E																								0	False	
QGNH01001129.1_38	QGNH01001129.1	QGNH01001129.1	38	17107	17469	1	E																								0	False	
QGNH01001129.1_39	QGNH01001129.1	QGNH01001129.1	39	17480	17758	1	E																								0	False	
QGNH01001129.1_40	QGNH01001129.1	QGNH01001129.1	40	17761	18249	1	C	K07736	CarD family transcriptional regulator, regulator of rRNA transcription														CarD-like/TRCF domain [PF02559.19]								0	False	
QGNH01001129.1_41	QGNH01001129.1	QGNH01001129.1	41	18364	19164	1	D			YP_010114524.1	YP_010114524.1 protein of unknown function DUF932 [Flavobacterium phage vB_FspM_immuto_2-6A]	False	0.251	85.0	7.854e-17								Domain of unknown function (DUF932) [PF06067.14]								0	False	
QGNH01001129.1_42	QGNH01001129.1	QGNH01001129.1	42	19233	19805	1	E																								0	False	
QGNH01001129.1_43	QGNH01001129.1	QGNH01001129.1	43	19807	20625	1	D			YP_009777677.1	YP_009777677.1 Phage protein Gp37/Gp68-like protein [uncultured phage_MedDCM-OCT-S42-C7]	False	0.503	213.0	1.2229999999999999e-60								Gene product 88 [PF17338.5]					VOG01505	sp|O64269|VG88_BPMD2 Gene 88 protein; Xu	Xu	0	False	
QGNH01001129.1_44	QGNH01001129.1	QGNH01001129.1	44	20828	21007	1	E																								0	False	
QGNH01001129.1_45	QGNH01001129.1	QGNH01001129.1	45	21010	21228	1	E																								0	False	
QGNH01001129.1_46	QGNH01001129.1	QGNH01001129.1	46	21680	22036	1	D			YP_008052234.1	YP_008052234.1 pentapeptide repeat family protein [Mycobacterium phage Phaux]	False	0.336	63.0	2.114e-11								Family of unknown function (DUF5758) [PF19062.3]								0	False	
QGNH01001129.1_47	QGNH01001129.1	QGNH01001129.1	47	22095	22715	1	E																								0	False	
QGNH01001129.1_48	QGNH01001129.1	QGNH01001129.1	48	22752	23720	-1	D			YP_001426191.1	YP_001426191.1 homing endonuclease [Paramecium bursaria Chlorella virus FR483]	False	0.278	126.0	5.411e-30								GIY-YIG catalytic domain [PF01541.27]; NUMOD3 motif [PF07460.14]; Putative endonuclease segE, GIY-YIG domain [PF19835.2]					VOG00100	REFSEQ homing endonuclease; Xu	Xu	0	False	
QGNH01001129.1_49	QGNH01001129.1	QGNH01001129.1	49	23861	25948	1	E			YP_010678916.1	YP_010678916.1 RIIA lysis inhibitor [Pseudomonas phage vB_PaeM_PA5oct]	False	0.309	146.0	2.9870000000000003e-34													VOG00493	sp|P03690|VR2A_BPT4 Protein rIIA; XhXr	Xr;Xh	0	False	V
QGNH01001129.1_50	QGNH01001129.1	QGNH01001129.1	50	25945	26835	1	E			YP_010678917.1	YP_010678917.1 RIIB lysis inhibitor [Pseudomonas phage vB_PaeM_PA5oct]	False	0.441	183.0	1.153e-49													VOG00728	sp|P03691|VR2B_BPT4 Protein rIIB; XhXr	Xr;Xh	0	False	V
QGNH01001129.1_51	QGNH01001129.1	QGNH01001129.1	51	26850	27221	1	E																								0	False	
QGNH01001129.1_52	QGNH01001129.1	QGNH01001129.1	52	27239	27445	1	E																								0	False	
QGNH01001129.1_53	QGNH01001129.1	QGNH01001129.1	53	27442	27651	1	E																								0	False	
QGNH01001129.1_54	QGNH01001129.1	QGNH01001129.1	54	27664	28260	1	C	K06400	site-specific DNA recombinase	YP_007236622.1	YP_007236622.1 integrase [Staphylococcus phage StB20]	False	0.381	102.0	1.652e-23								Resolvase, N terminal domain [PF00239.24]								0	False	
QGNH01001129.1_55	QGNH01001129.1	QGNH01001129.1	55	28253	28996	1	E			YP_010052629.1	YP_010052629.1 HNH endonuclease [Xanthomonas virus phiXaf18]	False	0.377	136.0	2.705e-34													VOG00117	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01001129.1_56	QGNH01001129.1	QGNH01001129.1	56	28993	29199	1	E																								0	False	
QGNH01001129.1_57	QGNH01001129.1	QGNH01001129.1	57	29203	29409	1	E																								0	False	
QGNH01001129.1_58	QGNH01001129.1	QGNH01001129.1	58	29402	29575	1	E																								0	False	
QGNH01001129.1_59	QGNH01001129.1	QGNH01001129.1	59	29577	29738	1	E																								0	False	
QGNH01001129.1_60	QGNH01001129.1	QGNH01001129.1	60	29842	30108	1	E																								0	False	
QGNH01001129.1_61	QGNH01001129.1	QGNH01001129.1	61	30105	30362	1	E																								0	False	
QGNH01001129.1_62	QGNH01001129.1	QGNH01001129.1	62	30359	30523	1	E																								0	False	
QGNH01001129.1_63	QGNH01001129.1	QGNH01001129.1	63	30520	31008	-1	E																								0	False	
QGNH01001129.1_64	QGNH01001129.1	QGNH01001129.1	64	31005	31724	-1	E			YP_010685574.1	YP_010685574.1 homing endonuclease [Klebsiella phage vB_Kpn_ZCKp20p]	False	0.255	71.0	1.289e-12													VOG04571	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001129.1_65	QGNH01001129.1	QGNH01001129.1	65	31734	32246	-1	E																								0	False	
QGNH01001129.1_66	QGNH01001129.1	QGNH01001129.1	66	32248	32706	-1	E																								0	False	
QGNH01001129.1_67	QGNH01001129.1	QGNH01001129.1	67	33205	33450	1	E																								0	False	
QGNH01001129.1_68	QGNH01001129.1	QGNH01001129.1	68	33567	33731	1	E																								0	False	
QGNH01001129.1_69	QGNH01001129.1	QGNH01001129.1	69	33735	33995	1	E																								0	False	
QGNH01001129.1_70	QGNH01001129.1	QGNH01001129.1	70	33997	34287	1	E																								0	False	
QGNH01001129.1_71	QGNH01001129.1	QGNH01001129.1	71	34284	34943	1	E																								0	False	
QGNH01001129.1_72	QGNH01001129.1	QGNH01001129.1	72	35016	35354	1	E																								0	False	
QGNH01001129.1_73	QGNH01001129.1	QGNH01001129.1	73	35278	35517	-1	E																								0	False	
QGNH01001129.1_74	QGNH01001129.1	QGNH01001129.1	74	35606	35848	1	E																								0	False	
QGNH01001129.1_75	QGNH01001129.1	QGNH01001129.1	75	35861	36235	-1	E																								0	False	
QGNH01001129.1_76	QGNH01001129.1	QGNH01001129.1	76	36307	36579	1	E																								0	False	
QGNH01001129.1_77	QGNH01001129.1	QGNH01001129.1	77	36576	36911	1	E																								0	False	
QGNH01001129.1_78	QGNH01001129.1	QGNH01001129.1	78	36908	37300	1	E																								0	False	
QGNH01001129.1_79	QGNH01001129.1	QGNH01001129.1	79	37390	37959	1	E																								0	False	
QGNH01001129.1_80	QGNH01001129.1	QGNH01001129.1	80	37965	43244	-1	E			YP_009269173.1	YP_009269173.1 minor tail protein [Gordonia phage Smoothie]	False	0.413	97.0	1.163e-18																0	False	
QGNH01001129.1_81	QGNH01001129.1	QGNH01001129.1	81	43281	43979	-1	E																								0	False	
QGNH01001129.1_82	QGNH01001129.1	QGNH01001129.1	82	44029	44391	-1	E																								0	False	
QGNH01001129.1_83	QGNH01001129.1	QGNH01001129.1	83	44493	45005	-1	E																								0	False	
QGNH01001129.1_84	QGNH01001129.1	QGNH01001129.1	84	45023	47776	-1	D																Ice-binding-like [PF11999.11]								0	False	
QGNH01001129.1_85	QGNH01001129.1	QGNH01001129.1	85	47791	48105	-1	E																								0	False	
QGNH01001129.1_86	QGNH01001129.1	QGNH01001129.1	86	48110	48970	-1	E																								0	False	
QGNH01001129.1_87	QGNH01001129.1	QGNH01001129.1	87	49005	49274	-1	E																								0	False	
QGNH01001129.1_88	QGNH01001129.1	QGNH01001129.1	88	49291	50250	-1	E																								0	False	
QGNH01001129.1_89	QGNH01001129.1	QGNH01001129.1	89	50260	51027	-1	E																								0	False	
QGNH01001129.1_90	QGNH01001129.1	QGNH01001129.1	90	51029	51235	-1	E																								0	False	
QGNH01001129.1_91	QGNH01001129.1	QGNH01001129.1	91	51232	52848	-1	D																minimal CRISPR polymerase domain [PF18182.4]								0	False	
QGNH01001129.1_92	QGNH01001129.1	QGNH01001129.1	92	52835	53137	-1	E																								0	False	
QGNH01001129.1_93	QGNH01001129.1	QGNH01001129.1	93	53144	53620	-1	E																								0	False	
QGNH01001129.1_94	QGNH01001129.1	QGNH01001129.1	94	53684	54721	-1	E																								0	False	
QGNH01001129.1_95	QGNH01001129.1	QGNH01001129.1	95	54714	55073	-1	E																								0	False	
QGNH01001129.1_96	QGNH01001129.1	QGNH01001129.1	96	55075	55569	-1	E																								0	False	
QGNH01001129.1_97	QGNH01001129.1	QGNH01001129.1	97	55572	56852	-1	E																								0	False	
QGNH01001129.1_98	QGNH01001129.1	QGNH01001129.1	98	56856	57794	-1	E																					VOG07388	REFSEQ tail fiber protein; Xu	Xu	0	False	
QGNH01001129.1_99	QGNH01001129.1	QGNH01001129.1	99	57794	58261	-1	E																								0	False	
QGNH01001129.1_100	QGNH01001129.1	QGNH01001129.1	100	58359	59111	1	E			YP_009881550.1	YP_009881550.1 dNMP kinase [Acinetobacter phage KARL-1]	False	0.213	61.0	2.72e-09													VOG02121	sp|Q7Y4Y9|DNMK_BPR69 Deoxynucleotide monophosphate kinase; Xh	Xh	0	False	
QGNH01001129.1_101	QGNH01001129.1	QGNH01001129.1	101	59118	59330	1	E																								0	False	
QGNH01001129.1_102	QGNH01001129.1	QGNH01001129.1	102	59426	60862	-1	E																					VOG02591	sp|Q6Y7S3|CAPSD_BPPGK Major capsid protein; Xs	Xs	0	False	V
QGNH01001129.1_103	QGNH01001129.1	QGNH01001129.1	103	60866	61732	-1	E																								0	False	
QGNH01001129.1_104	QGNH01001129.1	QGNH01001129.1	104	61763	62359	-1	E																								0	False	
QGNH01001129.1_105	QGNH01001129.1	QGNH01001129.1	105	62434	64884	1	E																								0	False	
QGNH01001129.1_106	QGNH01001129.1	QGNH01001129.1	106	64937	65611	1	C	K03685	ribonuclease III [EC:3.1.26.3]	YP_007676171.1	YP_007676171.1 ribonuclease III [Micromonas pusilla virus 12T]	False	0.36	130.0	9.695e-33								Ribonuclease-III-like [PF14622.9]; Ribonuclease III domain [PF00636.29]; Double-stranded RNA binding motif [PF00035.29]					VOG03160	sp|Q5UQT7|RNC_MIMIV Probable ribonuclease 3; Xu	Xu	0	False	
QGNH01001129.1_107	QGNH01001129.1	QGNH01001129.1	107	65982	66323	1	D																Iron-sulphur cluster biosynthesis [PF01521.23]					VOG19360	sp|A0KNY6|ERPA_AERHH Iron-sulfur cluster insertion protein ErpA; Xh	Xh	0	False	
QGNH01001129.1_108	QGNH01001129.1	QGNH01001129.1	108	66355	66798	1	C	K15529	ADP-ribose 1''-phosphate phosphatase [EC:3.1.3.84]	YP_010680258.1	YP_010680258.1 macro domain-containing protein [Bacillus phage vB_BanS_Nate]	False	0.284	64.0	2.257e-11								Macro domain [PF01661.24]								0	False	
QGNH01001129.1_109	QGNH01001129.1	QGNH01001129.1	109	66807	67235	-1	E																								0	False	
QGNH01001129.1_110	QGNH01001129.1	QGNH01001129.1	110	67282	67608	1	E																								0	False	
QGNH01001129.1_111	QGNH01001129.1	QGNH01001129.1	111	67612	68043	1	D																D-alanyl-D-alanine carboxypeptidase [PF13539.9]								0	False	
QGNH01001129.1_112	QGNH01001129.1	QGNH01001129.1	112	68018	69166	1	D			YP_009098855.1	YP_009098855.1 DNA ligase (ATP) [Caulobacter phage Cr30]	False	0.324	196.0	4.976e-53								ATP dependent DNA ligase domain [PF01068.24]; DNA ligase OB-like domain [PF14743.9]					VOG00242	sp|P00970|DNLI_BPT4 DNA ligase; XhXr	Xr;Xh	0	False	V
QGNH01001129.1_113	QGNH01001129.1	QGNH01001129.1	113	69159	69428	1	E																								1	False	
QGNH01001129.1_114	QGNH01001129.1	QGNH01001129.1	114	69707	69916	1	E																								0	False	
QGNH01001129.1_115	QGNH01001129.1	QGNH01001129.1	115	69906	70115	1	E																								0	False	
QGNH01001129.1_116	QGNH01001129.1	QGNH01001129.1	116	70112	70324	1	E																								0	False	
QGNH01001129.1_117	QGNH01001129.1	QGNH01001129.1	117	70326	70787	1	E																								0	False	
QGNH01001129.1_118	QGNH01001129.1	QGNH01001129.1	118	70789	71646	1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]	YP_010079410.1	YP_010079410.1 hypothetical protein KMC60_gp76 [Achromobacter phage vB_AxyP_19-32_Axy11]	False	0.486	270.0	6.705e-80								Thymidylate synthase complementing protein [PF02511.18]					VOG00743	sp|A6LP90|THYX_THEM4 Flavin-dependent thymidylate synthase; XhXr	Xr;Xh	0	False	V
QGNH01001129.1_119	QGNH01001129.1	QGNH01001129.1	119	71643	72407	-1	E																								0	False	
QGNH01001129.1_120	QGNH01001129.1	QGNH01001129.1	120	72411	73019	-1	E																								0	False	
QGNH01001129.1_121	QGNH01001129.1	QGNH01001129.1	121	73021	74841	-1	D			YP_002300346.1	YP_002300346.1 portal protein [Bacillus phage SPO1]	False	0.235	141.0	4.729e-33								Phage portal protein [PF04860.15]					VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xr;Xh;Xs;Xp	0	False	V
QGNH01001129.1_122	QGNH01001129.1	QGNH01001129.1	122	74845	75225	-1	E																								0	False	
QGNH01001129.1_123	QGNH01001129.1	QGNH01001129.1	123	75294	78401	-1	D			YP_007392492.1	YP_007392492.1 helicase [Pectobacterium phage phiTE]	False	0.188	82.0	2.65e-14	MER0177083	N10	MER0177083 - family N10 unassigned peptide lyases (Thermus thermophilus) [N10.UPW]#N10#{peptidase unit: 1-439}~source CAJ57173~	False	0.18	68.0	5.761e-10	Intein splicing domain [PF14890.9]; Pretoxin HINT domain [PF07591.14]					VOG01994	sp|O31875|NRDEB_BACSU Ribonucleoside-diphosphate reductase NrdEB subunit alpha; Xh	Xh	0	False	
QGNH01001129.1_124	QGNH01001129.1	QGNH01001129.1	124	78441	80219	-1	C	K04077	chaperonin GroEL [EC:5.6.1.7]	YP_010114486.1	YP_010114486.1 chaperonin groEL [Flavobacterium phage vB_FspM_immuto_2-6A]	False	0.25	176.0	2.227e-44								TCP-1/cpn60 chaperonin family [PF00118.27]					VOG10769	sp|A8Z640|CH60_SULMW Chaperonin GroEL; Xh	Xh	0	False	
QGNH01001129.1_125	QGNH01001129.1	QGNH01001129.1	125	80570	82078	1	D			YP_006987381.1	YP_006987381.1 DEAD/DEAH box helicase family protein [Cronobacter phage vB_CsaM_GAP32]	False	0.187	77.0	2.182e-13								Type III restriction enzyme, res subunit [PF04851.18]; DEAD/DEAH box helicase [PF00270.32]					VOG00203	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	
QGNH01001129.1_126	QGNH01001129.1	QGNH01001129.1	126	82128	83186	1	E																								0	False	
QGNH01001129.1_127	QGNH01001129.1	QGNH01001129.1	127	83223	83405	1	E																								0	False	
QGNH01001129.1_128	QGNH01001129.1	QGNH01001129.1	128	83525	83797	1	E																								0	False	
QGNH01001129.1_129	QGNH01001129.1	QGNH01001129.1	129	83801	84121	1	E																								0	False	
QGNH01001129.1_130	QGNH01001129.1	QGNH01001129.1	130	84118	84297	1	E																								0	False	
QGNH01001129.1_131	QGNH01001129.1	QGNH01001129.1	131	84304	84522	1	E																								0	False	
QGNH01001129.1_132	QGNH01001129.1	QGNH01001129.1	132	84522	85505	1	E			YP_009310326.1	YP_009310326.1 putative DNA repair exonuclease [Golden Marseillevirus]	False	0.264	80.0	5.804e-15																0	False	
QGNH01001129.1_133	QGNH01001129.1	QGNH01001129.1	133	85498	85818	1	E																								0	False	
QGNH01001129.1_134	QGNH01001129.1	QGNH01001129.1	134	85790	86539	1	E																								0	False	
QGNH01001129.1_135	QGNH01001129.1	QGNH01001129.1	135	86523	87404	1	C	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	YP_010679002.1	YP_010679002.1 head maturation protease [Pseudomonas phage vB_PaeM_PA5oct]	False	0.279	77.0	3.772e-14	MER1015072	S14	MER1015072 - family S14 unassigned peptidases (Streptococcus sp. CM6) [S14.UPW]#S14#{peptidase unit: 2-191}~source X8KDR8~	False	0.277	75.0	4.112e-13	Clp protease [PF00574.26]					VOG07465	sp|P03711|SCAF_LAMBD Capsid assembly protease C; XhXs	Xs;Xh	0	False	VP
QGNH01001129.1_136	QGNH01001129.1	QGNH01001129.1	136	87404	87655	1	E																								0	False	
QGNH01001129.1_137	QGNH01001129.1	QGNH01001129.1	137	87655	87936	1	E																								0	False	
QGNH01001129.1_138	QGNH01001129.1	QGNH01001129.1	138	87961	88191	1	E																								0	False	
QGNH01001129.1_139	QGNH01001129.1	QGNH01001129.1	139	88178	90373	1	D			YP_009031393.1	YP_009031393.1 exonuclease [Bacillus phage Bcp1]	False	0.217	67.0	5.837e-10								RecF/RecN/SMC N terminal domain [PF02463.22]; SbcC/RAD50-like, Walker B motif [PF13558.9]					VOG00264	sp|P04522|EXO2_BPT4 Exonuclease subunit 2; XhXp	Xh;Xp	0	False	
QGNH01001129.1_140	QGNH01001129.1	QGNH01001129.1	140	90386	90793	1	E																								0	False	
QGNH01001129.1_141	QGNH01001129.1	QGNH01001129.1	141	90799	91200	1	E																								0	False	
QGNH01001129.1_142	QGNH01001129.1	QGNH01001129.1	142	91215	91640	1	E			YP_010105115.1	YP_010105115.1 hypothetical protein KNU82_gp028 [Vibrio phage phi50-12]	False	0.406	82.0	1.895e-17																0	False	
QGNH01001129.1_143	QGNH01001129.1	QGNH01001129.1	143	91688	92002	1	E																								0	False	
QGNH01001129.1_144	QGNH01001129.1	QGNH01001129.1	144	92008	92673	1	E																								0	False	
QGNH01001129.1_145	QGNH01001129.1	QGNH01001129.1	145	92670	93530	1	E																								0	False	
QGNH01001129.1_146	QGNH01001129.1	QGNH01001129.1	146	93552	94268	1	E																								0	False	
QGNH01001129.1_147	QGNH01001129.1	QGNH01001129.1	147	94353	95159	1	D			YP_009225606.1	YP_009225606.1 DNA polymerase exonuclease subunit [Pseudoalteromonas phage H101]	False	0.625	316.0	4.741e-96								RNase_H superfamily [PF13482.9]					VOG01302	sp|P00581|DPOL_BPT7 DNA-directed DNA polymerase; XhXr	Xr;Xh	0	False	V
QGNH01001129.1_148	QGNH01001129.1	QGNH01001129.1	148	95201	95602	1	E																								0	False	
QGNH01001129.1_149	QGNH01001129.1	QGNH01001129.1	149	95580	95804	1	E																								0	False	
QGNH01001129.1_150	QGNH01001129.1	QGNH01001129.1	150	95902	96030	1	E																								0	False	
QGNH01001129.1_151	QGNH01001129.1	QGNH01001129.1	151	96027	96653	1	D			YP_010110578.1	YP_010110578.1 Rnase H [uncultured phage cr118_1]	False	0.299	67.0	1.376e-11								RNase H [PF00075.27]								0	False	
QGNH01001129.1_152	QGNH01001129.1	QGNH01001129.1	152	96650	96826	1	E																								0	False	
QGNH01001129.1_153	QGNH01001129.1	QGNH01001129.1	153	96840	97580	1	E			YP_009006996.1	YP_009006996.1 HNH endonuclease [Lactococcus phage phiL47]	False	0.286	83.0	2.312e-16													VOG00030	sp|Q6QGD3|ENDO1_BPT5 Putative endonuclease; Xh	Xh	0	False	
QGNH01001129.1_154	QGNH01001129.1	QGNH01001129.1	154	97573	98208	1	D																Exonuclease [PF00929.27]					VOG00088	sp|P04536|EXOD_BPT4 Exodeoxyribonuclease; Xu	Xu	0	False	
QGNH01001129.1_155	QGNH01001129.1	QGNH01001129.1	155	98205	98441	1	E																								0	False	
QGNH01001129.1_156	QGNH01001129.1	QGNH01001129.1	156	98417	98749	1	E																								0	False	
QGNH01001129.1_157	QGNH01001129.1	QGNH01001129.1	157	98746	98961	1	E																								0	False	
QGNH01001129.1_158	QGNH01001129.1	QGNH01001129.1	158	98958	99200	1	E																								0	False	
QGNH01001129.1_159	QGNH01001129.1	QGNH01001129.1	159	99197	99481	1	E																								0	False	
QGNH01001129.1_160	QGNH01001129.1	QGNH01001129.1	160	99448	99570	-1	E																								0	False	
QGNH01001129.1_161	QGNH01001129.1	QGNH01001129.1	161	99693	103247	1	D			YP_008771867.1	YP_008771867.1 DNA polymerase [Bacillus phage Blastoid]	False	0.245	239.0	4.728e-62								Bacterial DNA polymerase III alpha NTPase domain [PF07733.15]; Bacterial DNA polymerase III alpha subunit finger domain [PF17657.4]; Helix-hairpin-helix motif [PF14579.9]					VOG07446	sp|O67125|DPO3A_AQUAE DNA polymerase III subunit alpha; XhXr	Xr;Xh	0	False	V
QGNH01001129.1_162	QGNH01001129.1	QGNH01001129.1	162	103279	104007	1	D			YP_008873415.1	YP_008873415.1 protease [Bacillus phage vB_BanS-Tsamsa]	False	0.249	73.0	4.1e-13	MER1290948	S08B	MER1290948 - subfamily S8B unassigned peptidases () [S08.UPB]#S08B#{peptidase unit: 46-309}~source OFZ21225~	False	0.345	128.0	2.1340000000000003e-31	Subtilase family [PF00082.25]					VOG14942	sp|P29139|ISP_PAEPO Intracellular serine protease; Xh	Xh	0	False	P
QGNH01001129.1_163	QGNH01001129.1	QGNH01001129.1	163	104010	104258	1	E																								0	False	
QGNH01001129.1_164	QGNH01001129.1	QGNH01001129.1	164	104258	104557	1	E																								0	False	
QGNH01001129.1_165	QGNH01001129.1	QGNH01001129.1	165	104636	105382	1	E																								0	False	
QGNH01001129.1_166	QGNH01001129.1	QGNH01001129.1	166	105418	106443	1	E																								0	False	
QGNH01001129.1_167	QGNH01001129.1	QGNH01001129.1	167	106511	106888	1	E																					VOG04282	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001129.1_168	QGNH01001129.1	QGNH01001129.1	168	106888	107790	1	C	K03553	recombination protein RecA	YP_009218156.1	YP_009218156.1 UvsX-like recombinase [Bacillus phage phi4J1]	False	0.27	95.0	4.589e-20								recA bacterial DNA recombination protein [PF00154.24]; Rad51 [PF08423.14]								0	False	
QGNH01001129.1_169	QGNH01001129.1	QGNH01001129.1	169	107965	108942	1	E																								0	False	
QGNH01001129.1_170	QGNH01001129.1	QGNH01001129.1	170	108939	109475	1	E																								0	False	
