	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000479.1_70	QGNH01000479.1	QGNH01000479.1	70	47872	48546	-1	E			YP_009914662.1	YP_009914662.1 norphogenetic protein [Escherichia phage vB_EcoM-Ro157c2YLVW]	False	0.241	63.0	5.34e-10													VOG03892	REFSEQ alpha-2;3-sialyltransferase; Xu	Xu	0	False	
QGNH01000479.1_71	QGNH01000479.1	QGNH01000479.1	71	48550	48657	-1	E																								0	False	
QGNH01000479.1_72	QGNH01000479.1	QGNH01000479.1	72	48663	49337	-1	D																Methyltransferase FkbM domain [PF05050.15]					VOG00316	REFSEQ methyltransferase; Xu	Xu	0	False	
QGNH01000479.1_73	QGNH01000479.1	QGNH01000479.1	73	49340	50008	-1	D			YP_009809874.1	YP_009809874.1 methyltransferase [Caulobacter phage CcrBL9]	False	0.311	108.0	4.619e-25								Methyltransferase FkbM domain [PF05050.15]					VOG00316	REFSEQ methyltransferase; Xu	Xu	0	False	
QGNH01000479.1_74	QGNH01000479.1	QGNH01000479.1	74	50072	50746	-1	E			YP_009914664.1	YP_009914664.1 glycosyltransferase [Escherichia phage vB_EcoM-Ro157c2YLVW]	False	0.239	68.0	1.438e-11																0	False	
QGNH01000479.1_75	QGNH01000479.1	QGNH01000479.1	75	50743	51012	-1	E																								0	False	
QGNH01000479.1_76	QGNH01000479.1	QGNH01000479.1	76	51020	51682	-1	E																					VOG03892	REFSEQ alpha-2;3-sialyltransferase; Xu	Xu	0	False	
QGNH01000479.1_77	QGNH01000479.1	QGNH01000479.1	77	51707	52192	-1	E			YP_007518390.1	YP_007518390.1 hypothetical protein I920_gp08 [Rhodobacter phage RcapNL]	False	0.335	73.0	3.719e-14																0	False	
QGNH01000479.1_78	QGNH01000479.1	QGNH01000479.1	78	52205	52387	-1	E																								0	False	
QGNH01000479.1_79	QGNH01000479.1	QGNH01000479.1	79	52408	53853	-1	E			YP_001111085.1	YP_001111085.1 gp6, major capsid head protein [Burkholderia phage phi644-2]	False	0.267	125.0	1.356e-28													VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	V
QGNH01000479.1_80	QGNH01000479.1	QGNH01000479.1	80	53938	54885	-1	C	K06904	uncharacterized protein							MER1076702	S78	MER1076702 - prohead peptidase (bacteriophage T5) (Methylobacterium sp. ME121) [S78.002]#S78#{peptidase unit: 63-191}~source A0A0E9KAU3~	False	0.431	101.0	1.254e-21	Caudovirus prohead serine protease [PF04586.20]								0	False	P
QGNH01000479.1_81	QGNH01000479.1	QGNH01000479.1	81	54897	56342	-1	D			NP_543090.1	NP_543090.1 portal protein [Enterobacteria phage phiP27]	False	0.277	149.0	2.806e-36								Phage portal protein [PF04860.15]					VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xh;Xs;Xr;Xp	0	False	V
QGNH01000479.1_82	QGNH01000479.1	QGNH01000479.1	82	56411	59308	-1	D			NP_817458.1	NP_817458.1 exonuclease [Mycobacterium phage Cjw1]	True	0.295	373.0	5.955e-106	MER0295503	N09	MER0295503 - family N9 unassigned peptide lyases (Ignavibacterium album) [N09.UPW]#N09#{peptidase unit: 229-570}~source YP_005845691~	False	0.316	106.0	1.626e-21	Terminase large subunit, endonuclease domain [PF20441.1]; Terminase large subunit, ATPase domain [PF03354.18]; Homing endonuclease [PF05204.17]; Hom_end-associated Hint [PF05203.19]; LAGLIDADG-like domain [PF14528.9]					VOG00185	sp|O64206|VG13_BPMD2 Gene 13 protein; Xu	Xu	0	False	P
QGNH01000479.1_83	QGNH01000479.1	QGNH01000479.1	83	59283	59738	-1	E																								0	False	F
QGNH01000479.1_84	QGNH01000479.1	QGNH01000479.1	84	59748	59972	-1	E																								0	False	F
QGNH01000479.1_85	QGNH01000479.1	QGNH01000479.1	85	59969	60196	-1	E																								0	False	F
QGNH01000479.1_86	QGNH01000479.1	QGNH01000479.1	86	60396	60806	-1	E																								0	False	F
QGNH01000479.1_87	QGNH01000479.1	QGNH01000479.1	87	60803	61138	-1	E																								0	False	F
QGNH01000479.1_88	QGNH01000479.1	QGNH01000479.1	88	61135	61536	-1	E																								0	False	F
QGNH01000479.1_89	QGNH01000479.1	QGNH01000479.1	89	61599	61991	-1	E			YP_007112012.1	YP_007112012.1 HNH endonuclease [Escherichia phage HK446]	False	0.374	62.0	8.361e-11																0	False	F
QGNH01000479.1_90	QGNH01000479.1	QGNH01000479.1	90	61984	62226	-1	E																								0	False	F
QGNH01000479.1_91	QGNH01000479.1	QGNH01000479.1	91	62223	62498	-1	E																								0	False	F
QGNH01000479.1_92	QGNH01000479.1	QGNH01000479.1	92	63159	63425	-1	E																								0	False	F
QGNH01000479.1_93	QGNH01000479.1	QGNH01000479.1	93	63763	64338	-1	E																								0	False	F
QGNH01000479.1_94	QGNH01000479.1	QGNH01000479.1	94	64575	64730	1	E																								0	False	F
