target	query	e-value	score	length	start	end
strain_GIC31_complete_genome_2876	COG0326	2.4e-218	722.5	623	2	621
strain_GIC31_complete_genome_2455	COG0329	1.9e-122	404.3	294	1	289
strain_GIC31_complete_genome_2660	COG0342	9.4e-14	43.0	708	154	671
strain_GIC31_complete_genome_2767	COG0342	1e-08	29.1	1048	364	531
strain_GIC31_complete_genome_2423	COG0345	8.2e-67	220.4	261	1	256
strain_GIC31_complete_genome_2875	COG0346	3e-34	113.8	127	1	126
strain_GIC31_complete_genome_2412	COG0346	2.9e-26	87.4	138	1	133
strain_GIC31_complete_genome_2748	COG0346	1.6e-23	55.8	267	7	126
strain_GIC31_complete_genome_2843	COG0346	5.2e-19	63.5	129	1	126
strain_GIC31_complete_genome_2921	COG0346	3.3e-17	57.7	124	4	114
strain_GIC31_complete_genome_2700	COG0351	8.7e-108	355.5	275	1	267
strain_GIC31_complete_genome_2970	COG0352	7.9e-11	36.4	297	195	258
strain_GIC31_complete_genome_2859	COG0352	3.7e-08	27.5	328	138	264
strain_GIC31_complete_genome_2889	COG0352	2e-07	25.6	138	2	52
strain_GIC31_complete_genome_2983	COG0353	4.9e-104	342.5	200	1	199
strain_GIC31_complete_genome_2947	COG0357	4.4e-92	303.5	239	3	237
strain_GIC31_complete_genome_2936	COG0359	6.3e-60	198.1	148	1	146
strain_GIC31_complete_genome_2940	COG0360	2e-44	146.5	96	1	94
strain_GIC31_complete_genome_2464	COG0363	1e-85	282.5	255	1	236
strain_GIC31_complete_genome_2759	COG0366	1.4e-171	567.2	550	2	548
strain_GIC31_complete_genome_2849	COG0366	1.1e-167	554.3	566	16	564
strain_GIC31_complete_genome_2966	COG0366	1.4e-99	329.1	1143	597	1128
strain_GIC31_complete_genome_2663	COG0366	9.4e-50	164.2	665	121	631
strain_GIC31_complete_genome_2434	COG0366	2e-39	128.2	690	78	687
strain_GIC31_complete_genome_2488	COG0367	1.8e-27	90.8	470	11	240
strain_GIC31_complete_genome_2523	COG0367	1.4e-18	61.5	599	1	199
strain_GIC31_complete_genome_2710	COG0367	1.1e-11	39.0	215	5	136
strain_GIC31_complete_genome_2503	COG0367	1.3e-08	27.7	514	214	277
strain_GIC31_complete_genome_2949	COG0370	9.6e-13	41.8	461	198	408
strain_GIC31_complete_genome_2941	COG0370	2.3e-10	33.5	367	4	47
strain_GIC31_complete_genome_2826	COG0371	1.4e-131	434.3	369	3	365
strain_GIC31_complete_genome_2899	COG0392	6.4e-67	221.2	255	48	250
strain_GIC31_complete_genome_2896	COG0392	1.2e-49	164.3	594	7	292
strain_GIC31_complete_genome_2392	COG0395	5e-99	327.1	302	33	301
strain_GIC31_complete_genome_2541	COG0395	3.3e-97	321.1	309	16	308
strain_GIC31_complete_genome_2393	COG0395	1.1e-24	81.9	302	8	287
strain_GIC31_complete_genome_2764	COG0395	2.8e-21	40.5	546	43	256
strain_GIC31_complete_genome_2764	COG0395	2.8e-21	38.8	546	305	536
strain_GIC31_complete_genome_2542	COG0395	3.6e-17	56.1	300	10	282
strain_GIC31_complete_genome_2608	COG0396	1.7e-51	58.5	634	2	61
strain_GIC31_complete_genome_2608	COG0396	1.7e-51	49.1	634	139	295
strain_GIC31_complete_genome_2608	COG0396	1.7e-51	30.1	634	330	378
strain_GIC31_complete_genome_2608	COG0396	1.7e-51	34.3	634	444	559
strain_GIC31_complete_genome_2775	COG0396	1.1e-41	44.1	542	1	67
strain_GIC31_complete_genome_2775	COG0396	1.1e-41	42.8	542	124	232
strain_GIC31_complete_genome_2775	COG0396	1.1e-41	28.3	542	440	526
strain_GIC31_complete_genome_2729	COG0396	5.3e-40	74.2	518	1	283
strain_GIC31_complete_genome_2729	COG0396	5.3e-40	36.2	518	416	506
strain_GIC31_complete_genome_2414	COG0396	7.7e-34	111.8	283	4	227
strain_GIC31_complete_genome_2763	COG0396	3.1e-33	109.9	236	3	218
strain_GIC31_complete_genome_2884	COG0396	5.8e-32	105.8	249	1	218
strain_GIC31_complete_genome_2552	COG0396	7e-27	86.1	243	3	222
strain_GIC31_complete_genome_2376	COG0396	8.8e-27	45.1	227	1	65
strain_GIC31_complete_genome_2376	COG0396	8.8e-27	44.9	227	120	209
strain_GIC31_complete_genome_2581	COG0396	5.6e-26	85.8	283	3	241
strain_GIC31_complete_genome_2792	COG0396	6.3e-25	31.0	225	13	50
strain_GIC31_complete_genome_2792	COG0396	6.3e-25	50.3	225	87	211
strain_GIC31_complete_genome_2714	COG0398	4.6e-65	215.0	219	1	212
strain_GIC31_complete_genome_2669	COG0398	2.8e-39	130.0	215	7	201
strain_GIC31_complete_genome_2685	COG0398	2.1e-17	58.0	475	256	474
strain_GIC31_complete_genome_2648	COG0400	3.7e-12	37.2	312	61	283
strain_GIC31_complete_genome_2722	COG0400	1.1e-08	29.3	235	106	184
strain_GIC31_complete_genome_2482	COG0402	3.8e-21	38.4	581	28	93
strain_GIC31_complete_genome_2482	COG0402	3.8e-21	25.5	581	306	367
strain_GIC31_complete_genome_2447	COG0402	6.5e-18	36.8	570	292	357
strain_GIC31_complete_genome_2465	COG0402	1.6e-15	33.4	382	1	63
strain_GIC31_complete_genome_2852	COG0404	5.5e-15	49.8	402	26	254
strain_GIC31_complete_genome_2685	COG0404	1.2e-11	26.0	475	5	64
strain_GIC31_complete_genome_2912	COG0404	4.9e-09	30.3	380	4	214
strain_GIC31_complete_genome_2647	COG0406	9.6e-59	194.4	200	1	192
strain_GIC31_complete_genome_2891	COG0406	7.6e-39	129.0	184	1	176
strain_GIC31_complete_genome_2763	COG0410	4.5e-50	166.3	236	4	216
strain_GIC31_complete_genome_2414	COG0410	3.6e-47	156.2	283	7	227
strain_GIC31_complete_genome_2884	COG0410	2.4e-46	154.0	249	1	215
strain_GIC31_complete_genome_2608	COG0410	1.3e-45	62.2	634	2	60
strain_GIC31_complete_genome_2608	COG0410	1.3e-45	27.1	634	165	195
strain_GIC31_complete_genome_2608	COG0410	1.3e-45	49.2	634	251	388
strain_GIC31_complete_genome_2581	COG0410	5.6e-42	139.7	283	3	221
strain_GIC31_complete_genome_2729	COG0410	4e-38	57.0	518	1	81
strain_GIC31_complete_genome_2729	COG0410	4e-38	41.9	518	272	382
strain_GIC31_complete_genome_2552	COG0410	1.3e-37	125.0	243	4	221
strain_GIC31_complete_genome_2792	COG0410	2.8e-32	101.5	225	8	204
strain_GIC31_complete_genome_2775	COG0410	1.9e-28	40.4	542	1	60
strain_GIC31_complete_genome_2376	COG0410	1.2e-26	73.7	227	1	66
strain_GIC31_complete_genome_2884	COG0411	4.4e-67	222.0	249	2	215
strain_GIC31_complete_genome_2414	COG0411	1.7e-51	170.6	283	4	227
strain_GIC31_complete_genome_2763	COG0411	4.6e-49	162.6	236	4	215
strain_GIC31_complete_genome_2581	COG0411	1.2e-48	160.7	283	2	221
strain_GIC31_complete_genome_2729	COG0411	7.9e-46	68.1	518	1	81
strain_GIC31_complete_genome_2729	COG0411	7.9e-46	33.1	518	139	232
strain_GIC31_complete_genome_2729	COG0411	7.9e-46	25.4	518	343	381
strain_GIC31_complete_genome_2608	COG0411	1e-43	65.4	634	1	61
strain_GIC31_complete_genome_2608	COG0411	1e-43	35.5	634	347	388
strain_GIC31_complete_genome_2775	COG0411	7.8e-43	56.8	542	1	68
strain_GIC31_complete_genome_2775	COG0411	7.8e-43	52.6	542	130	230
strain_GIC31_complete_genome_2775	COG0411	7.8e-43	26.4	542	312	377
strain_GIC31_complete_genome_2552	COG0411	5.4e-41	58.6	243	4	63
strain_GIC31_complete_genome_2552	COG0411	5.4e-41	75.7	243	105	213
strain_GIC31_complete_genome_2792	COG0411	5.3e-39	52.6	225	16	61
strain_GIC31_complete_genome_2792	COG0411	5.3e-39	77.0	225	93	204
strain_GIC31_complete_genome_2376	COG0411	3.6e-30	58.0	227	1	66
strain_GIC31_complete_genome_2376	COG0411	3.6e-30	41.5	227	118	209
strain_GIC31_complete_genome_2648	COG0412	7.8e-24	79.5	312	13	287
strain_GIC31_complete_genome_2850	COG0412	9.3e-22	72.6	252	2	227
strain_GIC31_complete_genome_2395	COG0412	3.4e-19	64.1	310	30	305
strain_GIC31_complete_genome_2911	COG0412	3.5e-18	60.4	360	68	336
strain_GIC31_complete_genome_2429	COG0412	9.5e-12	39.5	261	79	255
strain_GIC31_complete_genome_2722	COG0412	1.2e-10	35.5	235	73	208
strain_GIC31_complete_genome_2414	COG0419	9e-21	49.4	283	123	222
strain_GIC31_complete_genome_2608	COG0419	4.1e-20	34.8	634	154	294
strain_GIC31_complete_genome_2608	COG0419	4.1e-20	28.4	634	407	519
strain_GIC31_complete_genome_2729	COG0419	3.9e-16	26.7	518	114	219
strain_GIC31_complete_genome_2552	COG0419	8.2e-16	42.1	243	116	192
strain_GIC31_complete_genome_2959	COG0419	1.8e-15	32.2	373	1	91
strain_GIC31_complete_genome_2884	COG0419	6.8e-15	37.6	249	95	214
strain_GIC31_complete_genome_2763	COG0419	3.9e-14	40.8	236	132	207
strain_GIC31_complete_genome_2792	COG0419	1.3e-10	27.4	225	112	186
strain_GIC31_complete_genome_2581	COG0419	1.9e-10	33.9	283	116	255
strain_GIC31_complete_genome_2653	COG0425	1.2e-114	378.3	823	1	822
strain_GIC31_complete_genome_2604	COG0425	1.3e-10	35.4	449	1	157
strain_GIC31_complete_genome_2861	COG0426	4.1e-13	42.5	287	28	227
strain_GIC31_complete_genome_2400	COG0426	4.9e-09	29.9	267	22	206
strain_GIC31_complete_genome_2929	COG0426	8.3e-08	25.6	264	10	100
strain_GIC31_complete_genome_2850	COG0429	7.9e-19	45.2	252	24	126
strain_GIC31_complete_genome_2395	COG0429	2.7e-10	33.2	310	23	135
strain_GIC31_complete_genome_2694	COG0431	1.6e-09	29.7	212	1	115
strain_GIC31_complete_genome_2968	COG0436	3.1e-39	129.7	468	138	455
strain_GIC31_complete_genome_2633	COG0439	5e-76	114.8	1007	1	328
strain_GIC31_complete_genome_2633	COG0439	5e-76	140.3	1007	517	869
strain_GIC31_complete_genome_2484	COG0439	6.9e-34	112.5	418	1	376
strain_GIC31_complete_genome_2494	COG0439	1.5e-22	74.9	365	1	355
strain_GIC31_complete_genome_2973	COG0441	3.5e-15	50.4	428	137	322
strain_GIC31_complete_genome_2973	COG0442	3.3e-13	40.5	428	179	321
strain_GIC31_complete_genome_2884	COG0444	2.6e-71	235.7	249	2	221
strain_GIC31_complete_genome_2763	COG0444	5.2e-62	205.0	236	3	215
strain_GIC31_complete_genome_2414	COG0444	2e-48	157.5	283	9	228
strain_GIC31_complete_genome_2608	COG0444	2.4e-47	79.9	634	2	223
strain_GIC31_complete_genome_2608	COG0444	2.4e-47	35.2	634	265	389
strain_GIC31_complete_genome_2608	COG0444	2.4e-47	39.8	634	423	514
strain_GIC31_complete_genome_2581	COG0444	2.8e-46	152.9	283	2	210
strain_GIC31_complete_genome_2729	COG0444	2.3e-42	79.8	518	1	232
strain_GIC31_complete_genome_2729	COG0444	2.3e-42	29.6	518	284	386
strain_GIC31_complete_genome_2729	COG0444	2.3e-42	26.5	518	416	502
strain_GIC31_complete_genome_2775	COG0444	1.9e-38	27.3	542	1	69
strain_GIC31_complete_genome_2775	COG0444	1.9e-38	45.9	542	125	230
strain_GIC31_complete_genome_2792	COG0444	2.4e-36	33.5	225	11	61
strain_GIC31_complete_genome_2792	COG0444	2.4e-36	86.7	225	78	203
strain_GIC31_complete_genome_2552	COG0444	1.4e-35	116.3	243	4	220
strain_GIC31_complete_genome_2376	COG0444	4.5e-28	42.2	227	2	65
strain_GIC31_complete_genome_2376	COG0444	4.5e-28	49.3	227	121	208
strain_GIC31_complete_genome_2948	COG0445	0	1029.5	629	5	624
strain_GIC31_complete_genome_2879	COG0445	3.3e-11	30.3	508	203	238
strain_GIC31_complete_genome_2523	COG0449	2.8e-253	838.0	599	1	598
strain_GIC31_complete_genome_2488	COG0449	2.8e-43	142.9	470	12	236
strain_GIC31_complete_genome_2612	COG0454	1.7e-26	88.7	154	4	130
strain_GIC31_complete_genome_2417	COG0454	1e-20	69.6	189	1	166
strain_GIC31_complete_genome_2550	COG0454	7.7e-19	63.5	154	19	131
strain_GIC31_complete_genome_2860	COG0454	1.5e-15	52.8	143	7	123
strain_GIC31_complete_genome_2698	COG0454	1.1e-14	49.8	175	36	152
strain_GIC31_complete_genome_2619	COG0454	2.1e-12	42.3	290	1	170
strain_GIC31_complete_genome_2514	COG0454	2.3e-11	39.0	178	5	134
strain_GIC31_complete_genome_2458	COG0454	2.4e-11	39.1	143	29	125
strain_GIC31_complete_genome_2717	COG0454	1.4e-08	29.9	152	13	119
strain_GIC31_complete_genome_2612	COG0456	2.4e-41	137.2	154	2	148
strain_GIC31_complete_genome_2417	COG0456	2.8e-30	100.7	189	1	170
strain_GIC31_complete_genome_2550	COG0456	4.5e-27	90.1	154	24	147
strain_GIC31_complete_genome_2698	COG0456	1.3e-23	78.9	175	4	173
strain_GIC31_complete_genome_2860	COG0456	2.6e-23	77.9	143	32	142
strain_GIC31_complete_genome_2619	COG0456	3.5e-21	71.0	290	1	170
strain_GIC31_complete_genome_2514	COG0456	2.1e-17	58.5	178	4	134
strain_GIC31_complete_genome_2458	COG0456	3.4e-15	51.4	143	36	134
strain_GIC31_complete_genome_2717	COG0456	4.9e-13	44.3	152	22	124
strain_GIC31_complete_genome_2425	COG0456	1.9e-07	25.9	186	11	150
strain_GIC31_complete_genome_2633	COG0458	3.3e-276	505.0	1007	3	335
strain_GIC31_complete_genome_2633	COG0458	3.3e-276	381.4	1007	576	1000
strain_GIC31_complete_genome_2494	COG0458	1.1e-19	65.0	365	86	293
strain_GIC31_complete_genome_2484	COG0458	3.9e-19	63.1	418	39	285
strain_GIC31_complete_genome_2592	COG0459	1.7e-264	873.8	547	1	545
strain_GIC31_complete_genome_2457	COG0460	3.7e-49	41.8	406	8	65
strain_GIC31_complete_genome_2457	COG0460	3.7e-49	123.9	406	71	351
strain_GIC31_complete_genome_2727	COG0461	1.2e-22	74.9	194	31	181
strain_GIC31_complete_genome_2488	COG0461	1.4e-07	25.4	470	284	382
strain_GIC31_complete_genome_2488	COG0462	6.8e-08	26.3	470	334	406
strain_GIC31_complete_genome_2472	COG0464	2.1e-22	56.3	864	129	361
strain_GIC31_complete_genome_2981	COG0464	6.8e-12	26.0	559	9	63
strain_GIC31_complete_genome_2472	COG0466	1.8e-20	55.5	864	344	824
strain_GIC31_complete_genome_2935	COG0467	1.8e-15	51.8	451	180	426
strain_GIC31_complete_genome_2935	COG0468	4.2e-08	26.8	451	131	367
strain_GIC31_complete_genome_2981	COG0470	1.6e-69	230.3	559	10	426
strain_GIC31_complete_genome_2436	COG0474	4.2e-62	123.9	678	138	437
strain_GIC31_complete_genome_2436	COG0474	4.2e-62	82.1	678	493	637
strain_GIC31_complete_genome_2778	COG0476	3.6e-88	291.7	337	6	327
strain_GIC31_complete_genome_2389	COG0477	2.8e-115	381.0	487	4	476
strain_GIC31_complete_genome_2546	COG0477	7.9e-94	310.2	498	8	482
strain_GIC31_complete_genome_2857	COG0477	2.6e-42	138.7	395	14	387
strain_GIC31_complete_genome_2383	COG0477	3.8e-38	125.5	386	7	378
strain_GIC31_complete_genome_2721	COG0477	1.6e-28	93.5	394	9	385
strain_GIC31_complete_genome_2856	COG0477	1.3e-22	39.5	418	20	228
strain_GIC31_complete_genome_2856	COG0477	1.3e-22	49.4	418	137	412
strain_GIC31_complete_genome_2752	COG0477	2.5e-18	60.4	418	8	407
strain_GIC31_complete_genome_2570	COG0477	5.7e-18	50.0	402	2	190
strain_GIC31_complete_genome_2705	COG0477	4.2e-11	36.8	382	40	372
strain_GIC31_complete_genome_2738	COG0479	1.5e-10	34.7	470	306	400
strain_GIC31_complete_genome_2710	COG0482	1.9e-12	38.6	215	1	65
strain_GIC31_complete_genome_2503	COG0482	2.4e-08	25.1	514	204	287
strain_GIC31_complete_genome_2473	COG0484	1.7e-70	233.4	289	2	287
strain_GIC31_complete_genome_2949	COG0486	3.9e-179	592.0	461	1	460
strain_GIC31_complete_genome_2841	COG0486	5.5e-17	57.0	381	15	192
strain_GIC31_complete_genome_2367	COG0486	2.1e-16	33.8	325	174	238
strain_GIC31_complete_genome_2842	COG0486	4.5e-10	33.7	373	9	142
strain_GIC31_complete_genome_2608	COG0488	3.3e-224	741.3	634	1	632
