	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000623.1_32	QGNH01000623.1	QGNH01000623.1	32	27700	29376	1	C	K06400	site-specific DNA recombinase	YP_004301563.1	YP_004301563.1 integrase [Brochothrix phage BL3]	False	0.176	79.0	8.882e-14								Recombinase [PF07508.16]					VOG00303	sp|P03014|PINE_ECOLI Serine recombinase PinE; Xr	Xr	0	False	V
QGNH01000623.1_33	QGNH01000623.1	QGNH01000623.1	33	29669	30370	1	E																								0	False	
QGNH01000623.1_34	QGNH01000623.1	QGNH01000623.1	34	30367	30606	1	E																								0	False	
QGNH01000623.1_35	QGNH01000623.1	QGNH01000623.1	35	30603	30824	1	E																								0	False	
QGNH01000623.1_36	QGNH01000623.1	QGNH01000623.1	36	30821	31867	1	D			YP_009277352.1	YP_009277352.1 RecE-like recombination exonuclease (endogenous virus) [Clostridium phage phiCTC2B]	False	0.319	134.0	1.2530000000000002e-32								YqaJ-like viral recombinase domain [PF09588.13]								0	False	
QGNH01000623.1_37	QGNH01000623.1	QGNH01000623.1	37	31854	32891	1	E			YP_010078588.1	YP_010078588.1 hypothetical protein KMC49_gp49 [Ralstonia phage Firinga]	False	0.406	186.0	4.903e-50													VOG17624	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000623.1_38	QGNH01000623.1	QGNH01000623.1	38	32968	33498	1	E																								0	False	F
QGNH01000623.1_39	QGNH01000623.1	QGNH01000623.1	39	33527	34444	1	E			YP_010078637.1	YP_010078637.1 replication initiation protein [Ralstonia phage Claudette]	False	0.468	133.0	1.391e-32																0	False	F
QGNH01000623.1_40	QGNH01000623.1	QGNH01000623.1	40	34437	35063	1	E																								0	False	F
QGNH01000623.1_41	QGNH01000623.1	QGNH01000623.1	41	35060	35452	1	E																								0	False	F
QGNH01000623.1_42	QGNH01000623.1	QGNH01000623.1	42	35526	35879	1	E																								0	False	F
QGNH01000623.1_43	QGNH01000623.1	QGNH01000623.1	43	36165	37442	1	D			YP_009785456.1	YP_009785456.1 nucleoside triphosphate hydrolase [Caulobacter phage Sansa]	False	0.341	238.0	1.088e-66								AAA domain [PF13476.9]; RecF/RecN/SMC N terminal domain [PF02463.22]; P-loop containing region of AAA domain [PF13555.9]					VOG00264	sp|P04522|EXO2_BPT4 Exonuclease subunit 2; XhXp	Xp;Xh	0	False	F
