KO Id	Name	Count
K01895	ACSS1_2, acs; acetyl-CoA synthetase	21
K02000	proV; glycine betaine/proline transport system ATP-binding protein	4
K00529	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component	2
K13490	wspE; two-component system, chemotaxis family, sensor histidine kinase and response regulator WspE	8
K13788	pta; phosphate acetyltransferase	25
K07651	resE; two-component system, OmpR family, sensor histidine kinase ResE	54
K07652	vicK; two-component system, OmpR family, sensor histidine kinase VicK	180
K13587	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA	4
K11594	DDX3X, bel; ATP-dependent RNA helicase DDX3X	12
K12835	DDX42, SF3B125; ATP-dependent RNA helicase DDX42	4
K12858	DDX23, PRP28; ATP-dependent RNA helicase DDX23/PRP28	2
K12811	DDX46, PRP5; ATP-dependent RNA helicase DDX46/PRP5	2
K13982	DDX4, VASA; probable ATP-dependent RNA helicase DDX4	1
K13116	DDX41, ABS; ATP-dependent RNA helicase DDX41	1
K01711	gmd, GMDS; GDPmannose 4,6-dehydratase	6
K01571	oadA; oxaloacetate decarboxylase (Na+ extruding) subunit alpha	14
K01960	pycB; pyruvate carboxylase subunit B	30
K02489	hk1; two-component system, glycerol uptake and utilization sensor kinase	33
K05366	mrcA; penicillin-binding protein 1A	4
K01007	pps, ppsA; pyruvate, water dikinase	4
K02363	entE, dhbE, vibE, mxcE; 2,3-dihydroxybenzoate-AMP ligase	6
K01784	galE, GALE; UDP-glucose 4-epimerase	9
K00928	lysC; aspartate kinase	64
K09697	natA; sodium transport system ATP-binding protein	3
K11154	RDH16; retinol dehydrogenase 16	1
K00135	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase	35
K00966	GMPP; mannose-1-phosphate guanylyltransferase	12
K02052	ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein	8
K00362	nirB; nitrite reductase (NADH) large subunit	3
K02798	cmtB; mannitol PTS system EIIA component	27
K01995	livG; branched-chain amino acid transport system ATP-binding protein	15
K02017	modC; molybdate transport system ATP-binding protein	8
K00845	glk; glucokinase	12
K05816	ugpC; sn-glycerol 3-phosphate transport system ATP-binding protein	2
K02341	holB; DNA polymerase III subunit delta'	15
K01740	metY; O-acetylhomoserine (thiol)-lyase	1
K09810	lolD; lipoprotein-releasing system ATP-binding protein	6
K02806	ptsN; nitrogen PTS system EIIA component	34
K02480	K02480; two-component system, NarL family, sensor kinase	70
K00712	tagE; poly(glycerol-phosphate) alpha-glucosyltransferase	2
K02769	fruAb; fructose PTS system EIIB component	72
K02770	fruA; fructose PTS system EIIBC or EIIC component	63
K11202	fryB; fructose-like PTS system EIIB component	11
K00721	DPM1; dolichol-phosphate mannosyltransferase	4
K12990	rfbF, rhlC; rhamnosyltransferase	3
K02821	ulaC, sgaA; ascorbate PTS system EIIA or EIIAB component	15
K00847	E2.7.1.4, scrK; fructokinase	3
K01739	metB; cystathionine gamma-synthase	12
K00835	avtA; valine--pyruvate aminotransferase	2
K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR	285
K01588	purE; 5-(carboxyamino)imidazole ribonucleotide mutase	1
K00001	E1.1.1.1, adh; alcohol dehydrogenase	90
K00326	E1.6.2.2; cytochrome-b5 reductase	1
K03885	ndh; NADH:ubiquinone reductase (H+-translocating)	5
K01965	PCCA, pccA; propionyl-CoA carboxylase alpha chain	9
K01621	xfp, xpk; xylulose-5-phosphate/fructose-6-phosphate phosphoketolase	2
K00294	E1.2.1.88; 1-pyrroline-5-carboxylate dehydrogenase	6
K00318	PRODH, fadM, putB; proline dehydrogenase	2
K13821	putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase	6
K02018	modB; molybdate transport system permease protein	4
K02003	ABC.CD.A; putative ABC transport system ATP-binding protein	3
K00817	hisC; histidinol-phosphate aminotransferase	35
K00252	GCDH, gcdH; glutaryl-CoA dehydrogenase	4
K03843	ALG2; alpha-1,3/alpha-1,6-mannosyltransferase	3
K07708	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL	42
K07639	rstB; two-component system, OmpR family, sensor histidine kinase RstB	24
K05712	mhpA; 3-(3-hydroxy-phenyl)propionate hydroxylase	1
K08484	ptsP; phosphotransferase system, enzyme I, PtsP	12
K11201	frvA; fructose-like PTS system EIIA component	21
K00698	CHS1; chitin synthase	4
K12997	rgpB; rhamnosyltransferase	2
K02028	ABC.PA.A; polar amino acid transport system ATP-binding protein	23
K07676	rcsD; two-component system, NarL family, sensor histidine kinase RcsD	16
K07640	cpxA; two-component system, OmpR family, sensor histidine kinase CpxA	20
K00240	sdhB, frdB; succinate dehydrogenase / fumarate reductase, iron-sulfur subunit	48
K00245	frdB; fumarate reductase iron-sulfur subunit	72
K00235	SDHB, SDH2; succinate dehydrogenase (ubiquinone) iron-sulfur subunit	121
K11633	yxdK; two-component system, OmpR family, sensor histidine kinase YxdK	9
K02535	lpxC; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	2
K07649	tctE; two-component system, OmpR family, sensor histidine kinase TctE	63
K10111	malK, mtlK, thuK; multiple sugar transport system ATP-binding protein	4
K00749	E2.4.1.183; alpha-1,3-glucan synthase	1
K11356	cikA; two-component system, sensor histidine kinase and response regulator	12
K10125	dctB; two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB	42
K00024	mdh; malate dehydrogenase	14
K01990	ABC-2.A; ABC-2 type transport system ATP-binding protein	5
K01992	ABC-2.P; ABC-2 type transport system permease protein	1
K02800	mtlA, cmtA; mannitol PTS system EIICBA or EIICB component	18
K07698	kinC; two-component system, sporulation sensor kinase C	18
K10942	flrB, fleS, flaL; two-component system, sensor histidine kinase FlrB	50
K00383	GSR, gor; glutathione reductase (NADPH)	3
K00031	IDH1, IDH2, icd; isocitrate dehydrogenase	5
K00666	K00666; fatty-acyl-CoA synthase	3
K07647	torS; two-component system, OmpR family, sensor histidine kinase TorS	51
K12984	waaE, kdtX; (heptosyl)LPS beta-1,4-glucosyltransferase	1
K04072	adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase	40
K00925	ackA; acetate kinase	10
K07653	mprB; two-component system, OmpR family, sensor histidine kinase MprB	54
K07654	mtrB; two-component system, OmpR family, sensor histidine kinase MtrB	51
K07641	creC; two-component system, OmpR family, sensor histidine kinase CreC	33
K07711	glrK, qseE; two-component system, NtrC family, sensor histidine kinase GlrK	76
K01762	ACS; 1-aminocyclopropane-1-carboxylate synthase	2
K02536	lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	6
K00696	E2.4.1.14; sucrose-phosphate synthase	1
K01958	PC, pyc; pyruvate carboxylase	15
K10441	rbsA; ribose transport system ATP-binding protein	98
K03820	lnt; apolipoprotein N-acyltransferase	1
K03431	glmM; phosphoglucosamine mutase	1
K01044	CES1; carboxylesterase 1	1
K01055	pcaD; 3-oxoadipate enol-lactonase	1
K01760	metC; cysteine-S-conjugate beta-lyase	10
K07679	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS	68
K00278	nadB; L-aspartate oxidase	2
K00058	serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase	20
K00812	aspB; aspartate aminotransferase	22
K00703	glgA; starch synthase	3
K01968	E6.4.1.4A; 3-methylcrotonyl-CoA carboxylase alpha subunit	2
K07673	narX; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX	60
K05396	dcyD; D-cysteine desulfhydrase	1
K08475	pgtB; two-component system, NtrC family, phosphoglycerate transport system sensor histidine kinase PgtB	15
K09903	pyrH; uridylate kinase	1
K00012	UGDH, ugd; UDPglucose 6-dehydrogenase	4
K01948	CPS1; carbamoyl-phosphate synthase (ammonia)	4
K00129	ALDH3; aldehyde dehydrogenase (NAD(P)+)	7
K14489	AHK2_3_4; arabidopsis histidine kinase 2/3/4 (cytokinin receptor)	7
K02491	kinA; two-component system, sporulation sensor kinase A	18
K01937	pyrG, CTPS; CTP synthase	1
K00253	IVD, ivd; isovaleryl-CoA dehydrogenase	2
K01576	mdlC; benzoylformate decarboxylase	1
K07680	comP; two-component system, NarL family, sensor histidine kinase ComP	20
K10206	E2.6.1.83; LL-diaminopimelate aminotransferase	6
K09820	ABC.MN.A; manganese/iron transport system ATP-binding protein	2
K00625	E2.3.1.8, pta; phosphate acetyltransferase	30
K07655	prrB; two-component system, OmpR family, sensor histidine kinase PrrB	3
K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein	4
K01754	E4.3.1.19, ilvA, tdcB; threonine dehydratase	4
K13237	DECR2, SPS19; 2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], peroxisomal	1
K04103	ipdC; indolepyruvate decarboxylase	3
K03778	ldhA; D-lactate dehydrogenase	1
K07697	kinB; two-component system, sporulation sensor kinase B	6
K03388	hdrA2; heterodisulfide reductase subunit A2	2
K00567	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase	1
K13896	yejF; microcin C transport system ATP-binding protein	2
K09693	tagH; teichoic acid transport system ATP-binding protein	2
K00020	HIBADH, mmsB; 3-hydroxyisobutyrate dehydrogenase	1
K13040	ttrS; two-component system, LuxR family, sensor histidine kinase TtrS	9
K01941	E6.3.4.6; urea carboxylase	14
K13668	pimB; phosphatidyl-myo-inositol dimannoside synthase	2
K08969	mtnE, mtnV; L-glutamine---4-(methylsulfanyl)-2-oxobutanoate aminotransferase	2
K01966	PCCB, pccB; propionyl-CoA carboxylase beta chain	15
K00246	frdC; fumarate reductase subunit C	42
K03390	hdrC2; heterodisulfide reductase subunit C2	3
K07675	uhpB; two-component system, NarL family, sensor histidine kinase UhpB	78
K00232	E1.3.3.6, ACOX1, ACOX3; acyl-CoA oxidase	8
K14155	patB, malY; cysteine-S-conjugate beta-lyase	6
K00837	ISS1, VAS1; aromatic aminotransferase	26
K00039	rbtD; ribitol 2-dehydrogenase	1
K12983	waaV; UDP-glucose:(glucosyl)LPS beta-1,3-glucosyltransferase	2
K05367	pbpC; penicillin-binding protein 1C	3
K11328	nrsS, rppB; two-component system, OmpR family, Ni(II)-sensor and/or redox sensor kinase NrsS	18
K11912	ppkA; serine/threonine-protein kinase PpkA	8
K10542	mglA; methyl-galactoside transport system ATP-binding protein	36
K10017	hisP; histidine transport system ATP-binding protein	26
K10021	occP, nocP; octopine/nopaline transport system ATP-binding protein	28
K10025	aotP; arginine/ornithine transport system ATP-binding protein	24
K02029	ABC.PA.P; polar amino acid transport system permease protein	12
K07656	trcS; two-component system, OmpR family, sensor histidine kinase TrcS	21
K01489	cdd, CDA; cytidine deaminase	2
K01752	E4.3.1.17, sdaA, sdaB, tdcG; L-serine dehydratase	4
K01589	purK; 5-(carboxyamino)imidazole ribonucleotide synthase	1
K07535	badH; 2-hydroxycyclohexanecarboxyl-CoA dehydrogenase	1
K02793	manXa; mannose PTS system EIIA component	44
K02794	manX; mannose PTS system EIIAB component	44
K02795	manY; mannose PTS system EIIC component	40
K00634	ptb; phosphate butyryltransferase	1
K07778	desK; two-component system, NarL family, sensor histidine kinase DesK	48
K00860	cysC; adenylylsulfate kinase	4
K00955	cysNC; bifunctional enzyme CysN/CysC	4
K00956	cysN; sulfate adenylyltransferase subunit 1	4
K00151	hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase	1
K10217	dmpC, xylG, praB; aminomuconate-semialdehyde/2-hydroxymuconate-6-semialdehyde dehydrogenase	6
K10715	rpfC; two-component system, sensor histidine kinase RpfC	36
K12995	wbdC, mtfC; O-antigen biosynthesis alpha-1,3-mannosyltransferase	1
K02773	gatA, sgcA; galactitol PTS system EIIA component	9
K04042	glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase	16
K01964	K01964; acetyl-CoA/propionyl-CoA carboxylase	12
K00016	LDH, ldh; L-lactate dehydrogenase	8
K11953	cmpD; bicarbonate transport system ATP-binding protein	2
K00826	E2.6.1.42, ilvE; branched-chain amino acid aminotransferase	6
K00029	E1.1.1.40, maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+)	3
K01697	CBS; cystathionine beta-synthase	4
K00301	E1.5.3.1; sarcosine oxidase	3
K13002	wbyL; glycosyltransferase	1
K03587	ftsI; cell division protein FtsI (penicillin-binding protein 3)	8
K00695	SUS; sucrose synthase	2
K03817	rimL; ribosomal-protein-serine acetyltransferase	2
K11623	ydfH; two-component system, NarL family, sensor histidine kinase YdfH	12
K12526	lysAC; bifunctional diaminopimelate decarboxylase / aspartate kinase	32
K12524	thrA; bifunctional aspartokinase / homoserine dehydrogenase 1	60
K07769	nblS; two-component system, OmpR family, sensor histidine kinase NblS	21
K00841	patA; aminotransferase	14
K00850	pfkA, PFK; 6-phosphofructokinase 1	13
K13533	kinE; two-component system, sporulation sensor kinase E	18
K07674	narQ; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ	15
K13005	rfbV; abequosyltransferase	1
K03787	surE; 5'-nucleotidase	3
K00825	AADAT, KAT2; kynurenine/2-aminoadipate aminotransferase	8
K07717	ycbA, glnK; two-component system, sensor histidine kinase YcbA	9
K09471	puuB, ordL; gamma-glutamylputrescine oxidase	1
K01557	FAHD1; acylpyruvate hydrolase	1
K00302	soxA; sarcosine oxidase, subunit alpha	2
K11614	yufL, malK; two-component system, CitB family, sensor histidine kinase MalK	42
K07701	dcuS; two-component system, CitB family, sensor histidine kinase DcuS	57
K00694	bcsA; cellulose synthase (UDP-forming)	6
K12992	rfbN; rhamnosyltransferase	2
K07716	pleC; two-component system, cell cycle sensor histidine kinase PleC	32
K11357	divJ; two-component system, cell cycle sensor histidine kinase DivJ	36
K10772	APEX2; AP endonuclease 2	4
K01741	E4.2.99.18; DNA-(apurinic or apyrimidinic site) lyase	3
K01710	rfbB, rmlB, rffG; dTDP-glucose 4,6-dehydratase	5
K02473	wbpP; UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine 4-epimerase	2
K11520	manS; two-component system, OmpR family, manganese sensing sensor histidine kinase	12
K07768	senX3; two-component system, OmpR family, sensor histidine kinase SenX3	45
K11637	citS; two-component system, CitB family, sensor histidine kinase CitS	24
K00244	frdA; fumarate reductase flavoprotein subunit	18
K07682	devS; two-component system, NarL family, sensor histidine kinase DevS	27
K01509	ENTPD2; adenosinetriphosphatase	2
K00018	hprA; glycerate dehydrogenase	6
K00813	aspC; aspartate aminotransferase	11
K02428	rdgB; XTP/dITP diphosphohydrolase	1
K12999	rgpI; glucosyltransferase	1
K08281	pncA; nicotinamidase/pyrazinamidase	3
K00874	kdgK; 2-dehydro-3-deoxygluconokinase	1
K12732	ARO10; phenylpyruvate decarboxylase	2
K02472	wecC; UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase	8
K11629	bceS; two-component system, OmpR family, bacitracin resistance sensor histidine kinase BceS	12
K04093	pheA1; chorismate mutase	1
K04518	pheA2; prephenate dehydratase	1
K10916	cqsS; two-component system, CAI-1 autoinducer sensor kinase/phosphatase CqsS	5
K02033	ABC.PE.P; peptide/nickel transport system permease protein	6
K00931	proB; glutamate 5-kinase	4
K02510	hpaI, hpcH; 4-hydroxy-2-oxoheptanedioate aldolase	1
K00138	aldB; aldehyde dehydrogenase	2
K11383	kinB; two-component system, NtrC family, sensor histidine kinase KinB	81
K10978	aksF; methanogen homoisocitrate dehydrogenase	2
K07637	phoQ; two-component system, OmpR family, sensor histidine kinase PhoQ	5
K12996	rgpA; rhamnosyltransferase	1
K10038	glnQ; glutamine transport system ATP-binding protein	10
K10010	tcyC, yecC; L-cystine transport system ATP-binding protein	14
K10676	tfdB; 2,4-dichlorophenol 6-monooxygenase	1
K02744	agaF; N-acetylgalactosamine PTS system EIIA component	3
K02812	sorF, sorA; sorbose PTS system EIIA component	3
K10896	FANCM; fanconi anemia group M protein	4
K14635	MPH1; ATP-dependent DNA helicase MPH1	1
K10681	saeS; two-component system, OmpR family, sensor histidine kinase SaeS	54
K13003	wbtG; glycosyltransferase WbtG	1
K00239	sdhA, frdA; succinate dehydrogenase / fumarate reductase, flavoprotein subunit	15
K12989	lpcC; mannosyltransferase	1
K01457	atzF; allophanate hydrolase	12
K14541	DUR1; urea carboxylase / allophanate hydrolase	8
K10909	luxQ; two-component system, autoinducer 2 sensor kinase/phosphatase LuxQ	25
K11148	DHRS4L2; dehydrogenase/reductase SDR family member 4-like protein 2	1
K11607	sitB; manganese/iron transport system ATP-binding protein	2
K09811	ftsX; cell division transport system permease protein	3
K03844	ALG11; alpha-1,2-mannosyltransferase	3
K00713	waaD; UDP-glucose:(glucosyl)LPS alpha-1,2-glucosyltransferase	2
K03280	waaK, rfaK; UDP-N-acetylglucosamine:(glucosyl)LPS alpha-1,2-N-acetylglucosaminyltransferase	4
K01556	KYNU, kynU; kynureninase	1
K00387	SUOX; sulfite oxidase	3
K01738	cysK; cysteine synthase	8
K12339	cysM; S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent)	3
K10150	cysO; cysteine synthase / O-phosphoserine sulfhydrylase / cystathionine beta-synthase	6
K00930	argB; acetylglutamate kinase	7
K12657	ALDH18A1, P5CS; delta-1-pyrroline-5-carboxylate synthetase	1
K10551	alsA; D-allose transport system ATP-binding protein	14
K03380	E1.14.13.7; phenol 2-monooxygenase (NADPH)	2
K11354	cph1; two-component system, chemotaxis family, sensor kinase Cph1	3
K00926	arcC; carbamate kinase	3
K14265	Tam1; tryptophan aminotransferase	2
K11952	cmpC; bicarbonate transport system ATP-binding protein	2
K00891	aroK, aroL; shikimate kinase	1
K01904	4CL; 4-coumarate--CoA ligase	2
K03429	ugtP; processive 1,2-diacylglycerol beta-glucosyltransferase	2
K00131	gapN; glyceraldehyde-3-phosphate dehydrogenase (NADP+)	8
K01120	cpdP; 3',5'-cyclic-nucleotide phosphodiesterase	1
K01501	E3.5.5.1; nitrilase	15
K02377	TSTA3, fcl; GDP-L-fucose synthase	3
K02224	cobB-cbiA; cobyrinic acid a,c-diamide synthase	2
K00963	UGP2, galU, galF; UTP--glucose-1-phosphate uridylyltransferase	10
K00273	DAO, aao; D-amino-acid oxidase	5
K11170	DHRSX; dehydrogenase/reductase SDR family member X	1
K00620	argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase	4
K11200	mngA, hrsA; 2-O-A-mannosyl-D-glycerate PTS system EIIABC component	14
K00729	ALG5; dolichyl-phosphate beta-glucosyltransferase	2
K00821	argD; acetylornithine/N-succinyldiaminopimelate aminotransferase	18
K10907	K10907; aminotransferase	14
K14267	dapC; N-succinyldiaminopimelate aminotransferase	18
K02193	ccmA; heme exporter protein A	4
K11617	liaS; two-component system, NarL family, sensor histidine kinase LiaS	15
K00752	hasA; hyaluronan synthase	1
K07824	CYP53A1; benzoate 4-monooxygenase	3
K10545	xylG; D-xylose transport system ATP-binding protein	38
K10562	rhaT; rhamnose transport system ATP-binding protein	30
K10820	ytfR; galactofuranose transport system ATP-binding protein	22
K01954	K01954; carbamoyl-phosphate synthase	20
K11540	CAD; carbamoyl-phosphate synthase / aspartate carbamoyltransferase / dihydroorotase	27
K11541	URA2; carbamoyl-phosphate synthase / aspartate carbamoyltransferase	20
K00133	asd; aspartate-semialdehyde dehydrogenase	8
K07643	basS; two-component system, OmpR family, sensor histidine kinase BasS	40
K08282	E2.7.11.1; non-specific serine/threonine protein kinase	11
K00857	tdk, TK; thymidine kinase	2
K00975	glgC; glucose-1-phosphate adenylyltransferase	3
K10041	peb1C, glnQ; aspartate/glutamate/glutamine transport system ATP-binding protein	8
K00743	GGTA1; N-acetyllactosaminide 3-alpha-galactosyltransferase	2
K01687	ilvD; dihydroxy-acid dehydratase	2
K13034	ATCYSC1; L-3-cyanoalanine synthase/ cysteine synthase	6
K00917	lacC; tagatose 6-phosphate kinase	1
K01142	E3.1.11.2, xthA; exodeoxyribonuclease III	2
K10771	APEX1; AP endonuclease 1	4
K01997	livH; branched-chain amino acid transport system permease protein	9
K00772	mtaP, MTAP; 5'-methylthioadenosine phosphorylase	1
K10539	araG; L-arabinose transport system ATP-binding protein	42
K02045	cysA; sulfate/thiosulfate transport system ATP-binding protein	6
K01617	dmpH, xylI, nahK; 2-oxo-3-hexenedioate decarboxylase	3
K01956	carA, CPA1; carbamoyl-phosphate synthase small subunit	12
K12583	mgtA; phosphatidylinositol alpha 1,6-mannosyltransferase	1
K01758	CTH; cystathionine gamma-lyase	16
K04110	badA; benzoate-CoA ligase	4
K00065	kduD; 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase	2
K05351	E1.1.1.9; D-xylulose reductase	2
K14335	pimC; alpha-1,6-mannosyltransferase	2
K04720	cobD; threonine-phosphate decarboxylase	2
K00943	tmk, DTYMK; dTMP kinase	1
K03814	mtgA; monofunctional glycosyltransferase	3
K13532	kinD; two-component system, sporulation sensor kinase D	9
K00141	xylC; benzaldehyde dehydrogenase (NAD)	6
K03185	ubiH; 2-octaprenyl-6-methoxyphenol hydroxylase	1
K07650	cssS; two-component system, OmpR family, sensor histidine kinase CssS	12
K01586	lysA; diaminopimelate decarboxylase	1
K01909	mbtM; long-chain-fatty-acid--[acyl-carrier-protein] ligase	1
K05939	aas; acyl-[acyl-carrier-protein]-phospholipid O-acyltransferase / long-chain-fatty-acid--[acyl-carrier-protein] ligase	2
K13001	wbyK; mannosyltransferase	1
K00139	ALDH5A1; succinate-semialdehyde dehydrogenase	4
K08289	purT; phosphoribosylglycinamide formyltransferase 2	1
K01969	E6.4.1.4B; 3-methylcrotonyl-CoA carboxylase beta subunit	2
K00266	gltD; glutamate synthase (NADPH) small chain	4
K00264	GLT1; glutamate synthase (NADH)	2
K08264	hdrD; heterodisulfide reductase subunit D	1
K00720	UGCG; ceramide glucosyltransferase	2
K01048	pldB; lysophospholipase	1
K07648	arcB; two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB	16
K11731	atuD; citronellyl-CoA dehydrogenase	1
K00832	tyrB; aromatic-amino-acid transaminase	8
K12987	migA; alpha-1,6-rhamnosyltransferase	1
K01998	livM; branched-chain amino acid transport system permease protein	9
K00761	upp, UPRT; uracil phosphoribosyltransferase	1
K08746	SLC27A2, FACVL1, FATP2; solute carrier family 27 (fatty acid transporter), member 2	5
K10797	enr; 2-enoate reductase	2
K08479	sasA; two-component system, OmpR family, clock-associated histidine kinase SasA	21
K12988	wapR; alpha-1,3-rhamnosyltransferase	1
K03386	PRDX2_4, ahpC; peroxiredoxin 2/4	10
K06873	K06873; uncharacterized protein	2
K00948	PRPS, prsA; ribose-phosphate pyrophosphokinase	2
K01468	hutI, AMDHD1; imidazolonepropionase	1
K12994	wbdB, mtfB; O-antigen biosynthesis alpha-1,3-mannosyltransferase	1
K09972	aapP, bztD; general L-amino acid transport system ATP-binding protein	6
K03852	xsc; sulfoacetaldehyde acetyltransferase	1
K00658	DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase)	3
K11231	SLN1; osomolarity two-component system, sensor histidine kinase SLN1	20
K00762	pyrE; orotate phosphoribosyltransferase	3
K03857	PIGA, GPI3; phosphatidylinositol N-acetylglucosaminyltransferase subunit A	2
