	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001328.1_33	QGNH01001328.1	QGNH01001328.1	33	28649	29089	-1	E																								0	False	
QGNH01001328.1_34	QGNH01001328.1	QGNH01001328.1	34	29086	29253	-1	E																								0	False	
QGNH01001328.1_35	QGNH01001328.1	QGNH01001328.1	35	29243	29500	-1	E																								0	False	
QGNH01001328.1_36	QGNH01001328.1	QGNH01001328.1	36	29558	31018	-1	C	K06909	phage terminase large subunit														Phage terminase large subunit [PF04466.16]					VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01001328.1_37	QGNH01001328.1	QGNH01001328.1	37	31015	31194	-1	E																								0	False	
QGNH01001328.1_38	QGNH01001328.1	QGNH01001328.1	38	31178	31450	-1	E																								0	False	
QGNH01001328.1_39	QGNH01001328.1	QGNH01001328.1	39	31447	31704	-1	E																								0	False	
QGNH01001328.1_40	QGNH01001328.1	QGNH01001328.1	40	31714	32106	-1	D			YP_010678535.1	YP_010678535.1 endonuclease VII [Salmonella phage vB_STy-RN5i1]	False	0.546	100.0	4.572e-24								Recombination endonuclease VII [PF02945.18]					VOG00650	sp|O64250|VG59_BPMD2 Gene 59 protein; Xu	Xu	0	False	
QGNH01001328.1_41	QGNH01001328.1	QGNH01001328.1	41	32103	32507	-1	E																								0	False	
QGNH01001328.1_42	QGNH01001328.1	QGNH01001328.1	42	32473	32862	-1	E																								0	False	
QGNH01001328.1_43	QGNH01001328.1	QGNH01001328.1	43	32834	33196	-1	E																								0	False	
QGNH01001328.1_44	QGNH01001328.1	QGNH01001328.1	44	33193	33444	-1	E																								0	False	F
QGNH01001328.1_45	QGNH01001328.1	QGNH01001328.1	45	33722	34201	1	E																								0	False	F
QGNH01001328.1_46	QGNH01001328.1	QGNH01001328.1	46	34194	34403	1	E																								0	False	F
QGNH01001328.1_47	QGNH01001328.1	QGNH01001328.1	47	34369	34758	1	E																								0	False	F
QGNH01001328.1_48	QGNH01001328.1	QGNH01001328.1	48	34755	34964	1	E																								0	False	F
QGNH01001328.1_49	QGNH01001328.1	QGNH01001328.1	49	35028	35255	1	E																								0	False	F
QGNH01001328.1_50	QGNH01001328.1	QGNH01001328.1	50	35252	35689	1	C	K01185	lysozyme [EC:3.2.1.17]	NP_050974.1	NP_050974.1 endolysin [Hamiltonella phage APSE-1]	False	0.359	87.0	3.704e-19								Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	F
QGNH01001328.1_51	QGNH01001328.1	QGNH01001328.1	51	35713	36252	1	D			YP_010052741.1	YP_010052741.1 dATP / dGTP pyrophosphohydrolase [Ralstonia phage Adzire]	False	0.529	100.0	5.611e-23								dATP/dGTP diphosphohydrolase, N-terminal [PF18909.3]					VOG06414	REFSEQ dATP / dGTP pyrophosphohydrolase; Xu	Xu	1	False	F
QGNH01001328.1_52	QGNH01001328.1	QGNH01001328.1	52	36391	36675	1	E																								0	False	F
QGNH01001328.1_53	QGNH01001328.1	QGNH01001328.1	53	36672	37340	1	D			YP_007007092.1	YP_007007092.1 RecE-like recombination exonuclease [Bdellovibrio phage phi1422]	False	0.378	128.0	4.305e-32								YqaJ-like viral recombinase domain [PF09588.13]								0	False	F
QGNH01001328.1_54	QGNH01001328.1	QGNH01001328.1	54	37340	38098	1	D			YP_009788240.1	YP_009788240.1 DNA repair protein [Streptomyces phage Picard]	False	0.337	68.0	1.337e-11								Rad52/22 family double-strand break repair protein [PF04098.18]								0	False	F
QGNH01001328.1_55	QGNH01001328.1	QGNH01001328.1	55	38109	38372	1	E																								0	False	F
