	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001262.1_11	QGNH01001262.1	QGNH01001262.1	11	5983	6714	1	D			YP_010656396.1	YP_010656396.1 DNA methylase [Arthrobacter phage SilentRX]	False	0.331	66.0	6.862e-11								C-5 cytosine-specific DNA methylase [PF00145.20]								0	False	
QGNH01001262.1_12	QGNH01001262.1	QGNH01001262.1	12	6711	9260	1	E			YP_009021755.1	YP_009021755.1 head-tail adaptor [Vibrio phage CHOED]	False	0.258	160.0	2.568e-38													VOG00516	sp|P03728|PORTL_BPT7 Portal protein; XpXrXs	Xp;Xs;Xr	0	False	V
QGNH01001262.1_13	QGNH01001262.1	QGNH01001262.1	13	9257	9580	1	C	K13583	GcrA cell cycle regulator														GcrA cell cycle regulator [PF07750.14]								0	False	
QGNH01001262.1_14	QGNH01001262.1	QGNH01001262.1	14	9596	9973	1	E																								0	False	
QGNH01001262.1_15	QGNH01001262.1	QGNH01001262.1	15	9976	10203	1	E																								0	False	
QGNH01001262.1_16	QGNH01001262.1	QGNH01001262.1	16	10212	11054	1	E																								0	False	
QGNH01001262.1_17	QGNH01001262.1	QGNH01001262.1	17	11072	12586	1	E																								0	False	
QGNH01001262.1_18	QGNH01001262.1	QGNH01001262.1	18	12810	13880	1	E			YP_010657590.1	YP_010657590.1 major head protein [Vibrio phage BUCT194]	False	0.241	90.0	5.567e-18													VOG08005	sp|A0A0H5AXT3|CAPSD_BPK21 Major capsid protein; Xs	Xs	0	False	V
QGNH01001262.1_19	QGNH01001262.1	QGNH01001262.1	19	13880	14380	1	E																								0	False	
QGNH01001262.1_20	QGNH01001262.1	QGNH01001262.1	20	14393	14896	1	E																								0	False	
QGNH01001262.1_21	QGNH01001262.1	QGNH01001262.1	21	15021	15515	1	E																								0	False	
QGNH01001262.1_22	QGNH01001262.1	QGNH01001262.1	22	15516	16265	1	E																								0	False	
QGNH01001262.1_23	QGNH01001262.1	QGNH01001262.1	23	16265	19054	1	E			YP_001950060.1	YP_001950060.1 tail fiber protein [Ralstonia phage phiRSL1]	False	0.344	154.0	2.22e-36																0	False	
QGNH01001262.1_24	QGNH01001262.1	QGNH01001262.1	24	19056	21230	1	E			YP_009823372.1	YP_009823372.1 hypothetical protein HOV50_gp16 [Escherichia phage PTXU04]	False	0.183	128.0	1.099e-28																0	False	
QGNH01001262.1_25	QGNH01001262.1	QGNH01001262.1	25	21227	22774	1	D																Chaperone of endosialidase [PF13884.9]								0	False	
QGNH01001262.1_26	QGNH01001262.1	QGNH01001262.1	26	22761	23150	1	E																								0	False	
QGNH01001262.1_27	QGNH01001262.1	QGNH01001262.1	27	23160	24596	1	E																								0	False	
QGNH01001262.1_28	QGNH01001262.1	QGNH01001262.1	28	24593	25645	1	E																					VOG05488	REFSEQ hydrolase; Xu	Xu	0	False	
QGNH01001262.1_29	QGNH01001262.1	QGNH01001262.1	29	25647	26741	1	E																								0	False	
QGNH01001262.1_30	QGNH01001262.1	QGNH01001262.1	30	26738	27313	1	E																								0	False	
QGNH01001262.1_31	QGNH01001262.1	QGNH01001262.1	31	27310	27918	1	D			YP_009823596.1	YP_009823596.1 lytic tail protein [Escherichia phage vB_EcoM_WFC]	False	0.308	60.0	3.853e-09								Transglycosylase SLT domain [PF01464.23]	GH23	GH23 lysozyme type G (EC 3.2.1.17); peptidoglycan lyase (EC 4.2.2.n1) also known in the literature as peptidoglycan lytic transglycosylase; chitinase (EC 3.2.1.14)	3.2.1.17,3.2.1.17_or_4.2.2.n1,4.2.2.n1	GH23.hmm				0	False	
QGNH01001262.1_32	QGNH01001262.1	QGNH01001262.1	32	27918	28898	1	E																								0	False	
QGNH01001262.1_33	QGNH01001262.1	QGNH01001262.1	33	28898	44497	1	C	K26273	protein strawberry notch	YP_009823381.1	YP_009823381.1 hypothetical protein HOV50_gp25 [Escherichia phage PTXU04]	False	0.203	186.0	8.988e-45	MER0300263	N10	MER0300263 - intein-containing replicative DNA helicase precursor (Rhodothermus marinus) [N10.002]#N10#{peptidase unit: 426-537}~source YP_004823805~	False	63.0	1.659e-07	0.352	P-loop containing NTP hydrolase pore-1 [PF13872.9]; C-terminal domain on Strawberry notch homologue [PF13871.9]; Large polyvalent protein associated domain 38 [PF18857.4]; Intein splicing domain [PF14890.9]; N-6 DNA Methylase [PF02384.19]					VOG16643	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001262.1_34	QGNH01001262.1	QGNH01001262.1	34	44507	45079	1	E																								0	False	
QGNH01001262.1_35	QGNH01001262.1	QGNH01001262.1	35	45107	45274	1	D																Protein of unknown function (DUF3309) [PF11752.11]								0	False	
QGNH01001262.1_36	QGNH01001262.1	QGNH01001262.1	36	45271	45846	1	D			YP_009222572.1	YP_009222572.1 hypothetical protein AXJ08_gp22 [Rhodoferax phage P26218]	False	0.493	161.0	6.665e-44								Glycosyl hydrolase 108 [PF05838.15]; Predicted Peptidoglycan domain [PF09374.13]	GH108	GH108 N-acetylmuramidase (EC 3.2.1.17)	3.2.1.17	GH108.hmm	VOG04462	REFSEQ endolysin; Xu	Xu	0	False	
QGNH01001262.1_37	QGNH01001262.1	QGNH01001262.1	37	45851	46264	1	E																								0	False	
QGNH01001262.1_38	QGNH01001262.1	QGNH01001262.1	38	46280	46681	1	E																								0	False	
QGNH01001262.1_39	QGNH01001262.1	QGNH01001262.1	39	46845	47207	1	E																								0	False	
QGNH01001262.1_40	QGNH01001262.1	QGNH01001262.1	40	47198	47395	-1	E																								0	False	
QGNH01001262.1_41	QGNH01001262.1	QGNH01001262.1	41	47392	47574	-1	E																								0	False	
QGNH01001262.1_42	QGNH01001262.1	QGNH01001262.1	42	47661	47873	-1	E																								0	False	
QGNH01001262.1_43	QGNH01001262.1	QGNH01001262.1	43	47873	48517	-1	D			YP_010660711.1	YP_010660711.1 exonuclease [Pseudomonas phage UFJF_PfDIW6]	False	0.351	116.0	5.175e-28								YqaJ-like viral recombinase domain [PF09588.13]; Viral alkaline exonuclease [PF01771.20]								0	False	
QGNH01001262.1_44	QGNH01001262.1	QGNH01001262.1	44	48514	49299	-1	D			YP_010772995.1	YP_010772995.1 hypothetical protein QIT78_gp65 [Pseudomonas phage Medea1]	False	0.444	159.0	4.528e-42								ERF superfamily [PF04404.15]					VOG08218	sp|P04892|ERF_BPP22 Essential recombination function protein; Xh	Xh	0	False	
QGNH01001262.1_45	QGNH01001262.1	QGNH01001262.1	45	49299	49526	-1	E																								0	False	
QGNH01001262.1_46	QGNH01001262.1	QGNH01001262.1	46	49526	49720	-1	E																								0	False	
QGNH01001262.1_47	QGNH01001262.1	QGNH01001262.1	47	49862	50074	1	D																Putative antitoxin of bacterial toxin-antitoxin system, YdaS/YdaT [PF15943.8]								0	False	
QGNH01001262.1_48	QGNH01001262.1	QGNH01001262.1	48	50652	50837	1	E																								0	False	
QGNH01001262.1_49	QGNH01001262.1	QGNH01001262.1	49	51201	52709	1	E																								0	False	
QGNH01001262.1_50	QGNH01001262.1	QGNH01001262.1	50	52709	53197	1	D																Bacterial dnaA protein helix-turn-helix [PF08299.14]								1	False	
QGNH01001262.1_51	QGNH01001262.1	QGNH01001262.1	51	53636	54292	1	D																Transcription termination factor nusG [PF02357.22]								0	False	
QGNH01001262.1_52	QGNH01001262.1	QGNH01001262.1	52	54345	55355	1	D			YP_009293528.1	YP_009293528.1 GST-loxP-cre recombinase fusion protein [Salmonella phage SJ46]	False	0.21	76.0	2.152e-13								Phage integrase family [PF00589.25]					VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	VF
QGNH01001262.1_53	QGNH01001262.1	QGNH01001262.1	53	55372	56076	1	D			NP_945276.1	NP_945276.1 DNA methyltransferase [Streptococcus phage EJ-1]	False	0.528	116.0	7.302e-28								ParB/Sulfiredoxin domain [PF02195.21]					VOG02645	sp|P77174|YBDM_ECOLI Uncharacterized protein YbdM; Xu	Xu	0	False	F
QGNH01001262.1_54	QGNH01001262.1	QGNH01001262.1	54	56076	56585	1	E																								0	False	F
QGNH01001262.1_55	QGNH01001262.1	QGNH01001262.1	55	56638	56823	-1	E																								0	False	F
QGNH01001262.1_56	QGNH01001262.1	QGNH01001262.1	56	56830	57051	-1	D																Domain of unknown function (DUF1870) [PF08965.13]; Antitoxin component of bacterial toxin-antitoxin system, MqsA [PF15731.8]								0	False	F
QGNH01001262.1_57	QGNH01001262.1	QGNH01001262.1	57	57069	57290	-1	E																								0	False	F
QGNH01001262.1_58	QGNH01001262.1	QGNH01001262.1	58	57356	57565	-1	E																								0	False	F
QGNH01001262.1_59	QGNH01001262.1	QGNH01001262.1	59	57565	58032	-1	E																								0	False	F
QGNH01001262.1_60	QGNH01001262.1	QGNH01001262.1	60	58060	58593	1	E																								0	False	F
QGNH01001262.1_61	QGNH01001262.1	QGNH01001262.1	61	58735	59193	1	E																								0	False	F
