KO Id	Name	Count
K00435	hemQ; hydrogen peroxide-dependent heme synthase	1
K00453	TDO2, kynA; tryptophan 2,3-dioxygenase	1
K00491	nos; nitric-oxide synthase, bacterial	1
K00500	phhA, PAH; phenylalanine-4-hydroxylase	3
K00525	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain	2
K00526	E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain	2
K00529	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component	1
K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1	2
K00560	thyA, TYMS; thymidylate synthase	1
K00567	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase	2
K00568	ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase	2
K00588	E2.1.1.104; caffeoyl-CoA O-methyltransferase	2
K00600	glyA, SHMT; glycine hydroxymethyltransferase	3
K00602	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase	1
K00605	gcvT, AMT; aminomethyltransferase	1
K00609	pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit	2
K00611	OTC, argF, argI; ornithine carbamoyltransferase	1
K00615	E2.2.1.1, tktA, tktB; transketolase	4
K00619	argA; amino-acid N-acetyltransferase	1
K00632	fadA, fadI; acetyl-CoA acyltransferase	1
K00634	ptb; phosphate butyryltransferase	3
K00639	kbl, GCAT; glycine C-acetyltransferase	1
K00640	cysE; serine O-acetyltransferase	13
K00656	E2.3.1.54, pflD; formate C-acetyltransferase	1
K00658	DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase)	1
K00688	PYG, glgP; glycogen phosphorylase	3
K00689	E2.4.1.5; dextransucrase	3
K00691	mapA; maltose phosphorylase	3
K00703	glgA; starch synthase	2
K00752	hasA; hyaluronan synthase	1
K00756	pdp; pyrimidine-nucleoside phosphorylase	1
K00759	APRT, apt; adenine phosphoribosyltransferase	1
K00761	upp, UPRT; uracil phosphoribosyltransferase	1
K00762	pyrE; orotate phosphoribosyltransferase	1
K00764	purF, PPAT; amidophosphoribosyltransferase	2
K00765	hisG; ATP phosphoribosyltransferase	2
K00766	trpD; anthranilate phosphoribosyltransferase	2
K00789	metK; S-adenosylmethionine synthetase	4
K00790	murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase	4
K00794	ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase	2
K00797	speE, SRM, SPE3; spermidine synthase	3
K00800	aroA; 3-phosphoshikimate 1-carboxyvinyltransferase	2
K00817	hisC; histidinol-phosphate aminotransferase	3
K00819	rocD, OAT; ornithine--oxo-acid transaminase	1
K00820	glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing)	2
K00826	E2.6.1.42, ilvE; branched-chain amino acid aminotransferase	2
K00831	serC, PSAT1; phosphoserine aminotransferase	1
K00847	E2.7.1.4, scrK; fructokinase	1
K00849	galK; galactokinase	1
K00850	pfkA, PFK; 6-phosphofructokinase 1	5
K00853	araB; L-ribulokinase	1
K00857	tdk, TK; thymidine kinase	2
K00865	glxK, garK; glycerate 2-kinase	2
K00873	PK, pyk; pyruvate kinase	5
K00876	udk, UCK; uridine kinase	1
K00887	dgkA; undecaprenol kinase	1
K00891	aroK, aroL; shikimate kinase	1
K00899	mtnK; 5-methylthioribose kinase	1
K00925	ackA; acetate kinase	3
K00926	arcC; carbamate kinase	2
K00927	PGK, pgk; phosphoglycerate kinase	5
K00928	lysC; aspartate kinase	6
K00937	ppk1; polyphosphate kinase	1
K00939	adk, AK; adenylate kinase	2
K00940	ndk, NME; nucleoside-diphosphate kinase	2
K00942	E2.7.4.8, gmk; guanylate kinase	1
K00943	tmk, DTYMK; dTMP kinase	1
K00948	PRPS, prsA; ribose-phosphate pyrophosphokinase	1
K00962	pnp, PNPT1; polyribonucleotide nucleotidyltransferase	2
K00974	cca; tRNA nucleotidyltransferase (CCA-adding enzyme)	1
K00975	glgC; glucose-1-phosphate adenylyltransferase	2
K01000	mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase	2
K01011	TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase	3
K01046	lip, TGL2; triacylglycerol lipase	1
K01139	spoT; GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase	1
K01176	AMY, amyA, malS; alpha-amylase	2
K01182	IMA, malL; oligo-1,6-glucosidase	3
K01193	INV, sacA; beta-fructofuranosidase	4
K01198	xynB; xylan 1,4-beta-xylosidase	3
K01200	pulA; pullulanase	1
K01207	nagZ; beta-N-acetylhexosaminidase	2
K01208	cd, ma, nplT; cyclomaltodextrinase / maltogenic alpha-amylase / neopullulanase	2
K01209	abfA; alpha-L-arabinofuranosidase	2
K01222	E3.2.1.86A, celF; 6-phospho-beta-glucosidase	1
K01223	E3.2.1.86B, bglA; 6-phospho-beta-glucosidase	1
K01226	treC; trehalose-6-phosphate hydrolase	1
K01243	mtnN, mtn, pfs; adenosylhomocysteine nucleosidase	1
K01286	E3.4.16.4; D-alanyl-D-alanine carboxypeptidase	2
K01424	E3.5.1.1, ansA, ansB; L-asparaginase	2
K01425	glsA, GLS; glutaminase	4
K01426	E3.5.1.4, amiE; amidase	5
K01443	nagA, AMDHD2; N-acetylglucosamine-6-phosphate deacetylase	1
K01448	amiABC; N-acetylmuramoyl-L-alanine amidase	1
K01465	URA4, pyrC; dihydroorotase	1
K01476	E3.5.3.1, rocF, arg; arginase	1
K01478	arcA; arginine deiminase	1
K01480	speB; agmatinase	1
K01486	ade; adenine deaminase	2
K01489	cdd, CDA; cytidine deaminase	1
K01491	folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase	2
K01493	comEB; dCMP deaminase	1
K01515	nudF; ADP-ribose pyrophosphatase	1
K01519	ITPA; inosine triphosphate pyrophosphatase	2
K01523	hisE; phosphoribosyl-ATP pyrophosphohydrolase	1
K01524	ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase	1
K01556	KYNU, kynU; kynureninase	1
K01585	speA; arginine decarboxylase	3
K01586	lysA; diaminopimelate decarboxylase	2
K01588	purE; 5-(carboxyamino)imidazole ribonucleotide mutase	1
K01589	purK; 5-(carboxyamino)imidazole ribonucleotide synthase	1
K01591	pyrF; orotidine-5'-phosphate decarboxylase	1
K01609	trpC; indole-3-glycerol phosphate synthase	1
K01610	E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP)	2
K01611	speD, AMD1; S-adenosylmethionine decarboxylase	2
K01619	deoC, DERA; deoxyribose-phosphate aldolase	1
K01620	ltaE; threonine aldolase	1
K01637	E4.1.3.1, aceA; isocitrate lyase	1
K01638	aceB, glcB; malate synthase	1
K01657	trpE; anthranilate synthase component I	2
K01658	trpG; anthranilate synthase component II	8
K01679	E4.2.1.2B, fumC, FH; fumarate hydratase, class II	3
K01681	ACO, acnA; aconitate hydratase	4
K01689	ENO, eno; enolase	9
K01693	hisB; imidazoleglycerol-phosphate dehydratase	3
K01695	trpA; tryptophan synthase alpha chain	3
K01696	trpB; tryptophan synthase beta chain	4
K01714	dapA; 4-hydroxy-tetrahydrodipicolinate synthase	1
K01728	pel; pectate lyase	2
K01735	aroB; 3-dehydroquinate synthase	1
K01736	aroC; chorismate synthase	1
K01738	cysK; cysteine synthase	2
K01752	E4.3.1.17, sdaA, sdaB, tdcG; L-serine dehydratase	2
K01755	argH, ASL; argininosuccinate lyase	2
K01756	purB, ADSL; adenylosuccinate lyase	2
K01776	murI; glutamate racemase	3
K01783	rpe, RPE; ribulose-phosphate 3-epimerase	2
K01784	galE, GALE; UDP-glucose 4-epimerase	2
K01803	TPI, tpiA; triosephosphate isomerase (TIM)	5
K01804	araA; L-arabinose isomerase	3
K01808	rpiB; ribose 5-phosphate isomerase B	4
K01810	GPI, pgi; glucose-6-phosphate isomerase	9
K01814	hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase	2
K01817	trpF; phosphoribosylanthranilate isomerase	1
K01835	pgm; phosphoglucomutase	4
K01838	pgmB; beta-phosphoglucomutase	2
K01839	deoB; phosphopentomutase	2
K01840	manB; phosphomannomutase	2
K01895	ACSS1_2, acs; acetyl-CoA synthetase	1
K01902	sucD; succinyl-CoA synthetase alpha subunit	4
K01903	sucC; succinyl-CoA synthetase beta subunit	4
K01912	paaK; phenylacetate-CoA ligase	1
K01914	asnA; aspartate--ammonia ligase	2
K01915	glnA, GLUL; glutamine synthetase	3
K01921	ddl; D-alanine-D-alanine ligase	1
K01923	purC; phosphoribosylaminoimidazole-succinocarboxamide synthase	1
K01924	murC; UDP-N-acetylmuramate--alanine ligase	3
K01925	murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase	3
K01928	murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	3
K01929	murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	3
K01933	purM; phosphoribosylformylglycinamidine cyclo-ligase	1
K01937	pyrG, CTPS; CTP synthase	1
K01938	fhs; formate--tetrahydrofolate ligase	2
K01939	purA, ADSS; adenylosuccinate synthase	2
K01940	argG, ASS1; argininosuccinate synthase	2
K01945	purD; phosphoribosylamine---glycine ligase	1
K01951	guaA, GMPS; GMP synthase (glutamine-hydrolysing)	1
K01955	carB, CPA2; carbamoyl-phosphate synthase large subunit	2
K01956	carA, CPA1; carbamoyl-phosphate synthase small subunit	2
K01958	PC, pyc; pyruvate carboxylase	2
K01990	ABC-2.A; ABC-2 type transport system ATP-binding protein	1
K02003	ABC.CD.A; putative ABC transport system ATP-binding protein	1
K02004	ABC.CD.P; putative ABC transport system permease protein	1
K02010	afuC, fbpC; iron(III) transport system ATP-binding protein	1
K02011	afuB, fbpB; iron(III) transport system permease protein	1
K02012	afuA, fbpA; iron(III) transport system substrate-binding protein	1
K02013	ABC.FEV.A; iron complex transport system ATP-binding protein	1
K02015	ABC.FEV.P; iron complex transport system permease protein	1
K02016	ABC.FEV.S; iron complex transport system substrate-binding protein	1
K02025	ABC.MS.P; multiple sugar transport system permease protein	1
K02026	ABC.MS.P1; multiple sugar transport system permease protein	1
K02027	ABC.MS.S; multiple sugar transport system substrate-binding protein	1
K02028	ABC.PA.A; polar amino acid transport system ATP-binding protein	1
K02029	ABC.PA.P; polar amino acid transport system permease protein	1
K02031	ddpD; peptide/nickel transport system ATP-binding protein	1
K02032	ddpF; peptide/nickel transport system ATP-binding protein	1
K02033	ABC.PE.P; peptide/nickel transport system permease protein	1
K02034	ABC.PE.P1; peptide/nickel transport system permease protein	1
K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein	1
K02036	pstB; phosphate transport system ATP-binding protein	1
K02037	pstC; phosphate transport system permease protein	1
K02038	pstA; phosphate transport system permease protein	1
K02040	pstS; phosphate transport system substrate-binding protein	1
K02053	ABC.SP.P; putative spermidine/putrescine transport system permease protein	1
K02054	ABC.SP.P1; putative spermidine/putrescine transport system permease protein	1
K02068	STAR1, fetA; UDP-glucose/iron transport system ATP-binding protein	1
K02069	STAR2, fetB; UDP-glucose/iron transport system permease protein	1
K02071	metN; D-methionine transport system ATP-binding protein	1
K02072	metI; D-methionine transport system permease protein	1
K02073	metQ; D-methionine transport system substrate-binding protein	1
K02193	ccmA; heme exporter protein A	1
K02236	comC; leader peptidase (prepilin peptidase) / N-methyltransferase	2
K02257	COX10, ctaB, cyoE; heme o synthase	2
K02316	dnaG; DNA primase	1
K02335	polA; DNA polymerase I	2
K02337	dnaE; DNA polymerase III subunit alpha	2
K02338	dnaN; DNA polymerase III subunit beta	2
K02340	holA; DNA polymerase III subunit delta	2
K02341	holB; DNA polymerase III subunit delta'	2
K02342	dnaQ; DNA polymerase III subunit epsilon	2
K02343	dnaX; DNA polymerase III subunit gamma/tau	2
K02372	fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	8
K02424	fliY, tcyA; L-cystine transport system substrate-binding protein	1
K02439	glpE; thiosulfate sulfurtransferase	1
K02446	glpX; fructose-1,6-bisphosphatase II	3
K02472	wecC; UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase	5
K02474	wbpO; UDP-N-acetyl-D-glucosamine/UDP-N-acetyl-D-galactosamine dehydrogenase	5
K02478	K02478; two-component system, LytTR family, sensor kinase	3
K02484	K02484; two-component system, OmpR family, sensor kinase	3
K02491	kinA; two-component system, sporulation sensor kinase A	3
K02493	hemK, prmC, HEMK; release factor glutamine methyltransferase	2
K02500	hisF; imidazole glycerol-phosphate synthase subunit HisF	1
K02501	hisH; imidazole glycerol-phosphate synthase subunit HisH	2
K02502	hisZ; ATP phosphoribosyltransferase regulatory subunit	1
K02563	murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	2
K02636	petC; cytochrome b6-f complex iron-sulfur subunit	1
K02687	prmA; ribosomal protein L11 methyltransferase	2
K02757	bglF, bglP; beta-glucoside PTS system EIICBA component	1
K02759	celC, chbA; cellobiose PTS system EIIA component	7
K02760	celA, chbB; cellobiose PTS system EIIB component	7
K02761	celB, chbC; cellobiose PTS system EIIC component	1
K02770	fruA; fructose PTS system EIIBC or EIIC component	1
K02773	gatA, sgcA; galactitol PTS system EIIA component	7
K02777	crr; sugar PTS system EIIA component	12
K02784	ptsH; phosphocarrier protein HPr	1
K02786	lacF; lactose PTS system EIIA component	7
K02791	malX; maltose/glucose PTS system EIICB component	1
K02798	cmtB; mannitol PTS system EIIA component	7
K02800	mtlA, cmtA; mannitol PTS system EIICBA or EIICB component	1
K02804	nagE; N-acetylglucosamine PTS system EIICBA or EIICB component	1
K02810	scrA, sacP, sacX, ptsS; sucrose PTS system EIIBCA or EIIBC component	1
K02819	treB, treP; trehalose PTS system EIIBC or EIIBCA component	1
K02825	pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase	1
K03040	rpoA; DNA-directed RNA polymerase subunit alpha	2
K03043	rpoB; DNA-directed RNA polymerase subunit beta	2
K03046	rpoC; DNA-directed RNA polymerase subunit beta'	2
K03048	rpoE; DNA-directed RNA polymerase subunit delta	2
K03060	rpoZ; DNA-directed RNA polymerase subunit omega	2
K03077	araD, ulaF, sgaE, sgbE; L-ribulose-5-phosphate 4-epimerase	1
K03183	ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase	2
K03215	rumA; 23S rRNA (uracil1939-C5)-methyltransferase	2
K03216	trmL, cspR; tRNA (cytidine/uridine-2'-O-)-methyltransferase	2
K03218	rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase	2
K03407	cheA; two-component system, chemotaxis family, sensor kinase CheA	3
K03424	tatD; TatD DNase family protein	1
K03431	glmM; phosphoglucosamine mutase	2
K03438	mraW, rsmH; 16S rRNA (cytosine1402-N4)-methyltransferase	2
K03446	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1
K03500	rsmB, sun; 16S rRNA (cytosine967-C5)-methyltransferase	2
K03564	BCP, PRXQ, DOT5; thioredoxin-dependent peroxiredoxin	2
K03574	mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase	1
K03575	mutY; A/G-specific adenine glycosylase	1
K03648	UNG, UDG; uracil-DNA glycosylase	1
K03652	MPG; DNA-3-methyladenine glycosylase	2
K03763	polC; DNA polymerase III subunit alpha, Gram-positive type	2
K03768	PPIB, ppiB; peptidyl-prolyl cis-trans isomerase B (cyclophilin B)	1
K03781	katE, CAT, catB, srpA; catalase	4
K03783	punA, PNP; purine-nucleoside phosphorylase	2
K03784	deoD; purine-nucleoside phosphorylase	2
K03786	aroQ, qutE; 3-dehydroquinate dehydratase II	2
K03816	xpt; xanthine phosphoribosyltransferase	1
K03817	rimL; ribosomal-protein-serine acetyltransferase	2
K03885	ndh; NADH:ubiquinone reductase (H+-translocating)	1
K03928	yvaK; carboxylesterase	1
K04042	glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase	1
K04072	adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase	12
K04486	E3.1.3.15B; histidinol-phosphatase (PHP family)	1
K04487	iscS, NFS1; cysteine desulfurase	1
K04564	SOD2; superoxide dismutase, Fe-Mn family	2
K04757	rsbW; serine/threonine-protein kinase RsbW	3
K04766	acuA; acetoin utilization protein AcuA	2
K05349	bglX; beta-glucosidase	4
K05350	bglB; beta-glucosidase	4
K05366	mrcA; penicillin-binding protein 1A	6
K05592	deaD, cshA; ATP-dependent RNA helicase DeaD	1
K05593	aadK; aminoglycoside 6-adenylyltransferase	1
K05606	MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase	1
K05712	mhpA; 3-(3-hydroxy-phenyl)propionate hydroxylase	4
K05714	mhpC; 2-hydroxy-6-oxonona-2,4-dienedioate hydrolase	1
K05777	ynjB; putative thiamine transport system substrate-binding protein	1
K05820	hcaT; MFS transporter, PPP family, 3-phenylpropionic acid transporter	1
K05822	dapH, dapD; tetrahydrodipicolinate N-acetyltransferase	1
K05823	dapL; N-acetyldiaminopimelate deacetylase	2
K05846	opuBD; osmoprotectant transport system permease protein	1
K05847	opuA; osmoprotectant transport system ATP-binding protein	1
K05878	dhaK; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaK	1
K05879	dhaL; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL	1
K05881	dhaM; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaM	1
K06023	hprK, ptsK; HPr kinase/phosphorylase	4
K06117	E3.1.3.21; glycerol-1-phosphatase	3
K06153	bacA; undecaprenyl-diphosphatase	2
K06607	iolS; myo-inositol catabolism protein IolS	5
K06901	pbuG, azgA, ghxP, ghxQ, adeQ; adenine/guanine/hypoxanthine permease	1
K06941	rlmN; 23S rRNA (adenine2503-C2)-methyltransferase	2
K06949	rsgA, engC; ribosome biogenesis GTPase / thiamine phosphate phosphatase	1
K07094	pcrB; heptaprenylglyceryl phosphate synthase	2
K07173	luxS; S-ribosylhomocysteine lyase	2
K07258	dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6)	2
K07260	vanY; zinc D-Ala-D-Ala carboxypeptidase	2
K07313	pphA; serine/threonine protein phosphatase 1	2
K07444	ypsC; putative N6-adenine-specific DNA methylase	2
K07451	mcrA; 5-methylcytosine-specific restriction enzyme A	1
K07516	fadN; 3-hydroxyacyl-CoA dehydrogenase	7
K07533	prsA; foldase protein PrsA	1
K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR	3
K07642	baeS, smeS; two-component system, OmpR family, sensor histidine kinase BaeS	3
K07650	cssS; two-component system, OmpR family, sensor histidine kinase CssS	3
K07651	resE; two-component system, OmpR family, sensor histidine kinase ResE	3
K07652	vicK; two-component system, OmpR family, sensor histidine kinase VicK	3
K07718	yesM; two-component system, sensor histidine kinase YesM	3
K07777	degS; two-component system, NarL family, sensor histidine kinase DegS	3
K07816	E2.7.6.5X; putative GTP pyrophosphokinase	1
K08151	tetA; MFS transporter, DHA1 family, tetracycline resistance protein	1
K08152	lmrP; MFS transporter, DHA1 family, multidrug resistance protein B	1
K08153	blt; MFS transporter, DHA1 family, multidrug resistance protein	1
K08161	mdtG; MFS transporter, DHA1 family, multidrug resistance protein	1
K08162	mdtH; MFS transporter, DHA1 family, multidrug resistance protein	1
K08166	mmr; MFS transporter, DHA2 family, methylenomycin A resistance protein	1
K08177	oxlT; MFS transporter, OFA family, oxalate/formate antiporter	1
K08194	dgoT; MFS transporter, ACS family, D-galactonate transporter	1
K08217	mef; MFS transporter, DHA3 family, macrolide efflux protein	1
K08281	pncA; nicotinamidase/pyrazinamidase	2
K08314	fsaB, talC; fructose-6-phosphate aldolase 2	1
K08317	hcxA; hydroxycarboxylate dehydrogenase A	1
K08483	ptsI; phosphoenolpyruvate-protein phosphotransferase (PTS system enzyme I)	1
K08679	GAE, cap1J; UDP-glucuronate 4-epimerase	3
K08722	yfbR; 5'-deoxynucleotidase	2
K08723	yjjG; 5'-nucleotidase	2
K08963	mtnA; methylthioribose-1-phosphate isomerase	1
K08964	mtnB; methylthioribulose-1-phosphate dehydratase	5
K08965	mtnW; 2,3-diketo-5-methylthiopentyl-1-phosphate enolase	2
K08966	mtnX; 2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase	2
K08967	mtnD, mtnZ, ADI1; 1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase	2
K08968	msrC; L-methionine (R)-S-oxide reductase	1
K08969	mtnE, mtnV; L-glutamine---4-(methylsulfanyl)-2-oxobutanoate aminotransferase	3
K09013	sufC; Fe-S cluster assembly ATP-binding protein	1
K09471	puuB, ordL; gamma-glutamylputrescine oxidase	1
K09667	OGT; protein O-GlcNAc transferase	6
K09692	tagG; teichoic acid transport system permease protein	1
K09693	tagH; teichoic acid transport system ATP-binding protein	1
K09761	rsmE; 16S rRNA (uracil1498-N3)-methyltransferase	2
K09808	lolC_E; lipoprotein-releasing system permease protein	1
K09810	lolD; lipoprotein-releasing system ATP-binding protein	1
K09811	ftsX; cell division transport system permease protein	1
K09812	ftsE; cell division transport system ATP-binding protein	1
K09813	hrtB; hemin transport system permease protein	1
K09815	znuA; zinc transport system substrate-binding protein	1
K09816	znuB; zinc transport system permease protein	1
K09817	znuC; zinc transport system ATP-binding protein	1
K09903	pyrH; uridylate kinase	1
K09994	phnO; (aminoalkyl)phosphonate N-acetyltransferase	2
K10009	tcyB, yecS; L-cystine transport system permease protein	1
K10112	msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein	3
K10208	crtM; 4,4'-diapophytoene synthase	2
K10231	kojP; kojibiose phosphorylase	1
K10240	cebE; cellobiose transport system substrate-binding protein	1
K10241	cebF; cellobiose transport system permease protein	1
K10242	cebG; cellobiose transport system permease protein	1
K10563	mutM, fpg; formamidopyrimidine-DNA glycosylase	4
K10773	NTH; endonuclease III	3
K10804	tesA; acyl-CoA thioesterase I	2
K10907	K10907; aminotransferase	2
K11065	tpx; thioredoxin-dependent peroxiredoxin	2
K11069	potD; spermidine/putrescine transport system substrate-binding protein	1
K11070	potC; spermidine/putrescine transport system permease protein	1
K11071	potB; spermidine/putrescine transport system permease protein	1
K11072	potA; spermidine/putrescine transport system ATP-binding protein	1
K11175	purN; phosphoribosylglycinamide formyltransferase 1	1
K11383	kinB; two-component system, NtrC family, sensor histidine kinase KinB	3
K11617	liaS; two-component system, NarL family, sensor histidine kinase LiaS	3
K11631	bceA, vraD; bacitracin transport system ATP-binding protein	1
K11632	bceB, vraE; bacitracin transport system permease protein	1
K11693	femX, fmhB; peptidoglycan pentaglycine glycine transferase (the first glycine)	1
K11751	ushA; 5'-nucleotidase / UDP-sugar diphosphatase	2
K11755	hisIE; phosphoribosyl-AMP cyclohydrolase / phosphoribosyl-ATP pyrophosphohydrolase	2
K12132	prkC, stkP; eukaryotic-like serine/threonine-protein kinase	3
K12152	nudJ; phosphatase NudJ	1
K12267	msrAB; peptide methionine sulfoxide reductase msrA/msrB	4
K12308	bgaB, lacA; beta-galactosidase	3
K12944	nudI; nucleoside triphosphatase	1
K12998	rgpE; glucosyltransferase	6
K13533	kinE; two-component system, sporulation sensor kinase E	4
K13663	gumF; acyltransferase	2
K13788	pta; phosphate acetyltransferase	2
K13799	panC-cmk; pantoate ligase / CMP/dCMP kinase	1
K13821	putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase	3
K13853	aroG, aroA; 3-deoxy-7-phosphoheptulonate synthase / chorismate mutase	1
K13953	adhP; alcohol dehydrogenase, propanol-preferring	10
K14155	patB, malY; cysteine-S-conjugate beta-lyase	3
K15633	gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase	4
K15634	gpmB; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	4
