	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000496.1_44	QGNH01000496.1	QGNH01000496.1	44	16120	16218	1	E																								0	False	
QGNH01000496.1_45	QGNH01000496.1	QGNH01000496.1	45	16409	16693	1	E																								0	False	
QGNH01000496.1_46	QGNH01000496.1	QGNH01000496.1	46	17252	17752	1	D			YP_001686869.1	YP_001686869.1 P27 family terminase small subunit [Azospirillum phage Cd]	False	0.327	73.0	5.948e-14								Phage terminase, small subunit [PF05119.15]								0	False	
QGNH01000496.1_47	QGNH01000496.1	QGNH01000496.1	47	17724	19562	1	D			YP_001686870.1	YP_001686870.1 terminase large subunit [Azospirillum phage Cd]	True	0.466	494.0	1.3299999999999999e-151								Terminase large subunit, endonuclease domain [PF20441.1]; Terminase large subunit, ATPase domain [PF03354.18]					VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01000496.1_48	QGNH01000496.1	QGNH01000496.1	48	19574	20962	1	D			YP_001686872.1	YP_001686872.1 portal protein [Azospirillum phage Cd]	False	0.277	169.0	3.26e-43								Phage portal protein [PF04860.15]					VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xh;Xs;Xp;Xr	0	False	V
QGNH01000496.1_49	QGNH01000496.1	QGNH01000496.1	49	20959	22020	1	D																Phage capsid family [PF05065.16]								0	False	
QGNH01000496.1_50	QGNH01000496.1	QGNH01000496.1	50	22148	23071	1	D																HNH endonuclease [PF01844.26]; HNH endonuclease [PF14279.9]					VOG02010	REFSEQ HNH endonuclease; Xu	Xu	1	False	
QGNH01000496.1_51	QGNH01000496.1	QGNH01000496.1	51	23083	24411	1	C	K06904	uncharacterized protein							MER1087795	S78	MER1087795 - family S78 unassigned peptidases (Gluconobacter morbifer) [S78.UPW]#S78#{peptidase unit: 56-176}~source G6XIV8~	False	0.402	86.0	4.359e-16	Caudovirus prohead serine protease [PF04586.20]					VOG02183	sp|D3WAC4|PRO_BPLP2 Probable capsid maturation protease; XhXs	Xh;Xs	0	False	VP
QGNH01000496.1_52	QGNH01000496.1	QGNH01000496.1	52	24544	25869	1	D			NP_543092.1	NP_543092.1 major head protein [Enterobacteria phage phiP27]	False	0.212	71.0	1.47e-11								Phage capsid family [PF05065.16]					VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	V
QGNH01000496.1_53	QGNH01000496.1	QGNH01000496.1	53	26211	26681	1	E																								0	False	
QGNH01000496.1_54	QGNH01000496.1	QGNH01000496.1	54	26783	27970	1	D																Methyltransferase domain [PF13489.9]; Methyltransferase domain [PF08241.15]								1	False	
QGNH01000496.1_55	QGNH01000496.1	QGNH01000496.1	55	27967	28167	1	E																								0	False	
QGNH01000496.1_56	QGNH01000496.1	QGNH01000496.1	56	28268	28900	1	E																								0	False	
QGNH01000496.1_57	QGNH01000496.1	QGNH01000496.1	57	28900	29262	1	E																								0	False	
QGNH01000496.1_58	QGNH01000496.1	QGNH01000496.1	58	29266	30078	1	E			YP_010658346.1	YP_010658346.1 hypothetical protein PP750_gp36 [Rhizobium phage RHEph16]	False	0.308	76.0	4.667e-14													VOG17905	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000496.1_59	QGNH01000496.1	QGNH01000496.1	59	30082	31932	1	E																								0	False	
QGNH01000496.1_60	QGNH01000496.1	QGNH01000496.1	60	31932	33485	1	D																Glycosyl hydrolase family 71 [PF03659.17]	GH71	GH71 alpha-1,3-glucanase (EC 3.2.1.59).	3.2.1.59	GH71.hmm				0	False	MK
QGNH01000496.1_61	QGNH01000496.1	QGNH01000496.1	61	33537	33965	1	E																								0	False	
QGNH01000496.1_62	QGNH01000496.1	QGNH01000496.1	62	34057	34536	1	E																								0	False	
QGNH01000496.1_63	QGNH01000496.1	QGNH01000496.1	63	34562	35608	1	E																								0	False	
QGNH01000496.1_64	QGNH01000496.1	QGNH01000496.1	64	35608	36390	1	E																								0	False	
QGNH01000496.1_65	QGNH01000496.1	QGNH01000496.1	65	36391	41253	1	E			YP_009100109.1	YP_009100109.1 lysophospholipase L1-like esterase [Mesorhizobium phage vB_MloP_Lo5R7ANS]	True	0.487	346.0	3.048e-94													VOG01571	REFSEQ lysophospholipase L1-like esterase; Xu	Xu	0	False	
QGNH01000496.1_66	QGNH01000496.1	QGNH01000496.1	66	41250	41468	-1	E																								0	False	
QGNH01000496.1_67	QGNH01000496.1	QGNH01000496.1	67	41614	42525	1	E																								0	False	
QGNH01000496.1_68	QGNH01000496.1	QGNH01000496.1	68	42633	43238	1	E																								0	False	
QGNH01000496.1_69	QGNH01000496.1	QGNH01000496.1	69	43263	43664	1	E																								0	False	
QGNH01000496.1_70	QGNH01000496.1	QGNH01000496.1	70	43714	44097	1	E																								0	False	
QGNH01000496.1_71	QGNH01000496.1	QGNH01000496.1	71	44098	44490	1	E																								0	False	
QGNH01000496.1_72	QGNH01000496.1	QGNH01000496.1	72	44490	45095	1	E																								0	False	
QGNH01000496.1_73	QGNH01000496.1	QGNH01000496.1	73	45099	45509	1	D																Bacteriophage related domain of unknown function [PF13554.9]								0	False	
QGNH01000496.1_74	QGNH01000496.1	QGNH01000496.1	74	45564	47051	1	D			YP_001686881.1	YP_001686881.1 hypothetical protein APCd_gp40 [Azospirillum phage Cd]	False	0.323	248.0	4.103e-69								Phage tail tube protein [PF18906.3]					VOG00339	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000496.1_75	QGNH01000496.1	QGNH01000496.1	75	47283	48203	1	E																								0	False	
QGNH01000496.1_76	QGNH01000496.1	QGNH01000496.1	76	48222	48635	1	E																					VOG00552	REFSEQ tail assembly chaperone; Xu	Xu	0	False	
QGNH01000496.1_77	QGNH01000496.1	QGNH01000496.1	77	48686	48967	1	E																					VOG02220	REFSEQ tail chaperonin; Xu	Xu	0	False	
QGNH01000496.1_78	QGNH01000496.1	QGNH01000496.1	78	48954	51506	1	E			YP_009997868.1	YP_009997868.1 tail length tape measure protein [Proteus phage Saba]	False	0.249	71.0	3.462e-11																0	False	
QGNH01000496.1_79	QGNH01000496.1	QGNH01000496.1	79	51506	52138	1	E																								0	False	
QGNH01000496.1_80	QGNH01000496.1	QGNH01000496.1	80	52135	52812	1	E			YP_009593494.1	YP_009593494.1 tail protein [Paracoccus phage Shpa]	False	0.252	72.0	7.115e-13													VOG02378	REFSEQ tail protein; Xu	Xu	0	False	
QGNH01000496.1_81	QGNH01000496.1	QGNH01000496.1	81	53227	56193	1	E			YP_009593496.1	YP_009593496.1 tail fiber protein [Paracoccus phage Shpa]	False	0.332	314.0	1.343e-86													VOG28808	REFSEQ tail fiber protein; Xu	Xu	0	False	
QGNH01000496.1_82	QGNH01000496.1	QGNH01000496.1	82	56190	56639	1	D																Phage tail assembly chaperone protein [PF16778.8]								0	False	
QGNH01000496.1_83	QGNH01000496.1	QGNH01000496.1	83	56636	58774	1	E			YP_010670606.1	YP_010670606.1 hypothetical protein PQC15_gp067 [Synechococcus phage S-H34]	False	0.332	151.0	1.108e-35													VOG00947	REFSEQ tail fiber protein; Xu	Xu	0	False	
QGNH01000496.1_84	QGNH01000496.1	QGNH01000496.1	84	58774	59169	1	E																								0	False	
QGNH01000496.1_85	QGNH01000496.1	QGNH01000496.1	85	59331	60170	1	C	K03791	putative chitinase	YP_010356888.1	YP_010356888.1 endolysin [Olleya phage Harreka_1]	False	0.41	124.0	7.942e-30								Chitinase class I [PF00182.22]	GH19	GH19 chitinase (EC 3.2.1.14); lysozyme (EC 3.2.1.17); [reducing end] chitinase (EC 3.2.1.201)	3.2.1.14,3.2.1.17	GH19.hmm				0	False	
QGNH01000496.1_86	QGNH01000496.1	QGNH01000496.1	86	60175	60342	1	E																								0	False	
QGNH01000496.1_87	QGNH01000496.1	QGNH01000496.1	87	60442	61026	1	D			YP_010662937.1	YP_010662937.1 protease [Rhizobium phage RL2RES]	False	0.324	104.0	2.222e-24	MER0050166	S01C	MER0050166 - subfamily S1C unassigned peptidases (Mesorhizobium sp. BNC1) [S01.UPC]#S01C#{peptidase unit: 40-193}~source ZP_00613989~	False	0.436	108.0	3.38e-25	Trypsin-like peptidase domain [PF13365.9]					VOG02002	REFSEQ protease; Xu	Xu	0	False	P
QGNH01000496.1_88	QGNH01000496.1	QGNH01000496.1	88	61042	61272	1	E																								0	False	
QGNH01000496.1_89	QGNH01000496.1	QGNH01000496.1	89	61272	61673	1	E																								0	False	
QGNH01000496.1_90	QGNH01000496.1	QGNH01000496.1	90	61648	62019	1	E																								0	False	
QGNH01000496.1_91	QGNH01000496.1	QGNH01000496.1	91	62019	62447	1	E																								0	False	
QGNH01000496.1_92	QGNH01000496.1	QGNH01000496.1	92	62686	62925	1	E																								0	False	
QGNH01000496.1_93	QGNH01000496.1	QGNH01000496.1	93	62925	63251	1	C	K03642	rare lipoprotein A	YP_009816394.1	YP_009816394.1 lipoprotein precursor [Synechococcus phage S-CBWM1]	False	0.456	77.0	2.261e-16								Lytic transglycolase [PF03330.21]					VOG03963	sp|Q55752|RLPA_SYNY3 Probable endolytic peptidoglycan transglycosylase RlpA; Xh	Xh	0	False	
QGNH01000496.1_94	QGNH01000496.1	QGNH01000496.1	94	63261	64190	1	E			YP_009836165.1	YP_009836165.1 metallo-phosphoesterase [Streptomyces phage Immanuel3]	False	0.246	80.0	6.06e-15													VOG01525	sp|O64245|VG54_BPMD2 Gene 54 protein; Xu	Xu	0	False	
QGNH01000496.1_95	QGNH01000496.1	QGNH01000496.1	95	64187	64330	1	E																								0	False	
QGNH01000496.1_96	QGNH01000496.1	QGNH01000496.1	96	64330	64479	1	E																								0	False	
QGNH01000496.1_97	QGNH01000496.1	QGNH01000496.1	97	64476	64646	1	E																								0	False	
QGNH01000496.1_98	QGNH01000496.1	QGNH01000496.1	98	64878	65354	1	E																								0	False	
QGNH01000496.1_99	QGNH01000496.1	QGNH01000496.1	99	65505	65843	-1	E																								0	False	
QGNH01000496.1_100	QGNH01000496.1	QGNH01000496.1	100	66004	66183	-1	E																								0	False	
QGNH01000496.1_101	QGNH01000496.1	QGNH01000496.1	101	66517	66816	-1	E																								0	False	
QGNH01000496.1_102	QGNH01000496.1	QGNH01000496.1	102	66984	67130	-1	E																								0	False	
QGNH01000496.1_103	QGNH01000496.1	QGNH01000496.1	103	67156	67398	-1	E																								0	False	
QGNH01000496.1_104	QGNH01000496.1	QGNH01000496.1	104	67433	67768	-1	E			YP_010115366.1	YP_010115366.1 hypothetical protein PBC5_gp49 [Sinorhizobium phage PBC5]	False	0.47	98.0	1.353e-23																0	False	
QGNH01000496.1_105	QGNH01000496.1	QGNH01000496.1	105	67799	68053	-1	D			YP_112495.1	YP_112495.1 hypothetical protein PHG11b_19 [Flavobacterium phage 11b]	False	0.51	81.0	3.303e-18								PGDYG protein [PF14083.9]					VOG00485	sp|Q38441|YOR5_BPSPP Uncharacterized 10.3 kDa protein in GP2-GP6 intergenic region; Xu	Xu	0	False	
QGNH01000496.1_106	QGNH01000496.1	QGNH01000496.1	106	68106	68648	-1	E			NP_203433.1	NP_203433.1 replication initiation protein [Myxococcus phage Mx8]	False	0.417	75.0	1.928e-14													VOG03664	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000496.1_107	QGNH01000496.1	QGNH01000496.1	107	68774	69601	-1	D			YP_010665204.1	YP_010665204.1 integrase [Ochrobactrum phage POI1126]	False	0.405	222.0	1.902e-63								Phage integrase family [PF00589.25]					VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xh;Xr	0	False	V
QGNH01000496.1_108	QGNH01000496.1	QGNH01000496.1	108	69598	69945	-1	D																Helix-turn-helix domain [PF12728.10]								0	False	
QGNH01000496.1_109	QGNH01000496.1	QGNH01000496.1	109	69942	70052	-1	E																								0	False	
QGNH01000496.1_110	QGNH01000496.1	QGNH01000496.1	110	70049	70285	-1	E																								0	False	
QGNH01000496.1_111	QGNH01000496.1	QGNH01000496.1	111	70282	70503	-1	E																								0	False	
QGNH01000496.1_112	QGNH01000496.1	QGNH01000496.1	112	70507	70773	-1	E																								0	False	
QGNH01000496.1_113	QGNH01000496.1	QGNH01000496.1	113	70770	70973	-1	D																Restriction alleviation protein Lar [PF14354.9]								0	False	
QGNH01000496.1_114	QGNH01000496.1	QGNH01000496.1	114	70970	71194	-1	E																								0	False	
QGNH01000496.1_115	QGNH01000496.1	QGNH01000496.1	115	71191	71532	-1	E																								0	False	
QGNH01000496.1_116	QGNH01000496.1	QGNH01000496.1	116	71525	71740	-1	E																								0	False	F
QGNH01000496.1_117	QGNH01000496.1	QGNH01000496.1	117	71733	71933	-1	E																								0	False	F
QGNH01000496.1_118	QGNH01000496.1	QGNH01000496.1	118	71930	72655	-1	E																								0	False	F
QGNH01000496.1_119	QGNH01000496.1	QGNH01000496.1	119	72785	73018	-1	E																								0	False	F
QGNH01000496.1_120	QGNH01000496.1	QGNH01000496.1	120	73015	73986	-1	E																								0	False	F
QGNH01000496.1_121	QGNH01000496.1	QGNH01000496.1	121	73990	74151	-1	E																								0	False	F
QGNH01000496.1_122	QGNH01000496.1	QGNH01000496.1	122	74345	74614	-1	E																								0	False	F
QGNH01000496.1_123	QGNH01000496.1	QGNH01000496.1	123	74611	74988	-1	E			YP_009304079.1	YP_009304079.1 HNH endonuclease [Brucella phage BiPBO1]	False	0.343	70.0	1.302e-13																0	False	F
QGNH01000496.1_124	QGNH01000496.1	QGNH01000496.1	124	74988	75212	-1	E																								0	False	F
QGNH01000496.1_125	QGNH01000496.1	QGNH01000496.1	125	75257	75520	-1	E																								0	False	F
QGNH01000496.1_126	QGNH01000496.1	QGNH01000496.1	126	75556	76254	-1	E																								0	False	F
QGNH01000496.1_127	QGNH01000496.1	QGNH01000496.1	127	76256	76540	-1	E																								0	False	F
QGNH01000496.1_128	QGNH01000496.1	QGNH01000496.1	128	76540	76737	-1	E			YP_007238102.1	YP_007238102.1 hypothetical protein G176_gp32 [Xanthomonas phage CP1]	False	0.525	63.0	2.184e-12																0	False	F
