	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001268.1_17	QGNH01001268.1	QGNH01001268.1	17	20539	22029	-1	E																								0	False	
QGNH01001268.1_18	QGNH01001268.1	QGNH01001268.1	18	22147	22647	1	E																								0	False	
QGNH01001268.1_19	QGNH01001268.1	QGNH01001268.1	19	22699	23532	1	E																								0	False	
QGNH01001268.1_20	QGNH01001268.1	QGNH01001268.1	20	23534	23848	1	E																								0	False	
QGNH01001268.1_21	QGNH01001268.1	QGNH01001268.1	21	23850	25979	1	E																								0	False	
QGNH01001268.1_22	QGNH01001268.1	QGNH01001268.1	22	25989	26489	1	E																								0	False	
QGNH01001268.1_23	QGNH01001268.1	QGNH01001268.1	23	26503	31596	1	E																								0	False	
QGNH01001268.1_24	QGNH01001268.1	QGNH01001268.1	24	31580	34075	1	E																								0	False	
QGNH01001268.1_25	QGNH01001268.1	QGNH01001268.1	25	34078	34422	1	E																								0	False	
QGNH01001268.1_26	QGNH01001268.1	QGNH01001268.1	26	34591	35553	1	E																								0	False	
QGNH01001268.1_27	QGNH01001268.1	QGNH01001268.1	27	35555	36682	1	E																					VOG01311	REFSEQ terminase; Xu	Xu	0	False	
QGNH01001268.1_28	QGNH01001268.1	QGNH01001268.1	28	36733	37230	1	E																								0	False	
QGNH01001268.1_29	QGNH01001268.1	QGNH01001268.1	29	37238	37678	1	E																								0	False	
QGNH01001268.1_30	QGNH01001268.1	QGNH01001268.1	30	37701	37913	1	E																								0	False	
QGNH01001268.1_31	QGNH01001268.1	QGNH01001268.1	31	37956	39314	1	E																								0	False	
QGNH01001268.1_32	QGNH01001268.1	QGNH01001268.1	32	39366	39557	1	E																								0	False	
QGNH01001268.1_33	QGNH01001268.1	QGNH01001268.1	33	39645	40973	1	D																Poly(ADP-ribose) polymerase catalytic domain [PF00644.23]					VOG05887	sp|O88554|PARP2_MOUSE Poly [ADP-ribose] polymerase 2; Xh	Xh	0	False	
QGNH01001268.1_34	QGNH01001268.1	QGNH01001268.1	34	41029	41424	1	E																								0	False	
QGNH01001268.1_35	QGNH01001268.1	QGNH01001268.1	35	41458	41679	1	E																								0	False	
QGNH01001268.1_36	QGNH01001268.1	QGNH01001268.1	36	41622	42071	-1	E																								0	False	
QGNH01001268.1_37	QGNH01001268.1	QGNH01001268.1	37	42097	42360	1	E																								0	False	
QGNH01001268.1_38	QGNH01001268.1	QGNH01001268.1	38	42726	42983	1	E																								0	False	
QGNH01001268.1_39	QGNH01001268.1	QGNH01001268.1	39	43138	43377	1	E																								0	False	
QGNH01001268.1_40	QGNH01001268.1	QGNH01001268.1	40	43470	44285	1	D			YP_009202268.1	YP_009202268.1 DNA methyltransferase [Bacteriophage Lily]	False	0.343	149.0	2.091e-38								C-5 cytosine-specific DNA methylase [PF00145.20]					VOG00281	sp|P34877|MTSA_LACLC Type II methyltransferase M1.ScrFI; XhXp	Xp;Xh	0	False	
QGNH01001268.1_41	QGNH01001268.1	QGNH01001268.1	41	44267	44623	1	E																								0	False	
QGNH01001268.1_42	QGNH01001268.1	QGNH01001268.1	42	44653	45216	1	E																								0	False	
QGNH01001268.1_43	QGNH01001268.1	QGNH01001268.1	43	45247	45960	1	C	K03269	UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]	YP_010670299.1	YP_010670299.1 UDP-2,3-diacylglucosamine diphosphatase [Synechococcus phage S-SRM01]	False	0.242	70.0	3.058e-12								Calcineurin-like phosphoesterase superfamily domain [PF12850.10]; Calcineurin-like phosphoesterase [PF00149.31]								0	False	
QGNH01001268.1_44	QGNH01001268.1	QGNH01001268.1	44	45920	46651	1	D																Glycosyltransferase like family 2 [PF13641.9]; Glycosyl transferase family 2 [PF00535.29]; Glycosyl transferase family 21 [PF13506.9]; Glycosyltransferase like family 2 [PF10111.12]	GT2_Glycos_transf_2; GT2_Glyco_tranf_2_3	GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289); alternating beta-1,3/4-N-acetylmannan synthase (2.4.1.-); UDP-GlcA: N-acetylglucosaminyl-proteoglycan beta-1,4-glucuronosyltransferase (EC 2.4.1.225); [inverting] UDP-Glc: glycocin S-beta-glucosyltransferase (EC 2.4.1.-); [inverting] UDP-Glc: protein O-beta-glucosyltransferase (EC 2.4.1.-)		GT2_Glycos_transf_2.hmm				0	False	M
QGNH01001268.1_45	QGNH01001268.1	QGNH01001268.1	45	46754	47275	1	E																								0	False	
QGNH01001268.1_46	QGNH01001268.1	QGNH01001268.1	46	47275	54033	1	E			YP_001950060.1	YP_001950060.1 tail fiber protein [Ralstonia phage phiRSL1]	False	0.177	70.0	2.627e-10																0	False	F
QGNH01001268.1_47	QGNH01001268.1	QGNH01001268.1	47	54041	56323	1	E																								0	False	F
QGNH01001268.1_48	QGNH01001268.1	QGNH01001268.1	48	56323	57153	1	E																								0	False	F
