	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001228.1_24	QGNH01001228.1	QGNH01001228.1	24	15805	16503	-1	D			YP_024916.1	YP_024916.1 baseplate spike [Burkholderia phage BcepB1A]	False	0.461	133.0	1.44e-33								Phage protein Gp138 N-terminal domain [PF18352.4]					VOG00324	sp|P31340|SPIKE_BPP2 Spike protein; XhXpXs	Xs;Xp;Xh	0	False	V
QGNH01001228.1_25	QGNH01001228.1	QGNH01001228.1	25	16500	17360	-1	E			YP_010655140.1	YP_010655140.1 hypothetical protein PP584_gp43 [Pseudoalteromonas phage Maelstrom]	False	0.299	124.0	7.114000000000001e-30													VOG01442	REFSEQ baseplate hub; Xu	Xu	0	False	
QGNH01001228.1_26	QGNH01001228.1	QGNH01001228.1	26	17363	17779	-1	E			YP_024918.1	YP_024918.1 virion structural protein [Burkholderia phage BcepB1A]	False	0.428	77.0	7.355e-16													VOG00258	REFSEQ virion structural protein; Xu	Xu	0	False	
QGNH01001228.1_27	QGNH01001228.1	QGNH01001228.1	27	17779	18495	-1	E			YP_024919.1	YP_024919.1 tail fiber protein [Burkholderia phage BcepB1A]	False	0.433	100.0	3.618e-22													VOG04187	REFSEQ tail fiber protein; Xu	Xu	0	False	
QGNH01001228.1_28	QGNH01001228.1	QGNH01001228.1	28	18495	19880	-1	E																								0	False	
QGNH01001228.1_29	QGNH01001228.1	QGNH01001228.1	29	19975	20412	-1	E			YP_024863.1	YP_024863.1 gp15 E [Burkholderia phage BcepB1A]	False	0.436	91.0	1.167e-20																0	False	
QGNH01001228.1_30	QGNH01001228.1	QGNH01001228.1	30	20412	20858	-1	E			YP_024864.1	YP_024864.1 tail fiber protein [Burkholderia phage BcepB1A]	False	0.505	135.0	8.615e-36													VOG02012	REFSEQ tail fiber protein; Xu	Xu	0	False	
QGNH01001228.1_31	QGNH01001228.1	QGNH01001228.1	31	20868	22400	-1	D			YP_001039795.1	YP_001039795.1 tail sheath [Burkholderia phage BcepF1]	True	0.392	338.0	7.568e-100								Protein of unknown function (DUF3383) [PF11863.11]					VOG03778	REFSEQ tail sheath; Xu	Xu	0	False	
QGNH01001228.1_32	QGNH01001228.1	QGNH01001228.1	32	23151	23897	-1	E			YP_009845131.1	YP_009845131.1 hypothetical protein HWC15_gp037 [Serratia phage MTx]	False	0.413	71.0	2.069e-12													VOG04589	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001228.1_33	QGNH01001228.1	QGNH01001228.1	33	23890	24261	-1	E			YP_009800989.1	YP_009800989.1 head protein [Xanthomonas phage Carpasina]	False	0.479	106.0	2.986e-26													VOG04390	REFSEQ head protein; Xu	Xu	0	False	
QGNH01001228.1_34	QGNH01001228.1	QGNH01001228.1	34	24258	24854	-1	E			YP_009620873.1	YP_009620873.1 tail completion or Neck1 protein [Pseudomonas phage tabernarius]	False	0.317	93.0	2.119e-20													VOG02678	REFSEQ tail completion or Neck1 protein; Xu	Xu	0	False	
QGNH01001228.1_35	QGNH01001228.1	QGNH01001228.1	35	24864	25295	-1	D			YP_001039799.1	YP_001039799.1 virion structural protein [Burkholderia phage BcepF1]	False	0.394	98.0	5.132e-23								Protein of unknown function (DUF4054) [PF13262.9]					VOG00732	REFSEQ virion structural protein; Xu	Xu	0	False	
QGNH01001228.1_36	QGNH01001228.1	QGNH01001228.1	36	25296	25724	-1	E			YP_024870.1	YP_024870.1 gp22 [Burkholderia phage BcepB1A]	False	0.352	64.0	2.622e-11													VOG04296	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001228.1_37	QGNH01001228.1	QGNH01001228.1	37	25883	27043	-1	D			YP_024871.1	YP_024871.1 major head protein [Burkholderia phage BcepB1A]	False	0.459	310.0	4.722e-92								Uncharacterized protein conserved in bacteria (DUF2184) [PF09950.12]					VOG02112	sp|A0A0U5AF03|CAPSD_BPK22 Major capsid protein; Xs	Xs	0	False	V
QGNH01001228.1_38	QGNH01001228.1	QGNH01001228.1	38	27070	28044	-1	E			YP_024872.1	YP_024872.1 virion structural protein [Burkholderia phage BcepB1A]	False	0.303	65.0	3.526e-10													VOG04729	REFSEQ virion structural protein; Xu	Xu	0	False	
QGNH01001228.1_39	QGNH01001228.1	QGNH01001228.1	39	28071	29264	-1	C	K09960	uncharacterized protein	YP_010655121.1	YP_010655121.1 head maturation protease [Pseudoalteromonas phage Maelstrom]	False	0.344	210.0	1.578e-57								Uncharacterized protein conserved in bacteria (DUF2213) [PF09979.12]					VOG02460	sp|P44180|Y1405_HAEIN Uncharacterized protein HI_1405; Xu	Xu	0	False	
QGNH01001228.1_40	QGNH01001228.1	QGNH01001228.1	40	29268	29462	-1	E																								0	False	
QGNH01001228.1_41	QGNH01001228.1	QGNH01001228.1	41	29491	29850	-1	E																								0	False	
QGNH01001228.1_42	QGNH01001228.1	QGNH01001228.1	42	29850	30692	-1	D			YP_024874.1	YP_024874.1 head morphogenesis [Burkholderia phage BcepB1A]	False	0.408	198.0	3.331e-55								Phage Mu protein F like protein [PF04233.17]					VOG03910	sp|Q38442|GP7_BPSPP Minor head protein GP7; XhXs	Xs;Xh	0	False	V
QGNH01001228.1_43	QGNH01001228.1	QGNH01001228.1	43	31021	32640	-1	C	K09961	uncharacterized protein	YP_009850635.1	YP_009850635.1 minor head protein [Serratia phage MyoSmar]	True	0.485	399.0	4.208e-120								Protein of unknown function (DUF1073) [PF06381.14]					VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	
QGNH01001228.1_44	QGNH01001228.1	QGNH01001228.1	44	32649	34883	-1	D			YP_010665709.1	YP_010665709.1 DarB-like antirestriction [Klebsiella phage N1M2]	False	0.359	218.0	4.278000000000001e-57	MER0135116	N09	MER0135116 - family N9 unassigned peptide lyases () [N09.UPW]#N09#{peptidase unit: 156-502}~source AET73038~	False	89.0	1.537e-16	0.222	Homing endonuclease [PF05204.17]; Hom_end-associated Hint [PF05203.19]; Terminase RNaseH-like domain [PF17289.5]; LAGLIDADG-like domain [PF14528.9]					VOG04421	REFSEQ DarB-like antirestriction; Xu	Xu	0	False	P
QGNH01001228.1_45	QGNH01001228.1	QGNH01001228.1	45	34858	35262	-1	E																								0	False	
QGNH01001228.1_46	QGNH01001228.1	QGNH01001228.1	46	35280	35561	-1	D			YP_009147004.1	YP_009147004.1 DNA methyltransferase [Aurantimonas phage AmM-1]	False	0.742	123.0	1.303e-32								DNA methylase [PF01555.21]; Putative RNA methylase family UPF0020 [PF01170.21]								0	False	
QGNH01001228.1_47	QGNH01001228.1	QGNH01001228.1	47	35612	35836	-1	E																								0	False	
QGNH01001228.1_48	QGNH01001228.1	QGNH01001228.1	48	35817	36074	-1	E																								0	False	
QGNH01001228.1_49	QGNH01001228.1	QGNH01001228.1	49	36182	36385	-1	E																								0	False	
QGNH01001228.1_50	QGNH01001228.1	QGNH01001228.1	50	36372	36557	-1	E																								0	False	
QGNH01001228.1_51	QGNH01001228.1	QGNH01001228.1	51	36736	36900	-1	E																								0	False	
QGNH01001228.1_52	QGNH01001228.1	QGNH01001228.1	52	36894	37082	-1	E																								0	False	
QGNH01001228.1_53	QGNH01001228.1	QGNH01001228.1	53	37069	37647	-1	E																								0	False	
QGNH01001228.1_54	QGNH01001228.1	QGNH01001228.1	54	37798	38076	1	E																								0	False	
QGNH01001228.1_55	QGNH01001228.1	QGNH01001228.1	55	38116	38238	1	E																								0	False	
QGNH01001228.1_56	QGNH01001228.1	QGNH01001228.1	56	38235	38453	1	E																								0	False	
QGNH01001228.1_57	QGNH01001228.1	QGNH01001228.1	57	38450	38689	1	E																								0	False	
QGNH01001228.1_58	QGNH01001228.1	QGNH01001228.1	58	38691	39029	1	E			YP_010582144.1	YP_010582144.1 hypothetical protein PF617_gp37 [Salmonella phage St162]	False	0.561	112.0	1.609e-28																0	False	
QGNH01001228.1_59	QGNH01001228.1	QGNH01001228.1	59	39016	39258	1	E																								0	False	
QGNH01001228.1_60	QGNH01001228.1	QGNH01001228.1	60	39258	39407	1	E																								0	False	
QGNH01001228.1_61	QGNH01001228.1	QGNH01001228.1	61	39418	39567	1	E																								0	False	
QGNH01001228.1_62	QGNH01001228.1	QGNH01001228.1	62	39829	40185	1	E																								0	False	
QGNH01001228.1_63	QGNH01001228.1	QGNH01001228.1	63	40182	40349	1	E																								0	False	
QGNH01001228.1_64	QGNH01001228.1	QGNH01001228.1	64	40452	41915	-1	C	K17680	twinkle protein [EC:5.6.2.3]	YP_009855182.1	YP_009855182.1 DNA primase/helicase [Flavobacterium phage vB_FspS_sniff9-1]	False	0.263	160.0	9.943999999999999e-40								DnaB-like helicase C terminal domain [PF03796.18]; AAA domain [PF13481.9]; Toprim domain [PF13662.9]; Toprim-like [PF13155.9]; KaiC [PF06745.16]					VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xh;Xr	0	False	V
QGNH01001228.1_65	QGNH01001228.1	QGNH01001228.1	65	42111	42833	-1	D																Protein of unknown function (DUF1376) [PF07120.14]; DnaT DNA-binding domain [PF17948.4]					VOG29575	REFSEQ DUF1376 domain-containing protein; Xu	Xu	0	False	
QGNH01001228.1_66	QGNH01001228.1	QGNH01001228.1	66	42835	43017	-1	E																								0	False	
QGNH01001228.1_67	QGNH01001228.1	QGNH01001228.1	67	43157	43546	-1	E			YP_008869275.1	YP_008869275.1 hypothetical protein X848_gp62 [Edwardsiella phage PEi21]	False	0.336	72.0	2.29e-14																0	False	
QGNH01001228.1_68	QGNH01001228.1	QGNH01001228.1	68	43518	43706	-1	E																								0	False	
QGNH01001228.1_69	QGNH01001228.1	QGNH01001228.1	69	43824	44021	1	E																								0	False	F
QGNH01001228.1_70	QGNH01001228.1	QGNH01001228.1	70	44118	44909	1	E																								0	False	F
QGNH01001228.1_71	QGNH01001228.1	QGNH01001228.1	71	44906	45679	1	D			YP_007237214.1	YP_007237214.1 Erf-like ssDNA annealing protein [Pseudomonas phage AF]	False	0.314	103.0	5.196e-23								ERF superfamily [PF04404.15]					VOG08218	sp|P04892|ERF_BPP22 Essential recombination function protein; Xh	Xh	0	False	F
QGNH01001228.1_72	QGNH01001228.1	QGNH01001228.1	72	45672	46739	1	E			NP_061549.1	NP_061549.1 hypothetical protein D3p057 [Pseudomonas phage D3]	False	0.294	153.0	1.173e-38													VOG09490	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001228.1_73	QGNH01001228.1	QGNH01001228.1	73	46749	47396	1	D			YP_010773033.1	YP_010773033.1 exonuclease (endogenous virus) [Pseudomonas phage phiAH14a]	False	0.359	119.0	4.421e-29								YqaJ-like viral recombinase domain [PF09588.13]								0	False	F
QGNH01001228.1_74	QGNH01001228.1	QGNH01001228.1	74	47620	47886	1	E																								0	False	F
QGNH01001228.1_75	QGNH01001228.1	QGNH01001228.1	75	47886	48347	1	D																Protein of unknown function (DUF1367) [PF07105.14]					VOG02348	REFSEQ NinB/ Orf homologous recombination mediator; Xu	Xu	0	False	F
QGNH01001228.1_76	QGNH01001228.1	QGNH01001228.1	76	48347	48778	1	D			YP_009806902.1	YP_009806902.1 HNH endonuclease [Gordonia phage Apricot]	False	0.479	96.0	2.476e-22								HNH endonuclease [PF13392.9]					VOG00678	REFSEQ HNH endonuclease; Xu	Xu	0	False	F
