	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001250.1_15	QGNH01001250.1	QGNH01001250.1	15	18891	20558	1	E			YP_009015325.1	YP_009015325.1 portal protein [Bacillus phage G]	False	0.385	276.0	7.588000000000001e-78													VOG01402	sp|O31953|YONE_BACSU SPbeta prophage-derived uncharacterized protein YonE; Xu	Xu	0	False	
QGNH01001250.1_16	QGNH01001250.1	QGNH01001250.1	16	20679	21281	1	E																								0	False	
QGNH01001250.1_17	QGNH01001250.1	QGNH01001250.1	17	21281	21634	1	E																								0	False	
QGNH01001250.1_18	QGNH01001250.1	QGNH01001250.1	18	21642	22949	1	E																								0	False	
QGNH01001250.1_19	QGNH01001250.1	QGNH01001250.1	19	22985	26554	1	E			YP_009015330.1	YP_009015330.1 gp19 [Bacillus phage G]	False	0.428	169.0	1.409e-40													VOG12310	REFSEQ head maturation protease; Xu	Xu	1	False	
QGNH01001250.1_20	QGNH01001250.1	QGNH01001250.1	20	26638	26871	1	E																								0	False	
QGNH01001250.1_21	QGNH01001250.1	QGNH01001250.1	21	26873	27559	1	E																								0	False	
QGNH01001250.1_22	QGNH01001250.1	QGNH01001250.1	22	27571	28239	1	C	K04564	superoxide dismutase, Fe-Mn family [EC:1.15.1.1]														Iron/manganese superoxide dismutases, C-terminal domain [PF02777.21]								0	False	
QGNH01001250.1_23	QGNH01001250.1	QGNH01001250.1	23	28241	29641	1	E			YP_009015648.1	YP_009015648.1 gp345 [Bacillus phage G]	False	0.43	102.0	2.299e-21																0	False	
QGNH01001250.1_24	QGNH01001250.1	QGNH01001250.1	24	29838	30464	1	E																								0	False	
QGNH01001250.1_25	QGNH01001250.1	QGNH01001250.1	25	30522	31562	1	E			YP_009015338.1	YP_009015338.1 major head protein [Bacillus phage G]	False	0.54	300.0	2.508e-89													VOG04117	sp|P19693|CAPSA_BPT3 Major capsid protein; XrXs	Xs;Xr	0	False	V
QGNH01001250.1_26	QGNH01001250.1	QGNH01001250.1	26	31812	32366	1	E																								0	False	
QGNH01001250.1_27	QGNH01001250.1	QGNH01001250.1	27	32618	33967	1	C	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	YP_010510363.1	YP_010510363.1 Reverse transcriptase [uncultured phage cr23_1]	False	0.224	76.0	3.92e-13								Reverse transcriptase (RNA-dependent DNA polymerase) [PF00078.30]					VOG04393	sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog; XhXr	Xh;Xr	0	False	V
QGNH01001250.1_28	QGNH01001250.1	QGNH01001250.1	28	34026	35687	1	E																								0	False	
QGNH01001250.1_29	QGNH01001250.1	QGNH01001250.1	29	35887	36339	1	E																								0	False	
QGNH01001250.1_30	QGNH01001250.1	QGNH01001250.1	30	36332	37414	1	E																								0	False	
QGNH01001250.1_31	QGNH01001250.1	QGNH01001250.1	31	37417	37641	1	E																								0	False	
QGNH01001250.1_32	QGNH01001250.1	QGNH01001250.1	32	37662	38183	1	E																								0	False	
QGNH01001250.1_33	QGNH01001250.1	QGNH01001250.1	33	38222	38983	1	E																								0	False	
QGNH01001250.1_34	QGNH01001250.1	QGNH01001250.1	34	39000	39896	1	D			YP_004324308.1	YP_004324308.1 putative transferase [Synechococcus phage S-SSM7]	False	0.266	62.0	3.681e-09								Glycosyltransferase family 10 (fucosyltransferase) C-term [PF00852.22]	GT10	GT10 galactoside alpha-1,3/1,4-L-fucosyltransferase (EC 2.4.1.65); galactoside alpha-1,3-L-fucosyltransferase (EC 2.4.1.152); glycoprotein alpha-1,3-L-fucosyltransferase (EC 2.4.1.214)	2.4.1.152,2.4.1.214,2.4.1.65	GT10.hmm	VOG03726	REFSEQ putative transferase; Xu	Xu	0	False	
QGNH01001250.1_35	QGNH01001250.1	QGNH01001250.1	35	40036	40245	1	D																Bacterial DNA-binding protein [PF00216.24]								0	False	
QGNH01001250.1_36	QGNH01001250.1	QGNH01001250.1	36	40410	40961	1	E																								0	False	
QGNH01001250.1_37	QGNH01001250.1	QGNH01001250.1	37	41008	41790	1	E																					VOG01525	sp|O64245|VG54_BPMD2 Gene 54 protein; Xu	Xu	0	False	
QGNH01001250.1_38	QGNH01001250.1	QGNH01001250.1	38	41799	42380	1	E			YP_009361592.1	YP_009361592.1 endonuclease VII [Pacmanvirus A23]	False	0.361	126.0	7.231000000000001e-32													VOG02202	sp|Q5UPT5|YL246_MIMIV Uncharacterized protein L246; Xu	Xu	0	False	
QGNH01001250.1_39	QGNH01001250.1	QGNH01001250.1	39	42443	42898	1	E																								0	False	
QGNH01001250.1_40	QGNH01001250.1	QGNH01001250.1	40	42856	43152	1	E																								0	False	
QGNH01001250.1_41	QGNH01001250.1	QGNH01001250.1	41	43175	43798	1	E																								0	False	
QGNH01001250.1_42	QGNH01001250.1	QGNH01001250.1	42	43808	44191	1	E																								0	False	
QGNH01001250.1_43	QGNH01001250.1	QGNH01001250.1	43	44249	45388	1	E																								0	False	
QGNH01001250.1_44	QGNH01001250.1	QGNH01001250.1	44	45567	45800	1	E																								0	False	
QGNH01001250.1_45	QGNH01001250.1	QGNH01001250.1	45	45854	46675	1	E																								0	False	
QGNH01001250.1_46	QGNH01001250.1	QGNH01001250.1	46	46713	47585	1	E																								0	False	
QGNH01001250.1_47	QGNH01001250.1	QGNH01001250.1	47	47608	48312	1	E																								0	False	
QGNH01001250.1_48	QGNH01001250.1	QGNH01001250.1	48	48282	48770	1	E																								0	False	
QGNH01001250.1_49	QGNH01001250.1	QGNH01001250.1	49	48787	49527	1	E																								0	False	
QGNH01001250.1_50	QGNH01001250.1	QGNH01001250.1	50	49848	51371	1	E			YP_009283092.1	YP_009283092.1 homing endonuclease [Bacillus phage AR9]	False	0.277	179.0	4.51e-46													VOG00102	REFSEQ homing endonuclease; Xu	Xu	0	False	
QGNH01001250.1_51	QGNH01001250.1	QGNH01001250.1	51	51395	51538	1	E																								0	False	
QGNH01001250.1_52	QGNH01001250.1	QGNH01001250.1	52	51566	52252	1	E																								0	False	
QGNH01001250.1_53	QGNH01001250.1	QGNH01001250.1	53	52252	52494	1	E																								0	False	
QGNH01001250.1_54	QGNH01001250.1	QGNH01001250.1	54	52491	53150	1	E			YP_010652110.1	YP_010652110.1 hypothetical protein PP459_gp214 [Streptomyces phage Wakanda]	False	0.257	77.0	1.183e-14													VOG04073	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001250.1_55	QGNH01001250.1	QGNH01001250.1	55	53205	54008	1	D			YP_007354306.1	YP_007354306.1 peptidase [Acanthamoeba polyphaga moumouvirus]	False	0.486	246.0	6.717e-72	MER0031232	C01A	MER0031232 - xylellain (Pseudomonas syringae) [C01.128]#C01A#{peptidase unit: 8-253}~source EGH78540~	False	296.0	5.703e-89	0.612	Papain family cysteine protease [PF00112.26]					VOG04780	REFSEQ hypothetical protein; Xu	Xu	0	False	P
QGNH01001250.1_56	QGNH01001250.1	QGNH01001250.1	56	54011	55153	1	E																								0	False	
QGNH01001250.1_57	QGNH01001250.1	QGNH01001250.1	57	55188	55889	1	E																								0	False	
QGNH01001250.1_58	QGNH01001250.1	QGNH01001250.1	58	55908	56918	1	E																								0	False	
QGNH01001250.1_59	QGNH01001250.1	QGNH01001250.1	59	57055	57426	1	E																								0	False	
QGNH01001250.1_60	QGNH01001250.1	QGNH01001250.1	60	57443	57763	1	E																								0	False	
QGNH01001250.1_61	QGNH01001250.1	QGNH01001250.1	61	57765	58931	1	E			YP_009015478.1	YP_009015478.1 gp175 [Bacillus phage G]	False	0.26	74.0	1.458e-12																0	False	
QGNH01001250.1_62	QGNH01001250.1	QGNH01001250.1	62	58940	60628	1	E																								0	False	
QGNH01001250.1_63	QGNH01001250.1	QGNH01001250.1	63	60735	62093	1	E																								0	False	
QGNH01001250.1_64	QGNH01001250.1	QGNH01001250.1	64	62192	64210	1	E			YP_009015481.1	YP_009015481.1 tail sheath [Bacillus phage G]	False	0.253	82.0	1.027e-14													VOG01001	sp|P85225|VPN1_BPPHE Putative tail sheath protein; Xs	Xs	0	False	V
QGNH01001250.1_65	QGNH01001250.1	QGNH01001250.1	65	64231	64947	1	E																								0	False	
QGNH01001250.1_66	QGNH01001250.1	QGNH01001250.1	66	65024	65800	1	E																								0	False	
QGNH01001250.1_67	QGNH01001250.1	QGNH01001250.1	67	65809	66147	1	E																								0	False	
QGNH01001250.1_68	QGNH01001250.1	QGNH01001250.1	68	66157	68415	1	E																								0	False	
QGNH01001250.1_69	QGNH01001250.1	QGNH01001250.1	69	68420	69394	1	E																								0	False	
QGNH01001250.1_70	QGNH01001250.1	QGNH01001250.1	70	69391	69735	1	E																								0	False	
QGNH01001250.1_71	QGNH01001250.1	QGNH01001250.1	71	69769	74493	1	E																								0	False	
QGNH01001250.1_72	QGNH01001250.1	QGNH01001250.1	72	74496	76976	1	E																								0	False	
QGNH01001250.1_73	QGNH01001250.1	QGNH01001250.1	73	76980	78578	1	E																								0	False	
QGNH01001250.1_74	QGNH01001250.1	QGNH01001250.1	74	78588	79766	1	E																								0	False	
QGNH01001250.1_75	QGNH01001250.1	QGNH01001250.1	75	79766	80194	1	E																								0	False	F
QGNH01001250.1_76	QGNH01001250.1	QGNH01001250.1	76	80206	83937	1	D			YP_009015491.1	YP_009015491.1 baseplate wedge subunit [Bacillus phage G]	False	0.222	90.0	1.377e-16								Baseplate J-like protein [PF04865.17]					VOG00521	sp|P51767|BPJ_BPP2 Baseplate protein J; XhXs	Xs;Xh	0	False	VF
QGNH01001250.1_77	QGNH01001250.1	QGNH01001250.1	77	83984	84895	1	E																								0	False	F
