KO-ID	Name	PC1	PC2	PC3	PC4	PC5
K12972	 ghrA; glyoxylate/hydroxypyruvate reductase	-0.0	-0.0	0.0	-0.0	0.0
K07678	 barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA	-0.03169948424481413	0.0044964078235962875	0.0004625105780886786	-0.00287334699474211	0.0007269099865648003
K11527	 K11527; two-component system, sensor histidine kinase and response regulator	-0.03169948424481413	0.0044964078235962875	0.0004625105780886786	-0.00287334699474211	0.0007269099865648003
K02478	 K02478; two-component system, LytTR family, sensor kinase	-0.0	-0.0	0.0	-0.0	0.0
K01768	 E4.6.1.1; adenylate cyclase	-0.02034035602276606	-0.04454728551857308	0.005388967238578591	-0.006253615416924957	-0.0006557126800399689
K00758	 deoA, TYMP; thymidine phosphorylase	-0.0	-0.0	0.0	-0.0	0.0
K01955	 carB, CPA2; carbamoyl-phosphate synthase large subunit	-0.03169948424481413	0.0044964078235962875	0.00046251057808867867	-0.0028733469947421096	-0.0007958952181183576
K13598	 ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY	-0.03169948424481413	0.0044964078235962875	0.00046251057808867867	-0.0028733469947421096	-0.0007958952181183576
K07718	 yesM; two-component system, sensor histidine kinase YesM	-0.03169948424481412	0.0044964078235962875	0.00046251057808867867	-0.002873346994742109	-0.0007958952181183645
K07638	 envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ	-0.0	-0.0	0.0	-0.0	0.0
K07704	 lytS; two-component system, LytTR family, sensor histidine kinase LytS	-0.0	-0.0	0.0	-0.0	0.0
K07709	 zraS, hydH; two-component system, NtrC family, sensor histidine kinase HydH	-0.03169948424481413	0.0044964078235962875	0.0004625105780886786	-0.00287334699474211	0.0007269099865648003
K02844	 waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase	-0.0	-0.0	0.0	-0.0	0.0
K07644	 cusS, copS, silS; two-component system, OmpR family, heavy metal sensor histidine kinase CusS	-0.03169948424481413	0.0044964078235962875	0.00046251057808867867	-0.0028733469947421096	-0.0007958952181183576
K06861	 lptB; lipopolysaccharide export system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K00130	 betB, gbsA; betaine-aldehyde dehydrogenase	-0.0	-0.0	0.0	-0.0	0.0
K07646	 kdpD; two-component system, OmpR family, sensor histidine kinase KdpD	-0.015162776519662058	-0.05095979735075396	0.005923005782413059	-0.006312207400206088	0.00032928580721699937
K02486	 K02486; two-component system, sensor kinase	-0.03169948424481413	0.0044964078235962875	0.00046251057808867867	-0.0028733469947421096	-0.0007958952181183576
K07677	 rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC	-0.03169948424481412	0.0044964078235962875	0.00046251057808867867	-0.002873346994742109	-0.0007958952181183645
K07710	 atoS; two-component system, NtrC family, sensor histidine kinase AtoS	-0.03169948424481412	0.0044964078235962875	0.00046251057808867867	-0.002873346994742109	-0.0007958952181183645
K00480	 E1.14.13.1; salicylate hydroxylase	-0.0	-0.0	0.0	-0.0	0.0
K02554	 mhpD; 2-keto-4-pentenoate hydratase	-0.0	-0.0	0.0	-0.0	0.0
K00688	 PYG, glgP; glycogen phosphorylase	-0.0	-0.0	0.0	-0.0	0.0
K00971	 manC, cpsB; mannose-1-phosphate guanylyltransferase	-0.0	-0.0	0.0	-0.0	0.0
K01809	 manA, MPI; mannose-6-phosphate isomerase	-0.018351892795269678	-0.03324269380275037	-0.035063425358920944	-0.1098862295766893	-0.0003810499395596537
K00873	 PK, pyk; pyruvate kinase	-0.03169948424481413	0.0044964078235962875	0.00046251057808867867	-0.0028733469947421096	-0.0007958952181183576
K01895	 ACSS1_2, acs; acetyl-CoA synthetase	-0.0	-0.0	0.0	-0.0	0.0
K02000	 proV; glycine betaine/proline transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K00529	 hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component	-0.030936779342950405	-0.013315297502494942	0.002351973566456663	-0.004450147130427914	-0.0010823753828875442
K13788	 pta; phosphate acetyltransferase	-0.0	-0.0	0.0	-0.0	0.0
K07651	 resE; two-component system, OmpR family, sensor histidine kinase ResE	-0.03169948424481412	0.0044964078235962875	0.00046251057808867867	-0.002873346994742109	-0.0007958952181183645
K07652	 vicK; two-component system, OmpR family, sensor histidine kinase VicK	-0.03169948424481413	0.0044964078235962875	0.0004625105780886786	-0.00287334699474211	0.0007269099865648003
K13587	 cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA	-0.03169948424481412	0.0044964078235962875	0.00046251057808867867	-0.002873346994742109	-0.0007958952181183645
K11594	 DDX3X, bel; ATP-dependent RNA helicase DDX3X	-0.03169948424481413	0.0044964078235962875	0.00046251057808867867	-0.0028733469947421096	-0.0007958952181183576
K12835	 DDX42, SF3B125; ATP-dependent RNA helicase DDX42	-0.03169948424481413	0.0044964078235962875	0.00046251057808867867	-0.0028733469947421096	-0.0007958952181183576
K12858	 DDX23, PRP28; ATP-dependent RNA helicase DDX23/PRP28	-0.03169948424481412	0.0044964078235962875	0.00046251057808867867	-0.002873346994742109	-0.0007958952181183645
K12811	 DDX46, PRP5; ATP-dependent RNA helicase DDX46/PRP5	-0.03169948424481412	0.0044964078235962875	0.00046251057808867867	-0.002873346994742109	-0.0007958952181183645
K13982	 DDX4, VASA; probable ATP-dependent RNA helicase DDX4	-0.03169948424481412	0.0044964078235962875	0.00046251057808867867	-0.002873346994742109	-0.0007958952181183645
K13116	 DDX41, ABS; ATP-dependent RNA helicase DDX41	-0.03169948424481412	0.0044964078235962875	0.00046251057808867867	-0.002873346994742109	-0.0007958952181183645
K01711	 gmd, GMDS; GDPmannose 4,6-dehydratase	-0.0	-0.0	0.0	-0.0	0.0
K01571	 oadA; oxaloacetate decarboxylase (Na+ extruding) subunit alpha	-0.0	-0.0	0.0	-0.0	0.0
K01960	 pycB; pyruvate carboxylase subunit B	-0.03169948424481413	0.0044964078235962875	0.00046251057808867867	-0.0028733469947421096	-0.0007958952181183576
K02489	 hk1; two-component system, glycerol uptake and utilization sensor kinase	-0.03169948424481412	0.0044964078235962875	0.00046251057808867867	-0.002873346994742109	-0.0007958952181183645
K05366	 mrcA; penicillin-binding protein 1A	-0.0	-0.0	0.0	-0.0	0.0
K01007	 pps, ppsA; pyruvate, water dikinase	-0.03169948424481412	0.0044964078235962875	0.00046251057808867867	-0.002873346994742109	-0.0007958952181183645
K02363	 entE, dhbE, vibE, mxcE; 2,3-dihydroxybenzoate-AMP ligase	-0.0	-0.0	0.0	-0.0	0.0
K01784	 galE, GALE; UDP-glucose 4-epimerase	-0.0	-0.0	0.0	-0.0	0.0
K00928	 lysC; aspartate kinase	-0.0	-0.0	0.0	-0.0	0.0
K09697	 natA; sodium transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K11154	 RDH16; retinol dehydrogenase 16	-0.0	-0.0	0.0	-0.0	0.0
K00135	 gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase	-0.0	-0.0	0.0	-0.0	0.0
K00966	 GMPP; mannose-1-phosphate guanylyltransferase	0.006903192699652343	-0.03242302582048258	0.003942951199486382	-0.19708169031840958	-0.0006699853773518677
K02052	 ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K00362	 nirB; nitrite reductase (NADH) large subunit	-0.02294684993394665	-0.040109697693794966	0.004990284162851637	-0.006111678091955675	0.0009229194640098413
K02798	 cmtB; mannitol PTS system EIIA component	-0.010719743983400995	0.05463109896517701	-0.005545367476760744	0.003966129403180203	-0.001552660155683196
K01995	 livG; branched-chain amino acid transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K02017	 modC; molybdate transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K00845	 glk; glucokinase	-0.0	-0.0	0.0	-0.0	0.0
K05816	 ugpC; sn-glycerol 3-phosphate transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K02341	 holB; DNA polymerase III subunit delta'	-0.0	-0.0	0.0	-0.0	0.0
K01740	 metY; O-acetylhomoserine (thiol)-lyase	-0.0	-0.0	0.0	-0.0	0.0
K09810	 lolD; lipoprotein-releasing system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K02806	 ptsN; nitrogen PTS system EIIA component	-0.0	-0.0	0.0	-0.0	0.0
K02480	 K02480; two-component system, NarL family, sensor kinase	-0.03169948424481412	0.0044964078235962875	0.00046251057808867883	-0.00287334699474211	-2.277872958691586e-05
K00712	 tagE; poly(glycerol-phosphate) alpha-glucosyltransferase	-0.0	-0.0	0.0	-0.0	0.0
K02769	 fruAb; fructose PTS system EIIB component	-0.022019436326224388	0.02824474018057509	0.0497933071829397	0.0013605219647709421	-0.0008709822043127601
K02770	 fruA; fructose PTS system EIIBC or EIIC component	-0.01809562847602872	0.03164836705487168	0.05753494972834661	0.0022453059870011735	2.989526202020342e-05
K11202	 fryB; fructose-like PTS system EIIB component	-0.01809562847602872	0.03164836705487168	0.0575349497283466	0.0022453059870011704	-0.0005323712750935811
K00721	 DPM1; dolichol-phosphate mannosyltransferase	-0.0	-0.0	0.0	-0.0	0.0
K12990	 rfbF, rhlC; rhamnosyltransferase	-0.0	-0.0	0.0	-0.0	0.0
K02821	 ulaC, sgaA; ascorbate PTS system EIIA or EIIAB component	-0.017488760050157256	0.013775363529626727	-0.06741336182459527	0.08528034071817236	-0.0004475639784511382
K00847	 E2.7.1.4, scrK; fructokinase	-0.0	-0.0	0.0	-0.0	0.0
K01739	 metB; cystathionine gamma-synthase	-0.0	-0.0	0.0	-0.0	0.0
K00835	 avtA; valine--pyruvate aminotransferase	-0.0	-0.0	0.0	-0.0	0.0
K07636	 phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR	-0.03169948424481413	0.0044964078235962875	0.00046251057808867867	-0.0028733469947421096	-0.0007958952181183576
K01588	 purE; 5-(carboxyamino)imidazole ribonucleotide mutase	-0.0	-0.0	0.0	-0.0	0.0
K00001	 E1.1.1.1, adh; alcohol dehydrogenase	-0.03167747021835972	0.00020543787730801355	-0.007981947960681508	-0.003444245269450892	-0.0012930303627297938
K00326	 E1.6.2.2; cytochrome-b5 reductase	-0.0	-0.0	0.0	-0.0	0.0
K03885	 ndh; NADH:ubiquinone reductase (H+-translocating)	-0.03169948424481413	0.0044964078235962875	0.00046251057808867867	-0.0028733469947421096	-0.0007958952181183576
K01965	 PCCA, pccA; propionyl-CoA carboxylase alpha chain	-0.0	-0.0	0.0	-0.0	0.0
K01621	 xfp, xpk; xylulose-5-phosphate/fructose-6-phosphate phosphoketolase	0.010719743983400995	-0.05463109896517701	0.005545367476760744	-0.003966129403180203	0.001552660155683196
K00294	 E1.2.1.88; 1-pyrroline-5-carboxylate dehydrogenase	-0.0	-0.0	0.0	-0.0	0.0
K00318	 PRODH, fadM, putB; proline dehydrogenase	-0.03169948424481413	0.0044964078235962875	0.00046251057808867867	-0.0028733469947421096	-0.0007958952181183576
K13821	 putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase	-0.0	-0.0	0.0	-0.0	0.0
K02018	 modB; molybdate transport system permease protein	-0.0	-0.0	0.0	-0.0	0.0
K02003	 ABC.CD.A; putative ABC transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K00817	 hisC; histidinol-phosphate aminotransferase	-0.0	-0.0	0.0	-0.0	0.0
K00252	 GCDH, gcdH; glutaryl-CoA dehydrogenase	-0.0	-0.0	0.0	-0.0	0.0
K03843	 ALG2; alpha-1,3/alpha-1,6-mannosyltransferase	-0.0	-0.0	0.0	-0.0	0.0
K07708	 glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL	-0.03169948424481412	0.0044964078235962875	0.00046251057808867867	-0.002873346994742109	-0.0007958952181183645
K07639	 rstB; two-component system, OmpR family, sensor histidine kinase RstB	-0.03169948424481412	0.0044964078235962875	0.00046251057808867867	-0.002873346994742109	-0.0007958952181183645
K05712	 mhpA; 3-(3-hydroxy-phenyl)propionate hydroxylase	-0.0	-0.0	0.0	-0.0	0.0
K08484	 ptsP; phosphotransferase system, enzyme I, PtsP	-0.0	-0.0	0.0	-0.0	0.0
K11201	 frvA; fructose-like PTS system EIIA component	-0.018095628476028715	0.03164836705487168	0.0575349497283466	0.0022453059870011635	0.0005921617991339758
K00698	 CHS1; chitin synthase	-0.0	-0.0	0.0	-0.0	0.0
K12997	 rgpB; rhamnosyltransferase	-0.0	-0.0	0.0	-0.0	0.0
K02028	 ABC.PA.A; polar amino acid transport system ATP-binding protein	-0.03169948424481413	0.0044964078235962875	0.00046251057808867867	-0.0028733469947421096	-0.0007958952181183576
K07676	 rcsD; two-component system, NarL family, sensor histidine kinase RcsD	-0.0	-0.0	0.0	-0.0	0.0
K07640	 cpxA; two-component system, OmpR family, sensor histidine kinase CpxA	-0.03169948424481412	0.0044964078235962875	0.00046251057808867867	-0.002873346994742109	-0.0007958952181183645
K00240	 sdhB, frdB; succinate dehydrogenase / fumarate reductase, iron-sulfur subunit	0.02294684993394665	0.040109697693794966	-0.004990284162851637	0.006111678091955675	-0.0009229194640098413
K00245	 frdB; fumarate reductase iron-sulfur subunit	0.029931029914672818	0.019506202208878047	-0.0029866186810585493	0.004921300919734181	-0.0003692468798713904
K11633	 yxdK; two-component system, OmpR family, sensor histidine kinase YxdK	-0.0	-0.0	0.0	-0.0	0.0
K02535	 lpxC; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	-0.0	-0.0	0.0	-0.0	0.0
K07649	 tctE; two-component system, OmpR family, sensor histidine kinase TctE	-0.0	-0.0	0.0	-0.0	0.0
K10111	 malK, mtlK, thuK; multiple sugar transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K00749	 E2.4.1.183; alpha-1,3-glucan synthase	-0.0	-0.0	0.0	-0.0	0.0
K11356	 cikA; two-component system, sensor histidine kinase and response regulator	-0.0	-0.0	0.0	-0.0	0.0
K10125	 dctB; two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB	-0.03169948424481412	0.0044964078235962875	0.00046251057808867867	-0.002873346994742109	-0.0007958952181183645
K00024	 mdh; malate dehydrogenase	0.009033576704322558	0.028147983037714274	-0.07725729498270985	0.0021075696535358254	-0.0004344382251315578
K01990	 ABC-2.A; ABC-2 type transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K01992	 ABC-2.P; ABC-2 type transport system permease protein	-0.0	-0.0	0.0	-0.0	0.0
K02800	 mtlA, cmtA; mannitol PTS system EIICBA or EIICB component	-0.010719743983400996	0.05463109896517702	-0.005545367476760751	0.003966129403180222	-0.001458949066164224
K07698	 kinC; two-component system, sporulation sensor kinase C	-0.0	-0.0	0.0	-0.0	0.0
K10942	 flrB, fleS, flaL; two-component system, sensor histidine kinase FlrB	-0.0	-0.0	0.0	-0.0	0.0
K00383	 GSR, gor; glutathione reductase (NADPH)	-0.0	-0.0	0.0	-0.0	0.0
K00031	 IDH1, IDH2, icd; isocitrate dehydrogenase	-0.0	-0.0	0.0	-0.0	0.0
K07647	 torS; two-component system, OmpR family, sensor histidine kinase TorS	-0.0	-0.0	0.0	-0.0	0.0
K12984	 waaE, kdtX; (heptosyl)LPS beta-1,4-glucosyltransferase	-0.0	-0.0	0.0	-0.0	0.0
K04072	 adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase	-0.0	-0.0	0.0	-0.0	0.0
K00925	 ackA; acetate kinase	0.010719743983400995	-0.05463109896517701	0.005545367476760744	-0.003966129403180203	0.001552660155683196
K07653	 mprB; two-component system, OmpR family, sensor histidine kinase MprB	-0.03169948424481412	0.0044964078235962875	0.00046251057808867867	-0.002873346994742109	-0.0007958952181183645
K07654	 mtrB; two-component system, OmpR family, sensor histidine kinase MtrB	-0.03169948424481412	0.0044964078235962875	0.00046251057808867867	-0.002873346994742109	-0.0007958952181183645
K07641	 creC; two-component system, OmpR family, sensor histidine kinase CreC	-0.03169948424481412	0.0044964078235962875	0.00046251057808867867	-0.002873346994742109	-0.0007958952181183645
K07711	 glrK, qseE; two-component system, NtrC family, sensor histidine kinase GlrK	-0.0	-0.0	0.0	-0.0	0.0
K01762	 ACS; 1-aminocyclopropane-1-carboxylate synthase	-0.0	-0.0	0.0	-0.0	0.0
K02536	 lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	-0.02487516882216158	-0.03002188408298527	-0.03245357773501322	-0.006086649120218625	0.00014610685093238238
K00696	 E2.4.1.14; sucrose-phosphate synthase	-0.0	-0.0	0.0	-0.0	0.0
K01958	 PC, pyc; pyruvate carboxylase	-0.03169948424481413	0.0044964078235962875	0.00046251057808867867	-0.0028733469947421096	-0.0007958952181183576
K10441	 rbsA; ribose transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K03820	 lnt; apolipoprotein N-acyltransferase	0.010719743983400995	-0.05463109896517701	0.005545367476760744	-0.003966129403180203	0.001552660155683196
K03431	 glmM; phosphoglucosamine mutase	-0.0	-0.0	0.0	-0.0	0.0
K01044	 CES1; carboxylesterase 1	-0.027182695892652847	0.01857039934245342	-0.038166136913266244	-0.0018195621679741934	-0.00013457286644385355
K01760	 metC; cysteine-S-conjugate beta-lyase	-0.0	-0.0	0.0	-0.0	0.0
K07679	 evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS	-0.03169948424481413	0.0044964078235962875	0.0004625105780886786	-0.00287334699474211	0.0007269099865648003
K00278	 nadB; L-aspartate oxidase	-0.0	-0.0	0.0	-0.0	0.0
K00058	 serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase	-0.0	-0.0	0.0	-0.0	0.0
K00812	 aspB; aspartate aminotransferase	-0.0	-0.0	0.0	-0.0	0.0
K00703	 glgA; starch synthase	-0.0	-0.0	0.0	-0.0	0.0
K01968	 E6.4.1.4A; 3-methylcrotonyl-CoA carboxylase alpha subunit	-0.0	-0.0	0.0	-0.0	0.0
K07673	 narX; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX	-0.03169948424481413	0.0044964078235962875	0.0004625105780886786	-0.00287334699474211	0.0007269099865648003
K05396	 dcyD; D-cysteine desulfhydrase	-0.015162776519662056	-0.050959797350753955	0.005923005782413059	-0.006312207400206091	-0.0012638027146053806
K08475	 pgtB; two-component system, NtrC family, phosphoglycerate transport system sensor histidine kinase PgtB	-0.0	-0.0	0.0	-0.0	0.0
K09903	 pyrH; uridylate kinase	-0.0	-0.0	0.0	-0.0	0.0
K00012	 UGDH, ugd; UDPglucose 6-dehydrogenase	-0.0	-0.0	0.0	-0.0	0.0
K01948	 CPS1; carbamoyl-phosphate synthase (ammonia)	-0.0	-0.0	0.0	-0.0	0.0
K00129	 ALDH3; aldehyde dehydrogenase (NAD(P)+)	-0.0	-0.0	0.0	-0.0	0.0
K14489	 AHK2_3_4; arabidopsis histidine kinase 2/3/4 (cytokinin receptor)	-0.0	-0.0	0.0	-0.0	0.0
K02491	 kinA; two-component system, sporulation sensor kinase A	-0.03169948424481412	0.0044964078235962875	0.00046251057808867867	-0.002873346994742109	-0.0007958952181183645
K01937	 pyrG, CTPS; CTP synthase	-0.0	-0.0	0.0	-0.0	0.0
K00253	 IVD, ivd; isovaleryl-CoA dehydrogenase	-0.0	-0.0	0.0	-0.0	0.0
K01576	 mdlC; benzoylformate decarboxylase	-0.0	-0.0	0.0	-0.0	0.0
K07680	 comP; two-component system, NarL family, sensor histidine kinase ComP	-0.03169948424481413	0.0044964078235962875	0.00046251057808867867	-0.0028733469947421096	-0.0007958952181183576
K10206	 E2.6.1.83; LL-diaminopimelate aminotransferase	-0.0	-0.0	0.0	-0.0	0.0
K09820	 ABC.MN.A; manganese/iron transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K00625	 E2.3.1.8, pta; phosphate acetyltransferase	-0.0	-0.0	0.0	-0.0	0.0
K07655	 prrB; two-component system, OmpR family, sensor histidine kinase PrrB	-0.03169948424481413	0.0044964078235962875	0.00046251057808867867	-0.0028733469947421096	-0.0007958952181183576
K02035	 ABC.PE.S; peptide/nickel transport system substrate-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K01754	 E4.3.1.19, ilvA, tdcB; threonine dehydratase	-0.0	-0.0	0.0	-0.0	0.0
K13237	 DECR2, SPS19; 2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], peroxisomal	-0.0	-0.0	0.0	-0.0	0.0
K04103	 ipdC; indolepyruvate decarboxylase	0.010719743983400996	-0.05463109896517702	0.005545367476760751	-0.003966129403180222	0.001458949066164224
K03778	 ldhA; D-lactate dehydrogenase	-0.0	-0.0	0.0	-0.0	0.0
K07697	 kinB; two-component system, sporulation sensor kinase B	-0.0	-0.0	0.0	-0.0	0.0
K03388	 hdrA2; heterodisulfide reductase subunit A2	-0.01969719109609775	-0.04132364311563391	0.004724986367719156	0.08122293457301734	8.651665343905409e-06
K00567	 ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase	-0.03106925456282959	0.009454104745406164	-0.012773597322938273	-0.002595204451659822	-0.0018064101253895785
K13896	 yejF; microcin C transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K09693	 tagH; teichoic acid transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K00020	 HIBADH, mmsB; 3-hydroxyisobutyrate dehydrogenase	-0.0	-0.0	0.0	-0.0	0.0
K13040	 ttrS; two-component system, LuxR family, sensor histidine kinase TtrS	-0.0	-0.0	0.0	-0.0	0.0
K01941	 E6.3.4.6; urea carboxylase	-0.03169948424481413	0.0044964078235962875	0.00046251057808867867	-0.0028733469947421096	-0.0007958952181183576
K13668	 pimB; phosphatidyl-myo-inositol dimannoside synthase	-0.0	-0.0	0.0	-0.0	0.0
