	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000137.1_46	QGNH01000137.1	QGNH01000137.1	46	33656	34462	-1	E			YP_009966439.1	YP_009966439.1 hypothetical protein FDJ40_gp04 [Pseudomonas phage vB_PaeS_PAO1_Ab19]	False	0.376	136.0	2.8770000000000003e-34													VOG09698	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000137.1_47	QGNH01000137.1	QGNH01000137.1	47	34465	35133	-1	E			YP_009793857.1	YP_009793857.1 hypothetical protein HOS29_gp03 [Bordetella phage CN1]	False	0.35	96.0	5.01e-21													VOG01422	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000137.1_48	QGNH01000137.1	QGNH01000137.1	48	35087	35440	-1	E																					VOG12703	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000137.1_49	QGNH01000137.1	QGNH01000137.1	49	35445	35846	-1	E																					VOG12128	REFSEQ DNA helicase; Xu	Xu	0	False	
QGNH01000137.1_50	QGNH01000137.1	QGNH01000137.1	50	35839	36057	-1	E																								0	False	
QGNH01000137.1_51	QGNH01000137.1	QGNH01000137.1	51	36036	38930	-1	D			YP_010720001.1	YP_010720001.1 DNA polymerase A [Stenotrophomonas phage vB_SM_ytsc_ply2008005c]	False	0.236	282.0	2.739e-76	MER0180176	N11	MER0180176 - family N11 unassigned peptide lyases (Hydrogenivirga sp. 128-5-R1-1) [N11.UPW]#N11#{peptidase unit: 20-370}~source EDP73861~	False	106.0	1.623e-21	0.236	DNA polymerase family A [PF00476.23]; 3'-5' exonuclease [PF01612.23]					VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xh;Xr	0	False	VPF
QGNH01000137.1_52	QGNH01000137.1	QGNH01000137.1	52	38927	39397	-1	D			YP_009778145.1	YP_009778145.1 dCMP_deaminase [uncultured phage_MedDCM-OCT-S28-C10]	False	0.622	141.0	7.803e-38								Cytidine and deoxycytidylate deaminase zinc-binding region [PF00383.26]					VOG01436	sp|O22000|DCTD_BPMD2 Deoxycytidylate deaminase; Xr	Xr	0	False	VF
QGNH01000137.1_53	QGNH01000137.1	QGNH01000137.1	53	39415	40071	-1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]	YP_001542648.1	YP_001542648.1 thymidylate synthase [Acidianus rod-shaped virus 1]	False	0.322	93.0	3.877e-20								Thymidylate synthase complementing protein [PF02511.18]								0	False	F
QGNH01000137.1_54	QGNH01000137.1	QGNH01000137.1	54	40055	40240	-1	E																								1	False	F
QGNH01000137.1_55	QGNH01000137.1	QGNH01000137.1	55	40259	41263	-1	E			YP_010678488.1	YP_010678488.1 thymidylate kinase [Stenotrophomonas phage vB_SmaS-AXL_3]	False	0.237	96.0	4.7310000000000005e-20													VOG00228	sp|O31896|YORR_BACSU SPbeta prophage-derived uncharacterized protein YorR; Xu	Xu	0	False	F
QGNH01000137.1_56	QGNH01000137.1	QGNH01000137.1	56	41245	41475	-1	E																								0	False	F
