	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000470.1_23	QGNH01000470.1	QGNH01000470.1	23	17401	18159	1	C	K07741	anti-repressor protein	YP_004301306.1	YP_004301306.1 anti-repressor [Brochothrix phage NF5]	False	0.604	290.0	1.816e-87								Phage antirepressor protein KilAC domain [PF03374.17]; BRO family, N-terminal domain [PF02498.20]					VOG03932	REFSEQ anti-repressor Ant; Xu	Xu	0	False	
QGNH01000470.1_24	QGNH01000470.1	QGNH01000470.1	24	18160	18480	1	E																								0	False	
QGNH01000470.1_25	QGNH01000470.1	QGNH01000470.1	25	18515	18628	1	E																								0	False	
QGNH01000470.1_26	QGNH01000470.1	QGNH01000470.1	26	18715	19071	1	E																								0	False	
QGNH01000470.1_27	QGNH01000470.1	QGNH01000470.1	27	19049	19540	1	D			YP_009797235.1	YP_009797235.1 Mu Gam-like end protection [Faecalibacterium phage FP_Lagaffe]	False	0.31	73.0	3.964e-14								Bacteriophage Mu Gam like protein [PF07352.15]					VOG02333	sp|P06023|GAM_BPMU Putative DNA ends protecting protein gam; XhXp	Xp;Xh	0	False	
QGNH01000470.1_28	QGNH01000470.1	QGNH01000470.1	28	19537	19713	1	E																								0	False	
QGNH01000470.1_29	QGNH01000470.1	QGNH01000470.1	29	19715	20332	1	D			NP_076648.1	NP_076648.1 Erf-like ssDNA annealing protein [Lactococcus phage bIL286]	False	0.482	139.0	5e-36								Rad52/22 family double-strand break repair protein [PF04098.18]					VOG07476	REFSEQ Erf-like ssDNA annealing protein; Xu	Xu	0	False	
QGNH01000470.1_30	QGNH01000470.1	QGNH01000470.1	30	20333	20452	1	E																								0	False	
QGNH01000470.1_31	QGNH01000470.1	QGNH01000470.1	31	20506	20601	1	E																								0	False	
QGNH01000470.1_32	QGNH01000470.1	QGNH01000470.1	32	20664	20858	1	E																								0	False	
QGNH01000470.1_33	QGNH01000470.1	QGNH01000470.1	33	20930	21502	1	D			YP_009221663.1	YP_009221663.1 spore protease [Clostridium phage phiCD211]	False	0.432	130.0	3.841e-33								Protein of unknown function (DUF1256) [PF06866.14]					VOG28413	REFSEQ spore protease; Xu	Xu	0	False	
QGNH01000470.1_34	QGNH01000470.1	QGNH01000470.1	34	21576	21743	1	E																								0	False	
QGNH01000470.1_35	QGNH01000470.1	QGNH01000470.1	35	21740	21919	1	E																								0	False	
QGNH01000470.1_36	QGNH01000470.1	QGNH01000470.1	36	21919	22221	1	E																					VOG13301	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000470.1_37	QGNH01000470.1	QGNH01000470.1	37	22218	22379	1	E																								0	False	
QGNH01000470.1_38	QGNH01000470.1	QGNH01000470.1	38	22381	22734	1	E																								0	False	
QGNH01000470.1_39	QGNH01000470.1	QGNH01000470.1	39	22727	23131	1	C	K03111	single-strand DNA-binding protein	YP_009908918.1	YP_009908918.1 single strand DNA binding protein [Enterococcus phage vB_EfaP_Efmus3]	False	0.492	103.0	8.131e-25								Single-strand binding protein family [PF00436.28]					VOG00906	sp|O21902|SSB_BPLSK SSB protein; Xh	Xh	0	False	
QGNH01000470.1_40	QGNH01000470.1	QGNH01000470.1	40	23338	23523	1	E																								0	False	
QGNH01000470.1_41	QGNH01000470.1	QGNH01000470.1	41	23568	23723	1	E																								0	False	
QGNH01000470.1_42	QGNH01000470.1	QGNH01000470.1	42	23761	24603	1	D			YP_009100949.1	YP_009100949.1 DNA methyltransferase [Idiomarinaceae phage 1N2-2]	False	0.497	232.0	6.667999999999999e-67								DNA methylase [PF01555.21]								0	False	
QGNH01000470.1_43	QGNH01000470.1	QGNH01000470.1	43	24652	24963	1	E																								0	False	
QGNH01000470.1_44	QGNH01000470.1	QGNH01000470.1	44	24992	25303	1	E																								0	False	
QGNH01000470.1_45	QGNH01000470.1	QGNH01000470.1	45	25357	25491	1	E																								0	False	
QGNH01000470.1_46	QGNH01000470.1	QGNH01000470.1	46	25545	25709	1	E																								0	False	
QGNH01000470.1_47	QGNH01000470.1	QGNH01000470.1	47	25775	26311	1	D			NP_690797.1	NP_690797.1 ERCC4-type nuclease [Bacillus phage phi105]	False	0.524	175.0	6.365e-49								ERCC4 domain [PF02732.18]					VOG08723	REFSEQ ERCC4-type nuclease; Xu	Xu	0	False	
QGNH01000470.1_48	QGNH01000470.1	QGNH01000470.1	48	26322	28637	1	C	K06919	putative DNA primase/helicase	YP_009829914.1	YP_009829914.1 DNA primase [Bacillus phage phi105]	False	0.416	326.0	2.312e-92								D5 N terminal like [PF08706.14]; Family of unknown function (DUF5906) [PF19263.2]; Poxvirus D5 protein-like [PF03288.19]					VOG00138	sp|Q5UQ22|YL207_MIMIV Putative helicase L207/L206; Xh	Xh	0	False	
QGNH01000470.1_49	QGNH01000470.1	QGNH01000470.1	49	28576	28854	1	E																								0	False	
QGNH01000470.1_50	QGNH01000470.1	QGNH01000470.1	50	28863	29063	1	E																								0	False	
QGNH01000470.1_51	QGNH01000470.1	QGNH01000470.1	51	29143	29448	1	D																Poxvirus D5 protein-like [PF03288.19]								0	False	
QGNH01000470.1_52	QGNH01000470.1	QGNH01000470.1	52	29881	30051	1	E																								0	False	
QGNH01000470.1_53	QGNH01000470.1	QGNH01000470.1	53	30065	30493	1	E																								0	False	
QGNH01000470.1_54	QGNH01000470.1	QGNH01000470.1	54	31092	31235	1	E																								0	False	
QGNH01000470.1_55	QGNH01000470.1	QGNH01000470.1	55	31367	31603	1	E																								0	False	
QGNH01000470.1_56	QGNH01000470.1	QGNH01000470.1	56	31666	32073	1	D			YP_007005016.1	YP_007005016.1 terminase small subunit [Clostridium phage phiCP13O]	False	0.325	66.0	3.162e-12								DNA-packaging protein gp3 [PF16677.8]								0	False	
QGNH01000470.1_57	QGNH01000470.1	QGNH01000470.1	57	32336	33589	1	C	K06909	phage terminase large subunit	YP_007237242.1	YP_007237242.1 terminase large subunit [Clostridium phage phi8074-B1]	True	0.557	424.0	7.405000000000002e-131								Phage terminase large subunit [PF04466.16]; Terminase RNAseH like domain [PF17288.5]; Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]					VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01000470.1_58	QGNH01000470.1	QGNH01000470.1	58	33602	35086	1	D			YP_007237243.1	YP_007237243.1 portal protein [Clostridium phage phi8074-B1]	False	0.238	113.0	9.422e-25								Phage portal protein, SPP1 Gp6-like [PF05133.17]					VOG00109	sp|Q05220|PORTL_BPML5 Portal protein; XpXrXs	Xp;Xr;Xs	0	False	VF
QGNH01000470.1_59	QGNH01000470.1	QGNH01000470.1	59	35086	35961	1	D			YP_009219405.1	YP_009219405.1 minor head protein (endogenous virus) [Clostridium phage phiCT9441A]	False	0.319	108.0	3.133e-24								Phage Mu protein F like protein [PF04233.17]								0	False	F
QGNH01000470.1_60	QGNH01000470.1	QGNH01000470.1	60	35977	36165	1	E																								0	False	F
QGNH01000470.1_61	QGNH01000470.1	QGNH01000470.1	61	36165	36908	1	D			YP_010114632.1	YP_010114632.1 structural protein [Flavobacterium phage vB_FspM_immuto_2-6A]	False	0.266	85.0	3.816e-17								Concanavalin A-like lectin/glucanases superfamily [PF13385.9]					VOG04272	REFSEQ minor tail protein; Xu	Xu	0	False	MKF
QGNH01000470.1_62	QGNH01000470.1	QGNH01000470.1	62	36993	37568	1	D			YP_008059861.1	YP_008059861.1 head scaffolding protein [Staphylococcus phage StauST398-3]	False	0.315	95.0	3.5720000000000004e-21								Domain of unknown function (DUF4355) [PF14265.9]								0	False	F
QGNH01000470.1_63	QGNH01000470.1	QGNH01000470.1	63	37616	38545	1	E			YP_529560.1	YP_529560.1 major head protein [Clostridium phage phi CD119]	False	0.453	252.0	2.366e-73													VOG00529	sp|P19727|CAPSB_BPT7 Minor capsid protein; XrXs	Xs;Xr	0	False	VF
QGNH01000470.1_64	QGNH01000470.1	QGNH01000470.1	64	38587	38745	1	E																								0	False	F
QGNH01000470.1_65	QGNH01000470.1	QGNH01000470.1	65	38775	39158	1	E																								0	False	F
QGNH01000470.1_66	QGNH01000470.1	QGNH01000470.1	66	39148	39429	1	E																								0	False	F
