	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000502.1_21	QGNH01000502.1	QGNH01000502.1	21	9371	9985	-1	E																								0	False	
QGNH01000502.1_22	QGNH01000502.1	QGNH01000502.1	22	10029	10655	-1	E																								0	False	
QGNH01000502.1_23	QGNH01000502.1	QGNH01000502.1	23	10652	11674	-1	E																								0	False	
QGNH01000502.1_24	QGNH01000502.1	QGNH01000502.1	24	11838	12095	-1	E																								0	False	
QGNH01000502.1_25	QGNH01000502.1	QGNH01000502.1	25	12092	12493	-1	D			YP_010656968.1	YP_010656968.1 hypothetical protein PP654_gp081 [Bacillus phage v_B-Bak10]	False	0.42	86.0	4.382e-19								YspA, cpYpsA-related SLOG family [PF10686.12]								0	False	
QGNH01000502.1_26	QGNH01000502.1	QGNH01000502.1	26	12490	12960	-1	D																Chaperonin 10 Kd subunit [PF00166.24]								0	False	
QGNH01000502.1_27	QGNH01000502.1	QGNH01000502.1	27	13138	13257	-1	E																								0	False	
QGNH01000502.1_28	QGNH01000502.1	QGNH01000502.1	28	13395	16034	-1	E																								0	False	
QGNH01000502.1_29	QGNH01000502.1	QGNH01000502.1	29	16034	17653	-1	D			YP_007007737.1	YP_007007737.1 terminase large subunit [Aeromonas phage vB_AsaM-56]	False	0.297	224.0	1.289e-60								Terminase RNaseH-like domain [PF17289.5]					VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xh;Xr	0	False	V
QGNH01000502.1_30	QGNH01000502.1	QGNH01000502.1	30	17656	18063	-1	E																								0	False	
QGNH01000502.1_31	QGNH01000502.1	QGNH01000502.1	31	18017	18511	-1	E			YP_009603586.1	YP_009603586.1 hypothetical protein FDH70_gp36 [Pseudomonas phage PaMx25]	False	0.537	82.0	3.139e-17																0	False	
QGNH01000502.1_32	QGNH01000502.1	QGNH01000502.1	32	18535	19140	-1	E			YP_009809229.1	YP_009809229.1 peptidase HslV family [Caulobacter phage CcrPW]	False	0.309	75.0	2.55e-14													VOG00301	REFSEQ peptidase HslV family; Xu	Xu	0	False	
QGNH01000502.1_33	QGNH01000502.1	QGNH01000502.1	33	19137	19727	-1	C	K06952	5'-nucleotidase [EC:3.1.3.89]	YP_010680734.1	YP_010680734.1 hypothetical protein PQE72_gp191 [Bacillus phage vB_BanS_Skywalker]	False	0.331	86.0	3.893e-18								5'-deoxynucleotidase YfbR-like [PF12917.10]					VOG02646	sp|P76514|YFDR_ECOLI Uncharacterized protein YfdR; Xu	Xu	0	False	
QGNH01000502.1_34	QGNH01000502.1	QGNH01000502.1	34	19920	20348	-1	D			YP_453592.1	YP_453592.1 hypothetical protein OP1_ORF34 [Xanthomonas phage OP1]	False	0.397	69.0	4.495e-13								dATP/dGTP diphosphohydrolase, N-terminal [PF18909.3]					VOG03266	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000502.1_35	QGNH01000502.1	QGNH01000502.1	35	20348	21103	-1	D																Domain of unknown function (DUF4329) [PF14220.9]								0	False	
QGNH01000502.1_36	QGNH01000502.1	QGNH01000502.1	36	21137	22042	-1	E			YP_009823023.1	YP_009823023.1 metallo-dependent phosphatase [Rheinheimera phage vB_RspM_Barba19A]	False	0.469	220.0	1.317e-62													VOG01525	sp|O64245|VG54_BPMD2 Gene 54 protein; Xu	Xu	0	False	
QGNH01000502.1_37	QGNH01000502.1	QGNH01000502.1	37	22039	22827	-1	C	K07474	phage terminase small subunit																						0	False	
QGNH01000502.1_38	QGNH01000502.1	QGNH01000502.1	38	22824	23237	-1	D																VRR-NUC domain [PF08774.14]								0	False	
QGNH01000502.1_39	QGNH01000502.1	QGNH01000502.1	39	23237	23524	-1	E																								0	False	
QGNH01000502.1_40	QGNH01000502.1	QGNH01000502.1	40	23509	23871	-1	E																								0	False	
QGNH01000502.1_41	QGNH01000502.1	QGNH01000502.1	41	23868	24212	-1	D																Recombination enhancement, RecA-dependent nuclease [PF16786.8]								0	False	
QGNH01000502.1_42	QGNH01000502.1	QGNH01000502.1	42	24193	24576	-1	E																								0	False	
QGNH01000502.1_43	QGNH01000502.1	QGNH01000502.1	43	24563	25249	-1	E			YP_007236762.1	YP_007236762.1 hypothetical protein G167_gp69 [Burkholderia phage BcepMigl]	False	0.281	64.0	2.338e-10													VOG03941	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000502.1_44	QGNH01000502.1	QGNH01000502.1	44	25246	27069	-1	C	K17680	twinkle protein [EC:5.6.2.3]	YP_006560867.1	YP_006560867.1 toprim domain-containing protein [Salmonella phage vB_SosS_Oslo]	True	0.434	466.0	6.4000000000000004e-142								AAA domain [PF13481.9]; Toprim-like [PF13155.9]; Domain of unknown function (DUF3854) [PF12965.10]					VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xh;Xr	0	False	V
QGNH01000502.1_45	QGNH01000502.1	QGNH01000502.1	45	27100	27495	-1	E			YP_010773257.1	YP_010773257.1 hypothetical protein QIT82_gp51 [Pseudomonas phage psageK9]	False	0.322	66.0	5.144e-12																0	False	
QGNH01000502.1_46	QGNH01000502.1	QGNH01000502.1	46	27488	27643	-1	E																								0	False	
QGNH01000502.1_47	QGNH01000502.1	QGNH01000502.1	47	27735	28151	-1	E																								0	False	
QGNH01000502.1_48	QGNH01000502.1	QGNH01000502.1	48	28268	28471	-1	E																								0	False	
QGNH01000502.1_49	QGNH01000502.1	QGNH01000502.1	49	29338	29826	1	E																								0	False	
QGNH01000502.1_50	QGNH01000502.1	QGNH01000502.1	50	29828	30433	1	D			YP_010751794.1	YP_010751794.1 ERF family ssDNA binding protein [Microbacterium phage Tyrumbra]	False	0.3	61.0	1.123e-09								ERF superfamily [PF04404.15]					VOG08218	sp|P04892|ERF_BPP22 Essential recombination function protein; Xh	Xh	0	False	
QGNH01000502.1_51	QGNH01000502.1	QGNH01000502.1	51	30430	30870	1	E																								0	False	
QGNH01000502.1_52	QGNH01000502.1	QGNH01000502.1	52	30828	31058	-1	E																								0	False	
QGNH01000502.1_53	QGNH01000502.1	QGNH01000502.1	53	31106	31846	1	D			YP_009221479.1	YP_009221479.1 exonuclease (endogenous virus) [Sinorhizobium phage phiLM21]	False	0.247	72.0	1.093e-12								YqaJ-like viral recombinase domain [PF09588.13]; Viral alkaline exonuclease [PF01771.20]								0	False	
QGNH01000502.1_54	QGNH01000502.1	QGNH01000502.1	54	32082	32873	1	E																								0	False	
QGNH01000502.1_55	QGNH01000502.1	QGNH01000502.1	55	32873	33340	1	C	K03111	single-strand DNA-binding protein	YP_010738086.1	YP_010738086.1 SSB protein [Hafnia phage yong1]	False	0.637	144.0	8.231999999999998e-39								Single-strand binding protein family [PF00436.28]					VOG00906	sp|O21902|SSB_BPLSK SSB protein; Xh	Xh	0	False	
QGNH01000502.1_56	QGNH01000502.1	QGNH01000502.1	56	33340	33744	1	E																								0	False	
QGNH01000502.1_57	QGNH01000502.1	QGNH01000502.1	57	33732	34379	1	D			YP_009998613.1	YP_009998613.1 exonuclease [Cronobacter phage JC01]	False	0.242	65.0	9.898e-11								3'-5' exoribonuclease Rv2179c-like domain [PF16473.8]					VOG00088	sp|P04536|EXOD_BPT4 Exodeoxyribonuclease; Xu	Xu	0	False	
QGNH01000502.1_58	QGNH01000502.1	QGNH01000502.1	58	34717	35220	1	E																								0	False	
QGNH01000502.1_59	QGNH01000502.1	QGNH01000502.1	59	35511	35912	1	E																								0	False	
QGNH01000502.1_60	QGNH01000502.1	QGNH01000502.1	60	35860	36429	1	E																								0	False	
QGNH01000502.1_61	QGNH01000502.1	QGNH01000502.1	61	36441	36881	-1	E																								0	False	
QGNH01000502.1_62	QGNH01000502.1	QGNH01000502.1	62	36862	37242	-1	E																								0	False	
QGNH01000502.1_63	QGNH01000502.1	QGNH01000502.1	63	37239	37844	-1	C	K03791	putative chitinase	YP_010773406.1	YP_010773406.1 hypothetical protein QIT85_gp16 [Pseudomonas phage vB_Pae_LC3I3]	False	0.432	153.0	3.8989999999999996e-41								Chitinase class I [PF00182.22]	GH19	GH19 chitinase (EC 3.2.1.14); lysozyme (EC 3.2.1.17); [reducing end] chitinase (EC 3.2.1.201)	3.2.1.14,3.2.1.17	GH19.hmm				0	False	
QGNH01000502.1_64	QGNH01000502.1	QGNH01000502.1	64	37847	38164	-1	E																								0	False	
QGNH01000502.1_65	QGNH01000502.1	QGNH01000502.1	65	38161	38493	-1	E																								0	False	
QGNH01000502.1_66	QGNH01000502.1	QGNH01000502.1	66	38490	50507	-1	D			YP_009823381.1	YP_009823381.1 hypothetical protein HOV50_gp25 [Escherichia phage PTXU04]	False	0.251	258.0	1.424e-66								Large polyvalent protein associated domain 38 [PF18857.4]					VOG09187	sp|Q859P9|RPOLV_BPN4 Virion DNA-directed RNA polymerase; XhXrXs	Xh;Xr;Xs	0	False	V
QGNH01000502.1_67	QGNH01000502.1	QGNH01000502.1	67	50507	52156	-1	E																								0	False	
QGNH01000502.1_68	QGNH01000502.1	QGNH01000502.1	68	52158	53360	-1	E																								0	False	
QGNH01000502.1_69	QGNH01000502.1	QGNH01000502.1	69	53370	53870	-1	E																								0	False	
QGNH01000502.1_70	QGNH01000502.1	QGNH01000502.1	70	53906	54121	-1	E																								0	False	
QGNH01000502.1_71	QGNH01000502.1	QGNH01000502.1	71	54130	54867	-1	E			YP_009325712.1	YP_009325712.1 hypothetical protein BST79_gp194 [Only Syngen Nebraska virus 5]	False	0.263	90.0	6.896e-19													VOG01514	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000502.1_72	QGNH01000502.1	QGNH01000502.1	72	54914	55294	-1	E																								0	False	
QGNH01000502.1_73	QGNH01000502.1	QGNH01000502.1	73	55350	57491	-1	D			YP_003734319.1	YP_003734319.1 tail fiber protein [Escherichia phage IME08]	False	0.211	72.0	2.027e-11	MER0418452	U69	MER0418452 - family U69 unassigned peptidases (Tarsius syrichta) [U69.UPW]#U69#{peptidase unit: 1092-1316}~source ENSTSYP00000004186~	False	66.0	1.372e-09	0.211	Collagen triple helix repeat (20 copies) [PF01391.21]					VOG01091	sp|B4YNE6|V6_SPTNK Collagen-like protein V6; Xu	Xu	0	False	M
QGNH01000502.1_74	QGNH01000502.1	QGNH01000502.1	74	57491	59728	-1	E			YP_010665262.1	YP_010665262.1 virion structural protein [Ochrobactrum phage vB_OspP_OH]	False	0.199	106.0	7.171e-22													VOG02201	REFSEQ tail fiber protein; host specificity; Xu	Xu	0	False	
QGNH01000502.1_75	QGNH01000502.1	QGNH01000502.1	75	59728	61614	-1	E																								0	False	
QGNH01000502.1_76	QGNH01000502.1	QGNH01000502.1	76	61614	63281	-1	E																								0	False	
QGNH01000502.1_77	QGNH01000502.1	QGNH01000502.1	77	63286	63999	-1	E																								0	False	
QGNH01000502.1_78	QGNH01000502.1	QGNH01000502.1	78	63999	64841	-1	E																								0	False	
QGNH01000502.1_79	QGNH01000502.1	QGNH01000502.1	79	64992	65696	-1	E																								0	False	F
QGNH01000502.1_80	QGNH01000502.1	QGNH01000502.1	80	65698	66909	-1	E																								0	False	F
QGNH01000502.1_81	QGNH01000502.1	QGNH01000502.1	81	66909	67136	-1	E																								0	False	F
QGNH01000502.1_82	QGNH01000502.1	QGNH01000502.1	82	67268	68035	-1	E																								0	False	F
QGNH01000502.1_83	QGNH01000502.1	QGNH01000502.1	83	68297	68764	1	E																								0	False	F
QGNH01000502.1_84	QGNH01000502.1	QGNH01000502.1	84	68764	68970	1	E																								0	False	F
QGNH01000502.1_85	QGNH01000502.1	QGNH01000502.1	85	69030	69383	1	E																								0	False	F
QGNH01000502.1_86	QGNH01000502.1	QGNH01000502.1	86	69386	69568	1	E																								0	False	F
QGNH01000502.1_87	QGNH01000502.1	QGNH01000502.1	87	69679	69882	1	E																								0	False	F
QGNH01000502.1_88	QGNH01000502.1	QGNH01000502.1	88	70060	70290	1	E																								0	False	F
QGNH01000502.1_89	QGNH01000502.1	QGNH01000502.1	89	70347	70484	1	E			YP_009225707.1	YP_009225707.1 hypothetical protein RCTITAN_42 [Rhodobacter phage RcTitan]	False	0.68	65.0	1.613e-13													VOG28955	REFSEQ hypothetical protein; Xu	Xu	0	False	F
