KO Id	Name	Count
K00973	rfbA, rmlA, rffH; glucose-1-phosphate thymidylyltransferase	4
K01005	tagT_U_V; polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase	1
K01055	pcaD; 3-oxoadipate enol-lactonase	1
K01056	PTH1, pth, spoVC; peptidyl-tRNA hydrolase, PTH1 family	1
K01142	E3.1.11.2, xthA; exodeoxyribonuclease III	2
K01251	E3.3.1.1, ahcY; adenosylhomocysteinase	3
K01259	pip; proline iminopeptidase	2
K01421	yhgE; putative membrane protein	1
K01488	add, ADA; adenosine deaminase	2
K01489	cdd, CDA; cytidine deaminase	2
K01501	E3.5.5.1; nitrilase	5
K01534	zntA; Zn2+/Cd2+-exporting ATPase	1
K01588	purE; 5-(carboxyamino)imidazole ribonucleotide mutase	1
K01589	purK; 5-(carboxyamino)imidazole ribonucleotide synthase	1
K01607	pcaC; 4-carboxymuconolactone decarboxylase	1
K01621	xfp, xpk; xylulose-5-phosphate/fructose-6-phosphate phosphoketolase	2
K01652	E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit	4
K01653	E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit	4
K01687	ilvD; dihydroxy-acid dehydratase	2
K01689	ENO, eno; enolase	6
K01697	CBS; cystathionine beta-synthase	2
K01710	rfbB, rmlB, rffG; dTDP-glucose 4,6-dehydratase	5
K01738	cysK; cysteine synthase	2
K01754	E4.3.1.19, ilvA, tdcB; threonine dehydratase	2
K01758	CTH; cystathionine gamma-lyase	4
K01809	manA, MPI; mannose-6-phosphate isomerase	3
K01840	manB; phosphomannomutase	3
K01867	WARS, trpS; tryptophanyl-tRNA synthetase	3
K01885	EARS, gltX; glutamyl-tRNA synthetase	5
K01892	HARS, hisS; histidyl-tRNA synthetase	3
K01895	ACSS1_2, acs; acetyl-CoA synthetase	7
K01966	PCCB, pccB; propionyl-CoA carboxylase beta chain	3
K02034	ABC.PE.P1; peptide/nickel transport system permease protein	2
K02199	ccmG, dsbE; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE	1
K02204	thrB2; homoserine kinase type II	1
K02279	cpaB, rcpC; pilus assembly protein CpaB	2
K02282	cpaE, tadZ; pilus assembly protein CpaE	2
K02283	cpaF, tadA; pilus assembly protein CpaF	2
K02341	holB; DNA polymerase III subunit delta'	5
K02343	dnaX; DNA polymerase III subunit gamma/tau	5
K02509	hpaH; 2-oxo-hept-3-ene-1,7-dioate hydratase	1
K02510	hpaI, hpcH; 4-hydroxy-2-oxoheptanedioate aldolase	1
K02565	nagC; N-acetylglucosamine repressor	1
K02601	nusG; transcription termination/antitermination protein NusG	2
K02821	ulaC, sgaA; ascorbate PTS system EIIA or EIIAB component	3
K02863	RP-L1, MRPL1, rplA; large subunit ribosomal protein L1	2
K02864	RP-L10, MRPL10, rplJ; large subunit ribosomal protein L10	2
K02867	RP-L11, MRPL11, rplK; large subunit ribosomal protein L11	2
K02897	RP-L25, rplY; large subunit ribosomal protein L25	2
K02935	RP-L7, MRPL12, rplL; large subunit ribosomal protein L7/L12	2
K03079	ulaE, sgaU, sgbU; L-ribulose-5-phosphate 3-epimerase	2
K03163	TOP1; DNA topoisomerase I	1
K03168	topA; DNA topoisomerase I	2
K03212	rumB; 23S rRNA (uracil747-C5)-methyltransferase	1
K03215	rumA; 23S rRNA (uracil1939-C5)-methyltransferase	1
K03294	TC.APA; basic amino acid/polyamine antiporter, APA family	1
K03299	TC.GNTP; gluconate:H+ symporter, GntP family	1
K03325	ACR3, arsB; arsenite transporter	1
K03524	birA; BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase	2
K03564	BCP, PRXQ, DOT5; thioredoxin-dependent peroxiredoxin	1
K03595	era, ERAL1; GTPase	2
K03624	greA; transcription elongation factor GreA	1
K03723	mfd; transcription-repair coupling factor (superfamily II helicase)	2
K03744	lemA; LemA protein	1
K03762	proP; MFS transporter, MHS family, proline/betaine transporter	1
K03783	punA, PNP; purine-nucleoside phosphorylase	3
K03787	surE; 5'-nucleotidase	3
K03790	rimJ; [ribosomal protein S5]-alanine N-acetyltransferase	1
K03885	ndh; NADH:ubiquinone reductase (H+-translocating)	1
K04042	glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase	2
K04765	mazG; nucleoside triphosphate diphosphatase	4
K05366	mrcA; penicillin-binding protein 1A	4
K05589	ftsB; cell division protein FtsB	1
K05712	mhpA; 3-(3-hydroxy-phenyl)propionate hydroxylase	1
K05714	mhpC; 2-hydroxy-6-oxonona-2,4-dienedioate hydrolase	1
K05770	TSPO, BZRP; translocator protein	5
K05888	K05888; L-gulono-1,4-lactone dehydrogenase	1
K05921	hpaG; 5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase / 2-hydroxyhepta-2,4-diene-1,7-dioate isomerase	1
K06147	ABCB-BAC; ATP-binding cassette, subfamily B, bacterial	1
K06187	recR; recombination protein RecR	2
K06196	ccdA; cytochrome c-type biogenesis protein	1
K06287	maf; septum formation protein	1
K06883	K06883; uncharacterized protein	1
K06915	K06915; uncharacterized protein	1
K06994	K06994; putative drug exporter of the RND superfamily	1
K06996	K06996; uncharacterized protein	1
K07058	K07058; membrane protein	1
K07098	K07098; uncharacterized protein	1
K07272	rgpF; rhamnosyltransferase	1
K07335	bmpA, bmpB, tmpC; basic membrane protein A and related proteins	2
K07443	ybaZ; methylated-DNA-protein-cysteine methyltransferase related protein	1
K07451	mcrA; 5-methylcytosine-specific restriction enzyme A	1
K07483	K07483; transposase	1
K07497	K07497; putative transposase	1
K07552	bcr, tcaB; MFS transporter, DHA1 family, multidrug resistance protein	1
K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR	3
K07656	trcS; two-component system, OmpR family, sensor histidine kinase TrcS	3
K07658	phoB1, phoP; two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP	2
K07672	trcR; two-component system, OmpR family, response regulator TrcR	2
K07684	narL; two-component system, NarL family, nitrate/nitrite response regulator NarL	2
K08167	smvA, qacA, lfrA; MFS transporter, DHA2 family, multidrug resistance protein	2
K08172	shiA; MFS transporter, MHS family, shikimate and dehydroshikimate transport protein	1
K08173	ydfJ; MFS transporter, MHS family, metabolite:H+ symporter	1
K08281	pncA; nicotinamidase/pyrazinamidase	1
K08369	ydjE; MFS transporter, putative metabolite:H+ symporter	1
K08483	ptsI; phosphoenolpyruvate-protein phosphotransferase (PTS system enzyme I)	2
K08981	K08981; putative membrane protein	1
K08987	K08987; putative membrane protein	1
K09009	K09009; uncharacterized protein	1
K09017	rutR; TetR/AcrR family transcriptional regulator	1
K09022	ridA, tdcF, RIDA; 2-iminobutanoate/2-iminopropanoate deaminase	1
K09153	K09153; small membrane protein	1
K09471	puuB, ordL; gamma-glutamylputrescine oxidase	1
K09690	ABC-2.LPSE.P; lipopolysaccharide transport system permease protein	2
K09691	ABC-2.LPSE.A; lipopolysaccharide transport system ATP-binding protein	2
K09694	nodJ; lipooligosaccharide transport system permease protein	2
K09695	nodI; lipooligosaccharide transport system ATP-binding protein	2
K09927	K09927; uncharacterized protein	1
K10546	ABC.GGU.S, chvE; putative multiple sugar transport system substrate-binding protein	2
K10547	ABC.GGU.P, gguB; putative multiple sugar transport system permease protein	2
K10548	ABC.GGU.A, gguA; putative multiple sugar transport system ATP-binding protein	2
K11263	bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein	5
K11354	cph1; two-component system, chemotaxis family, sensor kinase Cph1	3
K11752	ribD; diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase	2
K11936	pgaC, icaA; poly-beta-1,6-N-acetyl-D-glucosamine synthase	2
K12368	dppA; dipeptide transport system substrate-binding protein	3
K12369	dppB; dipeptide transport system permease protein	2
K12510	tadB; tight adherence protein B	1
K12583	mgtA; phosphatidylinositol alpha 1,6-mannosyltransferase	1
K12960	mtaD; 5-methylthioadenosine/S-adenosylhomocysteine deaminase	1
K12972	ghrA; glyoxylate/hydroxypyruvate reductase	3
K12991	rfbG; rhamnosyltransferase	1
K13075	ahlD, aiiA, attM, blcC; N-acyl homoserine lactone hydrolase	1
K13658	gumI; beta-1,4-mannosyltransferase	1
K13788	pta; phosphate acetyltransferase	5
K13896	yejF; microcin C transport system ATP-binding protein	2
K14059	int; integrase	1
K14260	alaA; alanine-synthesizing transaminase	4
K14647	vpr; minor extracellular serine protease Vpr	2
K14652	ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II	2
K15510	fgd1; coenzyme F420-dependent glucose-6-phosphate dehydrogenase	1
K15973	mhqR; MarR family transcriptional regulator, 2-MHQ and catechol-resistance regulon repressor	1
K15977	K15977; putative oxidoreductase	1
K16150	K16150; glycogen synthase	2
K16567	exoQ; exopolysaccharide production protein ExoQ	1
K16568	exoZ; exopolysaccharide production protein ExoZ	1
K16702	amsE; amylovoran biosynthesis glycosyltransferase AmsE	1
K16870	wbbL; N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase	2
K18104	abcA, bmrA; ATP-binding cassette, subfamily B, bacterial AbcA/BmrA	4
K18336	lra6; 2,4-didehydro-3-deoxy-L-rhamnonate hydrolase	1
K18425	dhaa; 3-hydroxy-D-aspartate aldolase	1
K18455	mca; mycothiol S-conjugate amidase	1
K18887	efrA, efrE; ATP-binding cassette, subfamily B, multidrug efflux pump	2
K18888	efrB, efrF; ATP-binding cassette, subfamily B, multidrug efflux pump	2
K18955	whiB1_2_3_4; WhiB family transcriptional regulator, redox-sensing transcriptional regulator	1
K19065	mobA; 3-hydroxybenzoate 4-monooxygenase	2
K19591	cueR; MerR family transcriptional regulator, copper efflux regulator	2
K20469	K20469; putative heme transporter	1
K20539	blcR; IclR family transcriptional regulator, blcABC operon repressor	2
K20989	DUR3; urea-proton symporter	1
K21962	acnR; TetR/AcrR family transcriptional regulator, transcriptional repressor of aconitase	1
K22108	kstR2; TetR/AcrR family transcriptional regulator, cholesterol catabolism regulator	1
K22124	GLIT, ACLT; gliotoxin/aspirochlorine biosynthesis thioredoxin reductase	1
K22221	K22221; HEAT repeat-containing taxis protein	1
K22270	nagX; 3-hydroxybenzoate 6-monooxygenase	1
K22907	ppgS; polyprenyl-phospho-N-acetylgalactosaminyl synthase	1
K23466	tgnR; GntR family transcriptional regulator, trigonelline degradation regulator	1
K23490	CYB5; cytochrome b5	1
K23535	nupB; general nucleoside transport system permease protein	2
K23536	nupC; general nucleoside transport system permease protein	2
K23537	nupA; general nucleoside transport system ATP-binding protein	2
K23778	rcdA; TetR/AcrR family transcriptional regulator, regulator of biofilm formation and stress response	1
K23842	lpdA; NAD(P)H dehydrogenase (quinone)	1
K23987	rfbCD, rmlCD; dTDP-4-dehydrorhamnose 3,5-epimerase/reductase	3
