	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000554.1_26	QGNH01000554.1	QGNH01000554.1	26	23996	24460	-1	D			YP_010652701.1	YP_010652701.1 terminase small subunit [Gordonia phage ThankyouJordi]	False	0.346	79.0	3.716e-16								Phage terminase, small subunit [PF05119.15]					VOG00738	REFSEQ terminase small subunit; Xu	Xu	0	False	
QGNH01000554.1_27	QGNH01000554.1	QGNH01000554.1	27	24447	25142	-1	D			YP_010665352.1	YP_010665352.1 hypothetical protein PQB70_gp84 [Mycobacterium phage Jeon]	False	0.373	128.0	5.863000000000001e-32								ParB/Sulfiredoxin domain [PF02195.21]					VOG02645	sp|P77174|YBDM_ECOLI Uncharacterized protein YbdM; Xu	Xu	0	False	
QGNH01000554.1_28	QGNH01000554.1	QGNH01000554.1	28	25114	26442	-1	E			YP_010665351.1	YP_010665351.1 hypothetical protein PQB70_gp85 [Mycobacterium phage Jeon]	False	0.26	156.0	8.211999999999998e-39													VOG03961	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000554.1_29	QGNH01000554.1	QGNH01000554.1	29	26601	27206	1	E																								0	False	
QGNH01000554.1_30	QGNH01000554.1	QGNH01000554.1	30	27430	27906	1	E																								0	False	
QGNH01000554.1_31	QGNH01000554.1	QGNH01000554.1	31	27903	28124	1	E																								0	False	
QGNH01000554.1_32	QGNH01000554.1	QGNH01000554.1	32	28155	28958	1	D			YP_009797477.1	YP_009797477.1 primase [Faecalibacterium phage FP_Toutatis]	False	0.387	72.0	8.756e-13								Domain of unknown function (DUF3560) [PF12083.11]								0	False	
QGNH01000554.1_33	QGNH01000554.1	QGNH01000554.1	33	28960	29139	1	E																								0	False	
QGNH01000554.1_34	QGNH01000554.1	QGNH01000554.1	34	29143	29469	1	E																								0	False	
QGNH01000554.1_35	QGNH01000554.1	QGNH01000554.1	35	29624	30070	1	E																								0	False	
QGNH01000554.1_36	QGNH01000554.1	QGNH01000554.1	36	30076	30699	1	D			YP_009003232.1	YP_009003232.1 hypothetical protein CC53_gp075 [Rhizobium phage vB_RleS_L338C]	False	0.329	98.0	3.636e-22								Family of unknown function (DUF6011) [PF19474.2]								0	False	
QGNH01000554.1_37	QGNH01000554.1	QGNH01000554.1	37	30696	31076	1	E																								0	False	
QGNH01000554.1_38	QGNH01000554.1	QGNH01000554.1	38	31080	31316	1	E																								0	False	
QGNH01000554.1_39	QGNH01000554.1	QGNH01000554.1	39	31319	31660	1	E			YP_009274578.1	YP_009274578.1 hypothetical protein BH762_gp023 [Gordonia phage OneUp]	False	0.392	67.0	1.023e-12													VOG14124	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000554.1_40	QGNH01000554.1	QGNH01000554.1	40	31733	31954	1	E																								0	False	
QGNH01000554.1_41	QGNH01000554.1	QGNH01000554.1	41	31987	33666	1	C	K03497	ParB family transcriptional regulator, chromosome partitioning protein	YP_010765755.1	YP_010765755.1 hypothetical protein QGM55_gp65 [Pseudomonas phage PA8]	False	0.362	119.0	2.941e-26								ParB/Sulfiredoxin domain [PF02195.21]; N-6 DNA Methylase [PF02384.19]; Methyltransferase small domain [PF05175.17]; Ribosomal RNA adenine dimethylase [PF00398.23]					VOG01350	REFSEQ ParB-like partition protein; Xu	Xu	0	False	
QGNH01000554.1_42	QGNH01000554.1	QGNH01000554.1	42	33682	33918	1	E																								0	False	
QGNH01000554.1_43	QGNH01000554.1	QGNH01000554.1	43	34102	35853	-1	D																Protein of unknown function DUF262 [PF03235.17]; Protein of unknown function (DUF1524) [PF07510.14]								0	False	
QGNH01000554.1_44	QGNH01000554.1	QGNH01000554.1	44	36270	37277	-1	D			YP_001686872.1	YP_001686872.1 portal protein [Azospirillum phage Cd]	False	0.334	138.0	5.78e-34								Phage portal protein [PF04860.15]					VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xp;Xh;Xr;Xs	0	False	V
QGNH01000554.1_45	QGNH01000554.1	QGNH01000554.1	45	38109	38963	-1	E																								0	False	
QGNH01000554.1_46	QGNH01000554.1	QGNH01000554.1	46	38941	39759	-1	D																HipA-like kinase [PF20613.1]								0	False	
QGNH01000554.1_47	QGNH01000554.1	QGNH01000554.1	47	40036	40293	1	E																								0	False	
QGNH01000554.1_48	QGNH01000554.1	QGNH01000554.1	48	40296	40904	-1	E																								0	False	
QGNH01000554.1_49	QGNH01000554.1	QGNH01000554.1	49	41032	41196	1	E																								0	False	
QGNH01000554.1_50	QGNH01000554.1	QGNH01000554.1	50	41150	43204	-1	D			YP_009216663.1	YP_009216663.1 DNA helicase (endogenous virus) [Clostridium phage phiCT453A]	False	0.392	206.0	2.2029999999999996e-53								Virulence-associated protein E [PF05272.14]					VOG00712	REFSEQ DNA helicase; Xu	Xu	0	False	F
QGNH01000554.1_51	QGNH01000554.1	QGNH01000554.1	51	43473	43712	-1	D																Helix-turn-helix domain [PF12728.10]								0	False	F
QGNH01000554.1_52	QGNH01000554.1	QGNH01000554.1	52	43840	44406	1	E																								0	False	F
QGNH01000554.1_53	QGNH01000554.1	QGNH01000554.1	53	44422	45621	1	D			YP_005098238.1	YP_005098238.1 integrase [Pseudomonas phage PMG1]	False	0.293	116.0	4.906e-26								Phage integrase family [PF00589.25]					VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xh;Xr	0	False	VF
QGNH01000554.1_54	QGNH01000554.1	QGNH01000554.1	54	46505	46729	1	D																Cobaltochelatase CobS subunit N terminal [PF12556.11]								0	False	F
