	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000499.1_41	QGNH01000499.1	QGNH01000499.1	41	29984	30697	1	D																Glycosyltransferase like family 2 [PF13641.9]; Glycosyl transferase family 2 [PF00535.29]; Glycosyl transferase family group 2 [PF13632.9]; Glycosyl transferase family 21 [PF13506.9]; Glycosyltransferase like family 2 [PF10111.12]; N-terminal domain of galactosyltransferase [PF02709.17]	GT2_Glycos_transf_2	GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289); alternating beta-1,3/4-N-acetylmannan synthase (2.4.1.-); UDP-GlcA: N-acetylglucosaminyl-proteoglycan beta-1,4-glucuronosyltransferase (EC 2.4.1.225); [inverting] UDP-Glc: glycocin S-beta-glucosyltransferase (EC 2.4.1.-); [inverting] UDP-Glc: protein O-beta-glucosyltransferase (EC 2.4.1.-)		GT2_Glycos_transf_2.hmm				0	False	M
QGNH01000499.1_42	QGNH01000499.1	QGNH01000499.1	42	30694	31365	1	C	K03269	UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]	YP_010670299.1	YP_010670299.1 UDP-2,3-diacylglucosamine diphosphatase [Synechococcus phage S-SRM01]	False	0.264	84.0	3.892e-17								Calcineurin-like phosphoesterase superfamily domain [PF12850.10]; Calcineurin-like phosphoesterase [PF00149.31]								0	False	
QGNH01000499.1_43	QGNH01000499.1	QGNH01000499.1	43	31362	31685	1	E																								0	False	
QGNH01000499.1_44	QGNH01000499.1	QGNH01000499.1	44	31823	33880	1	D			YP_009212547.1	YP_009212547.1 ribonucleotide reductase [Sinorhizobium phage phiN3]	True	0.499	660.0	1.4180000000000002e-207								Ribonucleotide reductase, barrel domain [PF02867.18]					VOG00122	sp|P00452|RIR1_ECOLI Ribonucleoside-diphosphate reductase 1 subunit alpha; Xh	Xh	0	False	MKE
QGNH01000499.1_45	QGNH01000499.1	QGNH01000499.1	45	33887	34417	1	D			YP_009801085.1	YP_009801085.1 endonuclease VII [Pectobacterium phage Jarilo]	False	0.509	82.0	6.367e-17								Recombination endonuclease VII [PF02945.18]								0	False	
QGNH01000499.1_46	QGNH01000499.1	QGNH01000499.1	46	34592	35038	1	C	K01520	dUTP diphosphatase [EC:3.6.1.23]	YP_009182041.1	YP_009182041.1 dUTPase [Epizootic haematopoietic necrosis virus]	False	0.488	128.0	1.833e-33								dUTPase [PF00692.22]					VOG04854	sp|O68992|DUT_CHLTE Deoxyuridine 5'-triphosphate nucleotidohydrolase; Xr	Xr	0	False	VM
QGNH01000499.1_47	QGNH01000499.1	QGNH01000499.1	47	35042	35446	1	E																								0	False	
QGNH01000499.1_48	QGNH01000499.1	QGNH01000499.1	48	35385	35894	1	D			YP_010675647.1	YP_010675647.1 endonuclease VII [Gordonia phage Chidiebere]	False	0.56	92.0	2.057e-20								Recombination endonuclease VII [PF02945.18]					VOG00650	sp|O64250|VG59_BPMD2 Gene 59 protein; Xu	Xu	0	False	
QGNH01000499.1_49	QGNH01000499.1	QGNH01000499.1	49	35878	36156	1	D			YP_009904591.1	YP_009904591.1 thioredoxin domain [Burkholderia phage BcepSauron]	False	0.478	78.0	4.377e-17								Thioredoxin [PF00085.23]; Thioredoxin [PF14595.9]; Thioredoxin-like [PF13905.9]								0	False	
QGNH01000499.1_50	QGNH01000499.1	QGNH01000499.1	50	36167	36454	1	E																								0	False	
QGNH01000499.1_51	QGNH01000499.1	QGNH01000499.1	51	36456	36977	1	E			YP_009810421.1	YP_009810421.1 hypothetical protein HOU03_gp476 [Caulobacter phage CcrSC]	False	0.321	76.0	8.391e-15													VOG37393	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000499.1_52	QGNH01000499.1	QGNH01000499.1	52	37428	37679	-1	E																								0	False	
QGNH01000499.1_53	QGNH01000499.1	QGNH01000499.1	53	37729	38118	1	C	K04794	peptidyl-tRNA hydrolase, PTH2 family [EC:3.1.1.29]														Peptidyl-tRNA hydrolase PTH2 [PF01981.19]					VOG00385	sp|Q9J5H2|V029_FOWPN Putative peptidyl-tRNA hydrolase; Xu	Xu	0	False	
QGNH01000499.1_54	QGNH01000499.1	QGNH01000499.1	54	38524	38919	1	E																								0	False	
QGNH01000499.1_55	QGNH01000499.1	QGNH01000499.1	55	39042	39188	-1	E																								0	False	
QGNH01000499.1_56	QGNH01000499.1	QGNH01000499.1	56	39189	39620	-1	E																								0	False	
QGNH01000499.1_57	QGNH01000499.1	QGNH01000499.1	57	39635	40390	-1	D			YP_010671110.1	YP_010671110.1 endolysin [Rhizobium phage RHph_TM30]	False	0.372	122.0	1.187e-29								Chitinase class I [PF00182.22]	GH19	GH19 chitinase (EC 3.2.1.14); lysozyme (EC 3.2.1.17); [reducing end] chitinase (EC 3.2.1.201)	3.2.1.14,3.2.1.17	GH19.hmm				0	False	
QGNH01000499.1_58	QGNH01000499.1	QGNH01000499.1	58	40401	42755	-1	E			YP_224011.1	YP_224011.1 virion structural protein [Alphaproteobacteria phage PhiJL001]	False	0.537	104.0	2.415e-21																0	False	
QGNH01000499.1_59	QGNH01000499.1	QGNH01000499.1	59	42767	44473	-1	E																								0	False	
QGNH01000499.1_60	QGNH01000499.1	QGNH01000499.1	60	44517	44945	-1	E																								0	False	
QGNH01000499.1_61	QGNH01000499.1	QGNH01000499.1	61	44964	46022	-1	E																					VOG02230	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000499.1_62	QGNH01000499.1	QGNH01000499.1	62	46022	46756	-1	E			YP_006988358.1	YP_006988358.1 hypothetical protein CcrColossus_gp124 [Caulobacter phage CcrColossus]	False	0.235	80.0	1.367e-15																0	False	
QGNH01000499.1_63	QGNH01000499.1	QGNH01000499.1	63	46810	51378	-1	D			YP_224010.1	YP_224010.1 tail protein [Alphaproteobacteria phage PhiJL001]	False	0.226	175.0	2.7630000000000002e-42								Putative phage tail protein [PF13550.9]					VOG02462	REFSEQ tail protein; Xu	Xu	0	False	
QGNH01000499.1_64	QGNH01000499.1	QGNH01000499.1	64	51378	52598	-1	D			YP_224008.1	YP_224008.1 tail assembly protein [Alphaproteobacteria phage PhiJL001]	False	0.437	84.0	9.898e-16								Phage conserved hypothetical protein BR0599 [PF09356.13]; Uncharacterized conserved protein (DUF2163) [PF09931.12]					VOG04054	REFSEQ tail assembly protein; Xu	Xu	0	False	
QGNH01000499.1_65	QGNH01000499.1	QGNH01000499.1	65	52639	52797	1	E																								0	False	
QGNH01000499.1_66	QGNH01000499.1	QGNH01000499.1	66	52760	54517	-1	D			YP_224007.1	YP_224007.1 glycoside hydrolase [Alphaproteobacteria phage PhiJL001]	False	0.638	117.0	1.454e-25								Conserved hypothetical protein 2217 (DUF2460) [PF09343.13]								0	False	
QGNH01000499.1_67	QGNH01000499.1	QGNH01000499.1	67	54517	60207	-1	D			YP_009997103.1	YP_009997103.1 tail length tape measure protein [Synechococcus virus S-ESS1]	False	0.224	92.0	5.967e-17								Tape measure protein [PF20155.2]								0	False	
QGNH01000499.1_68	QGNH01000499.1	QGNH01000499.1	68	60207	60476	-1	E																								0	False	
QGNH01000499.1_69	QGNH01000499.1	QGNH01000499.1	69	60566	60985	-1	E			YP_009809292.1	YP_009809292.1 tail assembly chaperone [Caulobacter phage CcrPW]	False	0.344	77.0	7.63e-16													VOG00552	REFSEQ tail assembly chaperone; Xu	Xu	0	False	
QGNH01000499.1_70	QGNH01000499.1	QGNH01000499.1	70	61256	63376	-1	D			YP_006988349.1	YP_006988349.1 minor tail protein [Caulobacter phage CcrColossus]	True	0.407	496.0	1.168e-150								Phage tail tube protein [PF18906.3]					VOG00339	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000499.1_71	QGNH01000499.1	QGNH01000499.1	71	63479	63913	-1	E																					VOG00387	REFSEQ tail terminator; Xu	Xu	0	False	
QGNH01000499.1_72	QGNH01000499.1	QGNH01000499.1	72	63913	64404	-1	E																								0	False	
QGNH01000499.1_73	QGNH01000499.1	QGNH01000499.1	73	64404	64766	-1	E																								0	False	
QGNH01000499.1_74	QGNH01000499.1	QGNH01000499.1	74	64769	65290	-1	D			YP_006989816.1	YP_006989816.1 head-tail adaptor Ad1 [Caulobacter phage CcrSwift]	False	0.465	141.0	2.167e-37								Putative DnaT-like ssDNA binding protein [PF20557.1]					VOG01527	REFSEQ head-tail adaptor Ad1; Xu	Xu	0	False	
QGNH01000499.1_75	QGNH01000499.1	QGNH01000499.1	75	65268	65984	-1	C	K06217	phosphate starvation-inducible protein PhoH and related proteins	YP_009809812.1	YP_009809812.1 PhoH-like phosphate starvation-inducible [Caulobacter phage CcrBL9]	False	0.497	219.0	2.84e-63								PhoH-like protein [PF02562.19]; AAA domain [PF13245.9]					VOG02569	sp|P46343|PHOL_BACSU PhoH-like protein; Xh	Xh	0	False	MK
QGNH01000499.1_76	QGNH01000499.1	QGNH01000499.1	76	65986	66258	-1	E																								0	False	
QGNH01000499.1_77	QGNH01000499.1	QGNH01000499.1	77	66439	66888	-1	E																								0	False	F
QGNH01000499.1_78	QGNH01000499.1	QGNH01000499.1	78	66919	68412	-1	E																								0	False	F
QGNH01000499.1_79	QGNH01000499.1	QGNH01000499.1	79	68502	68969	-1	E																								0	False	F
QGNH01000499.1_80	QGNH01000499.1	QGNH01000499.1	80	69018	69950	-1	E			YP_009809253.1	YP_009809253.1 major head protein [Caulobacter phage CcrPW]	True	0.616	374.0	2.393e-115													VOG02257	REFSEQ major head protein; Xu	Xu	0	False	F
QGNH01000499.1_81	QGNH01000499.1	QGNH01000499.1	81	70040	70837	-1	E			YP_006989098.1	YP_006989098.1 head scaffolding protein [Caulobacter phage CcrRogue]	False	0.402	183.0	2.027e-50													VOG00977	sp|Q38580|SCAF_BPSPP Capsid assembly scaffolding protein; Xs	Xs	0	False	VF
QGNH01000499.1_82	QGNH01000499.1	QGNH01000499.1	82	71000	71281	-1	E																								0	False	F
QGNH01000499.1_83	QGNH01000499.1	QGNH01000499.1	83	71453	71656	1	E																								0	False	F
