AQSF01000005.1_orf666	3bc1aecb3a414ce25c291b65d7369b09	222	Pfam	PF02698	DUF218 domain	79	171	4.5E-9	T	24-06-2023	IPR003848	Domain of unknown function DUF218
AQSF01000008.1_orf2065	ab3a99ac439598b232554030f515f8f9	374	ProSiteProfiles	PS50126	S1 domain profile.	126	192	17.208813	T	24-06-2023	IPR003029	S1 domain
AQSF01000008.1_orf2065	ab3a99ac439598b232554030f515f8f9	374	SUPERFAMILY	SSF50249	Nucleic acid-binding proteins	23	130	5.67E-17	T	24-06-2023	IPR012340	Nucleic acid-binding, OB-fold
AQSF01000008.1_orf2065	ab3a99ac439598b232554030f515f8f9	374	SUPERFAMILY	SSF50249	Nucleic acid-binding proteins	211	301	7.86E-23	T	24-06-2023	IPR012340	Nucleic acid-binding, OB-fold
AQSF01000019.1_orf14456	8fa00af2f3c3ab97675c3a69a917b08e	743	Coils	Coil	Coil	743	743	-	T	24-06-2023	-	-
AQSF01000007.1_orf1124	6fe53ca25ee7ba482b315551edd3bd0a	409	CDD	cd01983	SIMIBI	88	198	5.27717E-4	T	24-06-2023	-	-
AQSF01000007.1_orf1124	6fe53ca25ee7ba482b315551edd3bd0a	409	Gene3D	G3DSA:3.40.1190.10	-	77	265	1.5E-44	T	24-06-2023	IPR036565	Mur-like, catalytic domain superfamily
AQSF01000007.1_orf1124	6fe53ca25ee7ba482b315551edd3bd0a	409	SUPERFAMILY	SSF53244	MurD-like peptide ligases, peptide-binding domain	263	402	3.36E-33	T	24-06-2023	IPR036615	Mur ligase, C-terminal domain superfamily
AQSF01000007.1_orf1124	6fe53ca25ee7ba482b315551edd3bd0a	409	Hamap	MF_00639	UDP-N-acetylmuramoylalanine--D-glutamate ligase [murD].	14	400	28.766151	T	24-06-2023	IPR005762	UDP-N-acetylmuramoylalanine-D-glutamate ligase MurD
AQSF01000007.1_orf1124	6fe53ca25ee7ba482b315551edd3bd0a	409	PANTHER	PTHR43692	UDP-N-ACETYLMURAMOYLALANINE--D-GLUTAMATE LIGASE	226	403	8.8E-91	T	24-06-2023	IPR005762	UDP-N-acetylmuramoylalanine-D-glutamate ligase MurD
AQSF01000007.1_orf1124	6fe53ca25ee7ba482b315551edd3bd0a	409	Pfam	PF08245	Mur ligase middle domain	92	211	1.8E-17	T	24-06-2023	IPR013221	Mur ligase, central
AQSF01000007.1_orf1124	6fe53ca25ee7ba482b315551edd3bd0a	409	TIGRFAM	TIGR01087	murD: UDP-N-acetylmuramoylalanine--D-glutamate ligase	47	403	7.6E-94	T	24-06-2023	IPR005762	UDP-N-acetylmuramoylalanine-D-glutamate ligase MurD
AQSF01000007.1_orf1124	6fe53ca25ee7ba482b315551edd3bd0a	409	SUPERFAMILY	SSF53623	MurD-like peptide ligases, catalytic domain	85	261	2.62E-34	T	24-06-2023	IPR036565	Mur-like, catalytic domain superfamily
AQSF01000007.1_orf1124	6fe53ca25ee7ba482b315551edd3bd0a	409	Gene3D	G3DSA:3.90.190.20	-	266	401	5.8E-44	T	24-06-2023	IPR036615	Mur ligase, C-terminal domain superfamily
AQSF01000011.1_orf4870	3b0965e602d2f950e0e4f6943b961f75	544	PANTHER	PTHR33908	MANNOSYLTRANSFERASE YKCB-RELATED	17	413	5.2E-11	T	24-06-2023	-	-
AQSF01000018.1_orf11767	5fec7ed726feec4e0d34cb88bd6209ed	1248	Coils	Coil	Coil	1245	1248	-	T	24-06-2023	-	-
AQSF01000018.1_orf11767	5fec7ed726feec4e0d34cb88bd6209ed	1248	Pfam	PF00623	RNA polymerase Rpb1, domain 2	507	582	9.7E-25	T	24-06-2023	IPR000722	RNA polymerase, alpha subunit
AQSF01000018.1_orf11767	5fec7ed726feec4e0d34cb88bd6209ed	1248	Pfam	PF00623	RNA polymerase Rpb1, domain 2	441	496	3.8E-9	T	24-06-2023	IPR000722	RNA polymerase, alpha subunit
AQSF01000018.1_orf11767	5fec7ed726feec4e0d34cb88bd6209ed	1248	Gene3D	G3DSA:2.40.40.20	-	432	589	1.6E-46	T	24-06-2023	-	-
AQSF01000018.1_orf11767	5fec7ed726feec4e0d34cb88bd6209ed	1248	Gene3D	G3DSA:1.10.274.100	RNA polymerase Rpb1, domain 3	590	650	4.1E-11	T	24-06-2023	IPR042102	RNA polymerase Rpb1, domain 3 superfamily
AQSF01000018.1_orf11767	5fec7ed726feec4e0d34cb88bd6209ed	1248	Gene3D	G3DSA:1.10.150.390	-	1194	1247	9.3E-18	T	24-06-2023	-	-
AQSF01000018.1_orf11767	5fec7ed726feec4e0d34cb88bd6209ed	1248	Gene3D	G3DSA:4.10.860.120	RNA polymerase II, clamp domain	14	151	8.4E-23	T	24-06-2023	IPR044893	RNA polymerase Rpb1, clamp domain superfamily
AQSF01000018.1_orf11767	5fec7ed726feec4e0d34cb88bd6209ed	1248	Pfam	PF04983	RNA polymerase Rpb1, domain 3	589	727	2.6E-12	T	24-06-2023	IPR007066	RNA polymerase Rpb1, domain 3
AQSF01000018.1_orf11767	5fec7ed726feec4e0d34cb88bd6209ed	1248	Gene3D	G3DSA:1.10.40.90	-	469	510	8.6E-16	T	24-06-2023	-	-
AQSF01000018.1_orf11767	5fec7ed726feec4e0d34cb88bd6209ed	1248	SMART	SM00663	rpolaneu7	334	612	5.7E-138	T	24-06-2023	IPR006592	RNA polymerase, N-terminal
AQSF01000018.1_orf11767	5fec7ed726feec4e0d34cb88bd6209ed	1248	Hamap	MF_01322	DNA-directed RNA polymerase subunit beta' [rpoC].	17	1247	15.636847	T	24-06-2023	IPR012754	DNA-directed RNA polymerase, subunit beta-prime, bacterial type
AQSF01000018.1_orf11767	5fec7ed726feec4e0d34cb88bd6209ed	1248	Pfam	PF04997	RNA polymerase Rpb1, domain 1	22	439	9.9E-76	T	24-06-2023	IPR007080	RNA polymerase Rpb1, domain 1
AQSF01000018.1_orf11767	5fec7ed726feec4e0d34cb88bd6209ed	1248	Gene3D	G3DSA:2.40.50.100	-	1028	1093	1.4E-60	T	24-06-2023	-	-
AQSF01000018.1_orf11767	5fec7ed726feec4e0d34cb88bd6209ed	1248	Gene3D	G3DSA:1.10.1790.20	-	1012	1192	1.4E-60	T	24-06-2023	-	-
AQSF01000018.1_orf11767	5fec7ed726feec4e0d34cb88bd6209ed	1248	PANTHER	PTHR19376	DNA-DIRECTED RNA POLYMERASE	29	998	5.0E-201	T	24-06-2023	IPR045867	DNA-directed RNA polymerase, subunit beta-prime
AQSF01000018.1_orf11767	5fec7ed726feec4e0d34cb88bd6209ed	1248	CDD	cd01609	RNAP_beta'_N	21	882	0.0	T	24-06-2023	-	-
AQSF01000018.1_orf11767	5fec7ed726feec4e0d34cb88bd6209ed	1248	Coils	Coil	Coil	176	203	-	T	24-06-2023	-	-
AQSF01000018.1_orf11767	5fec7ed726feec4e0d34cb88bd6209ed	1248	TIGRFAM	TIGR02386	rpoC_TIGR: DNA-directed RNA polymerase, beta' subunit	26	1238	0.0	T	24-06-2023	IPR012754	DNA-directed RNA polymerase, subunit beta-prime, bacterial type
AQSF01000018.1_orf11767	5fec7ed726feec4e0d34cb88bd6209ed	1248	Gene3D	G3DSA:1.10.132.30	-	724	859	1.3E-32	T	24-06-2023	IPR038120	RNA polymerase Rpb1, funnel domain superfamily
AQSF01000018.1_orf11767	5fec7ed726feec4e0d34cb88bd6209ed	1248	SUPERFAMILY	SSF64484	beta and beta-prime subunits of DNA dependent RNA-polymerase	21	1236	0.0	T	24-06-2023	-	-
AQSF01000018.1_orf11767	5fec7ed726feec4e0d34cb88bd6209ed	1248	CDD	cd02655	RNAP_beta'_C	973	1237	3.06194E-82	T	24-06-2023	-	-
AQSF01000018.1_orf11767	5fec7ed726feec4e0d34cb88bd6209ed	1248	Gene3D	G3DSA:1.10.274.100	RNA polymerase Rpb1, domain 3	651	723	3.1E-15	T	24-06-2023	IPR042102	RNA polymerase Rpb1, domain 3 superfamily
AQSF01000018.1_orf11767	5fec7ed726feec4e0d34cb88bd6209ed	1248	Pfam	PF04998	RNA polymerase Rpb1, domain 5	835	1191	4.8E-42	T	24-06-2023	IPR007081	RNA polymerase Rpb1, domain 5
AQSF01000019.1_orf13251	a6d13a47a7da72cdf2508b197e9e66e4	824	SUPERFAMILY	SSF117281	Kelch motif	108	338	2.09E-29	T	24-06-2023	IPR015915	Kelch-type beta propeller
AQSF01000019.1_orf13251	a6d13a47a7da72cdf2508b197e9e66e4	824	Gene3D	G3DSA:3.40.50.1820	alpha/beta hydrolase	346	587	2.2E-23	T	24-06-2023	IPR029058	Alpha/Beta hydrolase fold
AQSF01000019.1_orf13251	a6d13a47a7da72cdf2508b197e9e66e4	824	SMART	SM00612	kelc_smart	267	318	0.69	T	24-06-2023	IPR006652	Kelch repeat type 1
AQSF01000019.1_orf13251	a6d13a47a7da72cdf2508b197e9e66e4	824	SMART	SM00612	kelc_smart	110	160	0.3	T	24-06-2023	IPR006652	Kelch repeat type 1
AQSF01000019.1_orf13251	a6d13a47a7da72cdf2508b197e9e66e4	824	SUPERFAMILY	SSF53474	alpha/beta-Hydrolases	344	488	4.19E-26	T	24-06-2023	IPR029058	Alpha/Beta hydrolase fold
AQSF01000019.1_orf13251	a6d13a47a7da72cdf2508b197e9e66e4	824	Pfam	PF07819	PGAP1-like protein	348	463	1.5E-7	T	24-06-2023	IPR012908	GPI inositol-deacylase PGAP1-like
AQSF01000019.1_orf13251	a6d13a47a7da72cdf2508b197e9e66e4	824	Gene3D	G3DSA:2.120.10.80	-	85	345	1.5E-31	T	24-06-2023	IPR015915	Kelch-type beta propeller
AQSF01000019.1_orf13251	a6d13a47a7da72cdf2508b197e9e66e4	824	PANTHER	PTHR45632	LD33804P	108	305	3.7E-12	T	24-06-2023	-	-
AQSF01000003.1_orf319	d5bb44db700c5f1e3a7471a976ecfdd9	224	Pfam	PF00565	Staphylococcal nuclease homologue	63	155	2.2E-10	T	24-06-2023	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold
AQSF01000003.1_orf319	d5bb44db700c5f1e3a7471a976ecfdd9	224	ProSiteProfiles	PS50830	Thermonuclease domain profile.	40	158	20.306393	T	24-06-2023	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold
AQSF01000003.1_orf319	d5bb44db700c5f1e3a7471a976ecfdd9	224	SMART	SM00318	SNASE_2	40	158	2.2E-5	T	24-06-2023	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold
AQSF01000003.1_orf319	d5bb44db700c5f1e3a7471a976ecfdd9	224	Gene3D	G3DSA:2.40.50.90	-	36	160	5.6E-25	T	24-06-2023	IPR035437	SNase-like, OB-fold superfamily
AQSF01000003.1_orf319	d5bb44db700c5f1e3a7471a976ecfdd9	224	SUPERFAMILY	SSF50199	Staphylococcal nuclease	43	158	1.31E-23	T	24-06-2023	IPR035437	SNase-like, OB-fold superfamily
AQSF01000020.1_orf15853	26bef299815e8a0e020d44023b01f1a4	654	Gene3D	G3DSA:3.30.230.10	-	242	414	7.0E-65	T	24-06-2023	IPR014721	Ribosomal protein S5 domain 2-type fold, subgroup
AQSF01000020.1_orf15853	26bef299815e8a0e020d44023b01f1a4	654	SMART	SM00433	topII5	54	648	9.4E-287	T	24-06-2023	IPR001241	DNA topoisomerase, type IIA
AQSF01000020.1_orf15853	26bef299815e8a0e020d44023b01f1a4	654	FunFam	G3DSA:3.30.230.10:FF:000005	DNA gyrase subunit B	242	414	1.2E-58	T	24-06-2023	-	-
AQSF01000020.1_orf15853	26bef299815e8a0e020d44023b01f1a4	654	Pfam	PF00204	DNA gyrase B	243	412	8.2E-53	T	24-06-2023	IPR013506	DNA topoisomerase, type IIA, subunit B, domain 2
AQSF01000020.1_orf15853	26bef299815e8a0e020d44023b01f1a4	654	PANTHER	PTHR45866	DNA GYRASE/TOPOISOMERASE SUBUNIT B	21	652	2.1E-252	T	24-06-2023	-	-
AQSF01000020.1_orf15853	26bef299815e8a0e020d44023b01f1a4	654	ProSiteProfiles	PS50880	Toprim domain profile.	440	554	18.339008	T	24-06-2023	IPR006171	TOPRIM  domain
AQSF01000020.1_orf15853	26bef299815e8a0e020d44023b01f1a4	654	FunFam	G3DSA:3.40.50.670:FF:000002	DNA gyrase subunit B	413	654	4.6E-105	T	24-06-2023	-	-
AQSF01000020.1_orf15853	26bef299815e8a0e020d44023b01f1a4	654	SMART	SM00387	HKATPase_4	50	198	9.2E-21	T	24-06-2023	IPR003594	Histidine kinase/HSP90-like ATPase
AQSF01000020.1_orf15853	26bef299815e8a0e020d44023b01f1a4	654	Pfam	PF00986	DNA gyrase B subunit, carboxyl terminus	583	643	1.8E-28	T	24-06-2023	IPR002288	DNA gyrase B subunit, C-terminal
AQSF01000020.1_orf15853	26bef299815e8a0e020d44023b01f1a4	654	Gene3D	G3DSA:3.40.50.670	-	415	654	5.0E-108	T	24-06-2023	IPR013759	DNA topoisomerase, type IIA, subunit B, C-terminal
AQSF01000020.1_orf15853	26bef299815e8a0e020d44023b01f1a4	654	CDD	cd00822	TopoII_Trans_DNA_gyrase	242	397	9.69403E-66	T	24-06-2023	-	-
AQSF01000020.1_orf15853	26bef299815e8a0e020d44023b01f1a4	654	Pfam	PF01751	Toprim domain	441	550	1.4E-15	T	24-06-2023	IPR006171	TOPRIM  domain
AQSF01000020.1_orf15853	26bef299815e8a0e020d44023b01f1a4	654	PRINTS	PR01159	DNA gyrase subunit B signature	203	218	3.1E-51	T	24-06-2023	IPR000565	DNA topoisomerase, type IIA, subunit B
AQSF01000020.1_orf15853	26bef299815e8a0e020d44023b01f1a4	654	PRINTS	PR01159	DNA gyrase subunit B signature	608	620	3.1E-51	T	24-06-2023	IPR000565	DNA topoisomerase, type IIA, subunit B
AQSF01000020.1_orf15853	26bef299815e8a0e020d44023b01f1a4	654	PRINTS	PR01159	DNA gyrase subunit B signature	382	396	3.1E-51	T	24-06-2023	IPR000565	DNA topoisomerase, type IIA, subunit B
AQSF01000020.1_orf15853	26bef299815e8a0e020d44023b01f1a4	654	PRINTS	PR01159	DNA gyrase subunit B signature	624	640	3.1E-51	T	24-06-2023	IPR000565	DNA topoisomerase, type IIA, subunit B
AQSF01000020.1_orf15853	26bef299815e8a0e020d44023b01f1a4	654	PRINTS	PR01159	DNA gyrase subunit B signature	396	416	3.1E-51	T	24-06-2023	IPR000565	DNA topoisomerase, type IIA, subunit B
AQSF01000020.1_orf15853	26bef299815e8a0e020d44023b01f1a4	654	PRINTS	PR01159	DNA gyrase subunit B signature	332	348	3.1E-51	T	24-06-2023	IPR000565	DNA topoisomerase, type IIA, subunit B
AQSF01000020.1_orf15853	26bef299815e8a0e020d44023b01f1a4	654	PRINTS	PR01159	DNA gyrase subunit B signature	492	501	3.1E-51	T	24-06-2023	IPR000565	DNA topoisomerase, type IIA, subunit B
AQSF01000020.1_orf15853	26bef299815e8a0e020d44023b01f1a4	654	PRINTS	PR01159	DNA gyrase subunit B signature	25	35	3.1E-51	T	24-06-2023	IPR000565	DNA topoisomerase, type IIA, subunit B
AQSF01000020.1_orf15853	26bef299815e8a0e020d44023b01f1a4	654	PRINTS	PR01159	DNA gyrase subunit B signature	242	264	3.1E-51	T	24-06-2023	IPR000565	DNA topoisomerase, type IIA, subunit B
AQSF01000020.1_orf15853	26bef299815e8a0e020d44023b01f1a4	654	SUPERFAMILY	SSF55874	ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase	25	240	1.92E-59	T	24-06-2023	IPR036890	Histidine kinase/HSP90-like ATPase superfamily
AQSF01000020.1_orf15853	26bef299815e8a0e020d44023b01f1a4	654	ProSitePatterns	PS00177	DNA topoisomerase II signature.	444	452	-	T	24-06-2023	IPR018522	DNA topoisomerase, type IIA, conserved site
AQSF01000020.1_orf15853	26bef299815e8a0e020d44023b01f1a4	654	Pfam	PF02518	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	50	196	1.3E-19	T	24-06-2023	IPR003594	Histidine kinase/HSP90-like ATPase
AQSF01000020.1_orf15853	26bef299815e8a0e020d44023b01f1a4	654	PRINTS	PR00418	DNA topoisomerase II family signature	89	102	2.0E-69	T	24-06-2023	-	-
