	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001253.1_79	QGNH01001253.1	QGNH01001253.1	79	63946	64995	1	D			YP_010358373.1	YP_010358373.1 DNA methyltransferase [Halorubrum tailed virus 28]	False	0.469	149.0	2.142e-37								MT-A70 [PF05063.17]					VOG03909	sp|P43641|MTMU_MYCSP Type II methyltransferase M.MunI; XhXp	Xp;Xh	0	False	
QGNH01001253.1_80	QGNH01001253.1	QGNH01001253.1	80	65004	65135	1	E																								0	False	
QGNH01001253.1_81	QGNH01001253.1	QGNH01001253.1	81	65208	65423	1	E																								0	False	
QGNH01001253.1_82	QGNH01001253.1	QGNH01001253.1	82	65611	65973	1	E																								0	False	
QGNH01001253.1_83	QGNH01001253.1	QGNH01001253.1	83	65970	66182	1	E																								0	False	
QGNH01001253.1_84	QGNH01001253.1	QGNH01001253.1	84	66179	66313	-1	E																								0	False	
QGNH01001253.1_85	QGNH01001253.1	QGNH01001253.1	85	66378	67175	-1	E																								0	False	
QGNH01001253.1_86	QGNH01001253.1	QGNH01001253.1	86	67179	71192	-1	E																								0	False	F
QGNH01001253.1_87	QGNH01001253.1	QGNH01001253.1	87	71189	71647	-1	E																								0	False	F
QGNH01001253.1_88	QGNH01001253.1	QGNH01001253.1	88	71622	73016	-1	E			YP_006546302.1	YP_006546302.1 portal protein [Thermoanaerobacterium phage THSA-485A]	False	0.313	167.0	2.817e-42													VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xp;Xr;Xh;Xs	0	False	VF
