	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000103.1_21	QGNH01000103.1	QGNH01000103.1	21	24714	25790	-1	E			YP_004934685.1	YP_004934685.1 major head protein [Rhodobacter phage RcapMu]	False	0.196	68.0	8.418e-11													VOG10432	sp|Q6QIB5|CAPSD_BPBMU Major capsid protein; XhXs	Xs;Xh	0	False	V
QGNH01000103.1_22	QGNH01000103.1	QGNH01000103.1	22	25874	26944	-1	E																								0	False	
QGNH01000103.1_23	QGNH01000103.1	QGNH01000103.1	23	27058	28431	-1	D			YP_001111207.1	YP_001111207.1 head maturation protease [Burkholderia phage phiE255]	False	0.254	108.0	4.965e-23								Mu-like prophage I protein [PF10123.12]					VOG01958	sp|Q01267|PRO_BPMU Protease I; XhXs	Xs;Xh	0	False	V
QGNH01000103.1_24	QGNH01000103.1	QGNH01000103.1	24	28627	29457	-1	D			YP_009797326.1	YP_009797326.1 minor head protein and DNA pilot [Faecalibacterium phage FP_Mushu]	False	0.438	124.0	3.9320000000000005e-30								Phage Mu protein F like protein [PF04233.17]					VOG10177	sp|P44226|VPF_HAEIN Mu-like prophage FluMu F protein; Xu	Xu	0	False	
QGNH01000103.1_25	QGNH01000103.1	QGNH01000103.1	25	29667	31136	-1	D			YP_004934679.1	YP_004934679.1 portal protein [Rhodobacter phage RcapMu]	False	0.245	102.0	2.783e-21								Protein of unknown function (DUF935) [PF06074.15]					VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	
QGNH01000103.1_26	QGNH01000103.1	QGNH01000103.1	26	31139	32470	-1	E			YP_009285918.1	YP_009285918.1 terminase large subunit [Rhodovulum phage vB_RhkS_P1]	False	0.334	231.0	3.666e-64													VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xr;Xh	0	False	V
QGNH01000103.1_27	QGNH01000103.1	QGNH01000103.1	27	32457	33173	-1	E																								0	False	
QGNH01000103.1_28	QGNH01000103.1	QGNH01000103.1	28	33378	33698	-1	E																								0	False	
QGNH01000103.1_29	QGNH01000103.1	QGNH01000103.1	29	33688	34218	-1	E																								0	False	
QGNH01000103.1_30	QGNH01000103.1	QGNH01000103.1	30	34383	35285	-1	E																								0	False	
QGNH01000103.1_31	QGNH01000103.1	QGNH01000103.1	31	35421	35534	-1	E																								0	False	
QGNH01000103.1_32	QGNH01000103.1	QGNH01000103.1	32	35531	35890	-1	E																								0	False	
QGNH01000103.1_33	QGNH01000103.1	QGNH01000103.1	33	35884	36543	-1	E																								0	False	
QGNH01000103.1_34	QGNH01000103.1	QGNH01000103.1	34	36540	36983	-1	C	K01185	lysozyme [EC:3.2.1.17]	YP_010078178.1	YP_010078178.1 endolysin [Ralstonia phage Raharianne]	False	0.43	111.0	1.349e-27								Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	
QGNH01000103.1_35	QGNH01000103.1	QGNH01000103.1	35	37233	37469	-1	E																								0	False	
QGNH01000103.1_36	QGNH01000103.1	QGNH01000103.1	36	37486	37722	-1	E																								0	False	
QGNH01000103.1_37	QGNH01000103.1	QGNH01000103.1	37	37722	38222	-1	D																Helix-turn-helix [PF01381.25]								0	False	
QGNH01000103.1_38	QGNH01000103.1	QGNH01000103.1	38	38501	38968	1	E																								0	False	
QGNH01000103.1_39	QGNH01000103.1	QGNH01000103.1	39	38950	39837	1	D																PAP2 superfamily [PF14378.9]								0	False	
QGNH01000103.1_40	QGNH01000103.1	QGNH01000103.1	40	39822	40052	1	E																								0	False	
QGNH01000103.1_41	QGNH01000103.1	QGNH01000103.1	41	40049	40501	1	E																								0	False	
QGNH01000103.1_42	QGNH01000103.1	QGNH01000103.1	42	40498	40734	1	E																								0	False	
QGNH01000103.1_43	QGNH01000103.1	QGNH01000103.1	43	40731	42581	1	C	K07497	putative transposase	YP_009276812.1	YP_009276812.1 transposase [Bacillus phage BalMu-1]	False	0.22	110.0	2.084e-23								Bacteriophage Mu transposase [PF02914.18]					VOG00376	sp|P16942|T629_SHISO Transposase for insertion sequence element IS629; Xr	Xr	0	False	V
QGNH01000103.1_44	QGNH01000103.1	QGNH01000103.1	44	42578	43588	1	D																AAA domain [PF13401.9]; Bacterial TniB protein [PF05621.14]; AAA domain (dynein-related subfamily) [PF07728.17]					VOG02271	sp|P03763|TARGB_BPMU ATP-dependent target DNA activator B; XhXr	Xr;Xh	0	False	V
QGNH01000103.1_45	QGNH01000103.1	QGNH01000103.1	45	43585	44052	1	E																								0	False	
QGNH01000103.1_46	QGNH01000103.1	QGNH01000103.1	46	44052	44411	1	E																								0	False	
QGNH01000103.1_47	QGNH01000103.1	QGNH01000103.1	47	44408	44632	1	E																								0	False	
QGNH01000103.1_48	QGNH01000103.1	QGNH01000103.1	48	44632	44757	1	E																								0	False	
QGNH01000103.1_49	QGNH01000103.1	QGNH01000103.1	49	44757	44888	1	E																								0	False	
QGNH01000103.1_50	QGNH01000103.1	QGNH01000103.1	50	45010	45237	1	E																								0	False	
QGNH01000103.1_51	QGNH01000103.1	QGNH01000103.1	51	45234	45506	1	E																								0	False	
QGNH01000103.1_52	QGNH01000103.1	QGNH01000103.1	52	45727	45945	1	E																								0	False	
QGNH01000103.1_53	QGNH01000103.1	QGNH01000103.1	53	46374	46730	1	E																								0	False	
QGNH01000103.1_54	QGNH01000103.1	QGNH01000103.1	54	46727	47191	1	E																								0	False	
QGNH01000103.1_55	QGNH01000103.1	QGNH01000103.1	55	47188	47781	1	E																								0	False	
QGNH01000103.1_56	QGNH01000103.1	QGNH01000103.1	56	47984	48310	1	E																								0	False	
QGNH01000103.1_57	QGNH01000103.1	QGNH01000103.1	57	48307	48606	1	E																								0	False	
QGNH01000103.1_58	QGNH01000103.1	QGNH01000103.1	58	48609	49316	1	E																								0	False	
QGNH01000103.1_59	QGNH01000103.1	QGNH01000103.1	59	49723	50235	1	E																								0	False	
QGNH01000103.1_60	QGNH01000103.1	QGNH01000103.1	60	50232	50480	1	E																								0	False	
QGNH01000103.1_61	QGNH01000103.1	QGNH01000103.1	61	50996	52003	1	C	K00602	phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	YP_004325011.1	YP_004325011.1 PurH2 [Prochlorococcus phage P-SSM7]	False	0.509	180.0	3.726e-48								AICARFT/IMPCHase bienzyme [PF01808.21]; MGS-like domain [PF02142.25]					VOG34811	sp|Q0IDE8|PUR9_SYNS3 Bifunctional purine biosynthesis protein PurH; Xh	Xh	0	False	MK
QGNH01000103.1_62	QGNH01000103.1	QGNH01000103.1	62	52125	52574	1	C	K00602	phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	YP_214422.1	YP_214422.1 5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase [Prochlorococcus phage P-SSM2]	False	0.502	141.0	1.088e-37								AICARFT/IMPCHase bienzyme [PF01808.21]; Phosphoribosylglycinamide synthetase, N domain [PF02844.18]					VOG15748	sp|Q3ATZ1|PUR9_CHLCH Bifunctional purine biosynthesis protein PurH; Xh	Xh	0	False	MK
QGNH01000103.1_63	QGNH01000103.1	QGNH01000103.1	63	52644	53153	1	E																								0	False	
QGNH01000103.1_64	QGNH01000103.1	QGNH01000103.1	64	53406	55646	1	D																Tetratricopeptide repeat [PF13429.9]; Anaphase-promoting complex, cyclosome, subunit 3 [PF12895.10]; MalT-like TPR region [PF17874.4]; Tetratricopeptide repeat [PF14559.9]; Tetratricopeptide repeat [PF13432.9]; Tetratricopeptide repeat-like domain [PF09976.12]; ChAPs (Chs5p-Arf1p-binding proteins) [PF09295.13]; Soluble NSF attachment protein, SNAP [PF14938.9]					VOG00147	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000103.1_65	QGNH01000103.1	QGNH01000103.1	65	55662	55919	-1	E																								0	False	F
QGNH01000103.1_66	QGNH01000103.1	QGNH01000103.1	66	56180	56545	-1	E																								0	False	F
QGNH01000103.1_67	QGNH01000103.1	QGNH01000103.1	67	57062	57475	-1	E																								0	False	F
