	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000519.1_15	QGNH01000519.1	QGNH01000519.1	15	5440	6108	1	C	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	YP_008858832.1	YP_008858832.1 head maturation protease [Mycobacterium phage HufflyPuff]	False	0.458	151.0	4.188e-40	MER0028402	S14	MER0028402 - family S14 unassigned peptidases () [S14.UPW]#S14#{peptidase unit: 57-286}~source AAN01717~	False	0.457	151.0	1.059e-39	Clp protease [PF00574.26]					VOG07465	sp|P03711|SCAF_LAMBD Capsid assembly protease C; XhXs	Xh;Xs	0	False	VP
QGNH01000519.1_16	QGNH01000519.1	QGNH01000519.1	16	6218	7582	1	D			YP_009840876.1	YP_009840876.1 phosphatase [Streptomyces phage Comrade]	False	0.375	102.0	3.664e-21								5' nucleotidase, deoxy (Pyrimidine), cytosolic type C protein (NT5C) [PF06941.15]								0	False	
QGNH01000519.1_17	QGNH01000519.1	QGNH01000519.1	17	7566	7895	1	E																								0	False	
QGNH01000519.1_18	QGNH01000519.1	QGNH01000519.1	18	7896	8264	1	E																					VOG01567	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01000519.1_19	QGNH01000519.1	QGNH01000519.1	19	8254	9987	1	D			YP_010755144.1	YP_010755144.1 DNA polymerase I [Microbacterium phage Pumpernickel]	False	0.341	329.0	1.202e-95								DNA polymerase family A [PF00476.23]; 3'-5' exonuclease [PF01612.23]					VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xh;Xr	0	False	V
QGNH01000519.1_20	QGNH01000519.1	QGNH01000519.1	20	10078	10272	1	E																								0	False	
QGNH01000519.1_21	QGNH01000519.1	QGNH01000519.1	21	10272	10448	1	E																								0	False	
QGNH01000519.1_22	QGNH01000519.1	QGNH01000519.1	22	10445	11080	1	E																					VOG04630	REFSEQ peptidase HslV family; Xu	Xu	0	False	
QGNH01000519.1_23	QGNH01000519.1	QGNH01000519.1	23	11067	11261	1	E																								0	False	
QGNH01000519.1_24	QGNH01000519.1	QGNH01000519.1	24	11258	11437	1	E																								0	False	
QGNH01000519.1_25	QGNH01000519.1	QGNH01000519.1	25	11427	11948	1	E																								0	False	
QGNH01000519.1_26	QGNH01000519.1	QGNH01000519.1	26	11939	12385	1	E			YP_010092723.1	YP_010092723.1 RuvC-like resolvase [Gordonia phage Patio]	False	0.256	60.0	7.163e-10													VOG01020	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000519.1_27	QGNH01000519.1	QGNH01000519.1	27	12437	14140	1	D			YP_010755142.1	YP_010755142.1 DNA helicase [Microbacterium phage Pumpernickel]	True	0.408	429.0	4.32e-130								SNF2-related domain [PF00176.26]; Helicase conserved C-terminal domain [PF00271.34]					VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	
QGNH01000519.1_28	QGNH01000519.1	QGNH01000519.1	28	14133	14606	1	D			YP_009223806.1	YP_009223806.1 HNH endonuclease [Geobacillus virus E3]	False	0.396	98.0	8.815e-23								AP2 domain [PF00847.23]; HNH endonuclease [PF13392.9]								0	False	
QGNH01000519.1_29	QGNH01000519.1	QGNH01000519.1	29	14643	15587	1	D			YP_010755141.1	YP_010755141.1 hypothetical protein QEH42_gp110 [Microbacterium phage Pumpernickel]	False	0.361	186.0	9.505e-51								PD-(D/E)XK nuclease superfamily [PF12705.10]					VOG04544	REFSEQ exonuclease; Xu	Xu	0	False	
QGNH01000519.1_30	QGNH01000519.1	QGNH01000519.1	30	15592	15981	1	E			YP_010678211.1	YP_010678211.1 HNH endonuclease [Arthrobacter phage Reedo]	False	0.407	69.0	3.88e-13													VOG01567	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01000519.1_31	QGNH01000519.1	QGNH01000519.1	31	15981	16277	1	E																								0	False	
QGNH01000519.1_32	QGNH01000519.1	QGNH01000519.1	32	16286	16405	1	E																								0	False	
QGNH01000519.1_33	QGNH01000519.1	QGNH01000519.1	33	16405	16587	1	E																								0	False	
QGNH01000519.1_34	QGNH01000519.1	QGNH01000519.1	34	16584	17414	1	D			YP_010648644.1	YP_010648644.1 hypothetical protein PP301_gp123 [Gordonia phage GMA2]	False	0.308	126.0	8.405e-31								AAA domain [PF13479.9]					VOG00709	sp|O31907|YORG_BACSU SPbeta prophage-derived uncharacterized protein YorG; Xu	Xu	0	False	
QGNH01000519.1_35	QGNH01000519.1	QGNH01000519.1	35	17398	17592	1	E																								0	False	
QGNH01000519.1_36	QGNH01000519.1	QGNH01000519.1	36	17762	18109	1	E																								0	False	
QGNH01000519.1_37	QGNH01000519.1	QGNH01000519.1	37	18067	18288	1	E																								0	False	
QGNH01000519.1_38	QGNH01000519.1	QGNH01000519.1	38	18291	18899	1	D			YP_010649014.1	YP_010649014.1 hypothetical protein PP303_gp162 [Gordonia phage Forza]	False	0.262	65.0	7.452e-11								Protein of unknown function (DUF669) [PF05037.16]					VOG02415	REFSEQ single strand DNA binding protein; Xu	Xu	0	False	
QGNH01000519.1_39	QGNH01000519.1	QGNH01000519.1	39	19068	21530	1	C	K02316	DNA primase [EC:2.7.7.101]	YP_008126557.1	YP_008126557.1 DNA primase [Halorubrum virus CGphi46]	False	0.255	100.0	5.55e-20								CHC2 zinc finger [PF01807.23]; Domain of unknown function (DUF927) [PF06048.14]								0	False	
QGNH01000519.1_40	QGNH01000519.1	QGNH01000519.1	40	21520	21690	1	E																								0	False	
QGNH01000519.1_41	QGNH01000519.1	QGNH01000519.1	41	21680	21847	1	E																								0	False	
QGNH01000519.1_42	QGNH01000519.1	QGNH01000519.1	42	22495	22935	1	E																								0	False	
QGNH01000519.1_43	QGNH01000519.1	QGNH01000519.1	43	23817	24038	1	E																								0	False	
QGNH01000519.1_44	QGNH01000519.1	QGNH01000519.1	44	24120	24416	1	E																								0	False	
QGNH01000519.1_45	QGNH01000519.1	QGNH01000519.1	45	24698	25003	1	E																								0	False	
QGNH01000519.1_46	QGNH01000519.1	QGNH01000519.1	46	25095	25514	1	D			YP_010062360.1	YP_010062360.1 phosphoribosyl transferase [Mycobacterium phage Kimona]	False	0.416	72.0	6.176e-14								Phosphoribosyl transferase domain [PF00156.30]					VOG08033	REFSEQ phosphoribosyl transferase; Xu	Xu	0	False	
QGNH01000519.1_47	QGNH01000519.1	QGNH01000519.1	47	25592	25990	1	E																								0	False	
QGNH01000519.1_48	QGNH01000519.1	QGNH01000519.1	48	26027	26245	1	E																								0	False	
QGNH01000519.1_49	QGNH01000519.1	QGNH01000519.1	49	26242	26454	1	E																								0	False	
QGNH01000519.1_50	QGNH01000519.1	QGNH01000519.1	50	26584	26820	1	E																								0	False	
QGNH01000519.1_51	QGNH01000519.1	QGNH01000519.1	51	26991	27284	1	E																								0	False	
QGNH01000519.1_52	QGNH01000519.1	QGNH01000519.1	52	27425	27670	1	E																								0	False	
QGNH01000519.1_53	QGNH01000519.1	QGNH01000519.1	53	27663	27770	1	E																								0	False	
QGNH01000519.1_54	QGNH01000519.1	QGNH01000519.1	54	27930	28109	1	E																								0	False	
QGNH01000519.1_55	QGNH01000519.1	QGNH01000519.1	55	28447	28605	1	E																								0	False	
QGNH01000519.1_56	QGNH01000519.1	QGNH01000519.1	56	28595	28840	1	E																								0	False	
QGNH01000519.1_57	QGNH01000519.1	QGNH01000519.1	57	29044	29280	-1	E																								0	False	
QGNH01000519.1_58	QGNH01000519.1	QGNH01000519.1	58	29283	30383	-1	E																								0	False	
QGNH01000519.1_59	QGNH01000519.1	QGNH01000519.1	59	30665	31138	-1	E																								0	False	
QGNH01000519.1_60	QGNH01000519.1	QGNH01000519.1	60	31131	31688	-1	E																								0	False	
QGNH01000519.1_61	QGNH01000519.1	QGNH01000519.1	61	31699	32559	-1	E																								0	False	
QGNH01000519.1_62	QGNH01000519.1	QGNH01000519.1	62	32775	33137	-1	E																								0	False	
QGNH01000519.1_63	QGNH01000519.1	QGNH01000519.1	63	33121	34167	-1	D			YP_009778172.1	YP_009778172.1 glycosyltransferase [Synechococcus phage ACG-2014f_Syn7803C7]	False	0.34	196.0	1.2459999999999999e-53								Glycosyl transferases group 1 [PF00534.23]; Glycosyl transferases group 1 [PF13692.9]	GT4	GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342); [retaining] UDP-GlcNAc: polypeptide alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-); UDP-GlcNAc: alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-)	2.4.1.131,2.4.1.13,2.4.1.14,2.4.1.157,2.4.1.198,2.4.1.208,2.4.1.21,2.4.1.231,2.4.1.241,2.4.1.245,2.4.1.252,2.4.1.257,2.4.1.270,2.4.1.283,2.4.1.285,2.4.1.290,2.4.1.342,2.4.1.57,2.4.1.-,2.4.2.-,2.4.1.132	GT4.hmm	VOG17757	REFSEQ glycosyltransferase; Xu	Xu	0	False	MK
QGNH01000519.1_64	QGNH01000519.1	QGNH01000519.1	64	34246	35943	-1	E																								0	False	
QGNH01000519.1_65	QGNH01000519.1	QGNH01000519.1	65	35943	37526	-1	E			YP_009885098.1	YP_009885098.1 minor tail protein [Arthrobacter phage Mufasa8]	False	0.191	61.0	2.99e-08																0	False	
QGNH01000519.1_66	QGNH01000519.1	QGNH01000519.1	66	37638	38993	-1	E																								0	False	
QGNH01000519.1_67	QGNH01000519.1	QGNH01000519.1	67	39522	42701	-1	E																								0	False	
QGNH01000519.1_68	QGNH01000519.1	QGNH01000519.1	68	42703	43128	-1	E																								0	False	
QGNH01000519.1_69	QGNH01000519.1	QGNH01000519.1	69	43184	43975	-1	E																								0	False	
QGNH01000519.1_70	QGNH01000519.1	QGNH01000519.1	70	44019	45155	-1	E																								0	False	
QGNH01000519.1_71	QGNH01000519.1	QGNH01000519.1	71	45273	45794	-1	E																								0	False	
QGNH01000519.1_72	QGNH01000519.1	QGNH01000519.1	72	45806	47131	-1	E																								0	False	
QGNH01000519.1_73	QGNH01000519.1	QGNH01000519.1	73	47138	47479	-1	E																								0	False	
QGNH01000519.1_74	QGNH01000519.1	QGNH01000519.1	74	47479	47760	-1	D			YP_010653340.1	YP_010653340.1 endonuclease VII [Gordonia phage Ohgeesy]	False	0.552	67.0	3.274e-13								Recombination endonuclease VII [PF02945.18]								0	False	
QGNH01000519.1_75	QGNH01000519.1	QGNH01000519.1	75	47864	49435	-1	E			YP_009303161.1	YP_009303161.1 major head protein [Mycobacterium phage Bipper]	False	0.282	207.0	5.637e-55													VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	V
QGNH01000519.1_76	QGNH01000519.1	QGNH01000519.1	76	49691	50041	-1	E																								0	False	
QGNH01000519.1_77	QGNH01000519.1	QGNH01000519.1	77	50044	50481	-1	D			YP_009102831.1	YP_009102831.1 endonuclease VII [Yersinia phage vB_YenP_AP5]	False	0.556	94.0	1.291e-21								Recombination endonuclease VII [PF02945.18]					VOG00650	sp|O64250|VG59_BPMD2 Gene 59 protein; Xu	Xu	0	False	
QGNH01000519.1_78	QGNH01000519.1	QGNH01000519.1	78	50432	50860	-1	E																								0	False	
QGNH01000519.1_79	QGNH01000519.1	QGNH01000519.1	79	50863	52311	-1	C	K06904	uncharacterized protein	YP_002117562.1	YP_002117562.1 head maturation protease [Rhizobium phage 16-3]	False	0.302	75.0	8.122e-13	MER0054618	S78	MER0054618 - family S78 unassigned peptidases (Leifsonia xyli) [S78.UPW]#S78#{peptidase unit: 20-158}~source AAT90040~	False	0.384	93.0	3.43e-18	Caudovirus prohead serine protease [PF04586.20]								0	False	P
QGNH01000519.1_80	QGNH01000519.1	QGNH01000519.1	80	52375	52620	-1	E																								0	False	
QGNH01000519.1_81	QGNH01000519.1	QGNH01000519.1	81	52613	52780	-1	E																								0	False	
QGNH01000519.1_82	QGNH01000519.1	QGNH01000519.1	82	52902	55808	-1	E																								0	False	F
QGNH01000519.1_83	QGNH01000519.1	QGNH01000519.1	83	55809	57215	-1	D			YP_009011911.1	YP_009011911.1 portal protein [Mycobacterium phage Courthouse]	False	0.284	158.0	3.093e-39								Phage portal protein [PF04860.15]					VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xh;Xs;Xp;Xr	0	False	VF
QGNH01000519.1_84	QGNH01000519.1	QGNH01000519.1	84	57212	57484	-1	E																								0	False	F
QGNH01000519.1_85	QGNH01000519.1	QGNH01000519.1	85	57496	59133	-1	D			YP_009817034.1	YP_009817034.1 terminase large subunit [Arthrobacter phage Liebe]	True	0.393	354.0	1.001e-104								Terminase large subunit, ATPase domain [PF03354.18]					VOG00185	sp|O64206|VG13_BPMD2 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000519.1_86	QGNH01000519.1	QGNH01000519.1	86	59126	59425	-1	E			YP_008857897.1	YP_008857897.1 HNH endonuclease [Arthrobacter phage vB_ArS-ArV2]	False	0.57	76.0	2.903e-16																1	False	F
QGNH01000519.1_87	QGNH01000519.1	QGNH01000519.1	87	59481	60158	-1	E																								0	False	F
