	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000504.1_48	QGNH01000504.1	QGNH01000504.1	48	30239	30427	1	E																								0	False	
QGNH01000504.1_49	QGNH01000504.1	QGNH01000504.1	49	30562	30867	1	E																								0	False	
QGNH01000504.1_50	QGNH01000504.1	QGNH01000504.1	50	30864	31085	1	E																								0	False	
QGNH01000504.1_51	QGNH01000504.1	QGNH01000504.1	51	31082	31186	1	E																								0	False	
QGNH01000504.1_52	QGNH01000504.1	QGNH01000504.1	52	31188	31526	1	D																Lytic transglycolase [PF03330.21]								0	False	
QGNH01000504.1_53	QGNH01000504.1	QGNH01000504.1	53	31536	31730	1	E																								0	False	
QGNH01000504.1_54	QGNH01000504.1	QGNH01000504.1	54	31727	32149	1	E																								0	False	
QGNH01000504.1_55	QGNH01000504.1	QGNH01000504.1	55	32179	32337	1	E																								0	False	
QGNH01000504.1_56	QGNH01000504.1	QGNH01000504.1	56	32339	37198	-1	E																								0	False	
QGNH01000504.1_57	QGNH01000504.1	QGNH01000504.1	57	37205	38503	-1	E																								0	False	
QGNH01000504.1_58	QGNH01000504.1	QGNH01000504.1	58	38522	39514	-1	E																								0	False	
QGNH01000504.1_59	QGNH01000504.1	QGNH01000504.1	59	39516	40397	-1	E			YP_009222580.1	YP_009222580.1 hypothetical protein AXJ08_gp30 [Rhodoferax phage P26218]	False	0.25	89.0	3.635e-18													VOG01980	REFSEQ short tail fiber protein; Xu	Xu	0	False	
QGNH01000504.1_60	QGNH01000504.1	QGNH01000504.1	60	40399	41292	-1	E																								0	False	
QGNH01000504.1_61	QGNH01000504.1	QGNH01000504.1	61	41557	42297	-1	E																								0	False	
QGNH01000504.1_62	QGNH01000504.1	QGNH01000504.1	62	42310	44310	-1	E																								0	False	
QGNH01000504.1_63	QGNH01000504.1	QGNH01000504.1	63	44310	46277	-1	E																								0	False	
QGNH01000504.1_64	QGNH01000504.1	QGNH01000504.1	64	46281	47237	-1	E																								0	False	
QGNH01000504.1_65	QGNH01000504.1	QGNH01000504.1	65	47259	47675	-1	E																					VOG00907	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000504.1_66	QGNH01000504.1	QGNH01000504.1	66	47686	49776	-1	D			YP_009325082.1	YP_009325082.1 structural protein [Synechococcus phage S-WAM1]	False	0.637	89.0	7.369e-17								Collagen triple helix repeat (20 copies) [PF01391.21]					VOG01091	sp|B4YNE6|V6_SPTNK Collagen-like protein V6; Xu	Xu	0	False	
QGNH01000504.1_67	QGNH01000504.1	QGNH01000504.1	67	50084	50530	-1	E																								0	False	
QGNH01000504.1_68	QGNH01000504.1	QGNH01000504.1	68	50579	51511	-1	E																								0	False	
QGNH01000504.1_69	QGNH01000504.1	QGNH01000504.1	69	51515	51991	-1	E																								0	False	
QGNH01000504.1_70	QGNH01000504.1	QGNH01000504.1	70	51996	52382	-1	E																								0	False	
QGNH01000504.1_71	QGNH01000504.1	QGNH01000504.1	71	52468	53526	-1	D			YP_009778745.1	YP_009778745.1 glycosyltransferase [Synechococcus phage ACG-2014f_Syn7803US26]	False	0.351	199.0	1.1859999999999999e-54								Glycosyl transferases group 1 [PF00534.23]; Glycosyl transferases group 1 [PF13692.9]	GT4	GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342); [retaining] UDP-GlcNAc: polypeptide alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-); UDP-GlcNAc: alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-)	2.4.1.131,2.4.1.13,2.4.1.14,2.4.1.157,2.4.1.198,2.4.1.208,2.4.1.21,2.4.1.231,2.4.1.241,2.4.1.245,2.4.1.252,2.4.1.257,2.4.1.270,2.4.1.283,2.4.1.285,2.4.1.290,2.4.1.342,2.4.1.57,2.4.1.-,2.4.2.-,2.4.1.132	GT4.hmm	VOG17757	REFSEQ glycosyltransferase; Xu	Xu	0	False	MK
QGNH01000504.1_72	QGNH01000504.1	QGNH01000504.1	72	53578	54150	-1	E																								0	False	
QGNH01000504.1_73	QGNH01000504.1	QGNH01000504.1	73	54120	56213	-1	D			YP_007517720.1	YP_007517720.1 tail protein [Pelagibacter phage HTVC010P]	False	0.316	74.0	2.811e-12								Collagen triple helix repeat (20 copies) [PF01391.21]					VOG03096	sp|B2RNN3|C1T9B_HUMAN Complement C1q and tumor necrosis factor-related protein 9B; Xh	Xh	0	False	
QGNH01000504.1_74	QGNH01000504.1	QGNH01000504.1	74	56296	57531	-1	E																								0	False	
QGNH01000504.1_75	QGNH01000504.1	QGNH01000504.1	75	58537	59016	-1	E																								0	False	
QGNH01000504.1_76	QGNH01000504.1	QGNH01000504.1	76	59092	59268	1	E																								0	False	
QGNH01000504.1_77	QGNH01000504.1	QGNH01000504.1	77	59228	59803	-1	D																GIY-YIG catalytic domain [PF01541.27]								0	False	
QGNH01000504.1_78	QGNH01000504.1	QGNH01000504.1	78	59800	60711	-1	C	K02377	GDP-L-fucose synthase [EC:1.1.1.271]	YP_010669815.1	YP_010669815.1 nucleotide-sugar epimerase [Synechococcus phage S-SCSM1]	False	0.47	260.0	3.539e-76								GDP-mannose 4,6 dehydratase [PF16363.8]; NAD dependent epimerase/dehydratase family [PF01370.24]; RmlD substrate binding domain [PF04321.20]; Polysaccharide biosynthesis protein [PF02719.18]; 3-beta hydroxysteroid dehydrogenase/isomerase family [PF01073.22]					VOG00055	sp|Q9SYM5|RHM1_ARATH Trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM1; Xh	Xh	0	False	MK
QGNH01000504.1_79	QGNH01000504.1	QGNH01000504.1	79	60714	61670	-1	E																								0	False	
QGNH01000504.1_80	QGNH01000504.1	QGNH01000504.1	80	61679	63133	-1	E																								0	False	
QGNH01000504.1_81	QGNH01000504.1	QGNH01000504.1	81	63138	63371	-1	E																								0	False	
QGNH01000504.1_82	QGNH01000504.1	QGNH01000504.1	82	63382	65616	-1	E																								0	False	F
QGNH01000504.1_83	QGNH01000504.1	QGNH01000504.1	83	65698	66684	-1	C	K01711	GDPmannose 4,6-dehydratase [EC:4.2.1.47]	YP_010669814.1	YP_010669814.1 nucleotide-sugar epimerase [Synechococcus phage S-SCSM1]	True	0.654	424.0	1.696e-132								GDP-mannose 4,6 dehydratase [PF16363.8]; NAD dependent epimerase/dehydratase family [PF01370.24]; RmlD substrate binding domain [PF04321.20]					VOG00055	sp|Q9SYM5|RHM1_ARATH Trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM1; Xh	Xh	0	False	MKF
QGNH01000504.1_84	QGNH01000504.1	QGNH01000504.1	84	67076	69127	-1	D			YP_009168122.1	YP_009168122.1 toprim domain-containing protein [Escherichia phage vB_EcoP_24B]	False	0.272	256.0	7.712e-70	MER0295503	N09	MER0295503 - family N9 unassigned peptide lyases (Ignavibacterium album) [N09.UPW]#N09#{peptidase unit: 229-570}~source YP_005845691~	False	0.249	78.0	4.14e-13	DnaB-like helicase C terminal domain [PF03796.18]; Homing endonuclease [PF05204.17]; LAGLIDADG-like domain [PF14528.9]; AAA domain [PF13481.9]					VOG04252	REFSEQ DarB-like antirestriction; Xu	Xu	0	False	PF
