	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000538.1_26	QGNH01000538.1	QGNH01000538.1	26	19489	26046	-1	D																Glycosyl hydrolases family 28 [PF00295.20]; Chitobiase/beta-hexosaminidase C-terminal domain [PF13290.9]; Fn3 associated [PF13287.9]	CBM56; GH28	CBM56 beta-1,3-glucan binding function demonstrated by Yamamoto et al. (1998) FEBS Letters 433:41-43 [PMID: 9738929]; GH28 polygalacturonase (EC 3.2.1.15); exo-polygalacturonase (EC 3.2.1.67); exo-polygalacturonosidase (EC 3.2.1.82); rhamnogalacturonase (EC 3.2.1.171); rhamnogalacturonan alpha-1,2-galacturonohydrolase (EC 3.2.1.173); xylogalacturonan hydrolase (EC 3.2.1.-)	; 3.1.1.11,3.2.1.15,3.2.1.171,3.2.1.173,3.2.1.67,3.2.1.82,3.2.1.-	GH28.hmm				0	False	
QGNH01000538.1_27	QGNH01000538.1	QGNH01000538.1	27	26076	27008	-1	E																								0	False	
QGNH01000538.1_28	QGNH01000538.1	QGNH01000538.1	28	27005	27127	-1	E																								0	False	
QGNH01000538.1_29	QGNH01000538.1	QGNH01000538.1	29	27142	28689	-1	E																								0	False	
QGNH01000538.1_30	QGNH01000538.1	QGNH01000538.1	30	28728	29429	-1	E																								0	False	
QGNH01000538.1_31	QGNH01000538.1	QGNH01000538.1	31	29422	30213	-1	E																								0	False	
QGNH01000538.1_32	QGNH01000538.1	QGNH01000538.1	32	30232	31101	-1	E																								0	False	
QGNH01000538.1_33	QGNH01000538.1	QGNH01000538.1	33	31115	31504	-1	E																								0	False	
QGNH01000538.1_34	QGNH01000538.1	QGNH01000538.1	34	31501	32433	-1	D																Conserved hypothetical protein 2217 (DUF2460) [PF09343.13]								0	False	
QGNH01000538.1_35	QGNH01000538.1	QGNH01000538.1	35	32430	32723	-1	D			YP_009889499.1	YP_009889499.1 hypothetical protein HYQ39_gp160 [Salmonella phage P46FS4]	False	0.518	85.0	1.824e-19								Family of unknown function (DUF6527) [PF20137.2]					VOG09989	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000538.1_36	QGNH01000538.1	QGNH01000538.1	36	32866	36336	-1	C	K21449	trimeric autotransporter adhesin																						0	False	
QGNH01000538.1_37	QGNH01000538.1	QGNH01000538.1	37	36635	36958	-1	E																								0	False	
QGNH01000538.1_38	QGNH01000538.1	QGNH01000538.1	38	36976	37512	-1	D			YP_010646253.1	YP_010646253.1 hypothetical protein PP219_gp36 [Streptococcus phage CHPC930]	False	0.397	102.0	1.133e-23								HNH endonuclease [PF13392.9]								0	False	
QGNH01000538.1_39	QGNH01000538.1	QGNH01000538.1	39	37582	38346	-1	E																								0	False	
QGNH01000538.1_40	QGNH01000538.1	QGNH01000538.1	40	38450	38641	-1	E																								0	False	
QGNH01000538.1_41	QGNH01000538.1	QGNH01000538.1	41	38659	39120	-1	E																								0	False	
QGNH01000538.1_42	QGNH01000538.1	QGNH01000538.1	42	39336	39815	-1	E																					VOG00648	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000538.1_43	QGNH01000538.1	QGNH01000538.1	43	39816	40163	-1	E																								0	False	
QGNH01000538.1_44	QGNH01000538.1	QGNH01000538.1	44	40175	40312	-1	E																								0	False	
QGNH01000538.1_45	QGNH01000538.1	QGNH01000538.1	45	40309	41379	-1	E																								0	False	
QGNH01000538.1_46	QGNH01000538.1	QGNH01000538.1	46	41758	43554	-1	E			YP_006546300.1	YP_006546300.1 hypothetical protein Tsac_2859 [Thermoanaerobacterium phage THSA-485A]	False	0.175	76.0	9.424e-13																0	False	
QGNH01000538.1_47	QGNH01000538.1	QGNH01000538.1	47	43672	45576	-1	D			YP_006546301.1	YP_006546301.1 hypothetical protein Tsac_2860 [Thermoanaerobacterium phage THSA-485A]	False	0.172	64.0	2.487e-09								Family of unknown function (DUF6582) [PF20223.1]								0	False	
QGNH01000538.1_48	QGNH01000538.1	QGNH01000538.1	48	45576	46445	-1	E																								0	False	
QGNH01000538.1_49	QGNH01000538.1	QGNH01000538.1	49	46510	47073	-1	E																								0	False	F
QGNH01000538.1_50	QGNH01000538.1	QGNH01000538.1	50	47092	47448	-1	E																								0	False	F
QGNH01000538.1_51	QGNH01000538.1	QGNH01000538.1	51	47452	47619	-1	E																								0	False	F
QGNH01000538.1_52	QGNH01000538.1	QGNH01000538.1	52	47734	48117	-1	E																								0	False	F
QGNH01000538.1_53	QGNH01000538.1	QGNH01000538.1	53	48122	48367	-1	E																								0	False	F
QGNH01000538.1_54	QGNH01000538.1	QGNH01000538.1	54	48370	48546	-1	E																								0	False	F
QGNH01000538.1_55	QGNH01000538.1	QGNH01000538.1	55	48675	48923	-1	D																Bacterial regulatory proteins, luxR family [PF00196.22]								0	False	F
QGNH01000538.1_56	QGNH01000538.1	QGNH01000538.1	56	49174	51558	-1	D			YP_006546302.1	YP_006546302.1 portal protein [Thermoanaerobacterium phage THSA-485A]	False	0.248	137.0	3.0500000000000003e-31								Phage portal protein [PF04860.15]; Phage Mu protein F like protein [PF04233.17]					VOG00441	sp|P32271|Y06L_BPT4 Uncharacterized 17.7 kDa protein in e-segB intergenic region; Xu	Xu	0	False	F
QGNH01000538.1_57	QGNH01000538.1	QGNH01000538.1	57	51589	51831	1	E																								0	False	F
