target	query	e-value	score	length	start	end
strain_GIC31_complete_genome_1662856_1663575_-	phrog_10724	2.1e-41	139.1	239	10	233
strain_GIC31_complete_genome_2707907_2708635_-	phrog_10724	6.8e-41	137.6	242	4	237
strain_GIC31_complete_genome_725209_725916_+	phrog_10724	7.2e-36	121.0	235	3	230
strain_GIC31_complete_genome_2472900_2473610_+	phrog_10724	1.3e-34	117.0	236	2	219
strain_GIC31_complete_genome_1377479_1378195_+	phrog_10724	7.6e-33	111.1	238	5	222
strain_GIC31_complete_genome_981707_982291_+	phrog_10724	2.6e-14	50.6	194	23	88
strain_GIC31_complete_genome_2893234_2894637_-	phrog_9285	2.9e-38	129.1	467	3	321
strain_GIC31_complete_genome_2023781_2024182_-	phrog_9285	3.5e-20	70.3	133	5	92
strain_GIC31_complete_genome_2302511_2302903_-	phrog_9285	1.5e-17	61.6	130	1	98
strain_GIC31_complete_genome_1150999_1151793_+	phrog_10776	8.4e-54	180.4	264	13	260
strain_GIC31_complete_genome_2194844_2195602_-	phrog_10776	1.3e-49	166.7	252	18	249
strain_GIC31_complete_genome_1574783_1575541_+	phrog_10776	4.2e-49	165.0	252	1	251
strain_GIC31_complete_genome_1361272_1362120_+	phrog_10776	6.7e-37	124.6	282	1	262
strain_GIC31_complete_genome_1501544_1502449_+	phrog_5594	6.9e-49	163.4	301	129	299
strain_GIC31_complete_genome_1428159_1428617_-	phrog_1077	6.3e-24	81.8	152	7	125
strain_GIC31_complete_genome_2245445_2246623_-	phrog_1075	9.5e-136	450.7	392	2	392
strain_GIC31_complete_genome_2848322_2850163_-	phrog_10912	1.5e-86	288.5	613	187	604
strain_GIC31_complete_genome_992123_993850_+	phrog_10912	6.7e-80	266.3	575	161	573
strain_GIC31_complete_genome_1202968_1204671_+	phrog_10912	3.3e-77	257.6	567	167	563
strain_GIC31_complete_genome_400350_402281_+	phrog_10912	2.9e-68	227.6	643	251	640
strain_GIC31_complete_genome_2449738_2451576_+	phrog_10912	3.4e-68	227.1	612	196	608
strain_GIC31_complete_genome_2602386_2604560_+	phrog_857	4.1e-69	231.1	724	492	719
strain_GIC31_complete_genome_2658507_2660561_+	phrog_857	3.4e-79	240.3	684	447	676
strain_GIC31_complete_genome_2146697_2149255_-	phrog_857	9.8e-73	226.2	839	597	828
strain_GIC31_complete_genome_2257091_2258476_+	phrog_857	4.1e-91	303.0	461	1	455
strain_GIC31_complete_genome_1454834_1456237_-	phrog_857	1e-92	308.6	467	11	456
strain_GIC31_complete_genome_418778_419953_-	phrog_857	3.2e-62	207.9	391	155	376
strain_GIC31_complete_genome_2610926_2612305_-	phrog_857	2e-82	274.7	450	5	445
strain_GIC31_complete_genome_1302643_1303989_-	phrog_857	1.4e-71	238.9	435	140	435
strain_GIC31_complete_genome_426611_427954_-	phrog_857	7.4e-76	253.0	447	55	446
strain_GIC31_complete_genome_1387980_1389122_+	phrog_857	2.1e-60	202.4	380	64	367
strain_GIC31_complete_genome_692402_693403_+	phrog_857	3.4e-57	191.8	333	33	328
strain_GIC31_complete_genome_1071355_1073118_+	phrog_857	3.5e-41	137.4	587	14	584
strain_GIC31_complete_genome_2723019_2724287_-	phrog_857	1e-64	216.3	418	137	417
strain_GIC31_complete_genome_371189_372427_+	phrog_857	3e-57	191.6	412	4	411
strain_GIC31_complete_genome_2162026_2163372_-	phrog_857	2.3e-62	208.5	443	5	430
strain_GIC31_complete_genome_563869_564069_-	phrog_857	4.5e-17	59.4	66	2	65
strain_GIC31_complete_genome_1698415_1700382_-	phrog_22644	2e-110	366.1	655	1	652
strain_GIC31_complete_genome_398357_400174_-	phrog_10947	4.9e-23	78.6	605	397	594
strain_GIC31_complete_genome_1947973_1949193_-	phrog_10948	3.3e-81	270.5	406	2	395
strain_GIC31_complete_genome_729404_730798_+	phrog_10948	1.6e-55	185.1	464	38	459
strain_GIC31_complete_genome_2735390_2736715_-	phrog_10948	4.1e-50	167.5	441	13	431
strain_GIC31_complete_genome_2663100_2664410_+	phrog_10948	1.3e-48	162.5	436	6	393
strain_GIC31_complete_genome_2311323_2313071_-	phrog_857	6.1e-12	34.4	582	258	362
strain_GIC31_complete_genome_2311323_2313071_-	phrog_10947	2.7e-21	72.9	582	368	508
strain_GIC31_complete_genome_749990_750862_-	phrog_11023	5.9e-11	39.5	290	5	163
strain_GIC31_complete_genome_2383512_2384771_-	phrog_11129	1e-76	234.4	419	77	412
strain_GIC31_complete_genome_203745_204305_-	phrog_1740	6.9e-34	115.0	186	11	175
strain_GIC31_complete_genome_1737226_1737549_-	phrog_1740	6.3e-11	39.4	107	19	78
strain_GIC31_complete_genome_2425403_2426107_-	phrog_1112	7.8e-84	278.1	234	1	229
strain_GIC31_complete_genome_198709_200556_-	phrog_293	2.2e-98	156.3	615	328	588
strain_GIC31_complete_genome_198709_200556_-	phrog_293	2.2e-98	162.4	615	2	275
strain_GIC31_complete_genome_768125_768811_+	phrog_293	1.7e-73	244.8	228	1	220
strain_GIC31_complete_genome_2802820_2803566_-	phrog_293	2.6e-79	263.9	248	1	218
strain_GIC31_complete_genome_949857_950870_+	phrog_11145	8e-99	328.1	337	5	336
strain_GIC31_complete_genome_1482971_1483972_-	phrog_11145	2.3e-79	264.0	333	6	329
strain_GIC31_complete_genome_185748_186731_+	phrog_11145	1.1e-76	255.1	327	2	324
strain_GIC31_complete_genome_2483012_2484025_-	phrog_11145	3.4e-76	253.7	337	3	332
strain_GIC31_complete_genome_1395190_1396164_-	phrog_11145	3.3e-75	250.5	324	2	323
strain_GIC31_complete_genome_2124725_2125768_-	phrog_11145	1.8e-72	241.4	347	2	342
strain_GIC31_complete_genome_2651219_2652178_-	phrog_11145	2.8e-53	178.3	319	2	294
strain_GIC31_complete_genome_190482_191393_+	phrog_11145	1.7e-26	90.2	303	39	303
strain_GIC31_complete_genome_1073115_1074053_+	phrog_11145	4.3e-17	59.3	312	35	246
strain_GIC31_complete_genome_2400699_2401565_-	phrog_14336	1.4e-56	106.9	288	3	105
strain_GIC31_complete_genome_2400699_2401565_-	phrog_14336	1.4e-56	85.7	288	152	276
strain_GIC31_complete_genome_1039717_1040826_+	phrog_14336	6.1e-125	414.5	369	1	364
strain_GIC31_complete_genome_978453_981662_+	phrog_405	1.8e-215	707.7	1069	14	984
strain_GIC31_complete_genome_1856799_1857614_-	phrog_11189	9.4e-53	176.4	271	15	258
strain_GIC31_complete_genome_2666516_2666842_+	phrog_11195	6.1e-33	110.1	108	6	106
strain_GIC31_complete_genome_2273022_2274671_+	phrog_11199	4.2e-14	39.8	549	13	171
strain_GIC31_complete_genome_2310619_2311326_-	phrog_8810	4.6e-15	52.8	232	2	120
strain_GIC31_complete_genome_2310619_2311326_-	phrog_7620	6.6e-28	95.1	232	123	229
strain_GIC31_complete_genome_1369159_1369956_+	phrog_11275	6.9e-23	78.3	265	155	263
strain_GIC31_complete_genome_2676516_2677295_+	phrog_7620	2.5e-22	76.7	259	140	255
strain_GIC31_complete_genome_434581_435462_+	phrog_1450	6.4e-38	128.0	293	45	291
strain_GIC31_complete_genome_1269190_1270386_-	phrog_7620	4.8e-22	76.3	398	284	394
strain_GIC31_complete_genome_1405449_1406366_+	phrog_1450	1.5e-44	149.7	305	48	299
strain_GIC31_complete_genome_1373043_1373915_+	phrog_30333	1.2e-68	228.7	290	3	286
strain_GIC31_complete_genome_345516_346271_-	phrog_7620	2.1e-12	44.2	251	152	249
strain_GIC31_complete_genome_2515447_2516430_+	phrog_4646	3.1e-49	165.0	327	32	220
strain_GIC31_complete_genome_1417819_1418610_+	phrog_4646	3e-62	208.1	263	19	263
strain_GIC31_complete_genome_2491423_2492022_+	phrog_14982	2.3e-22	76.9	199	3	186
strain_GIC31_complete_genome_1558627_1559889_-	phrog_11383	2.4e-84	280.7	420	68	415
strain_GIC31_complete_genome_2844001_2845269_-	phrog_11383	1.1e-83	278.5	422	74	420
strain_GIC31_complete_genome_1688412_1689662_-	phrog_11383	1.4e-07	27.8	416	202	265
strain_GIC31_complete_genome_1807387_1808379_-	phrog_11383	3.3e-07	26.6	319	112	182
strain_GIC31_complete_genome_1807387_1808379_-	phrog_15585	1.4e-09	33.7	319	218	312
strain_GIC31_complete_genome_771206_772609_+	phrog_1493	7.7e-11	39.6	467	334	444
strain_GIC31_complete_genome_771206_772609_+	phrog_11383	4.2e-07	25.6	467	112	180
strain_GIC31_complete_genome_1373966_1375420_-	phrog_11396	1.5e-211	700.8	484	2	478
strain_GIC31_complete_genome_2717810_2719261_-	phrog_11396	7.8e-176	583.0	483	1	475
strain_GIC31_complete_genome_1270582_1272036_+	phrog_11396	3.9e-170	564.0	484	1	484
strain_GIC31_complete_genome_534016_535458_-	phrog_11396	8.7e-170	563.1	480	3	471
strain_GIC31_complete_genome_1420374_1421414_+	phrog_11396	2e-99	330.7	346	9	343
strain_GIC31_complete_genome_2474430_2475836_+	phrog_11396	1.7e-75	251.3	468	2	467
strain_GIC31_complete_genome_2708716_2710140_-	phrog_11396	2.4e-58	194.6	474	16	471
strain_GIC31_complete_genome_2478234_2479586_-	phrog_11396	6.6e-46	154.2	450	2	439
strain_GIC31_complete_genome_35332_36285_+	phrog_11528	1.4e-116	386.3	317	1	309
strain_GIC31_complete_genome_257945_259126_+	phrog_11528	7e-80	265.7	393	50	387
strain_GIC31_complete_genome_1047729_1048667_+	phrog_11528	1.4e-78	261.5	312	3	296
strain_GIC31_complete_genome_2852524_2853876_-	phrog_19	3.1e-128	425.5	450	3	444
strain_GIC31_complete_genome_1966365_1966862_-	phrog_11596	3.1e-08	30.8	165	18	73
strain_GIC31_complete_genome_1445809_1447254_+	phrog_1157	3.5e-60	201.3	481	4	364
strain_GIC31_complete_genome_2027851_2029296_-	phrog_1157	3.5e-60	201.3	481	4	364
strain_GIC31_complete_genome_2208174_2209619_-	phrog_1157	3.5e-60	201.3	481	4	364
strain_GIC31_complete_genome_2511004_2512449_+	phrog_1157	3.5e-60	201.3	481	4	364
strain_GIC31_complete_genome_1225889_1226287_+	phrog_11671	8.2e-16	55.6	132	12	86
strain_GIC31_complete_genome_1653018_1653875_-	phrog_11671	8.4e-15	51.8	285	3	70
strain_GIC31_complete_genome_330149_330913_-	phrog_11671	1.3e-12	44.7	254	2	95
strain_GIC31_complete_genome_2174923_2175228_-	phrog_11671	3.1e-12	44.0	101	10	75
strain_GIC31_complete_genome_1537167_1537646_+	phrog_316	1.6e-46	155.8	159	1	156
strain_GIC31_complete_genome_684182_685588_+	phrog_11787	1.4e-182	604.7	468	18	467
strain_GIC31_complete_genome_2259665_2261041_-	phrog_11787	7.5e-163	539.8	458	3	453
strain_GIC31_complete_genome_2624906_2625559_+	phrog_11796	3.1e-22	76.6	217	5	141
strain_GIC31_complete_genome_1624361_1625044_-	phrog_11796	1.5e-16	57.9	227	1	213
strain_GIC31_complete_genome_473187_475613_-	phrog_11823	5.3e-177	587.3	808	243	801
strain_GIC31_complete_genome_2457794_2460151_+	phrog_11823	4.4e-147	488.5	785	310	771
strain_GIC31_complete_genome_2354993_2357605_+	phrog_11823	1.2e-138	460.6	870	296	865
strain_GIC31_complete_genome_2365582_2367624_+	phrog_11823	6e-134	445.1	680	130	675
strain_GIC31_complete_genome_2778640_2781822_-	phrog_11823	1.9e-119	321.8	1060	115	554
strain_GIC31_complete_genome_2778640_2781822_-	phrog_14602	2.8e-73	199.1	1060	578	1045
strain_GIC31_complete_genome_561953_563806_+	phrog_11823	1.3e-113	378.0	617	168	607
strain_GIC31_complete_genome_652574_655375_+	phrog_11823	5.9e-109	357.2	933	277	800
strain_GIC31_complete_genome_2414108_2416402_-	phrog_11823	1.6e-104	347.4	764	311	758
strain_GIC31_complete_genome_2774014_2776092_+	phrog_11823	5.2e-72	223.8	692	265	689
strain_GIC31_complete_genome_557241_559949_-	phrog_11823	1.3e-71	238.7	902	375	897
strain_GIC31_complete_genome_181965_183560_+	phrog_11823	1.9e-40	135.9	531	242	526
strain_GIC31_complete_genome_318315_319241_-	phrog_11823	3.4e-39	131.8	308	77	304
strain_GIC31_complete_genome_648061_649191_-	phrog_5594	1.3e-44	149.3	376	201	367
strain_GIC31_complete_genome_377269_378429_+	phrog_5594	1.3e-47	158.7	386	206	379
strain_GIC31_complete_genome_664194_665876_+	phrog_5594	3.2e-40	134.7	560	381	549
strain_GIC31_complete_genome_2086625_2088220_+	phrog_5594	1.9e-39	132.2	531	354	525
strain_GIC31_complete_genome_627100_629784_+	phrog_5594	8.6e-39	129.7	894	545	709
strain_GIC31_complete_genome_2513391_2515286_+	phrog_5594	3.6e-43	144.5	631	441	626
strain_GIC31_complete_genome_2590216_2591895_+	phrog_5594	5.9e-41	137.2	559	384	552
strain_GIC31_complete_genome_2715498_2717033_-	phrog_5594	1.3e-42	142.5	511	333	504
strain_GIC31_complete_genome_237773_238843_-	phrog_5594	3e-49	164.7	356	175	354
strain_GIC31_complete_genome_1537661_1539148_-	phrog_5594	8.7e-46	152.8	495	208	386
strain_GIC31_complete_genome_738533_739588_+	phrog_5594	2.4e-33	112.6	351	180	348
strain_GIC31_complete_genome_1350922_1351977_-	phrog_5594	6.3e-41	137.5	351	177	348
strain_GIC31_complete_genome_213017_213919_+	phrog_5594	5.3e-33	111.0	300	147	296
strain_GIC31_complete_genome_1466285_1467121_+	phrog_14602	1.7e-09	34.2	278	130	267
strain_GIC31_complete_genome_2904620_2906296_+	phrog_5846	3.2e-82	272.2	558	3	350
strain_GIC31_complete_genome_1911269_1912576_+	phrog_5846	1.8e-78	261.6	435	12	380
strain_GIC31_complete_genome_1939623_1940618_-	phrog_168	4.7e-22	76.1	331	20	257
strain_GIC31_complete_genome_2489034_2489495_+	phrog_1249	1.1e-23	81.2	153	23	141
strain_GIC31_complete_genome_2536614_2537075_-	phrog_1249	1.3e-24	84.0	145	7	131
strain_GIC31_complete_genome_154329_154793_+	phrog_3810	9.5e-18	61.9	154	14	153
strain_GIC31_complete_genome_1408534_1409043_-	phrog_3810	6.5e-16	56.0	169	53	145
strain_GIC31_complete_genome_1359313_1359762_+	phrog_1249	1.1e-09	35.7	149	55	135
strain_GIC31_complete_genome_1509262_1509783_-	phrog_1249	1.1e-10	38.7	173	41	121
strain_GIC31_complete_genome_1572721_1573167_+	phrog_1249	1.1e-20	71.4	148	1	142
strain_GIC31_complete_genome_159880_160422_+	phrog_1249	9.4e-21	71.7	180	10	163
strain_GIC31_complete_genome_1280264_1280683_-	phrog_1249	2e-10	38.0	139	45	124
strain_GIC31_complete_genome_909086_909559_+	phrog_1198	1.2e-12	45.5	157	35	119
strain_GIC31_complete_genome_1597146_1597772_-	phrog_1198	2.7e-08	31.3	208	18	98
strain_GIC31_complete_genome_2807436_2807849_+	phrog_1198	3.2e-26	89.7	137	1	131
strain_GIC31_complete_genome_2823055_2823597_-	phrog_1198	9.6e-14	48.9	180	33	156
strain_GIC31_complete_genome_2046595_2048784_+	phrog_16	5.5e-55	184.0	729	187	671
strain_GIC31_complete_genome_564228_565022_+	phrog_11900	1.4e-53	179.0	264	35	247
strain_GIC31_complete_genome_2442813_2444354_-	phrog_11956	7.4e-265	876.6	513	1	513
strain_GIC31_complete_genome_37756_38340_+	phrog_7218	1.1e-59	198.9	194	1	190
strain_GIC31_complete_genome_2559472_2560521_-	phrog_18394	5.7e-98	325.1	345	2	338
strain_GIC31_complete_genome_1777139_1778221_-	phrog_18394	1.5e-130	432.4	339	2	334
strain_GIC31_complete_genome_2620274_2620705_-	phrog_11961	3.6e-23	79.4	143	3	137
strain_GIC31_complete_genome_140283_140717_+	phrog_11961	1.6e-19	67.6	144	11	136
strain_GIC31_complete_genome_1325760_1326203_-	phrog_11961	2.1e-17	60.6	145	28	143
strain_GIC31_complete_genome_1518952_1519404_+	phrog_11961	4.8e-13	46.3	150	33	146
strain_GIC31_complete_genome_2025236_2025646_+	phrog_11961	5e-11	40.0	136	38	134
strain_GIC31_complete_genome_2804556_2804993_+	phrog_11961	1.7e-10	38.1	145	40	140
strain_GIC31_complete_genome_446484_446936_+	phrog_11961	3.9e-10	37.0	150	22	133
strain_GIC31_complete_genome_2503364_2503795_+	phrog_11961	4.2e-10	36.9	143	13	133
strain_GIC31_complete_genome_2703786_2704232_+	phrog_11961	5.8e-10	36.5	148	15	138
strain_GIC31_complete_genome_2070280_2070726_-	phrog_11961	7.2e-10	36.2	148	10	104
strain_GIC31_complete_genome_1064891_1066711_+	phrog_6444	8.6e-141	467.6	606	6	592
strain_GIC31_complete_genome_148170_148763_+	phrog_1198	1.8e-12	44.6	197	30	161
strain_GIC31_complete_genome_144061_144561_+	phrog_1198	2.1e-12	44.6	166	39	155
strain_GIC31_complete_genome_1403375_1403833_-	phrog_1198	3.1e-09	34.5	152	3	101
strain_GIC31_complete_genome_1352865_1354832_+	phrog_543	5.5e-161	534.2	655	4	634
strain_GIC31_complete_genome_2876704_2878632_+	phrog_543	9.4e-164	543.4	642	11	638
strain_GIC31_complete_genome_852275_853672_+	phrog_12033	3.2e-212	702.3	465	1	465
strain_GIC31_complete_genome_849341_850609_+	phrog_12033	8.6e-128	424.1	422	6	421
strain_GIC31_complete_genome_2419852_2420886_-	phrog_1207	1.6e-102	340.1	344	3	332
strain_GIC31_complete_genome_2295022_2297268_-	phrog_21327	8.8e-300	993.8	748	5	747
strain_GIC31_complete_genome_2850998_2852287_-	phrog_1211	6.7e-161	533.0	429	2	425
strain_GIC31_complete_genome_57012_58466_+	phrog_35649	8.9e-125	414.2	484	1	480
strain_GIC31_complete_genome_2618757_2619434_-	phrog_12143	3.8e-54	180.4	225	12	223
strain_GIC31_complete_genome_453029_454048_+	phrog_12197	1e-73	245.5	339	16	336
strain_GIC31_complete_genome_454045_455076_+	phrog_12197	5.8e-69	229.8	343	16	339
strain_GIC31_complete_genome_591072_592076_+	phrog_12197	2.8e-43	145.1	334	48	329
strain_GIC31_complete_genome_592073_593149_+	phrog_12197	2.5e-19	66.9	358	76	357
strain_GIC31_complete_genome_2153316_2156756_-	phrog_1218	9.2e-16	54.3	1146	770	1121
strain_GIC31_complete_genome_180569_181741_-	phrog_506	3e-136	452.0	390	4	382
strain_GIC31_complete_genome_2821200_2822381_-	phrog_506	3.3e-138	458.4	393	7	386
strain_GIC31_complete_genome_465305_466504_-	phrog_506	4.1e-124	412.0	344	2	340
strain_GIC31_complete_genome_970091_971329_+	phrog_506	6.2e-120	398.2	412	49	410
strain_GIC31_complete_genome_449059_450150_+	phrog_506	2.6e-117	389.7	363	1	360
strain_GIC31_complete_genome_718798_719262_+	phrog_12313	1.8e-08	31.9	154	55	142
strain_GIC31_complete_genome_1492440_1495103_-	phrog_12316	2.5e-185	614.9	887	13	880
strain_GIC31_complete_genome_1415302_1417716_+	phrog_12316	1.3e-174	574.9	804	108	800
strain_GIC31_complete_genome_1425420_1427879_-	phrog_12316	2.3e-151	502.7	819	93	811
strain_GIC31_complete_genome_215926_217842_+	phrog_12316	8.4e-149	494.4	638	32	625
strain_GIC31_complete_genome_2265422_2267395_+	phrog_12316	1.9e-120	395.8	657	29	652
strain_GIC31_complete_genome_423542_425557_+	phrog_12316	2.3e-120	395.4	671	103	669
strain_GIC31_complete_genome_2164613_2166724_-	phrog_12316	3.8e-108	137.4	703	516	697
strain_GIC31_complete_genome_2164613_2166724_-	phrog_12316	3.8e-108	227.6	703	133	490
strain_GIC31_complete_genome_1451035_1453173_-	phrog_12316	6.7e-104	152.3	712	515	708
strain_GIC31_complete_genome_1451035_1453173_-	phrog_12316	6.7e-104	196.6	712	142	467
strain_GIC31_complete_genome_2360536_2362569_-	phrog_12316	2.8e-103	125.4	677	487	673
strain_GIC31_complete_genome_2360536_2362569_-	phrog_12316	2.8e-103	221.2	677	69	436
strain_GIC31_complete_genome_1431929_1433005_+	phrog_12316	1.4e-97	325.1	358	2	354
strain_GIC31_complete_genome_365442_365942_+	phrog_12429	1.3e-25	87.8	166	1	146
strain_GIC31_complete_genome_1865177_1865752_-	phrog_12432	5.1e-61	203.9	182	9	170
strain_GIC31_complete_genome_1994717_1995985_-	phrog_4339	6.5e-117	202.0	422	173	413
strain_GIC31_complete_genome_1994717_1995985_-	phrog_4339	6.5e-117	186.0	422	7	168
strain_GIC31_complete_genome_1734242_1734958_-	phrog_12437	9.2e-64	212.3	227	5	221
strain_GIC31_complete_genome_577815_579869_-	phrog_329	5.2e-17	58.3	684	560	681
strain_GIC31_complete_genome_744138_744965_+	phrog_1249	2.4e-25	36.3	275	42	131
strain_GIC31_complete_genome_744138_744965_+	phrog_1249	2.4e-25	48.8	275	142	266
strain_GIC31_complete_genome_1838312_1838755_+	phrog_1249	3.2e-23	79.7	147	1	144
strain_GIC31_complete_genome_1861844_1862452_-	phrog_1249	2.3e-21	73.6	202	30	197
strain_GIC31_complete_genome_584199_584735_+	phrog_1249	4.1e-20	69.5	178	2	165
strain_GIC31_complete_genome_185096_185647_+	phrog_1249	1.7e-18	64.3	183	8	156
strain_GIC31_complete_genome_2287505_2288050_-	phrog_1249	4.9e-18	62.8	181	9	157
strain_GIC31_complete_genome_1221568_1222116_+	phrog_1249	1.5e-17	61.3	182	9	167
strain_GIC31_complete_genome_2342436_2343005_-	phrog_3810	1.8e-12	44.0	189	102	167
strain_GIC31_complete_genome_344953_345501_+	phrog_1249	2.1e-13	47.7	182	7	154
strain_GIC31_complete_genome_184126_184581_+	phrog_1249	3.7e-13	46.7	151	7	139
strain_GIC31_complete_genome_2777307_2777735_-	phrog_1249	3.7e-13	47.0	120	12	107
strain_GIC31_complete_genome_139717_140151_+	phrog_1249	4.4e-13	46.8	144	33	137
strain_GIC31_complete_genome_2541374_2542243_-	phrog_1249	6.3e-13	45.7	289	1	152
strain_GIC31_complete_genome_277957_278442_-	phrog_1249	7.9e-13	45.9	161	26	149
strain_GIC31_complete_genome_1359919_1360461_-	phrog_1249	8.6e-13	45.6	180	66	159
strain_GIC31_complete_genome_2349382_2349939_-	phrog_1249	8.8e-13	45.6	185	11	159
strain_GIC31_complete_genome_148855_149442_+	phrog_1249	1.3e-12	45.0	195	39	173
strain_GIC31_complete_genome_914381_914851_+	phrog_1249	1.5e-12	44.9	156	1	134
strain_GIC31_complete_genome_131505_131984_+	phrog_1249	4.8e-12	43.3	159	9	140
strain_GIC31_complete_genome_121981_122484_+	phrog_1249	5.4e-12	43.2	167	3	150
