	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001252.1_19	QGNH01001252.1	QGNH01001252.1	19	16446	18521	-1	D			YP_009611797.1	YP_009611797.1 tail sheath [Agrobacterium phage Atu_ph07]	False	0.45	253.0	7.490000000000001e-69								Phage tail sheath C-terminal domain [PF17482.5]; Phage tail sheath protein subtilisin-like domain [PF04984.17]					VOG04438	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001252.1_20	QGNH01001252.1	QGNH01001252.1	20	18608	19384	-1	D			YP_010678893.1	YP_010678893.1 tail sheath [Pseudomonas phage vB_PaeM_PA5oct]	False	0.374	139.0	2.3700000000000002e-35								T4-like virus Myoviridae tail sheath stabiliser [PF16724.8]					VOG04621	sp|P11112|COMPL_BPT4 Tail completion protein gp15; XhXs	Xh;Xs	0	False	V
QGNH01001252.1_21	QGNH01001252.1	QGNH01001252.1	21	19393	21195	-1	E			YP_009611807.1	YP_009611807.1 virion structural protein [Agrobacterium phage Atu_ph07]	False	0.221	82.0	1.1e-14													VOG11608	REFSEQ virion structural protein; Xu	Xu	0	False	
QGNH01001252.1_22	QGNH01001252.1	QGNH01001252.1	22	21185	21535	-1	E																								1	False	
QGNH01001252.1_23	QGNH01001252.1	QGNH01001252.1	23	21573	22544	-1	D			YP_009322248.1	YP_009322248.1 endonuclease [Salmonella phage 64795_sal3]	False	0.325	163.0	1.5520000000000002e-42								Protein of unknown function (DUF723) [PF05265.16]					VOG00023	sp|Q6QGD3|ENDO1_BPT5 Putative endonuclease; Xh	Xh	0	False	
QGNH01001252.1_24	QGNH01001252.1	QGNH01001252.1	24	22604	26410	-1	E			YP_007007193.1	YP_007007193.1 head-tail adaptor Ad2 [Klebsiella phage vB_KleM_RaK2]	False	0.272	97.0	7.567e-19													VOG00449	sp|P11110|NECK1_BPT4 Neck protein gp13; Xs	Xs	0	False	V
QGNH01001252.1_25	QGNH01001252.1	QGNH01001252.1	25	26460	26798	-1	E																								0	False	
QGNH01001252.1_26	QGNH01001252.1	QGNH01001252.1	26	26900	28366	-1	E			YP_009321399.1	YP_009321399.1 tail sheath [Synechococcus phage S-CAM3]	False	0.23	79.0	3.793e-14																0	False	
QGNH01001252.1_27	QGNH01001252.1	QGNH01001252.1	27	28521	30005	-1	D			YP_009594797.1	YP_009594797.1 major head protein [Pectinobacterium phage vB_PcaM_CBB]	False	0.37	300.0	5.435e-87								Major capsid protein Gp23 [PF07068.14]					VOG00452	sp|P04535|CAPSH_BPT4 Major capsid protein; XhXs	Xh;Xs	0	False	V
QGNH01001252.1_28	QGNH01001252.1	QGNH01001252.1	28	30050	30970	-1	E			YP_009611879.1	YP_009611879.1 DNA double-strand break repair Rad50 ATPase [Agrobacterium phage Atu_ph07]	False	0.211	64.0	9.394e-10													VOG11614	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001252.1_29	QGNH01001252.1	QGNH01001252.1	29	31138	31716	-1	E																								0	False	
QGNH01001252.1_30	QGNH01001252.1	QGNH01001252.1	30	31718	32374	-1	D			YP_010678883.1	YP_010678883.1 head maturation protease [Pseudomonas phage vB_PaeM_PA5oct]	False	0.486	185.0	9.381e-52	MER1359059	S77	MER1359059 - family S77 non-peptidase homologues (Methylotenera sp.) [S77.UNW]#S77#{peptidase unit: 7-170}~source PPD55706~	False	236.0	4.141000000000001e-69	0.709	Prohead core protein serine protease [PF03420.16]					VOG00647	sp|P06807|PCPP_BPT4 Prohead core protein protease; XhXs	Xh;Xs	0	False	VP
QGNH01001252.1_31	QGNH01001252.1	QGNH01001252.1	31	32396	33172	-1	E																								1	False	
QGNH01001252.1_32	QGNH01001252.1	QGNH01001252.1	32	33176	33349	-1	E																								0	False	
QGNH01001252.1_33	QGNH01001252.1	QGNH01001252.1	33	33395	35080	-1	D			YP_010678880.1	YP_010678880.1 portal protein [Pseudomonas phage vB_PaeM_PA5oct]	False	0.383	320.0	8.916e-93								Bacteriophage T4-like portal protein (Gp20) [PF07230.14]					VOG00778	sp|E1XTG6|PORTL_BPSAV Portal protein; XhXpXrXs	Xs;Xh;Xp;Xr	0	False	V
QGNH01001252.1_34	QGNH01001252.1	QGNH01001252.1	34	35137	36243	-1	E																								0	False	
QGNH01001252.1_35	QGNH01001252.1	QGNH01001252.1	35	36285	37526	-1	E																								0	False	
QGNH01001252.1_36	QGNH01001252.1	QGNH01001252.1	36	37616	38407	1	E			YP_009612351.1	YP_009612351.1 baseplate hub [Agrobacterium phage Atu_ph07]	False	0.274	111.0	9.631e-26													VOG01412	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001252.1_37	QGNH01001252.1	QGNH01001252.1	37	38350	38631	1	E																								0	False	
QGNH01001252.1_38	QGNH01001252.1	QGNH01001252.1	38	38631	39983	1	E																								0	False	
QGNH01001252.1_39	QGNH01001252.1	QGNH01001252.1	39	39980	41608	-1	D			YP_009015384.1	YP_009015384.1 DNA helicase [Bacillus phage G]	False	0.27	198.0	4.942e-52								Helicase C-terminal domain [PF13307.9]; DEAD_2 [PF06733.18]					VOG04419	sp|Q4JC68|XPD_SULAC ATP-dependent DNA helicase Saci_0192; Xh	Xh	0	False	
QGNH01001252.1_40	QGNH01001252.1	QGNH01001252.1	40	41956	42312	-1	D			YP_009212407.1	YP_009212407.1 S-adenosylmethionine decarboxylase [Sinorhizobium phage phiN3]	False	0.352	70.0	7.269e-14								S-adenosylmethionine decarboxylase [PF02675.18]								0	False	MK
QGNH01001252.1_41	QGNH01001252.1	QGNH01001252.1	41	42323	42790	-1	C	K01159	crossover junction endodeoxyribonuclease RuvC [EC:3.1.21.10]	YP_007674284.1	YP_007674284.1 RuvC-like Holliday junction resolvase [Pseudoalteromonas phage pYD6-A]	False	0.379	77.0	1.837e-15								Crossover junction endodeoxyribonuclease RuvC [PF02075.20]					VOG00053	sp|P13004|YLYS_BPPHV Uncharacterized protein near lysin gene (Fragment); Xu	Xu	0	False	
QGNH01001252.1_42	QGNH01001252.1	QGNH01001252.1	42	42807	43115	-1	E																								0	False	
QGNH01001252.1_43	QGNH01001252.1	QGNH01001252.1	43	43115	43429	-1	E																								0	False	
QGNH01001252.1_44	QGNH01001252.1	QGNH01001252.1	44	43429	45201	-1	D			YP_010678870.1	YP_010678870.1 recombination endonuclease subunit [Pseudomonas phage vB_PaeM_PA5oct]	False	0.309	278.0	3.2200000000000003e-78								AAA domain [PF13476.9]; RecF/RecN/SMC N terminal domain [PF02463.22]					VOG00264	sp|P04522|EXO2_BPT4 Exonuclease subunit 2; XhXp	Xh;Xp	0	False	
QGNH01001252.1_45	QGNH01001252.1	QGNH01001252.1	45	45198	46256	-1	E			YP_010678869.1	YP_010678869.1 SbcD-like subunit of palindrome specific endonuclease [Pseudomonas phage vB_PaeM_PA5oct]	False	0.365	210.0	2.697e-58													VOG00413	sp|P04521|EXO1_BPT4 Exonuclease subunit 1; Xp	Xp	0	False	
QGNH01001252.1_46	QGNH01001252.1	QGNH01001252.1	46	46274	46750	-1	E			YP_007007237.1	YP_007007237.1 sigma factor for late transcription [Klebsiella phage vB_KleM_RaK2]	False	0.419	87.0	4.361e-19																0	False	
QGNH01001252.1_47	QGNH01001252.1	QGNH01001252.1	47	47110	47712	1	D			YP_009779151.1	YP_009779151.1 cytidyltransferase [Cyanophage S-RIM12 isolate RW_01_0310]	False	0.38	118.0	4.891e-29								Cytidylyltransferase-like [PF01467.29]								0	False	MK
QGNH01001252.1_48	QGNH01001252.1	QGNH01001252.1	48	47705	48430	1	E			YP_009599738.1	YP_009599738.1 virion structural protein [Serratia phage BF]	False	0.265	77.0	1.447e-14													VOG11610	REFSEQ virion structural protein; Xu	Xu	0	False	
QGNH01001252.1_49	QGNH01001252.1	QGNH01001252.1	49	48430	48780	1	D																Base plate wedge protein 53 [PF11246.11]								0	False	
QGNH01001252.1_50	QGNH01001252.1	QGNH01001252.1	50	48782	51442	1	D																Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [PF01832.23]	GH73	GH73 lysozyme (EC 3.2.1.17); mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase (EC 3.2.1.96); peptidoglycan hydrolase with endo-beta-N-acetylglucosaminidase specificity (EC 3.2.1.-)	3.2.1.17,3.2.1.96,3.2.1.-	GH73.hmm				0	False	MK
QGNH01001252.1_51	QGNH01001252.1	QGNH01001252.1	51	51451	53034	1	D			YP_010678864.1	YP_010678864.1 baseplate hub subunit and tail lysozyme [Pseudomonas phage vB_PaeM_PA5oct]	False	0.222	125.0	3.025e-28								Type VI secretion system/phage-baseplate injector OB domain [PF04717.15]								0	False	
QGNH01001252.1_52	QGNH01001252.1	QGNH01001252.1	52	53047	53424	1	D			YP_009611847.1	YP_009611847.1 hypothetical protein FDI40_gp182 [Agrobacterium phage Atu_ph07]	False	0.481	76.0	8.438e-16								Baseplate wedge protein gp25 [PF04965.17]					VOG00875	sp|P09425|BP25_BPT4 Baseplate wedge protein gp25; XhXs	Xh;Xs	0	False	V
QGNH01001252.1_53	QGNH01001252.1	QGNH01001252.1	53	53427	56669	1	E			YP_009611846.1	YP_009611846.1 baseplate wedge subunit [Agrobacterium phage Atu_ph07]	True	0.266	435.0	2.0100000000000002e-125													VOG01398	sp|P19060|BP06_BPT4 Baseplate wedge protein gp6; Xs	Xs	0	False	V
QGNH01001252.1_54	QGNH01001252.1	QGNH01001252.1	54	56713	66771	1	E			YP_010678859.1	YP_010678859.1 virion structural protein [Pseudomonas phage vB_PaeM_PA5oct]	False	0.163	89.0	7.848e-16																0	False	
QGNH01001252.1_55	QGNH01001252.1	QGNH01001252.1	55	66779	67927	1	E																								0	False	
QGNH01001252.1_56	QGNH01001252.1	QGNH01001252.1	56	67971	68924	1	E																								0	False	F
QGNH01001252.1_57	QGNH01001252.1	QGNH01001252.1	57	68928	71762	1	E			YP_003084218.1	YP_003084218.1 virion structural protein [Cyanophage PSS2]	False	0.382	101.0	3.0820000000000004e-20																0	False	F
QGNH01001252.1_58	QGNH01001252.1	QGNH01001252.1	58	71779	72891	1	E			YP_010679033.1	YP_010679033.1 structural protein [Pseudomonas phage vB_PaeM_PA5oct]	False	0.287	132.0	1.291e-31																0	False	F
QGNH01001252.1_59	QGNH01001252.1	QGNH01001252.1	59	72852	73205	1	E																								0	False	F
