	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000676.1_15	QGNH01000676.1	QGNH01000676.1	15	7484	8494	1	E			YP_239308.1	YP_239308.1 hypothetical protein XPXV15_gp40 [Xanthomonas phage Xp15]	False	0.292	77.0	6.721e-14													VOG04801	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000676.1_16	QGNH01000676.1	QGNH01000676.1	16	8686	11703	1	D																Domain of unknown function (DUF927) [PF06048.14]; RepB DNA-primase from phage plasmid [PF16793.8]								0	False	
QGNH01000676.1_17	QGNH01000676.1	QGNH01000676.1	17	11942	12499	1	D									MER0805786	I87	MER0805786 - family I87 unassigned peptidase inhibitors () [I87.UPW]#I87#{inhibitor unit: 5-197}~source R5MRU3~	False	73.0	1.419e-13	0.311	SPFH domain / Band 7 family [PF01145.28]								0	False	MKP
QGNH01000676.1_18	QGNH01000676.1	QGNH01000676.1	18	12496	12810	-1	E																								0	False	
QGNH01000676.1_19	QGNH01000676.1	QGNH01000676.1	19	12820	18546	-1	E																								0	False	
QGNH01000676.1_20	QGNH01000676.1	QGNH01000676.1	20	18559	20625	-1	E																								0	False	
QGNH01000676.1_21	QGNH01000676.1	QGNH01000676.1	21	20629	21975	-1	E																								0	False	
QGNH01000676.1_22	QGNH01000676.1	QGNH01000676.1	22	22227	23324	-1	E																								0	False	
QGNH01000676.1_23	QGNH01000676.1	QGNH01000676.1	23	23324	23686	-1	E																								0	False	
QGNH01000676.1_24	QGNH01000676.1	QGNH01000676.1	24	23686	26838	-1	E			YP_010078258.1	YP_010078258.1 internal virion protein [Ralstonia phage Cimandef]	False	0.279	190.0	2.406e-47													VOG04218	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000676.1_25	QGNH01000676.1	QGNH01000676.1	25	26886	27359	-1	E																								0	False	F
QGNH01000676.1_26	QGNH01000676.1	QGNH01000676.1	26	27508	27684	-1	E																								0	False	F
QGNH01000676.1_27	QGNH01000676.1	QGNH01000676.1	27	27691	27918	-1	E																								0	False	F
QGNH01000676.1_28	QGNH01000676.1	QGNH01000676.1	28	27920	28333	-1	E																								0	False	F
QGNH01000676.1_29	QGNH01000676.1	QGNH01000676.1	29	28335	29027	-1	C	K01185	lysozyme [EC:3.2.1.17]	YP_009276446.1	YP_009276446.1 endolysin [Pseudomonas phage phi3]	False	0.46	122.0	8.267e-30								Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	F
QGNH01000676.1_30	QGNH01000676.1	QGNH01000676.1	30	29024	29329	-1	E																								0	False	F
QGNH01000676.1_31	QGNH01000676.1	QGNH01000676.1	31	29338	29730	-1	E																								0	False	F
QGNH01000676.1_32	QGNH01000676.1	QGNH01000676.1	32	29740	29889	-1	E																								0	False	F
QGNH01000676.1_33	QGNH01000676.1	QGNH01000676.1	33	29945	31762	-1	D			YP_007674643.1	YP_007674643.1 sulfotransferase [Synechococcus phage S-SKS1]	False	0.32	136.0	2.59e-31								Sulfotransferase family [PF13469.9]; Sulfotransferase domain [PF00685.30]					VOG23311	REFSEQ sulfotransferase; Xu	Xu	0	False	MKF
