	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000438.1_23	QGNH01000438.1	QGNH01000438.1	23	10827	11015	1	E																								0	False	
QGNH01000438.1_24	QGNH01000438.1	QGNH01000438.1	24	11018	11779	1	D			YP_009193885.1	YP_009193885.1 DNA methyltransferase [Paenibacillus phage Harrison]	False	0.456	206.0	2.25e-58								C-5 cytosine-specific DNA methylase [PF00145.20]					VOG00281	sp|P34877|MTSA_LACLC Type II methyltransferase M1.ScrFI; XhXp	Xp;Xh	0	False	
QGNH01000438.1_25	QGNH01000438.1	QGNH01000438.1	25	11776	12000	1	E																								0	False	
QGNH01000438.1_26	QGNH01000438.1	QGNH01000438.1	26	12234	13181	1	D			YP_009797362.1	YP_009797362.1 Sak4-like ssDNA annealing protein [Faecalibacterium phage FP_Taranis]	False	0.395	210.0	1.016e-58								AAA domain [PF13479.9]					VOG00709	sp|O31907|YORG_BACSU SPbeta prophage-derived uncharacterized protein YorG; Xu	Xu	0	False	
QGNH01000438.1_27	QGNH01000438.1	QGNH01000438.1	27	13178	14068	1	D			YP_002221552.1	YP_002221552.1 hypothetical protein B40-8014 [Bacteroides phage B40-8]	False	0.335	156.0	1.29e-40								Protein of unknown function (DUF1351) [PF07083.14]					VOG03770	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000438.1_28	QGNH01000438.1	QGNH01000438.1	28	14065	14658	1	E			YP_009797363.1	YP_009797363.1 PD-(D/E)XK nuclease [Faecalibacterium phage FP_Taranis]	False	0.411	145.0	2.434e-38																0	False	
QGNH01000438.1_29	QGNH01000438.1	QGNH01000438.1	29	14670	15131	1	E																								0	False	
QGNH01000438.1_30	QGNH01000438.1	QGNH01000438.1	30	15144	15659	1	D			NP_690797.1	NP_690797.1 ERCC4-type nuclease [Bacillus phage phi105]	False	0.376	111.0	6.488e-27								ERCC4 domain [PF02732.18]					VOG08723	REFSEQ ERCC4-type nuclease; Xu	Xu	0	False	
QGNH01000438.1_31	QGNH01000438.1	QGNH01000438.1	31	15685	17694	1	D			YP_007237282.1	YP_007237282.1 DarB-like antirestriction [Clostridium phage phi8074-B1]	False	0.358	229.0	3.145e-61	MER0277520	N09	MER0277520 - family N9 unassigned peptide lyases () [N09.UPW]#N09#{peptidase unit: 34-380}~source YP_007013556~	False	0.225	99.0	1.197e-19	Domain of unknown function (DUF927) [PF06048.14]; Homing endonuclease [PF05204.17]; LAGLIDADG-like domain [PF14528.9]; Hom_end-associated Hint [PF05203.19]					VOG04421	REFSEQ DarB-like antirestriction; Xu	Xu	0	False	P
QGNH01000438.1_32	QGNH01000438.1	QGNH01000438.1	32	17793	18584	1	D			YP_006546312.1	YP_006546312.1 DNA primase/helicase [Thermoanaerobacterium phage THSA-485A]	False	0.255	93.0	1.709e-19								Cch helix turn helix domain [PF18662.4]								0	False	
QGNH01000438.1_33	QGNH01000438.1	QGNH01000438.1	33	18867	19427	1	D																CHC2 zinc finger [PF01807.23]								0	False	
QGNH01000438.1_34	QGNH01000438.1	QGNH01000438.1	34	19485	19814	1	E																								0	False	
QGNH01000438.1_35	QGNH01000438.1	QGNH01000438.1	35	19811	20326	1	E			YP_009785034.1	YP_009785034.1 DNA methyltransferase [Mannheimia phage vB_MhM_1127AP1]	False	0.619	194.0	1.265e-55													VOG03586	REFSEQ DNA methyltransferase; Xu	Xu	0	False	
QGNH01000438.1_36	QGNH01000438.1	QGNH01000438.1	36	20313	20462	1	E																								0	False	
QGNH01000438.1_37	QGNH01000438.1	QGNH01000438.1	37	20459	20716	1	E																								0	False	
QGNH01000438.1_38	QGNH01000438.1	QGNH01000438.1	38	20706	20951	1	E																								0	False	
QGNH01000438.1_39	QGNH01000438.1	QGNH01000438.1	39	20902	21087	1	E																								0	False	
QGNH01000438.1_40	QGNH01000438.1	QGNH01000438.1	40	21301	21663	1	E																								0	False	
QGNH01000438.1_41	QGNH01000438.1	QGNH01000438.1	41	21754	21954	1	E																								0	False	
QGNH01000438.1_42	QGNH01000438.1	QGNH01000438.1	42	22567	23076	1	E																					VOG00738	REFSEQ terminase small subunit; Xu	Xu	0	False	
QGNH01000438.1_43	QGNH01000438.1	QGNH01000438.1	43	23069	24784	1	D			YP_006488672.1	YP_006488672.1 terminase large subunit [Bacillus phage BtCS33]	True	0.551	573.0	1.27e-179								Terminase large subunit, endonuclease domain [PF20441.1]; Terminase large subunit, ATPase domain [PF03354.18]					VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01000438.1_44	QGNH01000438.1	QGNH01000438.1	44	24796	26043	1	D			NP_536360.1	NP_536360.1 portal protein [Burkholderia phage phiE125]	False	0.388	261.0	6.347e-75								Phage portal protein [PF04860.15]					VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xs;Xp;Xr;Xh	0	False	V
QGNH01000438.1_45	QGNH01000438.1	QGNH01000438.1	45	26040	26762	1	C	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	YP_001285810.1	YP_001285810.1 head maturation protease [Geobacillus virus E2]	False	0.659	292.0	2.232e-88	MER0169129	S14	MER0169129 - family S14 non-peptidase homologues () [S14.UNW]#S14#{peptidase unit: 60-194}~source YP_001285810~	False	0.713	196.0	6.349e-55	Clp protease [PF00574.26]; Serine dehydrogenase proteinase [PF01972.19]					VOG07465	sp|P03711|SCAF_LAMBD Capsid assembly protease C; XhXs	Xs;Xh	0	False	VP
QGNH01000438.1_46	QGNH01000438.1	QGNH01000438.1	46	26796	28112	1	D																Phage capsid family [PF05065.16]								0	False	
QGNH01000438.1_47	QGNH01000438.1	QGNH01000438.1	47	28126	28587	1	E																								0	False	
QGNH01000438.1_48	QGNH01000438.1	QGNH01000438.1	48	28632	28910	1	E																								0	False	
QGNH01000438.1_49	QGNH01000438.1	QGNH01000438.1	49	28923	29546	1	D			YP_009304036.1	YP_009304036.1 head-tail adaptor [Brucella phage BiPBO1]	False	0.241	63.0	3.799e-10								Phage gp6-like head-tail connector protein [PF05135.16]					VOG00412	sp|Q6QGD9|HCP_BPT5 Head completion protein; XhXs	Xs;Xh	0	False	V
QGNH01000438.1_50	QGNH01000438.1	QGNH01000438.1	50	29543	29890	1	D																Phage head-tail joining protein [PF05521.14]								0	False	
QGNH01000438.1_51	QGNH01000438.1	QGNH01000438.1	51	29887	30318	1	E																								0	False	
QGNH01000438.1_52	QGNH01000438.1	QGNH01000438.1	52	30675	31598	1	D																Phage tail tube protein [PF04630.15]; Bacterial Ig-like domain [PF13205.9]					VOG01008	sp|O48449|TUBE_BPSPP Tail tube protein gp17.1*; XpXrXs	Xs;Xp;Xr	0	False	V
QGNH01000438.1_53	QGNH01000438.1	QGNH01000438.1	53	31684	32052	1	E																								0	False	
QGNH01000438.1_54	QGNH01000438.1	QGNH01000438.1	54	32294	32776	-1	E			YP_009830889.1	YP_009830889.1 SHOCT domain-containing protein [Clostridium phage CDKM15]	False	0.393	71.0	1.71e-13																0	False	F
QGNH01000438.1_55	QGNH01000438.1	QGNH01000438.1	55	32884	35118	1	E			YP_009593492.1	YP_009593492.1 tail length tape measure protein [Paracoccus phage Shpa]	False	0.213	96.0	7.431e-19													VOG02508	sp|P51731|TMP_BPHC1 Probable tape measure protein; Xs	Xs	0	False	VF
QGNH01000438.1_56	QGNH01000438.1	QGNH01000438.1	56	35119	35496	1	E																								0	False	F
QGNH01000438.1_57	QGNH01000438.1	QGNH01000438.1	57	35500	37086	1	E																								0	False	F
