	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001276.1_42	QGNH01001276.1	QGNH01001276.1	42	17171	17692	1	E																								0	False	
QGNH01001276.1_43	QGNH01001276.1	QGNH01001276.1	43	17705	19093	1	E																								0	False	
QGNH01001276.1_44	QGNH01001276.1	QGNH01001276.1	44	19096	19497	1	E																								0	False	
QGNH01001276.1_45	QGNH01001276.1	QGNH01001276.1	45	19535	19708	1	E																								0	False	
QGNH01001276.1_46	QGNH01001276.1	QGNH01001276.1	46	19708	21264	1	D																Protein of unknown function (DUF935) [PF06074.15]					VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	
QGNH01001276.1_47	QGNH01001276.1	QGNH01001276.1	47	21264	21845	1	E																								0	False	
QGNH01001276.1_48	QGNH01001276.1	QGNH01001276.1	48	21850	22344	1	E																								0	False	
QGNH01001276.1_49	QGNH01001276.1	QGNH01001276.1	49	22344	22946	1	E																								0	False	
QGNH01001276.1_50	QGNH01001276.1	QGNH01001276.1	50	22966	25764	1	E																								0	False	
QGNH01001276.1_51	QGNH01001276.1	QGNH01001276.1	51	25767	26120	1	E																								0	False	
QGNH01001276.1_52	QGNH01001276.1	QGNH01001276.1	52	26259	26879	1	E																								0	False	
QGNH01001276.1_53	QGNH01001276.1	QGNH01001276.1	53	26928	28667	1	E																								0	False	
QGNH01001276.1_54	QGNH01001276.1	QGNH01001276.1	54	28681	28878	1	E																								0	False	
QGNH01001276.1_55	QGNH01001276.1	QGNH01001276.1	55	28878	30254	1	E																								0	False	
QGNH01001276.1_56	QGNH01001276.1	QGNH01001276.1	56	30287	30673	1	E																								0	False	
QGNH01001276.1_57	QGNH01001276.1	QGNH01001276.1	57	30724	32016	1	E																								0	False	
QGNH01001276.1_58	QGNH01001276.1	QGNH01001276.1	58	32013	32213	1	E																								0	False	
QGNH01001276.1_59	QGNH01001276.1	QGNH01001276.1	59	32309	33010	1	E																								0	False	
QGNH01001276.1_60	QGNH01001276.1	QGNH01001276.1	60	33020	34348	1	E																								0	False	
QGNH01001276.1_61	QGNH01001276.1	QGNH01001276.1	61	34361	34813	1	E																								0	False	
QGNH01001276.1_62	QGNH01001276.1	QGNH01001276.1	62	34827	35540	1	E																								0	False	
QGNH01001276.1_63	QGNH01001276.1	QGNH01001276.1	63	35544	36065	1	E																								0	False	
QGNH01001276.1_64	QGNH01001276.1	QGNH01001276.1	64	36101	36493	1	E																								0	False	
QGNH01001276.1_65	QGNH01001276.1	QGNH01001276.1	65	36495	38078	1	E																								0	False	
QGNH01001276.1_66	QGNH01001276.1	QGNH01001276.1	66	38094	42743	1	E																								0	False	
QGNH01001276.1_67	QGNH01001276.1	QGNH01001276.1	67	42762	44303	1	D																Lactonase, 7-bladed beta-propeller [PF10282.12]; SMP-30/Gluconolactonase/LRE-like region [PF08450.15]								0	False	
QGNH01001276.1_68	QGNH01001276.1	QGNH01001276.1	68	44344	44574	1	E																								0	False	
QGNH01001276.1_69	QGNH01001276.1	QGNH01001276.1	69	44576	45019	1	E																								0	False	
QGNH01001276.1_70	QGNH01001276.1	QGNH01001276.1	70	45029	45316	1	E																								0	False	
QGNH01001276.1_71	QGNH01001276.1	QGNH01001276.1	71	45763	45879	-1	D																Phage regulatory protein Rha (Phage_pRha) [PF09669.13]								0	False	
QGNH01001276.1_72	QGNH01001276.1	QGNH01001276.1	72	46273	47436	-1	E																								0	False	F
QGNH01001276.1_73	QGNH01001276.1	QGNH01001276.1	73	47546	48121	-1	C	K03791	putative chitinase	NP_852750.1	NP_852750.1 endolysin [Haemophilus phage Aaphi23]	False	0.479	139.0	2.926e-36								Chitinase class I [PF00182.22]	GH19	GH19 chitinase (EC 3.2.1.14); lysozyme (EC 3.2.1.17); [reducing end] chitinase (EC 3.2.1.201)	3.2.1.14,3.2.1.17	GH19.hmm				0	False	F
QGNH01001276.1_74	QGNH01001276.1	QGNH01001276.1	74	48118	48471	-1	D			YP_009206191.1	YP_009206191.1 Holliday junction resolvase [Clostridium phage phiMMP01]	False	0.412	76.0	6.152e-16								Protein of unknown function (DUF1064) [PF06356.14]					VOG00381	sp|P00641|ENDO_BPT7 Endonuclease I; Xp	Xp	0	False	F
QGNH01001276.1_75	QGNH01001276.1	QGNH01001276.1	75	48472	48990	-1	E																								0	False	F
QGNH01001276.1_76	QGNH01001276.1	QGNH01001276.1	76	48995	49168	-1	E																								0	False	F
QGNH01001276.1_77	QGNH01001276.1	QGNH01001276.1	77	49214	50005	-1	D			YP_009797458.1	YP_009797458.1 prohibitin family protein [Faecalibacterium phage FP_Toutatis]	False	0.298	115.0	3.253e-27	MER0793933	I87	MER0793933 - family I87 unassigned peptidase inhibitors () [I87.UPW]#I87#{inhibitor unit: 24-230}~source Y0KEU9~	False	161.0	1.8870000000000002e-42	0.455	SPFH domain / Band 7 family [PF01145.28]					VOG01466	sp|Q5UP73|YR614_MIMIV Putative band 7 family protein R614; Xu	Xu	0	False	MKPF
QGNH01001276.1_78	QGNH01001276.1	QGNH01001276.1	78	49989	50144	-1	E																								0	False	F
QGNH01001276.1_79	QGNH01001276.1	QGNH01001276.1	79	50155	50544	-1	C	K03111	single-strand DNA-binding protein	YP_007111468.1	YP_007111468.1 single strand DNA binding protein [Escherichia phage mEpX2]	False	0.304	61.0	1.512e-10								Single-strand binding protein family [PF00436.28]					VOG00906	sp|O21902|SSB_BPLSK SSB protein; Xh	Xh	0	False	F
QGNH01001276.1_80	QGNH01001276.1	QGNH01001276.1	80	50541	50831	-1	E																								0	False	F
QGNH01001276.1_81	QGNH01001276.1	QGNH01001276.1	81	50828	51208	-1	E																								0	False	F
QGNH01001276.1_82	QGNH01001276.1	QGNH01001276.1	82	51211	51366	-1	E																								0	False	F
QGNH01001276.1_83	QGNH01001276.1	QGNH01001276.1	83	51367	51636	-1	E			YP_009823199.1	YP_009823199.1 pentapeptide [Rheinheimera phage Barba21A]	False	0.466	70.0	2.987e-14																0	False	F
