	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000656.1_18	QGNH01000656.1	QGNH01000656.1	18	13635	15665	1	E			YP_009593492.1	YP_009593492.1 tail length tape measure protein [Paracoccus phage Shpa]	False	0.298	70.0	5.655e-11													VOG02508	sp|P51731|TMP_BPHC1 Probable tape measure protein; Xs	Xs	0	False	V
QGNH01000656.1_19	QGNH01000656.1	QGNH01000656.1	19	15662	16066	-1	E																								0	False	
QGNH01000656.1_20	QGNH01000656.1	QGNH01000656.1	20	16050	16253	-1	E																								0	False	
QGNH01000656.1_21	QGNH01000656.1	QGNH01000656.1	21	16310	17023	-1	E																								0	False	
QGNH01000656.1_22	QGNH01000656.1	QGNH01000656.1	22	17070	18005	1	E																								0	False	
QGNH01000656.1_23	QGNH01000656.1	QGNH01000656.1	23	18119	18784	1	D			YP_009620695.1	YP_009620695.1 minor tail protein [Pseudomonas phage nickie]	False	0.278	83.0	9.274e-17								Phage minor tail protein L [PF05100.15]								0	False	
QGNH01000656.1_24	QGNH01000656.1	QGNH01000656.1	24	18784	19173	1	D			YP_009622753.1	YP_009622753.1 lipoprotein [Streptomyces phage BillNye]	False	0.351	71.0	8.056e-14	MER0223565	C40	MER0223565 - family C40 unassigned peptidases (Halomonas elongata) [C40.UPW]#C40#{peptidase unit: 8-124}~source YP_003897142~	False	0.349	70.0	3.824e-13	NlpC/P60 family [PF00877.22]								0	False	P
QGNH01000656.1_25	QGNH01000656.1	QGNH01000656.1	25	19146	23051	1	D			YP_009620697.1	YP_009620697.1 central tail fiber J [Pseudomonas phage nickie]	False	0.221	264.0	1.643e-69								Putative phage tail protein [PF13550.9]					VOG00575	sp|Q6QGE9|BPPB3_BPT5 Baseplate hub protein pb3; XhXs	Xh;Xs	0	False	V
QGNH01000656.1_26	QGNH01000656.1	QGNH01000656.1	26	23089	26658	1	D			YP_009448332.1	YP_009448332.1 Collagen-like protein [Orpheovirus IHUMI-LCC2]	False	0.206	106.0	2.122e-21								Collagen triple helix repeat (20 copies) [PF01391.21]					VOG00020	sp|Q5UQ13|COLL2_MIMIV Collagen-like protein 2; XhXs	Xh;Xs	0	False	V
QGNH01000656.1_27	QGNH01000656.1	QGNH01000656.1	27	26670	27761	1	D																BD-FAE [PF20434.1]								0	False	
QGNH01000656.1_28	QGNH01000656.1	QGNH01000656.1	28	27824	28021	1	E																								0	False	
QGNH01000656.1_29	QGNH01000656.1	QGNH01000656.1	29	28089	28499	1	E																								0	False	
QGNH01000656.1_30	QGNH01000656.1	QGNH01000656.1	30	28511	29179	1	E																								0	False	
QGNH01000656.1_31	QGNH01000656.1	QGNH01000656.1	31	29279	29974	1	E																								0	False	F
QGNH01000656.1_32	QGNH01000656.1	QGNH01000656.1	32	30034	30315	1	E																								0	False	F
QGNH01000656.1_33	QGNH01000656.1	QGNH01000656.1	33	30315	31442	1	E																								0	False	F
QGNH01000656.1_34	QGNH01000656.1	QGNH01000656.1	34	31439	31882	1	C	K01185	lysozyme [EC:3.2.1.17]	YP_009844891.1	YP_009844891.1 endolysin [Nodularia phage vB_NspS-kac68v161]	False	0.431	117.0	1.196e-29								Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	F
QGNH01000656.1_35	QGNH01000656.1	QGNH01000656.1	35	31890	32297	1	D																Acetyltransferase (GNAT) family [PF00583.28]								0	False	F
QGNH01000656.1_36	QGNH01000656.1	QGNH01000656.1	36	32327	32668	1	E																								0	False	F
QGNH01000656.1_37	QGNH01000656.1	QGNH01000656.1	37	32665	33825	-1	D																Phage integrase family [PF00589.25]					VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	VF
QGNH01000656.1_38	QGNH01000656.1	QGNH01000656.1	38	33819	34163	-1	E																								0	False	F
