	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000575.1_21	QGNH01000575.1	QGNH01000575.1	21	11173	12222	-1	E			YP_001429735.1	YP_001429735.1 exonuclease [Bacillus phage 0305phi8-36]	False	0.221	89.0	1.639e-17													VOG00998	sp|Q196W6|VF050_IIV3 Uncharacterized protein 094L; Xu	Xu	0	False	
QGNH01000575.1_22	QGNH01000575.1	QGNH01000575.1	22	12460	13638	-1	C	K03553	recombination protein RecA	YP_008051591.1	YP_008051591.1 UvsX-like recombinase [Mycobacterium phage Murphy]	False	0.281	141.0	2.6970000000000003e-34								recA bacterial DNA recombination protein [PF00154.24]; Rad51 [PF08423.14]; AAA domain [PF13481.9]					VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	V
QGNH01000575.1_23	QGNH01000575.1	QGNH01000575.1	23	13650	13955	-1	E																								0	False	
QGNH01000575.1_24	QGNH01000575.1	QGNH01000575.1	24	13955	14716	-1	E																								0	False	
QGNH01000575.1_25	QGNH01000575.1	QGNH01000575.1	25	14713	15192	-1	E																								0	False	
QGNH01000575.1_26	QGNH01000575.1	QGNH01000575.1	26	15253	16026	-1	E																								0	False	
QGNH01000575.1_27	QGNH01000575.1	QGNH01000575.1	27	16074	16313	-1	E																								0	False	
QGNH01000575.1_28	QGNH01000575.1	QGNH01000575.1	28	16315	16965	-1	E																								0	False	
QGNH01000575.1_29	QGNH01000575.1	QGNH01000575.1	29	16955	17206	-1	E																								0	False	
QGNH01000575.1_30	QGNH01000575.1	QGNH01000575.1	30	17218	18627	-1	D			YP_002300417.1	YP_002300417.1 DNA polymerase [Bacillus phage SPO1]	False	0.302	171.0	1.534e-43								DNA polymerase family A [PF00476.23]					VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xr;Xh	0	False	V
QGNH01000575.1_31	QGNH01000575.1	QGNH01000575.1	31	18624	19394	-1	E																								0	False	
QGNH01000575.1_32	QGNH01000575.1	QGNH01000575.1	32	19427	19603	-1	E																								0	False	
QGNH01000575.1_33	QGNH01000575.1	QGNH01000575.1	33	19603	19770	-1	E																								0	False	
QGNH01000575.1_34	QGNH01000575.1	QGNH01000575.1	34	19812	20741	-1	D			YP_009361519.1	YP_009361519.1 HNH endonuclease [Pacmanvirus A23]	False	0.407	200.0	2.003e-55								Protein of unknown function (DUF723) [PF05265.16]; Protein of unknown function (DUF559) [PF04480.15]					VOG00116	sp|Q5UQ10|YL192_MIMIV Uncharacterized protein L192; Xu	Xu	0	False	
QGNH01000575.1_35	QGNH01000575.1	QGNH01000575.1	35	20884	21291	-1	E																								0	False	
QGNH01000575.1_36	QGNH01000575.1	QGNH01000575.1	36	21294	21548	-1	E																								0	False	
QGNH01000575.1_37	QGNH01000575.1	QGNH01000575.1	37	21576	22781	-1	D			YP_007007102.1	YP_007007102.1 DNA primase [Bdellovibrio phage phi1422]	False	0.256	81.0	7.061e-15								CHC2 zinc finger [PF01807.23]; Toprim domain [PF13362.9]								0	False	
QGNH01000575.1_38	QGNH01000575.1	QGNH01000575.1	38	22919	24352	-1	C	K02314	replicative DNA helicase [EC:5.6.2.3]	YP_009293572.1	YP_009293572.1 DnaB-like replicative helicase [Salmonella phage SJ46]	False	0.214	85.0	5.209e-16								DnaB-like helicase C terminal domain [PF03796.18]					VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	V
QGNH01000575.1_39	QGNH01000575.1	QGNH01000575.1	39	24352	25011	-1	E																								0	False	
QGNH01000575.1_40	QGNH01000575.1	QGNH01000575.1	40	25096	25491	-1	E																								0	False	
QGNH01000575.1_41	QGNH01000575.1	QGNH01000575.1	41	25501	25716	-1	E																								0	False	
QGNH01000575.1_42	QGNH01000575.1	QGNH01000575.1	42	25823	26224	-1	E																								0	False	
QGNH01000575.1_43	QGNH01000575.1	QGNH01000575.1	43	26264	26509	-1	E																								0	False	
QGNH01000575.1_44	QGNH01000575.1	QGNH01000575.1	44	26662	27237	-1	D			YP_009226075.1	YP_009226075.1 hypothetical protein AXI74_gp35 [Pseudoalteromonas phage Pq0]	False	0.438	81.0	1.881e-16								Domain of unknown function (DUF4373) [PF14297.9]					VOG02366	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000575.1_45	QGNH01000575.1	QGNH01000575.1	45	27442	27834	-1	E																								0	False	
QGNH01000575.1_46	QGNH01000575.1	QGNH01000575.1	46	27825	28541	-1	E			YP_009882647.1	YP_009882647.1 RNA polymerase sigma factor [Klebsiella phage ST13-OXA48phi12.1]	False	0.278	96.0	4.247e-21																0	False	
QGNH01000575.1_47	QGNH01000575.1	QGNH01000575.1	47	28665	30143	-1	D			YP_009273447.1	YP_009273447.1 DNA helicase [Gordonia phage Woes]	False	0.179	79.0	5.122e-14								SNF2-related domain [PF00176.26]; Helicase conserved C-terminal domain [PF00271.34]					VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	
QGNH01000575.1_48	QGNH01000575.1	QGNH01000575.1	48	30221	31177	-1	E																								1	False	
QGNH01000575.1_49	QGNH01000575.1	QGNH01000575.1	49	31179	32300	-1	E																								0	False	
QGNH01000575.1_50	QGNH01000575.1	QGNH01000575.1	50	32329	33126	-1	D			YP_009329336.1	YP_009329336.1 NAD dependent epimerase/dehydratase, putative [Cedratvirus A11]	False	0.468	178.0	1.615e-48								RmlD substrate binding domain [PF04321.20]; NAD dependent epimerase/dehydratase family [PF01370.24]					VOG00055	sp|Q9SYM5|RHM1_ARATH Trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM1; Xh	Xh	0	False	MK
QGNH01000575.1_51	QGNH01000575.1	QGNH01000575.1	51	33136	33555	-1	E																								0	False	
QGNH01000575.1_52	QGNH01000575.1	QGNH01000575.1	52	33552	34565	-1	D																Glycosyltransferase like family 2 [PF13641.9]; Glycosyl transferase family 2 [PF00535.29]								0	False	
QGNH01000575.1_53	QGNH01000575.1	QGNH01000575.1	53	34568	35785	-1	C	K00737	beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.144]	YP_009173434.1	YP_009173434.1 SAM-dependent methyltransferase [Chrysochromulina ericina virus]	False	0.274	166.0	1.779e-42								Glycosyltransferase family 17 [PF04724.16]; Methyltransferase domain [PF13578.9]	GT17	GT17 beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase (EC 2.4.1.144).	2.4.1.144	GT17.hmm	VOG18555	REFSEQ hypothetical protein; Xu	Xu	0	False	MK
QGNH01000575.1_54	QGNH01000575.1	QGNH01000575.1	54	35775	36359	-1	D			YP_010510135.1	YP_010510135.1 homing endonuclease [uncultured phage cr16_1]	False	0.462	83.0	5.958e-17								GIY-YIG catalytic domain [PF01541.27]					VOG00100	REFSEQ homing endonuclease; Xu	Xu	0	False	
QGNH01000575.1_55	QGNH01000575.1	QGNH01000575.1	55	36356	37174	-1	D																Glycosyl transferase family 2 [PF00535.29]; Glycosyltransferase like family 2 [PF13641.9]; Glycosyltransferase like family [PF13712.9]	GT2_Glycos_transf_2	GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289); alternating beta-1,3/4-N-acetylmannan synthase (2.4.1.-); UDP-GlcA: N-acetylglucosaminyl-proteoglycan beta-1,4-glucuronosyltransferase (EC 2.4.1.225); [inverting] UDP-Glc: glycocin S-beta-glucosyltransferase (EC 2.4.1.-); [inverting] UDP-Glc: protein O-beta-glucosyltransferase (EC 2.4.1.-)		GT2_Glycos_transf_2.hmm				0	False	M
QGNH01000575.1_56	QGNH01000575.1	QGNH01000575.1	56	37158	37751	-1	D			YP_009007749.1	YP_009007749.1 homing endonuclease [Staphylococcus phage vB_SepS_SEP9]	False	0.324	67.0	1.061e-11								GIY-YIG catalytic domain [PF01541.27]					VOG00048	sp|P13299|TEV1_BPT4 Intron-associated endonuclease 1; Xh	Xh	0	False	
QGNH01000575.1_57	QGNH01000575.1	QGNH01000575.1	57	37752	38258	-1	E																								0	False	
QGNH01000575.1_58	QGNH01000575.1	QGNH01000575.1	58	38270	38875	-1	D																Methyltransferase domain [PF13578.9]					VOG09710	sp|Q5UPK3|YR132_MIMIV Uncharacterized protein R132; Xu	Xu	0	False	F
QGNH01000575.1_59	QGNH01000575.1	QGNH01000575.1	59	38875	39678	-1	E																					VOG01514	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000575.1_60	QGNH01000575.1	QGNH01000575.1	60	39739	42687	-1	D																Collagen triple helix repeat (20 copies) [PF01391.21]					VOG01091	sp|B4YNE6|V6_SPTNK Collagen-like protein V6; Xu	Xu	0	False	F
QGNH01000575.1_61	QGNH01000575.1	QGNH01000575.1	61	42811	42957	-1	E																								0	False	F
QGNH01000575.1_62	QGNH01000575.1	QGNH01000575.1	62	42987	43247	-1	E																								0	False	F
QGNH01000575.1_63	QGNH01000575.1	QGNH01000575.1	63	43332	43442	-1	E																								0	False	F
