	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000390.1_14	QGNH01000390.1	QGNH01000390.1	14	11849	13546	1	C	K11089	60 kDa SS-A/Ro ribonucleoprotein	YP_009611793.1	YP_009611793.1 RNA-binding protein [Agrobacterium phage Atu_ph07]	True	0.391	366.0	1.769e-108								TROVE domain [PF05731.14]					VOG01467	sp|O08848|RO60_MOUSE RNA-binding protein Ro60; Xr	Xr	0	False	V
QGNH01000390.1_15	QGNH01000390.1	QGNH01000390.1	15	13569	13862	1	E																								0	False	
QGNH01000390.1_16	QGNH01000390.1	QGNH01000390.1	16	13859	14086	1	E																								0	False	
QGNH01000390.1_17	QGNH01000390.1	QGNH01000390.1	17	14682	14996	1	E																								0	False	
QGNH01000390.1_18	QGNH01000390.1	QGNH01000390.1	18	15512	15775	1	E																								0	False	
QGNH01000390.1_19	QGNH01000390.1	QGNH01000390.1	19	16770	17468	1	D			YP_007006139.1	YP_007006139.1 HNH endonuclease [Cyanophage S-TIM5]	False	0.367	71.0	1.512e-12								HNH endonuclease [PF14279.9]; HNH endonuclease [PF13395.9]								0	False	
QGNH01000390.1_20	QGNH01000390.1	QGNH01000390.1	20	18153	18665	-1	E																								0	False	
QGNH01000390.1_21	QGNH01000390.1	QGNH01000390.1	21	18672	19838	-1	E																								0	False	
QGNH01000390.1_22	QGNH01000390.1	QGNH01000390.1	22	19924	20784	-1	E																								0	False	
QGNH01000390.1_23	QGNH01000390.1	QGNH01000390.1	23	20954	21376	1	E																								0	False	
QGNH01000390.1_24	QGNH01000390.1	QGNH01000390.1	24	21409	21630	1	E																								0	False	
QGNH01000390.1_25	QGNH01000390.1	QGNH01000390.1	25	21676	22257	1	E																								0	False	
QGNH01000390.1_26	QGNH01000390.1	QGNH01000390.1	26	22397	23434	1	E																								1	False	
QGNH01000390.1_27	QGNH01000390.1	QGNH01000390.1	27	23447	24211	1	E																					VOG00449	sp|P11110|NECK1_BPT4 Neck protein gp13; Xs	Xs	0	False	V
QGNH01000390.1_28	QGNH01000390.1	QGNH01000390.1	28	24213	24512	1	E																								0	False	
QGNH01000390.1_29	QGNH01000390.1	QGNH01000390.1	29	24490	24630	-1	E																								0	False	
QGNH01000390.1_30	QGNH01000390.1	QGNH01000390.1	30	24630	24983	-1	E			YP_001950135.1	YP_001950135.1 hypothetical protein RSL1_ORF257 [Ralstonia phage phiRSL1]	False	0.369	67.0	8.713e-13													VOG01378	REFSEQ phosphoheptose isomerase; Xu	Xu	0	False	
QGNH01000390.1_31	QGNH01000390.1	QGNH01000390.1	31	24985	25215	-1	E																								0	False	
QGNH01000390.1_32	QGNH01000390.1	QGNH01000390.1	32	25175	25402	-1	E																								0	False	
QGNH01000390.1_33	QGNH01000390.1	QGNH01000390.1	33	25501	27003	1	E																								0	False	
QGNH01000390.1_34	QGNH01000390.1	QGNH01000390.1	34	27022	28260	1	D																Glycosyltransferase family 9 (heptosyltransferase) [PF01075.20]	GT9	GT9 lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); heptosyltransferase (EC 2.4.-.-).	2.4.1.56,2.4.99.-	GT9.hmm				0	False	
QGNH01000390.1_35	QGNH01000390.1	QGNH01000390.1	35	28257	28754	1	E																								0	False	
QGNH01000390.1_36	QGNH01000390.1	QGNH01000390.1	36	28756	30054	1	E																								0	False	
QGNH01000390.1_37	QGNH01000390.1	QGNH01000390.1	37	30051	31418	1	D			YP_007003452.1	YP_007003452.1 UvsX-like recombinase [Bacillus phage SP-10]	False	0.243	95.0	4.868e-19								recA bacterial DNA recombination protein [PF00154.24]; Rad51 [PF08423.14]					VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	V
QGNH01000390.1_38	QGNH01000390.1	QGNH01000390.1	38	31427	31963	1	E																								0	False	
QGNH01000390.1_39	QGNH01000390.1	QGNH01000390.1	39	32064	32837	1	E																								0	False	
QGNH01000390.1_40	QGNH01000390.1	QGNH01000390.1	40	32863	33870	1	E																								0	False	
QGNH01000390.1_41	QGNH01000390.1	QGNH01000390.1	41	33848	35317	1	E																								0	False	
QGNH01000390.1_42	QGNH01000390.1	QGNH01000390.1	42	35314	35679	1	E																								0	False	
QGNH01000390.1_43	QGNH01000390.1	QGNH01000390.1	43	35695	36600	1	E																					VOG02280	sp|Q5UR24|YR363_MIMIV Uncharacterized glycosyltransferase R363; Xh	Xh	0	False	
QGNH01000390.1_44	QGNH01000390.1	QGNH01000390.1	44	36608	37168	1	E																								0	False	
QGNH01000390.1_45	QGNH01000390.1	QGNH01000390.1	45	37165	37893	1	E																								0	False	
QGNH01000390.1_46	QGNH01000390.1	QGNH01000390.1	46	37910	38191	1	E																								0	False	
QGNH01000390.1_47	QGNH01000390.1	QGNH01000390.1	47	38411	40123	1	D			NP_899607.1	NP_899607.1 head maturation protease [Vibrio phage KVP40]	False	0.311	77.0	2.828e-13	MER0123956	S77	MER0123956 - prohead peptidase gp21 (bacteriophage T4) () [S77.001]#S77#{peptidase unit: 2-210}~source AAQ64430~	False	0.311	77.0	5.227e-13	Prohead core protein serine protease [PF03420.16]					VOG00647	sp|P06807|PCPP_BPT4 Prohead core protein protease; XhXs	Xs;Xh	0	False	VP
QGNH01000390.1_48	QGNH01000390.1	QGNH01000390.1	48	40194	41627	1	E			YP_009302420.1	YP_009302420.1 major capsid protein [Bacillus phage SP-15]	False	0.28	179.0	4.334e-46													VOG00452	sp|P04535|CAPSH_BPT4 Major capsid protein; XhXs	Xs;Xh	0	False	V
QGNH01000390.1_49	QGNH01000390.1	QGNH01000390.1	49	42794	43501	-1	E			YP_009302875.1	YP_009302875.1 hypothetical protein BJD58_gp39 [Gordonia phage UmaThurman]	False	0.275	72.0	8.794e-13																0	False	
QGNH01000390.1_50	QGNH01000390.1	QGNH01000390.1	50	43728	44171	-1	E			YP_010751366.1	YP_010751366.1 hypothetical protein QDA04_gp75 [Microbacterium phage Megan]	False	0.341	70.0	3.896e-13													VOG03219	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000390.1_51	QGNH01000390.1	QGNH01000390.1	51	44968	45267	1	E																								0	False	
QGNH01000390.1_52	QGNH01000390.1	QGNH01000390.1	52	45555	47018	-1	C	K10300	F-box protein, helicase, 18 [EC:5.6.2.4]	YP_009813955.1	YP_009813955.1 DNA helicase [Acinetobacter phage vB_AbaM_B09_Aci05]	False	0.293	213.0	1.3000000000000002e-57								AAA domain [PF13245.9]; UvrD/REP helicase N-terminal domain [PF00580.24]; UvrD-like helicase C-terminal domain [PF13361.9]; UvrD-like helicase C-terminal domain [PF13538.9]					VOG03885	sp|Q9USU3|FBH1_SCHPO F-box DNA helicase protein 1; Xh	Xh	0	False	
QGNH01000390.1_53	QGNH01000390.1	QGNH01000390.1	53	47002	47232	-1	E																								0	False	
QGNH01000390.1_54	QGNH01000390.1	QGNH01000390.1	54	47232	47471	-1	E																								0	False	
QGNH01000390.1_55	QGNH01000390.1	QGNH01000390.1	55	47524	48633	-1	D			YP_009303349.1	YP_009303349.1 hypothetical protein BJD77_gp066 [Arthrobacter phage Kitkat]	False	0.245	121.0	4.354e-28								Domain of unknown function (DUF932) [PF06067.14]					VOG04221	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000390.1_56	QGNH01000390.1	QGNH01000390.1	56	49382	49879	1	D																Protein of unknwon function (DUF3008) [PF11450.11]								0	False	
QGNH01000390.1_57	QGNH01000390.1	QGNH01000390.1	57	49879	50304	1	E																								0	False	
QGNH01000390.1_58	QGNH01000390.1	QGNH01000390.1	58	50642	53206	1	E																								0	False	
QGNH01000390.1_59	QGNH01000390.1	QGNH01000390.1	59	53223	54119	1	E																								0	False	
QGNH01000390.1_60	QGNH01000390.1	QGNH01000390.1	60	54116	56074	-1	E			YP_009151097.1	YP_009151097.1 exonuclease [Bacillus phage Mater]	False	0.169	87.0	2.616e-16													VOG00264	sp|P04522|EXO2_BPT4 Exonuclease subunit 2; XhXp	Xp;Xh	0	False	
QGNH01000390.1_61	QGNH01000390.1	QGNH01000390.1	61	56099	56926	1	D																PDZ domain [PF13180.9]; Peptidase family M50 [PF02163.25]								0	False	
QGNH01000390.1_62	QGNH01000390.1	QGNH01000390.1	62	56923	58197	1	E																								0	False	
QGNH01000390.1_63	QGNH01000390.1	QGNH01000390.1	63	58222	58677	1	E																								0	False	
QGNH01000390.1_64	QGNH01000390.1	QGNH01000390.1	64	58674	59987	-1	E																								0	False	
QGNH01000390.1_65	QGNH01000390.1	QGNH01000390.1	65	60002	60316	-1	E																								0	False	
QGNH01000390.1_66	QGNH01000390.1	QGNH01000390.1	66	60339	60890	1	E																								0	False	
QGNH01000390.1_67	QGNH01000390.1	QGNH01000390.1	67	60980	61276	1	E																								0	False	
QGNH01000390.1_68	QGNH01000390.1	QGNH01000390.1	68	61273	61638	1	E																								0	False	
QGNH01000390.1_69	QGNH01000390.1	QGNH01000390.1	69	61635	61901	1	E																								0	False	
QGNH01000390.1_70	QGNH01000390.1	QGNH01000390.1	70	61976	62929	1	E																								0	False	
QGNH01000390.1_71	QGNH01000390.1	QGNH01000390.1	71	63068	65332	1	D			YP_009302431.1	YP_009302431.1 tail sheath [Bacillus phage SP-15]	False	0.298	128.0	9.320000000000001e-29								Phage tail sheath C-terminal domain [PF17482.5]					VOG00168	sp|P13332|TSP_BPT4 Tail sheath protein; XpXrXs	Xs;Xp;Xr	0	False	V
QGNH01000390.1_72	QGNH01000390.1	QGNH01000390.1	72	65347	65949	1	E																								0	False	
QGNH01000390.1_73	QGNH01000390.1	QGNH01000390.1	73	65951	66286	1	E																								0	False	
QGNH01000390.1_74	QGNH01000390.1	QGNH01000390.1	74	66286	66822	1	E			YP_009792667.1	YP_009792667.1 hypothetical protein HOS14_gp001 [Bordetella phage vB_BbrM_PHB04]	False	0.323	69.0	1.383e-12													VOG01029	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000390.1_75	QGNH01000390.1	QGNH01000390.1	75	66822	67109	1	E																								0	False	
QGNH01000390.1_76	QGNH01000390.1	QGNH01000390.1	76	67119	67472	1	E																								0	False	
QGNH01000390.1_77	QGNH01000390.1	QGNH01000390.1	77	67469	68299	-1	D																5'-3' exonuclease, N-terminal resolvase-like domain [PF02739.19]; 5'-3' exonuclease, C-terminal SAM fold [PF01367.23]					VOG07202	sp|P13319|RNH_BPT4 Ribonuclease H; Xr	Xr	0	False	V
QGNH01000390.1_78	QGNH01000390.1	QGNH01000390.1	78	68468	69232	-1	E																								0	False	
QGNH01000390.1_79	QGNH01000390.1	QGNH01000390.1	79	69253	69984	-1	E																								0	False	
QGNH01000390.1_80	QGNH01000390.1	QGNH01000390.1	80	69954	70217	-1	E																								0	False	
QGNH01000390.1_81	QGNH01000390.1	QGNH01000390.1	81	70311	70982	1	E																								0	False	
QGNH01000390.1_82	QGNH01000390.1	QGNH01000390.1	82	70979	71158	-1	E																								0	False	
QGNH01000390.1_83	QGNH01000390.1	QGNH01000390.1	83	71364	72449	1	E																								0	False	
QGNH01000390.1_84	QGNH01000390.1	QGNH01000390.1	84	72449	73096	1	C	K04078	chaperonin GroES														Chaperonin 10 Kd subunit [PF00166.24]								0	False	
QGNH01000390.1_85	QGNH01000390.1	QGNH01000390.1	85	73247	73810	-1	E																								0	False	
QGNH01000390.1_86	QGNH01000390.1	QGNH01000390.1	86	73869	74360	-1	E																								0	False	
QGNH01000390.1_87	QGNH01000390.1	QGNH01000390.1	87	74475	75512	-1	E			YP_004324210.1	YP_004324210.1 SbcD-like subunit of palindrome specific endonuclease [Synechococcus phage S-SSM7]	False	0.244	69.0	2.4e-11													VOG00413	sp|P04521|EXO1_BPT4 Exonuclease subunit 1; Xp	Xp	0	False	
QGNH01000390.1_88	QGNH01000390.1	QGNH01000390.1	88	75855	76298	1	E																								0	False	
QGNH01000390.1_89	QGNH01000390.1	QGNH01000390.1	89	76298	76618	1	E																								0	False	
QGNH01000390.1_90	QGNH01000390.1	QGNH01000390.1	90	76595	76837	-1	E																								0	False	
QGNH01000390.1_91	QGNH01000390.1	QGNH01000390.1	91	76954	78864	1	D																Bacteriophage T4-like portal protein (Gp20) [PF07230.14]					VOG00778	sp|E1XTG6|PORTL_BPSAV Portal protein; XhXpXrXs	Xs;Xp;Xr;Xh	0	False	V
QGNH01000390.1_92	QGNH01000390.1	QGNH01000390.1	92	78867	79601	1	D																Baseplate wedge protein gp25 [PF04965.17]					VOG00875	sp|P09425|BP25_BPT4 Baseplate wedge protein gp25; XhXs	Xs;Xh	0	False	V
QGNH01000390.1_93	QGNH01000390.1	QGNH01000390.1	93	79598	79957	1	E																								0	False	
QGNH01000390.1_94	QGNH01000390.1	QGNH01000390.1	94	79979	82003	1	E			YP_009286533.1	YP_009286533.1 tail fiber protein [Salmonella phage vB_SnwM_CGG4-1]	False	0.29	64.0	3.599e-09																0	False	
QGNH01000390.1_95	QGNH01000390.1	QGNH01000390.1	95	82000	82950	-1	E																								0	False	
QGNH01000390.1_96	QGNH01000390.1	QGNH01000390.1	96	82950	84275	-1	D																PA14 domain [PF07691.15]								0	False	
QGNH01000390.1_97	QGNH01000390.1	QGNH01000390.1	97	84291	84731	-1	E																								0	False	
QGNH01000390.1_98	QGNH01000390.1	QGNH01000390.1	98	84840	85313	1	D			YP_008771977.1	YP_008771977.1 HNH endonuclease III [Bacillus phage Slash]	False	0.331	85.0	2.015e-18								AP2 domain [PF00847.23]								0	False	
QGNH01000390.1_99	QGNH01000390.1	QGNH01000390.1	99	85334	86560	1	D																Glycosyltransferase family 9 (heptosyltransferase) [PF01075.20]	GT9	GT9 lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); heptosyltransferase (EC 2.4.-.-).	2.4.1.56,2.4.99.-	GT9.hmm				0	False	
QGNH01000390.1_100	QGNH01000390.1	QGNH01000390.1	100	86562	86870	1	E																								0	False	
QGNH01000390.1_101	QGNH01000390.1	QGNH01000390.1	101	87132	87341	1	E																								0	False	
QGNH01000390.1_102	QGNH01000390.1	QGNH01000390.1	102	87491	89251	1	D																Type III restriction enzyme, res subunit [PF04851.18]					VOG00203	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	
QGNH01000390.1_103	QGNH01000390.1	QGNH01000390.1	103	89248	89658	-1	D																Exodeoxyribonuclease X-like C-terminal [PF20600.1]								0	False	
QGNH01000390.1_104	QGNH01000390.1	QGNH01000390.1	104	89703	90698	1	E			YP_009216916.1	YP_009216916.1 DnaD domain protein [Clostridium phage phiCDHM19]	False	0.337	74.0	4.867e-13													VOG02248	REFSEQ HTH DNA binding protein; Xu	Xu	0	False	
QGNH01000390.1_105	QGNH01000390.1	QGNH01000390.1	105	91170	91544	1	E																								0	False	
QGNH01000390.1_106	QGNH01000390.1	QGNH01000390.1	106	91547	99178	1	E			YP_010357429.1	YP_010357429.1 2'-5' RNA ligase superfamily protein [Maribacter phage Colly_1]	False	0.356	71.0	1.737e-10																0	False	
QGNH01000390.1_107	QGNH01000390.1	QGNH01000390.1	107	99203	101044	1	E																								0	False	
QGNH01000390.1_108	QGNH01000390.1	QGNH01000390.1	108	101053	101613	1	E																								0	False	
QGNH01000390.1_109	QGNH01000390.1	QGNH01000390.1	109	101645	104458	1	E																								0	False	
QGNH01000390.1_110	QGNH01000390.1	QGNH01000390.1	110	104455	106005	1	E																								0	False	
QGNH01000390.1_111	QGNH01000390.1	QGNH01000390.1	111	106075	106791	1	E																								0	False	
QGNH01000390.1_112	QGNH01000390.1	QGNH01000390.1	112	106788	107069	1	E																								0	False	
QGNH01000390.1_113	QGNH01000390.1	QGNH01000390.1	113	107089	107484	1	E																								0	False	
QGNH01000390.1_114	QGNH01000390.1	QGNH01000390.1	114	107490	107726	1	E																								0	False	
QGNH01000390.1_115	QGNH01000390.1	QGNH01000390.1	115	107733	108446	1	E																								0	False	F
QGNH01000390.1_116	QGNH01000390.1	QGNH01000390.1	116	108427	108870	1	E																								0	False	F
QGNH01000390.1_117	QGNH01000390.1	QGNH01000390.1	117	109033	109284	1	E																								0	False	F
QGNH01000390.1_118	QGNH01000390.1	QGNH01000390.1	118	109274	109990	1	E			YP_010670041.1	YP_010670041.1 HNH endonuclease [Synechococcus phage S-SRM01]	False	0.392	82.0	2.605e-16																0	False	F
QGNH01000390.1_119	QGNH01000390.1	QGNH01000390.1	119	109999	110211	1	E																								0	False	F
QGNH01000390.1_120	QGNH01000390.1	QGNH01000390.1	120	110253	111017	1	E																								0	False	F
QGNH01000390.1_121	QGNH01000390.1	QGNH01000390.1	121	111297	111599	1	E																								0	False	F
QGNH01000390.1_122	QGNH01000390.1	QGNH01000390.1	122	111599	111865	1	E																								0	False	F
QGNH01000390.1_123	QGNH01000390.1	QGNH01000390.1	123	111862	112068	1	E																								0	False	F
QGNH01000390.1_124	QGNH01000390.1	QGNH01000390.1	124	112396	112629	1	E																								0	False	F
